Compost volume (m3),Initial pH,V5_Ventilation rate (L/min/kg iniDW),Initial Moisture Content (%),Material_2,Additive_1,Period (d),Additive_2,Turning times,V3_Ventilation Duration (min),V2_Ventilation Interval (min),M1_is Enclosed,Application Rate (%DW),Material_3,Material_Main,V4_Ventilation Day,Initial GI (%), Composting Method,Additive_3,Additive_4,Initial C/N (%),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0996875,6.523195947510629,9.188622268716388,73.63862911138214,Green waste,Microbiological agent,50.0,Calcium magnesium phosphate fertilizer,2.0,22.440626560476336,1405.0,1.0,5.044255706585945,Straw,Digestate,34.0,27.32884658064516,Reactor,None,None,42.484679421092224,Intermittent ,2.754411318174137,117.02028184645626,113.87766750000004,4.034900790902877,0.4144365787506103,0.1694792286304442,18.897713151912136
0.0996875,4.810917173688065,0.0,75.96302689180278,Woody peat,Mg(OH)₂,15.0,None,5.0,0.0,0.0,1.0,2.3601529206270757,Poultry manure,Digestate,0.0,27.32884658064516,Windrow,None,None,33.46447389165283,None,2.754411318174137,92.17492564391146,112.86874200000004,5.588690792325156,0.4241209626197815,0.2063852550022837,24.07716642841407
0.0996875,7.688101076534809,0.0,67.67640854220876,Straw,MgCl₂,47.0,Mg(OH)₂,3.0,0.0,0.0,1.0,3.413222257623162,Byproduct,Digestate,0.0,27.32884658064516,Windrow,None,None,45.04062933154458,None,2.754411318174137,124.0604192084924,115.32853100000004,6.328275729768366,0.4677970111370086,0.1801405185895515,19.58309667718404
0.0996875,5.437413983687416,7.803735477778392,45.87364818375751,Plastic tube pieces,Labile carbon source,66.0,Biochar,5.0,29.87215863401981,343.0,1.0,1.338451277101681,Green waste,Digestate,18.0,27.32884658064516,Reactor,None,None,35.17084748034796,Intermittent ,2.754411318174137,96.87498036964676,113.47829350000004,3.579042101710196,0.2757177650928497,0.1732178702497291,17.401083355611416
0.0996875,6.083065039771389,0.0,75.78885789094139,Woody peat,Lignite,116.0,Ca-superphosphate,1.0,0.0,0.0,0.0,8.745008219344747,Byproduct,Digestate,0.0,27.32884658064516,Windrow,None,None,39.63221068748376,None,2.754411318174137,109.16340968186724,116.86361400000006,5.995188410455972,0.4345384538173675,0.1316827984098798,14.40672161209488
0.0996875,7.598713853473162,0.0,72.31416446461628,Plastic tube pieces,Sulfur,82.0,Inorganic acid,0.0,0.0,0.0,1.0,0.1673364999097646,None,Digestate,0.0,27.32884658064516,Reactor,None,None,35.25853286359184,None,2.754411318174137,97.11650198169212,113.75749100000004,4.670435450502605,0.3029015660285949,0.1332188214202037,12.209778425998037
0.0996875,6.553221138805485,0.0,58.26727894949469,Green waste,Lime,44.0,MgO,0.0,0.0,0.0,0.0,5.875460735902419,Straw,Digestate,0.0,27.32884658064516,Windrow,None,None,41.97230104216574,None,2.754411318174137,115.60898104035344,113.53102200000004,5.962362532825956,0.4249187111854553,0.1420151965421507,1000000.0
0.0996875,6.907239522934624,9.859215659536748,64.70313201735114,Straw,LB Culture,56.0,DCD,3.0,38.123951267465706,317.0,1.0,4.867219768271998,Poultry manure,Digestate,5.0,27.32884658064516,Windrow,None,None,44.20414224583376,Intermittent ,2.754411318174137,121.756389712104,113.39402400000004,6.809094813435912,0.3522016704082489,0.1966033003444752,20.903187582626156
0.0996875,5.7803022621992906,0.0,49.980182148102415,None,Forsterite,22.0,MgO,1.0,0.0,0.0,1.0,3.942899014466306,Green waste,Digestate,0.0,27.32884658064516,Windrow,None,None,42.48782781846667,None,2.754411318174137,117.02895382781854,114.12560200000006,5.962362532825956,0.4249187111854553,0.1322643301816456,19.973945267830118
0.0996875,4.71139576961908,6.989190119783658,44.31491677333712,Woody peat,LB Culture,63.0,Biochar,1.0,29.186320570767208,0.0,0.0,3.10097213439814,Poultry manure,Digestate,44.0,27.32884658064516,Windrow,None,None,45.10157135446666,Continuous,2.754411318174137,124.22827860618142,114.62084200000008,5.197891471495482,0.4843808114528656,0.1614925135266962,22.399867328298942
0.0996875,6.426821737607535,0.0,71.71199162096093,Sawdust,Ca-superphosphate,99.0,Ca-superphosphate,1.0,0.0,0.0,0.0,9.769418945102013,Byproduct,Digestate,0.0,27.32884658064516,Trough,None,None,33.53002296832209,None,2.754411318174137,92.35547476258516,115.32153000000004,6.530878005329333,0.4345384538173675,0.0999114595502629,14.02202350403947
0.0996875,5.458057347540635,7.778382778147841,47.05304246951934,Green Waste,LB Culture,40.0,Calcium magnesium phosphate fertilizer,1.0,37.892060566424135,725.0,1.0,4.161944485500387,Byproduct,Digestate,3.0,27.32884658064516,Windrow,None,None,31.23640677921162,Intermittent ,2.754411318174137,86.03791237175183,117.18903100000009,7.256578987558403,0.3859643042087555,0.1529174190690843,18.07651765044842
0.0996875,6.889878054551119,7.51429996330222,82.03842427997643,Sawdust,MgSO₄,30.0,Ca-superphosphate,0.0,10.481641871104726,0.0,1.0,5.837627321166604,Byproduct,Digestate,27.0,27.32884658064516,Trough,None,None,40.44930810638225,Continuous,2.754411318174137,111.41403206053214,113.53184100000006,6.769581996365371,0.6147692203521729,0.157777554510502,20.53760252331632
0.0996875,4.4595979398144365,0.4718518432093743,46.373491872594165,Woody peat,Phosphogypsum,23.0,Gypsum,0.0,0.0,0.0,1.0,8.244180040882032,Byproduct,Digestate,0.0,27.32884658064516,Windrow,None,None,33.21802396053279,None,2.754411318174137,91.49610116427118,116.91663400000004,5.585075801607998,0.4410916864871979,0.1246060314841938,24.633630585173563
0.0996875,9.78283188817522,0.0,80.5659277694256,Green Waste,Calcium magnesium phosphate fertilizer,86.0,Ca-superphosphate,0.0,0.0,0.0,0.0,0.7989076809845941,Byproduct,Digestate,0.0,27.32884658064516,Windrow,None,None,45.48694601800663,None,2.754411318174137,125.28975894117345,112.68212100000008,6.104001387465548,0.4924348890781402,0.100422063346342,11.726149238878074
0.0996875,5.306128905823285,0.0,44.58538936432805,Green waste,Carbonatite,63.0,Calcium magnesium phosphate fertilizer,10.0,0.0,0.0,1.0,2.878569742147983,None,Digestate,0.0,27.32884658064516,Trough,None,None,34.740689928792094,None,2.754411318174137,95.6901495410432,113.82928400000006,6.530878005329333,0.4345384538173675,0.1513212081423508,19.45882247331145
0.0996875,5.695965884905876,3.7997285610338407,44.89088747324403,Straw,Inorganic acid,71.0,Biochar,5.0,50.46264784350344,346.0,0.0,6.911117249997966,Straw,Digestate,39.0,27.32884658064516,Windrow,None,None,37.38296840221639,Intermittent ,2.754411318174137,102.96807127401094,112.79312500000007,6.126732539852023,0.4742249250411987,0.150462162395449,20.286023586555743
0.0996875,4.805188345811842,0.0,56.57840763819146,Soil,Ca-superphosphate,112.0,Biochar,6.0,0.0,0.0,1.0,4.01140417005737,Green waste,Digestate,0.0,27.32884658064516,Reactor,None,None,39.87449592065373,None,2.5856240431131545,109.03623326767844,113.72283300000008,1000000.0,1000000.0,1000000.0,1000000.0
0.0996875,6.656434541719667,0.0,63.2374548947045,None,Gypsum,26.0,DCD,7.0,0.0,0.0,1.0,8.489163506677343,Byproduct,Digestate,0.0,27.32884658064516,Windrow,None,None,42.87820425891996,None,2.754411318174137,118.10421111375162,115.33275600000007,5.995188410455972,0.4345384538173675,0.1462596676323158,20.633827931293045
0.0996875,5.006435288557425,5.697257014239163,80.58023421256075,Plastic tube pieces,Sodium salt,109.0,Calcium magnesium phosphate fertilizer,7.0,27.90632481681164,634.0,1.0,3.222298059950825,Byproduct,Digestate,16.0,27.32884658064516,Windrow,None,None,29.85065028667661,Intermittent ,2.754411318174137,82.22096900448011,113.80490800000008,5.479895612980693,0.3360669016838074,0.153347827653832,20.25954308939844
0.0996875,4.9306512901929,0.0,65.80595181852728,Husk,Biochar,76.0,MgO,18.0,0.0,0.0,1.0,0.574195267339519,None,Digestate,0.0,27.328846580645163,Reactor,None,None,36.193890064202,None,2.754411318174137,99.69286044158844,112.12487300000002,4.429081897893049,0.2984984219074249,0.2034325693567749,19.070717659828517
0.0996875,5.83638643890744,0.0,59.73129878867076,Green Waste,Sulfur,35.0,Mg(OH)₂,5.0,0.0,0.0,0.0,8.997744392380392,Poultry manure,Digestate,0.0,27.32884658064516,Windrow,None,None,36.34192485085247,None,2.754411318174137,100.10060913342198,112.65011400000007,5.962362532825956,0.4249187111854553,0.1409349186295884,17.589937164480023
0.0996875,4.734201346777744,0.0,63.89428315747675,Green Waste,Sodium phosphates,45.0,Mg(OH)₂,10.0,0.0,0.0,0.0,2.0069804040774395,Byproduct,Digestate,0.0,27.32884658064516,Trough,None,None,43.93465612115884,None,2.754411318174137,121.01411408020851,113.18295400000008,6.124380387198515,0.4241209626197815,0.1204533809635264,24.75858290786388
0.0996875,4.927760692226245,0.0509170916940094,57.45687932889133,Sawdust,Lime,104.0,Ca-superphosphate,2.0,0.0,0.0,1.0,9.872691611001825,Poultry manure,Digestate,0.0,27.328846580645163,Windrow,None,None,44.11188118567975,None,2.754411318174137,121.50226480378907,114.54510100000007,5.585075801607998,0.4337407052516937,0.1517274911653189,16.391050444225012
0.0996875,5.76748445892807,0.0,43.75626599645176,Sawdust,LB Culture,47.0,None,10.0,0.0,0.0,1.0,1.3948533621549342,Mature compost,Digestate,0.0,27.32884658064516,Windrow,None,None,36.99078013740238,None,2.754411318174137,101.88782347855218,113.54621800000008,5.962362532825956,0.4249187111854553,0.1572508339032226,22.44049181657689
0.0996875,5.691413223923151,1.8119330570177927,56.12098120122082,Green Waste,Organic acid,103.0,Ca-superphosphate,2.0,14.275474556562626,0.0,1.0,2.5374698193545844,Mature compost,Digestate,78.0,27.32884658064516,Windrow,None,None,34.42301985696649,Continuous,2.754411318174137,94.81515549976156,113.03996400000004,6.126732539852023,0.4845946133136749,0.1530851276520255,20.57090563714916
0.0996875,5.600065183256034,7.848562296025097,83.51607849752563,Plastic tube pieces,Sulfur,121.0,DCD,1.0,42.64632121133834,0.0,1.0,8.715699409917661,None,Digestate,21.0,27.32884658064516,Reactor,None,None,30.99560012617875,Continuous,2.754411318174137,85.37463180114646,114.31162550000003,4.034900790902877,0.2895163893699646,0.1706794380472069,18.245848534527955
0.0996875,5.371851033360983,0.0,58.45798628856929,Husk,Sodium phosphates,130.0,Ca-superphosphate,27.0,0.0,0.0,1.0,1.7406906929431851,Byproduct,Digestate,0.0,27.32884658064516,Windrow,None,None,33.23367021665314,None,2.754411318174137,91.53919738921611,113.86441900000008,5.995188410455972,0.4345384538173675,0.1614293092555378,16.42226788414493
0.0996875,5.0921674696221535,0.0,63.99794955350978,Straw,Urea,59.0,MgO,5.0,1.4097553083496075,0.0,1.0,2.666485212498346,Byproduct,Digestate,0.0,27.32884658064516,Reactor,None,None,39.771161560067455,None,2.754411318174137,109.54613753798196,113.44143500000004,4.429081897893049,0.2979690134525299,0.1654453383001121,21.855880289127093
0.0996875,6.388086000667814,1.0069592191374774,77.13705937522417,Woody peat,MgHPO₄,14.0,Gypsum,4.0,0.0,0.0,1.0,8.149523050317015,Mature compost,Digestate,0.0,27.32884658064516,Reactor,None,None,44.29720464470956,None,2.754411318174137,122.01272183686396,113.11327400000006,4.799138647676691,0.3083864748477936,0.1994643777509381,23.156431980775483
0.0996875,5.314078283864648,0.0,69.51462410166073,Green Waste,Biochar,101.0,MgO,0.0,0.0,0.0,0.0,5.789946225838741,Mature compost,Digestate,0.0,27.32884658064516,Windrow,None,None,41.083125436691645,None,2.754411318174137,113.15982568879126,114.14167200000006,5.962362532825956,0.4249187111854553,0.1265246667729878,12.955914575036635
0.0996875,6.931684424379148,1.8792483145157712,58.18452132905348,Husk,MgO,128.0,Calcium magnesium phosphate fertilizer,4.0,9.58883172481507,37.0,0.0,1.1371385483967622,Poultry manure,Digestate,69.0,27.328846580645163,Windrow,None,None,33.162621180066495,Intermittent ,2.754411318174137,91.34349911869651,112.02162100000004,6.478269354480771,0.5657764077186584,0.1547617936476733,19.467275958755955
0.0996875,6.505712994340435,2.043363084512664,71.77245736814622,Green waste,Inorganic acid,13.0,Ca-superphosphate,3.0,44.38369442320297,0.0,1.0,2.952707218374382,Poultry manure,Digestate,6.0,27.32884658064516,Reactor,None,None,30.98249623865282,Continuous,2.754411318174137,85.81225278807743,114.26715700000004,4.2400692965255065,0.2643957436084747,0.1996214742496216,1000000.0
0.0996875,4.572739209405459,1.4478282733885828,54.49471983492615,Sawdust,Zeolite,34.0,Ca-superphosphate,7.0,24.901936534695583,0.0,0.0,3.8537290305730263,Byproduct,Digestate,2.0,27.32884658064516,Trough,None,None,31.79666479784772,Continuous,2.754411318174137,87.58109339938092,114.39576500000008,6.846364390918434,0.4943539798259735,0.1538818884618552,24.37141840375586
0.0996875,4.577070643523847,1.6796070278614927,77.60460369056216,Plastic tube pieces,Lime,85.0,DCD,8.0,39.643270114634845,185.0,1.0,4.727485581591066,Straw,Digestate,8.0,27.32884658064516,Reactor,None,None,34.71828135023119,Intermittent ,2.754411318174137,95.23635104389194,112.71149700000008,3.0194507845889533,0.2503833770751953,0.1884685587686445,1000000.0
0.0996875,10.171029956098502,0.0,55.5755804102374,Husk,K₂SO₄,43.0,DCD,3.0,0.0,0.0,0.0,1.2292315460504766,Poultry manure,Digestate,0.0,27.32884658064516,Windrow,None,None,38.6355110910076,None,2.754411318174137,106.41808903251372,112.42252700000004,6.104001387465548,0.4919054806232452,0.1413123499242841,15.75850352928614
