Additive_3,Turning times,V2_Ventilation Interval (min), Composting Method,V1_Ventilation Type,Initial Moisture Content (%),Application Rate (%DW),V5_Ventilation rate (L/min/kg iniDW),Additive_1,Initial pH,Material_2,V3_Ventilation Duration (min),Initial C/N (%),M1_is Enclosed,V4_Ventilation Day,Additive_2,Additive_4,Compost volume (m3),Initial GI (%),Material_3,Material_Main,Period (d),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
None,6.0,0.0,Windrow,Continuous,46.64045433325535,7.82058606252661,1.994266609229678,Zeolite,9.492163288676696,Straw,26.61615641345682,39.35841590473619,0.0,15.0,MgSO₄,None,0.314,27.32884658064516,Mature compost,Green waste,44.0,1.4280600332415827,56.23754363272001,93.24428900000002,7.53089127613041,0.8732050657272339,0.1660670323857389,1000000.0
None,1.0,12.0,Trough,Intermittent ,77.24089205341765,5.841701022613877,2.908457945699369,Organic acid,10.604770458024396,Green Waste,23.14659914510078,27.9480190796844,0.0,83.0,Calcium magnesium phosphate fertilizer,None,0.314,27.32884658064516,Poultry manure,Green waste,115.0,1.4280600332415827,39.06382045568815,94.71362199999996,12.46494925775282,0.788296103477478,0.1534160464778958,1000000.0
None,31.0,799.0,Reactor,Intermittent ,44.08467727990712,6.418937707605808,4.39926426380259,None,4.565406368617905,Sawdust,58.63205428165885,31.38390678328752,1.0,17.0,None,None,0.314,27.32884658064516,Straw,Green waste,54.0,1.4280600332415827,46.06617501373316,93.07438999999997,7.867711121120369,0.8200408220291138,0.1687780238032338,1000000.0
None,1.0,0.0,Windrow,None,60.680358580281705,5.080407043856653,0.0,Organic acid,7.3445190965833635,Sawdust,0.0,27.690141365305905,0.0,0.0,Potassium phosphate,None,0.314,27.32884658064516,Straw,Green waste,14.0,1.4280600332415827,39.54318419860287,96.04423300000002,7.889772031103524,0.665283739566803,0.1828353689813358,25.74419807437102
None,4.0,556.0,Trough,Intermittent ,58.10630261410181,0.4541757831131176,2.186422546356571,Urea,6.64771958747341,Green waste,39.94899817930841,21.42481203869142,0.0,47.0,Biochar,None,0.314,27.32884658064516,Byproduct,Green waste,61.0,1.4280600332415827,30.595917792168333,91.69196000000004,11.59871627244592,1.457056760787964,0.1718633664664801,22.93079167877165
None,2.0,87.0,Trough,Intermittent ,66.64012854477586,9.634119782392249,8.376222041066873,Calcium magnesium phosphate fertilizer,5.438887643683657,Straw,26.49462534114883,16.193010956316606,0.0,2.0,Ca-superphosphate,None,0.314,27.328846580645163,Straw,Green waste,33.0,1.4280600332415827,23.124591764558804,92.51346600000002,13.14879267332616,1.3365046977996826,0.1815096372916174,23.99270415913567
None,31.0,0.0,Windrow,None,77.63601526364477,6.33108653738964,0.0,Carbonatite,9.912682014955188,Soil,0.0,37.72455563160506,0.0,0.0,Inorganic acid,None,0.314,27.32884658064516,Straw,Green waste,40.0,1.4280600332415827,53.872930169293866,92.297541,7.959227105481558,0.8405432105064392,0.1503355216239951,26.74852779654903
None,3.0,0.0,Reactor,None,72.89824430254205,3.068091613014723,0.0,Sand,7.592299731424955,Byproduct,0.0,14.092711557673322,1.0,0.0,Microbiological agent,None,0.314,27.32884658064516,Mature compost,Green waste,24.0,1.4280600332415827,20.125238135515,92.49901700000004,8.245703486358934,0.630250096321106,0.1967901034521352,22.423855941222275
None,0.0,0.0,Trough,None,75.81621394351862,3.222048715205029,0.0047726200595999,Lignite,4.632755520190447,Soil,1.4751006539462537,29.9313973305347,0.0,0.0,DCD,None,0.314,27.32884658064516,Straw,Green waste,55.0,1.4280600332415827,42.74383226681041,92.814217,8.56870557192547,0.5661202669143677,0.1828015407340456,22.42331357869503
None,3.0,0.0,Windrow,None,58.93612762034843,9.40464930005288,0.0,Clay,10.812866571312114,Husk,0.7106652923203146,26.78684873565723,0.0,0.0,Biochar,None,0.314,27.32884658064516,Straw,Green waste,28.0,1.4280600332415827,38.25322809587991,95.42275000000004,12.501613923342116,0.6828047633171082,0.1618880435211157,20.355747524235525
None,4.0,0.0,Windrow,None,47.219474460085685,5.191674035974796,0.0,Sand,10.498171613831548,Plastic tube pieces,0.0,42.21851914886531,0.0,0.0,Gypsum,None,0.314,27.328846580645163,Straw,Green waste,95.0,1.4280600332415827,60.290579859138994,93.438759,8.470656169651315,0.5797664523124695,0.1510468749122962,13.958055053552073
None,6.0,0.0,Trough,None,75.19093019799612,6.000750743268056,0.0,Sodium salt,11.28280735610329,Byproduct,0.0,5.010437399251444,0.0,0.0,Mg(OH)₂,None,0.314,27.328846580645163,Poultry manure,Green waste,21.0,1.4280600332415827,7.155205398929886,94.01698400000004,7.004127676182378,0.7052266597747803,0.1881796817030458,24.212738093079796
None,13.0,524.0,Reactor,Intermittent ,53.7799976991851,8.402201645655813,3.4479366646748386,Microbiological agent,5.406405601728274,Woody peat,40.00003014274951,17.076165513037004,1.0,4.0,Mg(OH)₂,None,0.314,27.32884658064516,Straw,Green waste,17.0,1.4280600332415827,26.34934687727052,93.915463,8.935099109654018,1.031151533126831,0.1807733398962961,1000000.0
None,2.0,0.0,Windrow,None,65.44369355124263,3.550338172594132,0.0,Mg(OH)₂,11.367882881810203,Woody peat,0.9257140297882628,7.712646430255553,0.0,0.0,MgSO₄,None,0.314,27.32884658064516,Green waste,Green waste,37.0,1.4280600332415827,11.01412211757132,92.95712300000004,7.737439811019801,1.5251004695892334,0.1306263955871942,23.25069907083819
None,2.0,0.0,Trough,None,45.159955188117856,3.6765666635967897,0.0,Microbiological agent,4.729472884800462,Sawdust,0.0,23.92675610009114,0.0,0.0,Calcium magnesium phosphate fertilizer,None,0.314,27.32884658064516,Poultry manure,Green waste,27.0,1.4280600332415827,32.87666440857099,93.83186300000006,12.093772530029774,0.6643693447113037,0.2060067577932281,1000000.0
None,25.0,1383.0,Trough,Intermittent ,45.328644820202896,5.161337716327658,4.044837051909699,K₂SO₄,5.633636099444135,Plastic tube pieces,9.666142386739349,16.220221137576374,0.0,10.0,Zeolite,None,0.314,27.328846580645163,Straw,Green waste,22.0,1.4280600332415827,23.163449536913134,93.877336,6.658649567871177,0.9411506652832032,0.1545510311587717,27.440928374798823
None,28.0,587.0,Reactor,Intermittent ,48.85163745111369,2.6885547562835663,0.0582962105307881,Zeolite,10.58635710347425,Byproduct,25.384649134811355,10.830586018203023,1.0,0.0,Calcium magnesium phosphate fertilizer,None,0.314,27.328846580645163,Straw,Green waste,25.0,1.4280600332415827,15.466727029180834,94.847761,9.94003279728154,0.8562912940979004,0.1321180372446146,1000000.0
None,8.0,0.0,Trough,None,58.16770635211082,2.9583376919141835,0.0,Microbiological agent,7.666158710455603,Sawdust,0.0,38.09974358750256,0.0,0.0,Organic acid,None,0.314,27.32884658064516,Mature compost,Green waste,16.0,1.4280600332415827,54.40872109406468,92.74610100000004,7.134491624028868,0.7424244284629822,0.1670175982176698,28.12484104956368
None,6.0,0.0,Windrow,None,67.94651018087183,7.608520338542799,0.0,Labile carbon source,7.467998626829834,Straw,0.0,18.16584626019669,1.0,0.0,Potassium phosphate,None,0.314,27.32884658064516,Straw,Green waste,31.0,1.4280600332415827,25.941919014197968,93.16497700000002,6.462427330120081,0.7625874876976013,0.1957980288823192,23.973278347111663
None,19.0,171.0,Reactor,Intermittent ,63.02021752571998,6.4780726123431,1.0668746100987505,Gypsum,8.697906280854552,Green waste,18.1419347126166,29.57187157877916,1.0,0.0,Calcium magnesium phosphate fertilizer,None,0.314,27.32884658064516,Straw,Green waste,21.0,1.4280600332415827,42.23040790980718,93.815922,8.227412278939452,0.906474769115448,0.1927178182231561,27.171098179784693
None,8.0,0.0,Windrow,None,72.73478122070689,6.6168792504091885,0.0,Sodium phosphates,8.028458228601021,Woody peat,0.0,43.18560519640723,0.0,0.0,None,None,0.314,27.32884658064516,Straw,Green waste,14.0,1.4280600332415827,61.67163679233918,96.14376,5.836721507251044,0.7425611019134521,0.1498952486634748,28.921080969464025
None,9.0,0.0,Trough,None,82.65172284478241,6.895330827283384,0.0,Organic acid,11.004628336224728,Woody peat,0.0,29.135189338859814,0.0,0.0,Zeolite,None,0.314,27.32884658064516,Mature compost,Green waste,27.0,1.4280600332415827,42.23202933920649,93.10854400000002,8.170452939300755,0.9294270873069764,0.1604673235005495,1000000.0
None,4.0,187.0,Trough,Intermittent ,64.91454082815187,7.660538743841533,4.871217636982825,Clay,8.211876114051298,Soil,5.737187544706568,29.734045636645767,0.0,37.0,MgO,None,0.314,27.32884658064516,Straw,Green waste,47.0,1.4280600332415827,42.46200220027509,93.85024500000002,7.675296240473562,1.1509437561035156,0.159930011225307,25.67188100989468
None,1.0,0.0,Windrow,None,61.278901417259576,6.912694931172471,0.002633736940136,Lignite,8.437221428493624,Plastic tube pieces,0.0,18.711191234566407,0.0,0.0,MgSO₄,None,0.314,27.328846580645163,None,Green waste,13.0,1.4280600332415827,28.022142848681614,92.99343300000004,7.452058049466381,0.665283739566803,0.1447984645728343,1000000.0
None,8.0,0.0,Trough,None,81.39283322086752,2.5949220496057626,0.0,Mg(OH)₂,10.4722928415408,Green Waste,0.0,38.6541798024169,0.0,0.0,Microbiological agent,None,0.314,27.32884658064516,Straw,Green waste,25.0,1.4280600332415827,55.20048929356559,95.15119599999998,7.082824202027421,0.7119709253311157,0.1803351809378178,24.53505323663828
None,3.0,0.0,Trough,None,76.56095455063081,0.8925898176744007,0.0,Mg(OH)₂,11.468977067369533,None,0.0,32.5417203256318,0.0,0.0,Mg(OH)₂,None,0.314,27.32884658064516,Straw,Green waste,20.0,1.4280600332415827,46.47153020996004,94.68442800000004,8.341680837411491,0.6661806106567383,0.1697310955824325,22.966476299361545
None,6.0,0.0,Windrow,None,68.91620885227974,3.46234015537086,0.0,Sodium phosphates,9.372994296621703,Byproduct,0.0,41.382611298982326,0.0,0.0,Zeolite,None,0.314,27.32884658064516,Mature compost,Green waste,28.0,1.4280600332415827,59.09685326724819,94.09640600000004,7.25628283304695,0.6994234323501587,0.1688111271659705,23.66464199745208
None,0.0,0.0,Windrow,Continuous,44.43354241375891,3.4989694633886343,5.417201422239391,Sand,11.916635137634334,Sawdust,5.899570486925203,41.04444765785506,0.0,20.0,Mg(OH)₂,None,0.314,27.32884658064516,Mature compost,Green waste,41.0,1.4280600332415827,58.6139352866589,93.70269400000002,6.740535690791827,1.0318692922592163,0.1625533016203774,24.44432185227457
None,6.0,0.0,Windrow,None,67.59466625207223,1.6216760353960922,0.0,Zeolite,5.5313614901832935,Green Waste,0.0,33.200935648469176,0.0,0.0,Inorganic acid,None,0.314,27.32884658064516,Byproduct,Green waste,53.0,1.4280600332415827,47.79077743991039,93.66821900000002,7.767421976733605,1.2107709646224976,0.1703969767643033,1000000.0
None,22.0,596.0,Reactor,Intermittent ,62.147673684968986,6.139943067955391,0.0593448032720756,Potassium phosphate,11.664432755641592,Husk,14.357248809349306,13.54770233179189,1.0,3.0,Ca-superphosphate,None,0.314,27.32884658064516,Straw,Green waste,47.0,1.4280600332415827,19.346932242285792,94.937191,9.129083422609115,0.9367242455482484,0.1376880960609767,23.162651359976188
None,9.0,0.0,Reactor,None,53.20958855736322,4.290703164019412,0.0,Microbiological agent,11.154223246905602,Green waste,0.0,31.36801287357211,1.0,0.0,None,None,0.314,27.32884658064516,Straw,Green waste,13.0,1.4280600332415827,44.79540550695578,93.360706,5.739216945037788,0.9224993586540222,0.2118286775470891,27.488267985597112
None,3.0,736.0,Windrow,Intermittent ,56.66579803429033,1.811012198177245,1.8910249127795475,Gypsum,11.38004488591558,Green Waste,20.803148093924374,23.691025533711837,0.0,14.0,Zeolite,None,0.314,27.32884658064516,Straw,Green waste,14.0,1.4280600332415827,33.8322067111997,94.16531200000004,7.677228100015913,0.901181936264038,0.1680151664360253,24.55841258167979
None,7.0,0.0,Trough,None,65.33779103363119,5.602259019770256,0.0,Urea,6.153623930654286,Byproduct,0.0,36.57242639242044,0.0,0.0,Inorganic acid,None,0.314,27.32884658064516,Straw,Green waste,35.0,1.4280600332415827,52.22762044968527,96.20812700000002,8.040398430252676,0.7223198413848877,0.1864491294770107,23.03683072018563
None,2.0,0.0,Windrow,None,71.02029394724156,3.584339754481044,0.0,Lime,4.393003965272422,Plastic tube pieces,0.346024915249982,4.984869130206362,0.0,0.0,MgSO₄,None,0.314,28.93175339257683,None,Green waste,31.0,1.4280600332415827,7.118692375787437,93.54300100000006,7.796473647560552,0.6518220901489258,0.1225147142353314,23.108543099219958
None,28.0,1341.0,Reactor,Intermittent ,45.4956765134463,6.900568895946045,4.07199647641722,Forsterite,10.61211037742785,Sawdust,16.700930595299226,19.911190907980547,1.0,1.0,DCD,None,0.314,27.32884658064516,Straw,Green waste,21.0,1.4280600332415827,28.74735800501228,93.60728099999996,8.640113383879426,0.9051806330680848,0.1859719065765701,1000000.0
None,5.0,0.0,Windrow,None,69.74685790545009,3.237630562327197,0.0,Sodium phosphates,6.100244213571948,None,0.4310349454440648,31.20369540120577,0.0,0.0,Zeolite,None,0.314,27.328846580645163,Byproduct,Green waste,65.0,1.4280600332415827,44.56075029190613,95.299977,5.822252304029402,1.3704668283462524,0.1520615859630208,12.258056116244784
None,19.0,743.0,Reactor,Intermittent ,77.14463702093948,4.237549041163176,3.704639590575365,Mature compost,6.043574252287437,Straw,54.43650767488327,15.807689899992608,1.0,25.0,Ca-superphosphate,None,0.314,27.32884658064516,Straw,Green waste,46.0,1.4280600332415827,23.1918304201356,94.438966,9.703207373632669,0.9042491316795348,0.1914812295984573,1000000.0
None,3.0,0.0,Windrow,None,65.83702287885177,7.444205047422727,0.0,Potassium phosphate,6.358153376416745,Green Waste,0.0,16.179787521587013,0.0,0.0,None,None,0.314,27.328846580645163,Straw,Green waste,56.0,1.4280600332415827,23.105707905919296,95.01924900000002,7.672984928488447,0.5529624819755554,0.1699186134067065,15.7919915242613
None,4.0,0.0,Trough,None,65.07558843596883,7.8287762250760995,0.0,None,4.4386183295220585,None,0.0,32.02465165172355,0.0,0.0,None,None,0.314,27.32884658064516,Byproduct,Green waste,59.0,1.4280600332415827,45.73312510231044,93.60017800000004,6.278512024759055,1.2481961250305176,0.1727081826788011,17.845036333621135
None,6.0,497.0,Windrow,Intermittent ,57.40211959200299,4.848327767174029,0.8333210899369604,Sodium phosphates,6.239686487845675,Straw,22.93742064302591,40.93623824500354,0.0,26.0,Gypsum,None,0.314,27.32884658064516,Straw,Green waste,65.0,1.4280600332415827,58.45940574894511,94.73507466666668,9.635203145945544,0.8787050247192383,0.168244180088846,19.660083544310886
None,2.0,0.0,Trough,None,78.03609528709296,8.047802174510096,0.0,Mature compost,11.383248942914712,Sawdust,0.0,11.592960690848612,1.0,0.0,Organic acid,None,0.314,27.32884658064516,Straw,Green waste,33.0,1.4280600332415827,16.12342554217083,93.24094100000002,8.363600324742874,0.6956743001937866,0.1890670627910751,1000000.0
None,7.0,632.0,Trough,Intermittent ,64.37743655124837,3.5070232203548777,2.6985552788595712,None,5.563728333432942,Green Waste,30.113375617450597,44.99832618946826,1.0,28.0,None,None,0.314,27.32884658064516,Straw,Green waste,41.0,1.4280600332415827,64.26031119394763,94.44763966666666,7.496592820750052,1.1164458990097046,0.1932936883235634,21.220788352291223
None,4.0,0.0,Windrow,None,72.4427082246227,3.753876285257244,0.0,Sulfur,7.670291360051678,Green waste,0.0,18.13197915001652,0.0,0.0,Ca-superphosphate,None,0.314,27.328846580645163,None,Green waste,52.0,1.4280600332415827,25.89355474770828,94.56110700000004,9.63868353705437,0.6594101190567017,0.1717735919104047,18.022045027871822
None,4.0,617.0,Windrow,Intermittent ,74.92088065433111,8.649223995016207,0.532575276275834,MgCl₂,10.84613602289597,None,31.15802730107996,17.927532395817682,1.0,6.0,DCD,None,0.314,27.32884658064516,Straw,Green waste,32.0,1.4280600332415827,25.60159250911095,93.22092,10.548277986005834,0.9668979048728944,0.1633379084471864,22.8097582722798
None,5.0,2.0,Trough,Intermittent ,55.37161305735061,7.001360322883487,4.370958516980392,Labile carbon source,9.3043598303773,Green Waste,50.84694945249315,11.627916736608162,0.0,10.0,DCD,None,0.314,27.328846580645163,Straw,Green waste,67.0,1.4280600332415827,15.678975921651633,95.12619900000004,8.34804118886572,0.912811517715454,0.1769166397140097,1000000.0
None,4.0,0.0,Windrow,None,50.18779710494637,9.254662425624716,0.0,MgSO₄,5.741771448597568,Woody peat,0.0,8.595388890083031,0.0,0.0,Calcium magnesium phosphate fertilizer,None,0.314,27.32884658064516,Poultry manure,Green waste,25.0,1.4280600332415827,12.274731344096304,92.79200000000006,10.390756132736632,0.6948257088661194,0.1184700861103143,22.86375610284381
None,29.0,0.0,Trough,None,56.86308704002977,7.491467710251923,0.0,Zeolite,8.27700211022822,Woody peat,0.3603844979955369,14.857968757147692,0.0,0.0,Zeolite,None,0.314,27.328846580645163,Straw,Green waste,13.0,1.4280600332415827,18.89105026438305,93.419785,6.36760057875777,0.8719964027404785,0.1190420462203153,1000000.0
None,6.0,0.0,Reactor,None,73.06601746627976,7.976933567557445,0.0,MgSO₄,7.37881147518332,Husk,0.0,34.436471675247695,1.0,0.0,None,None,0.314,27.32884658064516,Straw,Green waste,19.0,1.4280600332415827,50.42747251379601,93.25234000000002,7.713502884133922,0.7552415132522583,0.2173286029843028,1000000.0
None,6.0,818.0,Trough,Intermittent ,50.47819245907466,5.016337491334415,2.654881237269031,Sulfur,7.1972232672633165,Straw,43.2851234901935,42.49230547036805,0.0,35.0,None,None,0.314,27.32884658064516,Straw,Green waste,38.0,1.4280600332415827,60.681563162525286,96.74216366666666,7.021596350728454,0.8854242563247681,0.1646359201870372,23.93074225334976
None,8.0,1246.0,Trough,Intermittent ,51.382722838726735,0.6547845380402935,0.7795084388944018,Urea,10.789516808411587,Woody peat,33.01311710250098,34.25242057271287,1.0,38.0,Inorganic acid,None,0.314,27.32884658064516,Straw,Green waste,40.0,1.4280600332415827,48.91451286167302,92.44040166666666,9.972364494229575,0.9163166284561156,0.1349294819870392,29.5430303733101
None,6.0,0.0,Trough,None,58.961749123419935,0.8680711723428421,0.0,Organic acid,5.520917169612802,Green waste,0.0,41.31407902789775,0.0,0.0,MgO,None,0.314,27.32884658064516,Byproduct,Green waste,60.0,1.4280600332415827,59.15835944249983,94.23957900000003,6.370265172520428,1.3932195901870728,0.1910225136880715,1000000.0
None,2.0,0.0,Trough,None,51.10707617727891,0.1251111074075472,0.0,Phosphogypsum,7.948661271445043,Green Waste,0.0,11.14898053310295,0.0,0.0,Organic acid,None,0.314,27.328846580645163,Green waste,Green waste,31.0,1.4280600332415827,15.921413510712757,94.20587000000005,8.363600324742874,1.5258411169052124,0.1884994309971119,23.00913969134568
None,3.0,0.0,Trough,None,57.19963743065744,5.822909366397662,0.0,Sodium salt,6.141295911852197,Byproduct,0.0,42.693229101194085,0.0,0.0,MgSO₄,None,0.314,27.32884658064516,Mature compost,Green waste,49.0,1.4280600332415827,60.96849416944173,94.41962600000002,7.737439811019801,0.628951907157898,0.1754624131897146,16.67750393783332
None,25.0,1012.0,Trough,Intermittent ,48.03606008415673,6.85990616391419,2.2903872343723464,K₂SO₄,5.686268214587973,Plastic tube pieces,27.11545911248956,6.557213698749941,0.0,2.0,MgSO₄,None,0.314,27.32884658064516,Straw,Green waste,18.0,1.4280600332415827,9.364094812609002,93.76086400000004,7.509587773566626,0.942676305770874,0.1548280721643777,27.742187984317056
None,10.0,0.0,Trough,None,53.22559378075053,9.202141570802995,0.0,Carbonatite,9.14747012389178,Byproduct,0.0,15.861512783902764,0.0,0.0,Inorganic acid,None,0.314,27.32884658064516,Straw,Green waste,22.0,1.4280600332415827,22.65119247344197,91.855294,8.191106628989214,0.9366397261619568,0.1583317809007949,26.633595647457582
None,7.0,1245.0,Windrow,Intermittent ,50.57565560166278,2.7801147243819164,3.7537466249872944,Sodium salt,8.090358456724706,Byproduct,52.43021604049039,28.48613728739821,0.0,35.0,Mg(OH)₂,None,0.314,27.32884658064516,Straw,Green waste,70.0,1.4280600332415827,42.14026687422091,96.57077866666664,8.067635652945231,0.982036590576172,0.1533720031916272,1000000.0
None,5.0,0.0,Windrow,None,48.46110705150822,2.520039706034668,0.0,Potassium phosphate,8.202712353708534,Sawdust,0.0,41.08305833184211,0.0,0.0,Calcium magnesium phosphate fertilizer,None,0.314,27.32884658064516,Straw,Green waste,22.0,1.4280600332415827,58.66907364703633,96.40288900000004,8.438618485664271,0.6608437299728394,0.1581082889797418,24.53354411296896
None,25.0,1017.0,Reactor,Intermittent ,80.52668555204315,6.040145891696079,0.4440177414512825,Sulfur,6.1337807788574334,Straw,52.95212197344694,35.05756777835754,1.0,17.0,Biochar,None,0.314,27.328846580645163,Straw,Green waste,29.0,1.4280600332415827,49.87496099672826,94.45110499999998,10.266648832948867,0.9057747721672058,0.1759301557820623,1000000.0
