V3_Ventilation Duration (min),Initial C/N (%), Composting Method,Initial GI (%),V4_Ventilation Day,M1_is Enclosed,V2_Ventilation Interval (min),Initial Moisture Content (%),Application Rate (%DW),Additive_1,Material_Main,Additive_2,Turning times,Initial pH,V5_Ventilation rate (L/min/kg iniDW),Additive_4,Period (d),Material_2,Material_3,Additive_3,Compost volume (m3),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0330322389126669,5.464286845434379,Windrow,27.32884658064516,0.0,1.0,0.0,68.806117655724,5.545327459246632,MgHPO₄,Food Waste,MgSO₄,6.0,10.11256887280771,0.0,None,67.0,Green waste,Mature compost,None,0.06,None,1.775,10.088588252434946,100.40497,6.25522647710217,0.5416290163993835,0.2007751307080442,1000000.0
0.0,5.810605694418982,Trough,27.32884658064516,0.0,0.0,0.0,79.27609564952633,1.920840902606017,Biochar,Food Waste,MgO,7.0,6.623275353927745,0.0,None,69.0,Green waste,Byproduct,None,0.06,None,1.775,10.313825107593692,101.26489400000004,3.040430951511992,0.5922475457191467,0.1854740865717781,18.51873960590436
15.8413757425946,4.975466919284923,Reactor,27.32884658064516,44.0,1.0,1109.0,43.83145798907898,7.160699472368744,K₂SO₄,Food Waste,Zeolite,18.0,5.829221497213357,6.224950322915198,None,76.0,Byproduct,Straw,None,0.06,Intermittent ,1.775,8.965382886940743,99.603573,4.165814909847037,1.2884210348129272,0.1362666521864702,1000000.0
40.2673567531116,5.033312627686,Reactor,27.328846580645163,5.0,1.0,1072.0,71.06983670915417,0.683186832370245,Zeolite,Food Waste,None,8.0,6.8656100892420735,1.5252553103226474,None,112.0,Byproduct,Poultry manure,None,0.06,Intermittent ,1.775,14.857203505019656,102.39520700000004,4.198640787477053,1.1348427534103394,0.1618393122928767,1000000.0
15.43985491228714,27.8234159042646,Reactor,27.32884658064516,58.0,1.0,0.0,83.03397062142403,1.908698851795323,Forsterite,Food Waste,MgSO₄,10.0,10.38231655551618,3.999849088965109,None,121.0,Green Waste,Green waste,None,0.06,Continuous,1.775,49.38656323006966,98.635889,8.414254071252504,0.8759008646011353,0.2196641140599126,22.535981314212396
14.35586721629143,5.794805061598023,Reactor,27.32884658064516,19.0,1.0,925.0,77.01655916652024,3.140879286099142,Microbiological agent,Food Waste,Potassium phosphate,3.0,7.178028047555362,8.421117690254912,None,20.0,None,None,None,0.06,Intermittent ,1.775,10.28577898433649,98.907914,8.041460946155025,1.1869300603866575,0.1623048910096712,24.374391424999097
19.23445916425966,7.211625554241595,Trough,27.32884658064516,16.0,1.0,0.0,55.46334499463834,0.5040458786007629,Lignite,Food Waste,Mg(OH)₂,9.0,7.676291735180126,9.971859471192309,None,31.0,Byproduct,Green waste,None,0.06,Continuous,1.775,12.80063535877883,101.535625,6.199406655723737,1.1658053398132324,0.1883433352636287,30.76800789083804
41.23465204454346,5.538662695484777,Reactor,27.32884658064516,57.0,1.0,0.0,53.13420258046335,3.2871644319923967,Microbiological agent,Food Waste,Biochar,7.0,9.72437071745188,8.195140903078295,None,100.0,Green waste,Straw,None,0.06,Continuous,1.775,9.831126284485478,100.861832,6.634116492085515,1.194465398788452,0.1788249536792845,25.68043240571534
20.18218271029966,17.325442659795506,Reactor,27.347396073826392,13.0,1.0,336.0,49.2262662124308,0.4094538812387167,Phosphogypsum,Food Waste,DCD,11.0,9.788976433486866,3.674533047532513,None,40.0,Husk,Mature compost,None,0.06,Intermittent ,1.775,30.752660721137023,99.06856700000002,8.414254071252504,0.9262492656707764,0.1755682287664677,29.68592880709234
1.7583153064606547,7.18406601177719,Trough,27.32884658064516,0.0,1.0,0.0,67.44826409396335,0.6500250839997745,Gypsum,Food Waste,Inorganic acid,21.0,11.34177392232636,0.0,None,31.0,Byproduct,Mature compost,None,0.06,None,1.775,12.751717170904511,102.171407,7.02712856196805,1.2601683139801023,0.1936244871114668,27.169589114349744
20.568832506308336,5.518836315568157,Trough,27.32884658064516,67.0,1.0,0.0,51.23086412065114,3.452652424761154,Biochar,Food Waste,MgSO₄,2.0,9.764085615558146,8.438048445530589,None,90.0,Green waste,Green waste,None,0.06,Continuous,1.775,9.795934460133475,100.97213400000004,6.634116492085515,1.2422547340393066,0.172767525730256,21.516850297416084
50.2852082243522,5.10741248973282,Trough,27.32884658064516,0.0,1.0,1072.0,77.22614336351026,4.33498415196145,Sodium phosphates,Food Waste,MgSO₄,15.0,9.421642376607329,7.111094612018211,None,99.0,Green Waste,None,None,0.06,Intermittent ,1.775,9.065657169275754,99.538985,5.596853217832556,1.1828867197036743,0.1582883249606022,23.14933599996656
4.407683976788388,8.89513812858886,Windrow,27.32884658064516,16.0,1.0,0.0,69.35774237635584,1.454088237417578,Lignite,Food Waste,Inorganic acid,9.0,10.624943882770287,9.267685572181456,None,25.0,Byproduct,Poultry manure,None,0.06,Continuous,1.775,15.788870178245226,99.066807,5.94724013429638,1.1272417306900024,0.19398011661036,29.85990180685474
36.91245466196315,5.02580167422209,Reactor,27.32884658064516,77.0,1.0,159.0,46.929001964454656,2.5158345878017974,Inorganic acid,Food Waste,Potassium phosphate,0.0,5.973452113561495,4.421111810266217,None,104.0,Green waste,Poultry manure,None,0.06,Intermittent ,1.9463913529655552,9.326312031918508,102.27729100000003,1000000.0,1000000.0,1000000.0,1000000.0
