Material_Main,Initial GI (%),Additive_2,Initial pH,V3_Ventilation Duration (min),Initial C/N (%),Material_3,Compost volume (m3),V4_Ventilation Day, Composting Method,Additive_1,Initial Moisture Content (%),Additive_3,M1_is Enclosed,Period (d),V1_Ventilation Type,Application Rate (%DW),Turning times,Material_2,Additive_4,V5_Ventilation rate (L/min/kg iniDW),V2_Ventilation Interval (min),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
Food waste,27.32884658064516,Microbiological agent,7.032982947473801,3.159503067026661,23.149205274142247,Byproduct,0.0551315789473684,60.0,Trough,Sand,61.824015419740135,None,0.0,77.0,Continuous,7.145716880693419,3.0,Green waste,None,6.693968033981729,0.0,1.938857678018576,44.88301438579881,95.46265700000002,9.963624012259542,0.2088962644338607,0.1787955491081273,22.457478614547927
Food waste,27.32884658064516,DCD,7.681487445967813,21.80241985493585,30.59845693801364,Mature compost,0.0551315789473684,2.0,Trough,Calcium magnesium phosphate fertilizer,61.95122328184728,None,0.0,22.0,Continuous,6.998197700626699,1.0,Husk,None,5.2252191374603205,0.0,1.938857678018576,59.32605316978852,95.558337,8.870171162015216,0.8137895464897156,0.228105976854458,22.70909091041768
Food waste,27.328846580645163,None,6.6586840000999485,29.79650136422344,21.56201453632082,None,0.0551315789473684,2.0,Windrow,Clay,72.60231451533228,None,0.0,13.0,Intermittent ,9.746089065958024,3.0,Green Waste,None,8.684480456565725,1180.0,1.938857678018576,41.80567743729377,98.22675,5.750549602237824,1.3444796800613403,0.1566727318779008,22.97822835441545
Food waste,27.498705437179343,DCD,7.988952133325784,0.0,24.073268646733137,Straw,0.0551315789473684,0.0,Trough,Sodium phosphates,50.95535223463091,None,0.0,28.0,None,4.146020746785583,3.0,Green waste,None,0.0,0.0,1.938857678018576,46.6746417507224,91.80232200000002,8.305533357558547,0.483496218919754,0.1907706944254597,1000000.0
Food waste,27.32884658064516,Organic acid,6.972165065021236,46.23065982654053,33.68809836378105,Mature compost,0.0551315789473684,3.0,Trough,Sodium phosphates,77.89042937131586,None,0.0,17.0,Intermittent ,7.646156441162665,1.0,Green Waste,None,9.56181920377744,1207.0,1.938857678018576,65.31642817046192,94.507961,7.291285030627715,0.6265277862548828,0.1472780495473798,21.590140684469915
Food waste,27.32884658064516,MgSO₄,9.375253333039636,27.103121160100105,9.827030843279756,Mature compost,0.0551315789473684,33.0,Trough,Microbiological agent,45.70655573026336,None,0.0,44.0,Continuous,8.656572713116388,3.0,Green Waste,None,6.611130778371797,0.0,1.938857678018576,21.402380021355757,94.53373600000003,6.980328824524249,0.1962571591138839,0.1539010838447069,1000000.0
Food waste,27.32884658064516,MgSO₄,5.416700112383618,55.55796872456372,20.41921870739548,Poultry manure,0.0551315789473684,64.0,Windrow,Mature compost,45.70825919278533,None,0.0,90.0,Continuous,6.899000426926167,2.0,Husk,None,3.1116139726101637,0.0,1.938857678018576,39.58995896997427,95.782765,9.963624012259542,0.2721086144447326,0.1844356133754828,23.219140078501432
Food waste,27.32884658064516,Inorganic acid,10.762115228304966,28.146509917452686,43.17686205994623,Green waste,0.0551315789473684,0.0,Trough,Microbiological agent,79.7692775933715,None,1.0,18.0,Intermittent ,7.154008102746287,4.0,Soil,None,3.386073673777932,576.0,1.938857678018576,83.7137905176757,95.680726,6.61041373760332,0.5780385732650757,0.1568450126737227,24.87650812827029
Food waste,27.32884658064516,Inorganic acid,8.520488402137895,10.420901405928864,23.61136242941338,Poultry manure,0.0551315789473684,1.0,Trough,Microbiological agent,46.26043737545042,None,0.0,51.0,Continuous,7.392284506476642,0.0,Byproduct,None,3.577988808065756,0.0,1.938857678018576,45.77907133474747,94.350362,1.7236944230737308,1.4488118886947632,0.1979506013884666,18.56757246861339
Food waste,27.328846580645163,Ca-superphosphate,5.301969977670023,49.37717504987064,40.69927054697057,Byproduct,0.0551315789473684,27.0,Windrow,Mature compost,62.06392263895626,None,0.0,130.0,Intermittent ,8.0208601301957,3.0,Green Waste,None,3.699693170713088,178.0,1.938857678018576,78.91009318974918,95.867185,10.330781779901356,0.5800591707229614,0.159807818357011,18.51240432363296
Food waste,27.32884658064516,Organic acid,7.401219696360094,8.925185535080434,27.52219321597908,Straw,0.0551315789473684,0.0,Trough,Carbonatite,50.75926557386634,None,0.0,32.0,Intermittent ,8.719422779693124,0.0,Plastic tube pieces,None,0.0421592111653623,230.0,1.938857678018576,53.3616156327118,94.8328,5.008323252912458,1.5728851556777954,0.1400124992166824,21.41019530838819
Food waste,29.16745256214204,Mg(OH)₂,10.759029452451877,45.21450471870578,38.71761588402905,None,0.0551315789473684,23.0,Reactor,K₂SO₄,65.01839035869172,None,1.0,61.0,Intermittent ,7.1773199005234565,0.0,Sawdust,None,2.528739512343316,708.0,1.938857678018576,75.0679468313237,93.135099,6.616314046694942,1.4484632015228271,0.1552050425632295,20.932381162786054
Food waste,27.32884658064516,Inorganic acid,4.3464437868294175,23.651728967705623,23.90154711380621,Byproduct,0.0551315789473684,3.0,Windrow,Ca-superphosphate,74.47859574638323,None,1.0,19.0,Continuous,9.484569128353806,3.0,Husk,None,3.2572389515294637,0.0,1.938857678018576,46.34169813812591,96.775454,6.041275097492345,1.2631369829177856,0.189893498701774,22.74222628168565
Food waste,27.32884658064516,Inorganic acid,9.79770694994916,29.37530562944253,15.445514542253653,Byproduct,0.0551315789473684,15.0,Trough,MgO,45.250223499786806,None,0.0,111.0,Intermittent ,6.936697218545341,4.0,Sawdust,None,9.118105904008717,489.0,1.938857678018576,29.94665446119606,95.03231300000002,7.843986069552259,0.4079184234142303,0.1249243948832123,21.29231679711276
Food waste,27.32884658064516,Ca-superphosphate,10.760620030004588,31.73595128436431,35.15185982015584,Straw,0.0551315789473684,0.0,Trough,Lime,67.86759658398448,None,1.0,16.0,Intermittent ,9.606778469777684,3.0,Plastic tube pieces,None,2.143513276525656,680.0,1.938857678018576,68.15445330894184,98.64398100000004,8.453820590438987,0.5623033046722412,0.1824463740659519,24.77544627444154
Food waste,27.32884658064516,MgSO₄,5.89266311253227,7.42622280422272,44.68333503456989,Green waste,0.0551315789473684,42.0,Trough,Phosphogypsum,69.13375336230715,None,0.0,125.0,Continuous,6.844540560388841,2.0,Sawdust,None,2.0455413917431784,0.0,1.938857678018576,86.63462721125227,95.02552700000004,10.48234063954569,0.3071948587894439,0.1638695763181778,19.454520677666167
Food waste,27.32884658064516,None,7.44249138138397,31.271895246979582,37.49065374808268,None,0.0551315789473684,72.0,Trough,None,59.14597237313251,None,0.0,72.0,Intermittent ,9.6689133334543,3.0,None,None,9.594138351923318,133.0,1.938857678018576,72.68904187340601,96.952928,8.642461800043607,0.3490785360336303,0.1672430058807145,21.19908551203513
Food waste,27.32884658064516,Inorganic acid,7.050296601432402,30.338309216034688,7.564660491312006,Poultry manure,0.0551315789473684,1.0,Reactor,Sodium salt,69.75328489662166,None,1.0,21.0,Intermittent ,9.904734871335746,2.0,Husk,None,7.045750206071384,737.0,1.938857678018576,14.666800075184057,98.766524,5.635930529473985,0.2869428694248199,0.1492070949257731,24.03709401671933
Food waste,27.32884658064516,Organic acid,10.697118719115313,0.0,38.96770257847627,Mature compost,0.0551315789473684,0.0,Reactor,MgCl₂,59.59992649320128,None,1.0,18.0,None,9.669014712462308,4.0,Byproduct,None,0.0,0.0,1.938857678018576,75.55282933902298,96.84586700000004,4.263152538123723,0.5519471168518066,0.1967782867046896,23.203743283247004
Food waste,27.32884658064516,Mg(OH)₂,4.875781812367391,13.139889037486562,41.4247162106538,Poultry manure,0.0551315789473684,75.0,Trough,Zeolite,55.26938012299921,None,0.0,112.0,Continuous,9.576192168440402,3.0,Woody peat,None,2.275758996709292,0.0,1.938857678018576,80.31662908476669,97.511624,10.086357584739176,0.2671273052692413,0.1665316062706982,26.017348174293367
Food waste,27.32884658064516,Potassium phosphate,8.05832967772412,46.8640583945585,7.61247974544553,Mature compost,0.0551315789473684,16.0,Windrow,Phosphogypsum,65.06904443957501,None,0.0,24.0,Continuous,8.911767403072977,3.0,Green waste,None,3.9656944426229135,0.0,1.938857678018576,14.75951480321796,94.37045700000004,6.685633365767858,0.3145148456096649,0.1600504513614472,23.56187168392657
Food waste,27.32884658064516,Organic acid,9.453731372865851,0.0,40.59482608045521,None,0.0551315789473684,0.0,Trough,Sodium salt,62.00442924302175,None,0.0,65.0,None,9.971558831209844,3.0,Husk,None,0.0,0.0,1.938857678018576,78.70759023391932,97.01225,7.731220710553261,0.3912557363510132,0.1535791078519769,12.932563543675933
Food waste,27.32884658064516,DCD,11.461515681608702,34.428284739168184,40.41629619983579,Straw,0.0551315789473684,3.0,Trough,MgSO₄,55.99071328049634,None,0.0,96.0,Continuous,6.779295291768355,3.0,Plastic tube pieces,None,9.53489609017728,0.0,1.938857678018576,78.36144620412462,95.84077100000002,9.002308366074441,0.343019038438797,0.2047730784298399,18.899513627623005
Food waste,27.32884658064516,Mg(OH)₂,10.328441571174045,8.707798998383488,19.7801240553742,Byproduct,0.0551315789473684,11.0,Windrow,Zeolite,81.60206845350561,None,1.0,123.0,Continuous,9.718825362728468,0.0,Green waste,None,2.035015261340921,0.0,1.938857678018576,38.3508453969222,93.474249,4.697375666080685,1.4225084781646729,0.1778515166891312,18.492651201837383
Food waste,27.32884658064516,None,7.324373826241712,46.88507051597537,42.79755695804586,None,0.0551315789473684,33.0,Windrow,None,79.90029544445198,None,0.0,78.0,Intermittent ,7.078716106359416,2.0,Woody peat,None,1.07943940185809,336.0,1.938857678018576,82.97837190854455,96.08379100000002,10.87727208188358,0.7125125527381897,0.1589426525971173,19.57650943123811
Food waste,27.32884658064516,Inorganic acid,11.85274227684416,30.27435506667457,16.846380413754915,Mature compost,0.0551315789473684,21.0,Trough,MgO,64.69663905853453,None,0.0,39.0,Intermittent ,7.594820908357367,2.0,None,None,3.1454523527709632,1393.0,1.938857678018576,32.66273401203047,93.776391,6.126737233620478,0.6343726515769958,0.1353525797193509,21.84050992421052
Food waste,27.32884658064516,Potassium phosphate,5.416880683035736,57.60752672163886,7.840141053324567,Straw,0.0551315789473684,82.0,Trough,Sodium salt,81.03642131908751,None,0.0,121.0,Intermittent ,9.067359539998602,4.0,Byproduct,None,3.1541332473824,256.0,1.938857678018576,15.200917677986984,95.47416700000002,8.741160912425913,0.663966953754425,0.1404227807096002,21.001388286841447
Food waste,27.32884658064516,Biochar,11.828324893126226,0.0,21.83302152356456,Mature compost,0.0551315789473684,0.0,Windrow,MgHPO₄,68.37747581867124,None,1.0,13.0,None,9.65373181843668,4.0,Byproduct,None,0.0,0.0,1.938857678018576,42.331121415307976,96.85706700000004,2.3906447487273,0.584241509437561,0.1985627917014106,22.65095036496328
Food waste,27.32884658064516,Zeolite,11.490903474916582,44.066694796568335,9.16848651779818,None,0.0551315789473684,60.0,Windrow,Microbiological agent,68.65636469969319,None,1.0,60.0,Continuous,6.667747768926572,3.0,Straw,None,1.6908953836881735,0.0,1.938857678018576,17.776390480842796,92.18890900000004,9.913265778406204,0.2754547297954559,0.1692979140949457,26.85505940373094
Food waste,27.32884658064516,DCD,11.860634454332658,56.46558969179897,32.881175032983045,Mature compost,0.0551315789473684,9.0,Reactor,MgO,57.13762253947711,None,1.0,22.0,Continuous,7.446179228514488,2.0,Plastic tube pieces,None,9.385460512845803,0.0,1.938857678018576,62.77856465612293,92.30504800000004,7.8786217352704755,0.119764506816864,0.2411947370672791,1000000.0
Food waste,27.32884658064516,Ca-superphosphate,7.462735757399125,32.03596938880568,32.306228063389355,Poultry manure,0.0551315789473684,3.0,Windrow,Mature compost,47.12076648980225,None,0.0,13.0,Intermittent ,7.535593213555435,2.0,Sawdust,None,0.0399889034464275,856.0,1.938857678018576,62.63717832852164,95.318555,9.587851420674545,0.5187597274780273,0.140802696402175,23.32061742441817
Food waste,27.32884658064516,Microbiological agent,5.480782947153418,29.34416019377167,13.383956436377549,Green waste,0.0551315789473684,8.0,Trough,MgO,64.83518654038342,None,0.0,27.0,Intermittent ,7.329336426834341,2.0,Plastic tube pieces,None,2.7976333631026296,1110.0,1.938857678018576,28.367367471655427,93.538793,6.786903539276413,0.6381303071975708,0.1140394427815988,1000000.0
Food waste,27.32884658064516,Organic acid,11.60493449887988,58.93452419543571,16.82662300495597,None,0.0551315789473684,77.0,Windrow,Forsterite,53.16662291750295,None,0.0,124.0,Continuous,9.850454381991804,0.0,None,None,6.476469418729804,0.0,1.938857678018576,32.62442720828288,95.78656500000002,11.414598750023307,1.205312728881836,0.1334218181431408,22.837103846746988
Food waste,27.32884658064516,Mg(OH)₂,9.396358456410509,8.083471729823232,45.250554468498045,Straw,0.0551315789473684,12.0,Windrow,Inorganic acid,83.66901758486034,None,0.0,71.0,Intermittent ,7.609928383005247,4.0,Sawdust,None,6.373896374167173,210.0,1.938857678018576,87.73438496584522,95.151471,6.915396378276108,1.3282815217971802,0.165368462564753,19.11198276500483
Food waste,27.32884658064516,Calcium magnesium phosphate fertilizer,7.793661707296446,43.0658830574488,32.42553328493603,None,0.0551315789473684,43.0,Reactor,Potassium phosphate,55.484221219418615,None,1.0,60.0,Intermittent ,9.719014382630965,3.0,Sawdust,None,6.81044770095934,174.0,1.938857678018576,62.86849417334512,95.252198,9.284702137168788,0.4077042639255523,0.1599638451317503,21.94828942145137
Food waste,27.32884658064516,Ca-superphosphate,9.472766134205894,1.4688745720462535,18.98413293091101,Byproduct,0.0551315789473684,0.0,Trough,Forsterite,51.89828644553409,None,0.0,36.0,None,7.1214012975958765,2.0,Sawdust,None,0.0,0.0,1.938857678018576,36.807531893622105,94.43631600000002,7.3462010138356275,1.2746566534042358,0.1389225006503962,20.331556703814893
Food waste,27.32884658064516,DCD,7.354837848231807,37.91701600436683,8.748931415320794,Straw,0.0551315789473684,5.0,Trough,Biochar,53.1821911659091,None,0.0,30.0,Continuous,7.437517357294422,3.0,None,None,9.694309959830344,0.0,1.938857678018576,16.96293284905265,94.98286900000002,7.131411595612383,1.1507973670959473,0.1830272497246439,21.195571814890744
Food waste,27.32884658064516,MgSO₄,9.706180362191542,49.6259849456611,24.10140645705354,Green waste,0.0551315789473684,5.0,Trough,Labile carbon source,62.39054408696658,None,0.0,125.0,Intermittent ,7.954928159287028,5.0,Straw,None,6.008645375058784,1190.0,1.938857678018576,46.72919696030474,94.50553400000004,6.893137908345177,0.4484246671199798,0.1396938923865271,21.8681576379672
Food waste,27.32884658064516,Potassium phosphate,9.784838642617371,12.118239575074004,30.05491284213264,Straw,0.0551315789473684,48.0,Trough,Zeolite,78.50646924018383,None,0.0,123.0,Continuous,8.363941286506709,4.0,Green waste,None,4.075587473728976,0.0,1.938857678018576,58.27219852614797,95.53357200000002,9.721135544049227,0.3550854027271271,0.1684442564184885,20.21422163997423
Food waste,27.32884658064516,Zeolite,4.921306358427889,27.04695280329757,7.561515989718583,Poultry manure,0.0551315789473684,15.0,Windrow,Potassium phosphate,81.68734777554505,None,0.0,23.0,Intermittent ,9.772310554275071,5.0,Green Waste,None,8.320904781385265,511.0,1.938857678018576,14.660703334126108,93.835247,6.186582085902307,0.5364173054695129,0.1430488085175724,22.225354727492007
Food waste,27.32884658064516,Mg(OH)₂,11.0907854106838,0.0,15.676241070925254,Green waste,0.0551315789473684,0.0,Trough,Lignite,82.63650403084246,None,0.0,104.0,None,9.995334362709158,2.0,Woody peat,None,0.0,0.0,1.938857678018576,34.687576106435884,96.46198900000002,7.035703594084859,0.4347483813762665,0.1151217145679002,1000000.0
Food waste,27.32884658064516,Mg(OH)₂,4.86479100593676,0.0,44.91572466575488,None,0.0551315789473684,0.0,Windrow,Ferric salt,64.96854327251258,None,0.0,69.0,None,8.024420736289205,3.0,Byproduct,None,0.0,0.0,1.938857678018576,87.08519763196719,94.144745,5.457756867150854,1.393097162246704,0.1453558474192641,16.04944140175708
Food waste,27.32884658064516,Zeolite,10.87652876595038,0.0,42.10468779906408,Green waste,0.0551315789473684,0.0,Windrow,Clay,63.56995849704407,None,0.0,96.0,None,9.505117855424968,3.0,None,None,0.0,0.0,1.938857678018576,81.63499721979043,94.405553,7.275841407076611,1.161381721496582,0.1445127351824222,12.992000598592384
Food waste,27.32884658064516,Mg(OH)₂,9.68251818255414,16.83209574337448,42.2090735583592,Straw,0.0551315789473684,30.0,Trough,Zeolite,72.89777792693471,None,0.0,131.0,Intermittent ,7.503544382048661,2.0,Green Waste,None,1.203561514255207,543.0,1.938857678018576,81.83738635067557,95.5556,9.809712842340629,0.7548664212226868,0.1475808245879755,19.11663954157691
Food waste,27.32884658064516,MgO,8.54067091111829,39.82349373476518,36.14210514137813,Green waste,0.0551315789473684,0.0,Reactor,MgSO₄,65.49071651057501,None,1.0,13.0,Intermittent ,8.739807282189878,3.0,None,None,1.492838103624934,208.0,1.938857678018576,70.07439805311564,96.258314,7.555565550487739,0.6232342720031738,0.1956475986316271,24.71220938705075
Food waste,27.32884658064516,Zeolite,9.279218644257003,32.46206684471563,37.16718291794994,Poultry manure,0.0551315789473684,49.0,Reactor,Lignite,59.78288165486033,None,1.0,90.0,Intermittent ,9.904606772765254,2.0,Woody peat,None,9.23928982001638,27.0,1.938857678018576,72.06187797078812,94.566626,8.934166084819985,0.2214597165584564,0.1782445144965942,24.27723518969516
Food waste,27.32884658064516,Ca-superphosphate,6.177636783934458,9.533597830718303,27.049935188324884,Poultry manure,0.0551315789473684,82.0,Trough,Sulfur,79.70153591989961,None,0.0,126.0,Intermittent ,7.127469841439291,4.0,Husk,None,0.1267009752414716,155.0,1.938857678018576,52.44597452978856,96.448235,10.694129659417689,0.5632187724113464,0.1294570503633252,19.541346073354973
Food waste,27.32884658064516,Mg(OH)₂,7.845598212063908,38.919122005863954,40.51249820275018,Straw,0.0551315789473684,46.0,Reactor,Inorganic acid,66.00718269176026,None,1.0,74.0,Continuous,9.7838256531453,4.0,Plastic tube pieces,None,8.479657989645428,0.0,1.938857678018576,78.54796819611595,94.90575500000004,9.4592037507738,1.0518893003463743,0.2371092282149516,20.50770483291538
Food waste,27.32884658064516,DCD,9.229842810019168,36.95392483766937,45.22682485685915,None,0.0551315789473684,0.0,Trough,Sulfur,65.22117289300805,None,0.0,73.0,Continuous,8.097937615901596,2.0,Husk,None,5.86924867502029,0.0,1.938857678018576,87.68837662612276,95.009644,9.01953011660229,-0.0118878744542598,0.1779699971027594,19.224092205405405
Food waste,27.32884658064516,Organic acid,9.24632800741978,0.0,38.7277695323873,Mature compost,0.0551315789473684,0.0,Windrow,MgCl₂,45.160524759973896,None,1.0,27.0,None,8.79253006485457,2.0,Byproduct,None,0.0,0.0,1.938857678018576,75.08763331040299,94.15065300000002,3.5795986098240906,0.5535061359405518,0.1827691479249584,20.32331040431677
Food waste,27.32884658064516,Inorganic acid,7.890258341715933,0.0,29.623633275845407,Mature compost,0.0551315789473684,0.0,Trough,LB Culture,44.24025398517692,None,0.0,112.0,None,7.731218042443334,3.0,Husk,None,0.0,0.0,1.938857678018576,57.43600882767944,94.401229,6.726014590260412,0.4217800498008728,0.1785220797457497,10.785008455818613
Food waste,27.32884658064516,Microbiological agent,5.478889456382637,46.61606193067557,40.06138395593782,Poultry manure,0.0551315789473684,1.0,Trough,Lignite,73.79009619236889,None,0.0,15.0,Continuous,9.731899989030884,3.0,Woody peat,None,7.363703960045705,0.0,1.938857678018576,75.49603165199551,99.227295,6.685920618225781,0.147893026471138,0.2022417154423241,1000000.0
Food waste,27.328846580645163,Inorganic acid,5.602592159806093,0.0,33.330922680302706,Green waste,0.0551315789473684,0.0,Windrow,Gypsum,53.34325504586899,None,1.0,19.0,None,9.86625035483346,3.0,Woody peat,None,0.0,0.0,1.938857678018576,64.6239153541484,97.15774000000002,7.010266500390198,1.2369484901428225,0.1565876088306907,24.64274739789477
Food waste,27.32884658064516,MgO,9.762861238856136,2.428719294487618,32.31977871913865,Mature compost,0.0551315789473684,38.0,Windrow,Sulfur,78.89588014025499,None,1.0,106.0,Intermittent ,9.877291939197615,5.0,Sawdust,None,7.531160078150357,849.0,1.938857678018576,62.66345112146335,93.91443700000002,8.311155011779165,0.4249009788036346,0.1528844108844564,23.14341874818413
Food waste,27.32884658064516,Calcium magnesium phosphate fertilizer,11.465505695353023,13.495995719916063,12.726847893455544,None,0.0551315789473684,17.0,Trough,Lime,74.42936904544243,None,0.0,80.0,Intermittent ,9.747520339754155,5.0,Byproduct,None,3.5131147276176486,583.0,1.938857678018576,24.675546755200823,94.545333,8.04261310864387,0.614018976688385,0.1448594281698885,18.72233539552741
Food waste,27.32884658064516,None,8.347654984386718,45.835475681598645,20.57565039578545,Straw,0.0551315789473684,56.0,Windrow,Forsterite,54.31346133463412,None,0.0,89.0,Intermittent ,9.239053391908374,4.0,Byproduct,None,7.43891995460784,163.0,1.938857678018576,39.89325775009457,95.47416700000002,8.554715303980949,1.1855510473251345,0.1470984318002058,22.795014136714663
Food waste,27.32884658064516,Ca-superphosphate,7.62319297748169,9.666356792371516,28.70905808174521,None,0.0551315789473684,49.0,Reactor,Ca-superphosphate,63.34447851712636,None,1.0,79.0,Intermittent ,6.837646265189463,4.0,Green waste,None,2.803798590378604,321.0,1.938857678018576,55.66277769047295,94.88244400000004,11.273625521505188,1.4713218212127686,0.1784151358739701,19.32150318697323
Food waste,27.32884658064516,None,8.501962632491669,4.041659509123288,45.02091083709285,None,0.0551315789473684,63.0,Reactor,Carbonatite,83.66183063333835,None,1.0,127.0,Intermittent ,6.686464684087205,3.0,Woody peat,None,0.7418493885439381,1300.0,1.938857678018576,87.28913864788719,94.66574,9.905178441041976,1.5676249265670776,0.1271818419909,23.07190259531203
Food waste,27.32884658064516,None,11.987397398151094,14.515880231344688,37.37472196928261,Byproduct,0.0551315789473684,6.0,Trough,Zeolite,61.72176024588794,None,0.0,66.0,Intermittent ,9.657060898806174,5.0,Husk,None,3.211519426380538,1334.0,1.938857678018576,72.46426665395313,95.03456300000002,6.730239183021228,0.5963299870491028,0.1511910104632145,19.84141195578176
Food waste,27.32884658064516,None,7.178326863215965,49.19889341482889,36.08854611929073,Poultry manure,0.0551315789473684,35.0,Windrow,None,56.9111615281778,None,0.0,41.0,Intermittent ,6.5371955476916455,0.0,Straw,None,1.2861088814804955,1317.0,1.228122564575588,69.97055473191432,92.940536,1000000.0,1000000.0,1000000.0,1000000.0
Food waste,27.32884658064516,Microbiological agent,9.60044227012315,44.701929413784086,27.37901045264395,Straw,0.0551315789473684,1.0,Reactor,Lime,48.11691810909664,None,1.0,60.0,Intermittent ,9.683180351326216,3.0,Soil,None,2.9414795366098723,496.0,0.8206278615624099,53.08400463265957,96.69368400000002,1000000.0,1000000.0,1000000.0,1000000.0
Food waste,27.32884658064516,Inorganic acid,4.784469199062097,12.867436564285557,30.73401783259619,Byproduct,0.0551315789473684,21.0,Windrow,Microbiological agent,55.14651088285348,None,0.0,128.0,Intermittent ,9.907918757516454,0.0,Husk,None,6.53545366220238,1299.0,1.938857678018576,59.58888645108896,95.529212,5.999683238229639,1.1220836639404297,0.1552786896566474,17.28118458285151
Food waste,27.32884658064516,Calcium magnesium phosphate fertilizer,4.849415212986744,24.722513305033956,44.59698996624716,Green waste,0.0551315789473684,23.0,Windrow,Microbiological agent,47.87862400856282,None,0.0,61.0,Intermittent ,7.357498212067607,0.0,Sawdust,None,9.455918381372612,658.0,1.938857678018576,86.4672164125757,93.967295,7.081397836272973,0.87913578748703,0.1566612385556919,19.50105857808054
Food waste,27.32884658064516,Calcium magnesium phosphate fertilizer,10.672266733908614,52.75943574797063,6.964649211184192,None,0.0551315789473684,30.0,Reactor,Labile carbon source,78.3331195532662,None,1.0,40.0,Intermittent ,9.099115178677842,4.0,Sawdust,None,3.0863046774419587,560.0,1.938857678018576,13.50346359781049,92.94440500000002,8.02253781635759,0.6267017126083374,0.1536220475270706,23.86204270089081
Food waste,27.32884658064516,Calcium magnesium phosphate fertilizer,11.734104780416624,4.399838064459571,18.088400247714265,Byproduct,0.0551315789473684,8.0,Reactor,Ca-superphosphate,43.73944574232034,None,1.0,27.0,Intermittent ,7.430955140591225,4.0,Straw,None,3.523002045287948,217.0,1.938857678018576,35.07083370335391,92.381835,6.638359666795036,1.3129379749298096,0.1561590344686244,25.863431962328097
Food waste,27.32884658064516,MgSO₄,10.509344111052338,29.24317250379849,30.0470936353121,Byproduct,0.0551315789473684,71.0,Reactor,Clay,72.81954884333057,None,1.0,97.0,Intermittent ,9.89338035948627,0.0,Straw,None,0.0307294933695145,1223.0,1.938857678018576,57.6964086623366,93.166663,10.602449267120155,1.2283446788787842,0.119998967965988,1000000.0
Food waste,27.32884658064516,Gypsum,11.514005511188508,0.0,32.71431200333425,Mature compost,0.0551315789473684,0.0,Reactor,MgSO₄,59.844482872776055,None,1.0,26.0,None,9.657645350061149,0.0,Plastic tube pieces,None,0.0,0.0,1.938857678018576,63.42839500875987,96.744695,3.2878317132354606,1.2651798725128174,0.1648078619228463,21.60660560646321
Food waste,27.32884658064516,Biochar,10.96967770124667,51.41139656235228,25.001883641151156,Green waste,0.0551315789473684,41.0,Windrow,Lignite,59.40680772645357,None,0.0,126.0,Continuous,7.28238172380906,0.0,Byproduct,None,0.8122413049293897,0.0,1.938857678018576,48.47509406257294,94.42097200000002,8.753057299383858,1.3350738286972046,0.1693205534138551,20.510219826857107
Food waste,27.32884658064516,Ca-superphosphate,8.209044008336438,56.91905891037944,23.340001788680567,Straw,0.0551315789473684,1.0,Windrow,MgCl₂,49.15809709646281,None,0.0,68.0,Continuous,8.566101263016725,3.0,Straw,None,6.631018519203864,0.0,1.938857678018576,45.25294167295061,94.42615600000003,8.92392447901643,0.1333005726337433,0.2084743628291741,21.29692917762723
Food waste,27.32884658064516,Calcium magnesium phosphate fertilizer,11.83012685373282,0.5278180552811352,24.658818501512982,Mature compost,0.0551315789473684,0.0,Windrow,Organic acid,63.22455303503486,None,0.0,46.0,None,6.711622345275829,4.0,Plastic tube pieces,None,0.0,0.0,1.938857678018576,47.80993958252497,94.91551300000005,5.676987605517277,0.4299860894680023,0.1557367060140574,18.75215977364349
Food waste,27.328846580645163,Inorganic acid,6.2511138123400585,7.283313009702075,42.29916329000195,Byproduct,0.0551315789473684,73.0,Reactor,Inorganic acid,79.5123909985654,None,1.0,86.0,Intermittent ,6.6471655459866525,2.0,Green Waste,None,1.6566198139168886,1025.0,1.938857678018576,82.01205751858177,94.14173300000002,9.538662400762052,1.5094921588897705,0.1382352207161568,21.242777796876236
Food waste,27.32884658064516,Microbiological agent,8.485522571317208,33.41847792844402,5.728428137612426,Poultry manure,0.0551315789473684,26.0,Windrow,Urea,50.15566126131172,None,0.0,131.0,Intermittent ,9.429300924467622,4.0,Sawdust,None,9.097156571932274,670.0,1.938857678018576,11.106606877587504,95.43039500000005,8.584073193331728,0.3721654117107391,0.1453572257718599,23.67439003340325
Food waste,27.32884658064516,None,9.976539231766967,5.107416161801105,31.031727296014036,None,0.0551315789473684,14.0,Reactor,Potassium phosphate,62.04359459856475,None,1.0,101.0,Continuous,9.75001913516648,4.0,Soil,None,9.50476573852426,0.0,1.938857678018576,60.16610273005544,94.70851500000002,8.580871582342857,0.3977589905261993,0.2177229651224929,21.79198582033257
Food waste,27.32884658064516,Zeolite,4.335658251058398,50.34194226470549,15.40265727436404,Poultry manure,0.0551315789473684,1.0,Trough,K₂SO₄,72.55679436493037,None,0.0,15.0,Continuous,8.137878861149229,2.0,Byproduct,None,8.18849294996354,0.0,1.938857678018576,29.863560318289387,95.501914,4.658629737412672,0.4817336201667785,0.1561631876341807,23.13927171311769
