Material_2,M1_is Enclosed,Initial C/N (%),V1_Ventilation Type, Composting Method,V5_Ventilation rate (L/min/kg iniDW),Turning times,V4_Ventilation Day,Material_3,Initial pH,Period (d),Additive_1,Compost volume (m3),V2_Ventilation Interval (min),Additive_3,Initial Moisture Content (%),Initial GI (%),Additive_4,Additive_2,Material_Main,V3_Ventilation Duration (min),Application Rate (%DW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
Byproduct,1.0,32.52485467311866,Continuous,Trough,1.4441588951272035,11.0,0.0,Green waste,7.862545350702074,15.0,Gypsum,0.314,0.0,None,48.593863032396015,27.32884658064516,None,Gypsum,Green waste,44.56945509415405,6.135420294325719,1.4280600332415827,46.44744504567148,117.85080000000004,8.176918726891024,0.5438135266304016,0.2556732495307416,25.34640481406168
Sawdust,1.0,36.67651255345321,Continuous,Windrow,0.3407763804706176,26.0,7.0,Green waste,10.672565196824614,99.0,Clay,0.314,0.0,None,74.36546185046382,27.32884658064516,None,Calcium magnesium phosphate fertilizer,Green waste,54.9124148876497,3.166007763646653,1.4280600332415827,52.37626173626971,116.96828200000002,8.162736176757097,0.9398757815361024,0.1886883659145155,20.9696873109713
Byproduct,0.0,34.63594166592586,Continuous,Trough,1.424617820521611,25.0,45.0,Mature compost,4.960138314215721,50.0,Mature compost,0.314,0.0,None,52.56049452719073,27.32884658064516,None,Zeolite,Green waste,33.24975239707606,8.418521128819414,1.4280600332415827,49.46220400679561,113.55173100000006,8.852294843684254,0.6426368355751038,0.1911741986851227,25.11597098707947
Husk,0.0,27.19738919204256,Continuous,Trough,3.5715878676147157,9.0,0.0,Poultry manure,4.28523205346071,14.0,Microbiological agent,0.314,0.0,None,67.0463092793498,27.32884658064516,None,Calcium magnesium phosphate fertilizer,Green waste,37.43128053194255,7.917039849019778,1.4280600332415827,38.83950451367256,115.23739800000004,7.208762575038705,0.9812204837799072,0.2188020408534793,27.12888043771336
Woody peat,0.0,20.13060643091039,Continuous,Trough,0.3128850686074591,28.0,3.0,Green waste,7.703546076674295,133.0,Calcium magnesium phosphate fertilizer,0.314,0.0,None,43.49932903034278,27.32884658064516,None,MgSO₄,Green waste,34.25569611841341,0.2349332983092067,1.4280600332415827,28.74771448889911,115.50532200000004,5.87192692998009,0.7158005833625793,0.2145054977334923,23.27681217319896
Straw,1.0,39.05759212149852,Continuous,Trough,2.948822993854263,4.0,8.0,Poultry manure,10.125785912519902,85.0,Clay,0.314,0.0,None,70.05268403214782,27.32884658064516,None,DCD,Green waste,37.73927219204467,4.865191549914928,1.4280600332415827,55.77658630336335,114.92061000000004,8.13916738825817,0.7643275260925293,0.2302417844349508,22.302342242605764
Husk,1.0,42.46730235204881,Continuous,Trough,3.693497437909162,1.0,7.0,Poultry manure,8.511702140687465,72.0,Phosphogypsum,0.314,0.0,None,52.88019648891365,27.32884658064516,None,Zeolite,Green waste,42.04464811227959,6.245706263663204,1.4280600332415827,60.64585720854717,115.27712500000004,8.637426443181662,0.8174030780792236,0.2157356733315714,19.82161811290142
Byproduct,0.0,42.08524397624699,Continuous,Windrow,1.0570741238076788,1.0,4.0,Green waste,9.509264996448492,37.0,MgHPO₄,0.314,0.0,None,73.22827492867101,27.32884658064516,None,Zeolite,Green waste,47.07633148039415,6.564850079973159,1.4280600332415827,60.35081713590152,116.51060100000004,5.9810526268479896,0.5456670522689819,0.1668677795388431,1000000.0
Woody peat,1.0,11.532010529468849,Continuous,Trough,9.12204270604656,7.0,5.0,Green waste,9.758753143150775,28.0,Calcium magnesium phosphate fertilizer,0.314,0.0,None,47.17555375560507,27.328846580645163,None,Zeolite,Green waste,51.04497788815163,3.635554388954078,1.4280600332415827,14.919501060605166,115.34493500000006,8.171993265888185,0.7526673674583435,0.1705778797164849,1000000.0
Woody peat,1.0,44.95263541129248,Continuous,Trough,0.9368561443977252,21.0,7.0,Green waste,11.60906688556,110.0,Lignite,0.314,0.0,None,72.42155742814887,27.32884658064516,None,None,Green waste,38.142245908293525,6.702370911525486,1.4280600332415827,64.1950620197471,116.607607,8.335159545422256,0.7136005163192749,0.2147298714800775,23.568480124453533
Soil,0.0,34.45802100360535,Continuous,Windrow,4.745259306334502,17.0,4.0,Green waste,10.313805148253165,13.0,Mg(OH)₂,0.314,0.0,None,66.16111158442136,27.32884658064516,None,Organic acid,Green waste,56.17217474752881,6.474056987941567,1.4280600332415827,49.20812261984781,115.88074700000008,5.735166679087787,0.7647383809089661,0.1889618954116087,28.884048742198612
Husk,0.0,42.91254452156336,Intermittent ,Trough,7.41187966964647,18.0,2.0,Mature compost,5.365543872094008,102.0,Phosphogypsum,0.314,391.0,None,76.33694958283445,27.32884658064516,None,Ca-superphosphate,Green waste,34.985345740539955,1.777698764567237,1.4280600332415827,58.7362549644706,114.27937300000002,8.305702403950885,1.0570343732833862,0.1791542341385157,1000000.0
Plastic tube pieces,0.0,22.755768111502004,Continuous,Windrow,5.673958737249078,8.0,3.0,None,10.531012093867908,58.0,LB Culture,0.314,0.0,None,69.14043681204562,27.32884658064516,None,Inorganic acid,Green waste,47.96125848944624,2.051112643467646,1.4280600332415827,32.4966029657493,115.33264400000007,5.985743138809169,0.7819495797157288,0.1907044733959543,25.03970086231355
Husk,1.0,26.140223244846272,Continuous,Windrow,2.015132284797013,30.0,5.0,Byproduct,9.293997742901098,126.0,LB Culture,0.314,0.0,None,66.27403778778728,27.32884658064516,None,Inorganic acid,Green waste,58.08361520122714,2.3387884697599413,1.4280600332415827,37.32980807597756,115.51433600000006,8.523280430697348,0.7652296423912048,0.2072561589895305,23.042069607447043
Plastic tube pieces,1.0,19.682167036895667,Continuous,Windrow,4.34210388872161,22.0,6.0,None,5.730736596947548,20.0,Clay,0.314,0.0,None,82.94085639628872,27.32884658064516,None,Calcium magnesium phosphate fertilizer,Green waste,36.02045255865127,6.584108115927677,1.4280600332415827,28.10731611297561,114.51507400000008,8.33325755949097,1.1846270561218262,0.2076162308458587,25.377609863906272
Soil,1.0,7.362061751710784,Continuous,Windrow,0.7740725632401091,16.0,3.0,None,9.44321688238053,36.0,Carbonatite,0.314,0.0,None,84.06854008420021,27.32884658064516,None,MgSO₄,Green waste,44.85535842012841,4.950333110099025,1.4280600332415827,10.513466149874686,116.19587200000004,8.597136000952235,0.7059009075164795,0.1906679999751144,25.79691125630493
Woody peat,1.0,31.60887459614544,Continuous,Trough,8.31785208121593,3.0,3.0,Green waste,8.700109325636262,20.0,Calcium magnesium phosphate fertilizer,0.314,0.0,None,52.97062917046948,27.32884658064516,None,Gypsum,Green waste,32.80937466690895,0.8699328165207665,1.4280600332415827,45.13937050650048,115.23095800000004,8.171993265888185,0.6520687341690063,0.2485564415116385,29.285978361694603
Plastic tube pieces,1.0,15.38236891418725,Continuous,Trough,1.4202717244832352,29.0,7.0,Poultry manure,11.998928656416265,34.0,K₂SO₄,0.314,0.0,None,52.0552363973065,27.32884658064516,None,Mg(OH)₂,Green waste,32.52159040215234,2.320725668211322,1.4280600332415827,22.73492563934903,116.56465400000006,8.50568092815613,0.8012236952781677,0.2096284302753777,1000000.0
Green Waste,0.0,14.760885750896882,Continuous,Trough,6.338838358157737,19.0,7.0,Mature compost,12.036914490386508,29.0,Potassium phosphate,0.314,0.0,None,62.63503610042568,27.32884658064516,None,None,Green waste,53.06677393713323,6.478308359243926,1.4280600332415827,21.079430996101006,113.88935100000008,6.688202614584971,0.8062053322792053,0.1792909508787273,26.652315420716093
Sawdust,1.0,29.48006658391928,Continuous,Windrow,7.863183102880954,26.0,0.0,Poultry manure,11.733373693388398,25.0,Phosphogypsum,0.314,0.0,None,63.5413250080141,27.32884658064516,None,Ca-superphosphate,Green waste,55.67378217140395,7.324118165981528,1.4280600332415827,42.09930486579584,115.46061200000004,9.30189522941819,0.7789775729179382,0.2022578790538153,28.55050801797089
Plastic tube pieces,0.0,39.52685261061977,Continuous,Windrow,3.1834391047695543,6.0,66.0,Green waste,7.882152823139856,104.0,Carbonatite,0.314,0.0,None,51.541134999268,27.32884658064516,None,MgSO₄,Green waste,38.52771580373897,0.0383289176343354,1.4280600332415827,56.44671845305681,113.80320000000005,7.715518428834434,0.873101532459259,0.1970152571320002,23.06186721472891
Sawdust,1.0,23.31064368987892,Continuous,Windrow,0.7128465397989814,0.0,21.0,Mature compost,7.70819916957441,54.0,Urea,0.314,0.0,None,59.84594133410741,27.32884658064516,None,Ca-superphosphate,Green waste,54.25875981955949,0.1684981158053522,1.4280600332415827,33.288998602651176,114.062097,9.251551227879954,0.7960047721862793,0.1747946342303183,24.316136075664623
Plastic tube pieces,1.0,15.60888181067849,Continuous,Windrow,0.536093487253192,23.0,21.0,Poultry manure,11.121323325132328,34.0,Lignite,0.314,0.0,None,46.54531039275998,27.32884658064516,None,Zeolite,Green waste,43.99482783399878,2.281377777181981,1.4280600332415827,22.29042027742146,114.15478400000008,9.315817144532849,0.7595359683036804,0.1819650506053428,29.477562988803307
None,1.0,17.584472623083272,Continuous,Windrow,0.659857630810329,24.0,3.0,Mature compost,10.813070549485534,41.0,Clay,0.314,0.0,None,57.57876236056831,27.32884658064516,None,Gypsum,Green waste,58.30479926440237,5.077566541006332,1.4280600332415827,25.111682558656,117.17640000000009,8.523280430697348,0.781889021396637,0.1970996603761375,26.246832945271333
Green waste,1.0,21.59654897274806,Continuous,Trough,0.4994365963215552,29.0,22.0,None,11.118238288266262,73.0,Forsterite,0.314,0.0,None,44.1784474812044,27.328846580645163,None,DCD,Green waste,37.06889498616388,8.314230644558476,1.4280600332415827,30.841168443926065,113.83782100000003,9.488240513198006,0.7330635786056519,0.225347088809135,21.44594432159046
Woody peat,0.0,23.07171185732036,Continuous,Trough,0.3273676890720978,24.0,1.0,Mature compost,5.895338071264321,26.0,Mature compost,0.314,0.0,None,49.1025575952939,27.32884658064516,None,Mg(OH)₂,Green waste,33.26021390250264,2.057540813159957,1.4280600332415827,32.94778960190512,115.54757300000004,5.87192692998009,0.7309343218803406,0.2386099247108028,27.889189932284108
Husk,1.0,13.244908132496494,Continuous,Trough,0.5095114073058504,3.0,15.0,Mature compost,4.296801633074797,78.0,K₂SO₄,0.314,0.0,None,52.99786854312913,27.32884658064516,None,None,Green waste,32.03608444072482,8.387425380264094,1.4280600332415827,18.91452394797465,113.90054000000003,8.400872696798102,0.9381352066993712,0.1497572000383461,18.9596508126215
