V2_Ventilation Interval (min),Additive_2,V3_Ventilation Duration (min),Initial GI (%),M1_is Enclosed, Composting Method,V1_Ventilation Type,Initial C/N (%),V5_Ventilation rate (L/min/kg iniDW),Material_Main,V4_Ventilation Day,Application Rate (%DW),Turning times,Material_3,Additive_1,Additive_4,Initial Moisture Content (%),Compost volume (m3),Period (d),Additive_3,Initial pH,Material_2,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,Calcium magnesium phosphate fertilizer,0.0,27.328846580645163,1.0,Reactor,None,5.263826568685837,0.0,Poultry manure,0.0,9.58890428303135,30.0,Byproduct,MgHPO₄,None,45.72700245744234,0.6292491869918699,52.0,None,11.260932857372993,Woody peat,2.4967368849582217,13.142389950061002,108.553643,4.609178272273394,0.4862623214721679,0.1155652051640925,28.0353253601232
697.0,Biochar,49.14608176683931,27.32884658064516,1.0,Reactor,Intermittent ,8.064592938621177,1.3745686282143166,Poultry manure,9.0,3.46409299626505,19.0,Mature compost,Biochar,None,72.90532821060401,0.6292491869918699,116.0,None,6.514751913893729,Sawdust,2.4967368849582217,20.135166652029103,105.37055300000002,2.3127766679264465,0.4941847622394562,0.1812147095083297,21.127574214968043
0.0,Mg(OH)₂,0.0,27.328846580645163,1.0,Reactor,None,28.647599591303184,0.0,Poultry manure,0.0,8.987557960184917,27.0,Byproduct,Zeolite,None,81.05052734083023,0.6292491869918699,131.0,None,10.3337852530483,Woody peat,2.4967368849582217,71.52551856512073,106.90050100000003,1.482173678098729,0.4847594797611236,0.2088916321036735,21.82627621101793
0.0,Ca-superphosphate,0.3053721786949935,27.328846580645163,1.0,Reactor,None,17.122442281532603,0.0884196828303067,Poultry manure,0.0,3.3240878992181133,24.0,Byproduct,Urea,None,46.31408217692231,0.6292491869918699,70.0,None,6.369118514974532,Woody peat,2.4967368849582217,42.75023320487065,108.97728300000004,2.1658809739058524,0.2193944454193115,0.1537356648521337,20.65579769569516
0.0,Ca-superphosphate,0.0,27.32884658064516,1.0,Windrow,None,30.848265007719668,0.7520664685070236,Poultry manure,0.0,0.0559648722475891,16.0,Byproduct,Sand,None,54.146837651086535,0.6292491869918699,78.0,None,5.914618409785144,None,2.4967368849582217,77.02000108173972,106.80909200000004,1.7222750620958744,0.120137870311737,0.2079739199779526,18.82812827759991
0.0,MgSO₄,0.0,27.32884658064516,1.0,Reactor,None,5.102310605256704,0.0,Poultry manure,0.0,2.471342843845465,18.0,Byproduct,Urea,None,64.04346690210555,0.6292491869918699,96.0,None,6.3919473367773305,Husk,2.4967368849582217,12.739127086657923,108.49559800000004,1.0987807449470688,0.1576858460903167,0.1659455807591006,20.943203931865774
0.0,Biochar,0.0,27.32884658064516,1.0,Reactor,None,17.635681952747166,0.0,Poultry manure,0.0,5.803208431930603,14.0,Byproduct,MgHPO₄,None,50.09889197783201,0.6292491869918699,120.0,None,4.364486767362999,Plastic tube pieces,2.4967368849582217,44.031657622815885,107.72782800000004,4.665631041100223,0.5434612035751343,0.1958681334742987,20.18825254735377
0.0,Ca-superphosphate,0.0,27.328846580645163,1.0,Reactor,None,15.843847114166785,0.0,Poultry manure,0.0,6.823289336141031,8.0,Byproduct,Carbonatite,None,49.51093709180446,0.6292491869918699,115.0,None,10.569337137226164,Byproduct,2.4967368849582217,39.55791748957908,107.68461800000004,5.342378427624642,0.5075880885124207,0.1897983602130419,1000000.0
0.0,Gypsum,0.0,27.32884658064516,1.0,Reactor,None,17.726533478551566,0.0,Poultry manure,0.0,3.004950632224083,28.0,Byproduct,Sand,None,76.49260201389959,0.6292491869918699,90.0,None,5.800755840075124,Husk,2.4967368849582217,44.25848997834646,108.54325300000004,0.5377170232878276,0.1936038434505462,0.1778105424059747,1000000.0
0.0,Inorganic acid,17.680166636289538,27.32884658064516,1.0,Trough,Continuous,37.90249118217916,6.593327625040072,Poultry manure,53.0,3.304568798396562,12.0,Byproduct,Labile carbon source,None,52.0137449968546,0.6292491869918699,124.0,None,8.170400129024813,Soil,2.4967368849582217,94.63254776635048,106.62236700000004,3.910410793089015,0.26843923330307,0.2063128075394567,25.202944824171468
951.0,Calcium magnesium phosphate fertilizer,46.3283704006115,27.32884658064516,1.0,Trough,Intermittent ,15.481906617349836,2.949429915945357,Poultry manure,2.0,1.9792799346196177,12.0,Byproduct,Phosphogypsum,None,73.30744818879128,0.6292491869918699,90.0,None,6.566956333554634,Soil,2.4967368849582217,38.654247301016106,108.80291200000002,1.657932657013612,0.502031683921814,0.1296754929012565,23.614928818175468
0.0,Inorganic acid,0.0,27.32884658064516,1.0,Trough,None,35.558577969289495,0.0,Poultry manure,0.0,7.214932823041567,19.0,Mature compost,Organic acid,None,55.8724811970583,0.6292491869918699,94.0,None,10.041915151107496,Plastic tube pieces,2.4967368849582217,88.7804131925879,105.04842700000005,2.217224571014221,0.4437893033027649,0.1954119127504355,19.875870939398663
0.0,Inorganic acid,28.30673749953062,27.32884658064516,1.0,Reactor,Continuous,13.091604940366537,0.3696026650219641,Poultry manure,64.0,7.26146331184109,2.0,Byproduct,Zeolite,None,62.670643963544286,0.6292491869918699,114.0,None,5.634431729818177,Woody peat,2.4967368849582217,32.68629293791441,108.01254300000002,-0.5310601862187982,0.2325584441423416,0.1102778780761349,24.27189027634641
0.0,Calcium magnesium phosphate fertilizer,0.0,27.32884658064516,1.0,Reactor,None,11.7425172300874,0.0,Poultry manure,0.0,7.827768182050584,28.0,Byproduct,Sulfur,None,82.65786439236874,0.6292491869918699,129.0,None,10.743860583335554,Plastic tube pieces,2.4967368849582217,29.31797589061666,108.65181300000005,3.2860896930584804,0.4777463674545288,0.1851212398531373,21.416064548061154
590.0,Calcium magnesium phosphate fertilizer,30.76806563302341,27.32884658064516,1.0,Reactor,Intermittent ,20.93348525241129,0.9581767899829052,Poultry manure,61.0,9.944439214716272,27.0,Byproduct,MgO,None,67.61734219151745,0.6292491869918699,73.0,None,8.433353485032221,Plastic tube pieces,2.4967368849582217,52.265404760424246,108.758873,9.261069037617364,0.3794389069080353,0.1777363778595216,25.996739223828342
0.0,Ca-superphosphate,0.0,27.328846580645163,1.0,Reactor,None,14.964971412634709,0.0,Poultry manure,0.0,2.2809975813649235,26.0,Byproduct,Labile carbon source,None,62.81283592135476,0.6292491869918699,65.0,None,8.480249871944615,Husk,2.4967368849582217,37.363596108270414,108.17702800000006,6.467204072288664,0.2648447155952453,0.1567852684908263,21.30266321034562
1224.0,DCD,5.90228204851468,27.32884658064516,1.0,Reactor,Intermittent ,20.45341066294643,1.726975795067831,Poultry manure,35.0,3.0779526653583424,0.0,Byproduct,MgO,None,48.195891824782215,0.6292491869918699,92.0,None,8.578296382212127,Woody peat,2.4967368849582217,51.06678482537614,107.25450100000002,7.128406097767121,0.429502934217453,0.1419764427461749,23.97599733740688
0.0,Calcium magnesium phosphate fertilizer,19.893992012259154,27.328846580645163,1.0,Windrow,Continuous,9.356479173854265,2.1342026407967616,Poultry manure,40.0,8.573536391853919,16.0,Byproduct,K₂SO₄,None,64.69534631380968,0.6292491869918699,127.0,None,10.068816651156569,Husk,2.4967368849582217,23.36066666670537,106.33193400000006,5.2552579792215655,0.5195758938789368,0.1916192430366141,25.739490649825186
0.0,Biochar,0.1252122707918635,27.328846580645163,1.0,Trough,None,12.758563777567725,0.0,Poultry manure,0.0,8.258649196099675,4.0,Byproduct,Zeolite,None,64.39611599852932,0.6292491869918699,133.0,None,6.250571931396264,Soil,2.4967368849582217,31.85477678254524,108.79289700000002,1.1529017988382664,0.1560484021902084,0.1131768554319755,17.147521996722
530.0,Inorganic acid,23.064793729575417,27.32884658064516,1.0,Reactor,Intermittent ,5.266699546738291,0.523361059472941,Poultry manure,45.0,7.632931067897099,26.0,Straw,Lime,None,78.71614833048964,0.6292491869918699,72.0,None,4.768919035443186,Green waste,2.4967368849582217,13.14956302033424,107.06797800000004,5.170585750459387,0.7627967000007629,0.1582061420075035,23.28588615250959
0.0,MgSO₄,11.65184673368169,27.32884658064516,1.0,Reactor,Continuous,5.1009313551557645,4.194612855813303,Poultry manure,74.0,6.119833376251107,3.0,Byproduct,Organic acid,None,78.26600814542066,0.6292491869918699,108.0,None,10.115330161878068,Plastic tube pieces,2.4967368849582217,12.735683462057324,107.67178400000005,5.720761633168715,0.57845538854599,0.1843662999546614,23.25703934456665
0.0,Ca-superphosphate,0.0,27.328846580645163,1.0,Reactor,None,25.76674449482343,0.0,Poultry manure,0.0,8.89648853562901,30.0,Byproduct,Sand,None,70.36894523169242,0.6292491869918699,125.0,None,10.694893693497969,Green waste,2.4967368849582217,64.33278138551987,108.58626300000005,2.876154876358796,0.4776679873466491,0.2170969826516605,19.12624185438699
0.0,Calcium magnesium phosphate fertilizer,29.71138078762144,27.32884658064516,1.0,Trough,Continuous,11.795247701942133,4.980063357171377,Poultry manure,39.0,2.549487838488693,4.0,Byproduct,Ferric salt,None,77.7140514815373,0.6292491869918699,112.0,None,9.256207689707672,Byproduct,2.4967368849582217,29.449630004657617,108.15380700000004,5.427681347886727,0.5285664796829224,0.1919038834038504,21.705031844013117
0.0,Mg(OH)₂,0.0,27.32884658064516,1.0,Windrow,None,5.420368065772221,0.0,Poultry manure,0.0,8.90757849268703,22.0,Byproduct,Mg(OH)₂,None,59.74696721765025,0.6292491869918699,80.0,None,4.616567260725718,Husk,2.4967368849582217,13.533232879863156,108.69767800000004,2.9024496769122425,0.4572924077510834,0.1650940044301314,22.293393272214583
0.0,Biochar,40.65288686637517,27.32884658064516,1.0,Windrow,Continuous,6.3050946482265005,1.0649385331488026,Poultry manure,9.0,9.361879018050642,22.0,Byproduct,Forsterite,None,45.79183594321653,0.6292491869918699,74.0,None,8.476853621295461,Green Waste,2.4967368849582217,15.742162371379788,109.96864200000005,4.176954976006259,0.3678075075149536,0.1793104432288595,24.34027276999941
903.0,Calcium magnesium phosphate fertilizer,3.0285368747547823,27.32884658064516,1.0,Reactor,Intermittent ,23.057795634192413,5.342482826779648,Poultry manure,79.0,7.625439022545544,21.0,Byproduct,Sodium phosphates,None,59.01796343514488,0.6292491869918699,97.0,None,5.683524036398103,Green Waste,2.4967368849582217,57.56924884571685,107.83390199999998,2.989496461164294,0.4043774008750915,0.1472769967793449,24.14545176841008
0.0,Biochar,32.5758204447518,28.38553513252837,1.0,Reactor,Continuous,30.078903779788448,2.499957866263828,Poultry manure,34.0,7.498652572274,0.0,Byproduct,Inorganic acid,None,72.33504926300711,0.6292491869918699,71.0,None,9.129297010302423,Sawdust,2.4967368849582217,75.30575701776529,107.42711500000004,6.37880572015893,0.6373786926269531,0.18538026481848,1000000.0
0.0,Calcium magnesium phosphate fertilizer,0.0,27.32884658064516,1.0,Reactor,None,35.38841528881116,0.0,Poultry manure,0.0,0.9990186149438685,12.0,Byproduct,Sodium phosphates,None,61.472211576545526,0.6292491869918699,129.0,None,4.315718016763007,Husk,2.4967368849582217,88.35556175179428,108.34914300000004,2.3520480386796248,0.5276308059692383,0.2182892671628278,20.329818111218984
0.0,Calcium magnesium phosphate fertilizer,0.0,27.32884658064516,1.0,Reactor,None,4.8946091415462565,0.0,Poultry manure,0.0,2.341587498200873,15.0,Byproduct,Ca-superphosphate,None,76.27938893661587,0.6292491869918699,109.0,None,4.95897273280036,Woody peat,2.4967368849582217,12.220551181152237,110.64037400000002,4.499513001587802,0.4870907068252563,0.1612177094761799,21.30732774473712
784.0,Calcium magnesium phosphate fertilizer,35.17767381406691,27.32884658064516,1.0,Reactor,Intermittent ,40.17018194911099,9.165267288206335,Poultry manure,70.0,2.6858219541577943,27.0,Byproduct,Organic acid,None,54.93159339353331,0.6292491869918699,76.0,None,10.417879628026434,Green waste,1.7164620239950987,100.29437494782836,108.914291,1000000.0,1000000.0,1000000.0,1000000.0
0.0,Inorganic acid,0.0,27.32884658064516,1.0,Trough,None,37.019157271319685,0.0,Poultry manure,0.0,2.665365671826845,17.0,Byproduct,Zeolite,None,66.17103657693548,0.6292491869918699,121.0,None,9.007330790913745,Husk,2.4967368849582217,92.4270954093732,108.15612700000004,0.0968029197236543,0.3950411677360534,0.1977780392357604,19.57660008757232
0.0,DCD,0.0,27.32884658064516,1.0,Trough,None,16.32545434185855,0.0,Poultry manure,0.0,0.946674925607337,27.0,Byproduct,Ca-superphosphate,None,57.74561639954168,0.6292491869918699,127.0,None,10.44068207939328,Green Waste,2.4967368849582217,40.76036401901959,107.04043200000004,6.058196585108377,0.3912825584411621,0.1750865329962375,19.829600720864384
1220.0,Calcium magnesium phosphate fertilizer,10.550789753255362,28.152069077371998,1.0,Trough,Intermittent ,45.53660631807541,4.724695776095609,Poultry manure,11.0,6.094999291955739,12.0,Byproduct,Urea,None,65.32091894953997,0.6292491869918699,100.0,None,6.225850906258904,Straw,2.4967368849582217,113.69292461016047,107.85693799999996,1.3301320872585345,0.5681512951850891,0.1344204846051666,22.33182960704778
0.0,Calcium magnesium phosphate fertilizer,0.0012963773723467,27.32884658064516,1.0,Windrow,None,42.87462428908097,0.5549783442322416,Poultry manure,0.0,3.066227614626436,29.0,Byproduct,Potassium phosphate,None,60.04715088895297,0.6292491869918699,102.0,None,5.464106546588308,Green waste,2.4967368849582217,107.04665589127411,107.57491400000006,2.545520416486009,0.1496216058731079,0.1909176053826036,1000000.0
0.0,Ca-superphosphate,0.5314753785240259,27.328846580645163,1.0,Windrow,None,42.996172427899374,2.8789862367706958,Poultry manure,0.0,2.2806297575354133,13.0,Byproduct,MgCl₂,None,55.07358188993911,0.6292491869918699,74.0,None,10.778969051748472,Plastic tube pieces,2.4967368849582217,107.34551161580244,107.06807600000006,4.506256202596564,0.4154767394065857,0.2017887823914257,1000000.0
1001.0,Mg(OH)₂,55.96631335392269,27.32884658064516,1.0,Trough,Intermittent ,6.863541205348295,0.1715569980913656,Poultry manure,39.0,3.1276919876040954,17.0,Byproduct,Zeolite,None,44.774742616221005,0.6292491869918699,110.0,None,7.6647200960443955,Straw,2.4967368849582217,17.136456488823697,108.44868200000002,0.7435758016262694,0.2742134928703308,0.1151435616167497,25.71061504596396
0.0,Biochar,30.0595499956095,27.32884658064516,1.0,Trough,Continuous,15.982405918128926,8.634830000309456,Poultry manure,83.0,5.092339286706345,13.0,Byproduct,Sulfur,None,79.88103205115254,0.6292491869918699,94.0,None,10.321336951595558,Byproduct,2.4967368849582217,39.90386236616706,108.01300600000005,0.8271378571731625,0.4879213571548462,0.1884146021276056,22.244413262299982
1166.0,Gypsum,32.43777696452721,27.32884658064516,1.0,Windrow,Intermittent ,28.00815131297076,5.234157105640066,Poultry manure,7.0,8.032836791390098,29.0,Byproduct,Labile carbon source,None,50.20309282764027,0.6292491869918699,66.0,None,5.130573214136077,Byproduct,2.4967368849582217,69.92898446258513,106.04938500000002,3.2907218246684606,0.6633085012435913,0.1721787081547831,20.87808596796365
0.0,Ca-superphosphate,3.880631083792083,27.32884658064516,1.0,Reactor,Continuous,7.919116918825255,8.12105381916946,Poultry manure,20.0,8.344771300105053,0.0,Byproduct,Sulfur,None,80.48186442390104,0.6292491869918699,95.0,None,11.05745781555343,Straw,2.4967368849582217,19.77195130752772,107.86071300000002,1.0714851482761143,0.5345826745033264,0.1200635996924215,23.51940518901129
