Material_Main,Additive_3,Initial Moisture Content (%),Compost volume (m3),Period (d), Composting Method,Turning times,M1_is Enclosed,V3_Ventilation Duration (min),V1_Ventilation Type,Initial C/N (%),Additive_1,Initial pH,Application Rate (%DW),V4_Ventilation Day,Additive_4,Material_2,Initial GI (%),V2_Ventilation Interval (min),Additive_2,V5_Ventilation rate (L/min/kg iniDW),Material_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
Goat manure,None,47.11341348359135,0.08,84.0,Windrow,9.0,0.0,8.394528271030055,Intermittent ,11.69907183362935,Mg(OH)₂,7.239523013139904,1.3528588904270795,42.0,None,Green Waste,27.32884658064516,1303.0,Microbiological agent,1.90148877594052,None,0.875,10.236687854425682,103.16547099999998,7.18440765543131,0.6764721274375916,0.1249151099729973,25.78344088125449
Goat manure,None,49.04495282302676,0.08,14.0,Trough,4.0,0.0,1.221180621540756,Intermittent ,41.90088585510536,Sodium salt,5.488428662744381,0.7356521205448951,10.0,None,Sawdust,27.32884658064516,376.0,None,0.466816734842147,Poultry manure,0.875,36.66327512321719,106.34541299999997,4.411139070088899,0.6170727014541626,0.1631540836040107,25.5954198263153
Goat manure,None,64.82700884887083,0.08,56.0,Trough,12.0,0.0,39.12179132505809,Intermittent ,29.974810021155797,LB Culture,6.1901415504356,1.5944633911796242,30.0,None,Straw,27.32884658064516,1290.0,MgO,3.519865463674848,Mature compost,0.875,26.22795876851132,103.030374,6.915487667663358,0.6494556069374084,0.1713904001694638,24.20059349030035
Goat manure,None,59.584810295524186,0.08,89.0,Reactor,24.0,1.0,24.489690134876167,Intermittent ,33.72947282476093,MgHPO₄,10.790545316950444,5.397532565672105,35.0,None,Straw,27.32884658064516,86.0,None,7.057843934421112,Mature compost,0.875,29.513288721665816,102.271347,8.155031325925643,0.4311542212963104,0.1742325690969898,25.910893880823664
Goat manure,None,48.41006354776344,0.08,122.0,Windrow,28.0,0.0,36.107089434864704,Intermittent ,16.19397157617666,MgO,6.152735572391958,0.7847337708517432,65.0,None,Soil,27.32884658064516,1012.0,Potassium phosphate,1.0732486079160486,Poultry manure,0.875,14.169725129154578,104.63225099999998,8.213511235425758,0.6494556069374084,0.147098680806359,26.95609886883391
Goat manure,None,52.745803305631775,0.08,52.0,Reactor,3.0,1.0,6.058584963497246,Intermittent ,25.4194227310398,Clay,7.5152626998497265,7.102259899891729,13.0,None,Woody peat,27.32884658064516,497.0,None,5.156873377471491,Poultry manure,0.875,23.577148244036096,104.00699399999998,6.920424759518118,0.4028156399726867,0.1705387870901658,1000000.0
Goat manure,None,63.4119344542508,0.08,99.0,Reactor,1.0,1.0,0.0,None,12.685510566531429,Mg(OH)₂,4.3020438648136805,0.1489118986718451,0.0,None,Woody peat,27.32884658064516,0.0,Mg(OH)₂,0.0,Poultry manure,0.875,11.099821745715,103.028209,2.299531373296722,0.7542095184326172,0.1875323145862427,19.4145004946998
Goat manure,None,58.52433968490801,0.08,131.0,Reactor,18.0,1.0,8.515746585690119,Intermittent ,36.40350983282844,Forsterite,8.455054995945606,0.4782404879204938,50.0,None,Soil,27.32884658064516,744.0,Mg(OH)₂,6.844509376479621,Mature compost,0.875,31.853071103724886,103.245882,6.915487667663358,0.4299770891666412,0.1310692124717985,25.71192418940996
Goat manure,None,48.54802961665382,0.08,66.0,Trough,8.0,0.0,42.04350396490429,Intermittent ,20.293730825919088,None,7.415895618424869,4.914953553411276,66.0,None,Straw,27.32884658064516,1006.0,None,1.4047066277792588,Byproduct,0.875,17.757014472679202,104.02109,6.353205610561393,0.6497595310211182,0.1376404166274387,26.361860490326947
Goat manure,None,80.7747050874794,0.08,24.0,Trough,1.0,1.0,26.812567787933908,Intermittent ,41.55086632663028,Ca-superphosphate,6.552297021838301,0.2465167439397122,12.0,None,Sawdust,27.32884658064516,856.0,Organic acid,9.063398638976576,None,0.875,36.35700803580149,104.03153500000002,6.920424759518118,0.4439471065998077,0.1879194108570215,23.38646482750097
Goat manure,None,61.79131274698732,0.08,31.0,Reactor,10.0,1.0,1.5325330331036202,Intermittent ,28.53472443799016,Phosphogypsum,9.237357460048129,0.9848435757936536,13.0,None,Woody peat,27.32884658064516,937.0,MgO,5.497260896201476,Byproduct,0.875,24.967883883241388,105.54285,7.937413864946154,0.3646488487720489,0.1551004774606039,27.726846713916277
Goat manure,None,52.859533423377485,0.08,110.0,Reactor,6.0,1.0,57.89900761597397,Intermittent ,24.51150725483044,Forsterite,6.756740898187138,0.5764166116781722,67.0,None,Sawdust,27.32884658064516,411.0,Microbiological agent,9.041824232127624,Byproduct,0.875,21.44756884797664,104.31326799999997,6.920424759518118,0.4439471065998077,0.2020659879600029,24.764921161273424
Goat manure,None,54.225951073707,0.08,27.0,Reactor,2.0,1.0,35.03350655185338,Intermittent ,28.832200431226607,Potassium phosphate,6.8951116593061546,5.354550081189057,6.0,None,Woody peat,27.32884658064516,1054.0,MgSO₄,9.756489675726671,None,0.875,25.22817537732328,102.442326,5.521130051749478,0.4430968463420868,0.1723359334990598,23.140801863884867
Goat manure,None,50.80830399735776,0.08,116.0,Reactor,9.0,1.0,27.023151240099757,Intermittent ,41.526087684460414,Ferric salt,11.066136275229796,8.72033406095167,36.0,None,Sawdust,27.32884658064516,361.0,Microbiological agent,4.940077947695235,Straw,0.875,36.33532672390286,105.51480099999998,6.915487667663358,0.6467219591140747,0.1674111593288414,24.137204722816517
Goat manure,None,53.99944378888832,0.08,32.0,Reactor,17.0,1.0,0.2761674581038464,Intermittent ,43.35147167849235,None,9.00884553533865,9.583380097583412,28.0,None,Woody peat,27.32884658064516,1080.0,None,8.87335157330873,Poultry manure,0.875,37.932537718680805,103.98286899999998,8.155031325925643,0.4736735224723816,0.1409091541574997,26.60054140448822
Goat manure,None,64.10878852163746,0.08,55.0,Reactor,28.0,1.0,4.738992743539978,Intermittent ,24.993114232777373,K₂SO₄,8.181815403710312,1.3385490565055729,40.0,None,Straw,27.32884658064516,833.0,MgO,6.115252442033461,Straw,0.875,21.766319921468924,104.500241,6.915487667663358,0.3616349101066589,0.1454732992520899,1000000.0
Goat manure,None,49.96552815011256,0.08,129.0,Windrow,20.0,1.0,39.73386882798125,Intermittent ,5.429514153053852,Sodium phosphates,9.072623927426848,4.494618693089048,71.0,None,Woody peat,27.42626103277028,552.0,MgO,8.616990065645382,Mature compost,0.875,4.75082488392212,104.01619100000002,7.805309096397466,0.4742970466613769,0.1270332579089705,27.1876533794062
Goat manure,None,50.35651147188892,0.08,51.0,Trough,4.0,1.0,47.93310338459414,Intermittent ,16.66452376350248,Mg(OH)₂,8.337462475868762,6.954923957299295,19.0,None,Woody peat,27.32884658064516,140.0,Zeolite,5.769766139136767,Straw,0.875,14.58145829306467,104.199078,6.920424759518118,0.3268144130706787,0.1805339785986223,22.05358601604456
Goat manure,None,49.0120504110562,0.08,46.0,Reactor,2.0,1.0,59.68790629665874,Intermittent ,41.94311964324762,Microbiological agent,10.802536685296603,1.1716262842830971,0.0,None,Sawdust,27.32884658064516,1358.0,None,8.293057041573386,Mature compost,0.875,36.70022968784167,105.525903,6.007776344936957,0.3592507541179657,0.158573849153459,22.51750573161452
Goat manure,None,43.99244678964415,0.08,45.0,Reactor,8.0,1.0,2.247830712637384,Intermittent ,32.164160097912614,LB Culture,5.422124786636097,9.50539860956112,9.0,None,Woody peat,27.32884658064516,557.0,MgSO₄,7.36622868102896,Poultry manure,0.875,28.14364008567354,105.17277199999997,5.791137366454643,0.3648838698863983,0.1636716198634575,23.52494022077401
Goat manure,None,46.05812609784756,0.08,16.0,Windrow,31.0,0.0,48.48857555010749,Intermittent ,23.96476512973557,Lignite,11.817844213390424,2.8662200820677364,16.0,None,Soil,27.32884658064516,732.0,Calcium magnesium phosphate fertilizer,5.748665967010408,Green waste,0.875,20.969169488518627,101.600773,6.915487667663358,1.0398287773132324,0.1447334096569641,27.519298008907704
Goat manure,None,50.24784513541012,0.08,114.0,Reactor,21.0,1.0,54.89083883226823,Intermittent ,29.86925541399648,Labile carbon source,7.718891753019863,0.5268189520263855,68.0,None,Sawdust,27.32884658064516,457.0,None,9.02018739903341,Poultry manure,0.875,26.13559848724692,105.03554499999998,6.915487667663358,0.475452184677124,0.1721321360625929,25.670693506662545
Goat manure,None,44.043333842556926,0.08,63.0,Trough,18.0,0.0,59.03826079739567,Intermittent ,19.3430636361559,Calcium magnesium phosphate fertilizer,11.879438833055406,0.8315982142732437,34.0,None,Woody peat,27.32884658064516,260.0,MgSO₄,8.52923114878862,Straw,0.875,16.925180681636412,106.04101,6.915487667663358,0.4751473069190979,0.1375831882993151,27.348504228372384
Goat manure,None,51.49007473405106,0.08,96.0,Reactor,25.0,1.0,35.484558852669444,Intermittent ,11.405693745120388,Potassium phosphate,10.371450128323506,6.448859746408537,4.0,None,Soil,27.32884658064516,1356.0,Microbiological agent,3.184067351584847,Straw,0.875,9.97998202698034,103.584209,6.394429270213844,0.6518933176994324,0.1372292607823072,24.887857047878608
Goat manure,None,61.87097345224237,0.08,99.0,Reactor,19.0,1.0,0.0,None,33.34805119029618,Sand,7.60758977424133,0.1699987545534137,0.0,None,Woody peat,27.32884658064516,0.0,Inorganic acid,0.0,Byproduct,0.875,29.17954479150916,102.853688,1.9870628971536293,0.7937676906585693,0.1970698711234053,20.13983735822509
Goat manure,None,43.45109790601518,0.08,17.0,Windrow,26.0,1.0,11.581019274690169,Intermittent ,11.329800390070716,Phosphogypsum,11.592857469308235,0.8737704530953234,11.0,None,Plastic tube pieces,27.328846580645163,772.0,Potassium phosphate,1.4786280145852615,Byproduct,0.875,9.913575341311876,103.31018299999997,6.736619382180503,0.6119740605354309,0.1401382993068596,29.67511856667164
Goat manure,None,49.020178520407526,0.08,113.0,Trough,19.0,0.0,21.645403203221363,Intermittent ,19.488537959450905,MgSO₄,10.652133443435492,8.34476939317556,0.0,None,Green waste,27.32884658064516,249.0,None,4.513806246774882,Straw,0.875,17.05247071451954,102.455776,6.881075563401323,0.691318929195404,0.1453058796320294,23.38980805148604
Goat manure,None,43.61185344104762,0.08,32.0,Trough,8.0,0.0,30.567500105409163,Intermittent ,27.971827819294152,Ca-superphosphate,6.453383447910251,3.0645937815890942,0.0,None,Sawdust,27.32884658064516,404.0,None,2.5645371292244445,Mature compost,0.875,24.47534934188238,104.54879099999998,5.19926403607318,0.6547412872314453,0.1766533167709694,24.053407962746665
Goat manure,None,52.56853286830077,0.08,24.0,Trough,14.0,1.0,42.60223351538599,Intermittent ,15.345330575727086,Organic acid,11.43351728085587,0.3825568658878508,0.0,None,Soil,27.32884658064516,265.0,Biochar,9.488886798072054,Byproduct,0.875,13.4271642537612,105.097755,6.881075563401323,0.9408367276191713,0.1593580754949227,31.50571085711341
Goat manure,None,56.95761397001158,0.08,98.0,Trough,28.0,0.0,6.065003889855516,Intermittent ,16.368326364186142,Ca-superphosphate,9.93512089539552,0.8025980475095884,38.0,None,Soil,27.32884658064516,620.0,MgSO₄,1.9457085230176372,Green waste,0.875,14.322285568662874,104.250856,4.892135373074478,0.6494556069374084,0.1069676838286281,28.097060934037685
Goat manure,None,45.9770050403516,0.08,53.0,Reactor,25.0,1.0,11.62361523359317,Intermittent ,16.88283117195528,Microbiological agent,8.216970536237064,0.6341890986572771,16.0,None,Straw,27.32884658064516,1238.0,MgO,3.5662394343114334,Straw,0.875,14.772477275460872,105.49957299999998,8.155031325925643,0.6494556069374084,0.1474017863474274,28.92255168237636
Goat manure,None,63.35786462876044,0.08,116.0,Trough,3.0,0.0,23.817397102705293,Intermittent ,26.187839019397337,Phosphogypsum,5.593565992308765,0.0475609202083493,13.0,None,Soil,27.32884658064516,1170.0,Potassium phosphate,5.009214157273215,Poultry manure,0.875,22.91435914197267,104.43627000000002,7.064114646481791,0.6146112680435181,0.1891149136709579,19.060145586379715
Goat manure,None,48.25487610814979,0.08,99.0,Reactor,29.0,1.0,45.28251933090319,Intermittent ,32.0578248815819,MgO,4.519752255574819,3.04674899709381,80.0,None,Straw,27.328846580645163,434.0,None,0.0351078069882326,Poultry manure,0.875,29.35289744095131,103.831156,8.213511235425758,0.6494556069374084,0.1392085737735132,1000000.0
Goat manure,None,49.10862437268805,0.08,121.0,Reactor,25.0,1.0,6.630361602945596,Intermittent ,17.181188094254683,Organic acid,11.12604360703376,8.799994154517899,47.0,None,Woody peat,27.32884658064516,1037.0,Zeolite,2.92240514604573,None,0.875,15.033539582472848,104.45713399999995,7.734582630653438,0.6494556069374084,0.1210120317318106,27.48344316140018
Goat manure,None,51.16438183105035,0.08,121.0,Windrow,25.0,0.0,25.276789490675647,Intermittent ,30.40549575747741,Lime,6.399472893378638,4.798233188096087,36.0,None,Woody peat,27.32884658064516,781.0,Inorganic acid,6.2062923094968525,Straw,0.875,26.604808787792734,102.290508,6.915487667663358,0.3616349101066589,0.1517624205097765,24.30000906376725
Goat manure,None,54.71279051296242,0.08,84.0,Windrow,26.0,0.0,52.65501294062302,Intermittent ,30.79028857749577,Mature compost,12.02057421101096,0.2283230090061194,29.0,None,Woody peat,27.76347355361928,576.0,None,4.332837192384772,Green waste,0.875,26.20980899896656,105.38540000000005,6.915487667663358,0.6494556069374084,0.1349369763015497,1000000.0
Goat manure,None,49.50440454691882,0.08,101.0,Trough,4.0,1.0,29.49801744078475,Intermittent ,27.78066711029319,None,9.580340441996055,9.58996179026551,28.0,None,Green Waste,27.32884658064516,993.0,None,3.302821428509211,Poultry manure,0.875,24.30808372150654,102.657717,7.281732107461278,0.6413475871086121,0.156236463141041,19.19372700297066
Goat manure,None,50.27164450121384,0.08,132.0,Trough,21.0,1.0,25.070180344244022,Intermittent ,9.408223834670853,Ferric salt,10.579298922907372,7.166112842067827,10.0,None,Straw,27.328846580645163,403.0,Potassium phosphate,8.107264727666745,Poultry manure,0.875,8.232195855336997,104.22668399999996,5.7862002745998815,0.4409272968769073,0.1405516444769868,24.281069612290004
Goat manure,None,48.40047334085939,0.08,53.0,Trough,15.0,0.0,55.52801939150234,Intermittent ,5.718845480055174,Mg(OH)₂,11.987275021132785,5.806605342988802,31.0,None,Straw,27.32884658064516,355.0,Potassium phosphate,9.601906137078055,None,0.875,5.003989795048278,104.53452899999998,6.915487667663358,0.475452184677124,0.1287189467866252,27.881745502130272
Goat manure,None,52.77419878155156,0.08,59.0,Reactor,26.0,1.0,58.78831537413093,Intermittent ,16.203028671144043,Carbonatite,6.296300842054036,0.98470248084648,44.0,None,Sawdust,27.32884658064516,372.0,Microbiological agent,2.2367741428249355,Byproduct,0.875,14.177650087251038,105.02366699999996,6.00348182564433,0.6494556069374084,0.1631240126065745,27.53524955220451
Goat manure,None,52.06440641536055,0.08,87.0,Reactor,3.0,1.0,5.046220073486445,Intermittent ,5.133078041663968,Carbonatite,8.402446082944959,3.25919198605637,46.0,None,Woody peat,27.32884658064516,527.0,None,2.311637219416558,Byproduct,0.875,4.491443286455972,104.208686,6.184667376122348,0.6146349906921387,0.1228169422289525,22.54461547386329
Goat manure,None,59.27005892333745,0.08,32.0,Windrow,15.0,1.0,3.2008433842517103,Intermittent ,31.57894749985217,Organic acid,5.842191782196337,0.4386397952533916,1.0,None,Straw,27.32884658064516,1127.0,Mg(OH)₂,2.372890071953373,Straw,0.875,27.631579062370644,104.634777,5.969069721382295,0.6505458950996399,0.1766342402484164,25.821383705858665
Goat manure,None,54.46892280775968,0.08,58.0,Trough,13.0,1.0,50.30789872431944,Intermittent ,12.704896732018408,Zeolite,7.195767238014757,1.2685862074043297,11.0,None,Soil,27.32884658064516,313.0,MgSO₄,8.339507261249912,Mature compost,0.875,11.116784640516109,103.943477,6.0812453603855605,0.4486629664897918,0.1457942550039346,25.858388036366417
Goat manure,None,51.946494702498526,0.08,112.0,Reactor,18.0,1.0,43.2716039421109,Intermittent ,9.781055541771805,MgCl₂,7.241867997889912,9.899840345982213,49.0,None,Straw,27.32884658064516,882.0,MgSO₄,7.647147641749981,Straw,0.875,8.558423599050329,103.81232799999998,8.162591186447665,0.3920696675777435,0.1351141863590362,26.67866170138354
Goat manure,None,45.73953964797514,0.08,64.0,Reactor,21.0,1.0,6.295372201657354,Intermittent ,30.4044003195322,Sulfur,10.00075834293009,1.2719847865755818,22.0,None,Plastic tube pieces,27.32884658064516,1013.0,Organic acid,7.351156641072418,Mature compost,0.875,26.603850279590677,104.56927299999997,7.645963131948937,0.4009613692760467,0.1511973823281895,23.618467184128512
Goat manure,None,44.78902387958097,0.08,132.0,Trough,15.0,1.0,40.8091564232309,Intermittent ,5.626130472457197,Mature compost,5.207810601350466,8.04401865108231,22.0,None,Byproduct,27.32884658064516,577.0,Microbiological agent,9.673924636653476,Mature compost,0.875,4.922864163400047,102.86677000000002,5.938034021146755,0.2390414774417877,0.1409872143013649,23.460333201411498
Goat manure,None,50.06182563211596,0.08,66.0,Trough,15.0,1.0,16.229416194543255,Intermittent ,14.67459411222815,K₂SO₄,5.48028174453643,0.3891165017172308,4.0,None,Husk,27.32884658064516,1128.0,Microbiological agent,4.078114488388836,Straw,0.875,12.84026984819963,104.93931299999998,5.7862002745998815,0.6494556069374084,0.1450657882650738,22.9961987128149
Goat manure,None,45.920056384824,0.08,27.0,Trough,29.0,1.0,15.373493606875089,Intermittent ,32.204743825550324,MgCl₂,8.567743587020823,3.730452670810279,4.0,None,Sawdust,27.32884658064516,1306.0,MgO,4.839583792358738,Poultry manure,0.875,28.17915084735653,104.46781699999998,6.888635423923345,0.646418035030365,0.1479369549417828,25.65781010073478
Goat manure,None,43.6422551906408,0.08,113.0,Trough,26.0,1.0,6.518904070644322,Intermittent ,32.16684376787758,Sand,8.764598929599424,5.02480158609014,59.0,None,Straw,27.32884658064516,1130.0,None,3.262246796517838,None,0.875,28.14598829689288,103.64716599999998,7.805309096397466,0.6119740605354309,0.1227338193791381,26.29986352631409
