V4_Ventilation Day,V1_Ventilation Type,M1_is Enclosed,Material_Main,Additive_4, Composting Method,V3_Ventilation Duration (min),Additive_2,Period (d),V2_Ventilation Interval (min),Material_2,V5_Ventilation rate (L/min/kg iniDW),Initial pH,Turning times,Initial Moisture Content (%),Additive_1,Compost volume (m3),Additive_3,Application Rate (%DW),Initial GI (%),Initial C/N (%),Material_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
72.0,Intermittent ,0.0,Sheep manure,None,Windrow,58.276899671767055,Biochar,131.0,399.0,Sawdust,9.054865005715657,11.463285159916117,20.0,43.92079777059121,MgHPO₄,0.045,None,1.7446704097612389,27.32884658064516,37.08577120426659,Green waste,1.97,73.0589692724052,105.114965,6.357578411549682,1.057134985923767,0.1465607194407972,28.93057854720342
42.0,Intermittent ,1.0,Sheep manure,None,Reactor,47.638507659535314,Mg(OH)₂,43.0,277.0,Husk,3.889102506145162,9.885628398167878,1.0,44.393715758655226,Potassium phosphate,0.045,None,7.066271232758842,27.32884658064516,43.58518136463276,None,1.97,85.86280728832654,105.10112799999996,6.206467037311048,0.6459095478057861,0.1414415346777861,23.370427674512293
75.0,Intermittent ,0.0,Sheep manure,None,Windrow,56.8635057051806,MgO,105.0,324.0,Plastic tube pieces,2.6889696448880978,11.736369549849794,15.0,45.35724750524281,Sand,0.045,None,1.3753678090203962,27.32884658064516,37.1354830997205,Byproduct,1.97,73.15690170644939,104.678355,6.173977452514135,1.0925679206848145,0.1482740856533567,28.45136307233289
0.0,None,0.0,Sheep manure,None,Trough,0.0,Potassium phosphate,24.0,0.0,Green waste,0.0,11.94971758481162,1.0,46.67742781670145,Microbiological agent,0.045,None,9.55603131111103,27.32884658064516,32.84354722453417,Straw,1.97,64.70178803233232,105.52909499999996,5.707033025341062,0.325370579957962,0.1951862166330706,23.427537370405854
17.0,Continuous,1.0,Sheep manure,None,Reactor,57.661751566515306,Biochar,44.0,0.0,Green waste,0.504613586243591,5.939178985983435,0.0,43.99007856381154,Urea,0.045,None,3.1693275533005028,27.328846580645163,41.0925601016106,Poultry manure,1.97,80.95234340017288,106.68247199999998,2.9917290470590907,0.1355346143245697,0.1730928069497457,20.718266327938696
41.0,Intermittent ,1.0,Sheep manure,None,Reactor,18.003442766494803,MgO,123.0,285.0,Soil,2.9879617819015483,6.356852514334182,24.0,46.17837648534571,Biochar,0.045,None,3.751424951748943,27.32884658064516,34.24711186230025,None,1.97,68.98563897409818,104.43307899999998,9.815558259209505,0.5597637891769409,0.1385153427047545,1000000.0
46.0,Continuous,1.0,Sheep manure,None,Reactor,48.6935546485993,Calcium magnesium phosphate fertilizer,65.0,0.0,None,5.109325954522537,8.626953708833227,29.0,44.7106881502342,LB Culture,0.045,None,1.350396829756532,27.32884658064516,33.59763410239936,Straw,1.97,66.18733918172674,104.52103299999996,3.732740344129093,0.7517436742782593,0.2112908097581714,27.0317264590384
2.0,Intermittent ,1.0,Sheep manure,None,Windrow,32.60762770188521,Calcium magnesium phosphate fertilizer,117.0,940.0,Straw,7.782891837178372,6.118756137474364,27.0,45.624548112203215,Microbiological agent,0.045,None,4.494891973799296,27.32884658064516,33.7276020701177,Poultry manure,1.97,66.44337607813186,105.59847399999998,6.630306246092727,0.567090630531311,0.1542417643319299,23.82168501134697
0.0,None,0.0,Sheep manure,None,Trough,0.0,None,46.0,0.0,None,0.0,7.100387791724579,21.0,44.64520551800771,None,0.045,None,5.422741520991735,27.328846580645163,32.29843104603593,Byproduct,1.97,62.96639838736052,103.69892799999997,1000000.0,1000000.0,1000000.0,1000000.0
0.0,None,0.0,Sheep manure,None,Windrow,0.0,Mg(OH)₂,17.0,0.0,Byproduct,0.0,7.787283604160208,23.0,43.40240465905259,MgCl₂,0.045,None,6.281818393583466,27.32884658064516,40.42688327500342,Mature compost,1.97,79.64096005175674,104.012927,5.933481474374196,0.1652090698480606,0.2194727469169299,27.130391260568853
0.0,None,0.0,Sheep manure,None,Windrow,0.0,MgO,21.0,0.0,Plastic tube pieces,0.0,6.263489196343134,5.0,44.79055350614061,Calcium magnesium phosphate fertilizer,0.045,None,9.14849489694618,27.32884658064516,32.9907142315027,Poultry manure,1.97,64.99170703606032,104.237979,5.346589790040523,0.1839124858379364,0.1711212938158445,24.51305940387255
0.0,None,1.0,Sheep manure,None,Trough,0.0,DCD,70.0,0.0,Plastic tube pieces,0.0,7.984992634497431,6.0,44.39474723938476,Sulfur,0.045,None,2.5905350330952737,27.32884658064517,32.310718186924305,Green waste,1.97,63.65211482824088,104.82818000000002,5.300166773990991,0.2472739219665527,0.2223780168364174,19.82387981355308
0.0,None,1.0,Sheep manure,None,Windrow,0.0,Mg(OH)₂,98.0,0.0,Husk,0.0,4.728795392904961,17.0,45.65562447812499,Labile carbon source,0.045,None,8.883656692549579,27.32884658064516,34.16682656316377,None,1.97,67.30864832943261,103.595508,5.549345037846186,0.1817220151424408,0.1934011217592069,22.05815913849771
0.0,None,1.0,Sheep manure,None,Reactor,0.0,Biochar,55.0,0.0,Woody peat,0.0,5.671942138519143,9.0,49.4498127380108,Mature compost,0.045,None,1.1922061974694598,27.32884658064516,34.973923433942,None,1.97,68.89862916486574,103.823007,5.300166773990991,0.1953126788139343,0.2237006229826061,27.059179301173454
8.0,Continuous,1.0,Sheep manure,None,Windrow,51.58203623632858,Calcium magnesium phosphate fertilizer,42.0,0.0,Byproduct,5.577427993969536,11.352936569320969,0.0,50.5928667458539,Sulfur,0.045,None,7.151107100227572,27.32884658064516,39.58444301402936,Poultry manure,1.97,80.49135580339131,105.75279,2.9917290470590907,0.1810433268547058,0.1793964043342308,1000000.0
1.0,Intermittent ,1.0,Sheep manure,None,Reactor,20.20663724997909,MgO,80.0,829.0,Soil,7.218536633920902,10.36156779545807,13.0,45.91811576215348,Microbiological agent,0.045,None,7.142981010539238,27.32884658064516,45.27305197174899,Green waste,1.97,89.18791238434551,104.896911,5.564372874657292,0.320302277803421,0.1282038898828195,27.85817727829091
7.0,Intermittent ,1.0,Sheep manure,None,Reactor,16.294716920155402,Gypsum,14.0,592.0,Husk,0.2311384054025511,7.570539374446176,25.0,50.56570984941788,MgHPO₄,0.045,None,2.117572907227673,27.32884658064516,37.14463839982554,Green waste,1.97,73.17493764765631,106.344889,7.086949394856475,0.6307728290557861,0.1412885331313226,27.620767987771583
9.0,Continuous,1.0,Sheep manure,None,Reactor,2.545974645814988,Ca-superphosphate,17.0,0.0,Sawdust,8.94946644366465,12.032382455971955,12.0,45.0508166608303,Carbonatite,0.045,None,2.083746956629634,27.32884658064516,37.56431752303635,Straw,1.97,74.0017055203816,104.30305299999996,2.6580708726116757,0.8975496888160706,0.2387113821395268,30.691824118625576
0.0,None,1.0,Sheep manure,None,Trough,0.0,Biochar,104.0,0.0,None,0.0,5.8969099088778485,21.0,45.321504240996,Sodium phosphates,0.045,None,3.7278684330728256,27.32884658064516,34.92219270453523,Mature compost,1.97,68.7967196279344,104.28818,5.300166773990991,0.275406152009964,0.2025165625811069,20.403494734459464
6.0,Continuous,0.0,Sheep manure,None,Windrow,47.5684313852845,Calcium magnesium phosphate fertilizer,17.0,0.0,Husk,4.820723253016479,4.844106927782003,1.0,49.18157252753493,Mg(OH)₂,0.045,None,1.2328662213201014,27.32884658064516,32.31807863561206,None,1.97,63.66661491215576,105.95803399999998,3.466820023819383,0.8375192284584045,0.1977008900132562,24.453712271650367
29.0,Intermittent ,0.0,Sheep manure,None,Trough,36.39719287095517,DCD,37.0,594.0,None,2.09030340066132,7.407550836896429,10.0,43.76573896761591,Organic acid,0.045,None,8.703549060252673,27.32884658064516,41.28591240899715,Poultry manure,1.97,81.33324744572438,104.318088,6.364000323720514,0.6663175225257874,0.1698610900405203,24.81544472680704
0.0,None,1.0,Sheep manure,None,Reactor,0.0,DCD,59.0,0.0,Byproduct,0.0,6.358615987959096,1.0,46.616573459103,Sodium phosphates,0.045,None,6.061087835788973,27.32884658064516,35.418859605737985,Green waste,1.97,69.77515342330383,105.037991,5.300166773990991,0.2562261521816253,0.1897947831366824,17.535820862304313
0.0,None,1.0,Sheep manure,None,Reactor,0.0,Calcium magnesium phosphate fertilizer,26.0,0.0,Woody peat,0.0,8.096644128580126,5.0,49.14822717859864,Mg(OH)₂,0.045,None,0.9020297369385544,27.32884658064516,33.526739345211126,Green waste,1.97,66.04767651006591,104.406782,5.300166773990991,0.1953126788139343,0.2591293170852356,24.99950221153122
9.0,Continuous,1.0,Sheep manure,None,Trough,41.21776495965391,Mg(OH)₂,128.0,0.0,Sawdust,0.1618291823615347,10.417759037719696,0.0,44.16198118189983,Ca-superphosphate,0.045,None,5.379725252364496,27.32884658064516,37.69740732455936,None,1.97,74.26389242938194,106.74213499999998,2.712538596743683,0.0454033091664314,0.1922950010931823,20.21221822658714
4.0,Continuous,0.0,Sheep manure,None,Windrow,22.07291522607857,Inorganic acid,20.0,0.0,Straw,0.3230199895612651,10.689503596286247,22.0,43.59207430446865,LB Culture,0.045,None,9.148479654993956,27.32884658064516,36.154819815755,Green waste,1.97,71.22499503703735,104.27883099999995,4.242358303450585,0.1030288785696029,0.1986904143126865,30.45176911457924
0.0,None,1.0,Sheep manure,None,Reactor,0.0,None,102.0,0.0,Husk,0.0,7.350770336932655,22.0,45.136486781056526,MgCl₂,0.045,None,0.6318706096734613,27.32884658064516,40.3554115489743,None,1.97,79.50016075147937,104.23049199999996,5.793700912136986,0.1886855214834213,0.2510979790628771,21.157313813021776
5.0,Intermittent ,1.0,Sheep manure,None,Trough,55.52995145465607,MgSO₄,48.0,336.0,Straw,7.752886266986466,7.636109807030692,1.0,45.56091765332787,Mg(OH)₂,0.045,None,2.132636888860628,27.32884658064516,41.89539071795528,None,1.97,82.5339197143719,104.976944,6.376988420044921,0.6797240376472473,0.1652841956614398,23.996248679872817
5.0,Intermittent ,1.0,Sheep manure,None,Trough,7.085464511479794,MgO,77.0,392.0,Soil,9.74204136117185,9.04842348046678,18.0,50.802163696393634,Biochar,0.045,None,4.333339871166503,27.32884658064516,37.15896432007035,Straw,1.97,73.2031597105386,104.58072299999998,8.737495684616444,0.6578444838523865,0.1685417414530271,24.410845867755224
2.0,Intermittent ,0.0,Sheep manure,None,Trough,32.645255510316794,Inorganic acid,84.0,1050.0,Woody peat,8.666385815487414,6.283834784175575,17.0,48.60707908255616,Organic acid,0.045,None,9.909516616857813,27.32884658064516,36.45694479576944,Mature compost,1.97,71.82018124766579,104.287604,6.105983628081003,0.6815314292907715,0.1471979349499097,24.96229083041885
5.0,Intermittent ,1.0,Sheep manure,None,Windrow,53.69231613840656,DCD,111.0,1182.0,Sawdust,1.1078770072386102,9.19303947119358,8.0,46.84938177070691,Clay,0.045,None,6.624393573701579,27.32884658064516,44.63057593089496,Byproduct,1.97,87.92223458386306,104.658507,6.5296920674560806,0.5831462740898132,0.1510313437073236,25.301853486640773
0.0,None,1.0,Sheep manure,None,Reactor,0.7167084061108828,Zeolite,108.0,0.0,Husk,0.0,8.579517540264867,30.0,45.39008846745684,Urea,0.045,None,0.388659382818135,27.32884658064516,42.64512263070044,Poultry manure,1.97,84.01089158247986,104.34815999999996,6.437214253509733,0.3075116574764251,0.2065117236323479,21.596744765912263
0.0,None,1.0,Sheep manure,None,Windrow,0.0,None,27.0,0.0,Soil,0.0,7.317121633367641,0.0,48.99236687012142,Zeolite,0.045,None,8.418746476827293,27.32884658064516,36.13887256504251,Mature compost,1.97,71.19357895313375,103.78478000000004,5.267340896360976,0.2721155285835266,0.1693247983673408,23.493029948599386
6.0,Intermittent ,1.0,Sheep manure,None,Trough,36.65616384786389,Inorganic acid,43.0,1324.0,Straw,4.084555118501325,5.308109628943622,16.0,47.96392694329998,MgSO₄,0.045,None,7.236549815250476,27.32884658064516,32.73517425032215,Mature compost,1.97,64.48829327313464,104.380499,6.376988420044921,0.7434622049331665,0.1432781555560915,27.49308387631456
0.0,None,0.0,Sheep manure,None,Trough,0.0,Gypsum,31.0,0.0,Woody peat,0.0,6.131562703428157,15.0,47.24988030307467,LB Culture,0.045,None,5.804798311901026,27.70950505479765,33.17942341965351,Byproduct,1.97,65.36346413671741,104.531952,5.721951477713412,0.1873397529125213,0.1703834688030298,27.709214912988894
0.0,None,0.0,Sheep manure,None,Windrow,0.0,None,17.0,0.0,None,0.0,4.425259670870791,17.0,45.28833576187357,None,0.045,None,1.4458443066621374,27.32884658064516,33.9374469609341,Green waste,1.97,66.85677051304019,105.23598299999996,5.407121458598185,0.3147185444831848,0.1980461539877498,29.00594812630589
6.0,Continuous,0.0,Sheep manure,None,Trough,23.244266226174265,Ca-superphosphate,61.0,0.0,Straw,3.7246331055926207,8.486063746107586,2.0,45.74577831682273,Carbonatite,0.045,None,4.448586469178228,27.32884658064516,43.05566199458512,Straw,1.97,84.81965412933268,104.32524599999996,3.40628835526172,0.1103279069066047,0.2111279532420061,23.283621723773056
0.0,None,1.0,Sheep manure,None,Windrow,0.0770652578582948,Gypsum,126.0,0.0,Straw,0.0,6.796397589804942,0.0,47.19520815348504,MgHPO₄,0.045,None,7.722454308614287,27.32884658064516,42.17846781782634,Poultry manure,1.97,83.09158160111788,106.33812000000005,5.300166773990991,0.1873397529125213,0.1952766018534792,17.61363175733422
