Material_Main,Turning times,V2_Ventilation Interval (min),M1_is Enclosed, Composting Method,Additive_4,Additive_2,Additive_1,Material_3,Material_2,Additive_3,Period (d),V1_Ventilation Type,V4_Ventilation Day,V3_Ventilation Duration (min),Compost volume (m3),Application Rate (%DW),V5_Ventilation rate (L/min/kg iniDW),Initial C/N (%),Initial Moisture Content (%),Initial TN (%),Initial pH
-0.0014318895385928624,0.01606208842873012,0.014046719072352639,0.008221336278878024,0.003132863043516037,0.0,0.0,-0.0026157972619911493,-0.0017499250830221617,-0.0009701447242308678,0.0,0.0030698227056862363,0.004858525791741627,0.0019105773906996752,0.0019251624596110367,-0.0011251450513128957,-0.006804133614802916,-0.003197875210669757,0.023276503714269002,0.0029342829385071447,0.030162612942302436,-0.0033805983756987966
-0.0012580931068836045,0.015912461862092823,0.013373722167570401,0.008373298617393913,0.0031810225716534476,0.0,0.0,-0.002577521583135129,-0.0016643445554582383,-0.0010794302562624858,0.0,0.003254749918521134,0.0038206487414188793,0.002813739162241415,9.940415130686095e-05,-0.0014851479013851913,-0.01095509117190238,-0.003507172002758621,0.02366883500579633,0.0030180141635727277,0.030545277261989714,0.004419570847380351
-0.0031475291286289183,0.013499054627791307,0.012280252593927444,0.007954233639532831,0.0031553394755606326,0.0,0.0,-0.0034387131703962474,-0.001645850203458163,-0.0019597000678651254,0.0,0.0028750215994035734,0.0037135040127206074,0.0026634412638823738,-0.0002820989230066739,-0.003908033909232653,-0.025525268333985697,-0.005560028143012602,0.01909559002111865,0.0005182392017512197,0.016696403913799614,-0.004882173219665657
-0.00421756213719669,0.013453345742410281,0.012037520989858377,0.007961567250826782,0.0027531606853274052,0.0,0.0,-0.003927003158276252,-0.0016414524504806054,-0.0021894903816886387,0.0,0.0029601944539755245,0.0032282897871343495,0.001418727436215906,0.0002655557447028034,-0.004596715517932778,-0.035911053810062224,-0.006325179633897173,0.020616722867493928,-0.0017743298439801703,0.016319934688144785,-0.004290747332858748
0.06396042107838248,-0.012263689360221727,0.006579057036368723,-0.0022477509923587166,0.003337510251332777,0.0,0.0,0.006725089474352747,-0.0010512571691793386,-0.005448602654348014,0.0,0.005893587528472208,0.01006952299176419,0.005293818851533025,3.848066680153747e-05,0.0029318021588030994,0.00683243657396699,0.001728158051304022,0.013002179392645422,0.011256027376041507,-0.0010655257499684095,0.0056240690334545896
0.05608482947277772,-0.012160662850182602,0.0071165383615782295,-0.005280899398340115,0.003299570064620752,0.0,0.0,0.010431459702376874,-0.0013811576447921162,0.00228008867538649,0.0,0.0041140953394363895,0.010054254676211212,0.005641736191528216,0.00025762694608226033,0.0081754801251225,0.007335082121411281,0.0027859906750064872,0.0034246219946831007,0.013346143614525173,-0.0022384998238252295,0.007064356033525215
-0.015365179336618743,-0.02162098078920106,0.006372167610339624,-0.016309530605294813,0.002426294485913613,0.0,0.0,0.006818962609214513,-0.0011309818982146282,0.003156304130561931,0.0,-0.0021586006697271666,0.00499909204548627,0.0020567365811165143,-0.0003458905322196264,-0.008876096997774472,0.005131897064249365,-0.002421115792614442,0.01791917802495267,0.0005578172762566857,-0.00640160237551958,-0.007602900508952326
-0.01619517186725811,-0.02110583136006301,0.005399256170474421,-0.016933555119425715,0.002502075956883741,0.0,0.0,0.006903091855028588,-0.001146163141521795,0.0027882797993698445,0.0,-0.00037629304459751333,0.0051964734550190165,0.0022380300940723886,-0.00042061637717699234,-0.00834560638872441,0.005710531812393438,-0.0022277843712763786,0.017897570873038452,0.0019356349612046353,-0.006869892080932876,-0.006173337100421114
-0.0218836089739797,-0.023765526090574203,0.007096815208128453,-0.019508760716192647,0.004034065756709565,0.0,0.0,0.0036216544527357783,-0.0011787066645550126,-0.006631401056506167,0.0,-0.0049272848958701616,0.000777196793904398,0.0008473410776118402,-0.00072808604316729,-0.010381181542006181,0.004124913111036903,-0.006964245591858743,0.005408450977405649,-0.018589793554002733,0.004843074518777074,-0.010529023874637089
-0.025115228448031896,-0.01755446751733744,0.0028843514040642797,-0.011227030640566876,0.002086066417696855,0.0,0.0,-0.0003934293959708467,-0.0013186572600376557,0.0032138658102645926,0.0,-5.799860882057186e-05,0.003332127119401532,0.0006551293964998607,-0.001076883410118161,-0.008118139863258867,-0.016596198683787262,-0.0049688121022507525,-0.009248801559554636,0.003216540843403241,-0.006105905759569401,-0.00231383367957551
-0.016358225166038933,-0.01830367757246462,0.004679809022581145,-0.013450950276099737,0.002046599813697431,0.0,0.0,-0.011513278708161736,-0.001509308818921524,-0.002507512867901876,0.0,-0.0018521229030041902,0.0031876156733284407,0.0013808232958747487,-0.0003294070558121651,-0.0057120834541484426,0.00476269317959372,-0.0035961087657445856,0.015871009040904743,0.004741252809095359,-0.00333721016590224,0.003284841088001601
-0.01598118977439523,-0.018303359048471902,0.004331645897612917,-0.017722756639446727,0.001769148867608291,0.0,0.0,-0.010593695917122996,-0.0013593475805801008,-0.0029389897185206435,0.0,-0.0045617353576508585,0.0020874446296630673,0.0011318236417315645,-0.0005934100918576964,-0.0072406217537778535,-0.016165508920417015,-0.0074888007793701755,0.01646066750072691,-0.0008536958026645552,-0.0007785212389849606,-0.00504635216298048
-0.02392317822894533,-0.03349953690342016,0.003730878781413256,0.004446176739333357,0.0014411035596932004,0.0,0.0,0.001374514286659692,-0.001488429724276307,-0.0038284876699663825,0.0,-0.004096956747258633,-0.0060473652682707995,-0.00526418383752244,-0.0015085771426153896,-0.020730572540475934,0.0028142669543278136,-0.0011624531797904598,-0.024933389506882522,-0.0012588489437710608,-0.027575260495367997,-0.0010450713627969414
-0.024187128054352504,-0.03270000419127487,0.00417774948716655,0.004306443209222703,0.0014387835054247228,0.0,0.0,0.0018113335460859673,-0.0015140048512649973,-0.0031809897978822056,0.0,-0.0030188576339151172,-0.005549111487901523,-0.0049727909833544295,-0.0014942851632985497,-0.02144574705117047,0.0034779418990757926,-0.0014084915297152343,-0.031567358871601954,-0.0031388131805357242,-0.03037917067112885,9.890650248705541e-05
