V3_Ventilation Duration (min), Composting Method,Additive_1,Period (d),M1_is Enclosed,Initial C/N (%),V2_Ventilation Interval (min),V5_Ventilation rate (L/min/kg iniDW),Material_3,Additive_4,Application Rate (%DW),Initial pH,V4_Ventilation Day,Material_2,Initial Moisture Content (%),Additive_3,Additive_2,Compost volume (m3),V1_Ventilation Type,Turning times,Initial GI (%),Material_Main,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,Reactor,Forsterite,36.0,1.0,37.88965214563868,0.0,0.10204630115152948,Green waste,None,3.822768103355098,5.617273024709587,20.0,Soil,67.99074134380909,None,Zeolite,0.314,Continuous,5.0,27.32884658064516,Green waste,1.4280600332415827,54.10869790261278,107.12744800000002,4.344248676418768,0.2728099226951599,0.2324758284059341,23.115906178954585
37.10977034394606,Reactor,Mature compost,88.0,1.0,31.0,1185.0,1.351685628475583,Poultry manure,None,3.3381193822130384,6.01995580994601,83.0,Byproduct,64.0,None,Zeolite,0.314,Intermittent ,0.0,27.32884658064516,Green waste,1.4280600332415827,44.26986103048906,107.41908100000003,4.550037710153499,1.2748063802719116,0.1829837409933444,1000000.0
0.0,Reactor,MgHPO₄,36.0,1.0,33.33668012423178,0.0,0.0,Mature compost,None,8.155400897507185,7.0,0.0,None,52.688040559170744,None,Zeolite,0.314,None,4.0,27.32884658064516,Green waste,1.4280600332415827,47.606780526374465,106.07662650000003,6.84804077915384,0.4303725361824036,0.21916502961559128,19.46458818789307
0.0,Windrow,Forsterite,25.0,0.0,25.0,0.0,0.07370776242596966,Byproduct,None,3.6980321317134517,5.578339090468589,22.0,Green waste,58.39131236428584,None,None,0.314,Continuous,1.0,27.32884658064516,Green waste,1.4280600332415827,35.701500831039574,104.06438500000004,6.296402274693947,0.33779895305633545,0.18288927118281334,1000000.0
2.8342530785766833,Reactor,LB Culture,68.0,1.0,29.849435419437967,1002.0,0.0018064609305479267,Byproduct,None,7.6845502854864876,6.0,47.0,Husk,65.0,None,Microbiological agent,0.314,Intermittent ,5.0,27.32884658064516,Green waste,1.4280600332415827,42.62678573732505,105.21278700000003,4.103555469849689,1.2686792612075806,0.14188197287695034,16.645625989658104
0.0,Windrow,None,17.0,1.0,38.778302590519814,0.0,0.17331630577929855,Poultry manure,None,4.3223087539043314,8.0,14.0,Green waste,64.0,None,None,0.314,Continuous,4.0,27.32884658064516,Green waste,1.4280600332415827,55.37774408646988,105.77986400000003,7.232578081150545,0.2843926846981049,0.24296526921462736,25.599534108076725
9.343297804008117,Reactor,Sulfur,56.0,1.0,16.471829321291885,1027.0,1.4730711566650778,Poultry manure,None,7.541447908675506,7.341116532121352,49.0,Husk,52.33068745944272,None,Organic acid,0.314,Intermittent ,4.0,27.32884658064516,Green waste,1.4280600332415827,23.52276112811377,105.31032200000006,3.768245055326605,1.2796844244003296,0.15890657254862692,22.608960045671072
0.0,Windrow,Urea,15.0,1.0,30.845307605118624,0.0,0.0,Straw,None,6.028875335677888,7.886203631120644,0.0,Husk,52.1641636127321,None,Potassium phosphate,0.314,None,0.0,27.32884658064516,Green waste,1.4280600332415827,44.048951003912535,105.02727000000006,7.726703613667027,0.4310552775859833,0.16361063848269086,23.80007464989782
0.0,Trough,Clay,15.0,0.0,19.419914934713702,0.0,1.8708590381825438,Green waste,None,5.3744717558025545,7.947789747096444,5.0,Straw,69.24667174757927,None,Microbiological agent,0.314,Continuous,0.0,27.32884658064516,Green waste,1.4280600332415827,27.732804367215962,103.88016000000003,5.8546792951125886,0.3395264744758606,0.18969601229245397,26.21466357828518
0.0,Windrow,MgHPO₄,31.0,0.0,35.72831950805454,0.0,0.9524540063612904,Mature compost,None,7.285381457460692,6.0,18.0,Green Waste,66.0,None,Zeolite,0.314,Continuous,5.0,27.32884658064516,Green waste,1.4280600332415827,51.022185144338245,105.05592100000004,7.232578081150545,0.402419239282608,0.20583569658041373,22.349904906930107
0.0,Reactor,Carbonatite,19.0,1.0,24.369941535394947,0.0,0.35289241576769803,Poultry manure,None,7.605821035825808,5.480966356457559,8.0,Husk,60.0,None,Potassium phosphate,0.314,Continuous,3.0,27.32884658064516,Green waste,1.4280600332415827,34.80173951913153,105.11831200000003,4.168176934135323,0.26767727732658386,0.2516507832240297,22.22337905887528
56.6279088161203,Reactor,Forsterite,29.0,1.0,36.0,470.0,0.4472762406880726,Mature compost,None,8.074128402591723,6.799784290091322,22.0,Byproduct,66.34011367997702,None,None,0.314,Intermittent ,5.0,27.32884658064516,Green waste,1.4280600332415827,51.410161196696976,110.19096400000008,3.768245055326605,1.27067232131958,0.1906937585071687,1000000.0
15.338993113206069,Trough,Potassium phosphate,26.0,1.0,14.919797013908322,302.0,0.5859443330028675,Mature compost,None,7.078869478230704,7.0,20.0,Husk,50.626793205092675,None,Potassium phosphate,0.314,Intermittent ,4.0,27.32884658064516,Green waste,1.4280600332415827,21.306365819639584,107.84041600000008,6.655318154639182,1.2796844244003296,0.13938817130596834,22.739026441158234
0.0,Trough,Sulfur,65.0,0.0,13.960663945895064,0.0,0.0,Byproduct,None,5.0042655620248775,5.154098576245508,0.0,Byproduct,50.010439570489105,None,Microbiological agent,0.314,None,0.0,27.32884658064516,Green waste,1.4280600332415827,19.936666218649467,104.01313300000004,7.522587314117645,0.5477280020713806,0.15585866054735364,1000000.0
38.72203160446958,Windrow,Mature compost,13.0,1.0,22.053854128156658,722.0,0.5178701151655196,Byproduct,None,5.099075500874163,5.0,11.0,Byproduct,54.0,None,Inorganic acid,0.314,Intermittent ,2.0,27.32884658064516,Green waste,1.4280600332415827,31.49422765936041,104.35057800000007,5.448526671461744,1.2761601209640503,0.16454142637306698,23.60790914345959
0.0,Trough,MgSO₄,21.0,1.0,28.13480043248108,0.0,1.8328436843918476,Mature compost,None,3.271085376161018,6.624766110147537,7.0,None,62.46081655309236,None,None,0.314,Continuous,2.0,27.32884658064516,Green waste,1.4280600332415827,40.17818404085423,106.93131000000002,5.395719495045534,0.2848034501075745,0.2762200765191529,25.54187346773334
6.685508841208751,Windrow,Carbonatite,23.0,1.0,32.0,1197.0,0.5867637910862111,Poultry manure,None,2.3161589896482013,6.0,20.0,Byproduct,54.43894097973478,None,MgSO₄,0.314,Intermittent ,4.0,27.32884658064516,Green waste,1.4280600332415827,45.69792106373065,106.49565600000004,7.6767285017323825,1.281365990638733,0.17780917772906402,1000000.0
0.0,Reactor,Forsterite,80.0,1.0,38.5969329190559,0.0,0.6873677004716772,Mature compost,None,4.743684180885133,7.0,60.0,Sawdust,55.0,None,None,0.314,Continuous,6.0,27.32884658064516,Green waste,1.4280600332415827,55.11873730741011,104.70373300000004,4.344248676418768,0.2399827688932419,0.2234887552570509,26.02449611374865
0.0,Windrow,Carbonatite,56.0,1.0,13.184806769811699,0.0,1.6408349578059764,Mature compost,None,6.644030745508827,6.0,47.0,Husk,65.69011858006743,None,None,0.314,Continuous,5.0,27.32884658064516,Green waste,1.4280600332415827,18.828695593981138,105.37706800000004,7.476955034139304,0.26726651191711426,0.17236405111635306,1000000.0
0.0,Windrow,Forsterite,15.0,0.0,25.17550660292408,0.0,0.7622289838245013,None,None,3.11472185167192,7.0,13.0,Straw,61.0,None,None,0.314,Continuous,1.0,27.32884658064516,Green waste,1.4280600332415827,35.95213479624545,103.82765900000004,6.296402274693947,0.33779895305633545,0.2105056285830864,28.56541236750436
0.0,Trough,Microbiological agent,26.0,1.0,11.953848011893394,0.0,0.0,Green waste,None,5.055383049178435,7.0,0.0,None,68.0,None,Zeolite,0.314,None,2.0,27.727698338952326,Green waste,1.4280600332415827,17.070812589229313,106.22233900000003,7.063627514050592,0.4310180842876434,0.16691859258443914,22.47618664204083
58.710824118880275,Reactor,Sulfur,27.0,1.0,17.0,321.0,0.5290744799192713,Straw,None,7.452349569590102,5.0,25.0,Straw,51.0,None,Potassium phosphate,0.314,Intermittent ,1.0,27.32884658064516,Green waste,1.4280600332415827,24.277020565106906,106.64650000000007,4.550037710153499,1.2796844244003296,0.18405223815467425,1000000.0
34.112050224232114,Reactor,Biochar,33.0,1.0,19.428568871075445,517.0,1.2593981562957952,None,None,7.112117819773393,8.0,14.0,Byproduct,56.13731283759271,None,None,0.314,Intermittent ,12.0,27.32884658064516,Green waste,1.4280600332415827,27.745162707864374,105.17288600000002,4.012622008315364,0.9136186838150024,0.19878427833479154,22.450953166489512
0.0,Reactor,Mg(OH)₂,49.0,1.0,29.0,0.0,0.0,Green waste,None,4.447398326269857,7.0,0.0,Byproduct,61.47320916915455,None,Organic acid,0.314,None,2.0,27.32884658064516,Green waste,1.4280600332415827,14.280600332415824,106.97767950000005,6.056907244386605,0.4289468824863434,0.22817613126995215,1000000.0
17.635313574782835,Reactor,Ca-superphosphate,37.0,1.0,35.0,748.0,1.3059885114408691,Poultry manure,None,9.801945828209234,5.0,23.0,Plastic tube pieces,53.76288646501924,None,None,0.314,Intermittent ,4.0,27.32884658064516,Green waste,1.4280600332415827,49.982101163455404,106.50839300000004,4.012622008315364,1.263066053390503,0.1802515905970656,1000000.0
58.15172250363186,Reactor,Calcium magnesium phosphate fertilizer,62.0,1.0,11.012595193346643,1344.0,0.31152271137300835,Mature compost,None,5.083575131460184,6.0,39.0,None,68.0,None,Organic acid,0.314,Intermittent ,3.0,28.67501081392269,Green waste,1.4280600332415827,15.726647057886698,106.788614,3.5921733130431592,1.263066053390503,0.1386632338163739,20.473382406173226
0.0,Reactor,Sodium salt,18.0,1.0,14.221131451377685,0.0,1.02436002161347,Mature compost,None,7.950644966636308,7.6553432881057955,15.0,Plastic tube pieces,63.9904809797832,None,None,0.314,Continuous,3.0,27.328846580645166,Green waste,1.4280600332415827,20.308629453187333,107.32779100000003,3.9237999811465634,0.28972646594047546,0.1678271890071422,25.284483127269482
12.335884052575679,Trough,Ca-superphosphate,59.0,1.0,13.73388760349123,595.0,1.767478672389124,Straw,None,9.600990668901908,6.0,33.0,Plastic tube pieces,65.0,None,Potassium phosphate,0.314,Intermittent ,6.0,27.32884658064516,Green waste,1.4280600332415827,19.61281598757785,104.22811600000004,6.8996951076279425,1.1036608219146729,0.16099234655601924,22.701970070919977
0.0,Reactor,Ferric salt,20.0,1.0,36.18593608677017,0.0,0.0,Green waste,None,3.907905412938328,8.0,0.0,Byproduct,54.0,None,Potassium phosphate,0.314,None,5.0,27.32884658064516,Green waste,1.4280600332415827,51.675689090950826,109.03315300000006,6.84804077915384,0.4169533550739288,0.2448486660206271,23.491142812855607
0.0,Trough,Zeolite,67.0,1.0,32.759205061954376,0.0,0.2899243892973171,Green waste,None,8.17497666921722,7.0,67.0,Green waste,68.0,None,None,0.314,Continuous,6.0,27.32884658064516,Green waste,1.4280600332415827,46.782111469742404,105.67808800000006,6.790855101569187,0.25558245182037354,0.20390054372461586,23.493950699870638
25.546796806600746,Reactor,Ca-superphosphate,25.0,1.0,25.384445590557338,1256.0,1.5720913806928898,Byproduct,None,8.288875340822226,6.993671370133439,24.0,None,64.0,None,None,0.314,Intermittent ,1.0,27.32884658064516,Green waste,1.4280600332415827,36.25051221387046,107.68258500000003,4.550037710153499,1.263066053390503,0.1944768709187338,21.971405969428805
0.0,Reactor,Sand,42.0,1.0,37.0,0.0,0.0,Poultry manure,None,6.889287294614714,5.0,0.0,Sawdust,59.24678134944334,None,Organic acid,0.314,None,3.0,27.32884658064516,Green waste,1.4280600332415827,52.83822122993856,105.34170050000006,7.436869604331813,0.4310180842876434,0.2218363020928168,1000000.0
25.28637536043736,Trough,LB Culture,25.0,1.0,28.21684826667599,1166.0,1.0108619800932663,Byproduct,None,7.256336222592989,5.177143735980724,19.0,Green waste,61.0,None,Organic acid,0.314,Intermittent ,3.0,27.676260179154692,Green waste,1.4280600332415827,40.29535327368201,107.66253900000004,6.234869459366975,1.27067232131958,0.1888651044446157,22.882845791155358
0.0,Reactor,Sulfur,16.0,1.0,34.1877314588524,0.0,0.9520086612962246,Poultry manure,None,7.136673030238631,7.0,16.0,Green Waste,62.19551515676309,None,Organic acid,0.314,Continuous,0.0,27.32884658064516,Green waste,1.4280600332415827,48.82213292358306,106.48529200000004,3.785454458418701,0.28972646594047546,0.20860462011689435,24.78409821065137
12.896490302513929,Reactor,LB Culture,97.0,1.0,35.900538338816006,697.0,0.9745346746246816,Straw,None,3.406036364043085,6.13518787205337,82.0,Woody peat,56.0,None,Zeolite,0.314,Intermittent ,0.0,27.32884658064516,Green waste,1.4280600332415827,51.26812397352032,103.99833900000004,4.550037710153499,1.2694005966186523,0.16498439258065886,23.162568695419157
0.0,Reactor,Labile carbon source,34.0,1.0,18.04876974185478,0.0,0.0,Mature compost,None,3.2093060203843087,5.978057667008522,0.0,Byproduct,56.0,None,MgO,0.314,None,3.0,27.32884658064516,Green waste,1.4280600332415827,25.774726717522807,105.64991650000007,7.436869604331813,0.4169533550739288,0.24080330926442814,18.965804209686834
59.89901483889074,Reactor,Zeolite,45.0,1.0,28.688787585405176,1196.0,1.9452225990216327,None,None,3.3931125866318146,6.711111386178713,31.0,Green waste,57.73600059292981,None,Zeolite,0.314,Intermittent ,2.0,27.32884658064516,Green waste,1.4280600332415827,40.96931095287442,106.13630700000004,1.9117010209327847,1.278412699699402,0.17165940663383591,22.51754679695066
0.0,Reactor,Mature compost,14.0,1.0,39.0,0.0,0.0,Mature compost,None,7.964399190236897,6.928949827878615,0.0,Byproduct,61.126401280276006,None,Zeolite,0.314,None,2.0,27.32884658064516,Green waste,1.4280600332415827,14.280600332415824,108.78622000000004,6.056907244386605,0.4303725361824036,0.1984841126995948,1000000.0
0.0,Reactor,Lime,37.0,1.0,32.771512644927036,0.0,0.0,Green waste,None,7.016339218476705,5.999999999999999,0.0,Green waste,56.2347987640496,None,Organic acid,0.314,None,5.0,27.32884658064516,Green waste,1.4280600332415827,46.799687437091464,105.82809650000004,6.84804077915384,0.4303725361824036,0.22302974708922813,18.740620482002328
0.0,Reactor,None,15.0,1.0,11.953851560730596,0.0,0.0,Mature compost,None,5.014274081774623,6.945731686608268,0.0,Byproduct,57.06312864091218,None,None,0.314,None,5.0,27.32884658064516,Green waste,1.4280600332415827,17.07081765718188,108.89053200000008,6.84804077915384,0.4310180842876434,0.20217410396397698,24.33123579942615
0.0,Windrow,MgO,24.0,1.0,11.654858056461642,0.0,0.0,Mature compost,None,8.780789877760991,5.0,0.0,Sawdust,66.0,None,Organic acid,0.314,None,1.0,27.32884658064516,Green waste,1.4280600332415827,16.643836983536538,105.90423900000003,7.726703613667027,0.4304097294807434,0.13901411123520235,24.826497162985593
0.0,Reactor,Gypsum,40.0,1.0,21.0,0.0,0.949149081670034,Byproduct,None,9.329042994055001,5.932298471122338,16.0,Sawdust,60.934316179358994,None,Organic acid,0.314,Continuous,2.0,27.32884658064516,Green waste,1.4280600332415827,29.989260698073238,106.82359800000003,2.741083498260088,0.27412667870521545,0.2465664204154045,1000000.0
0.0,Reactor,Sand,16.0,1.0,24.691781199964804,0.0,0.0,Poultry manure,None,5.838860526158522,8.0,0.0,Straw,66.70503304611607,None,Zeolite,0.314,None,4.0,27.32884658064516,Green waste,1.4280600332415827,35.261345881215625,105.32287900000007,6.84804077915384,0.4310180842876434,0.24727986281942635,27.072204509798127
0.0,Reactor,Phosphogypsum,14.0,1.0,25.836065245090047,0.0,1.8235863554560203,None,None,3.6267416268423007,6.0,13.0,None,58.0,None,None,0.314,Continuous,4.0,27.32884658064516,Green waste,1.4280600332415827,36.895452192734986,105.60731900000006,4.344248676418768,0.2884097099304199,0.2568998969825009,24.43520170652019
50.95092341622514,Trough,Sand,14.0,1.0,31.514234331728183,1196.0,1.2572464247660289,Byproduct,None,7.6053699474916305,7.4565289332043925,8.0,Byproduct,64.0,None,Zeolite,0.314,Intermittent ,3.0,27.32884658064516,Green waste,1.4280600332415827,45.004218527350766,110.95980000000007,6.234869459366975,1.2796844244003296,0.1803361741434913,25.10527732985751
0.0,Reactor,Labile carbon source,47.0,1.0,34.12291851191653,0.0,0.0,Green waste,None,8.483589258374984,6.0,0.0,Byproduct,64.0,None,Organic acid,0.314,None,21.0,27.32884658064516,Green waste,1.4280600332415827,48.72957614442735,103.05975950000004,6.84804077915384,0.4989172220230103,0.20441147853978733,21.527613040277206
12.694682602400476,Trough,MgO,16.0,1.0,37.8922127929536,176.0,0.15606866516723916,Byproduct,None,8.544712026651808,6.017999361344268,11.0,Byproduct,59.0,None,Inorganic acid,0.314,Intermittent ,3.0,27.32884658064516,Green waste,1.4280600332415827,54.11235466070246,104.69377900000003,6.234869459366975,1.2760781049728394,0.15320916159445772,22.726211584423556
24.328135773240927,Reactor,Urea,27.0,1.0,22.60863415250585,755.0,0.06450645012910639,Byproduct,None,7.757841215477643,6.0,17.0,Straw,60.0,None,Potassium phosphate,0.314,Intermittent ,5.0,27.32884658064516,Green waste,1.4280600332415827,32.28648683937429,106.43799100000004,3.768245055326605,1.2796844244003296,0.11992243564831825,21.76236982908291
0.0,Trough,Biochar,33.0,1.0,37.625704366589865,0.0,1.280148121318354,Byproduct,None,3.6739749699732567,5.0,28.0,Soil,50.42894660187761,None,Zeolite,0.314,Continuous,5.0,27.32884658064516,Green waste,1.4280600332415827,53.731764628490296,107.67717300000004,7.035232054557947,0.2663605213165283,0.2183306804747976,22.02637822288949
0.0,Trough,Mature compost,35.0,1.0,16.59793738222013,0.0,0.0,Byproduct,None,4.5203399724827085,6.0,0.0,Byproduct,58.0,None,Microbiological agent,0.314,None,14.0,27.32884658064516,Green waste,1.4280600332415827,23.702851009794987,105.28583000000002,7.682861893327724,0.34893935918807983,0.20310713660524615,24.20268935590136
0.0,Windrow,Sand,30.0,0.0,26.95584808849434,0.0,1.892310542150749,Poultry manure,None,3.767458088416189,6.0,26.0,Plastic tube pieces,56.492691974309466,None,None,0.314,Continuous,5.0,27.32884658064516,Green waste,1.4280600332415827,38.49456931731028,103.98201900000004,7.232578081150545,0.404708743095398,0.2068886015166753,23.700883313624768
0.0,Reactor,MgO,71.0,1.0,19.87529069121246,0.0,1.2189564045057286,Mature compost,None,3.932280722820328,6.0,24.0,Soil,55.0,None,Potassium phosphate,0.314,Continuous,4.0,27.32884658064516,Green waste,1.4280600332415827,28.383108285178984,104.88788200000003,4.344248676418768,0.2848034501075745,0.2635433587064621,19.37832942336573
0.0,Trough,MgHPO₄,22.0,1.0,38.36617762829198,0.0,0.012218952138943528,None,None,4.151129570378192,7.61238069669619,11.0,Byproduct,66.0,None,Organic acid,0.314,Continuous,1.0,27.32884658064516,Green waste,1.4280600332415827,54.789204899211114,107.86778500000004,5.8546792951125886,0.2848034501075745,0.24923005269134546,24.052599789024722
3.162509867638668,Reactor,Ferric salt,22.0,1.0,34.610859974874785,148.0,0.37914258153400093,None,None,8.096352508922301,6.0,9.0,Byproduct,57.69105284894169,None,Potassium phosphate,0.314,Intermittent ,5.0,27.32884658064516,Green waste,1.4280600332415827,49.42638584623946,109.65407900000008,4.103555469849689,1.2686792612075806,0.19753575869605214,22.960745458707876
0.0,Reactor,MgHPO₄,49.0,1.0,35.45888168230953,0.0,0.0,None,None,2.822255492648414,7.764650687707187,0.0,Husk,64.0,None,Zeolite,0.314,None,3.0,27.32884658064516,Green waste,1.4280600332415827,50.6374117539483,103.60416450000004,7.436869604331813,0.4289468824863434,0.2463489029064703,17.137473824717006
38.138447818806966,Windrow,MgSO₄,27.0,1.0,18.0,343.0,0.17268894129905732,Poultry manure,None,8.447608341893105,7.0,20.0,Sawdust,53.0,None,Potassium phosphate,0.314,Intermittent ,2.0,27.32884658064516,Green waste,1.4280600332415827,25.705080598348488,106.41036400000002,5.448526671461744,1.2761601209640503,0.17152052591528433,1000000.0
21.35465526600876,Reactor,Clay,20.0,1.0,18.175933599375316,703.0,1.027681099265415,Green waste,None,2.0659488899225,8.0,6.0,Straw,62.0,None,Organic acid,0.314,Intermittent ,1.0,27.32884658064516,Green waste,1.4280600332415827,25.956324340120712,107.70552100000003,4.550037710153499,1.2701869010925293,0.18653688545474256,26.19888450949016
0.0,Trough,Zeolite,43.0,1.0,13.0,0.0,0.0,Poultry manure,None,5.193418231242106,8.0,0.0,Byproduct,67.0,None,Potassium phosphate,0.314,None,21.0,27.32884658064516,Green waste,1.4280600332415827,18.564780432140573,106.59134100000004,7.682861893327724,0.5144174098968506,0.1938698677939504,1000000.0
45.97254063246702,Reactor,MgHPO₄,38.0,1.0,14.268945581777954,623.0,0.7196461563293726,Byproduct,None,5.986205817403025,5.984601371237573,34.0,Woody peat,62.0,None,Zeolite,0.314,Intermittent ,3.0,27.32884658064516,Green waste,1.4280600332415827,20.37691090183616,107.97554100000004,3.3477963600543985,1.2760781049728394,0.12722298301797197,24.896868034422788
