Additive_3,V3_Ventilation Duration (min),Initial GI (%),Initial pH,Additive_4,Additive_1,Additive_2, Composting Method,Application Rate (%DW),Compost volume (m3),Period (d),V4_Ventilation Day,V5_Ventilation rate (L/min/kg iniDW),Turning times,V1_Ventilation Type,Material_2,M1_is Enclosed,Material_3,Material_Main,Initial Moisture Content (%),Initial C/N (%),V2_Ventilation Interval (min),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
None,0.0,27.32884658064516,7.376352905938023,None,Potassium phosphate,Zeolite,Reactor,5.590539754469964,0.0996875,100.0,0.0,0.0,18.0,None,Woody peat,1.0,Mature compost,Digestate,65.3586623757663,34.096056370611755,0.0,2.754411318174137,93.9145635723164,108.555181,9.938469594544658,1.1066763401031494,0.15646454794193515,1000000.0
None,28.481386124559993,27.32884658064516,8.0,None,Microbiological agent,Potassium phosphate,Trough,9.498049620953788,0.0996875,21.0,21.0,1.2192016927129607,17.0,Intermittent ,Byproduct,1.0,Mature compost,Digestate,50.78883696918906,39.069046154322734,61.0,2.754411318174137,107.61222291773429,108.755434,7.581712342791273,1.0941203832626345,0.1783888036802663,23.710583559150447
None,0.0,27.32884658064516,5.269258140690205,None,Ca-superphosphate,Potassium phosphate,Reactor,6.799088873252293,0.0996875,79.0,29.0,0.016703372276119174,2.0,Continuous,Green waste,1.0,None,Digestate,60.947022689719155,33.150139716613005,0.0,2.754411318174137,91.30912003449284,109.08521000000002,10.033699458075018,1.1289019584655762,0.17268987514275555,16.334790188486203
None,8.798789216324662,27.32884658064516,7.0,None,Carbonatite,DCD,Trough,5.292813631020149,0.0996875,93.0,59.0,1.8158143515245129,0.0,Intermittent ,Plastic tube pieces,1.0,None,Digestate,58.39000328827244,39.0,929.0,2.754411318174137,107.42204140879136,109.528254,14.958728989392656,1.312048077583313,0.12632632259504525,1000000.0
None,0.0,27.32884658064516,7.0,None,Sulfur,Microbiological agent,Trough,8.0258272267091,0.0996875,37.0,0.0,0.0,25.0,None,Byproduct,0.0,None,Digestate,61.258097743924246,34.106238624243325,0.0,2.754411318174137,93.9426096869637,108.94748700000002,10.413581626096473,0.694321870803833,0.15281729902638386,23.81433974901634
None,0.0,27.32884658064516,6.0,None,Lime,Potassium phosphate,Reactor,7.382587921277156,0.0996875,96.0,0.0,0.0,19.0,None,Straw,1.0,None,Digestate,55.31450248643322,33.12396663285532,0.0,2.754411318174137,91.23702859635915,108.76328900000004,9.934968756585091,1.1066763401031494,0.14787092732771515,19.94108611378576
None,0.0,27.32884658064516,6.000233692798745,None,Lignite,DCD,Reactor,6.509950499337252,0.0996875,16.0,0.0,0.0,3.0,None,Soil,1.0,Mature compost,Digestate,62.0,35.0,0.0,2.754411318174137,96.4043961360948,108.01340500000002,5.598308144137318,1.1066763401031494,0.1617896747052536,1000000.0
None,0.0,27.32884658064516,5.791725017817768,None,Phosphogypsum,Microbiological agent,Trough,2.459812174381286,0.0996875,67.0,0.0,0.0,0.0,None,Sawdust,0.0,Mature compost,Digestate,51.0,36.35766939249074,0.0,2.754411318174137,100.14397607710991,109.13660000000007,8.416129534918737,0.907841980457306,0.09338310963683302,12.401344480736412
None,0.0,27.32884658064516,6.0,None,K₂SO₄,Gypsum,Windrow,7.045070761804997,0.0996875,14.0,0.0,0.0,0.0,None,Sawdust,1.0,Mature compost,Digestate,52.38023205378231,32.3905318023307,0.0,2.754411318174137,89.21684739801901,109.96914500000008,7.724225264470906,1.1007134914398191,0.1193142700937178,21.704768087500227
None,0.0,27.32884658064516,6.612436851286125,None,Organic acid,DCD,Windrow,5.983848007168871,0.0996875,74.0,0.0,0.0,21.0,None,Green Waste,1.0,Mature compost,Digestate,62.0,39.0,0.0,2.754411318174137,107.42204140879136,108.435076,10.033699458075018,1.1066763401031494,0.1697383375241224,1000000.0
None,0.0,27.32884658064516,5.0,None,Microbiological agent,Organic acid,Windrow,9.433308655682945,0.0996875,69.0,0.0,0.0,20.0,None,None,0.0,Green waste,Digestate,54.0,38.549714876619255,0.0,2.754411318174137,106.181770968546,107.358727,5.6597568012280055,0.8224118947982788,0.12420101773050075,21.0516138609662
None,0.0,27.32884658064516,7.374187661139689,None,MgSO₄,Microbiological agent,Reactor,6.2769681946060425,0.0996875,36.0,0.0,0.0,27.0,None,Plastic tube pieces,1.0,Mature compost,Digestate,68.0,36.0,0.0,2.754411318174137,99.15880745426891,108.53534800000004,10.27800896142694,1.1066763401031494,0.16046567742493734,1000000.0
None,0.0,27.32884658064516,7.0,None,Urea,Organic acid,Windrow,7.340072639206138,0.0996875,33.0,0.0,0.0,23.0,None,Woody peat,0.0,None,Digestate,59.0,35.28535478591754,0.0,2.754411318174137,97.19038058812124,108.75599400000004,10.35293349690919,1.1066763401031494,0.1199896148429195,27.591420448909126
None,0.0,27.32884658064516,5.0,None,Ferric salt,DCD,Trough,9.897947766347897,0.0996875,82.0,0.0,0.0,0.0,None,Soil,0.0,None,Digestate,69.0,34.0,0.0,2.754411318174137,93.64998481792065,109.63095400000006,12.853666478078633,0.9745988845825196,0.13189157208738325,1000000.0
None,0.0,27.32884658064516,6.0,None,LB Culture,Organic acid,Windrow,8.148178794416301,0.0996875,36.0,0.0,0.0,5.0,None,Straw,0.0,None,Digestate,63.0,35.238628228774026,0.0,2.754411318174137,97.0616764302658,108.91343700000004,14.337361398728756,1.0430235862731934,0.12697030908727794,20.608132031098926
None,5.458216527279606,27.32884658064516,6.294778044437134,None,MgSO₄,MgO,Reactor,9.477521329295481,0.0996875,45.0,44.0,1.6613452262062345,24.0,Intermittent ,None,1.0,Green waste,Digestate,51.0,30.878987092220502,6.0,2.754411318174137,85.05343154056523,108.95036900000002,7.042851700574914,0.8556759357452393,0.16734970551705786,21.67426620228413
None,0.0,27.32884658064516,6.890689498065138,None,Ca-superphosphate,Mg(OH)₂,Reactor,5.531693968910093,0.0996875,61.0,0.0,0.0,6.0,None,Soil,1.0,None,Digestate,54.0,33.546118518706315,0.0,2.754411318174137,92.39980852873569,108.77571100000004,5.598308144137318,1.1066763401031494,0.1627275245910245,17.397938375632968
None,0.0,27.32884658064516,6.0,None,Sand,Gypsum,Trough,6.6415562992923585,0.0996875,19.0,0.0,0.0,0.0,None,Byproduct,0.0,Green waste,Digestate,68.0,33.0,0.0,2.754411318174137,90.89557349974652,109.82204500000003,13.124084692865253,0.6076632738113403,0.14436341154074447,1000000.0
None,29.412392764042522,27.32884658064516,7.101982855122234,None,Sodium salt,MgO,Windrow,9.821350426262242,0.0996875,29.0,29.0,1.758633309637316,19.0,Intermittent ,Green Waste,1.0,None,Digestate,55.85364684628997,29.96356366110356,61.0,2.754411318174137,82.53197888097495,108.70782400000002,12.738568817163953,1.1132605075836182,0.17293218606303226,22.74603712168509
None,0.0,27.32884658064516,5.0,None,Ca-superphosphate,Inorganic acid,Reactor,3.5037142170750246,0.0996875,29.0,0.0,0.0,2.0,None,Sawdust,1.0,None,Digestate,55.0,31.0,0.0,2.754411318174137,85.38675086339825,109.01002600000008,1000000.0,1000000.0,1000000.0,1000000.0
None,0.0,27.32884658064516,6.0,None,MgO,Zeolite,Reactor,3.24415817545538,0.0996875,22.0,0.0,0.0,16.0,None,Green waste,1.0,Mature compost,Digestate,67.28936370847919,37.39537187304827,0.0,2.754411318174137,103.00223553445491,108.47411800000003,10.348119713466005,1.1066763401031494,0.1831443932175026,24.54332749955681
None,0.0,27.32884658064516,6.0,None,Microbiological agent,Organic acid,Reactor,8.810994952835959,0.0996875,120.0,0.0,0.0,15.0,None,Green Waste,1.0,Mature compost,Digestate,52.0,33.20727693477833,0.0,2.754411318174137,91.4664994348964,108.75898,5.598308144137318,0.98056161403656,0.1596019062059322,16.93482764424992
None,0.0,27.32884658064516,7.0,None,Sand,Ca-superphosphate,Windrow,7.263814178932595,0.0996875,62.0,0.0,0.0,30.0,None,Byproduct,0.0,None,Digestate,65.0,33.0,0.0,2.754411318174137,90.89557349974652,107.972516,10.659898745002188,0.7579747438430786,0.1505567115498844,1000000.0
None,0.0,27.32884658064516,7.0,None,Ferric salt,Inorganic acid,Trough,6.78201761129262,0.0996875,71.0,0.0,0.0,31.0,None,Straw,1.0,Green waste,Digestate,51.0,30.924454863901662,0.0,2.754411318174137,85.17866848549599,107.08779500000004,5.598308144137318,0.9485270977020264,0.1580986707064116,20.77940156682235
None,0.0,27.32884658064516,7.0,None,Inorganic acid,MgSO₄,Reactor,6.838380253066839,0.0996875,23.0,0.0,0.0,1.0,None,Husk,1.0,Green waste,Digestate,55.0,36.0,0.0,2.754411318174137,99.15880745426891,109.90620000000004,5.598308144137318,0.9485270977020264,0.14825956892581274,1000000.0
None,0.0,27.32884658064516,7.0,None,Gypsum,None,Reactor,4.506056783192814,0.0996875,90.0,0.0,0.0,0.0,None,None,1.0,Green waste,Digestate,61.35850389991065,34.46289443968519,0.0,2.754411318174137,94.92498650170944,109.85496400000004,12.325228769020093,0.9425643682479858,0.13440976481465194,1000000.0
None,0.0,27.32884658064516,6.0,None,K₂SO₄,Zeolite,Windrow,7.8227165577517,0.0996875,129.0,76.0,0.06489271787697648,11.0,Continuous,Byproduct,0.0,Green waste,Digestate,52.0,34.457001058173226,0.0,2.754411318174137,94.90875370497056,108.557194,5.9781903121587705,0.5622403621673584,0.12838232683740966,23.029719965384373
None,0.0,27.32884658064516,7.0,None,LB Culture,MgSO₄,Reactor,5.24746806449066,0.0996875,17.0,0.0,0.0,4.0,None,Green waste,1.0,Green waste,Digestate,56.0,37.0,0.0,2.754411318174137,101.91321877244309,108.92567400000004,9.934968756585091,0.9485270977020264,0.17027762374080935,1000000.0
None,0.0,27.32884658064516,7.0,None,Gypsum,Microbiological agent,Reactor,4.766891931468991,0.0996875,99.0,0.0,0.0,23.0,None,Soil,1.0,Mature compost,Digestate,67.89394740975405,33.19382427074679,0.0,2.754411318174137,91.42944526482832,108.49014100000004,10.310834839056957,1.1066763401031494,0.16283142064823264,20.927846919585406
None,0.0,27.32884658064516,7.0,None,Calcium magnesium phosphate fertilizer,Zeolite,Trough,6.632630376401501,0.0996875,98.0,0.0,0.0,0.0,None,Straw,0.0,Green waste,Digestate,63.62496828300488,39.21959975682789,0.0,2.754411318174137,108.02690946446636,109.74694600000002,13.057671930820836,0.952035903930664,0.12338031364019708,16.777606744484274
None,0.0,27.32884658064516,7.0,None,MgSO₄,None,Windrow,9.714053416056936,0.0996875,129.0,0.0,0.0,13.0,None,Byproduct,0.0,Mature compost,Digestate,67.0,32.73121776580246,0.0,2.754411318174137,90.1552366717487,109.46968800000002,14.507096270604091,0.6318594217300415,0.15883491282391166,19.473719415297364
None,7.858312921437209,27.32884658064516,5.523559077103275,None,Labile carbon source,Zeolite,Trough,9.777333944896599,0.0996875,80.0,68.0,0.3506546380922351,0.0,Intermittent ,Byproduct,1.0,Poultry manure,Digestate,51.39792956754675,31.0,736.0,2.754411318174137,85.38675086339825,108.29773399999998,9.318721603210538,0.6157194375991821,0.1406264959431845,1000000.0
None,0.0,27.32884658064516,5.643449275042027,None,Zeolite,DCD,Reactor,3.4104773788573532,0.0996875,77.0,0.0,0.0,25.0,None,None,1.0,None,Digestate,61.0,34.916649022085,0.0,2.754411318174137,96.17481325914484,108.40933800000002,10.066525335705037,1.1066763401031494,0.15234714908012048,17.527720508641842
None,0.0,27.32884658064516,7.0,None,MgSO₄,None,Reactor,3.4954397167086717,0.0996875,82.0,0.0,0.0,1.0,None,Sawdust,1.0,Mature compost,Digestate,53.0,36.0,0.0,2.754411318174137,99.15880745426891,110.56518000000004,5.631134021767335,1.1066763401031494,0.1701279719187396,1000000.0
None,0.0,27.32884658064516,6.8729839322512065,None,Mature compost,Inorganic acid,Reactor,4.6205390954827195,0.0996875,99.0,0.0,0.0,2.0,None,Husk,1.0,None,Digestate,63.0,33.28739679422792,0.0,2.754411318174137,91.68718248257484,108.80861200000002,9.851733180272003,1.1066763401031494,0.1718555784951759,11.84255779264214
None,0.0,27.32884658064516,6.0,None,Sand,Inorganic acid,Trough,7.277356851629436,0.0996875,89.0,0.0,0.0,10.0,None,Plastic tube pieces,0.0,None,Digestate,59.319153366436176,32.44819383014823,0.0,2.754411318174137,89.37567234006849,108.63408700000004,10.35293349690919,1.1066763401031494,0.1017448404390688,19.35485416056029
None,0.0,27.32884658064516,5.0,None,Labile carbon source,MgO,Windrow,7.93110607566508,0.0996875,96.0,0.0,0.0,8.0,None,Woody peat,1.0,Mature compost,Digestate,68.59134348779135,36.767117856969435,0.0,2.754411318174137,101.27176556187905,108.567487,10.27800896142694,1.0430235862731934,0.14643344630837207,23.557657292474307
None,0.0,27.32884658064516,5.080697075874834,None,Sodium phosphates,Gypsum,Reactor,7.439313777153758,0.0996875,104.0,0.0,0.0,11.0,None,Husk,1.0,Green waste,Digestate,57.0,37.0,0.0,2.754411318174137,101.91321877244309,108.318074,10.099686157463758,0.9485270977020264,0.14241673799438187,1000000.0
None,0.0,27.32884658064516,5.272474247771044,None,Microbiological agent,None,Windrow,5.011426154325048,0.0996875,41.0,13.0,0.02059930946985533,5.0,Continuous,Woody peat,1.0,Mature compost,Digestate,51.44183596618368,36.0,0.0,2.754411318174137,99.15880745426891,108.847709,5.598308144137318,1.133878469467163,0.17049735269636934,1000000.0
None,0.0,27.32884658064516,7.0,None,Mg(OH)₂,Zeolite,Trough,9.987191762393426,0.0996875,105.0,58.0,0.12470670581846965,22.0,Continuous,None,0.0,Green waste,Digestate,69.78538204585172,34.01872755841258,0.0,2.754411318174137,93.70156821677405,108.094489,10.766304771506896,0.854108989238739,0.14600766308503746,21.092677333320392
None,0.0,27.32884658064516,6.0,None,Ca-superphosphate,Mg(OH)₂,Windrow,9.848812584666536,0.0996875,95.0,0.0,0.0,21.0,None,Plastic tube pieces,0.0,Green waste,Digestate,60.0,32.05047490939007,0.0,2.754411318174137,88.2801908432802,107.13267300000004,10.766304771506896,0.8318834900856018,0.1582317606914476,18.73300292438286
None,0.0,27.32884658064516,6.0,None,Ca-superphosphate,Mg(OH)₂,Reactor,6.73790501306551,0.0996875,51.0,0.0,0.0,22.0,None,Byproduct,1.0,None,Digestate,57.136054854054834,33.98616454389703,0.0,2.754411318174137,93.61187628103858,109.04455000000002,10.099686157463758,0.7579747438430786,0.16183542911698218,19.36577168866701
None,0.0,27.32884658064516,5.0753957802925145,None,Gypsum,Zeolite,Trough,5.099239563082783,0.0996875,16.0,0.0,0.0,3.0,None,Green waste,1.0,None,Digestate,64.40996612769268,35.20360000206586,0.0,2.754411318174137,96.96519428616527,109.15178800000004,10.026630873805773,1.1066763401031494,0.14714871759890014,22.11534832314992
None,0.0,27.32884658064516,6.0,None,Labile carbon source,Inorganic acid,Windrow,9.693593372850092,0.0996875,118.0,50.0,0.11707894089940996,0.0,Continuous,Woody peat,0.0,Green waste,Digestate,53.242685689448535,39.001315738876976,0.0,2.754411318174137,107.42566549484587,109.60882,7.932083833376491,0.8386667370796204,0.08337573199899581,17.817286556679967
None,0.0,27.32884658064516,7.33330659856884,None,Organic acid,None,Reactor,3.110419993962616,0.0996875,59.0,0.0,0.0,22.0,None,Woody peat,1.0,None,Digestate,58.04602056940032,34.0,0.0,2.754411318174137,93.64998481792065,108.840751,10.132512035093773,1.1066763401031494,0.1534364821943049,1000000.0
None,0.0,27.32884658064516,6.063967295505672,None,Mg(OH)₂,Potassium phosphate,Trough,9.028015981910533,0.0996875,15.0,0.0,0.0,14.0,None,Plastic tube pieces,1.0,None,Digestate,54.0,33.31719827019824,0.0,2.754411318174137,91.7692680052858,108.73115000000004,5.279874633206553,0.98056161403656,0.15002374780915315,24.978047338756877
None,0.0,27.32884658064516,5.0,None,Microbiological agent,Ca-superphosphate,Reactor,5.931227024383134,0.0996875,43.0,0.0,0.0,26.0,None,Green Waste,1.0,Mature compost,Digestate,63.87065019934072,36.015120063976504,0.0,2.754411318174137,99.20045432961734,108.341247,10.063915748214825,1.1066763401031494,0.17681722928492336,22.13003743121255
None,0.0,27.32884658064516,7.0,None,Lignite,Gypsum,Windrow,9.314290604633406,0.0996875,128.0,0.0,0.0,15.0,None,Green waste,0.0,Mature compost,Digestate,68.88024915135014,38.362841925113784,0.0,2.754411318174137,105.66704599585869,107.92075500000004,10.729019897097848,0.98056161403656,0.1602962059206435,18.459707855045345
None,0.0,27.32884658064516,6.0,None,Ferric salt,Microbiological agent,Reactor,8.735619889215906,0.0996875,51.0,0.0,0.0,12.0,None,Husk,1.0,Green waste,Digestate,60.73113613387631,36.81551058227332,0.0,2.754411318174137,101.40505903217334,108.30690400000003,10.033699458075018,0.8224118947982788,0.15703250186415216,19.208802291915056
None,0.0,27.32884658064516,5.997264642222753,None,Sulfur,Mg(OH)₂,Reactor,8.382701628778614,0.0996875,42.0,0.0,0.0,8.0,None,Soil,1.0,Mature compost,Digestate,62.0,39.0663587102357,0.0,2.754411318174137,107.604820591324,107.82244700000004,10.033699458075018,1.0430235862731934,0.13853674196716667,24.322826205967328
None,0.0,27.32884658064516,6.3248232542321805,None,Lignite,Biochar,Reactor,8.726824710083154,0.0996875,32.0,0.0,0.0,1.0,None,Sawdust,1.0,None,Digestate,61.26166161238578,35.443599049900094,0.0,2.754411318174137,97.62625037987092,109.67865700000004,10.033699458075018,0.98056161403656,0.15298960621474833,20.021218770492602
None,0.0,27.32884658064516,5.668292582491205,None,Mature compost,DCD,Reactor,7.035535979257968,0.0996875,83.0,0.0,0.0,0.0,None,Woody peat,1.0,Green waste,Digestate,60.94431266634604,37.906299291298076,0.0,2.754411318174137,104.40953979804769,109.56436700000002,12.159616578408608,0.9425643682479858,0.14603975446926695,14.780694945322635
None,0.0,27.32884658064516,7.0,None,LB Culture,Potassium phosphate,Trough,9.35706226454764,0.0996875,57.0,0.0,0.0,0.0,None,Sawdust,1.0,None,Digestate,60.0,30.62165509399005,0.0,2.754411318174137,84.3446333721109,109.33799200000007,14.605408666722145,0.9745988845825196,0.1275117020445583,17.86968263925766
None,0.0,27.32884658064516,6.0,None,Ferric salt,Zeolite,Trough,8.65112506470334,0.0996875,94.0,0.0,0.0,29.0,None,Husk,1.0,Mature compost,Digestate,63.0,33.0,0.0,2.754411318174137,90.89557349974652,108.44558000000002,9.818907302641987,0.98056161403656,0.15688940926110445,1000000.0
None,0.0,27.32884658064516,5.109566805484174,None,MgO,Mg(OH)₂,Reactor,3.2810638654144038,0.0996875,119.0,0.0,0.0,3.0,None,Byproduct,1.0,None,Digestate,52.0,36.39690778470517,0.0,2.754411318174137,100.25205474873226,109.601788,5.631134021767335,0.7579747438430786,0.1782538603539614,14.135030540314036
None,0.0,27.32884658064516,7.0,None,Microbiological agent,Gypsum,Reactor,3.5713689656929093,0.0996875,95.0,0.0,0.0,18.0,None,Green waste,1.0,Green waste,Digestate,55.0,33.07831175738528,0.0,2.754411318174137,91.11127629063463,108.67596200000001,5.631134021767335,0.9485270977020264,0.16717092155486224,19.390290971133698
None,0.0,27.32884658064516,5.0,None,Inorganic acid,DCD,Trough,9.842932335213662,0.0996875,64.0,0.0,0.0,4.0,None,None,1.0,Mature compost,Digestate,62.25175317245464,34.0,0.0,2.754411318174137,93.64998481792065,108.24443800000005,9.800566117697453,0.98056161403656,0.19037742436337726,1000000.0
None,0.0,27.32884658064516,8.0,None,LB Culture,MgO,Reactor,9.453608272403807,0.0996875,22.0,0.0,0.0,2.0,None,Husk,1.0,Mature compost,Digestate,54.047076493439036,34.0,0.0,2.754411318174137,93.64998481792065,108.44558000000002,5.317159507615606,0.98056161403656,0.16355979632707607,1000000.0
None,0.0,27.32884658064516,7.0,None,Phosphogypsum,Gypsum,Trough,7.576629659930282,0.0996875,35.0,0.0,0.0,0.0,None,Green waste,0.0,Green waste,Digestate,62.0,35.0,0.0,2.754411318174137,96.4043961360948,109.46181300000003,13.027455640681035,0.8789116144180298,0.1242359611291326,1000000.0
None,0.0,27.32884658064516,8.0,None,Microbiological agent,None,Windrow,8.32037448601317,0.0996875,39.0,0.0,0.0,28.0,None,Green Waste,0.0,Green waste,Digestate,69.72584759224327,35.592735912790715,0.0,2.754411318174137,98.03703464297384,108.523241,11.036722986293519,0.8943459391593933,0.1788760741138163,23.113609333107227
None,0.0,27.32884658064516,6.876173705337187,None,Phosphogypsum,Microbiological agent,Windrow,6.022135616059351,0.0996875,39.0,0.0,0.0,7.0,None,None,1.0,Mature compost,Digestate,65.13186792305976,33.55810668525539,0.0,2.754411318174137,92.43282887036258,108.44558000000002,9.938469594544658,1.1066763401031494,0.15668470325838382,20.25608374357384
