Initial pH,Period (d),V4_Ventilation Day,Initial C/N (%),Material_3,Additive_4,Material_Main,V1_Ventilation Type,M1_is Enclosed, Composting Method,V3_Ventilation Duration (min),Application Rate (%DW),Initial Moisture Content (%),Additive_3,V5_Ventilation rate (L/min/kg iniDW),Material_2,Additive_2,Compost volume (m3),Initial GI (%),Additive_1,Turning times,V2_Ventilation Interval (min),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
9.9571608360451,87.0,51.0,12.0,Mature compost,None,OFMSW,Continuous,1.0,Reactor,0.0,3.1424443601476613,51.0,None,0.3508111410878589,Husk,Zeolite,0.15181,27.32884658064516,Biochar,31.0,0.0,1.411,40.71607439970704,108.86197700000004,2.493798088869948,1.0409361124038696,0.1793067009824097,1000000.0
11.561680306735472,97.0,51.0,40.0,Byproduct,None,OFMSW,Intermittent ,0.0,Windrow,48.71050106266871,4.943473030053885,60.0,None,1.1194451951600823,Husk,Organic acid,0.15181,27.32884658064516,Carbonatite,29.0,25.0,1.411,27.512010344723706,105.58631800000003,5.442210254306159,1.3281713724136353,0.168340009082548,1000000.0
8.0,37.0,21.0,19.0,Poultry manure,None,OFMSW,Continuous,1.0,Windrow,0.0,4.618236025020513,62.0,None,0.2339756337271503,Husk,Potassium phosphate,0.15181,27.32884658064516,Gypsum,31.0,0.0,1.411,14.590438352986473,108.5900725,2.493798088869948,1.4280246496200562,0.2290138593518322,1000000.0
11.086341652717593,80.0,0.0,25.0,Poultry manure,None,OFMSW,None,1.0,Reactor,0.0,6.489894067096642,60.0,None,0.0,Sawdust,None,0.15181,27.32884658064516,Urea,29.0,0.0,1.411,24.03305623140367,106.964505,2.650536650582578,1.135949969291687,0.1702587941760433,1000000.0
8.28554250856077,76.0,5.0,32.0,Mature compost,None,OFMSW,Continuous,1.0,Trough,0.0,7.994677738902758,73.77832062147948,None,0.2465688712390548,Byproduct,Organic acid,0.15181,27.32884658064516,Inorganic acid,30.0,0.0,1.411,13.616381255586557,109.3220895,2.57122720861016,1.2430821657180786,0.2098995512621836,1000000.0
5.0,131.0,0.0,26.0,Straw,None,OFMSW,Continuous,0.0,Trough,0.0,3.449173893079481,70.69841111525375,None,0.9917711056195392,Byproduct,Microbiological agent,0.15181,27.32884658064516,Clay,28.0,0.0,1.411,32.93016926978692,105.037891,2.2252683448248964,1.1942428350448608,0.1904913276320987,1000000.0
11.043257314828544,24.0,0.0,18.0,Mature compost,None,OFMSW,None,1.0,Reactor,0.0,9.450767899788165,77.55599267931643,None,0.0,Straw,None,0.15181,27.32884658064516,Inorganic acid,27.0,0.0,1.411,32.60927488171939,105.61697399999996,3.400966583813751,1.135949969291687,0.1716381617096035,1000000.0
11.973933755385891,128.0,0.0,21.0,Mature compost,None,OFMSW,None,1.0,Trough,0.0,2.1899604579138874,50.0,None,0.1060032191301739,None,Potassium phosphate,0.15181,27.32884658064516,Urea,30.0,0.0,1.411,8.639686696701986,107.02207549999996,2.7900648953664327,1.135949969291687,0.1815125317293447,1000000.0
9.136593187723571,49.0,5.0,35.0,None,None,OFMSW,Continuous,1.0,Reactor,0.0,6.903756610420626,68.0,None,1.469013858644488,Sawdust,Microbiological agent,0.15181,27.32884658064516,Calcium magnesium phosphate fertilizer,31.0,0.0,1.411,45.43251969300965,108.99258200000004,2.3393780761457403,1.0858582258224487,0.2331073422289847,1000000.0
7.0,15.0,0.0,12.0,None,None,OFMSW,None,1.0,Trough,0.0,6.460495355977041,75.14080863922234,None,0.0,Plastic tube pieces,Organic acid,0.15181,27.32884658064516,Inorganic acid,31.0,0.0,1.411,56.33480079639221,108.0607265,2.407454707732918,1.2062515020370483,0.1700044306769601,1000000.0
10.032845561647846,123.0,14.0,38.0,Green waste,None,OFMSW,Continuous,0.0,Windrow,0.0,7.183337311900335,50.0,None,0.2692059027194848,Green Waste,DCD,0.15181,27.32884658064516,Ca-superphosphate,31.0,0.0,1.411,41.10660771450648,107.19190200000004,2.586118976550512,1.3200184106826782,0.1849906345667541,1000000.0
7.0,108.0,0.0,43.915594275421576,Green waste,None,OFMSW,None,1.0,Trough,0.0,3.6431148322627376,58.0,None,0.0,Woody peat,Potassium phosphate,0.15181,27.32884658064516,Carbonatite,31.0,0.0,1.411,61.96490352261984,111.25321850000002,3.018356396180236,1.2340763807296753,0.1875388409318219,19.165304407691767
8.848752494254907,112.0,0.0,26.0,Green waste,None,OFMSW,None,1.0,Reactor,0.0,9.560096086161067,55.0,None,0.0,Straw,None,0.15181,27.32884658064516,Gypsum,31.0,0.0,1.411,18.703382194504517,107.62944649999996,3.400966583813751,1.2701343297958374,0.1540616008541881,1000000.0
8.105886765931698,115.0,19.0,36.0,Poultry manure,None,OFMSW,Continuous,1.0,Reactor,0.0,3.26125290749132,63.0,None,1.883618050414204,Byproduct,Organic acid,0.15181,27.32884658064516,Inorganic acid,31.0,0.0,1.411,49.42585726800658,108.7957885,2.586118976550512,1.185266375541687,0.2317221196568874,1000000.0
8.0,77.0,52.0,17.0,Straw,None,OFMSW,Intermittent ,1.0,Reactor,34.77007171869215,3.323628641446298,70.58751028634774,None,0.0325310000295153,Soil,None,0.15181,27.32884658064516,Zeolite,31.0,689.0,1.411,39.740398533725504,106.45547999999997,4.706053885593908,1.1707468032836914,0.1263703034653451,1000000.0
8.830555969215613,52.0,0.0,20.0,None,None,OFMSW,None,0.0,Trough,0.0,3.9302822444367287,79.09179511485236,None,0.0,Soil,Ca-superphosphate,0.15181,27.32884658064516,Ca-superphosphate,30.0,0.0,1.411,40.53136689153587,104.95323600000002,3.936656178687112,1.0520180463790894,0.1399008003462041,1000000.0
8.0,41.0,4.0,22.0,Poultry manure,None,OFMSW,Continuous,0.0,Windrow,0.0,9.360826343167515,83.53887382004561,None,0.3789745771429487,Husk,Organic acid,0.15181,27.32884658064516,Calcium magnesium phosphate fertilizer,30.0,0.0,1.411,24.33837799133805,110.07974600000004,2.478906320929596,1.455532193183899,0.1913800822834602,1000000.0
9.87029207989382,61.0,0.0,18.0,None,None,OFMSW,None,1.0,Reactor,0.0,4.497588987385578,62.0,None,0.0,Green waste,None,0.15181,27.32884658064516,Mature compost,30.0,0.0,1.411,56.160568714701576,107.19867549999998,2.882385783046997,1.1431711912155151,0.2056250011898176,1000000.0
8.841789746973937,62.0,62.0,13.0,None,None,OFMSW,Continuous,0.0,Windrow,0.0,7.26335491897507,66.0,None,1.79822707762807,Green Waste,None,0.15181,27.32884658064516,Biochar,30.0,0.0,1.411,32.79679090401566,108.61552500000002,2.586118976550512,1.3884447813034058,0.1633582372046317,1000000.0
7.0,64.0,0.0,27.0,Straw,None,OFMSW,None,1.0,Windrow,0.0,4.282720449070217,59.0,None,0.0,Straw,Organic acid,0.15181,27.32884658064516,Sand,31.0,0.0,1.411,11.340475410970113,108.183942,3.018356396180236,1.4561761617660522,0.175421910849908,1000000.0
8.167051479322952,127.0,39.0,32.0,Poultry manure,None,OFMSW,Continuous,1.0,Reactor,0.0,2.3307923345755546,70.77083430452097,None,0.7417231950076015,Plastic tube pieces,None,0.15181,27.32884658064516,Labile carbon source,31.0,0.0,1.411,34.7351399192758,108.1845645,2.493798088869948,1.1828233003616333,0.2231955729498184,1000000.0
10.018650038422226,88.0,0.0,43.25811386660899,Green waste,None,OFMSW,None,1.0,Trough,0.0,3.9319192683883095,78.21972028392466,None,0.0,Green Waste,Microbiological agent,0.15181,27.32884658064516,Urea,30.0,0.0,1.411,61.03719866578528,107.18159149999995,2.882385783046997,1.143722414970398,0.1732515344955814,18.66176784593757
8.0,94.0,0.0,19.0,None,None,OFMSW,None,1.0,Reactor,0.0,2.541103498721057,57.0,None,0.0,Husk,Inorganic acid,0.15181,27.32884658064516,Ca-superphosphate,30.0,0.0,1.411,50.981231369110816,106.20731500000002,2.7900648953664327,1.240496039390564,0.2074641044418439,1000000.0
8.0,70.0,65.0,13.0,Green waste,None,OFMSW,Intermittent ,0.0,Trough,59.71567658321895,2.5915633498268678,65.0,None,0.9472597880447986,Sawdust,Microbiological agent,0.15181,27.32884658064516,Ferric salt,30.0,115.0,1.411,50.932599156089104,105.42942749999996,4.039328987294469,1.1327143907546997,0.1457031541776429,1000000.0
6.0,65.0,31.0,14.0,Poultry manure,None,OFMSW,Intermittent ,1.0,Windrow,43.054124278482455,8.385446675297855,67.0,None,1.1829761389792193,Husk,Ca-superphosphate,0.15181,27.32884658064516,Ca-superphosphate,30.0,29.0,1.411,14.540212108919858,106.84992500000004,5.290822300888398,1.419132947921753,0.1700168912751754,1000000.0
7.0,75.0,56.0,12.0,Mature compost,None,OFMSW,Continuous,1.0,Reactor,0.0,9.45744010473879,66.0,None,1.0758340119985452,Woody peat,None,0.15181,27.32884658064516,Gypsum,29.0,0.0,1.411,40.62528595331277,107.2251935,2.7907053820112293,1.172798752784729,0.1878927926546654,1000000.0
8.0,128.0,12.0,17.0,None,None,OFMSW,Continuous,1.0,Reactor,0.0,8.523167911010576,63.0,None,0.9678492377770256,Sawdust,None,0.15181,27.32884658064516,Sand,31.0,0.0,1.411,51.67332109666813,108.41289550000002,2.354269844086092,1.1890171766281128,0.1952568189034226,1000000.0
8.036697032696228,82.0,6.0,35.0,None,None,OFMSW,Continuous,1.0,Trough,0.0,7.692200726682745,72.73995501559097,None,1.8941498533326964,Husk,MgO,0.15181,27.32884658064516,Sodium salt,30.0,0.0,1.411,21.230158764944417,104.6835525,2.478906320929596,1.1904042959213257,0.202693950960788,1000000.0
11.087625942563704,44.0,31.0,40.09214880115178,Green waste,None,OFMSW,Continuous,1.0,Reactor,0.0,8.789984999061495,55.0,None,0.2792317978626557,Husk,Potassium phosphate,0.15181,27.32884658064516,LB Culture,31.0,0.0,1.411,56.570021958425166,106.15771949999998,2.493798088869948,1.1105042695999146,0.207286231577108,24.39224395924944
7.0,108.0,16.0,31.0,Straw,None,OFMSW,Continuous,0.0,Trough,0.0,9.039120703001457,75.97645862979459,None,0.902414505928708,Green Waste,Organic acid,0.15181,27.32884658064516,Lignite,29.0,0.0,1.411,23.04158843054937,108.699548,2.214061316583908,1.1674801111221311,0.1810947059145659,1000000.0
8.638861413533313,90.0,1.0,41.73134090332324,Byproduct,None,OFMSW,Continuous,1.0,Reactor,0.0,7.111021942609337,59.0,None,1.7308353476233829,None,Zeolite,0.15181,27.32884658064516,Labile carbon source,28.0,0.0,1.411,58.8829220145891,103.32308599999996,2.799311303674178,1.2176748514175415,0.2234909467968727,21.88008566683038
8.168635587085909,61.0,0.0,13.0,None,None,OFMSW,None,1.0,Windrow,0.0,3.518718985851762,78.1882452653712,None,0.0,Green waste,Potassium phosphate,0.15181,27.32884658064516,Lime,30.0,0.0,1.411,14.10628858876549,108.70029649999998,2.882385783046997,1.4652765989303589,0.1800897197556378,1000000.0
8.16159222284056,54.0,24.0,28.0,None,None,OFMSW,Continuous,1.0,Trough,0.0,9.024345999983918,53.0,None,0.3000435634806624,Byproduct,None,0.15181,27.32884658064516,Mature compost,27.0,0.0,1.411,39.52157400845105,105.942852,2.586118976550512,1.227686047554016,0.2330061733935211,1000000.0
6.0,81.0,0.0,42.23617107783262,Mature compost,None,OFMSW,None,1.0,Trough,0.0,2.641774448170696,69.0,None,0.0,Green Waste,Organic acid,0.15181,27.32884658064516,Urea,30.0,0.0,1.411,59.59523739082183,109.05620449999998,2.2252683448248964,1.2435706853866575,0.186170698022396,18.05562449919961
7.0,65.0,0.0,32.0,Green waste,None,OFMSW,None,1.0,Trough,0.0,2.5830304984087222,79.47363995660022,None,0.0,Woody peat,Microbiological agent,0.15181,27.32884658064516,Organic acid,30.0,0.0,1.411,9.245045491113824,108.198513,3.018356396180236,1.2340763807296753,0.2288573070049321,1000000.0
10.871609066399792,90.0,71.0,34.0,Poultry manure,None,OFMSW,Continuous,0.0,Trough,0.0,8.121383370360162,78.0032933548936,None,1.937004039061598,Woody peat,Potassium phosphate,0.15181,27.32884658064516,Ca-superphosphate,27.0,0.0,1.411,34.3385789767723,104.38484100000004,3.0704421542972686,1.0680845975875854,0.1779024201309233,1000000.0
10.077687993023911,33.0,0.0,37.0,None,None,OFMSW,None,1.0,Windrow,0.0,5.173498710576083,74.73076676626883,None,0.0,Plastic tube pieces,MgO,0.15181,27.32884658064516,Sodium salt,29.0,0.0,1.411,48.56561492379643,102.95427399999998,2.7900648953664327,1.3506358861923218,0.1646938015768571,1000000.0
7.0,36.0,8.0,42.26071794172704,None,None,OFMSW,Continuous,0.0,Windrow,0.0,9.825826846669742,80.07461376854212,None,0.0385277941194093,Woody peat,Zeolite,0.15181,27.32884658064516,Sulfur,30.0,0.0,1.411,59.62987301577686,108.160853,2.7907053820112293,1.4561761617660522,0.161432478227351,26.69300335485395
10.19239577623532,37.0,0.0,15.0,Straw,None,OFMSW,None,0.0,Trough,0.0,7.294942360799919,62.0,None,0.0,Byproduct,Microbiological agent,0.15181,27.32884658064516,Mature compost,31.0,0.0,1.411,42.89383504466295,107.15757949999995,2.882385783046997,1.143722414970398,0.1502067637717063,1000000.0
9.06037293857372,121.0,0.0,10.0,None,None,OFMSW,None,1.0,Reactor,0.0,2.3550787597680056,78.73912745728119,None,0.0,Byproduct,None,0.15181,27.32884658064516,Lime,28.0,0.0,1.411,44.72196192459583,106.58528299999998,2.882385783046997,1.143722414970398,0.2051510636927163,1000000.0
8.0,71.0,0.0,29.0,Byproduct,None,OFMSW,None,1.0,Reactor,0.0,6.721011959083871,51.0,None,0.0,Byproduct,Organic acid,0.15181,27.32884658064516,Carbonatite,31.0,0.0,1.411,40.417342859079184,108.69963800000004,3.20279076579158,1.246557354927063,0.208246657275372,1000000.0
12.03353763921493,118.0,13.0,39.0,Green waste,None,OFMSW,Continuous,1.0,Reactor,0.0,7.068977255378994,61.0,None,0.6216749162350854,Green waste,Organic acid,0.15181,27.32884658064516,Ca-superphosphate,30.0,0.0,1.411,8.913140570220184,108.42010000000002,2.586118976550512,1.0717509984970093,0.2301013211972076,1000000.0
8.765050102013106,125.0,53.0,27.0,Mature compost,None,OFMSW,Continuous,1.0,Reactor,0.0,5.061723715765112,61.0,None,1.5371528478976717,Byproduct,Potassium phosphate,0.15181,27.32884658064516,LB Culture,30.0,0.0,1.411,51.93901835112338,107.2887905,2.586118976550512,1.2143009901046753,0.2101218684071693,1000000.0
8.332872892424533,89.0,0.0,26.0,Byproduct,None,OFMSW,None,1.0,Trough,0.0,6.600805658436195,65.0,None,0.0,Plastic tube pieces,None,0.15181,27.32884658064516,None,30.0,0.0,1.411,48.52615956096365,104.89577549999996,2.7617907623089657,1.2381283044815063,0.1810561157364354,1000000.0
9.68521764292538,123.0,29.0,31.0,Mature compost,None,OFMSW,Continuous,1.0,Reactor,0.0,4.492470773888277,74.89938515876821,None,0.1204567795616862,Green Waste,None,0.15181,27.32884658064516,Ca-superphosphate,25.0,0.0,1.411,56.27154585837136,106.19180700000004,2.586118976550512,1.1382611989974976,0.192973667830717,1000000.0
7.0,95.0,0.0,30.0,Straw,None,OFMSW,None,0.0,Windrow,0.0,3.586972896761277,58.0,None,0.0,Husk,None,0.15181,27.32884658064516,Lime,28.0,0.0,1.411,24.939202896348768,105.851427,2.407454707732918,1.4561761617660522,0.162943507672721,1000000.0
8.607129363614995,83.0,25.0,33.0,Poultry manure,None,OFMSW,Continuous,1.0,Windrow,1.602021726878423,4.817063735362309,81.61692253871894,None,1.7064798735594178,Sawdust,None,0.15181,27.32884658064516,Sulfur,27.0,0.0,1.411,41.09133329726711,105.55185599999996,2.354269844086092,1.4556759595870972,0.1824522915808925,1000000.0
5.0,83.0,0.0,28.0,Poultry manure,None,OFMSW,None,1.0,Reactor,0.0,6.909495042198402,60.0,None,0.0,None,Potassium phosphate,0.15181,27.32884658064516,Mature compost,29.0,0.0,1.411,34.55971562667706,107.928928,2.407454707732918,1.2340763807296753,0.1966957281726151,1000000.0
10.050129086357227,67.0,0.0,11.0,Straw,None,OFMSW,None,1.0,Reactor,0.0,9.78993920575289,72.26167263072556,None,0.0,Straw,None,0.15181,27.32884658064516,K₂SO₄,31.0,0.0,1.411,51.49730022426328,107.45418749999996,3.400966583813751,1.135949969291687,0.1741555299498901,1000000.0
8.0,83.0,25.0,27.0,Green waste,None,OFMSW,Intermittent ,1.0,Trough,55.85121245146272,9.204464944602238,58.0,None,0.1937026145961744,Woody peat,Zeolite,0.15181,27.32884658064516,Inorganic acid,29.0,1196.0,1.411,53.40640055742646,105.81406149999997,4.706053885593908,1.1645212173461914,0.087514965699764,1000000.0
5.0,82.0,0.0,20.113696672445663,Mature compost,None,OFMSW,None,1.0,Trough,0.0,8.549282082130224,70.01924175681,None,0.0,Byproduct,None,0.15181,27.32884658064516,Sodium phosphates,27.0,0.0,1.411,19.23745669423824,105.56435299999995,2.2252683448248964,1.2435706853866575,0.1995189401821585,1000000.0
9.432883761039552,102.0,26.0,20.0,None,None,OFMSW,Continuous,1.0,Reactor,0.0,7.264910980776658,64.0,None,1.5645117202663792,Green Waste,Zeolite,0.15181,27.32884658064516,Urea,28.0,0.0,1.411,16.70736779287603,106.115143,2.586118976550512,1.0735288858413696,0.2120535917286942,1000000.0
6.0,107.0,0.0,13.0,None,None,OFMSW,None,0.0,Trough,0.0,8.64853019914843,74.26284431861747,None,0.0,Straw,Potassium phosphate,0.15181,27.32884658064516,Calcium magnesium phosphate fertilizer,27.0,0.0,1.411,10.09080098012931,106.48693800000004,3.018356396180236,1.2340763807296753,0.1294401242214334,1000000.0
11.610207746997968,38.0,0.0,13.0,None,None,OFMSW,None,1.0,Reactor,0.0,9.241974136197292,73.51006452010228,None,0.0,None,Organic acid,0.15181,27.32884658064516,MgCl₂,31.0,0.0,1.411,37.805698484844704,106.53198749999996,2.7900648953664327,1.135949969291687,0.1668653779485574,1000000.0
6.0,123.0,0.0,22.0,Poultry manure,None,OFMSW,None,1.0,Reactor,0.0,4.730830658667013,74.23218666332163,None,0.0,Straw,Organic acid,0.15181,27.32884658064516,Mature compost,29.0,0.0,1.411,19.42281824611239,108.3338465,3.018356396180236,1.2340763807296753,0.2266493380592778,1000000.0
10.021683036665433,103.0,68.0,43.44963768280918,Green waste,None,OFMSW,Intermittent ,0.0,Windrow,42.29315759226667,4.838534989415907,80.9960283792602,None,0.4130065654279204,Soil,Organic acid,0.15181,27.32884658064516,Biochar,31.0,973.0,1.411,61.30743877044376,107.320685,4.706053885593908,1.3413026332855225,0.1360339293033562,22.438481098803763
10.32201145355079,114.0,52.0,10.0,Green waste,None,OFMSW,Intermittent ,0.0,Trough,26.845043305985584,7.18690111941994,72.46580919343891,None,0.6410480051945955,Sawdust,Organic acid,0.15181,27.32884658064516,Sodium salt,30.0,334.0,1.411,43.90873430235053,104.21585749999998,4.039328987294469,1.0937508344650269,0.1491435822928901,1000000.0
10.704977903908388,48.0,0.0,14.0,Mature compost,None,OFMSW,None,1.0,Reactor,0.0,3.618558406679899,73.46287449019637,None,0.0,Straw,Zeolite,0.15181,27.32884658064516,Ca-superphosphate,26.0,0.0,1.411,31.150993397418443,104.50255100000004,3.400966583813751,1.135949969291687,0.1417961530689476,1000000.0
8.415544458984655,81.0,0.0,26.0,None,None,OFMSW,None,1.0,Trough,0.0,7.408212779579358,75.38913687422021,None,0.0,Husk,Microbiological agent,0.15181,27.32884658064516,Biochar,30.0,0.0,1.411,23.89224648384176,109.787038,2.7900648953664327,1.3140987157821655,0.1903830677801128,1000000.0
9.840814554255,128.0,0.0,19.0,None,None,OFMSW,None,1.0,Trough,0.0,3.417674384209264,53.0,None,0.0,Green waste,Gypsum,0.15181,27.32884658064516,Calcium magnesium phosphate fertilizer,31.0,0.0,1.411,39.84762648137356,106.36682800000004,2.882385783046997,1.1431711912155151,0.1909548941361208,1000000.0
7.0,15.0,0.0,22.0,Poultry manure,None,OFMSW,None,1.0,Reactor,0.0,6.49847554151374,55.0,None,0.0,Byproduct,Mg(OH)₂,0.15181,27.32884658064516,Calcium magnesium phosphate fertilizer,30.0,0.0,1.411,37.793211096921496,108.24418000000004,2.2252683448248964,1.214589238166809,0.2100485479131169,1000000.0
5.0,103.0,4.0,22.0,Straw,None,OFMSW,Intermittent ,1.0,Reactor,12.88780339873599,2.924887296203515,72.15160940818012,None,1.11751840310093,Green waste,Organic acid,0.15181,27.32884658064516,Phosphogypsum,30.0,996.0,1.411,40.41383945336522,106.05639149999998,4.039392466846285,1.1408451795578003,0.1749264645841054,1000000.0
9.541325882280344,37.0,0.0,10.0,Straw,None,OFMSW,None,1.0,Trough,0.0,5.524827156016761,79.2383597049443,None,0.0,Straw,DCD,0.15181,27.32884658064516,Ca-superphosphate,31.0,0.0,1.411,11.86951345954186,106.21636700000003,3.400966583813751,1.135949969291687,0.177711999479973,1000000.0
5.0,54.0,50.0,35.0,Mature compost,None,OFMSW,Intermittent ,1.0,Trough,29.59306353292157,4.321793890984412,71.76962525430318,None,1.933630003893645,Byproduct,Zeolite,0.15181,27.32884658064516,Zeolite,29.0,330.0,1.411,43.66758124370513,105.27597099999998,4.039392466846285,1.131214261054993,0.1736406526025428,1000000.0
8.0,112.0,35.0,41.86713650535298,None,None,OFMSW,Continuous,1.0,Reactor,0.0,9.707476165981303,62.99999999999999,None,1.5144822105639493,Sawdust,Gypsum,0.15181,27.328846580645163,Sodium salt,30.0,0.0,1.411,59.07452960905306,104.99822850000002,2.354269844086092,1.1792184114456177,0.2125092797245219,25.587329122756703
8.0,59.0,0.0,42.71355639899766,Green waste,None,OFMSW,None,0.0,Windrow,0.0,6.428865082731382,61.0,None,0.0,Straw,Gypsum,0.15181,27.32884658064516,Lignite,30.0,0.0,1.411,60.2688280789857,105.242795,3.400966583813751,1.462595820426941,0.1446230529829557,26.044865180858395
8.748435264998125,79.0,0.0,14.0,Straw,None,OFMSW,None,1.0,Reactor,0.0,3.4518530946667454,63.0,None,0.0,Green Waste,Microbiological agent,0.15181,27.32884658064516,Forsterite,30.0,0.0,1.411,11.200258690593255,107.29771649999996,2.882385783046997,1.2779067754745483,0.1575426476211607,1000000.0
9.828558153640875,115.0,7.0,26.0,Green waste,None,OFMSW,Intermittent ,1.0,Trough,32.383045577795286,2.3724942590202067,74.55852812057987,None,0.5703560367798857,Sawdust,DCD,0.15181,27.32884658064516,Calcium magnesium phosphate fertilizer,31.0,133.0,1.411,44.09671206512299,105.62798000000002,4.039328987294469,1.1099693775177002,0.1901266194356785,1000000.0
7.0,88.0,14.0,28.0,Green waste,None,OFMSW,Continuous,1.0,Windrow,0.0,7.76954459123396,70.242713424509,None,0.560297939917304,Husk,None,0.15181,27.32884658064516,None,30.0,0.0,1.411,22.60075605235764,108.5735145,2.214061316583908,1.4223498106002808,0.2021604814428718,1000000.0
5.0,117.0,45.0,12.0,None,None,OFMSW,Continuous,1.0,Reactor,0.0,3.4830685090249256,66.0,None,1.636505172308491,Green Waste,None,0.15181,27.32884658064516,Phosphogypsum,22.0,0.0,1.411,25.98889706975229,102.11369199999996,2.214061316583908,1.1788994073867798,0.188082062323869,1000000.0
7.0,80.0,0.0,35.0,Poultry manure,None,OFMSW,None,1.0,Reactor,0.0,5.051918779883705,76.00525585090428,None,0.0,Sawdust,Zeolite,0.15181,27.32884658064516,Microbiological agent,29.0,0.0,1.411,45.378912129484064,107.886786,2.2679264629490627,1.2340763807296753,0.2072366890799273,1000000.0
5.0,72.0,0.0,26.0,Straw,None,OFMSW,None,0.0,Windrow,0.0,5.570979756604174,55.0,None,0.0,Husk,Zeolite,0.15181,27.32884658064516,Organic acid,29.0,0.0,1.411,15.8771503159295,107.713156,2.407454707732918,1.4561761617660522,0.1559774333979841,1000000.0
6.0,107.0,52.0,41.75374502548539,Straw,None,OFMSW,Continuous,0.0,Trough,0.0,6.263911128425344,62.0,None,0.1108330066008322,Plastic tube pieces,MgSO₄,0.15181,27.32884658064516,Ca-superphosphate,29.0,0.0,1.411,58.91453423095988,106.16202100000002,2.214061316583908,1.237531065940857,0.1702993698506671,20.91760507056835
9.322109443063583,56.0,54.0,18.0,Green waste,None,OFMSW,Continuous,1.0,Reactor,0.0,2.648505438389149,61.0,None,1.8642427136442856,None,None,0.15181,27.32884658064516,Ca-superphosphate,31.0,0.0,1.411,26.58383549967213,109.65978400000004,2.493798088869948,1.0680845975875854,0.2074041885830778,1000000.0
10.128523843200298,100.0,0.0,33.0,Green waste,None,OFMSW,None,0.0,Windrow,0.0,5.644419804740531,57.0,None,0.0,Straw,Calcium magnesium phosphate fertilizer,0.15181,27.32884658064516,Calcium magnesium phosphate fertilizer,30.0,0.0,1.411,49.459973468585616,105.24397600000002,3.400966583813751,1.162259221076965,0.1235082464824088,1000000.0
8.793670949512425,79.0,0.0,40.31390291054589,Poultry manure,None,OFMSW,None,1.0,Windrow,0.0,3.23447529156862,67.0,None,0.0,Plastic tube pieces,Organic acid,0.15181,27.32884658064516,Labile carbon source,31.0,0.0,1.411,56.882917006780254,106.76954649999998,2.7900648953664327,1.4922338724136353,0.1591039444195711,20.95070578690618
9.28501230507946,58.0,0.0,39.0,None,None,OFMSW,None,0.0,Windrow,0.0,2.1608452158356157,62.0,None,0.0,Green waste,None,0.15181,27.32884658064516,Ca-superphosphate,27.0,0.0,1.411,22.885234119866293,106.02843500000004,2.882385783046997,1.3526602983474731,0.1551828425607811,1000000.0
8.0,81.0,0.0,20.0,None,None,OFMSW,None,1.0,Trough,0.0,3.849497544611202,68.0,None,0.0,Plastic tube pieces,Microbiological agent,0.15181,27.32884658064516,Labile carbon source,30.0,0.0,1.411,43.1391664953244,108.1643095,2.7900648953664327,1.240496039390564,0.2070407578221642,1000000.0
10.854297538546984,90.0,0.0,24.0,Mature compost,None,OFMSW,None,1.0,Trough,0.0,9.945513712314607,61.0,None,0.0,Woody peat,None,0.15181,27.32884658064516,MgCl₂,30.0,0.0,1.411,8.089707156729748,107.94666549999998,3.400966583813751,1.135949969291687,0.1659309255686004,1000000.0
5.0,109.0,0.0,27.0,Mature compost,None,OFMSW,None,0.0,Windrow,0.0,6.39356879341495,58.0,None,0.0,Green waste,None,0.15181,27.32884658064516,Urea,30.0,0.0,1.411,13.64846293188352,108.46218449999998,2.407454707732918,1.459922194480896,0.1502224273477253,1000000.0
7.0,130.0,0.0,25.0,Green waste,None,OFMSW,None,1.0,Reactor,0.0,3.432294323340769,61.0,None,0.0,Soil,None,0.15181,27.32884658064516,MgCl₂,29.0,0.0,1.411,52.40118266985672,107.9091865,3.018356396180236,1.2340763807296753,0.2182620011171929,1000000.0
11.86549630412024,78.0,21.0,37.0,None,None,OFMSW,Continuous,1.0,Trough,0.0,2.915763350370674,71.25228190948667,None,1.89633696463338,Husk,None,0.15181,27.32884658064516,Ca-superphosphate,31.0,0.0,1.411,42.37297136898612,109.24061000000005,2.493798088869948,1.063874363899231,0.2118116172563367,1000000.0
5.0,68.0,0.0,21.0,Straw,None,OFMSW,None,1.0,Trough,0.0,9.313320274697578,50.0,None,0.0,Straw,None,0.15181,27.32884658064516,Labile carbon source,30.0,0.0,1.411,22.90193986177665,108.840203,3.018356396180236,1.2340763807296753,0.1670439038982584,1000000.0
8.28985208415984,116.0,19.0,23.0,Green waste,None,OFMSW,Continuous,1.0,Reactor,0.0,5.87973965064828,73.55498238194689,None,0.1844305614971662,None,Zeolite,0.15181,27.32884658064516,Phosphogypsum,31.0,0.0,1.411,44.67458300466157,107.5237025,2.493798088869948,1.2174278497695925,0.1957689772984568,1000000.0
6.0,113.0,0.0,19.0,None,None,OFMSW,None,1.0,Reactor,0.0,4.024003711370144,65.0,None,0.0,None,Zeolite,0.15181,27.32884658064516,Ca-superphosphate,30.0,0.0,1.411,34.75887870998542,109.40261600000004,2.407454707732918,1.2340763807296753,0.1809211733901811,1000000.0
