Initial pH,Material_Main,Additive_3,Initial Moisture Content (%),Initial GI (%),V3_Ventilation Duration (min),Material_2,V1_Ventilation Type, Composting Method,Additive_1,Period (d),Initial C/N (%),M1_is Enclosed,Additive_4,Material_3,V5_Ventilation rate (L/min/kg iniDW),Turning times,Additive_2,V2_Ventilation Interval (min),Compost volume (m3),V4_Ventilation Day,Application Rate (%DW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
5.0,Swine manure,None,83.9887851636149,27.32884658064516,0.0,Plastic tube pieces,Continuous,Reactor,Lime,85.0,12.0,1.0,None,Straw,1.336231096007518,17.0,Calcium magnesium phosphate fertilizer,0.0,0.6277154746460176,57.0,6.777274128690623,2.0952942734506244,64.36125189632993,112.69505300000004,4.415496614246974,0.4480698108673095,0.2028123580588901,1000000.0
9.635405789995154,Swine manure,None,56.0,27.32884658064516,16.43838715862955,Husk,Intermittent ,Reactor,Inorganic acid,124.0,15.0,1.0,None,Poultry manure,0.2468795268139887,8.0,Calcium magnesium phosphate fertilizer,189.0,0.6277154746460176,45.0,6.430541958379755,2.0952942734506244,53.70850258085342,109.876937,6.753012046531705,0.1145201474428176,0.2039715377540984,1000000.0
6.0,Swine manure,None,68.87059739628684,27.32884658064516,39.032278350549824,Straw,Intermittent ,Reactor,Gypsum,101.0,23.0,1.0,None,Byproduct,0.1278573550565065,19.0,Calcium magnesium phosphate fertilizer,264.0,0.6277154746460176,54.0,2.9665879346558555,2.0952942734506244,63.42047013821561,111.78224300000004,6.960852653060803,0.146695390343666,0.13499133040926,1000000.0
11.53549728550525,Swine manure,None,53.0,27.32884658064516,0.0,Straw,Continuous,Trough,Sulfur,97.0,37.0,0.0,None,Green waste,1.3183262680188368,31.0,Biochar,0.0,0.6277154746460176,74.0,2.2717185189486964,2.0952942734506244,14.021599788549045,111.012513,2.497878373722831,1.0962690114974976,0.1833372749144297,1000000.0
5.0,Swine manure,None,63.0,27.32884658064516,44.64946849131749,Plastic tube pieces,Intermittent ,Windrow,Labile carbon source,118.0,31.0,0.0,None,None,1.9700128364041776,18.0,DCD,811.0,0.6277154746460176,69.0,5.8795632075119615,2.0952942734506244,35.00237356547155,110.12524700000004,6.960852653060803,0.4127664268016815,0.1585985393187998,1000000.0
7.0,Swine manure,None,74.96715905079482,27.32884658064516,0.0,Sawdust,Continuous,Reactor,Lime,92.0,40.98052999256599,1.0,None,Poultry manure,0.1121601603689659,17.0,DCD,0.0,0.6277154746460176,65.0,7.657420074410031,2.0952942734506244,85.86626981639508,113.61585200000002,4.415496614246974,0.5344568490982056,0.2137494751633708,24.32540050048056
7.0,Swine manure,None,79.14418642734171,27.32884658064516,0.0,Green Waste,Continuous,Reactor,Biochar,47.0,22.0,1.0,None,Straw,1.4459371112799513,29.0,Calcium magnesium phosphate fertilizer,0.0,0.6277154746460176,31.0,3.096358286138821,2.0952942734506244,43.094041989847184,111.497045,4.415496614246974,0.430954098701477,0.2322636965914905,1000000.0
7.0,Swine manure,None,74.49360762281833,27.32884658064516,0.0,Woody peat,Continuous,Windrow,Microbiological agent,87.0,20.0,1.0,None,Green waste,0.7842587805965051,14.0,Calcium magnesium phosphate fertilizer,0.0,0.6277154746460176,84.0,9.307380915391825,2.0952942734506244,17.330539423592455,113.66685900000002,4.697500755732185,0.4266234636306762,0.2069133567522583,1000000.0
8.7844997579957,Swine manure,None,81.87912987680221,27.32884658064516,0.0,Green Waste,Continuous,Reactor,Forsterite,74.0,15.0,1.0,None,Straw,0.5202656215972608,23.0,DCD,0.0,0.6277154746460176,64.0,7.068570023237298,2.0952942734506244,70.47271083921055,111.257569,4.651655702559637,0.574023425579071,0.2126276494283255,1000000.0
7.0,Swine manure,None,60.0,27.32884658064516,51.98563063936481,Husk,Intermittent ,Trough,Mg(OH)₂,90.0,17.0,1.0,None,None,1.2531209557428136,13.0,DCD,1005.0,0.6277154746460176,52.0,5.7075868801413785,2.0952942734506244,28.70290345537575,111.74881900000004,7.242856794546014,0.4078534543514251,0.1772195384764457,1000000.0
