Initial Moisture Content (%),Compost volume (m3),Initial C/N (%),Additive_1,V2_Ventilation Interval (min),Additive_3,V1_Ventilation Type,V4_Ventilation Day,Material_Main,Period (d),Additive_4,Initial pH,Initial GI (%),Turning times,V3_Ventilation Duration (min), Composting Method,M1_is Enclosed,Material_2,Additive_2,Application Rate (%DW),V5_Ventilation rate (L/min/kg iniDW),Material_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
56.0,0.045,34.0,Urea,1395.0,None,Intermittent ,19.0,Sheep manure,107.0,None,6.0,27.608288192305896,0.0,35.765037648123126,Windrow,1.0,None,Gypsum,3.955447769726425,1.3948960860181314,Green waste,1.97,52.90138199500523,93.15026100000006,7.763436899064502,0.7526260018348694,0.133039974606522,1000000.0
76.49487038196611,0.045,21.0,Mg(OH)₂,933.0,None,Intermittent ,0.0,Sheep manure,61.0,None,8.0,27.32884658064516,23.0,29.8813953724429,Windrow,1.0,Green waste,Mg(OH)₂,3.292112737418078,1.652250149307466,Byproduct,1.97,51.66710352027497,92.14946000000003,7.060240622791203,0.6805561780929565,0.1846286388828159,1000000.0
54.0,0.045,33.0,Phosphogypsum,0.0,None,None,0.0,Sheep manure,114.0,None,8.185779131746294,27.32884658064516,22.0,0.0,Reactor,1.0,Byproduct,Calcium magnesium phosphate fertilizer,2.5070342895234576,0.0,None,1.97,26.571565808247453,92.78325099999998,9.055383979398227,0.6920455694198608,0.2170911540036547,1000000.0
51.0,0.045,27.0,Phosphogypsum,0.0,None,None,0.0,Sheep manure,75.0,None,5.0,27.32884658064516,14.0,0.0,Reactor,1.0,Byproduct,MgO,5.390362641015436,0.0,Straw,1.97,30.55747225615851,92.23272399999998,9.055383979398227,0.6225913763046265,0.2120458312765079,1000000.0
75.19857691574674,0.045,15.0,Gypsum,0.0,None,Continuous,4.0,Sheep manure,103.0,None,5.0,27.32884658064516,0.0,0.0,Reactor,1.0,None,Gypsum,6.265649456761091,0.419771577950496,Mature compost,1.97,11.708362758618655,91.30976400000002,11.065285507276302,0.4691101312637329,0.155666439272625,1000000.0
80.03457663045128,0.045,29.0,Mg(OH)₂,0.0,None,None,0.0,Sheep manure,16.0,None,9.916219388723896,27.32884658064516,3.0,0.0,Trough,0.0,Byproduct,Biochar,4.082194783492898,0.0,Poultry manure,1.97,59.41505813543106,92.04739299999996,9.251832067245816,0.8448330163955688,0.1793383587845534,1000000.0
62.0,0.045,31.0,Carbonatite,766.0,None,Intermittent ,4.0,Sheep manure,78.0,None,11.454627725997335,27.32884658064516,30.0,43.39985712118433,Trough,0.0,Byproduct,MgO,4.359032233475901,1.020784143224196,None,1.97,30.52164937957291,91.503496,7.722830573463991,0.8703429102897644,0.149315475375167,1000000.0
57.0,0.045,29.0,MgO,883.0,None,Intermittent ,8.0,Sheep manure,120.0,None,8.0,27.32884658064516,1.0,55.32028583480757,Windrow,1.0,Soil,Zeolite,2.7292957151658834,1.7115641811939302,Poultry manure,1.97,60.09946745838023,90.721849,8.047250722586593,0.8509709239006042,0.1661232759389176,1000000.0
64.0,0.045,34.0,MgCl₂,159.0,None,Intermittent ,82.0,Sheep manure,106.0,None,9.393356497191938,27.32884658064516,10.0,35.31659468209496,Reactor,1.0,Green Waste,Ca-superphosphate,5.652425381881039,0.2071474651073113,Poultry manure,1.97,74.57644115804344,91.15067400000004,8.174697215514707,0.4569100439548492,0.1473555532278904,1000000.0
50.0,0.045,26.0,Zeolite,0.0,None,None,0.0,Sheep manure,22.0,None,5.0,27.32884658064516,17.0,0.0,Reactor,1.0,Byproduct,Zeolite,5.988794125103399,0.0,Straw,1.97,59.94786136599762,90.85604699999996,9.055383979398227,0.606726348400116,0.1925059369281848,1000000.0
57.0,0.045,33.0,Sodium phosphates,863.0,None,Intermittent ,7.0,Sheep manure,102.0,None,8.0,27.32884658064516,0.0,53.73281016377388,Trough,0.0,Straw,Potassium phosphate,4.242218156009427,1.1406009265518415,None,1.97,12.670454678978135,92.606719,10.92915029297554,0.8297976851463318,0.1515258252119982,1000000.0
53.0,0.045,16.0,Microbiological agent,0.0,None,Continuous,7.0,Sheep manure,82.0,None,11.03189620759477,27.32884658064516,11.0,0.0,Windrow,1.0,Byproduct,Gypsum,2.9722596065044176,1.8586044938054564,Byproduct,1.97,13.389924148410149,91.23256499999997,8.97200419317969,0.9002591371536255,0.1979586956814644,1000000.0
70.80473173711574,0.045,19.0,Potassium phosphate,0.0,None,None,0.0,Sheep manure,96.0,None,5.0,27.32884658064516,10.0,0.0,Windrow,0.0,Byproduct,Biochar,3.7069699094317823,0.0,Byproduct,1.97,66.46078887240981,91.95239299999996,9.251832067245816,0.8541154861450195,0.190013744029252,1000000.0
67.0,0.045,27.0,Ca-superphosphate,384.0,None,Intermittent ,19.0,Sheep manure,55.0,None,9.982491650460055,27.32884658064516,25.0,5.603301859591872,Trough,1.0,Byproduct,Gypsum,5.103843715313249,0.0635200019369461,Mature compost,1.97,45.16141467106674,91.722345,7.801509600079017,0.9163877964019777,0.1523798107418663,1000000.0
61.0,0.045,10.0,Lignite,1026.0,None,Intermittent ,13.0,Sheep manure,34.0,None,9.53314091912668,27.32884658064516,12.0,25.965245909119425,Trough,1.0,Byproduct,None,3.929598830299655,0.3824253745299544,None,1.97,70.49078565814624,91.57459799999998,6.768269229445933,1.0152238607406616,0.1529787818722014,1000000.0
70.11277188404392,0.045,16.0,MgSO₄,0.0,None,Continuous,34.0,Sheep manure,75.0,None,6.0,27.32884658064516,28.0,0.0,Trough,1.0,Byproduct,Ca-superphosphate,2.7261511961295666,0.1371390622315427,Poultry manure,1.97,56.83821173288886,90.74683299999997,10.504621104823464,0.8667960166931152,0.2192349767655122,1000000.0
55.0,0.045,33.0,Sodium salt,887.0,None,Intermittent ,24.0,Sheep manure,117.0,None,8.559984364427347,27.32884658064516,16.0,27.44488517801417,Reactor,1.0,Byproduct,Inorganic acid,4.5680724761018725,1.2498375905564842,Mature compost,1.97,48.43408349689872,92.19010199999998,6.55170647245435,0.554606020450592,0.1291724855369434,1000000.0
80.25402862500414,0.045,34.0,Potassium phosphate,1323.0,None,Intermittent ,0.0,Sheep manure,94.0,None,9.710603190544251,27.32884658064516,8.0,31.996969089576798,Reactor,1.0,Green Waste,Biochar,3.2043267822483594,1.475100703290485,None,1.97,40.46353120510338,92.41619500000004,6.115345999126918,0.6066741347312927,0.1478654850201728,1000000.0
57.0,0.045,41.75344944920509,MgSO₄,0.0,None,None,0.0,Sheep manure,82.0,None,5.0,27.32884658064516,2.0,0.0,Windrow,1.0,Byproduct,Gypsum,4.678560236813888,0.0,Byproduct,1.97,82.25429541493403,91.89121899999996,9.055383979398227,0.7746842503547668,0.1946723743676617,17.3386353376683
70.33899166560202,0.045,26.249903358905208,Urea,0.0,None,None,0.0,Sheep manure,108.0,None,7.0,27.32884658064516,10.0,0.0,Trough,0.0,Byproduct,Microbiological agent,6.1480346478240495,0.0,None,1.97,66.83104751236813,91.57226199999997,11.0308016834133,0.7014782428741455,0.188781189015465,1000000.0
77.00576454244813,0.045,32.0,Lime,0.0,None,None,0.0,Sheep manure,38.0,None,6.0,27.32884658064516,14.0,0.0,Trough,0.0,Byproduct,Calcium magnesium phosphate fertilizer,5.887881480550759,0.0,Green waste,1.97,43.52367277597556,91.83180299999997,11.0308016834133,0.8448330163955688,0.1754716140591777,1000000.0
79.44188675281814,0.045,11.0,Clay,270.0,None,Intermittent ,16.0,Sheep manure,64.0,None,7.0,27.572712930455324,0.0,46.61848980503807,Reactor,1.0,Green Waste,Zeolite,2.232882488311001,0.7447063690688948,None,1.97,11.234337800859224,93.80778300000004,6.279984839695368,0.4142311811447143,0.1537499281994883,1000000.0
73.88031449500805,0.045,28.0,Biochar,701.0,None,Intermittent ,2.0,Sheep manure,127.0,None,8.0,27.32884658064516,29.0,35.4970105833057,Trough,1.0,Green waste,Ca-superphosphate,4.553173009851284,1.179370203660842,Green waste,1.97,12.716267017248084,92.15953300000004,6.902332886230863,0.7461920380592346,0.1933323135501552,1000000.0
61.0,0.045,23.0,Ca-superphosphate,0.0,None,None,0.0,Sheep manure,25.0,None,11.0786517547479,27.32884658064516,30.0,0.0,Windrow,1.0,Byproduct,Gypsum,5.442484606417563,0.0,Byproduct,1.97,67.46213773856934,92.23272399999998,9.055383979398227,0.7254841923713684,0.2369816845850024,1000000.0
67.45896015970168,0.045,16.0,Phosphogypsum,0.0,None,None,0.0,Sheep manure,34.0,None,10.564095925754966,27.32884658064516,5.0,0.0,Trough,1.0,Byproduct,Calcium magnesium phosphate fertilizer,3.860090096847824,0.0,Mature compost,1.97,20.792838826533707,92.47005999999998,9.055383979398227,0.8409886956214905,0.2457715870883691,1000000.0
70.99120672080632,0.045,23.0,Forsterite,256.0,None,Intermittent ,12.0,Sheep manure,87.0,None,10.786473178356228,27.32884658064516,8.0,56.174693728904735,Windrow,1.0,Husk,Mg(OH)₂,6.389549316800269,1.1968436486302678,Byproduct,1.97,68.50034407079107,91.3972,7.729227266323082,0.9075183272361756,0.1831045443566235,1000000.0
70.0,0.045,20.0,K₂SO₄,0.0,None,None,0.0,Sheep manure,33.0,None,11.712025897066486,27.32884658064516,10.0,0.0,Windrow,0.0,Byproduct,MgO,2.153993714043813,0.0,Green waste,1.97,50.00096845977466,91.62005699999996,11.0308016834133,0.8389124274253845,0.1980128293706514,1000000.0
53.0,0.045,40.14458064015774,Urea,465.0,None,Intermittent ,5.0,Sheep manure,53.0,None,8.0,27.32884658064516,20.0,23.36195954683481,Reactor,1.0,Byproduct,MgSO₄,5.324298992704742,1.9924379798283005,None,1.97,79.08482386111075,92.89029,5.522317224273468,0.6717319488525391,0.1643186546814118,24.475906291546423
70.0,0.045,15.0,MgCl₂,1407.0,None,Intermittent ,23.0,Sheep manure,111.0,None,6.0,27.32884658064516,19.0,57.42584592213434,Trough,0.0,Green waste,Calcium magnesium phosphate fertilizer,5.11372216626113,1.413483039686835,Poultry manure,1.97,61.35534868711389,91.69771900000002,9.921124509239348,0.8601172566413879,0.1552343633409222,1000000.0
72.24542377001833,0.045,22.0,Sodium salt,722.0,None,Intermittent ,5.0,Sheep manure,127.0,None,9.816551357440677,27.32884658064516,0.0,54.006916160087016,Reactor,1.0,Green waste,Zeolite,6.604332484496442,1.9705090581990552,Byproduct,1.97,59.52806901868932,95.299098,8.739624784557002,0.5222491025924683,0.1442628159881189,1000000.0
73.7718012359794,0.045,18.0,Biochar,535.0,None,Intermittent ,20.0,Sheep manure,49.0,None,11.457674377377325,27.32884658064516,0.0,3.2746508032303723,Trough,0.0,Green waste,DCD,5.694444928518097,0.0851695278396316,Green waste,1.97,63.67836115907916,91.58864300000003,11.454243685706356,0.771517813205719,0.1307209841352147,1000000.0
79.27717970082533,0.045,32.0,Sodium salt,956.0,None,Intermittent ,1.0,Sheep manure,132.0,None,7.0,27.32884658064516,13.0,1.3981373145884055,Windrow,1.0,Byproduct,Potassium phosphate,5.617049261577632,1.7683909129288795,None,1.97,67.70899104202475,93.373787,8.44790780390453,0.7158680558204651,0.1573418256517118,1000000.0
77.94458408799721,0.045,16.0,Sodium phosphates,0.0,None,None,0.0,Sheep manure,131.0,None,5.0,27.32884658064516,8.0,0.0,Trough,1.0,Byproduct,MgO,4.5880527097852,0.0,None,1.97,49.65928349435231,92.13772399999998,9.055383979398227,0.7076969742774963,0.2065558531177301,1000000.0
54.0,0.045,36.0,Sulfur,0.0,None,None,0.0,Sheep manure,116.0,None,11.595072369823242,27.32884658064516,11.0,0.0,Windrow,1.0,Byproduct,DCD,6.878153863608809,0.0,Byproduct,1.97,52.17020371849568,91.34618599999996,9.055383979398227,0.8047291040420532,0.2037920113699338,1000000.0
65.0,0.045,31.0,Phosphogypsum,0.0,None,None,0.0,Sheep manure,25.0,None,5.0,27.32884658064516,6.0,0.0,Reactor,1.0,Byproduct,Gypsum,6.201070976549848,0.0,Straw,1.97,43.061414878934656,92.01713399999998,9.055383979398227,0.6271152496337891,0.2257573551475043,1000000.0
65.0,0.045,36.0,Microbiological agent,415.0,None,Intermittent ,4.0,Sheep manure,115.0,None,5.0,27.32884658064516,0.0,30.613650059194818,Reactor,1.0,Green waste,Biochar,7.421477779141513,0.8090009637224349,Poultry manure,1.97,57.77004780404086,94.30226900000008,8.00563962290713,0.6080341339111328,0.1804719633656547,1000000.0
70.0,0.045,17.0,Lignite,589.0,None,Intermittent ,2.0,Sheep manure,39.0,None,9.132777441960858,27.32884658064516,9.0,43.19029367319588,Windrow,1.0,Byproduct,MgSO₄,6.8625414811487895,1.8742102719017557,Straw,1.97,33.518166482999455,91.026314,4.490281693818896,0.6732998490333557,0.1800296931136805,1000000.0
51.0,0.045,39.0,K₂SO₄,835.0,None,Intermittent ,2.0,Sheep manure,73.0,None,10.34230522833348,27.32884658064516,16.0,44.4979729046605,Reactor,1.0,Green Waste,MgO,5.66495271114287,0.5041513340935122,None,1.97,13.445854933879296,89.88123900000002,5.297092116332198,0.5371034145355225,0.1381000159612339,1000000.0
76.67523830685616,0.045,13.0,Urea,0.0,None,Continuous,0.0,Sheep manure,106.0,None,8.522222602103808,27.32884658064516,8.0,0.0,Windrow,1.0,Byproduct,MgO,4.567454088341876,0.8566077272076413,None,1.97,55.47848256981784,92.13772399999998,9.055383979398227,0.7171158790588379,0.2163486432175875,1000000.0
75.91641691276797,0.045,34.0,Clay,0.0,None,None,0.0,Sheep manure,63.0,None,8.0,27.32884658064516,29.0,0.0,Windrow,1.0,Byproduct,Mg(OH)₂,6.079033196627653,1.627389609596447,Poultry manure,1.97,64.21838474799176,92.26035499999998,8.515004103159173,0.7209601998329163,0.2186978080102471,1000000.0
55.0,0.045,14.0,Ferric salt,466.0,None,Intermittent ,53.0,Sheep manure,57.0,None,11.086850695383095,27.32884658064516,0.0,17.209215596182364,Windrow,0.0,Husk,Biochar,8.760037562894649,0.4931455547810517,None,1.97,60.1922550335151,91.25163300000004,11.900052311654502,0.8109617233276367,0.1378064657095168,1000000.0
54.0,0.045,35.0,Microbiological agent,86.0,None,Intermittent ,1.0,Sheep manure,124.0,None,5.0,27.32884658064516,0.0,31.580496541794748,Windrow,1.0,Woody peat,Gypsum,7.904274034015954,1.6328627888404252,Straw,1.97,52.31852878982517,92.50573000000009,8.081392784224715,0.6397829651832581,0.1771551338757829,1000000.0
66.0,0.045,29.0,Sand,0.0,None,None,0.0,Sheep manure,132.0,None,8.991162211689328,27.32884658064516,19.0,0.0,Reactor,1.0,Byproduct,Mg(OH)₂,5.577844876411751,0.0,Mature compost,1.97,20.109495965433265,92.23272399999998,9.055383979398227,0.6225913763046265,0.2135961969666893,1000000.0
80.14515858759948,0.045,34.0,MgCl₂,1112.0,None,Intermittent ,45.0,Sheep manure,100.0,None,8.0,27.32884658064516,0.0,18.227965781134163,Windrow,1.0,Husk,MgSO₄,5.939497408315034,1.700255318685867,Mature compost,1.97,24.71122159642515,92.66664900000004,11.555268848604008,0.719148576259613,0.1441564501327741,1000000.0
72.64519743191383,0.045,13.0,Urea,0.0,None,None,0.0,Sheep manure,40.0,None,7.0,27.32884658064516,24.0,0.0,Reactor,1.0,Byproduct,Potassium phosphate,3.041852005086996,0.0,Poultry manure,1.97,29.179102372570977,91.30350399999998,9.055383979398227,0.60625159740448,0.192297269949253,1000000.0
52.57034072631291,0.045,36.0,Inorganic acid,628.0,None,Intermittent ,2.0,Sheep manure,36.0,None,6.0,27.32884658064516,28.0,58.61707469709536,Windrow,1.0,None,Organic acid,6.227488382626829,0.3163601757322898,Poultry manure,1.97,23.82962692413213,92.081047,7.762053143953098,0.6845375895500183,0.1419140802546703,1000000.0
73.59534618239763,0.045,23.0,LB Culture,0.0,None,None,0.0,Sheep manure,69.0,None,10.28434230380624,27.32884658064516,27.0,0.0,Reactor,1.0,Byproduct,Potassium phosphate,4.584436477024358,0.0,Straw,1.97,19.353404438316648,91.39850399999996,9.055383979398227,0.6125284433364868,0.2158961363713424,1000000.0
