V4_Ventilation Day,M1_is Enclosed,V3_Ventilation Duration (min),Turning times,Period (d),Material_Main,V1_Ventilation Type,Additive_4, Composting Method,Application Rate (%DW),V5_Ventilation rate (L/min/kg iniDW),Initial Moisture Content (%),Initial GI (%),Additive_2,Additive_3,Material_2,Material_3,Initial pH,Initial C/N (%),Additive_1,Compost volume (m3),V2_Ventilation Interval (min),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
47.0,0.0,12.277719660378123,17.0,89.0,Poultry manure,Intermittent ,None,Windrow,2.412247447049994,0.2712413597687344,75.26508361329809,27.32884658064516,Biochar,None,Byproduct,Straw,5.0,19.0,Inorganic acid,0.6292491869918699,604.0,2.4967368849582217,73.74998706649562,96.585485,7.351710925120275,0.5787924528121948,0.1573925743357561,1000000.0
38.0,0.0,0.0,20.0,40.0,Poultry manure,Continuous,None,Windrow,6.140975330289289,0.2646547821308871,76.95730036154436,27.32884658064516,Biochar,None,Byproduct,Poultry manure,8.0,39.0,MgHPO₄,0.6292491869918699,0.0,2.4967368849582217,73.45954192698501,96.85529400000004,9.131502651320217,0.4865948259830475,0.2086382312663384,1000000.0
0.0,1.0,0.0,5.0,94.0,Poultry manure,None,None,Windrow,5.62797001723521,0.0,78.96084966930721,27.32884658064516,Biochar,None,Straw,Straw,8.0,18.09504079218398,K₂SO₄,0.6292491869918699,0.0,2.4967368849582217,31.272063578904515,97.134945,7.2803826731471855,0.2857389450073242,0.2329240057269758,1000000.0
0.0,0.0,0.0,4.0,44.0,Poultry manure,None,None,Windrow,5.777033458781423,0.0,81.48556156083453,27.32884658064516,Biochar,None,Green waste,Poultry manure,5.0,42.54477723619649,Zeolite,0.6292491869918699,0.0,2.4967368849582217,106.22311458794267,99.52852000000004,7.5170309481352735,0.2853644788265228,0.2076901616545715,19.64537126070898
8.0,0.0,0.0,8.0,109.0,Poultry manure,Continuous,None,Trough,7.885083203340827,0.976518971949114,81.64454508141353,27.32884658064516,Zeolite,None,Green Waste,Poultry manure,5.0,39.0,Lignite,0.6292491869918699,0.0,2.4967368849582217,98.506298247801,95.46844000000002,6.086706799158465,0.7998130917549133,0.1874811336442093,1000000.0
4.0,1.0,26.930811145355904,6.0,72.0,Poultry manure,Intermittent ,None,Trough,9.127993317927626,0.8753165374174274,65.0,27.32884658064516,Biochar,None,Green Waste,Straw,6.0,41.265124927277725,MgSO₄,0.6292491869918699,353.0,2.4967368849582217,103.02815946834323,96.103843,9.110899545158633,0.800488293170929,0.2003763134529012,18.361603596880222
0.0,1.0,0.0,26.0,61.0,Poultry manure,None,None,Windrow,3.910598697298824,0.0,64.0,27.32884658064516,Biochar,None,Plastic tube pieces,Straw,5.0,18.0,Phosphogypsum,0.6292491869918699,0.0,2.4967368849582217,82.44767055641373,100.14523999999996,7.044294391752609,0.269869714975357,0.1893571533823606,1000000.0
0.0,1.0,0.0,8.0,18.0,Poultry manure,None,None,Reactor,9.571560163584698,0.0,75.3876637599791,27.32884658064516,Biochar,None,Green Waste,Straw,5.0,12.0,Ca-superphosphate,0.6292491869918699,0.0,2.4967368849582217,55.31923027539196,101.02197600000004,6.894812997615518,0.2281388789415359,0.1837454255829066,1000000.0
25.0,1.0,0.0,19.0,118.0,Poultry manure,Continuous,None,Windrow,2.573769993249555,1.011426206986089,71.85886993794708,27.32884658064516,None,None,Byproduct,Straw,7.0,37.0,Ca-superphosphate,0.6292491869918699,0.0,2.4967368849582217,88.55435643712008,95.792839,5.303990411769459,0.5749980807304382,0.1960228568648576,1000000.0
39.0,1.0,0.0,19.0,96.0,Poultry manure,Continuous,None,Windrow,8.637088368573039,0.93951910081714,64.0,27.32884658064516,Organic acid,None,Byproduct,Straw,11.088517866941087,32.0,K₂SO₄,0.6292491869918699,0.0,2.4967368849582217,92.47380355817332,96.52211,6.747490555869447,0.465467095375061,0.1902533580254164,1000000.0
27.0,1.0,0.0,11.0,93.0,Poultry manure,Continuous,None,Windrow,8.608946442614034,1.2741964854178462,59.0,27.32884658064516,Biochar,None,Straw,Green waste,11.929497591901187,41.73497358111593,Calcium magnesium phosphate fertilizer,0.6292491869918699,0.0,2.4967368849582217,104.20124793272906,96.70025600000004,11.74618410611064,0.6830076575279236,0.1718053975776676,23.080071892354432
0.0,1.0,0.0,30.0,98.0,Poultry manure,None,None,Reactor,6.760595899612025,0.0,77.78991071136906,27.32884658064516,Biochar,None,Husk,Straw,5.0,27.0,Ca-superphosphate,0.6292491869918699,0.0,2.4967368849582217,83.083359153758,99.74508800000004,6.894812997615518,0.2824614942073822,0.2066164882747805,1000000.0
0.0,1.0,2.0324117258398218,30.0,52.0,Poultry manure,None,None,Trough,6.560875364818619,0.0,79.45681061205148,27.328846580645163,Biochar,None,Byproduct,Byproduct,5.0,29.0,Forsterite,0.6292491869918699,0.0,2.4967368849582217,22.586695388819795,97.75864700000004,11.094638198564466,0.0654914453625679,0.190414786962178,1000000.0
33.0,1.0,0.0,30.0,118.0,Poultry manure,Continuous,None,Reactor,3.6424919142138665,0.6021636015693534,66.0,27.32884658064516,Ca-superphosphate,None,Green waste,Straw,8.0,42.46586516057301,Ca-superphosphate,0.6292491869918699,0.0,2.4967368849582217,106.02609189806492,96.98469400000002,6.061451536862218,0.96681547164917,0.2227133104334533,21.575295643650616
25.0,1.0,0.0,14.0,29.0,Poultry manure,Continuous,None,Windrow,2.265499697680549,1.297007968419742,79.05066411576215,27.32884658064516,Ca-superphosphate,None,Green waste,Straw,5.0,40.271646583413656,MgSO₄,0.6292491869918699,0.0,2.4967368849582217,100.54770544281062,100.973213,5.303990411769459,0.968758761882782,0.1904827073163694,24.28711999773773
3.0,1.0,0.0,20.0,47.0,Poultry manure,Continuous,None,Windrow,7.044791575108382,0.8418925402547592,83.60774580532822,27.32884658064516,Zeolite,None,Husk,Straw,5.0,14.0,Sulfur,0.6292491869918699,0.0,2.4967368849582217,72.68948824377453,97.171042,6.592062277494996,0.7500903606414795,0.1679220442231724,1000000.0
0.0,1.0,0.0,0.0,121.0,Poultry manure,None,None,Windrow,6.133806956688162,0.0,54.0,27.32884658064516,Biochar,None,Husk,Green waste,5.0,40.91932192758791,Inorganic acid,0.6292491869918699,0.0,2.4967368849582217,102.16478036408849,99.26493900000004,9.250284911361248,0.265026330947876,0.1768921692578751,15.007691933415176
1.0,1.0,24.50223890261852,3.0,52.0,Poultry manure,Intermittent ,None,Windrow,4.413004256578548,0.7359674574745456,83.21322331940124,27.32884658064516,Biochar,None,Green Waste,None,5.0,33.0,Phosphogypsum,0.6292491869918699,731.0,2.4967368849582217,63.92404018565912,95.45742400000005,10.254075036343249,0.211716815829277,0.1333104723196271,1000000.0
0.0,1.0,0.0,8.0,24.0,Poultry manure,None,None,Reactor,4.416937121678978,0.0,67.0,27.32884658064516,None,None,Woody peat,Straw,5.0,44.147367650930526,None,0.6292491869918699,0.0,2.4967368849582217,110.22436118788964,98.301698,6.490179900907367,0.2793771624565124,0.2219509934315794,28.293417498567084
0.0,0.0,0.0,4.0,17.0,Poultry manure,None,None,Windrow,2.369200437006392,0.0,61.3947102444084,27.32884658064516,Biochar,None,Plastic tube pieces,None,5.0,27.0,MgO,0.6292491869918699,0.0,2.4967368849582217,65.11251354764698,96.28778900000005,5.984316265111434,0.270323634147644,0.1728623882807791,1000000.0
3.0,1.0,2.2031451986883632,18.0,14.0,Poultry manure,Continuous,None,Trough,8.105774815401197,4.119078250828284,57.0,27.32884658064516,Ca-superphosphate,None,None,Straw,5.0,22.0,Biochar,0.6292491869918699,0.0,2.4967368849582217,26.00808753673967,97.45281900000002,6.592062277494996,1.4315308332443235,0.2366825504067374,1000000.0
57.0,1.0,0.0,29.0,85.0,Poultry manure,Continuous,None,Reactor,6.857832117063971,0.5238334908302247,84.02167348119735,27.32884658064516,Zeolite,None,Green Waste,Straw,8.494251104372928,20.0,Mature compost,0.6292491869918699,0.0,2.4967368849582217,69.17096956804845,95.292921,6.747490555869447,0.7800588011741638,0.2041957690919845,1000000.0
0.0,0.0,0.0,21.0,108.0,Poultry manure,None,None,Trough,8.727658300824203,0.0,79.21211894634249,27.32884658064516,DCD,None,Woody peat,Straw,10.151799685935082,29.0,Urea,0.6292491869918699,0.0,2.4967368849582217,70.84698780674617,95.93530999999996,4.337040502813519,0.3051246106624603,0.1941703807039711,1000000.0
0.0,1.0,0.0,0.0,77.0,Poultry manure,None,None,Reactor,7.051554539234008,0.0,79.37824765153363,27.32884658064516,Biochar,None,Green Waste,Straw,6.0,35.0,Urea,0.6292491869918699,0.0,2.4967368849582217,74.57268441440216,97.65928800000002,6.4509711375397245,0.3696931302547455,0.1880703889092728,1000000.0
10.0,1.0,25.38581697826167,23.0,34.0,Poultry manure,Intermittent ,None,Trough,4.032714757308759,1.93116120311694,77.93871971216865,27.32884658064516,Ca-superphosphate,None,Husk,Straw,7.0,36.0,Labile carbon source,0.6292491869918699,46.0,2.4967368849582217,47.70980101357326,96.166099,7.8437342475543295,0.9679543375968932,0.2089738065944881,1000000.0
0.0,0.0,0.0,25.0,102.0,Poultry manure,None,None,Windrow,5.729824038588305,0.0,83.06024969301669,27.32884658064516,Ca-superphosphate,None,Plastic tube pieces,Straw,11.490092730068268,15.0,Ca-superphosphate,0.6292491869918699,0.0,2.4967368849582217,41.72111085192867,95.81881700000002,3.970419399404856,0.2590589225292206,0.174839429344389,1000000.0
0.0,0.0,0.0,0.0,132.0,Poultry manure,None,None,Windrow,3.14489671503456,0.0,65.0,27.32884658064516,Ca-superphosphate,None,Green waste,Straw,8.0,39.0,Calcium magnesium phosphate fertilizer,0.6292491869918699,0.0,2.4967368849582217,92.62465831119184,96.42873300000002,3.861024259042906,0.3288800418376922,0.1993503435916964,1000000.0
0.0,1.0,0.0,22.0,108.0,Poultry manure,None,None,Reactor,2.440003633751025,0.0,64.0,27.32884658064516,Biochar,None,Soil,Straw,5.0,25.0,Mature compost,0.6292491869918699,0.0,2.4967368849582217,83.19419667553115,100.60615,6.727021976400491,0.2708482146263122,0.2105725131507249,1000000.0
4.0,1.0,0.0,3.0,93.0,Poultry manure,Continuous,None,Reactor,6.10373892322883,1.0852975399979825,71.21314307819085,27.32884658064516,Biochar,None,Byproduct,None,7.0,31.0,LB Culture,0.6292491869918699,0.0,2.4967368849582217,86.39091605296477,96.19893300000004,10.388421212340551,0.5359585881233215,0.2157560624501725,1000000.0
0.0,1.0,0.0,25.0,39.0,Poultry manure,None,None,Reactor,5.848037138326086,0.0,58.0,27.32884658064516,Biochar,None,Plastic tube pieces,None,5.0,35.0,Organic acid,0.6292491869918699,0.0,2.4967368849582217,88.07402409824952,97.70236700000004,9.28637914047886,0.2842495441436767,0.1916938126876088,1000000.0
78.0,1.0,0.0,14.0,108.0,Poultry manure,Continuous,None,Trough,6.965268883227072,0.2070907386229061,70.0,27.32884658064516,Biochar,None,Straw,Straw,11.419264160349746,40.349987268771535,Mature compost,0.6292491869918699,0.0,2.4967368849582217,100.74330152153657,99.184263,8.257709723354772,0.7314379215240479,0.1770653855569596,25.362591465007306
0.0,0.0,0.0,25.0,85.0,Poultry manure,None,None,Windrow,8.767649159155392,0.0,78.39948248332897,27.32884658064516,Biochar,None,Green Waste,Mature compost,6.9211721894726,36.0,Carbonatite,0.6292491869918699,0.0,2.4967368849582217,61.13981433654701,96.37344400000008,8.168323347507211,0.3076388835906982,0.2010467102952794,1000000.0
52.0,1.0,0.0,20.0,59.0,Poultry manure,Continuous,None,Trough,3.466186895826274,0.9828269528189792,64.0,27.32884658064516,Biochar,None,Sawdust,Byproduct,5.0,43.6654629200041,Sulfur,0.6292491869918699,0.0,2.4967368849582217,109.02117187114978,98.96555000000002,10.83707700203782,0.8657782077789307,0.2010940731696728,24.401366444888847
0.0,1.0,0.0,3.0,103.0,Poultry manure,None,None,Trough,2.825019319355872,0.0,54.0,27.32884658064516,None,None,Plastic tube pieces,Straw,5.0,40.42935834408006,None,0.6292491869918699,0.0,2.4967368849582217,100.94147021285814,98.031505,5.401768134491923,0.2793050706386566,0.2290430645439096,14.393299177238658
0.0,1.0,0.0,28.0,125.0,Poultry manure,None,None,Trough,9.704181168818984,0.0,83.46853550939642,27.32884658064516,Organic acid,None,Green Waste,Straw,5.0,12.0,Sand,0.6292491869918699,0.0,2.4967368849582217,28.832023845132973,98.329788,5.770163505661858,0.2645346820354461,0.1876103375251433,1000000.0
0.0,1.0,0.0,19.0,80.0,Poultry manure,None,None,Reactor,4.50991523700733,0.0,70.0,27.32884658064516,Zeolite,None,Sawdust,Straw,5.0,41.55824855605512,MgO,0.6292491869918699,0.0,2.4967368849582217,103.76001204416455,98.917139,7.353706730669755,0.2989920377731323,0.2081804504912864,22.292403532944107
0.0,1.0,0.0,16.0,132.0,Poultry manure,None,None,Windrow,7.237957849919422,0.0,52.0,27.32884658064516,Microbiological agent,None,Byproduct,Straw,5.0,23.0,Mature compost,0.6292491869918699,0.0,2.4967368849582217,58.67057057514916,98.545404,5.770163505661858,0.2562812864780426,0.2155495389561883,1000000.0
0.0,1.0,0.0,18.0,130.0,Poultry manure,None,None,Trough,8.828328016421896,0.0,81.85348993064068,27.32884658064516,Microbiological agent,None,Green Waste,Straw,6.0,41.39187535012507,Lignite,0.6292491869918699,0.0,2.4967368849582217,103.34462192425026,96.36777,5.770163505661858,0.3051246106624603,0.2053753656375199,16.844454147748305
22.0,0.0,0.0,10.0,111.0,Poultry manure,Continuous,None,Windrow,7.124690423893058,0.1686744657179473,55.0,27.32884658064516,Biochar,None,Straw,Poultry manure,5.0,33.0,Lignite,0.6292491869918699,0.0,2.4967368849582217,77.06280519914907,97.76806800000004,9.49812375472888,0.6281315684318542,0.1662030268987241,1000000.0
0.0,1.0,0.0,8.0,81.0,Poultry manure,None,None,Windrow,7.7237098744786,0.0,66.0,27.32884658064516,Mg(OH)₂,None,Byproduct,Straw,5.0,27.0,Sodium salt,0.6292491869918699,0.0,2.4967368849582217,85.92983212323135,98.91482,5.770163505661858,0.2557630240917206,0.2152162779353633,1000000.0
32.0,1.0,0.0,11.0,113.0,Poultry manure,Continuous,None,Trough,4.76732409849268,1.5262722600734535,64.0,27.32884658064516,Biochar,None,Husk,Straw,6.0,42.877552249822266,Potassium phosphate,0.6292491869918699,0.0,2.4967368849582217,107.05396623885464,97.652392,8.435197534109927,0.8409337401390076,0.2204754550380642,21.57499945035615
