Initial C/N (%),Material_Main,Initial moisture content (%),Method,Initial pH,Material_2,Time Period,Initial TN (%),Initial TC (%),Additive_1,Additive Species,N2O-N loss (%)
1.5434454191957385,8.382087485364755,51.82724134043044,0.6264459493048803,9.227629003164862,0.15602511757200177,158.7885379683724,13.068994195446065,27.639574505868392,5.75191840709148,3,[59.72855636]
47.89866296725113,4.2315062925141325,86.86156041234808,0.4183063541135844,2.383623869371432,0.6658375152993756,37.667320881691076,13.306849547456132,131.69087266152675,3.523454152088884,1,[40.37041488]
54.160763312436764,5.3183225198269515,52.904396309434325,0.5233971054147077,5.7240814634929125,0.0014442848106627215,75.65662341183409,10.643849017013489,65.33903775991129,7.1990007210378515,4,[59.73166807]
6.52258929476507,2.7206956957371577,22.559651730793053,1.326519741641426,2.7507938098788527,0.474867967773957,12.203932749696476,4.529410437904825,74.02929200549767,2.941648632177257,3,[73.5965815]
20.190156634917802,8.234763672668299,34.94755770363079,2.4362491014926957,3.34287529115384,0.11478610094152852,35.635998909221755,7.6518437935601105,11.832142309438924,0.7008829996815674,1,[66.5751803]
9.045038824853597,7.973162978475291,16.156316407445146,1.1616130928698625,1.0240250079341346,0.25645959080668024,52.22003987385384,11.210736722861254,106.32391739381391,4.937703052613749,3,[65.93711192]
52.37683034699009,2.5848098940350055,25.22168162916432,3.858760465162314,1.0259268253033431,0.10108923387191382,153.01861163299645,8.897100906392462,73.81715824866413,2.1418221695247515,1,[59.35902438]
17.936426095105936,6.212092062131282,25.073809565240577,2.1001412877246617,7.052408716446992,0.36444784553782583,85.17849210909384,13.858144427496436,86.77910106994145,1.418496386768631,3,[58.25813613]
18.192599398885836,0.2619735363386242,72.28293631990984,3.524760089240125,8.768695434132876,0.032708231675935284,11.559387606188638,6.76001494097487,104.41905617908483,8.157997721318946,0,[63.44077682]
27.883010563598543,5.102260489008897,76.64898212856728,0.4504433857608805,9.411216458027635,0.3704237452741388,38.85801176758417,6.150114200834097,138.95230055084576,1.3960716136953086,2,[65.38298942]
9.807387457547284,0.07373106825122988,6.883013713483217,3.5322702129716252,8.500540480929425,0.4830403680861972,140.41551754455833,12.57419331668192,60.94957720221404,8.018016418983164,1,[56.6225778]
26.226459683424622,3.0039179122410533,1.0489939878180174,0.6410586092325539,0.10962629403182925,0.011735899156404273,4.461312002162911,9.49902240243902,127.59093130364569,3.2954432687632735,4,[67.75433853]
37.760748623843014,4.021273863112545,53.84331255092701,0.24369698545836993,4.73099526981724,0.43895592194155175,11.929429662040466,4.287196531745,22.630866461924512,3.337105301333115,1,[70.1643036]
1.7095976125357881,3.034892693483965,35.04667080629975,3.084980374309162,3.7606348844018913,0.29864337172581523,133.4423838220676,7.65549108252402,29.145276198209473,4.73338319306211,2,[63.74272742]
39.56594216012243,2.7645633227330433,73.09888398475127,3.5035992411147916,2.710440900373704,0.03789155662447974,52.58826571183565,13.85340263584077,5.160434305493668,0.22919265636732145,4,[64.62359527]
21.640687993467548,2.5225621649967964,55.14000329026415,3.361523255285796,0.3379359807831696,0.30890666453604665,1.4615366818158955,10.1387771397388,33.80035719052586,8.791119097651256,4,[67.65047598]
10.170952547374242,4.56554480442448,70.77631131317595,0.9383194541438735,1.804450925239343,0.3298628034637352,32.41851307214098,3.884559578973091,13.91174985337301,3.6359336211597673,2,[71.84138636]
14.333585536985264,8.709502956558325,55.97411687342628,2.621901780200944,2.2473314043820576,0.4472791990981254,25.322752767487263,4.270313308991046,85.13316714467481,3.3052587967572102,2,[70.08120326]
34.6171352269094,4.237218651506711,78.42736008886989,3.2098417277959665,2.956021047120165,0.3599757960564359,147.178180309811,12.188420933123956,25.095317036409412,3.962709478237076,4,[59.00759776]
39.70300434750806,7.730871304440246,23.086212583851577,2.0840348901971493,4.691481193862685,0.44055768098489656,160.7817494477754,12.563687068374472,135.17835115271856,3.1497366085549072,0,[58.37086702]
32.124199915468836,3.836940032665011,22.39864404996739,0.15849621589843466,4.199204723565833,0.1270320307032008,39.36860493810159,13.651029042605394,179.5023148689676,3.8259673482134637,3,[67.25420342]
30.399720558012607,4.9165174032267505,3.7599903594493873,2.8911122092614123,0.4816323489495725,0.23062171537904186,5.169835320768747,14.66013817828492,6.2755000825715275,7.296560548910332,2,[67.2564081]
12.92764801945567,3.0210372354590733,57.81268919507055,0.29659523931459486,7.9412545064362465,0.12268555094277545,10.227127502982734,14.341388910705392,167.69713824890044,4.563954345389041,3,[66.98444794]
10.105151306551162,3.117463088207896,2.654730644796273,2.557297764932332,4.277443538219465,0.22096638326521145,35.96043637799546,0.37982391109073205,159.29640982710208,8.099125129732027,4,[65.54304045]
10.574503642299467,2.8689865542047754,35.5393395960424,3.3244026116386474,2.904449564971451,0.07922591225383191,48.11741997800603,13.431660556694277,59.94831749159961,2.467626965936838,3,[65.82306682]
16.894558420358216,8.722438507490402,61.470300449327695,1.2735206581226857,2.7522858026144714,0.29939082207312956,7.4819047327953765,4.1784967475826775,105.00619588529297,8.799009561780702,2,[69.15281015]
14.206413379034831,5.581067822540034,11.921538249030428,3.117442043116477,0.22909127636598578,0.4230440859817469,39.84723857941569,6.499050032427726,133.8952333235417,8.916695297534767,3,[66.4934171]
18.98856151551417,3.116708957930229,80.17230703872066,2.3551489534475194,3.3274123485949296,0.12744053829135904,74.52453830507467,4.146174032176264,19.698666145059086,5.372204786124524,0,[60.92477697]
2.1391309951817363,4.8732872054319305,47.575744414039896,1.882035403234577,1.2847214619056757,0.053864120790240166,42.64660963449444,3.607428594386604,74.23534941754508,5.054678837312493,2,[68.6787218]
28.03965122951275,4.416545203429898,63.28799303225704,3.021658771523433,10.629084399977573,0.10065616910902186,14.457982438880629,7.2123456642815595,3.87217626357321,0.3788141800423189,1,[65.14908793]
22.038058292732064,5.833874527111858,64.01609345025464,0.40090822205595256,7.483312005997093,0.2507009624381511,37.735701306034954,7.587014834847233,154.20899285192948,2.0879322479457754,3,[67.07062082]
16.515898719170917,5.370600581223107,69.03796072084444,1.2469611219367853,2.0617929304066456,0.02870608861692381,158.0284703520063,6.640507831146119,86.40732099159253,2.0996295732488095,4,[60.57019114]
0.022390673014839158,4.228918742612363,32.068595990767605,1.1310686788578743,8.60286056312298,0.2212218862316856,21.508808040309415,2.0552618105350526,21.813626486703495,3.7535881059438547,4,[64.07385075]
47.50579624958723,5.757198280051667,52.77986884994117,3.510773011634947,2.081651832036066,0.045964975315134216,38.19192483377427,9.127396471168051,129.1659260537257,0.2918164755300139,0,[66.82566624]
38.0557309018774,7.268976103282725,55.625543746597145,2.573245765543449,2.4542115518055567,0.2526334765461963,159.5934971189417,11.283151356346549,38.96196827918089,5.330674584369451,3,[59.19326341]
41.08425814475797,3.371908361228963,55.7893124219125,3.258224013113607,4.920980493622319,0.31424429658092,150.12466180121461,9.073107021141286,14.123756918385004,5.069178548968588,2,[60.29069366]
4.524468902894923,2.5004894383641028,64.32077313484244,0.37501163202437304,6.274240548044167,0.21676812298826953,64.45629800168437,3.431420655670279,74.94754222857749,8.852215968566394,2,[63.44011124]
33.364666555768935,8.296565847720517,85.08790031580281,3.9161068944413313,1.647885553798858,0.241845881198281,3.0431207386812362,13.856765995810726,5.179048283175868,2.457288593404053,0,[64.80218826]
48.32899867342726,7.010941016657055,34.30123380581235,2.434125824321824,8.801875098797277,0.35385998609118896,25.43953929079608,4.247337912412412,38.71801941407948,2.8982629216913267,4,[66.95477538]
21.960457473411704,4.989867463183234,4.742344279344737,0.561994631440768,6.593224602385749,0.24415637759476805,13.86932610981728,10.230828888747299,66.17063577520757,7.041424214196501,0,[67.58595492]
41.25708545776085,6.992522182177722,16.1970630475359,0.6267193886304288,2.248865640776788,0.1894520192418525,39.93692157692601,4.323316978619082,102.25333923126917,2.650379006463604,1,[65.91803294]
1.338546893719192,1.9917808888450375,65.28114186561362,3.8317575142353943,1.941684111725166,0.021252289768745602,59.12368177847462,5.7845571633628925,154.14210464295428,0.5965670338853725,3,[60.85752078]
25.57913967079276,0.6987679995948219,86.57516515597945,1.7819484209002137,2.4203730031281507,0.4920426789884291,8.733753132114455,4.4648058570833475,125.56834217611015,4.696814301541547,1,[65.39858567]
5.771567758561076,6.004163898840834,73.76367483844096,2.463369821603197,3.100723591703976,0.3043479426915885,36.78208746008202,8.35871185091681,163.01131119781138,1.3182638562878337,0,[69.80449782]
16.032935199548568,4.303408558892337,83.26913874515193,0.33197135680772133,3.773853783827641,0.49481803222860943,53.9335276306722,0.07880230934942278,37.0411878159068,2.7413536794421773,1,[60.53886771]
11.088086561743115,0.7300705178479502,41.31748738264343,3.968237592644611,3.780320164368162,0.40915137569685067,9.294314706712777,6.692396937291123,43.02567493798321,4.9437193827661545,0,[67.10917079]
50.91226464474011,5.926998050809988,88.44869500746333,3.680452379247255,6.949900860356024,0.06829229783311519,15.181525803734978,7.286917891600806,107.41903012007944,3.223992208693779,2,[65.8861875]
21.57366139868874,4.887139052975713,23.998902541558262,3.811280451201309,0.12474361305173912,0.3820095074382246,140.08094882982058,4.867338381784644,146.80272497254825,4.631013132710067,1,[59.53653941]
54.82712072655066,3.717275412757738,18.772194757847416,2.2851451518027477,6.628449607495846,0.3823341991943813,103.70986713800997,14.140534676272187,20.146615272826917,2.295188349130639,0,[59.7398936]
42.14135091828176,5.0326191942055,84.36651495547598,0.279696598557563,0.5524164449486332,0.18298932041040383,82.88303373602666,13.917362482799893,162.5708226105036,1.8488920548987993,2,[58.0382968]
17.494747167977803,5.240377325673075,42.639736623591666,0.14317956739440474,5.893095885425669,0.2304091036932232,39.29810131858847,0.834073678035858,0.6012018205840509,3.1249127238887846,1,[64.84448248]
23.98543907293376,4.95446213798271,46.68777598686835,3.8730774666566896,6.486191393707366,0.4286402563551128,16.482087349993694,11.918458928069672,178.76058931608367,5.428391043242345,1,[67.63417778]
26.18190534376057,5.580146511506752,68.92772702646435,2.602289370127169,2.989774562824196,0.40725708607410926,162.236128967413,12.43604565813383,155.4073584581342,4.868297907181491,2,[60.12409845]
8.161320448838191,5.547077485812487,2.1887034010318827,2.8667406550028804,9.432494125136271,0.14534085980730527,45.97235075726868,11.913583026228167,84.8468279064939,5.246326963313953,3,[64.43728993]
13.810001746304781,6.546614234315097,48.520227126182235,1.538003202501598,3.7123454881477236,0.46215638527983494,10.979589751333963,4.15302299738072,104.2095435563446,1.319000116873257,3,[70.06999898]
28.24538411600417,5.160660847404672,44.30244316946457,1.8460459588747424,3.1484154636647426,0.14714336103781478,52.48369919512917,5.312146971779477,170.8806913808306,3.571413648732534,0,[64.22905495]
6.682731805200602,3.4697472850453863,79.99809280507084,1.9878916056862193,0.8194466189144649,0.47556716850011616,3.982556259293628,11.853754615741245,116.73586546721337,5.081257970417222,0,[69.86759923]
26.46047306212585,4.955357626660483,12.795946286262227,1.2817872430260469,5.913394028720672,0.030198176190331383,129.90295678288007,4.570643493256953,68.10265201101755,5.357260509696265,0,[61.12547]
49.75829521106205,7.597991265554037,13.214772468387201,0.483300155407993,5.413285597344871,0.08431353537498854,31.225093986980138,4.321458697577048,138.95794256837368,1.1703906869231364,4,[69.35717429]
45.413308105982196,7.391212735934619,48.29324730669068,2.402486197989034,9.381354751419092,0.3768835207859913,56.89919737444288,4.062536854518321,175.5029852168788,5.256397396832789,0,[58.25639285]
29.666934490058832,7.834359469346747,71.32975347746309,2.4463485456701015,4.5306195109677185,0.2828920973636162,15.73113033010939,7.069164320469087,118.2070089031849,0.17815113528116971,1,[67.19863085]
49.60747177287159,5.3385684373702516,12.116295750391588,3.602668852130847,0.07471235695674586,0.0021363969045024023,29.069127643136923,13.425671056826667,102.96657809702158,6.780057691391784,0,[67.50228016]
27.748134494425823,8.473755460623897,87.13479567763677,0.38062003929874755,3.9896313023883057,0.28706902730233075,3.5381668360435823,7.828431839340083,155.832584059055,3.1632920341539785,0,[65.83913741]
0.32094350274008343,3.573552452423797,1.8681988037033368,1.7866331399862112,2.769332779249547,0.3872348411048565,90.54842281938951,4.470723300123699,1.5134263394884344,0.5540800764849225,4,[66.79873019]
48.948040718460895,5.350758990859504,69.04364803218567,1.9828747710451116,5.360631798322507,0.02372838512668951,32.88050209338914,8.157835006904648,156.80915840193165,5.457761406473136,2,[67.97354941]
5.982836436171939,3.7108914633651136,12.545842326809781,3.6270989981300996,10.660963219248432,0.17953468852850152,44.81953601643842,4.103030877635043,137.61060777689084,2.284936680387353,1,[67.03025004]
43.943713287586704,0.20235542722687727,12.810223224451233,1.0745620651550323,2.2833242980026265,0.3630080313760409,7.101522035782226,9.060360310619005,148.04176744411527,2.0159019901273134,0,[64.96229756]
12.012825986380287,3.485056152305135,58.82111246851715,2.4910448979309616,1.2364222390061546,0.2885803510316681,19.335866621304696,4.050911302493987,118.50361556021137,7.417302999768938,3,[71.35960416]
10.212477077277635,8.079134706536466,40.43397226173711,3.278873098949732,6.5304502899984005,0.1059493275697665,135.42052694304587,3.8983592702835437,26.556172089406598,1.3308402676051954,1,[62.6242932]
50.42735598363012,4.996305052405183,10.897351631915322,2.2852894590596593,0.6952526113582391,0.3990344067908558,13.685699291944587,6.646189106021494,177.83584554779193,7.796504359616875,4,[68.08696518]
21.13469770125233,3.1781947030977653,0.14014229466685652,1.4260141907334813,2.570157477024983,0.08977101891080969,2.2085478918277364,4.731040868840269,138.04473591391337,8.796309884135344,2,[67.96313968]
32.53930241015433,3.9987779577212814,51.84255012900031,2.721219919813846,10.115915819714377,0.3631660489237143,30.115488992064797,4.092862108365669,135.07159382671,1.8166219549133307,4,[66.89359105]
19.826159006449537,4.302610891517059,50.87528663706137,2.6676519643637047,5.7919636758590105,0.06646110455350407,1.5284390429464048,3.0015447693712765,16.395437824028434,8.14324950359643,2,[64.30135233]
44.865959848353576,6.043261176663431,81.08634723135526,1.9368176433351136,3.130890506903684,0.2554599697032378,9.333897737602769,4.12701402207463,61.44527022508479,8.446738274026458,3,[66.83132426]
14.058525320178472,3.800814188157962,53.50122249622601,2.590082617424083,4.870562271572234,0.06192326220686495,0.9577598471944109,12.789883754616898,24.541988872588924,8.450516614420442,3,[68.6590327]
23.519696553016008,4.223272528897713,67.74549957208566,3.5807556860418783,0.3160058928337189,0.1096595326848554,31.875074717668014,10.02867583023331,109.71095437639843,5.950921321574033,3,[67.69224673]
35.887491706123356,5.404458162919257,23.470869010964783,3.792603280915393,2.966758627464467,0.07987874832281752,126.21981912866494,6.9694224911959,102.75083307220783,8.170307356748655,2,[59.32412034]
24.728856776679635,8.341570391724716,64.81229069627933,2.225665150363402,4.705670058090087,0.43176026298797354,62.676371357557535,6.286652680013297,134.53781001956332,1.1856013953892286,4,[59.05655328]
1.0918839433059602,2.3594641904006712,28.691212337549718,2.9235145083181915,9.729522644780744,0.19455609762957016,87.72842656601014,11.672813450059689,57.56543775866783,7.717284994041714,4,[58.16496621]
17.398447693955692,3.772132256054015,14.978871683326082,2.5031475547343636,8.76031020029601,0.36597808827605105,40.41337959228663,11.5310895929484,120.06472941244178,7.9185486044609386,4,[62.89764314]
4.55016218598817,2.7376927613343565,38.299025798791504,2.1033196045515683,5.013228961044657,0.35640551627124983,64.21536503628994,4.408076458130787,137.75309543911223,8.720573621970926,1,[66.12397752]
47.16691545624371,2.8436488119136096,74.31895308832243,0.26958129043409707,3.438566199540005,0.23991781838312354,14.428741458904408,4.251969648470963,124.83758661130415,4.629992301913765,2,[70.93871508]
20.0975133952767,0.7850069043218081,54.01278589609719,2.0006110032414814,6.064820829015619,0.31342933166005393,112.296183956511,4.878333134012231,54.63315758305113,3.830657997642308,4,[58.087959]
42.052631119024966,4.714398203960732,34.41784295069814,3.2901264235753502,0.6216064025028593,0.2066986871453269,31.825958812914667,8.04502924847302,19.086196601186835,8.46699200656301,0,[67.26114024]
17.220987414245048,5.95694642626974,30.058020050880533,1.1128251809695175,1.991160694379539,0.020196885319713753,82.23472403836116,9.491300242998946,118.5291175982408,4.887713840829945,2,[60.15519456]
54.63839688864888,4.537974817645228,68.35420929482297,3.8655929790014243,1.0959984250298498,0.3744204687553254,47.98497747799931,13.023701660783674,156.42861413505145,6.607174204515531,3,[64.19528406]
5.867487959001914,0.3575426692285144,30.11632713644866,2.9318357246144084,6.131176527870332,0.12293464822651201,162.26478324154854,3.68429717584814,6.853690716207863,4.529501354079058,0,[62.51524101]
49.781110531359026,2.8345270667016593,36.08996282442592,3.6706933951340184,3.3823716890488553,0.29376792905153104,132.65026226139867,12.005495927168925,5.046733469428658,3.5348847864575648,1,[60.43669672]
35.2873717773068,5.843787551755318,37.732584307231136,2.016579887539563,1.077963863394085,0.21363202918335433,22.856088125588325,3.963165882087232,147.56559854677232,3.5637155165119077,4,[68.76381116]
