Additive_2,Application Rate (%DW),Period (d),Material_2,V1_Ventilation Type,Initial Moisture Content (%),Compost volume (m3),Additive_3,Initial pH,Material_3,V2_Ventilation Interval (min),Initial C/N (%),V5_Ventilation rate (L/min/kg iniDW),V3_Ventilation Duration (min),Turning times,Additive_1,Material_Main,Initial GI (%),M1_is Enclosed,Additive_4,V4_Ventilation Day, Composting Method,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
8.0,5.586620275965425,47.0,8.0,1.0,77.77333550207709,2.147162565177521,4.0,9.358609232872148,2.0,1088.0,34.50078812940483,0.7532258189320695,45.28908320023538,25.0,17.0,0,27.32884658064516,1.0,1.0,37.0,0.0,1.596639959668374,55.085336967460044,103.98646600000001,2.7611154258390194,0.6928706169128418,0.16733294383879738,25.879299456459588
6.0,0.7917521455359915,102.0,3.0,1.0,79.31488214922058,2.147162565177521,4.0,6.945428985831692,3.0,565.0,31.961979490847366,4.374434134543207,0.5655297755166466,2.0,33.0,0,27.32884658064516,1.0,1.0,62.0,2.0,1.596639959668374,51.03177364518793,102.814211,5.232801917977484,0.4865594208240509,0.16434248999573162,23.72297883026139
6.0,6.574947488101789,90.0,6.0,1.0,48.92189043117097,2.147162565177521,4.0,4.916737291743468,9.0,587.0,20.361336876483527,2.4059376182104675,59.947527039091575,29.0,16.0,0,27.32884658064516,1.0,1.0,70.0,2.0,1.596639959668374,32.50972408926283,101.82089599999999,6.1448198112105175,1.523378849029541,0.1787207214353638,26.82258519106582
3.0,0.24014664280816556,81.0,2.0,1.0,70.47430401619187,2.147162565177521,4.0,6.540082670630618,3.0,1078.0,8.183608361836013,4.672270629057127,0.0328998299855332,30.0,16.0,0,27.32884658064516,1.0,1.0,61.0,2.0,1.596639959668374,13.06627612478362,104.62118000000001,5.111141690117814,1.39451265335083,0.17324203170120908,26.89041894011677
9.0,5.839638614428665,67.0,5.0,1.0,56.5075314578999,2.147162565177521,4.0,8.852181326554806,0.0,667.0,33.135019599672766,8.98857556393727,0.206540588626134,28.0,14.0,0,27.32884658064516,0.0,1.0,62.0,1.0,1.596639959668374,52.90469635723231,103.345503,2.293854217458331,0.05597607046365738,0.1643735212617017,24.732667065972375
0.0,2.901472364253893,80.0,6.0,1.0,55.09080079265316,2.147162565177521,4.0,7.918764197026737,0.0,1157.0,13.502997742651552,1.5116859024239049,56.72301189859717,25.0,18.0,0,27.32884658064516,1.0,1.0,65.0,0.0,1.596639959668374,21.559425771229318,102.62606999999998,6.149505872600874,0.45688289403915405,0.17420546547586066,26.286558736515893
1.0,4.340423280965845,73.0,6.0,1.0,54.81779217326862,2.147162565177521,4.0,9.391329719072461,2.0,283.0,17.330290784976615,9.34170428215555,18.165491037435043,6.0,16.0,0,27.32884658064516,0.0,1.0,40.0,1.0,1.596639959668374,27.670234779966258,101.874004,1.150644916436222,0.6342924237251282,0.17148327634503524,25.759683406887568
11.0,0.6014359093096755,43.0,6.0,1.0,51.20902288055254,2.147162565177521,4.0,7.717612599228456,9.0,294.0,11.151733992019938,1.1585074457352529,57.16292689333359,31.0,27.0,0,27.32884658064516,1.0,1.0,32.0,2.0,1.596639959668374,17.80530411125115,101.754177,6.600181750763917,1.3529314994812012,0.15617839732957536,27.879168927924145
0.0,3.204258544010785,37.0,4.0,1.0,66.34043086891089,2.147162565177521,4.0,8.04197109179795,0.0,629.0,8.697468016031538,5.007013429914049,40.856195588768415,30.0,31.0,0,27.32884658064516,1.0,1.0,35.0,2.0,1.596639959668374,13.886724982333567,105.05602300000004,4.296554299340169,0.49138644337654114,0.17332535256060813,26.571235007304224
5.0,3.3934408250491903,47.0,12.0,1.0,60.94974227210646,2.147162565177521,4.0,8.317276228298997,9.0,201.0,34.39080743599383,0.19602344199085164,24.80168154737965,0.0,12.0,0,27.328846580645163,1.0,1.0,33.0,1.0,1.596639959668374,54.90020350598387,104.77500300000005,7.195014133191961,0.4613266587257385,0.19161845885272064,1000000.0
2.0,6.412290595909286,96.0,8.0,1.0,64.4324374376151,2.147162565177521,4.0,7.594920949808509,4.0,295.0,41.07937700054862,2.8543429271278367,59.98436998955917,31.0,28.0,0,27.32884658064516,1.0,1.0,53.0,0.0,1.596639959668374,65.58897483735788,101.36403399999999,6.300424399062598,0.8592784404754639,0.19959903253562367,24.035497437487066
5.0,5.612287445667653,84.0,3.0,1.0,47.54919213567127,2.147162565177521,4.0,6.369689756527261,2.0,955.0,33.71495743425159,3.2713335968765023,37.304953753135294,23.0,21.0,0,27.328846580645163,1.0,1.0,78.0,0.0,1.596639959668374,53.830648278044414,102.64615599999999,4.552637487175607,0.6556614637374878,0.1796823352110007,1000000.0
0.0,7.519669730502498,45.0,5.0,1.0,54.02663629264339,2.147162565177521,4.0,6.8180987974580844,9.0,932.0,8.496810963349146,0.5523911323368269,0.7805952293730312,17.0,6.0,0,27.32884658064516,1.0,1.0,35.0,2.0,1.596639959668374,13.56634791383158,102.50470100000003,4.484657031260486,0.6257837414741516,0.1514911738075633,26.681105501319827
6.0,2.681967144659747,51.0,5.0,1.0,77.24257665341733,2.147162565177521,4.0,8.446954183323403,5.0,95.0,31.979788358008552,1.0557890854351182,49.438026941761905,16.0,21.0,0,27.32884658064516,1.0,1.0,37.0,0.0,1.596639959668374,51.06020799413391,104.62126100000003,5.633273410672702,0.6321955919265747,0.22853918679426855,24.698079538944757
0.0,4.919054398578981,123.0,8.0,1.0,52.39775413067798,2.147162565177521,4.0,9.845993330235618,5.0,198.0,8.561371817466014,2.3667969957410797,5.0555349033778345,15.0,31.0,0,27.32884658064516,1.0,1.0,53.0,2.0,1.596639959668374,13.669428353344891,101.32769499999999,4.9199319995713156,0.6772850751876831,0.15502010454673984,26.874472903651448
7.0,4.291343168990323,116.0,5.0,1.0,69.51024697671991,2.147162565177521,4.0,8.307443924826137,2.0,864.0,5.273980810010262,2.7800030145339383,16.19348333411913,17.0,6.0,0,27.32884658064516,0.0,1.0,76.0,2.0,1.596639959668374,8.420648507786563,99.70225,1.7693957173615429,1.4998972415924072,0.1628902965643446,24.9947334657845
2.0,3.176052094431122,92.0,2.0,1.0,60.17460052047205,2.147162565177521,4.0,6.404633577398779,3.0,1060.0,10.363692278373438,4.540137912502196,36.40144222659551,14.0,23.0,0,28.873762461076083,0.0,1.0,35.0,2.0,1.596639959668374,16.01772377620804,102.951009,2.1057066663406148,1.5827574729919434,0.16763011555747734,1000000.0
3.0,9.103447238073239,102.0,5.0,1.0,57.521456327914635,2.147162565177521,4.0,8.134498579989387,2.0,681.0,18.928682463722627,0.24835050358507194,46.03840098613936,31.0,14.0,0,27.32884658064516,1.0,1.0,50.0,0.0,1.596639959668374,30.222290805453554,101.495221,2.8585634621374822,1.7312242984771729,0.16140686924420702,23.847899495734858
5.0,6.534308971779174,73.0,12.0,1.0,43.560530451577314,2.147162565177521,4.0,6.39413851085763,3.0,426.0,36.59914000101936,7.406675657178459,23.170089811393588,22.0,34.0,0,27.32884658064516,0.0,1.0,44.0,1.0,1.596639959668374,58.43564941512472,102.071589,1.3196847086275707,0.6202324032783508,0.18041742973966515,23.619891015692275
0.0,2.2691874520957738,35.0,5.0,1.0,46.89687649568988,2.147162565177521,4.0,8.591589881738214,3.0,977.0,29.59700325875693,3.5511337060200745,3.238480123718555,3.0,20.0,0,27.32884658064516,0.0,1.0,29.0,2.0,1.596639959668374,47.2557580893664,101.37717800000001,2.646413039978649,0.562341570854187,0.17613326585703507,23.820045699448276
0.0,5.898881983129714,87.0,4.0,1.0,65.97185064108109,2.147162565177521,4.0,6.308970896678368,4.0,709.0,12.775627879023059,6.752899783394408,46.90560330369985,29.0,30.0,0,27.328846580645166,0.0,1.0,67.0,2.0,1.596639959668374,19.920664657859643,101.835116,1.0954582740375702,0.7456958293914795,0.17087088389714394,1000000.0
3.0,3.522482404921257,81.0,6.0,1.0,54.73583343547808,2.147162565177521,4.0,5.293980131188636,4.0,526.0,16.76294482515795,0.5194957888920071,6.781939518619402,1.0,34.0,0,27.32884658064516,0.0,1.0,43.0,2.0,1.596639959668374,26.764387549563367,102.50518199999999,3.157356071785497,1.5712636709213257,0.14085715449186093,24.221507631094106
3.0,4.108683811517115,130.0,5.0,1.0,65.72950259501003,2.147162565177521,4.0,8.710411146264512,3.0,1176.0,5.752003938597734,9.585769371580735,3.7441035875797226,15.0,30.0,0,27.32884658064516,0.0,1.0,32.0,1.0,1.596639959668374,9.183879336535014,101.25681499999999,2.373984310200803,1.5712636709213257,0.14623106921487253,25.748126927807213
3.0,4.516518877494378,109.0,2.0,1.0,70.37061759612645,2.147162565177521,4.0,7.214301700517549,5.0,88.0,25.00580616187383,2.3466353527573416,40.95317508355489,23.0,18.0,0,27.32884658064516,1.0,1.0,69.0,0.0,1.596639959668374,39.925269341769415,101.86203499999999,5.374495866229167,1.5746524333953857,0.23235480133262243,25.45212604350469
6.0,3.8382142314940437,77.0,5.0,1.0,63.48895690630123,2.147162565177521,4.0,6.546878995638272,4.0,305.0,7.952762466676543,0.7826894854860378,7.196381171107671,7.0,37.0,0,27.32884658064516,1.0,1.0,61.0,1.0,1.596639959668374,12.697698344046593,102.90940699999997,4.449893386263794,1.605299949645996,0.16281519000172248,25.13483560270967
5.0,6.657106338304041,104.0,8.0,1.0,54.35090680392817,2.147162565177521,4.0,6.127705011888736,4.0,212.0,35.336563501208765,1.9803408714831057,44.135115106477244,25.0,34.0,0,27.32884658064516,1.0,1.0,81.0,1.0,1.596639959668374,56.4197693233889,102.65548499999998,3.692808351721114,0.8159567713737488,0.1920938621788797,25.316455125921433
0.0,5.7597708591157915,37.0,13.0,1.0,54.554001033801796,2.147162565177521,4.0,8.335378689281637,5.0,978.0,25.68384450189994,6.622597333918988,54.596896718722476,2.0,37.0,0,27.32884658064516,1.0,1.0,34.0,1.0,1.4535080527229822,41.007852449642314,103.38158300000003,1000000.0,1000000.0,1000000.0,1000000.0
2.0,0.15544727019430993,109.0,13.0,1.0,61.45883005985905,2.147162565177521,4.0,9.282186549871732,5.0,1340.0,34.058126280251145,9.464017898547981,46.783159543278174,19.0,16.0,0,27.32884658064516,0.0,1.0,84.0,1.0,1.596639959668374,54.37856537048058,100.34803899999999,4.204810676684036,0.511842668056488,0.16273843160854085,27.13062473492603
1.0,9.329810941555937,53.0,14.0,1.0,73.13311221693021,2.147162565177521,4.0,8.682067928418467,4.0,464.0,20.213342600269552,1.338023925927584,52.92558589851471,25.0,16.0,0,27.32884658064516,1.0,1.0,51.0,0.0,1.596639959668374,32.2734305140574,101.75068700000001,2.918915322603125,0.6319097280502319,0.2063632499894026,27.637560737997845
6.0,6.16893691692667,119.0,2.0,1.0,76.68751149241356,2.147162565177521,4.0,7.029313792241095,9.0,30.0,12.038533347151668,7.326399182275416,21.66583216749923,7.0,28.0,0,27.32884658064516,1.0,1.0,63.0,0.0,1.596639959668374,19.221203397862617,101.32989700000002,4.556601617181774,1.4330573081970215,0.190548553890265,22.915371897142418
1.0,1.149034542221875,88.0,4.0,1.0,73.72735123913019,2.147162565177521,4.0,9.54935183890301,0.0,1107.0,36.96353582024337,8.520531732364704,0.2664655124256776,21.0,30.0,0,27.32884658064516,0.0,1.0,46.0,2.0,1.596639959668374,59.017458341233876,103.576362,2.002469692271174,0.33606189489364624,0.16271696082290937,24.34039498725029
5.0,3.490743511496966,57.0,5.0,1.0,66.22387761666558,2.147162565177521,4.0,8.32298256238564,9.0,835.0,29.521893760988693,1.492397924528367,1.2149966715083504,1.0,28.0,0,27.32884658064516,1.0,1.0,49.0,2.0,1.596639959668374,47.13583526387901,103.48644900000001,6.473575348572514,0.5409231781959534,0.16697313674330239,25.309392646125403
0.0,5.606690025086839,107.0,8.0,1.0,66.80816325927792,2.147162565177521,4.0,8.436751926196642,9.0,872.0,14.605425370443253,5.815581306655472,37.26965874455638,28.0,35.0,0,27.32884658064516,1.0,1.0,60.0,2.0,1.596639959668374,23.319605774403964,101.84287699999999,3.883274814331058,0.6680667996406555,0.15636454084840215,26.951799677528605
2.0,1.198380576230269,102.0,2.0,1.0,55.047381081432015,2.147162565177521,4.0,6.576181592273075,3.0,1057.0,38.32593500368271,6.93359011054015,18.33641295974268,7.0,19.0,0,27.32884658064516,1.0,1.0,66.0,2.0,1.596639959668374,61.19271931853268,101.372699,5.279060713187729,0.49199947714805603,0.18657215079269923,24.34631995624126
2.0,0.9320109172313884,72.0,8.0,1.0,67.59368613373452,2.147162565177521,4.0,7.5957119398830315,5.0,404.0,40.30762926241995,9.156736776699894,44.26137077457743,31.0,24.0,0,27.32884658064516,1.0,1.0,44.0,0.0,1.596639959668374,64.35677155987797,101.12976900000001,5.339865604951602,0.6712395548820496,0.21996690225291213,25.017657194112488
0.0,0.557134892010549,71.0,4.0,1.0,52.49000410872074,2.147162565177521,4.0,6.789110594496887,0.0,685.0,6.683413857847683,9.598550557963241,19.78882962397242,12.0,37.0,0,27.32884658064516,1.0,1.0,42.0,2.0,1.596639959668374,10.671005632440977,101.02860899999997,4.54291027124863,0.464476078748703,0.1713863095053114,26.24977114138388
9.0,0.22666188888463953,46.0,14.0,1.0,76.19637633005335,2.147162565177521,4.0,5.813884817407244,9.0,162.0,40.88529654906894,5.701060981472471,14.332074213570309,2.0,15.0,0,27.32884658064516,0.0,1.0,37.0,2.0,1.596639959668374,65.27909823313495,102.03932300000001,3.266026674967956,0.1772063672542572,0.19253323377630344,24.60169293545857
5.0,4.453192885778769,80.0,14.0,1.0,71.28997990748191,2.147162565177521,4.0,6.778467265982512,2.0,737.0,13.091386072978654,1.3681900336425024,24.85388975448409,2.0,34.0,0,27.32884658064516,1.0,1.0,48.0,0.0,1.596639959668374,20.90223013156375,102.91654999999999,3.3938540348178248,1.605299949645996,0.1653196078813981,26.3304437023963
0.0,3.1508820542417126,112.0,5.0,1.0,75.23755267794972,2.147162565177521,4.0,6.935094082126811,3.0,1363.0,26.62760553518229,6.866048024107727,39.40303493253394,31.0,14.0,0,27.32884658064516,1.0,1.0,45.0,2.0,1.596639959668374,42.51469902775882,102.16568899999999,5.098424960535212,0.7972963452339172,0.19004534526521988,22.826361059025583
7.0,6.558185809209629,49.0,14.0,1.0,57.50061528737137,2.147162565177521,4.0,10.638378607856618,4.0,99.0,10.766700019672799,6.500659860648624,1.258351433159135,29.0,14.0,0,27.32884658064516,1.0,1.0,34.0,0.0,1.596639959668374,17.190543485171858,102.30423100000003,5.078856220086695,1.562221884727478,0.16370278136583008,28.43699739593521
5.0,8.150098912700303,42.0,8.0,1.0,83.0588269874265,2.147162565177521,4.0,7.447923777800308,4.0,923.0,16.126573395255573,7.703692436065315,3.35733222188358,27.0,36.0,0,27.32884658064516,1.0,1.0,37.0,2.0,1.596639959668374,25.74833149538993,101.85115000000003,4.703915335178141,1.619683027267456,0.1596395050594657,25.783410057943694
6.0,5.8553056062875015,45.0,2.0,1.0,79.49755306041632,2.147162565177521,4.0,10.963132899303018,9.0,974.0,41.37078839004226,1.0166594587807931,38.730653828605355,18.0,22.0,0,27.32884658064516,1.0,1.0,32.0,1.0,1.596639959668374,66.0542539065259,102.36625000000004,4.325249249011933,0.6411741971969604,0.16978683922450527,23.170564467126553
3.0,3.775766505799163,39.0,5.0,1.0,52.18260464417393,2.147162565177521,4.0,9.668780706439517,3.0,800.0,45.48820430085707,7.971720007730191,47.33135944450676,20.0,24.0,0,27.32884658064516,0.0,1.0,31.0,2.0,1.596639959668374,72.62828468030719,104.45882300000001,1.9971745894649695,0.8151140809059143,0.15845290789384933,24.981635129667083
3.0,3.3716674426325133,43.0,0.0,1.0,79.24169432379861,2.147162565177521,4.0,11.393897469062196,9.0,602.0,42.6540333804366,1.1558227113566832,23.359637956959325,0.0,8.0,0,27.32884658064516,1.0,1.0,36.0,2.0,1.596639959668374,68.10313413623378,102.66012900000001,6.649621481948177,0.5145065784454346,0.15445924037240913,23.547600578367767
2.0,3.2428751684399644,68.0,14.0,1.0,57.90501646590792,2.147162565177521,4.0,6.620246418426559,0.0,13.0,11.868095225713539,2.097727415810363,15.131026491965741,19.0,24.0,0,27.328846580645163,1.0,1.0,60.0,0.0,1.596639959668374,18.817045772598497,102.65097999999998,4.944048355578024,1.2953293323516846,0.19860776996745058,1000000.0
1.0,0.41067413024835187,84.0,4.0,1.0,76.09301603702751,2.147162565177521,4.0,9.773689656911888,0.0,463.0,14.258434296401845,5.011973428812063,12.674325800775767,2.0,31.0,0,27.32884658064516,1.0,1.0,31.0,2.0,1.596639959668374,22.765585959941202,101.26212799999999,4.523961699125627,0.3639680743217468,0.15623277847079656,23.691200075392132
3.0,2.694310176631012,57.0,12.0,1.0,54.53837606944177,2.147162565177521,4.0,9.614446267603,0.0,349.0,27.197694679121295,9.578423268887494,9.64290062368203,27.0,18.0,0,27.32884658064516,1.0,1.0,43.0,1.0,1.596639959668374,43.42492613554497,101.29714500000001,5.663687355506749,1.2403836250305176,0.1791936739645251,28.758238793711367
7.0,3.568615171484409,82.0,5.0,1.0,60.71582020847805,2.147162565177521,4.0,7.527154597488666,0.0,1237.0,44.39336877179558,4.112869184124369,0.44410792058716453,24.0,12.0,0,27.32884658064516,0.0,1.0,53.0,2.0,1.596639959668374,71.27328313488262,102.21913300000001,2.942722262110431,0.2241273671388626,0.17038654682446633,1000000.0
7.0,2.026955457187425,45.0,4.0,1.0,46.67550129426,2.147162565177521,4.0,7.976335772448835,5.0,902.0,29.865533040167175,7.396393616274951,14.464258865270946,8.0,23.0,0,27.32884658064516,0.0,1.0,45.0,2.0,1.596639959668374,47.68450346872701,103.30399700000004,4.4988226022897235,0.398117333650589,0.18131752507051732,24.588651561770092
7.0,3.7561445261931166,54.0,5.0,1.0,66.55095785346091,2.147162565177521,4.0,7.756640023765108,5.0,1223.0,32.30070874188564,9.652624212022136,52.63132573886516,10.0,36.0,0,27.32884658064516,1.0,1.0,34.0,0.0,1.596639959668374,51.57260230290419,101.639317,4.894173082188087,0.6643940806388855,0.19586362992244388,24.45256725368242
5.0,4.585530108937935,38.0,13.0,0.0,80.37687570485207,2.147162565177521,4.0,7.324771869540503,9.0,0.0,12.934491310784413,5.717933210858082,10.553876760652516,15.0,17.0,0,27.32884658064516,1.0,1.0,35.0,0.0,1.596639959668374,20.65172568478176,100.76786900000005,4.451468679577753,1.4193578958511353,0.2455468173785147,27.459442254680415
3.0,9.236599594394276,57.0,12.0,1.0,57.32142310242547,2.147162565177521,4.0,6.259475909527437,5.0,328.0,20.30571021350919,1.2864947073039656,29.27390380586004,6.0,36.0,0,27.328846580645163,1.0,1.0,49.0,2.0,1.596639959668374,32.420908336335,100.60162800000002,5.504215804974403,1.4778869152069092,0.1865301743633899,28.084859893564584
5.0,2.003877775844395,45.0,4.0,1.0,53.53180326172257,2.147162565177521,4.0,11.705492892174298,4.0,852.0,16.875714243043383,2.739566888001783,20.789764247560157,1.0,30.0,0,27.32884658064516,0.0,1.0,34.0,1.0,1.596639959668374,26.944439708387794,103.91192000000001,2.847407402888344,1.3641148805618286,0.16173424145434148,24.955445852117766
5.0,3.9449966176443207,40.0,14.0,1.0,58.40441822974378,2.147162565177521,4.0,9.57794328570711,5.0,1058.0,7.409241035489268,2.4596653004683655,28.500580566055856,18.0,24.0,0,27.32884658064516,1.0,1.0,31.0,1.0,1.596639959668374,11.829890308076846,104.26368900000001,6.81033524883638,1.4618407487869263,0.14687899876154822,29.05567670300821
8.0,1.2341042961477455,100.0,5.0,1.0,56.886731204518384,2.147162565177521,4.0,10.121836308837674,0.0,1367.0,37.64138978335322,8.21767542631989,0.4608385761272471,11.0,37.0,0,28.156150844802156,1.0,1.0,42.0,0.0,1.596639959668374,60.09974706555463,101.258095,5.092884685576633,0.28803765773773193,0.18710762095796105,24.93276248281595
0.0,3.483674989718679,80.0,4.0,1.0,69.5329162197535,2.147162565177521,4.0,4.6482093077906415,3.0,944.0,30.861862863428055,0.2587097252049497,36.15910147016415,8.0,18.0,0,27.32884658064516,1.0,1.0,64.0,0.0,1.596639959668374,49.27528347755466,102.71044199999999,4.941421070464965,0.7630323171615601,0.17469757503035602,26.125739934677256
8.0,3.5662731838321875,44.0,14.0,1.0,76.33667227765156,2.147162565177521,4.0,7.688249835869929,2.0,303.0,37.51096003565673,9.864413414652692,57.94896809738745,16.0,4.0,0,27.328846580645163,1.0,1.0,38.0,0.0,1.596639959668374,59.89149771845295,101.57125100000003,5.690400358478493,0.6986186504364014,0.1966100488962841,24.202503573553592
1.0,3.6601797070598785,124.0,5.0,1.0,79.6558155821065,2.147162565177521,4.0,8.967063158232571,4.0,186.0,29.26818081715023,8.242382919317375,40.71293496278913,14.0,2.0,0,27.32884658064516,0.0,1.0,63.0,1.0,1.596639959668374,46.73074703946142,100.18829200000002,3.4983006775259797,0.4806695878505707,0.17949608740575565,22.503898490168595
0.0,5.553985515797048,128.0,5.0,1.0,43.81837032694014,2.147162565177521,4.0,7.022170022869592,2.0,312.0,43.15881908239995,2.5115026083350798,38.90777674420194,18.0,14.0,0,27.32884658064516,0.0,1.0,48.0,2.0,1.596639959668374,68.90909515905771,102.650472,1.0872345181934748,0.7226665616035461,0.17760725919011747,22.274585873786624
6.0,2.1559413304441324,32.0,2.0,1.0,80.88539788525472,2.147162565177521,4.0,7.636282866108437,9.0,1401.0,10.09888169162316,9.574712737739503,37.07190883769606,15.0,36.0,0,27.32884658064516,1.0,1.0,32.0,0.0,1.596639959668374,16.124278056808883,103.95084300000003,5.234283484351539,1.433228611946106,0.16228247310587976,25.003105041484478
6.0,4.91237336765031,40.0,12.0,1.0,64.19475577271152,2.147162565177521,4.0,5.22106341646872,0.0,383.0,44.4950858658174,0.16184484737051577,28.82304676401703,21.0,31.0,0,27.32884658064516,0.0,1.0,37.0,1.0,1.596639959668374,71.04263210223954,105.92473000000004,1.2498666492061508,0.227369025349617,0.15460967558912062,27.495982260602364
1.0,0.27148740305492525,50.0,13.0,1.0,78.9006998795854,2.147162565177521,4.0,9.28493518854995,0.0,91.0,5.298170227033957,6.2903342113402925,13.362904135371739,14.0,15.0,0,27.32884658064516,0.0,1.0,43.0,1.0,1.596639959668374,8.459270297607677,103.98958200000001,1.6976349929477412,0.3083416223526001,0.1705010265163239,27.26294638013653
5.0,1.136664377958616,81.0,0.0,0.0,76.01405139199048,2.147162565177521,4.0,5.859605459622053,0.0,0.0,26.514703450966618,1.4499932066771515,0.6292264635377398,21.0,30.0,0,27.32884658064516,1.0,1.0,68.0,1.0,1.596639959668374,42.334435048570235,101.14274900000001,6.012833545923175,1.182409405708313,0.24348605141321544,26.044114292060932
3.0,4.3252906874063655,75.0,13.0,1.0,61.52147204982612,2.147162565177521,4.0,7.216399262080788,9.0,389.0,20.794004215026405,4.826407102770492,45.7351788606845,3.0,15.0,0,27.32884658064516,0.0,1.0,55.0,2.0,1.596639959668374,33.20053805122376,101.62333499999998,2.4522958271832755,1.41461980342865,0.1869089805540538,26.492282235086886
2.0,3.1973078851456624,80.0,2.0,1.0,52.05482238320025,2.147162565177521,4.0,7.7818868046302025,3.0,785.0,32.00202753437626,5.188873519531569,35.4834175996549,30.0,19.0,0,27.32884658064516,1.0,1.0,38.0,0.0,1.596639959668374,51.095715951792705,102.550839,6.206096287204527,0.6998633742332458,0.17415091474178535,23.421785734448907
1.0,2.9012034649519283,37.0,5.0,1.0,68.19651692375831,2.147162565177521,4.0,5.975150835869035,0.0,627.0,16.406902245130226,8.056581031130746,39.36567043355903,9.0,24.0,0,27.32884658064516,0.0,1.0,31.0,2.0,1.596639959668374,26.576376747515383,103.58492300000002,1.7561390725336272,0.35274797677993774,0.16708845852760598,1000000.0
6.0,2.570464271781173,128.0,12.0,1.0,66.81238506413732,2.147162565177521,4.0,11.051142071871936,0.0,325.0,35.46303657431638,1.5988935866742833,44.51465571411057,31.0,19.0,0,27.32884658064516,0.0,1.0,53.0,2.0,1.596639959668374,56.621701285734574,101.04840599999997,2.31538575640844,0.357959121465683,0.16105371604939256,26.16035486893375
1.0,4.691026718243271,63.0,6.0,1.0,68.59490084351066,2.147162565177521,4.0,4.621780288301998,3.0,151.0,25.935184302168945,7.407944122101721,25.557110716367163,23.0,20.0,0,27.32884658064516,1.0,1.0,37.0,1.0,1.596639959668374,41.40915161820687,101.53271699999999,4.736433346331249,0.7070209383964539,0.22719725576941147,24.915379160020713
3.0,5.756862109314658,130.0,8.0,1.0,59.07580760296657,2.147162565177521,4.0,8.715964593546813,4.0,841.0,21.18966641981306,2.2222325882118548,51.3662805380809,14.0,18.0,0,29.100994828293356,1.0,1.0,45.0,1.0,1.596639959668374,33.83226813791663,102.70647199999998,3.422715970564849,1.734724521636963,0.18616749083325038,27.40511956381576
1.0,3.610812760193248,87.0,13.0,1.0,73.10932419755856,2.147162565177521,4.0,4.835298489242646,9.0,1054.0,32.81414105833959,5.428859800205387,24.017514454421068,2.0,35.0,0,27.328846580645163,1.0,1.0,68.0,1.0,1.596639959668374,52.39236885593965,100.80960999999999,6.086104778546664,0.556974470615387,0.19235353205920946,25.70527955212791
5.0,0.8735517902307155,42.0,5.0,1.0,56.75932492326121,2.147162565177521,4.0,5.880358366344176,5.0,338.0,9.635720597114915,5.082617663897961,27.744107477740783,1.0,30.0,0,27.32884658064516,1.0,1.0,33.0,0.0,1.596639959668374,15.38477654555328,103.81029500000002,6.756021336892165,1.3917057514190674,0.18687524712812276,25.156624503207908
2.0,4.820366920138087,79.0,14.0,1.0,75.90543534913746,2.147162565177521,4.0,4.831454784806252,9.0,1211.0,30.065435290771244,3.5086002986017126,59.25023250718952,9.0,20.0,0,27.32884658064516,1.0,1.0,57.0,0.0,1.596639959668374,48.003675390069105,101.29786699999998,5.592788887755352,0.6712530255317688,0.20930978484867135,25.19032958877986
1.0,3.133047262882703,108.0,4.0,1.0,65.74394884882847,2.147162565177521,4.0,8.151751861637946,2.0,1069.0,17.123541191537008,9.3280068022939,11.454858784175777,16.0,28.0,0,27.32884658064516,1.0,1.0,67.0,0.0,1.596639959668374,27.34013011743539,101.51003899999999,4.657821078194051,0.739695131778717,0.17903359675924374,25.606264498033802
5.0,1.8393464448653496,105.0,8.0,1.0,58.13922583146859,2.147162565177521,4.0,7.311037851054744,3.0,616.0,22.248011895959245,0.7662630193742903,17.947085104006277,27.0,25.0,0,27.32884658064516,1.0,1.0,31.0,2.0,1.596639959668374,35.522064816265875,102.88537099999999,5.548776548561328,1.4563024044036865,0.1890887828877818,25.13873515328609
3.0,5.496475166273752,132.0,14.0,1.0,60.075416187155746,2.147162565177521,4.0,4.828539948735752,3.0,21.0,23.836526747675887,7.6046000638839315,14.07848820606339,23.0,28.0,0,27.32884658064516,0.0,1.0,49.0,1.0,1.596639959668374,38.05835110504334,101.63388800000001,1.4918220985994577,1.571198582649231,0.21596962748437473,25.641894701841256
0.0,1.228302644767082,120.0,4.0,1.0,83.96527783148471,2.147162565177521,4.0,7.500256899305146,2.0,1060.0,9.072450545949028,0.4202182696355494,39.31623253359453,29.0,38.0,0,27.32884658064516,0.0,1.0,60.0,2.0,1.596639959668374,14.485437073777375,102.125077,1.715057126279449,0.5965640544891357,0.159844287086197,22.869524916372924
3.0,1.5632247555951229,78.0,14.0,1.0,62.284941819245795,2.147162565177521,4.0,5.274883927384966,5.0,822.0,28.489624378254206,3.5883888905865624,9.806359746373143,14.0,2.0,0,27.32884658064516,0.0,1.0,41.0,2.0,1.596639959668374,45.48767271826292,100.15068700000003,7.100555935330912,1.2773661613464355,0.15498867335212896,22.93053626845573
6.0,6.6335188251442405,121.0,5.0,1.0,63.856615319181714,2.147162565177521,4.0,8.578332722612533,5.0,948.0,15.66444219488335,0.3191478042600848,58.608198717961386,26.0,28.0,0,27.32884658064516,0.0,1.0,54.0,1.0,1.596639959668374,25.010474354266126,101.660538,5.21132319086386,1.401095986366272,0.14616108378510606,25.701969425913603
