V3_Ventilation Duration (min),Initial C/N (%), Composting Method,Initial GI (%),V4_Ventilation Day,M1_is Enclosed,V2_Ventilation Interval (min),Initial Moisture Content (%),Application Rate (%DW),Additive_1,Material_Main,Additive_2,Turning times,Initial pH,V5_Ventilation rate (L/min/kg iniDW),Additive_4,Period (d),Material_2,Material_3,Additive_3,Compost volume (m3),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
14.35586721629143,5.794805061598023,0.0,27.32884658064516,19.0,1.0,925.0,77.01655916652024,3.140879286099142,25.0,2,13.0,3.0,7.178028047555362,8.421117690254912,1.0,20.0,5.0,4.0,4.0,0.06,1.0,1.775,10.28577898433649,98.907914,8.041460946155025,1.1869300603866577,0.16230489100967124,24.374391424999097
19.23445916425966,7.211625554241595,1.0,27.32884658064516,16.0,1.0,0.0,55.46334499463834,0.5040458786007629,17.0,2,7.0,9.0,7.676291735180126,9.971859471192309,1.0,31.0,0.0,2.0,4.0,0.06,0.0,1.775,12.80063535877883,101.535625,6.199406655723737,1.1658053398132324,0.18834333526362876,30.768007890838042
41.23465204454346,5.538662695484777,0.0,27.32884658064516,57.0,1.0,0.0,53.13420258046335,3.2871644319923967,25.0,2,0.0,7.0,9.72437071745188,8.195140903078295,1.0,100.0,3.0,9.0,4.0,0.06,0.0,1.775,9.831126284485478,100.86183199999999,6.634116492085515,1.1944653987884521,0.17882495367928453,25.68043240571534
20.18218271029966,17.325442659795506,0.0,27.347396073826392,13.0,1.0,336.0,49.2262662124308,0.4094538812387167,30.0,2,3.0,11.0,9.788976433486866,3.6745330475325133,1.0,40.0,4.0,3.0,4.0,0.06,1.0,1.775,30.752660721137023,99.06856700000002,8.414254071252504,0.9262492656707764,0.17556822876646774,29.68592880709234
1.7583153064606547,7.18406601177719,1.0,27.32884658064516,0.0,1.0,0.0,67.44826409396335,0.6500250839997745,12.0,2,6.0,21.0,11.341773922326361,0.0,1.0,31.0,0.0,3.0,4.0,0.06,2.0,1.775,12.751717170904513,102.17140699999999,7.02712856196805,1.2601683139801025,0.1936244871114668,27.169589114349744
20.568832506308336,5.518836315568157,1.0,27.32884658064516,67.0,1.0,0.0,51.23086412065114,3.452652424761154,2.0,2,9.0,2.0,9.764085615558146,8.438048445530589,1.0,90.0,3.0,2.0,4.0,0.06,0.0,1.775,9.795934460133477,100.97213400000003,6.634116492085515,1.2422547340393066,0.17276752573025603,21.516850297416084
50.2852082243522,5.10741248973282,1.0,27.32884658064516,0.0,1.0,1072.0,77.22614336351026,4.33498415196145,34.0,2,9.0,15.0,9.421642376607327,7.111094612018211,1.0,99.0,2.0,4.0,4.0,0.06,1.0,1.775,9.065657169275754,99.538985,5.596853217832556,1.1828867197036743,0.15828832496060227,23.149335999966556
4.4076839767883875,8.89513812858886,2.0,27.32884658064516,16.0,1.0,0.0,69.35774237635584,1.4540882374175779,17.0,2,6.0,9.0,10.624943882770287,9.267685572181456,1.0,25.0,0.0,5.0,4.0,0.06,0.0,1.775,15.788870178245226,99.06680700000001,5.94724013429638,1.1272417306900024,0.19398011661036008,29.85990180685474
36.91245466196315,5.02580167422209,0.0,27.32884658064516,77.0,1.0,159.0,46.929001964454656,2.5158345878017974,13.0,2,13.0,0.0,5.973452113561495,4.421111810266217,1.0,104.0,3.0,5.0,4.0,0.06,1.0,1.9463913529655552,9.326312031918508,102.27729100000005,1000000.0,1000000.0,1000000.0,1000000.0
29.2673778379851,35.19259952488561,0.0,27.32884658064516,29.0,1.0,0.0,56.410295338928904,1.6586338728467505,10.0,2,10.0,6.0,5.041565180953184,5.815589686012231,1.0,121.0,3.0,2.0,4.0,0.06,0.0,1.775,62.52770801740766,99.08118900000001,8.414254071252504,0.8844499588012695,0.26163574823275737,1000000.0
