Material_Main,Initial GI (%),Additive_2,Initial pH,V3_Ventilation Duration (min),Initial C/N (%),Material_3,Compost volume (m3),V4_Ventilation Day, Composting Method,Additive_1,Initial Moisture Content (%),Additive_3,M1_is Enclosed,Period (d),V1_Ventilation Type,Application Rate (%DW),Turning times,Material_2,Additive_4,V5_Ventilation rate (L/min/kg iniDW),V2_Ventilation Interval (min),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
3,27.32884658064516,12.0,6.972165065021236,46.230659826540524,33.68809836378105,3.0,0.0551315789473684,3.0,1.0,34.0,77.89042937131586,4.0,0.0,17.0,1.0,7.646156441162665,1.0,2.0,1.0,9.56181920377744,1207.0,1.938857678018576,65.31642817046192,94.507961,7.291285030627715,0.6265277862548828,0.1472780495473798,21.590140684469915
3,27.32884658064516,9.0,9.375253333039636,27.103121160100105,9.827030843279756,3.0,0.0551315789473684,33.0,1.0,25.0,45.70655573026336,4.0,0.0,44.0,0.0,8.656572713116388,3.0,2.0,1.0,6.611130778371797,0.0,1.938857678018576,21.402380021355754,94.53373600000003,6.980328824524249,0.19625715911388397,0.15390108384470697,1000000.0
3,27.32884658064516,9.0,5.416700112383618,55.557968724563715,20.41921870739548,5.0,0.0551315789473684,64.0,2.0,19.0,45.70825919278533,4.0,0.0,90.0,0.0,6.899000426926167,2.0,4.0,1.0,3.1116139726101633,0.0,1.938857678018576,39.58995896997427,95.78276500000001,9.963624012259542,0.27210861444473267,0.18443561337548287,23.219140078501432
3,27.32884658064516,6.0,10.762115228304966,28.146509917452686,43.17686205994623,2.0,0.0551315789473684,0.0,1.0,25.0,79.7692775933715,4.0,1.0,18.0,1.0,7.154008102746287,4.0,12.0,1.0,3.386073673777932,576.0,1.938857678018576,83.7137905176757,95.68072599999999,6.61041373760332,0.5780385732650757,0.15684501267372272,24.876508128270295
3,27.32884658064516,6.0,8.520488402137895,10.420901405928864,23.61136242941338,5.0,0.0551315789473684,1.0,1.0,25.0,46.26043737545042,4.0,0.0,51.0,0.0,7.392284506476642,0.0,0.0,1.0,3.577988808065756,0.0,1.938857678018576,45.77907133474747,94.35036199999999,1.7236944230737308,1.4488118886947632,0.19795060138846665,18.56757246861339
3,27.328846580645163,1.0,5.301969977670023,49.37717504987064,40.69927054697057,0.0,0.0551315789473684,27.0,2.0,19.0,62.063922638956264,4.0,0.0,130.0,1.0,8.0208601301957,3.0,2.0,1.0,3.6996931707130876,178.0,1.938857678018576,78.91009318974918,95.867185,10.330781779901356,0.5800591707229614,0.15980781835701105,18.51240432363296
3,27.32884658064516,12.0,7.401219696360094,8.925185535080434,27.522193215979076,9.0,0.0551315789473684,0.0,1.0,7.0,50.759265573866344,4.0,0.0,32.0,1.0,8.719422779693124,0.0,6.0,1.0,0.042159211165362365,230.0,1.938857678018576,53.361615632711796,94.83279999999999,5.008323252912458,1.5728851556777954,0.14001249921668246,21.41019530838819
3,29.167452562142042,7.0,10.759029452451877,45.21450471870578,38.71761588402905,4.0,0.0551315789473684,23.0,0.0,14.0,65.01839035869172,4.0,1.0,61.0,1.0,7.1773199005234565,0.0,8.0,1.0,2.528739512343316,708.0,1.938857678018576,75.0679468313237,93.135099,6.616314046694942,1.4484632015228271,0.1552050425632295,20.932381162786058
3,27.32884658064516,6.0,4.3464437868294175,23.651728967705626,23.90154711380621,0.0,0.0551315789473684,3.0,2.0,4.0,74.47859574638323,4.0,1.0,19.0,0.0,9.484569128353806,3.0,4.0,1.0,3.2572389515294633,0.0,1.938857678018576,46.341698138125906,96.77545400000001,6.041275097492345,1.2631369829177856,0.189893498701774,22.74222628168565
3,27.32884658064516,6.0,9.79770694994916,29.37530562944253,15.445514542253651,0.0,0.0551315789473684,15.0,1.0,23.0,45.250223499786806,4.0,0.0,111.0,1.0,6.936697218545341,4.0,8.0,1.0,9.118105904008715,489.0,1.938857678018576,29.94665446119606,95.03231300000002,7.843986069552259,0.40791842341423035,0.1249243948832123,21.29231679711276
3,27.32884658064516,1.0,10.760620030004588,31.73595128436431,35.15185982015584,9.0,0.0551315789473684,0.0,1.0,18.0,67.86759658398448,4.0,1.0,16.0,1.0,9.606778469777684,3.0,6.0,1.0,2.143513276525656,680.0,1.938857678018576,68.15445330894184,98.64398100000003,8.453820590438987,0.5623033046722412,0.18244637406595196,24.77544627444154
3,27.32884658064516,9.0,5.89266311253227,7.42622280422272,44.68333503456989,2.0,0.0551315789473684,42.0,1.0,30.0,69.13375336230715,4.0,0.0,125.0,0.0,6.844540560388841,2.0,8.0,1.0,2.0455413917431784,0.0,1.938857678018576,86.63462721125227,95.02552700000004,10.48234063954569,0.30719485878944397,0.16386957631817783,19.454520677666167
3,27.32884658064516,11.0,7.44249138138397,31.271895246979582,37.49065374808268,4.0,0.0551315789473684,72.0,1.0,27.0,59.14597237313251,4.0,0.0,72.0,1.0,9.668913333454299,3.0,5.0,1.0,9.594138351923318,133.0,1.938857678018576,72.68904187340601,96.95292800000001,8.642461800043607,0.34907853603363037,0.1672430058807145,21.19908551203513
3,27.32884658064516,6.0,7.050296601432402,30.338309216034688,7.564660491312006,5.0,0.0551315789473684,1.0,0.0,35.0,69.75328489662166,4.0,1.0,21.0,1.0,9.904734871335746,2.0,4.0,1.0,7.045750206071384,737.0,1.938857678018576,14.666800075184057,98.766524,5.635930529473985,0.28694286942481995,0.14920709492577314,24.037094016719326
3,27.32884658064516,12.0,10.697118719115311,0.0,38.96770257847627,3.0,0.0551315789473684,0.0,0.0,21.0,59.599926493201274,4.0,1.0,18.0,2.0,9.669014712462308,4.0,0.0,1.0,0.0,0.0,1.938857678018576,75.55282933902298,96.84586700000004,4.263152538123723,0.5519471168518066,0.19677828670468966,23.203743283247004
3,27.32884658064516,7.0,4.875781812367391,13.139889037486562,41.4247162106538,5.0,0.0551315789473684,75.0,1.0,38.0,55.26938012299921,4.0,0.0,112.0,0.0,9.576192168440402,3.0,14.0,1.0,2.2757589967092917,0.0,1.938857678018576,80.31662908476669,97.51162400000001,10.086357584739176,0.26712730526924133,0.16653160627069827,26.017348174293367
3,27.32884658064516,13.0,8.05832967772412,46.8640583945585,7.61247974544553,3.0,0.0551315789473684,16.0,2.0,30.0,65.06904443957501,4.0,0.0,24.0,0.0,8.911767403072977,3.0,3.0,1.0,3.9656944426229144,0.0,1.938857678018576,14.75951480321796,94.37045700000003,6.685633365767858,0.3145148456096649,0.16005045136144727,23.56187168392657
3,27.32884658064516,12.0,9.453731372865853,0.0,40.59482608045521,4.0,0.0551315789473684,0.0,1.0,35.0,62.00442924302175,4.0,0.0,65.0,2.0,9.971558831209844,3.0,4.0,1.0,0.0,0.0,1.938857678018576,78.70759023391932,97.01225000000001,7.731220710553261,0.3912557363510132,0.15357910785197698,12.932563543675931
3,27.32884658064516,3.0,11.461515681608702,34.428284739168184,40.41629619983579,9.0,0.0551315789473684,3.0,1.0,24.0,55.99071328049634,4.0,0.0,96.0,0.0,6.779295291768355,3.0,6.0,1.0,9.534896090177279,0.0,1.938857678018576,78.36144620412462,95.84077100000002,9.002308366074441,0.343019038438797,0.20477307842983997,18.899513627623005
3,27.32884658064516,7.0,10.328441571174045,8.707798998383488,19.7801240553742,0.0,0.0551315789473684,11.0,2.0,38.0,81.60206845350561,4.0,1.0,123.0,0.0,9.718825362728468,0.0,3.0,1.0,2.035015261340921,0.0,1.938857678018576,38.350845396922196,93.474249,4.697375666080685,1.4225084781646729,0.17785151668913127,18.492651201837383
3,27.32884658064516,11.0,7.324373826241712,46.88507051597537,42.79755695804586,4.0,0.0551315789473684,33.0,2.0,27.0,79.90029544445198,4.0,0.0,78.0,1.0,7.0787161063594155,2.0,14.0,1.0,1.07943940185809,336.0,1.938857678018576,82.97837190854455,96.08379100000002,10.87727208188358,0.7125125527381897,0.15894265259711732,19.57650943123811
3,27.32884658064516,6.0,11.852742276844161,30.274355066674566,16.846380413754915,3.0,0.0551315789473684,21.0,1.0,23.0,64.69663905853453,4.0,0.0,39.0,1.0,7.5948209083573675,2.0,5.0,1.0,3.1454523527709632,1393.0,1.938857678018576,32.66273401203047,93.776391,6.126737233620478,0.6343726515769958,0.13535257971935097,21.840509924210522
3,27.32884658064516,13.0,5.416880683035736,57.60752672163886,7.840141053324567,9.0,0.0551315789473684,82.0,1.0,35.0,81.03642131908751,4.0,0.0,121.0,1.0,9.067359539998602,4.0,0.0,1.0,3.1541332473824,256.0,1.938857678018576,15.200917677986983,95.47416700000002,8.741160912425913,0.663966953754425,0.14042278070960026,21.001388286841447
3,27.32884658064516,0.0,11.828324893126226,0.0,21.83302152356456,3.0,0.0551315789473684,0.0,2.0,22.0,68.37747581867124,4.0,1.0,13.0,2.0,9.653731818436679,4.0,0.0,1.0,0.0,0.0,1.938857678018576,42.331121415307976,96.85706700000003,2.3906447487272997,0.584241509437561,0.19856279170141064,22.65095036496328
3,27.32884658064516,15.0,11.490903474916582,44.066694796568335,9.16848651779818,4.0,0.0551315789473684,60.0,2.0,25.0,68.65636469969319,4.0,1.0,60.0,0.0,6.667747768926572,3.0,13.0,1.0,1.6908953836881735,0.0,1.938857678018576,17.776390480842796,92.18890900000004,9.913265778406204,0.27545472979545593,0.16929791409494574,26.85505940373094
3,27.32884658064516,3.0,11.860634454332658,56.46558969179897,32.881175032983045,3.0,0.0551315789473684,9.0,0.0,23.0,57.13762253947711,4.0,1.0,22.0,0.0,7.446179228514488,2.0,6.0,1.0,9.385460512845805,0.0,1.938857678018576,62.778564656122924,92.30504800000003,7.8786217352704755,0.11976450681686401,0.24119473706727917,1000000.0
3,27.32884658064516,1.0,7.462735757399125,32.03596938880568,32.306228063389355,5.0,0.0551315789473684,3.0,2.0,19.0,47.12076648980225,4.0,0.0,13.0,1.0,7.535593213555435,2.0,8.0,1.0,0.03998890344642758,856.0,1.938857678018576,62.63717832852164,95.318555,9.587851420674545,0.5187597274780273,0.14080269640217505,23.320617424418174
3,27.32884658064516,10.0,5.480782947153418,29.34416019377167,13.383956436377547,2.0,0.0551315789473684,8.0,1.0,23.0,64.83518654038342,4.0,0.0,27.0,1.0,7.329336426834341,2.0,6.0,1.0,2.7976333631026296,1110.0,1.938857678018576,28.367367471655427,93.538793,6.786903539276413,0.6381303071975708,0.1140394427815988,1000000.0
3,27.32884658064516,12.0,11.604934498879881,58.93452419543571,16.82662300495597,4.0,0.0551315789473684,77.0,2.0,11.0,53.16662291750295,4.0,0.0,124.0,0.0,9.850454381991803,0.0,5.0,1.0,6.4764694187298035,0.0,1.938857678018576,32.62442720828288,95.78656500000002,11.414598750023309,1.205312728881836,0.13342181814314083,22.837103846746988
3,27.32884658064516,7.0,9.396358456410507,8.083471729823232,45.250554468498045,9.0,0.0551315789473684,12.0,2.0,13.0,83.66901758486034,4.0,0.0,71.0,1.0,7.609928383005247,4.0,8.0,1.0,6.373896374167173,210.0,1.938857678018576,87.73438496584522,95.151471,6.915396378276108,1.3282815217971802,0.16536846256475307,19.11198276500483
3,27.32884658064516,2.0,7.793661707296446,43.0658830574488,32.42553328493603,4.0,0.0551315789473684,43.0,0.0,31.0,55.484221219418615,4.0,1.0,60.0,1.0,9.719014382630963,3.0,8.0,1.0,6.81044770095934,174.0,1.938857678018576,62.86849417334512,95.252198,9.284702137168788,0.40770426392555237,0.15996384513175038,21.948289421451374
3,27.32884658064516,1.0,9.472766134205894,1.4688745720462535,18.98413293091101,0.0,0.0551315789473684,0.0,1.0,11.0,51.89828644553409,4.0,0.0,36.0,2.0,7.1214012975958765,2.0,8.0,1.0,0.0,0.0,1.938857678018576,36.807531893622105,94.43631600000002,7.3462010138356275,1.2746566534042358,0.13892250065039627,20.331556703814893
3,27.32884658064516,3.0,7.354837848231807,37.91701600436683,8.748931415320794,9.0,0.0551315789473684,5.0,1.0,2.0,53.1821911659091,4.0,0.0,30.0,0.0,7.437517357294422,3.0,5.0,1.0,9.694309959830345,0.0,1.938857678018576,16.96293284905265,94.98286900000002,7.131411595612383,1.1507973670959473,0.1830272497246439,21.195571814890744
3,27.32884658064516,9.0,9.706180362191542,49.6259849456611,24.10140645705354,2.0,0.0551315789473684,5.0,1.0,16.0,62.39054408696658,4.0,0.0,125.0,1.0,7.954928159287028,5.0,13.0,1.0,6.008645375058784,1190.0,1.938857678018576,46.72919696030474,94.50553400000003,6.893137908345177,0.44842466711997986,0.13969389238652713,21.8681576379672
3,27.32884658064516,13.0,9.784838642617371,12.118239575074004,30.054912842132637,9.0,0.0551315789473684,48.0,1.0,38.0,78.50646924018383,4.0,0.0,123.0,0.0,8.363941286506709,4.0,3.0,1.0,4.075587473728976,0.0,1.938857678018576,58.27219852614797,95.53357200000002,9.721135544049227,0.3550854027271271,0.16844425641848854,20.21422163997423
3,27.32884658064516,15.0,4.921306358427889,27.04695280329757,7.5615159897185835,5.0,0.0551315789473684,15.0,2.0,31.0,81.68734777554505,4.0,0.0,23.0,1.0,9.772310554275071,5.0,2.0,1.0,8.320904781385265,511.0,1.938857678018576,14.660703334126108,93.835247,6.186582085902307,0.5364173054695129,0.14304880851757248,22.225354727492007
3,27.32884658064516,7.0,11.0907854106838,0.0,15.676241070925254,2.0,0.0551315789473684,0.0,1.0,17.0,82.63650403084246,4.0,0.0,104.0,2.0,9.995334362709158,2.0,14.0,1.0,0.0,0.0,1.938857678018576,34.687576106435884,96.46198900000002,7.035703594084859,0.4347483813762665,0.11512171456790023,1000000.0
3,27.32884658064516,7.0,4.86479100593676,0.0,44.91572466575488,4.0,0.0551315789473684,0.0,2.0,10.0,64.96854327251258,4.0,0.0,69.0,2.0,8.024420736289205,3.0,0.0,1.0,0.0,0.0,1.938857678018576,87.08519763196719,94.14474500000001,5.457756867150854,1.393097162246704,0.1453558474192641,16.04944140175708
3,27.32884658064516,15.0,10.876528765950379,0.0,42.104687799064074,2.0,0.0551315789473684,0.0,2.0,8.0,63.56995849704407,4.0,0.0,96.0,2.0,9.505117855424968,3.0,5.0,1.0,0.0,0.0,1.938857678018576,81.63499721979043,94.40555300000001,7.275841407076611,1.161381721496582,0.14451273518242222,12.992000598592384
3,27.32884658064516,7.0,9.68251818255414,16.83209574337448,42.209073558359194,9.0,0.0551315789473684,30.0,1.0,38.0,72.89777792693471,4.0,0.0,131.0,1.0,7.503544382048661,2.0,2.0,1.0,1.203561514255207,543.0,1.938857678018576,81.83738635067557,95.55560000000001,9.809712842340627,0.7548664212226868,0.14758082458797556,19.11663954157691
3,27.32884658064516,8.0,8.54067091111829,39.82349373476518,36.14210514137813,2.0,0.0551315789473684,0.0,0.0,24.0,65.49071651057501,4.0,1.0,13.0,1.0,8.739807282189878,3.0,5.0,1.0,1.4928381036249339,208.0,1.938857678018576,70.07439805311564,96.25831400000001,7.555565550487739,0.6232342720031738,0.19564759863162712,24.71220938705075
3,27.32884658064516,15.0,9.279218644257003,32.46206684471563,37.167182917949944,5.0,0.0551315789473684,49.0,0.0,17.0,59.78288165486033,4.0,1.0,90.0,1.0,9.904606772765254,2.0,14.0,1.0,9.239289820016381,27.0,1.938857678018576,72.06187797078812,94.56662600000001,8.934166084819985,0.22145971655845642,0.17824451449659423,24.277235189695162
3,27.32884658064516,1.0,6.177636783934458,9.533597830718303,27.049935188324884,5.0,0.0551315789473684,82.0,1.0,36.0,79.70153591989961,4.0,0.0,126.0,1.0,7.127469841439291,4.0,4.0,1.0,0.12670097524147161,155.0,1.938857678018576,52.44597452978856,96.44823500000001,10.694129659417689,0.5632187724113464,0.12945705036332522,19.541346073354973
3,27.32884658064516,7.0,7.8455982120639085,38.919122005863954,40.51249820275018,9.0,0.0551315789473684,46.0,0.0,13.0,66.00718269176026,4.0,1.0,74.0,0.0,9.7838256531453,4.0,6.0,1.0,8.479657989645428,0.0,1.938857678018576,78.54796819611595,94.90575500000003,9.4592037507738,1.0518893003463745,0.23710922821495162,20.50770483291538
3,27.32884658064516,3.0,9.229842810019168,36.95392483766937,45.22682485685915,4.0,0.0551315789473684,0.0,1.0,36.0,65.22117289300805,4.0,0.0,73.0,0.0,8.097937615901596,2.0,4.0,1.0,5.86924867502029,0.0,1.938857678018576,87.68837662612276,95.00964400000001,9.01953011660229,-0.011887874454259872,0.1779699971027594,19.224092205405405
3,27.32884658064516,12.0,9.24632800741978,0.0,38.7277695323873,3.0,0.0551315789473684,0.0,2.0,21.0,45.160524759973896,4.0,1.0,27.0,2.0,8.79253006485457,2.0,0.0,1.0,0.0,0.0,1.938857678018576,75.08763331040299,94.15065300000002,3.5795986098240906,0.5535061359405518,0.18276914792495844,20.32331040431677
3,27.32884658064516,6.0,7.890258341715933,0.0,29.623633275845407,3.0,0.0551315789473684,0.0,1.0,15.0,44.24025398517692,4.0,0.0,112.0,2.0,7.731218042443334,3.0,4.0,1.0,0.0,0.0,1.938857678018576,57.436008827679444,94.40122900000001,6.726014590260412,0.4217800498008728,0.1785220797457497,10.785008455818613
3,27.32884658064516,10.0,5.478889456382637,46.61606193067557,40.06138395593782,5.0,0.0551315789473684,1.0,1.0,17.0,73.79009619236889,4.0,0.0,15.0,0.0,9.731899989030884,3.0,14.0,1.0,7.363703960045705,0.0,1.938857678018576,75.49603165199551,99.227295,6.685920618225781,0.147893026471138,0.2022417154423241,1000000.0
3,27.328846580645163,6.0,5.602592159806093,0.0,33.330922680302706,2.0,0.0551315789473684,0.0,2.0,12.0,53.34325504586899,4.0,1.0,19.0,2.0,9.866250354833461,3.0,14.0,1.0,0.0,0.0,1.938857678018576,64.6239153541484,97.15774000000002,7.010266500390198,1.2369484901428223,0.15658760883069078,24.64274739789477
3,27.32884658064516,8.0,9.762861238856136,2.428719294487618,32.31977871913865,3.0,0.0551315789473684,38.0,2.0,36.0,78.89588014025499,4.0,1.0,106.0,1.0,9.877291939197615,5.0,8.0,1.0,7.531160078150357,849.0,1.938857678018576,62.663451121463346,93.91443700000002,8.311155011779165,0.42490097880363464,0.15288441088445648,23.14341874818413
3,27.32884658064516,2.0,11.465505695353023,13.495995719916065,12.726847893455545,4.0,0.0551315789473684,17.0,1.0,18.0,74.42936904544243,4.0,0.0,80.0,1.0,9.747520339754157,5.0,0.0,1.0,3.5131147276176486,583.0,1.938857678018576,24.675546755200823,94.54533300000001,8.04261310864387,0.614018976688385,0.1448594281698885,18.72233539552741
3,27.32884658064516,11.0,8.347654984386718,45.835475681598645,20.57565039578545,9.0,0.0551315789473684,56.0,2.0,11.0,54.31346133463412,4.0,0.0,89.0,1.0,9.239053391908374,4.0,0.0,1.0,7.43891995460784,163.0,1.938857678018576,39.89325775009457,95.47416700000002,8.554715303980949,1.1855510473251343,0.1470984318002058,22.795014136714663
3,27.32884658064516,1.0,7.62319297748169,9.666356792371516,28.70905808174521,4.0,0.0551315789473684,49.0,0.0,4.0,63.34447851712636,4.0,1.0,79.0,1.0,6.837646265189463,4.0,3.0,1.0,2.8037985903786042,321.0,1.938857678018576,55.66277769047295,94.88244400000004,11.273625521505188,1.4713218212127686,0.1784151358739701,19.32150318697323
3,27.32884658064516,11.0,8.501962632491669,4.041659509123288,45.02091083709285,4.0,0.0551315789473684,63.0,0.0,7.0,83.66183063333835,4.0,1.0,127.0,1.0,6.686464684087205,3.0,14.0,1.0,0.7418493885439381,1300.0,1.938857678018576,87.28913864788719,94.66574,9.905178441041976,1.5676249265670776,0.12718184199090002,23.07190259531203
3,27.32884658064516,11.0,11.987397398151094,14.515880231344687,37.374721969282604,0.0,0.0551315789473684,6.0,1.0,38.0,61.72176024588794,4.0,0.0,66.0,1.0,9.657060898806174,5.0,4.0,1.0,3.211519426380538,1334.0,1.938857678018576,72.46426665395313,95.03456300000002,6.730239183021228,0.5963299870491028,0.15119101046321456,19.84141195578176
3,27.32884658064516,11.0,7.178326863215965,49.19889341482889,36.08854611929073,5.0,0.0551315789473684,35.0,2.0,27.0,56.9111615281778,4.0,0.0,41.0,1.0,6.5371955476916455,0.0,13.0,1.0,1.2861088814804955,1317.0,1.228122564575588,69.97055473191432,92.94053600000001,1000000.0,1000000.0,1000000.0,1000000.0
3,27.32884658064516,10.0,9.60044227012315,44.701929413784086,27.37901045264395,9.0,0.0551315789473684,1.0,0.0,18.0,48.11691810909664,4.0,1.0,60.0,1.0,9.683180351326216,3.0,12.0,1.0,2.9414795366098723,496.0,0.8206278615624099,53.08400463265957,96.69368400000002,1000000.0,1000000.0,1000000.0,1000000.0
3,27.32884658064516,6.0,4.784469199062097,12.867436564285557,30.73401783259619,0.0,0.0551315789473684,21.0,2.0,25.0,55.14651088285348,4.0,0.0,128.0,1.0,9.907918757516454,0.0,4.0,1.0,6.53545366220238,1299.0,1.938857678018576,59.58888645108896,95.529212,5.999683238229639,1.1220836639404297,0.15527868965664743,17.28118458285151
3,27.32884658064516,2.0,4.849415212986744,24.722513305033953,44.59698996624716,2.0,0.0551315789473684,23.0,2.0,25.0,47.87862400856282,4.0,0.0,61.0,1.0,7.357498212067607,0.0,8.0,1.0,9.455918381372612,658.0,1.938857678018576,86.4672164125757,93.967295,7.081397836272973,0.87913578748703,0.15666123855569197,19.50105857808054
3,27.32884658064516,2.0,10.672266733908614,52.75943574797063,6.9646492111841924,4.0,0.0551315789473684,30.0,0.0,16.0,78.3331195532662,4.0,1.0,40.0,1.0,9.099115178677842,4.0,8.0,1.0,3.0863046774419587,560.0,1.938857678018576,13.50346359781049,92.94440500000002,8.02253781635759,0.6267017126083374,0.15362204752707068,23.86204270089081
3,27.32884658064516,2.0,11.734104780416624,4.399838064459571,18.088400247714265,0.0,0.0551315789473684,8.0,0.0,4.0,43.73944574232034,4.0,1.0,27.0,1.0,7.430955140591225,4.0,13.0,1.0,3.5230020452879476,217.0,1.938857678018576,35.07083370335391,92.38183500000001,6.6383596667950355,1.3129379749298096,0.15615903446862442,25.863431962328097
3,27.32884658064516,9.0,10.509344111052338,29.24317250379849,30.0470936353121,0.0,0.0551315789473684,71.0,0.0,8.0,72.81954884333057,4.0,1.0,97.0,1.0,9.89338035948627,0.0,13.0,1.0,0.030729493369514582,1223.0,1.938857678018576,57.6964086623366,93.16666300000001,10.602449267120155,1.2283446788787842,0.11999896796598807,1000000.0
3,27.32884658064516,5.0,11.514005511188508,0.0,32.71431200333425,3.0,0.0551315789473684,0.0,0.0,24.0,59.844482872776055,4.0,1.0,26.0,2.0,9.657645350061147,0.0,6.0,1.0,0.0,0.0,1.938857678018576,63.42839500875987,96.74469500000001,3.2878317132354606,1.2651798725128174,0.16480786192284635,21.60660560646321
3,27.32884658064516,0.0,10.96967770124667,51.41139656235228,25.001883641151153,2.0,0.0551315789473684,41.0,2.0,17.0,59.40680772645357,4.0,0.0,126.0,0.0,7.28238172380906,0.0,0.0,1.0,0.8122413049293897,0.0,1.938857678018576,48.47509406257294,94.42097200000002,8.753057299383858,1.3350738286972046,0.1693205534138551,20.510219826857107
3,27.32884658064516,1.0,8.209044008336438,56.919058910379434,23.340001788680567,9.0,0.0551315789473684,1.0,2.0,21.0,49.15809709646281,4.0,0.0,68.0,0.0,8.566101263016725,3.0,13.0,1.0,6.631018519203864,0.0,1.938857678018576,45.25294167295061,94.42615600000003,8.92392447901643,0.1333005726337433,0.20847436282917411,21.29692917762723
3,27.32884658064516,2.0,11.83012685373282,0.5278180552811352,24.658818501512986,3.0,0.0551315789473684,0.0,2.0,28.0,63.22455303503486,4.0,0.0,46.0,2.0,6.711622345275829,4.0,6.0,1.0,0.0,0.0,1.938857678018576,47.80993958252497,94.91551300000003,5.676987605517277,0.4299860894680023,0.15573670601405748,18.752159773643495
3,27.328846580645163,6.0,6.2511138123400585,7.283313009702075,42.29916329000195,0.0,0.0551315789473684,73.0,0.0,13.0,79.5123909985654,4.0,1.0,86.0,1.0,6.6471655459866525,2.0,2.0,1.0,1.6566198139168886,1025.0,1.938857678018576,82.01205751858177,94.14173300000002,9.538662400762052,1.5094921588897705,0.13823522071615688,21.242777796876233
3,27.32884658064516,10.0,8.485522571317208,33.41847792844402,5.728428137612426,5.0,0.0551315789473684,26.0,2.0,37.0,50.15566126131172,4.0,0.0,131.0,1.0,9.429300924467622,4.0,8.0,1.0,9.097156571932274,670.0,1.938857678018576,11.106606877587504,95.43039500000003,8.584073193331728,0.37216541171073914,0.1453572257718599,23.674390033403252
3,27.32884658064516,11.0,9.976539231766967,5.107416161801105,31.031727296014033,4.0,0.0551315789473684,14.0,0.0,31.0,62.04359459856475,4.0,1.0,101.0,0.0,9.75001913516648,4.0,12.0,1.0,9.50476573852426,0.0,1.938857678018576,60.166102730055435,94.70851500000002,8.580871582342857,0.39775899052619934,0.21772296512249292,21.79198582033257
3,27.32884658064516,15.0,4.335658251058398,50.34194226470549,15.402657274364039,5.0,0.0551315789473684,1.0,1.0,14.0,72.55679436493037,4.0,0.0,15.0,0.0,8.137878861149229,2.0,0.0,1.0,8.18849294996354,0.0,1.938857678018576,29.863560318289387,95.50191400000001,4.658629737412672,0.48173362016677856,0.1561631876341807,23.13927171311769
3,27.32884658064516,1.0,6.458286873643134,26.784557831232945,16.772452512840886,9.0,0.0551315789473684,51.0,2.0,13.0,68.0421892039741,4.0,0.0,87.0,1.0,7.055604711073258,2.0,13.0,1.0,1.9825750087794591,154.0,1.938857678018576,32.51939833372351,95.35533800000003,10.367456586341149,1.5168931484222412,0.15290081138330752,24.177522268754867
3,27.32884658064516,10.0,5.705277157476984,28.419928059178872,10.004535539284497,9.0,0.0551315789473684,11.0,1.0,34.0,47.454260212619374,4.0,0.0,42.0,0.0,9.694792892719773,1.0,3.0,1.0,1.8331915726696602,0.0,1.938857678018576,19.39737054535146,95.67510000000001,5.884008285815091,0.4346376359462738,0.14996504959251092,19.916764598951474
3,27.328846580645163,5.0,9.724911320800716,36.548089008189386,32.802528915612164,3.0,0.0551315789473684,5.0,2.0,16.0,61.219449514092474,4.0,1.0,31.0,0.0,9.787668923405338,3.0,3.0,1.0,7.986423164378469,0.0,1.938857678018576,63.599435046461,95.72464100000003,5.0749302480532075,0.5221962928771973,0.22170978162931687,22.036091490809554
3,27.32884658064516,10.0,5.468025949980044,18.927162766677895,7.277169458877117,5.0,0.0551315789473684,3.0,0.0,11.0,44.796170607325614,4.0,1.0,15.0,1.0,9.591800240978392,1.0,0.0,1.0,8.658810544750846,1180.0,1.938857678018576,14.109395879586184,97.66994100000002,4.584985833690021,1.1151087284088135,0.1379674719547239,23.548723108877205
3,27.32884658064516,13.0,11.002843708121143,24.563472203831324,20.91669385266399,5.0,0.0551315789473684,3.0,2.0,25.0,71.4214931322475,4.0,1.0,68.0,1.0,6.902827358553035,3.0,12.0,1.0,9.763284501255272,859.0,1.938857678018576,40.554492475001524,95.168334,7.080986161210954,0.532906174659729,0.18886775855551885,22.755827032392997
3,27.32884658064516,11.0,4.761077537142482,0.0,19.038932563123623,9.0,0.0551315789473684,0.0,2.0,22.0,65.53391849345405,4.0,0.0,115.0,2.0,8.922030214678623,2.0,4.0,1.0,0.0,0.0,1.938857678018576,36.913780581290126,93.196663,7.731220710553261,0.4011727273464203,0.1711567493235089,14.18158745571466
3,27.32884658064516,10.0,11.339846842889553,12.46206944234514,31.87321047715456,5.0,0.0551315789473684,3.0,1.0,18.0,72.45612446995398,4.0,1.0,15.0,1.0,9.460920651561212,0.0,14.0,1.0,3.3432121767881062,444.0,1.938857678018576,61.797618856733244,95.69835299999998,3.7226172875237986,0.9404696822166443,0.17688115212428523,25.882143015465157
3,27.32884658064516,8.0,7.292085313198937,24.232348197269,8.44285435110558,3.0,0.0551315789473684,42.0,0.0,14.0,74.415880174822,4.0,1.0,68.0,1.0,8.798214272352851,4.0,3.0,1.0,1.185964329200595,204.0,1.938857678018576,16.3694929830336,94.40984200000003,10.175211583734676,0.6709736585617065,0.15735804146038423,20.681574971316113
