V2_Ventilation Interval (min),Additive_2,V3_Ventilation Duration (min),Initial GI (%),M1_is Enclosed, Composting Method,V1_Ventilation Type,Initial C/N (%),V5_Ventilation rate (L/min/kg iniDW),Material_Main,V4_Ventilation Day,Application Rate (%DW),Turning times,Material_3,Additive_1,Additive_4,Initial Moisture Content (%),Compost volume (m3),Period (d),Additive_3,Initial pH,Material_2,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1198.0,1.0,6.140061634698181,27.32884658064516,1.0,2.0,1.0,42.761605577456166,4.196831351178375,7,46.0,6.703749451342739,22.0,0.0,2.0,1.0,46.739322746128174,0.6292491869918699,102.0,4.0,10.65021050095344,14.0,2.4967368849582217,106.76447790527003,106.021849,6.053587621155657,0.712062656879425,0.1233077833118893,23.040886450758325
0.0,1.0,0.0,27.32884658064516,1.0,2.0,2.0,7.612248366379441,0.0,7,0.0,7.004146232100041,23.0,0.0,14.0,1.0,80.83563568167507,0.6292491869918699,86.0,4.0,11.000466373091372,2.0,2.4967368849582217,19.005781273802516,107.14378000000005,4.539632054662481,0.4368742108345032,0.2152874070944311,21.743222673493964
0.0,0.0,0.0,27.328846580645163,1.0,2.0,2.0,6.7560621571341315,0.0,7,0.0,7.298809244642619,30.0,0.0,18.0,1.0,63.77388193006167,0.6292491869918699,81.0,4.0,11.92902758227789,6.0,2.4967368849582217,16.868109584787195,108.24541200000004,3.742125739225468,0.41591039299964905,0.16068532848081504,24.31350682241065
0.0,0.0,57.72597911894388,27.32884658064516,1.0,2.0,0.0,17.527918720904307,4.596514139410111,7,81.0,5.971407116819905,2.0,0.0,17.0,1.0,60.11152822862458,0.6292491869918699,102.0,4.0,9.157272249387429,4.0,2.4967368849582217,43.762601187031514,105.71385599999999,4.075371269219668,0.5261160731315613,0.17117100177555764,22.573163592000423
0.0,0.0,0.0,27.32884658064516,1.0,1.0,2.0,7.70186257503458,0.0,7,0.0,2.0671546957196805,13.0,0.0,36.0,1.0,59.49296717440903,0.6292491869918699,92.0,4.0,6.859801950736316,4.0,2.4967368849582217,24.235832498894638,108.84586200000001,1.3203124880049348,0.222467839717865,0.155858217979493,1000000.0
0.0,3.0,0.0,27.32884658064516,1.0,1.0,2.0,12.978860038616771,0.0,7,0.0,7.018839840393431,27.0,0.0,37.0,1.0,68.97838860306555,0.6292491869918699,131.0,4.0,5.6011594153862525,5.0,2.4967368849582217,33.56084525799874,108.24474700000002,3.0118589067440844,0.127171128988266,0.14516748698352253,1000000.0
1115.0,3.0,8.369331016080157,27.32884658064516,1.0,1.0,1.0,13.017887414953549,1.291758299220874,7,1.0,3.23402601056962,16.0,0.0,34.0,1.0,77.30054685049566,0.6292491869918699,109.0,4.0,6.017840812053352,4.0,2.4967368849582217,32.50223967314796,109.18721400000003,1.516532334304238,-0.031896788626909256,0.14943253936597733,19.447349708726005
1062.0,5.0,33.97883760092133,27.328846580645163,1.0,0.0,1.0,5.359512794683557,4.2540316037977846,7,7.0,8.020479953409502,5.0,0.0,36.0,1.0,73.38191424152583,0.6292491869918699,93.0,4.0,5.963169878941739,14.0,2.4967368849582217,13.381293279891956,112.40619400000001,-0.7056099409605621,0.5161037445068359,0.11289350389485933,21.034452175803033
0.0,2.0,0.2767035794527216,27.32884658064516,1.0,1.0,2.0,5.027221098161149,0.02274728534027589,7,0.0,2.2828223666663847,23.0,5.0,25.0,1.0,64.71225151841979,0.6292491869918699,72.0,4.0,11.776031514229174,8.0,2.4967368849582217,12.55164834461912,108.47647000000002,4.087849895932921,0.4069373905658722,0.1684800618933442,25.693328575076674
0.0,1.0,0.0,27.618405955083592,1.0,1.0,2.0,15.796369658028084,0.0,7,0.0,1.335100217069517,18.0,0.0,35.0,1.0,82.74321638840034,0.6292491869918699,66.0,4.0,10.172378251570555,8.0,2.4967368849582217,39.43937877363361,108.45254700000007,2.237137231734204,0.3897009491920471,0.18314226022242763,22.032097892527027
