Material_2,Initial pH,Additive_1,Initial GI (%),Material_Main,Additive_2,V5_Ventilation rate (L/min/kg iniDW),V4_Ventilation Day,Application Rate (%DW),Turning times,Additive_4, Composting Method,Compost volume (m3),V1_Ventilation Type,Period (d),Additive_3,Initial Moisture Content (%),Initial C/N (%),V2_Ventilation Interval (min),V3_Ventilation Duration (min),M1_is Enclosed,Material_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
2.0,5.161186593849812,15.0,27.32884658064516,10,11.0,6.838668980392534,24.0,1.8733932072137396,4.0,1.0,0.0,0.6277154746460176,1.0,24.0,4.0,52.616135723914816,24.71418219193691,380.0,0.5071236058468553,1.0,2.0,2.0952942734506244,51.783484419780805,100.787359,6.18679273233784,1.2096763849258423,0.182013758233399,24.775545559182216
4.0,7.393815212876813,31.0,27.32884658064516,10,5.0,5.862242441900817,3.0,1.3738774442716206,30.0,1.0,1.0,0.6277154746460176,1.0,15.0,4.0,54.18479316221452,15.58647104548779,116.0,24.16157319680154,0.0,3.0,2.0952942734506244,32.65824352491453,101.63817299999994,7.1787145625413356,0.5288140773773193,0.2065456989775409,30.250736554872205
4.0,5.778600179957465,12.0,27.32884658064516,10,8.0,8.461960122141019,29.0,6.356855301221741,12.0,1.0,1.0,0.6277154746460176,1.0,55.0,4.0,47.32840399223185,31.264016411240732,60.0,38.583196621313725,0.0,9.0,2.0952942734506244,65.50731455153904,99.65755199999994,8.035266450635783,0.5586607456207275,0.2027160691203298,22.908793535293334
0.0,5.7983171221503325,11.0,27.32884658064516,10,2.0,9.524266944958514,3.0,1.5383977186952513,15.0,1.0,0.0,0.6277154746460176,1.0,30.0,4.0,44.50087324804363,44.95469589997331,184.0,57.019735993893484,1.0,9.0,2.0952942734506244,94.19331688392833,103.32079299999995,8.629608180832664,0.3023347556591034,0.18505583793628383,25.066421572336058
5.0,5.464267241676888,17.0,27.32884658064516,10,0.0,3.2171512789610457,0.0,1.0973548664764132,28.0,1.0,1.0,0.6277154746460176,1.0,28.0,4.0,49.45686166932727,31.64995894332541,572.0,51.59381013964343,1.0,2.0,2.0952942734506244,66.3159777288971,104.03081299999997,5.842648756513089,0.5136238932609558,0.18842716207733987,25.205105698020418
4.0,6.183138356412391,36.0,27.32884658064516,10,9.0,4.487973863906024,5.0,6.927915296778435,27.0,1.0,0.0,0.6277154746460176,1.0,19.0,4.0,54.28587977097489,12.586930944452181,1350.0,16.91912154713969,1.0,4.0,2.0952942734506244,26.37332432822911,102.80911199999998,6.647657300077666,0.5182414054870605,0.17656818571481045,1000000.0
5.0,4.7427229352504545,13.0,27.32884658064516,10,6.0,3.456394507439089,16.0,4.6049198418067,19.0,1.0,0.0,0.6277154746460176,1.0,27.0,4.0,84.02914743479988,29.05899800712129,818.0,54.48829406062158,1.0,0.0,2.0952942734506244,60.887152116534345,101.28034799999995,6.060175327505335,0.5601482391357422,0.17763306722831254,24.0140490661752
4.0,5.397064182561251,14.0,27.32884658064516,10,11.0,4.831351993716638,2.0,6.3595088688343555,27.0,1.0,1.0,0.6277154746460176,1.0,87.0,4.0,78.05629910651126,23.27340470626581,1314.0,4.246306485265179,1.0,9.0,2.0952942734506244,48.764631604737566,102.709761,6.510820726342766,0.5455551147460938,0.17194369911004578,21.007637682699677
5.0,5.266363566854043,22.0,27.32884658064516,10,10.0,4.059981648430703,3.0,1.2069577368156859,22.0,1.0,0.0,0.6277154746460176,1.0,26.0,4.0,68.74585524107701,9.713053008463808,1253.0,0.24788088191229907,1.0,3.0,2.0952942734506244,20.351704346356577,102.53889599999998,5.274497112412261,1.2277615070343018,0.1841029165304262,29.652946052839024
0.0,5.236512978572661,7.0,27.32884658064516,10,13.0,1.9457517462746976,29.0,6.543954681340081,6.0,1.0,1.0,0.6277154746460176,1.0,49.0,4.0,65.4859125049918,28.689963502388242,252.0,19.9291603545498,0.0,9.0,2.0952942734506244,60.1139162320615,99.74767799999998,4.7779862880117845,0.3301888704299927,0.1796599648366943,21.783441033364944
2.0,4.490375454745482,2.0,27.32884658064516,10,7.0,7.290006735501972,0.0,9.194237977768273,16.0,1.0,0.0,0.6277154746460176,1.0,81.0,4.0,68.81908929269535,15.008641612070562,1267.0,36.75791557470062,1.0,5.0,2.0952942734506244,31.447520822044197,101.85377999999999,6.441047031723098,0.5584745407104492,0.19260419622245314,22.03644613550788
8.0,5.1650017435762745,21.0,27.32884658064516,10,1.0,8.131502035548886,4.0,5.972762008174206,11.0,1.0,2.0,0.6277154746460176,1.0,77.0,4.0,81.24301395987837,43.69382895985276,213.0,3.8551367727718056,1.0,0.0,2.0952942734506244,91.55142960471053,102.96094,6.4402882466232425,0.5548521280288696,0.15422442693901658,23.009906799075925
4.0,6.324250350184119,30.0,27.32884658064516,10,2.0,6.195683434365141,17.0,1.6538881115886206,7.0,1.0,0.0,0.6277154746460176,1.0,17.0,4.0,57.584362844365906,36.85299349941293,1070.0,53.80567557217092,1.0,3.0,2.0952942734506244,77.217866238833,102.06602299999994,7.730341522617742,0.5687671899795532,0.17258815414582968,24.40727552568177
14.0,6.790264566599301,18.0,27.32884658064516,10,8.0,5.578310052676133,1.0,5.1438624867128695,27.0,1.0,0.0,0.6277154746460176,1.0,21.0,4.0,61.56173605442909,6.985447590430466,1336.0,44.455553254608546,1.0,9.0,2.7658689591143126,14.636568333718419,103.28310499999998,1000000.0,1000000.0,1000000.0,1000000.0
14.0,5.385430935150972,21.0,27.32884658064516,10,3.0,2.008192421721394,38.0,9.973467410579028,2.0,1.0,2.0,0.6277154746460176,1.0,65.0,4.0,59.00690669147781,4.927357930578202,1162.0,48.75435257987412,1.0,3.0,2.0952942734506244,10.324264855182026,101.62224999999997,7.085139074533045,0.5828825831413269,0.13824382000299223,23.612319088980698
5.0,5.0667643221839285,22.0,27.73437341925169,10,5.0,7.325201581293808,4.0,3.360097960826777,30.0,1.0,2.0,0.6277154746460176,1.0,17.0,4.0,64.42304692364822,29.791203649323485,271.0,8.818233800184226,0.0,2.0,2.0952942734506244,62.42133840562884,103.41383899999995,5.204723417792595,0.5361391305923462,0.17549819896323213,26.618786976894096
3.0,5.502037898050472,27.0,27.328846580645163,10,11.0,0.7962056459518371,5.0,5.845744911122568,15.0,1.0,2.0,0.6277154746460176,1.0,20.0,4.0,72.58219926057816,29.318039823836457,1102.0,40.541535888015034,1.0,4.0,2.0952942734506244,61.42992095168188,102.80939399999997,5.697529923974928,0.5229557156562805,0.15669926804133813,25.527541151760513
13.0,4.503729050090743,24.0,27.32884658064516,10,10.0,9.982398948099824,3.0,9.374188196105205,19.0,1.0,1.0,0.6277154746460176,1.0,41.0,4.0,76.33656950757009,33.87937537259385,269.0,13.773151661985246,1.0,4.0,2.0952942734506244,70.98726120628001,102.44875899999997,4.602941641445915,0.5637937784194946,0.19280690109739507,26.923996632042346
14.0,6.467489526665032,30.0,27.32884658064516,10,15.0,0.6982217018185599,1.0,4.249179459346413,20.0,1.0,0.0,0.6277154746460176,1.0,50.0,4.0,84.06561326522497,13.466979560688472,848.0,7.237293486590892,1.0,4.0,2.0952942734506244,29.407302441173833,100.26213299999998,5.54606054879858,0.542252242565155,0.14576039626027476,1000000.0
6.0,6.116401125787368,30.0,27.32884658064516,10,5.0,7.317394307033284,5.0,9.879743439393158,3.0,1.0,2.0,0.6277154746460176,1.0,18.0,4.0,69.21494634799025,20.111762816339198,398.0,43.886327588485756,1.0,4.0,2.0952942734506244,42.14006145807272,103.02866399999999,6.647657300077666,0.5012313723564148,0.1524102055989915,23.865039194164023
5.0,7.1209912857232505,15.0,27.32884658064516,10,10.0,1.4679139215598702,5.0,5.4770121588913625,19.0,1.0,0.0,0.6277154746460176,1.0,21.0,4.0,52.43525408081098,9.195479058477812,675.0,43.773560564908,1.0,2.0,2.0952942734506244,19.267234612863696,102.12809399999996,7.14588868491132,0.5525454878807068,0.1915985748332879,29.047386203096323
0.0,6.497984099904098,14.0,27.32884658064516,10,8.0,3.349997223812152,27.0,3.0790016003890273,15.0,1.0,2.0,0.6277154746460176,1.0,113.0,4.0,72.81328636099306,43.296642862075636,843.0,13.105529541147593,1.0,5.0,2.0952942734506244,89.17310913346185,99.32791899999995,8.165870050988262,0.364448606967926,0.15422852378660035,1000000.0
0.0,5.584233231574469,6.0,27.32884658064516,10,0.0,5.938481530028628,0.0,2.5849091705144165,13.0,1.0,2.0,0.6277154746460176,1.0,49.0,4.0,62.77783816360303,36.49515791138471,1348.0,35.701590524735245,0.0,3.0,2.0952942734506244,76.09897241647651,103.20573399999998,5.437992852892091,0.3712415099143982,0.14650200551226242,1000000.0
14.0,5.963309090931092,37.0,27.32884658064516,10,1.0,4.01691926177964,5.0,3.726030261745602,23.0,1.0,1.0,0.6277154746460176,1.0,62.0,4.0,75.87072689268427,38.85486676069444,904.0,54.625690864443236,1.0,9.0,2.0952942734506244,81.41237981937007,101.972383,7.9502322729424435,0.5460850596427917,0.17068583259340292,22.06124294346053
0.0,6.470020411782906,28.0,27.32884658064516,10,6.0,8.506189779471601,26.0,4.485016409113417,24.0,1.0,0.0,0.6277154746460176,1.0,35.0,4.0,48.822434667361996,21.78947859347143,661.0,34.20697176158984,1.0,9.0,2.0952942734506244,45.65536971837565,101.06573799999995,7.177150300876544,0.3525768220424652,0.17802036878021835,25.642638335449877
