M1_is Enclosed,Initial GI (%),Turning times,V1_Ventilation Type,V4_Ventilation Day,Initial Moisture Content (%),Additive_1,V5_Ventilation rate (L/min/kg iniDW), Composting Method,V3_Ventilation Duration (min),Initial C/N (%),Material_2,Additive_2,Additive_3,Application Rate (%DW),V2_Ventilation Interval (min),Compost volume (m3),Material_3,Material_Main,Period (d),Additive_4,Initial pH,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,27.32884658064516,22.0,0.0,43.0,76.64160167872251,23.0,5.265430721697126,1.0,9.664884178343948,44.672419239446704,8.0,11.0,4.0,0.5962329609173866,0.0,0.15181,2.0,6,104.0,1.0,8.388423346178813,1.411,63.0327835468593,93.63591100000002,14.257824727605959,0.18928180634975433,0.18469354597773568,24.810961298451225
1.0,27.32884658064516,27.0,0.0,21.0,62.83956849030298,27.0,3.3680964634590294,2.0,31.110527254158683,21.034057446789262,13.0,11.0,4.0,5.8925204265261,0.0,0.15181,4.0,6,82.0,1.0,10.470516698724136,1.411,29.67905505741965,93.667775,14.257824727605959,0.1662825047969818,0.19969117498495842,25.878023823083
1.0,27.32884658064516,11.0,0.0,29.0,71.81336996277047,38.0,2.7796810286324494,0.0,57.00195780640591,26.847763221035702,13.0,10.0,4.0,7.634771250469114,0.0,0.15181,3.0,6,49.0,1.0,9.563275969832723,1.411,37.882193904881376,93.60709500000002,9.390573892219319,0.3311864137649536,0.20409100151721962,26.99161210055409
1.0,27.32884658064516,18.0,0.0,54.0,67.89807976475822,16.0,2.058817582536976,1.0,53.774785420224575,22.725045283998504,12.0,6.0,4.0,3.554919294455935,0.0,0.15181,3.0,6,65.0,1.0,7.40266701216577,1.411,32.06503889572189,93.60709500000002,12.745638442661294,0.5369740128517151,0.2228590649688943,28.172754112352763
1.0,27.32884658064516,4.0,0.0,24.0,73.50797786904876,25.0,0.4547630919845691,1.0,41.28604725738382,9.116501057093526,4.0,9.0,4.0,4.170688281063026,0.0,0.15181,4.0,6,119.0,1.0,10.376084079228965,1.411,12.863382991558966,93.621775,13.10674194319493,0.38972416520118713,0.19498212014474506,19.60581177360094
1.0,27.32884658064516,23.0,0.0,21.0,54.20673125763057,17.0,4.924469854147088,2.0,52.87558827225687,7.836293179540294,14.0,15.0,4.0,3.7268640468985295,0.0,0.15181,3.0,6,65.0,1.0,10.501905135844616,1.411,11.057009676331356,93.65309500000001,13.180264157959918,0.27776268124580383,0.153867147383664,25.812109436841794
1.0,27.32884658064516,27.0,0.0,40.0,67.51050319427935,20.0,1.3218022075724778,0.0,21.61557708632364,12.717463091357383,3.0,6.0,4.0,4.668824572322067,0.0,0.15181,4.0,6,85.0,1.0,6.271519402345221,1.411,17.944340421905267,93.667775,14.257824727605959,0.2794857323169708,0.19687205816036546,26.343894671552455
0.0,27.328846580645163,27.0,0.0,18.0,44.08973176933834,38.0,0.5084758825724145,1.0,18.552832819181063,26.316587706149967,3.0,13.0,4.0,9.09691397094263,0.0,0.15181,4.0,6,80.0,1.0,9.592948836546078,1.411,38.16976461409006,93.667775,14.257824727605959,0.1633785516023636,0.1709051163619491,1000000.0
1.0,27.32884658064516,27.0,0.0,6.0,51.01831794936093,28.0,5.347882897848586,2.0,27.871141030636164,28.73196534506314,5.0,11.0,4.0,6.503342664124229,0.0,0.15181,3.0,6,70.0,1.0,4.545675671707146,1.411,40.540803101884094,93.65309500000001,13.250537098783981,0.164712592959404,0.1953074947948113,21.304415308644437
1.0,27.32884658064516,15.0,0.0,35.0,50.22814745818367,8.0,0.37454074929798686,0.0,8.806622967091908,6.457053761255376,8.0,2.0,4.0,7.6598799496744086,0.0,0.15181,3.0,6,64.0,1.0,5.543356683550648,1.411,9.110902857131336,93.03569900000001,12.63285520591971,0.6030732989311218,0.18274453612684896,24.345954989780857
