Turning times,Initial C/N (%),V2_Ventilation Interval (min),Additive_3,V4_Ventilation Day,V1_Ventilation Type,Application Rate (%DW),Additive_2,Material_3,V5_Ventilation rate (L/min/kg iniDW),Additive_4,Compost volume (m3),Material_Main,Initial Moisture Content (%),Material_2, Composting Method,Initial GI (%),V3_Ventilation Duration (min),Period (d),Initial pH,Additive_1,M1_is Enclosed,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.0,19.0,0.0,4.0,3.0,0.0,5.807652567922741,3.0,5.0,0.9707953237314294,1.0,0.08,4,68.0,13.0,2.0,27.328846580645163,0.0,125.0,10.688381530683486,37.0,1.0,0.875,34.49879708971626,107.285129,6.572375056358664,0.38082849979400635,0.18379196618752439,1000000.0
8.0,33.0,0.0,4.0,16.0,0.0,6.593142123738901,10.0,2.0,0.1798514787088903,1.0,0.08,4,82.82344325637575,13.0,1.0,27.32884658064516,0.0,102.0,7.084974053144663,35.0,1.0,0.875,24.739786785937397,107.88344700000003,6.75167981025776,0.5294650793075562,0.20281888718324387,1000000.0
11.0,17.0,0.0,4.0,81.0,0.0,2.5576348897953736,0.0,3.0,1.2712093913842788,1.0,0.08,4,79.94795813196218,8.0,1.0,27.32884658064516,0.0,98.0,8.0,33.0,1.0,0.875,33.59496282403484,108.41335600000001,6.039919879856204,0.5497182011604309,0.21902390662925017,1000000.0
26.0,20.0,0.0,4.0,67.0,0.0,9.93072315768666,1.0,0.0,1.7140155875319525,1.0,0.08,4,54.0,4.0,0.0,27.32884658064516,0.0,78.0,8.002364208353887,34.0,1.0,0.875,14.888134087590068,108.721681,7.216505343698484,0.6426041722297668,0.20463590787903957,1000000.0
12.0,39.0,0.0,4.0,16.0,0.0,4.09662627803534,6.0,5.0,0.5287327776289352,1.0,0.08,4,82.60932848180629,8.0,2.0,27.328846580645163,0.0,117.0,7.0,31.0,0.0,0.875,12.421646085343268,105.58207700000001,6.0852309752587805,0.5497182011604309,0.17734270437212568,1000000.0
3.0,15.0,0.0,4.0,27.0,0.0,2.488346923514926,0.0,4.0,1.1410628532257967,1.0,0.08,4,56.0,12.0,0.0,27.32884658064516,0.0,79.0,6.0,33.0,1.0,0.875,7.256942268394517,109.80836000000004,7.6960262855959956,0.6778478026390076,0.176415294816074,1000000.0
14.0,38.18679567290625,0.0,4.0,17.0,0.0,8.96104710675425,1.0,9.0,1.210330110556561,1.0,0.08,4,54.0,4.0,1.0,27.32884658064516,0.0,111.0,8.67035204653798,33.0,1.0,0.875,19.99739513022112,104.75558700000002,6.274505751801249,0.640779972076416,0.1900126064202474,1000000.0
4.0,16.0,0.0,4.0,45.0,0.0,7.9841319137150935,6.0,3.0,0.5684572670292098,1.0,0.08,4,65.0,0.0,0.0,27.32884658064516,0.0,88.0,8.134271957427956,35.0,1.0,0.875,33.31721171752419,109.03423,6.984266355194449,0.6545161604881287,0.1760476675170696,1000000.0
5.0,18.0,0.0,4.0,65.0,0.0,6.110281654553212,2.0,3.0,1.9890073862012143,1.0,0.08,4,67.0,2.0,2.0,27.32884658064516,0.0,94.0,8.417786426487018,35.0,1.0,0.875,18.98574926856943,108.69638200000001,6.146842403341082,0.6422831416130066,0.17174016179434862,1000000.0
8.0,13.0,0.0,4.0,44.0,0.0,9.725092414000997,13.0,2.0,1.894024723880213,1.0,0.08,4,83.97145368082717,5.0,2.0,27.32884658064516,0.0,105.0,8.0,33.0,0.0,0.875,25.524612374793865,105.53804600000004,6.511540275345246,0.608771562576294,0.1689471721712414,1000000.0
24.0,25.0,997.0,4.0,51.0,1.0,4.018392504421043,12.0,2.0,1.5680292962315798,1.0,0.08,4,61.0,13.0,2.0,27.32884658064516,4.124696500606482,107.0,7.0,33.0,1.0,0.875,27.314132812520697,107.60827600000002,7.507866200662182,0.912811279296875,0.15515031760675768,1000000.0
25.0,19.95398388384698,0.0,4.0,52.0,0.0,3.422113838075888,0.0,5.0,0.7421064917750873,1.0,0.08,4,72.71757808559093,4.0,2.0,27.32884658064516,0.0,54.0,7.0,37.0,1.0,0.875,25.15546606684961,109.01035499999998,6.14449551990007,0.545119047164917,0.19148204843158323,1000000.0
25.0,40.547304992106774,0.0,4.0,56.0,0.0,7.62778755448651,2.0,3.0,0.2029295227457941,1.0,0.08,4,71.1147727272891,13.0,1.0,27.328846580645163,0.0,95.0,7.0,38.0,1.0,0.875,35.47889186809343,110.69772500000003,6.75167981025776,0.5876650810241699,0.19091810627683975,24.132216596614953
15.0,38.0,0.0,4.0,56.0,0.0,4.846317427534704,1.0,3.0,0.26941987374242604,1.0,0.08,4,66.0,14.0,0.0,27.32884658064516,0.0,103.0,9.52171593029803,36.0,1.0,0.875,28.105239792225394,106.891219,7.6936794021549835,0.5618592500686646,0.18335536537009103,1000000.0
14.0,24.0,0.0,4.0,62.0,0.0,9.825192920417331,1.0,3.0,0.7524386378418457,1.0,0.08,4,53.0,4.0,0.0,27.32884658064516,0.0,69.0,11.29468770407033,36.0,1.0,0.875,27.757594807910984,106.89315900000001,4.52133702119428,0.6426041722297668,0.18090579739855295,1000000.0
25.0,25.0,0.0,4.0,46.0,0.0,3.2308173790338497,8.0,0.0,0.5600040463573461,1.0,0.08,4,53.0,13.0,0.0,27.32884658064516,0.0,62.0,7.0,35.0,1.0,0.875,34.01820658842023,108.18034500000002,4.998511079650791,0.525324821472168,0.21052884533628002,1000000.0
4.0,16.0,0.0,4.0,14.0,0.0,4.607545294701082,0.0,3.0,0.5024526517320016,1.0,0.08,4,71.84241752661048,4.0,2.0,27.32884658064516,0.0,82.0,11.041337498830316,33.0,0.0,0.875,4.823572574024626,108.41150499999999,6.146842403341082,0.6607433557510376,0.14998697377199868,1000000.0
28.0,32.0,0.0,4.0,17.0,0.0,6.958863624432006,1.0,5.0,0.9336277365649666,1.0,0.08,4,74.07056139068068,4.0,1.0,27.32884658064516,0.0,25.0,5.0,30.0,0.0,0.875,19.01312922576394,107.29011200000005,6.039919879856204,0.5569530129432678,0.17782195273230453,1000000.0
8.0,43.40315995650234,335.0,4.0,6.0,1.0,5.852820957308901,6.0,5.0,1.333111769736084,1.0,0.08,4,56.0,14.0,2.0,27.32884658064516,0.5100303728553279,19.0,6.876217409646431,38.0,1.0,0.875,37.97776496193955,108.64711300000003,1.7802576211266732,0.7484307885169983,0.17192625710820675,26.48329433095108
20.0,40.99468248391199,0.0,4.0,39.0,0.0,4.01638584805409,3.0,5.0,1.5967440206340338,1.0,0.08,4,65.0,12.0,0.0,27.32884658064516,0.0,92.0,5.0,34.0,1.0,0.875,35.870347173422985,108.35082900000002,7.6936794021549835,0.5618592500686646,0.21570196438780145,27.049843460235472
4.0,32.0,0.0,4.0,47.0,0.0,8.06376500138889,3.0,0.0,1.0389388056790443,1.0,0.08,4,83.91753961607623,5.0,2.0,27.328846580645163,0.023113969369081125,70.0,10.968918658068553,31.0,0.0,0.875,12.89656311535014,108.6343565,5.985548305860315,0.7078885436058044,0.15818048476377256,1000000.0
29.0,23.0,0.0,4.0,26.0,0.0,3.8409287401314245,11.0,4.0,1.7614336397880932,1.0,0.08,4,73.61243947459869,14.0,1.0,27.32884658064516,1.3102253411999758,52.0,7.0,35.0,1.0,0.875,4.255870284004108,107.88716899999996,7.9974763469576935,0.6973154544830322,0.23783011383740288,1000000.0
5.0,39.0,0.0,4.0,6.0,0.0,9.32149510141318,12.0,2.0,0.27316149470203555,1.0,0.08,4,67.0,4.0,1.0,27.32884658064516,0.0,74.0,6.0,33.0,0.0,0.875,14.915541916141368,107.76146200000005,6.276852635242261,0.7219135761260986,0.1784964224770246,1000000.0
4.0,33.0,0.0,4.0,20.0,0.0,2.6723197979208173,7.0,5.0,1.474193649191891,1.0,0.08,4,51.0,14.0,2.0,27.32884658064516,0.0,123.0,6.0,35.0,1.0,0.875,18.170742050995226,108.04184000000001,3.819109688341646,0.6643374562263489,0.21929704916647452,1000000.0
26.0,23.0,0.0,4.0,39.0,0.0,3.0222452701029625,0.0,5.0,0.6331334102443265,1.0,0.08,4,78.42758971896248,3.0,2.0,27.32884658064516,0.0,87.0,10.123648883385616,21.0,0.0,0.875,22.560500510299835,104.39167300000001,6.14449551990007,0.5497182011604309,0.173880732032983,1000000.0
21.0,10.0,0.0,4.0,47.0,0.0,5.854541384535889,5.0,2.0,0.21931719276412887,1.0,0.08,4,84.09454482244627,4.0,2.0,27.32884658064516,0.0,68.0,7.0,36.0,1.0,0.875,32.70153853143266,111.00811200000004,6.072404311574588,0.5528213381767273,0.16939448631534443,1000000.0
1.0,27.0,0.0,4.0,42.0,0.0,4.622861997135863,0.0,0.0,1.9128945709110232,1.0,0.08,4,65.18193164797172,0.0,1.0,27.328846580645163,0.0,95.0,11.565589398975423,38.0,1.0,0.875,23.82142576382861,108.115515,5.756039485913244,0.06284762173891068,0.20280219915239686,1000000.0
25.0,35.0,1365.0,4.0,14.0,1.0,2.2913214449028434,3.0,0.0,1.4783763601594364,1.0,0.08,4,80.79229945338743,6.0,2.0,27.32884658064516,1.7353082127865882,103.0,6.0,35.0,1.0,0.875,18.37745797420355,111.06190700000003,7.1801727266312465,0.709732174873352,0.17981765378909517,1000000.0
4.0,35.0,0.0,4.0,35.0,0.0,7.054707636333331,7.0,9.0,1.9700795322130378,1.0,0.08,4,71.21607102093179,4.0,1.0,27.32884658064516,0.0,68.0,4.560493641499544,37.0,1.0,0.875,31.665171669444966,107.16128900000004,6.042266763297216,0.7114275693893433,0.20986906268448888,1000000.0
19.0,22.053300587940676,0.0,4.0,48.0,0.0,7.98961209436018,13.0,0.0,1.8548208141146536,1.0,0.08,4,81.89135060043915,14.0,0.0,27.32884658064516,0.0,90.0,7.0,33.0,1.0,0.875,18.17285371996573,106.87454500000001,7.89371068478215,0.5720387697219849,0.22307261958234958,1000000.0
8.0,40.69903929930244,0.0,4.0,19.0,0.0,2.576730449052445,2.0,9.0,0.233225334972208,1.0,0.08,4,79.79630502570127,13.0,0.0,27.32884658064516,0.0,131.0,8.25447419600392,25.0,1.0,0.875,35.611659386889635,104.78889000000002,7.6936794021549835,0.6413038969039917,0.24395320497443318,20.237310681751975
2.0,16.0,0.0,4.0,18.0,0.0,5.706133505525414,7.0,3.0,0.9317804585894915,1.0,0.08,4,66.0,8.0,0.0,27.32884658064516,0.0,108.0,8.0,35.0,1.0,0.875,15.33086067755027,108.48055799999999,6.984266355194449,0.6678638458251953,0.18957525487805935,1000000.0
18.0,40.0,0.0,4.0,43.0,0.0,7.075087559464238,0.0,2.0,0.36692621055023333,1.0,0.08,4,54.0,0.0,0.0,27.32884658064516,0.0,60.0,8.0,36.0,1.0,0.875,22.866649967903125,108.588086,6.981919471753437,0.5709154605865479,0.19744001433429778,1000000.0
8.0,14.0,0.0,4.0,36.0,0.0,4.3704984730043686,9.0,0.0,0.7042807553255159,1.0,0.08,4,58.0,13.0,1.0,27.32884658064516,0.0,126.0,5.0,38.0,0.0,0.875,24.40988564706123,107.34421400000005,6.75167981025776,0.5548952221870422,0.1513511072312323,1000000.0
6.0,18.0,0.0,4.0,75.0,0.0,5.443827612849189,6.0,3.0,1.2548533974015486,1.0,0.08,4,83.97652826147356,13.0,1.0,27.32884658064516,0.0,120.0,4.396266737177146,37.0,0.0,0.875,30.93288748524334,108.96631000000004,6.754026693698772,0.6419693231582642,0.19550530055120383,1000000.0
19.0,13.493268106126752,0.0,4.0,16.0,0.0,6.320874674207429,1.0,3.0,1.0671089099746522,1.0,0.08,4,67.63474374743392,2.0,0.0,27.328846580645163,0.0,81.0,11.667153391205233,20.0,1.0,0.875,17.556068479049987,105.72282399999999,6.969092808069246,0.545119047164917,0.2112946328282643,1000000.0
7.0,30.0,0.0,4.0,72.0,0.0,7.09475783450407,7.0,9.0,0.9253734739867125,1.0,0.08,4,51.0,6.0,2.0,27.32884658064516,0.0,81.0,6.0,37.0,0.0,0.875,25.053712416941572,106.28065900000003,3.1073497579400975,0.7253184914588928,0.18139886590714505,1000000.0
25.0,21.0,0.0,4.0,16.0,0.0,6.737820508973267,5.0,0.0,0.7661870342308097,1.0,0.08,4,77.21482898807663,8.0,0.0,27.32884658064516,0.0,122.0,7.0,38.0,1.0,0.875,9.027740690131152,110.50573500000002,6.981919471753437,0.5569530129432678,0.21961463220699923,1000000.0
7.0,39.0,0.0,4.0,73.0,0.0,5.146752716312176,11.0,2.0,0.08978337176703,1.0,0.08,4,58.0,0.0,2.0,27.328846580645163,0.0,109.0,6.0,30.0,1.0,0.875,17.640075579327785,105.65516100000002,6.087577858699793,0.585443377494812,0.17527019153000775,1000000.0
4.0,39.0,0.0,4.0,71.0,0.0,5.545975221000935,0.0,3.0,0.10659330954548163,1.0,0.08,4,58.0,3.0,1.0,27.32884658064516,0.0,118.0,7.611104233555282,37.0,1.0,0.875,31.65210151456907,112.98535600000002,6.042266763297216,0.6739571690559387,0.1866675413674253,1000000.0
5.0,26.0,0.0,4.0,83.0,0.0,6.158837857826307,13.0,0.0,1.4302339879971815,1.0,0.08,4,65.86188501245977,14.0,0.0,27.32884658064516,0.0,109.0,6.0,34.0,1.0,0.875,33.33024920898667,107.77337200000004,7.896057568223162,0.691878080368042,0.21993419759017208,1000000.0
6.0,33.516577214164705,0.0,4.0,4.0,0.0,3.4631513273180117,1.0,4.0,1.549392809358044,1.0,0.08,4,59.0,5.0,2.0,27.32884658064516,0.895043375565443,124.0,8.0,37.0,0.0,0.875,23.40798649868792,110.42690200000003,7.92832853491438,0.7791847586631775,0.18595067420181483,1000000.0
16.0,11.0,0.0,4.0,1.0,0.0,7.386448455313251,5.0,0.0,0.34547416874960435,1.0,0.08,4,70.61418920811155,14.0,1.0,27.32884658064516,0.0,98.0,7.613255271069932,30.0,0.0,0.875,23.018094361662776,109.26621400000002,6.738094361473713,0.604098916053772,0.18089150049085825,1000000.0
6.0,17.0,1061.0,4.0,13.0,1.0,6.637536445187926,2.0,2.0,0.5618690205910426,1.0,0.08,4,71.83899996786334,8.0,1.0,27.328846580645163,4.306024682977454,122.0,10.654088295447501,36.0,1.0,0.875,19.838266706279793,109.87161,7.077943970028394,0.9925280213356018,0.14023019628598737,1000000.0
4.0,19.0,0.0,4.0,13.0,0.0,5.02359647082439,0.0,3.0,0.32361183665470916,1.0,0.08,4,58.0,0.0,1.0,27.47892328438976,0.0,30.0,5.035037979578942,38.0,0.0,0.875,28.848084017122147,111.04282300000003,6.042266763297216,0.6084437370300293,0.17310720323171702,1000000.0
2.0,35.0,0.0,4.0,6.0,0.0,7.3463450878194525,2.0,2.0,1.9397601971800686,1.0,0.08,4,65.0,2.0,0.0,27.32884658064516,0.0,71.0,8.34235804211238,28.0,1.0,0.875,27.13787655260662,108.21160999999998,6.984266355194449,0.7382346391677856,0.2162543761088352,1000000.0
15.0,38.0,0.0,4.0,0.0,2.0,6.680023894011924,3.0,3.0,0.0,1.0,0.08,4,55.0,12.0,2.0,27.32884658064516,0.0,108.0,8.0,38.0,0.0,0.875,24.64512069683342,104.264776,6.85549666520177,0.5907967686653137,0.12947777783455303,1000000.0
1.0,34.0,0.0,4.0,21.0,0.0,9.405149752693934,8.0,5.0,1.360236279271856,1.0,0.08,4,66.0,0.0,1.0,27.32884658064516,0.0,66.0,8.0,35.0,0.0,0.875,30.189182744615447,106.450846,5.990625357858291,0.095773845911026,0.20216223456172622,1000000.0
10.0,34.0,0.0,4.0,17.0,0.0,7.13331440505524,13.0,0.0,1.2154789222154594,1.0,0.08,4,79.59663966032352,13.0,2.0,27.32884658064516,0.0,22.0,8.0,35.0,0.0,0.875,16.599461247287348,106.54207500000001,6.843566861858064,0.5902438163757324,0.1927990511073092,1000000.0
27.0,40.13745094029474,0.0,4.0,22.0,0.0,4.415302229412929,2.0,4.0,0.11798923656547869,1.0,0.08,4,56.0,0.0,1.0,27.328846580645163,0.0,87.0,7.0,31.0,1.0,0.875,35.1202695727579,107.63817700000001,6.039919879856204,0.5101643800735474,0.20195307858113537,19.081791801444915
10.0,18.0,0.0,4.0,53.0,0.0,8.694147806000826,1.0,4.0,0.1354253733156785,1.0,0.08,4,50.611531814213,0.0,1.0,27.32884658064516,0.0,126.0,7.769769737533418,20.0,1.0,0.875,13.230134420752037,105.79782600000004,3.57933742929705,0.5690083503723145,0.17214082997504065,1000000.0
13.0,29.0,0.0,4.0,28.0,0.0,5.6330708343220035,0.0,3.0,1.7572455503167999,1.0,0.08,4,60.0,14.0,2.0,27.32884658064516,0.0,94.0,8.015037141367214,35.0,1.0,0.875,24.20795727571392,108.921572,6.856255450301625,0.5823831558227539,0.20594107009321944,1000000.0
4.0,40.0,0.0,4.0,28.0,0.0,7.599073347264278,2.0,3.0,1.5278004705140076,1.0,0.08,4,78.01975568836767,2.0,2.0,27.32884658064516,0.0,127.0,6.0,37.0,1.0,0.875,20.484172020752265,112.16829600000003,6.146842403341082,0.7078885436058044,0.17482989108314942,1000000.0
4.0,38.0,0.0,4.0,35.0,0.0,9.305160914415634,0.0,3.0,0.79996026478468,1.0,0.08,4,58.0,0.0,1.0,27.32884658064516,0.0,62.0,8.0,28.0,1.0,0.875,29.652961447458594,108.104853,6.276852635242261,0.6672875881195068,0.2262099333010877,1000000.0
7.0,38.0,698.0,4.0,48.0,1.0,7.841268164911438,2.0,9.0,1.167945535288655,1.0,0.08,4,54.0,13.0,0.0,27.32884658064516,1.1642629231800061,61.0,7.0,30.0,1.0,0.875,5.169945925254502,108.30655200000001,8.442927103942525,0.8072797060012817,0.1620180056202689,1000000.0
11.0,16.0,497.0,4.0,79.0,1.0,8.424107195106886,1.0,3.0,0.3425232784734036,1.0,0.08,4,75.39105939777477,3.0,2.0,27.32884658064516,12.921240015361375,99.0,7.0,37.0,1.0,0.875,22.00531621531292,105.25064100000003,7.1801727266312465,1.0942615270614624,0.11991595258675117,1000000.0
16.0,17.0,0.0,4.0,25.0,0.0,5.277088891827558,7.0,9.0,1.784914896879024,1.0,0.08,4,54.0,6.0,0.0,27.32884658064516,0.26699472150936815,113.0,8.376391729226953,31.0,1.0,0.875,7.1846546546223635,106.044317,2.0004433573891727,0.6977866291999817,0.18335925298685887,1000000.0
16.0,31.0,0.0,4.0,65.0,0.0,4.334944689265225,5.0,5.0,1.0427469593291945,1.0,0.08,4,53.0,12.0,1.0,27.32884658064516,0.0,121.0,7.0,38.0,0.0,0.875,32.933999819709825,108.53739500000002,4.056511487753556,0.5823831558227539,0.19175604264220508,1000000.0
18.0,40.514070020328624,0.0,4.0,61.0,0.0,3.20185575116935,0.0,5.0,1.951797963148939,1.0,0.08,4,65.0,2.0,0.0,27.32884658064516,0.0,89.0,8.089492362674726,37.0,1.0,0.875,35.449811267787545,108.09526600000002,6.981919471753437,0.5618592500686646,0.19116889632750955,25.205355532681796
15.0,41.84284790531186,0.0,4.0,12.0,0.0,9.374573834543044,1.0,0.0,1.7793631829714909,1.0,0.08,4,83.44807914432153,14.0,1.0,27.32884658064516,0.9644172528763644,87.0,8.0,18.0,0.0,1.2475772643275116,36.61249191714788,107.959305,1000000.0,1000000.0,1000000.0,1000000.0
6.0,19.0,398.0,4.0,57.0,1.0,3.1814832555373878,12.0,4.0,1.1577517169764273,1.0,0.08,4,63.0,12.0,0.0,27.32884658064516,3.7413407095502538,83.0,10.454911732620566,31.0,1.0,0.875,19.433282115137764,105.85847,7.907237509069164,0.8149629235267639,0.15157592167095724,1000000.0
0.0,28.0,0.0,4.0,27.0,0.0,5.032919892826347,1.0,3.0,1.5080436977211462,1.0,0.08,4,54.0,3.0,1.0,27.32884658064516,0.0,126.0,8.879456051715346,25.0,0.0,0.875,4.607287372238876,106.80909199999998,5.756039485913244,0.1348734200000763,0.18481980090555677,1000000.0
12.0,10.0,0.0,4.0,81.0,0.0,3.6455028918839014,1.0,5.0,0.4791200540899816,1.0,0.08,4,62.0,6.0,2.0,27.32884658064516,0.0,81.0,7.0,37.0,1.0,0.875,20.49032427451903,109.18354000000001,6.131668856215877,0.5854862928390503,0.1717109177721967,1000000.0
28.0,22.0,0.0,4.0,7.0,0.0,7.86825185774409,6.0,9.0,1.2854774137534248,1.0,0.08,4,77.78406166167407,14.0,1.0,27.32884658064516,0.0,82.0,7.0,34.0,1.0,0.875,10.506757148867138,106.08801900000002,6.75167981025776,0.5918170809745789,0.2239499023943689,1000000.0
14.0,16.0,0.0,4.0,67.0,0.0,6.29901362084372,2.0,3.0,1.4375642742593042,1.0,0.08,4,58.0,6.0,0.0,27.32884658064516,0.0,82.0,5.0,35.0,1.0,0.875,18.735659951768717,110.10605100000002,6.981919471753437,0.5823831558227539,0.18386248963363827,1000000.0
4.0,29.0,0.0,4.0,4.0,0.0,8.021281898879623,0.0,0.0,1.6437339721858222,1.0,0.08,4,61.0,2.0,0.0,27.32884658064516,0.0,32.0,10.091405693028953,24.0,1.0,0.875,30.95838384868918,104.35643799999997,6.984266355194449,0.7328010201454163,0.24936895350391367,1000000.0
23.0,30.0,0.0,4.0,45.0,0.0,9.003919510298394,2.0,0.0,1.6726894625209576,1.0,0.08,4,50.0,4.0,2.0,27.32884658064516,0.0,74.0,10.317200368118913,31.0,1.0,0.875,30.964525803421502,106.7167485,3.683913069340914,0.663949728012085,0.16705566305385394,1000000.0
4.0,24.0,0.0,4.0,0.0,2.0,3.7781439255469005,2.0,0.0,0.0,1.0,0.08,4,64.0,13.0,2.0,27.32884658064516,0.0,87.0,7.0,37.0,0.0,0.875,34.216525483949354,108.54127700000006,6.857843548642782,0.6785809993743896,0.14096672585238415,1000000.0
2.0,40.0,0.0,4.0,1.0,0.0,8.086708131712454,13.0,4.0,1.809830320335998,1.0,0.08,4,66.0,4.0,0.0,27.32884658064516,0.0,116.0,5.0,34.0,1.0,0.875,24.37630427473689,106.72471300000001,7.1835388527217585,0.757604718208313,0.20853644585939535,1000000.0
2.0,23.0,0.0,4.0,0.0,2.0,8.543860610616465,5.0,0.0,0.0,1.0,0.08,4,78.91376293344317,3.0,1.0,27.32884658064516,0.0,95.0,10.17515401182235,37.0,0.0,0.875,4.710081151997039,105.454276,6.473921960247631,0.7125123739242554,0.12905603556807943,1000000.0
0.0,22.585821545181666,873.0,4.0,53.0,1.0,4.018358018860044,2.0,3.0,1.439258459352636,1.0,0.08,4,82.5857213015289,3.0,0.0,27.32884658064516,56.80710705884696,69.0,8.886240209531667,31.0,1.0,0.875,20.284155925195964,104.61016600000002,7.636327265023265,0.3527061939239502,0.15246528159514897,1000000.0
21.0,17.0,0.0,4.0,3.0,0.0,5.036554185451011,15.0,3.0,0.2327155179157514,1.0,0.08,4,62.0,12.0,0.0,27.32884658064516,0.0,67.0,5.0,36.0,1.0,0.875,10.353852771224794,106.98020900000003,7.89371068478215,0.5580961108207703,0.15622238761603158,1000000.0
6.0,35.0,0.0,4.0,0.0,2.0,6.0481884271050035,1.0,3.0,0.0,1.0,0.08,4,57.0,13.0,0.0,27.32884658064516,0.0,129.0,7.0,36.0,1.0,0.875,9.888336829233278,107.86931700000007,7.69526750049614,0.676568329334259,0.18754725318375873,1000000.0
21.0,45.43630574094144,0.0,4.0,55.0,0.0,4.498677390133687,12.0,5.0,0.35676495574563183,1.0,0.08,4,54.999999999999986,6.0,2.0,27.32884658064516,0.0,63.0,5.0,37.0,0.0,0.875,39.75676752332376,104.896019,6.0852309752587805,0.5663873553276062,0.16012000504622928,27.043736703710856
19.0,42.59541861395371,0.0,4.0,22.0,0.0,2.905797760349337,0.0,3.0,1.3910041807243887,1.0,0.08,4,63.0,13.0,0.0,27.32884658064516,0.0,47.0,7.0,33.0,1.0,0.875,37.2709912872095,108.81160300000002,7.6936794021549835,0.5823831558227539,0.2362330690403297,26.858598652726705
18.0,40.536519604618746,0.0,4.0,60.0,0.0,5.8379093459219495,0.0,0.0,0.4450262310216708,1.0,0.08,4,66.62276903662601,13.0,0.0,28.37874151078569,1.9105331245783574,81.0,8.0,30.0,1.0,0.875,9.510843500538904,110.32426900000002,8.439811867326238,0.7422041296958923,0.21261859268431454,1000000.0
29.0,15.770359840963184,0.0,4.0,64.0,0.0,6.42055839584508,0.0,3.0,0.8792171615186852,1.0,0.08,4,67.0,4.0,1.0,27.32884658064516,0.0,71.0,7.0,37.0,0.0,0.875,8.218740897516575,111.14664200000003,6.039919879856204,0.545119047164917,0.18289729424901133,1000000.0
3.0,42.63518179977408,0.0,4.0,30.0,0.0,2.3940799523057716,5.0,4.0,1.907591210676558,1.0,0.08,4,80.88299756209402,2.0,0.0,27.32884658064516,0.0,84.0,6.0,31.0,1.0,0.875,37.30578407480232,108.55593900000002,6.984266355194449,0.6653425097465515,0.21333192515809643,17.734032617383775
3.0,40.43186447837603,0.0,4.0,2.0,0.0,7.657961362612189,0.0,0.0,1.3926417968087768,1.0,0.08,4,54.0,8.0,2.0,27.32884658064516,1.7615324415304208,119.0,6.0,37.0,1.0,0.875,35.37788141857902,113.17184700000003,7.39263894004102,0.8450774550437927,0.1875214989227829,19.254498273366792
1.0,12.0,0.0,4.0,0.0,2.0,6.629590659070829,0.0,5.0,0.0,1.0,0.08,4,59.0,14.0,2.0,27.32884658064516,0.0,59.0,5.0,36.0,1.0,0.875,34.313487807357404,106.12794200000006,6.5587896075746155,0.2039191722869873,0.1271624463906848,1000000.0
19.0,31.0,0.0,4.0,33.0,0.0,8.626498082866153,2.0,2.0,0.8528667895436253,1.0,0.08,4,77.52751080539787,0.0,0.0,27.32884658064516,0.0,45.0,7.0,35.0,1.0,0.875,11.788677614168996,108.27628700000001,7.216505343698484,0.5256856083869934,0.1887340994237245,1000000.0
6.0,19.0,442.0,4.0,6.0,1.0,2.9547337602113544,12.0,2.0,1.7048312379572366,1.0,0.08,4,67.0,14.0,2.0,27.32884658064516,56.40123585527121,29.0,7.0,37.0,1.0,0.875,26.007052954213602,105.76031300000002,7.510213084103194,0.8239693641662598,0.1898195938576122,1000000.0
24.0,35.0,0.0,4.0,8.0,0.0,2.3951043271479016,5.0,2.0,1.0463053252782242,1.0,0.08,4,61.0,13.0,0.0,27.328846580645166,0.27570038869484353,19.0,7.0,37.0,1.0,0.875,26.998075254430162,113.995252,2.712203287790724,0.7145670056343079,0.2407110607371727,1000000.0
14.0,15.0,0.0,4.0,29.0,0.0,3.6604872732371465,15.0,0.0,1.4313151994915592,1.0,0.08,4,68.0,2.0,2.0,27.32884658064516,0.0,31.0,5.0,30.0,1.0,0.875,11.51434157007067,106.06080100000003,6.1318069314565085,0.5208320021629333,0.19171893611658786,1000000.0
10.0,15.342918535177716,0.0,4.0,0.0,2.0,7.5414480336610685,1.0,3.0,0.0,1.0,0.08,4,50.0,6.0,2.0,28.570318241882937,0.0,56.0,5.0,34.0,1.0,0.875,13.467831088674286,105.35089600000003,3.406312480535963,0.6651285290718079,0.11536663044281402,1000000.0
2.0,14.0,0.0,4.0,67.0,0.0,5.486934053426919,0.0,9.0,1.010403452718757,1.0,0.08,4,73.4322213625538,5.0,0.0,27.32884658064516,0.0,81.0,8.125669037596147,34.0,1.0,0.875,10.827898035005283,108.795927,6.984266355194449,0.6648953557014465,0.18526380633894365,1000000.0
7.0,31.0,0.0,4.0,48.0,0.0,4.102895114760566,11.0,3.0,0.8720800114062888,1.0,0.08,4,71.11328267488217,5.0,2.0,27.32884658064516,0.0,78.0,8.054488922330407,36.0,1.0,0.875,29.762111109157786,106.053628,6.087577858699793,0.5178493857383728,0.20498368108584458,1000000.0
8.0,41.953366672749084,0.0,4.0,3.0,0.0,5.758748966673039,5.0,3.0,0.0783643030241874,1.0,0.08,4,77.9386489194884,0.0,0.0,27.32884658064516,0.0,128.0,8.0,22.0,1.0,0.875,36.70919583865545,105.59583700000002,6.981919471753437,0.5751724243164062,0.20994934822810038,16.83326272628352
