V5_Ventilation rate (L/min/kg iniDW),Additive_3,Application Rate (%DW),Additive_1,V2_Ventilation Interval (min),V3_Ventilation Duration (min),V4_Ventilation Day,M1_is Enclosed,Turning times,Material_2,Material_Main, Composting Method,Additive_2,Compost volume (m3),Period (d),Initial GI (%),Additive_4,Initial C/N (%),Initial pH,Material_3,Initial Moisture Content (%),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.8470116288755858,4.0,8.49918903328102,15.0,112.0,23.90491112936259,3.0,1.0,9.0,4.0,10,2.0,13.0,0.6277154746460176,24.0,27.32884658064516,1.0,13.0,8.624936749745464,5.0,74.55248063163803,1.0,2.0952942734506244,27.56575400977895,107.15896400000005,8.445159356941113,0.5936675071716309,0.203696771264147,1000000.0
1.6406380447617215,4.0,7.412196679019804,28.0,1100.0,5.20172685814428,7.0,1.0,9.0,14.0,10,1.0,11.0,0.6277154746460176,33.0,27.32884658064516,1.0,27.0,9.189837477524437,3.0,71.66492792658721,1.0,2.0952942734506244,18.61202546364572,106.69460600000004,8.641355561073008,0.6522402763366699,0.1530663327724605,1000000.0
0.5400093326375812,4.0,7.624694347224923,11.0,1165.0,57.656477077911845,11.0,1.0,8.0,14.0,10,0.0,0.0,0.6277154746460176,33.0,27.328846580645163,1.0,29.0,8.590361934154762,2.0,55.0,1.0,2.0952942734506244,48.663309981834146,107.73381100000002,9.091382495533143,0.404885470867157,0.1359437653958504,1000000.0
1.3622759331959473,4.0,3.5990143679355415,12.0,0.0,0.0,16.0,0.0,10.0,6.0,10,2.0,7.0,0.6277154746460176,31.0,27.32884658064516,1.0,13.347057622712656,8.868589108286333,0.0,70.0,0.0,2.0952942734506244,28.38763186044146,104.89060600000006,9.381275698619607,0.4170651137828827,0.16251246543164227,1000000.0
1.8111287270850773,4.0,7.520174929688883,15.0,975.0,31.455176472473187,15.0,0.0,6.0,8.0,10,2.0,0.0,0.6277154746460176,25.0,27.32884658064516,1.0,41.30136215168381,10.750567595135013,2.0,69.0,1.0,2.0952942734506244,86.53850760213345,107.28816000000005,9.436299163945806,0.9537827968597412,0.1444071254389507,25.74590170279415
1.0130061016694643,4.0,3.402828862310032,38.0,278.0,53.40314901398283,17.0,0.0,1.0,0.0,10,1.0,15.0,0.6277154746460176,38.0,27.32884658064516,1.0,27.0,10.52875858911011,5.0,66.0,1.0,2.0952942734506244,67.79854415242703,108.12346200000002,7.275912395278451,0.41790181398391724,0.13372600606529986,1000000.0
1.7403643096543082,4.0,7.293257009156583,27.0,1125.0,18.95703496891199,15.0,1.0,2.0,13.0,10,1.0,11.0,0.6277154746460176,17.0,27.32884658064516,1.0,26.405837261441395,10.907835480593462,0.0,72.71189215027165,1.0,2.0952942734506244,66.03365940805773,107.97847200000002,8.47815522029166,0.9867644309997559,0.14974748237850208,1000000.0
1.6521183511204325,4.0,7.063678600568627,38.0,688.0,21.577844733509558,18.0,1.0,2.0,0.0,10,1.0,6.0,0.6277154746460176,38.0,27.32884658064516,1.0,43.15711856119968,11.638813989257766,4.0,72.35548389429212,1.0,2.0952942734506244,90.42686337991134,108.57607000000002,7.159864620652119,0.4505278468132019,0.1315933968150347,23.74527144115674
0.13136346273494626,4.0,2.4433871914397427,6.0,185.0,26.01241047420508,26.0,1.0,8.0,8.0,10,2.0,9.0,0.6277154746460176,35.0,27.32884658064516,1.0,12.0,11.460843983685631,4.0,74.16786861405444,1.0,2.0952942734506244,30.803379483431726,106.89001400000005,8.860173214152399,0.6437492966651917,0.16870241378602094,1000000.0
2.4685061997669133,4.0,3.5642270086206356,11.0,0.0,0.0,18.0,0.0,3.0,2.0,10,2.0,1.0,0.6277154746460176,19.0,27.32884658064516,1.0,13.488290995766146,7.0,2.0,81.7696791213647,0.0,2.0952942734506244,47.030882086820995,105.19379000000002,7.680967105119325,1.1159732341766357,0.17453105405973904,1000000.0
