Material_Main,Turning times,Application Rate (%DW),V3_Ventilation Duration (min), Composting Method,Initial pH,V1_Ventilation Type,Compost volume (m3),Additive_4,Initial Moisture Content (%),V2_Ventilation Interval (min),Additive_3,Initial GI (%),Material_2,Material_3,Period (d),V4_Ventilation Day,Additive_1,Initial C/N (%),M1_is Enclosed,Additive_2,V5_Ventilation rate (L/min/kg iniDW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
8,6.0,8.393611459211265,0.0,0.0,7.0,0.0,4.210797122302158,1.0,62.0,0.0,4.0,27.32884658064516,0.0,3.0,132.0,62.0,36.0,27.0,1.0,11.0,0.3308475151095531,2.1457865217391303,73.55640806182093,100.65376600000002,7.585187597045436,0.44317254424095154,0.21287509132601223,1000000.0
8,2.0,5.946439651613436,33.62447367364265,1.0,6.0,1.0,4.210797122302158,1.0,83.30122237659073,557.0,4.0,27.32884658064516,4.0,3.0,101.0,59.0,23.0,44.115863584232706,0.0,15.0,1.1002290405268946,2.1457865217391303,94.66322547392866,99.79364200000002,8.067662544450206,0.47225895524024963,0.11924200977774044,23.0131518013537
8,2.0,3.264645884798406,0.0,2.0,7.0,0.0,4.210797122302158,1.0,77.21648695666524,0.0,4.0,27.32884658064516,6.0,2.0,119.0,40.0,16.0,33.0,1.0,7.0,0.8970621566644066,2.1457865217391303,68.20789371017244,99.12890800000005,7.456972329781419,0.4364602267742157,0.14059352388284704,1000000.0
8,3.0,4.460281825540756,0.0,2.0,11.08003569117075,0.0,4.210797122302158,1.0,63.0,0.0,4.0,27.32884658064516,0.0,9.0,80.0,40.0,30.0,40.99965113115806,0.0,5.0,0.46546615525078927,2.1457865217391303,87.97649879324545,102.77245800000004,7.674591617112838,0.44191405177116394,0.18120142084080706,25.947301936586378
8,4.0,3.341114907556292,0.0,1.0,8.33180368520149,0.0,4.210797122302158,1.0,68.0,0.0,4.0,27.328846580645163,4.0,2.0,117.0,40.0,4.0,23.0,1.0,6.0,0.08096666481724824,2.1457865217391303,79.05323257270184,99.67646400000005,7.557072677756571,0.4176044762134552,0.16950026099587054,1000000.0
8,3.0,9.780578111643743,10.431188949843015,0.0,8.315576016175806,1.0,4.210797122302158,1.0,56.0,497.0,4.0,27.32884658064516,0.0,2.0,45.0,21.0,4.0,24.0,1.0,6.0,0.6030529543899215,2.1457865217391303,15.843692846952267,104.05060300000001,8.322566706190672,0.30661913752555847,0.13468783189010208,1000000.0
8,7.0,3.5785005474457243,27.1260859657987,0.0,8.0,1.0,4.210797122302158,1.0,62.0,205.0,4.0,27.32884658064516,5.0,0.0,103.0,79.0,4.0,39.0,1.0,13.0,1.3201787933642342,2.1457865217391303,38.993146703792604,100.00846100000003,8.099264478489761,0.4661894142627716,0.19739073821717912,1000000.0
8,1.0,4.115929975552439,25.42531041219457,1.0,10.864659160975364,1.0,4.210797122302158,1.0,61.000000000000014,1372.0,4.0,27.32884658064516,4.0,2.0,85.0,84.0,16.0,12.827498553721327,0.0,0.0,1.618814343149622,2.1457865217391303,53.64560232134481,99.53282000000003,7.855639092021823,0.45595160126686096,0.15615276550475304,1000000.0
8,2.0,6.636432370469996,0.0,2.0,4.798925490598837,0.0,4.210797122302158,1.0,83.51471662432387,0.0,4.0,27.32884658064516,0.0,0.0,47.0,20.0,14.0,35.0,1.0,9.0,1.3675713248075516,2.1457865217391303,11.59784500965444,102.69186200000004,7.674591617112838,0.4024350941181183,0.1674889460162481,1000000.0
8,4.0,7.812065809226528,0.0,2.0,8.697277818948777,0.0,4.210797122302158,1.0,56.0,0.0,4.0,27.32884658064516,3.0,4.0,132.0,33.0,2.0,13.0,0.0,6.0,0.20081201195621023,2.1457865217391303,74.91724290925345,100.46608200000004,7.414711737066261,0.2416400909423828,0.20074057100453674,1000000.0
8,3.0,8.841199587070184,1.4310832532320772,1.0,5.0,1.0,4.210797122302158,1.0,74.02168206451091,1079.0,4.0,27.32884658064516,0.0,9.0,36.0,13.0,16.0,45.161519384079064,1.0,1.0,1.4901484461021637,2.1457865217391303,96.90697959561733,101.93402600000003,9.427863590678994,0.46936723589897156,0.16782830631704343,23.74269951706082
8,0.0,6.890279965464873,0.0,1.0,6.0,0.0,4.210797122302158,1.0,76.72810705191469,0.0,4.0,27.32884658064516,12.0,4.0,61.0,22.0,14.0,10.0,0.0,11.0,1.128350039045401,2.1457865217391303,77.43818089134737,98.99747700000002,5.386229984119385,0.2609020173549652,0.13320297836646341,1000000.0
8,0.0,7.6693675996890365,0.0,0.0,7.0,0.0,4.210797122302158,1.0,82.43334447486063,0.0,4.0,27.32884658064516,13.0,3.0,42.0,41.0,33.0,45.163882133109865,1.0,15.0,0.9092134624452317,2.1457865217391303,96.91204955064187,99.20362400000003,5.423514858528436,0.4561380445957184,0.14781563953927468,25.95408863598033
8,3.0,5.258397324154977,21.71443701107971,2.0,7.0,1.0,4.210797122302158,1.0,51.0,396.0,4.0,27.32884658064516,12.0,4.0,92.0,34.0,14.0,40.0,1.0,0.0,1.4817043998259762,2.1457865217391303,58.77120016186482,99.40248000000003,7.6946440530744615,0.4722786247730255,0.10932365235925924,1000000.0
8,5.0,4.132613132132573,0.0,0.0,10.707375745665562,0.0,4.210797122302158,1.0,56.0,0.0,4.0,28.094700977345425,0.0,3.0,99.0,64.0,21.0,13.214920886353458,1.0,1.0,1.855530683546476,2.1457865217391303,63.31577431712212,100.11445900000002,8.234435601352063,0.40437963604927063,0.20405976360586223,1000000.0
8,0.0,3.7820700636571942,0.0,0.0,10.635235581877538,0.0,4.210797122302158,1.0,75.35724301324129,0.0,4.0,27.32884658064516,2.0,4.0,111.0,32.0,11.0,36.0,1.0,1.0,1.2256624711015542,2.1457865217391303,77.29921433206395,99.00444100000003,5.570238896299528,0.45489493012428284,0.1731687977407764,1000000.0
8,0.0,2.1268405792747798,0.0,0.0,6.0,0.0,4.210797122302158,1.0,65.0,0.0,4.0,27.32884658064516,0.0,2.0,130.0,54.0,10.0,38.0,1.0,9.0,0.46224488874773684,2.1457865217391303,12.812347211077805,101.49564600000004,7.041876808318434,0.4384390413761139,0.14481517160354132,1000000.0
8,0.0,3.385906563304399,9.246079220702493,1.0,7.0,1.0,4.210797122302158,1.0,71.83835715487596,857.0,4.0,27.32884658064516,12.0,0.0,123.0,15.0,18.0,28.75712097627084,1.0,13.0,1.2599492805906398,2.1457865217391303,12.556500533562268,99.06238300000003,6.099278525174029,0.3343147337436676,0.13113964304373776,1000000.0
8,2.0,3.570611114842884,41.113782569061286,2.0,11.661382566634352,1.0,4.210797122302158,1.0,54.0,1057.0,4.0,27.32884658064516,13.0,2.0,74.0,11.0,7.0,34.0,1.0,5.0,0.23141297191224708,2.1457865217391303,42.88817653765931,98.92476300000004,7.418523114048856,0.46924105286598206,0.10391212644414144,1000000.0
8,0.0,8.515843606936162,38.65153596025747,1.0,11.823546428611955,1.0,4.210797122302158,1.0,50.0,1140.0,4.0,27.328846580645163,0.0,5.0,108.0,57.0,24.0,42.124122949130694,0.0,6.0,1.1832943627735992,2.1457865217391303,91.61072252314443,103.59933200000005,7.510206082296917,0.4311625063419342,0.1466818241936339,1000000.0
8,3.0,7.074517849661276,0.0,2.0,7.0,0.0,4.210797122302158,1.0,81.79961287923831,0.0,4.0,27.32884658064516,0.0,0.0,133.0,73.0,16.0,36.0,1.0,13.0,1.5615621733434981,2.1457865217391303,49.08052117994464,102.20139200000003,7.674591617112838,0.5403792858123779,0.16919107218804325,1000000.0
8,9.0,7.031869027432733,0.0,1.0,8.877751797723061,0.0,4.210797122302158,1.0,70.0655684162347,0.0,4.0,27.32884658064516,0.0,3.0,117.0,26.0,25.0,12.903319438718608,0.0,10.0,1.4863160525760177,2.1457865217391303,65.74647853549718,99.96955800000003,7.885839366251749,0.35249027609825134,0.2202230758054181,1000000.0
8,2.0,2.591351522575505,0.0,1.0,8.0,0.0,4.210797122302158,1.0,55.0,0.0,4.0,27.32884658064516,3.0,2.0,119.0,71.0,28.0,45.35414711041008,1.0,11.0,0.7851321443091341,2.1457865217391303,97.32031757449168,99.79016000000001,7.636618144880781,0.45204636454582214,0.18775371777600947,26.700725097648633
8,1.0,4.08755125833671,30.105866211502747,1.0,5.0,1.0,4.210797122302158,1.0,78.4728486548331,661.0,4.0,27.32884658064516,12.0,3.0,82.0,48.0,27.0,41.525818614292376,1.0,11.0,0.29396843806090267,2.1457865217391303,89.10554188673247,99.73023900000003,8.04901176829821,0.47225895524024963,0.0962183650480915,24.72649252444706
8,2.0,5.445554305461837,0.0,1.0,9.023003294805793,0.0,4.210797122302158,1.0,58.0,0.0,4.0,27.32884658064516,6.0,9.0,94.0,78.0,21.0,29.0,1.0,15.0,1.9157745768475334,2.1457865217391303,69.08169346540991,99.57709200000004,7.636618144880781,0.45204636454582214,0.17618627293838826,1000000.0
8,6.0,7.72588857097344,17.044640751455123,1.0,10.226296786681958,1.0,4.210797122302158,1.0,80.94023561406692,469.0,4.0,27.32884658064516,2.0,4.0,82.0,46.0,4.0,34.0,1.0,9.0,1.6183734949920208,2.1457865217391303,49.96836123963231,100.00107600000005,7.798612709283447,0.4820761978626251,0.18448865796328554,1000000.0
8,1.0,9.04248920634592,14.354774523564181,1.0,8.561605712985724,1.0,4.210797122302158,1.0,65.0,672.0,4.0,27.32884658064516,8.0,2.0,116.0,78.0,10.0,40.0,0.0,5.0,1.6101537461872408,2.1457865217391303,72.5808744097348,99.71770500000002,8.086296642707259,0.47639015316963196,0.1544961731176343,1000000.0
8,9.0,4.864672724589755,21.0158545336309,1.0,8.87772830357937,1.0,4.210797122302158,1.0,52.0,1258.0,4.0,27.84219515567305,0.0,4.0,47.0,31.0,24.0,11.52501176220289,0.0,13.0,0.8285092956128537,2.1457865217391303,42.98093438904189,99.41703000000003,8.316883765821178,0.38360515236854553,0.14930745515171634,1000000.0
8,4.0,2.481432322102469,18.40577290703486,1.0,8.46591311859042,1.0,4.210797122302158,1.0,65.0,1366.0,4.0,27.32884658064516,0.0,3.0,131.0,53.0,20.0,40.367613706272714,0.0,12.0,0.5311462420476185,2.1457865217391303,86.62028140569177,102.02910000000003,8.205736364657415,0.4620491564273834,0.12688493344744403,25.405233516867337
8,5.0,8.851423884507273,0.0,2.0,8.0,0.0,4.210797122302158,1.0,58.0,0.0,4.0,27.32884658064516,3.0,0.0,76.0,19.0,4.0,39.0,1.0,12.0,0.38473378633315125,2.1457865217391303,77.86731219354978,100.91062000000004,6.326870456622933,0.4201340973377228,0.23847825277459783,1000000.0
8,0.0,5.520319145932492,34.138094793864425,2.0,8.916394195057217,1.0,4.210797122302158,1.0,57.0,1051.0,4.0,27.32884658064516,0.0,0.0,69.0,58.0,20.0,31.0,1.0,15.0,1.0954540812456393,2.1457865217391303,51.32960737658344,103.10322600000003,7.249130267861342,0.5604747533798218,0.12792519469408542,1000000.0
8,6.0,6.954728475704941,0.0,2.0,7.0,0.0,4.210797122302158,1.0,82.19922603559793,0.0,4.0,27.32884658064516,5.0,4.0,45.0,14.0,8.0,41.18320994150896,0.0,8.0,0.18802249852187145,2.1457865217391303,88.37037681444289,99.148993,7.4326417616908165,0.38702723383903503,0.18493434392821587,23.91046973227642
8,8.0,2.5653153055652744,0.0,2.0,7.0,0.0,4.210797122302158,1.0,51.0,0.0,4.0,27.32884658064516,0.0,9.0,95.0,33.0,7.0,17.0,1.0,12.0,0.003934222989080194,2.1457865217391303,62.979847433952315,99.81118900000006,7.70619355115239,0.5544022917747498,0.20961041138558634,1000000.0
8,0.0,2.163773498298,37.683177009509244,1.0,10.165322890436466,1.0,4.210797122302158,1.0,78.51869667360333,1406.0,4.0,27.32884658064516,4.0,2.0,41.0,38.0,21.0,25.0,0.0,10.0,1.7859105475170503,2.1457865217391303,81.20859151567298,99.02612100000005,5.817274383688818,0.47225895524024963,0.13553027052808908,1000000.0
8,2.0,2.2237283988331242,0.0,1.0,9.815619159654553,0.0,4.210797122302158,1.0,56.0,0.0,4.0,27.32884658064516,14.0,0.0,98.0,18.0,13.0,23.0,1.0,15.0,1.0023570436610865,2.1457865217391303,85.80402305639349,99.31963300000002,7.636618144880781,0.3141021430492401,0.19512647304432057,1000000.0
8,0.0,6.2683145236269375,0.0,1.0,6.0,0.0,4.210797122302158,1.0,50.0,0.0,4.0,27.32884658064516,2.0,3.0,63.0,11.0,17.0,14.0,0.0,3.0,0.30233261683091595,2.1457865217391303,39.66959681878813,99.53360000000002,4.488748664270654,0.4326401650905609,0.1553556094905721,1000000.0
8,2.0,4.292562167826753,8.579160690815527,2.0,8.0,1.0,4.210797122302158,1.0,57.99999999999999,590.0,4.0,27.32884658064516,0.0,5.0,40.0,20.0,13.0,23.0,0.0,12.0,0.6980528302307585,2.1457865217391303,61.123631432921755,102.14822400000003,8.105636016682263,0.42253056168556213,0.16232700254332688,1000000.0
8,0.0,4.55323268943741,0.0,1.0,9.055212876526609,0.0,4.210797122302158,1.0,70.92771889726848,0.0,4.0,27.32884658064516,12.0,3.0,35.0,25.0,21.0,36.0,1.0,10.0,0.6110228102562532,2.1457865217391303,12.532896169998295,99.75351100000003,5.386229984119385,0.4710295498371124,0.15949605351367144,1000000.0
8,1.0,8.708843974260883,21.613180707033507,0.0,8.426028123725484,1.0,4.210797122302158,1.0,70.07374887817522,224.0,4.0,27.328846580645163,5.0,9.0,82.0,80.0,21.0,40.00374970915032,1.0,11.0,0.9539627848240946,2.1457865217391303,85.83950694492042,98.59457800000001,8.086296642707259,0.47411438822746277,0.1587558797858127,27.17871836214524
8,7.0,4.034952421900985,0.0,1.0,7.207621452797008,0.0,4.210797122302158,1.0,61.0,0.0,4.0,27.32884658064516,0.0,0.0,130.0,41.0,28.0,17.0,1.0,10.0,0.9388361786804356,2.1457865217391303,24.825779967441342,100.81294000000001,7.885839366251749,0.4569484293460846,0.21737682779166678,1000000.0
8,1.0,4.001572819470619,0.0,2.0,9.783668291311876,0.0,4.210797122302158,1.0,60.0,0.0,4.0,27.32884658064516,2.0,9.0,108.0,29.0,19.0,12.0,1.0,0.0,1.7228104899804413,2.1457865217391303,45.694392380329624,99.62631000000003,7.24494887735303,0.4326401650905609,0.17728765891379705,1000000.0
8,9.0,6.473281198850786,0.0,1.0,11.663616086589936,0.0,4.210797122302158,1.0,77.5526935028371,0.0,4.0,27.32884658064516,0.0,9.0,72.0,26.0,8.0,21.0,0.0,6.0,0.8828317347883019,2.1457865217391303,29.34301766807481,99.25886700000002,7.885839366251749,0.37590792775154114,0.21434092350120823,1000000.0
8,2.0,7.9955594840631985,8.86429428063537,1.0,11.41510323721651,1.0,4.210797122302158,1.0,72.85027090916924,165.0,4.0,27.89292873946858,0.0,4.0,117.0,67.0,28.0,41.764244627865125,1.0,12.0,0.1586732123904595,2.1457865217391303,91.81172472057504,103.45893800000003,8.322566706190672,0.46965542435646057,0.1257907418392274,1000000.0
8,2.0,9.939974213176436,0.0,1.0,8.262621725134021,0.0,4.210797122302158,1.0,65.0,0.0,4.0,27.488036444948566,12.0,5.0,79.0,55.0,10.0,12.371227168713547,1.0,1.0,0.5351093477390667,2.1457865217391303,82.12400803686137,99.49766000000004,7.443245468604391,0.4407036006450653,0.17514565247583194,1000000.0
