M1_is Enclosed,Initial Moisture Content (%),Material_2,V4_Ventilation Day,V2_Ventilation Interval (min),V1_Ventilation Type, Composting Method,V5_Ventilation rate (L/min/kg iniDW),Initial C/N (%),Compost volume (m3),Additive_4,Additive_2,Period (d),Initial pH,Material_Main,Additive_3,Additive_1,Turning times,Material_3,V3_Ventilation Duration (min),Application Rate (%DW),Initial GI (%),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,55.0,8.0,8.0,1102.0,1.0,1.0,0.25873133220334577,12.0,0.15181,1.0,0.0,133.0,9.519478377763122,6,4.0,34.0,4.0,5.0,41.35281568107177,2.140141662945842,27.547672704237108,1.411,9.979420716224917,94.44024899999998,5.692428589243822,0.2977144718170166,0.11960910783955814,1000000.0
0.0,66.0,4.0,40.0,778.0,1.0,1.0,0.04224091530744678,28.0,0.15181,1.0,15.0,102.0,9.200232960132364,6,4.0,11.0,4.0,3.0,38.02355341161618,8.478896371594534,27.32884658064516,1.411,22.952317253652474,94.31095699999997,5.936805542232583,0.29757779836654663,0.12608011328255236,1000000.0
1.0,51.0,5.0,0.0,0.0,2.0,1.0,0.0,21.0,0.15181,1.0,3.0,17.0,10.192338139746433,6,4.0,38.0,2.0,2.0,0.0,7.806176166831062,27.32884658064516,1.411,48.447610022996244,94.90337200000003,6.412717690442143,0.48114290833473206,0.17521236467409207,1000000.0
1.0,73.99906155693222,8.0,1.0,857.0,1.0,2.0,1.4431459596784635,28.0,0.15181,1.0,1.0,130.0,10.202462938516257,6,4.0,7.0,2.0,5.0,18.088922945004455,5.6025266868848345,27.32884658064516,1.411,35.06355245828806,94.34005799999997,5.692428589243822,0.3894479274749756,0.16850906195834398,1000000.0
1.0,74.74846147854834,2.0,0.0,0.0,2.0,0.0,0.0,14.0,0.15181,1.0,1.0,113.0,9.255205625979524,6,4.0,10.0,0.0,4.0,0.0,9.767258167688295,27.32884658064516,1.411,8.97158411471054,93.90034400000002,2.9218161620917296,0.4439471960067749,0.1596748121422825,1000000.0
1.0,79.73381667099423,8.0,0.0,0.0,2.0,0.0,0.0,29.30082125443538,0.15181,1.0,2.0,128.0,9.917421514881806,6,4.0,31.0,0.0,0.0,0.0,3.2872246392758058,27.32884658064516,1.411,28.27998348241822,94.33477400000005,2.9218161620917296,0.40416616201400757,0.16232542026993674,1000000.0
1.0,65.0,5.0,0.0,0.0,2.0,2.0,0.0,17.0,0.15181,1.0,6.0,15.0,8.0,6,4.0,19.0,3.0,9.0,0.0,5.502619821973698,27.32884658064516,1.411,25.60065884561766,94.58684400000004,6.412717690442143,0.41362205147743225,0.17575066683424448,1000000.0
0.0,71.8275207323827,13.0,25.0,0.0,0.0,1.0,1.4913617819751082,28.0,0.15181,1.0,3.0,29.0,10.29700639180741,6,4.0,38.0,0.0,5.0,0.0,9.876845701876116,27.32884658064516,1.411,7.965414542222829,95.00767900000004,2.9016010248056756,0.41726645827293396,0.16484502008385876,1000000.0
1.0,74.73663401903849,6.0,13.0,55.0,1.0,2.0,1.1906949626654448,28.0,0.15181,1.0,8.0,16.0,5.0,6,4.0,11.0,3.0,2.0,23.70799260557055,3.174450077760259,27.32884658064516,1.411,48.301313466949345,95.232307,5.936805542232583,0.22943438589572906,0.2046509592983004,1000000.0
0.0,70.0,13.0,3.0,1267.0,1.0,2.0,0.20122333757298533,19.0,0.15181,1.0,3.0,59.0,11.303917744264428,6,4.0,30.0,0.0,4.0,6.754031684414228,5.396088111713161,27.328846580645163,1.411,10.999144217939875,95.64123800000002,2.33010909121024,0.1203426718711853,0.10908619892704027,1000000.0
1.0,54.0,12.0,10.0,0.0,0.0,1.0,0.6107509971940233,38.0,0.15181,1.0,1.0,122.0,9.919620136168716,6,4.0,31.0,3.0,2.0,0.0,5.451251846270842,27.32884658064516,1.411,53.53785167106827,94.76906700000005,6.856559550517936,0.45010656118392944,0.20888074771728174,1000000.0
1.0,56.0,3.0,26.0,0.0,0.0,1.0,1.5546270495988876,29.0,0.15181,1.0,9.0,43.0,10.782338266465977,6,4.0,34.0,4.0,4.0,0.0,3.0168956950059433,27.32884658064516,1.411,53.544268967097295,94.74154200000004,6.856559550517936,0.27202486991882324,0.22285263875209183,1000000.0
1.0,82.45546723431048,6.0,0.0,0.0,2.0,2.0,0.0,20.0,0.15181,1.0,15.0,17.0,9.382100034403646,6,4.0,31.0,4.0,4.0,0.0,7.404893688351678,27.32884658064516,1.411,24.29481374117444,94.87564900000002,6.412717690442143,0.32873186469078064,0.18247903333851673,1000000.0
1.0,78.94359676077511,4.0,3.0,0.0,0.0,1.0,0.33213455281576487,23.0,0.15181,1.0,5.0,19.0,6.0,6,4.0,14.0,4.0,4.0,0.0,5.00941869339151,27.32884658064516,1.411,51.102102092404806,94.85541300000003,6.856559550517936,0.27202486991882324,0.2160554514451155,1000000.0
1.0,54.0,8.0,0.0,0.0,2.0,2.0,0.0,19.0,0.15181,1.0,0.0,42.0,7.0,6,4.0,13.0,3.0,2.0,0.0,6.066059339183497,27.32884658064516,1.411,44.42268384250404,93.91039700000003,6.412717690442143,0.5096162557601929,0.19013920556315103,1000000.0
1.0,50.99999999999999,8.0,0.0,0.0,2.0,0.0,0.0,21.0,0.15181,1.0,15.0,20.0,8.0,6,4.0,25.0,4.0,4.0,0.0,7.845797228245001,27.328846580645163,1.411,30.090646475359677,94.71534000000003,6.412717690442143,0.32873186469078064,0.23233568017541315,1000000.0
0.0,58.0,5.0,0.0,0.0,2.0,1.0,0.0,31.0,0.15181,1.0,11.0,21.0,8.924149931173012,6,4.0,35.0,4.0,3.0,0.0,7.114982719897389,27.32884658064516,1.411,14.461487644817907,94.60637500000004,6.412717690442143,0.3257019519805908,0.14481296232925697,1000000.0
1.0,56.0,3.0,21.0,1002.0,1.0,0.0,0.016029421737301375,14.0,0.15181,1.0,6.0,126.0,5.0,6,4.0,19.0,4.0,2.0,23.826394819390615,2.32861612359095,27.32884658064516,1.411,15.206545177630447,94.574738,5.936805542232583,0.1591111123561859,0.11559857181293035,1000000.0
1.0,73.22045242763843,6.0,0.0,0.0,2.0,1.0,0.0,32.0,0.15181,1.0,13.0,129.0,10.268815682480955,6,4.0,24.0,0.0,4.0,0.0,7.781242070223753,27.32884658064516,1.411,22.511850693033757,93.61976600000004,2.9218161620917296,0.4439471960067749,0.164514414494075,1000000.0
0.0,62.0,5.0,0.0,0.0,2.0,2.0,0.0,30.0,0.15181,1.0,8.0,14.0,8.550179620900055,6,4.0,31.0,4.0,2.0,0.0,8.375938425106611,27.32884658064516,1.411,53.99434642255505,94.96758700000005,6.412717690442143,0.4256861209869385,0.13931535444944068,1000000.0
0.0,50.0,4.0,0.0,0.0,2.0,1.0,0.0,14.0,0.15181,1.0,13.0,16.0,7.0,6,4.0,12.0,0.0,4.0,0.0,3.162582606696644,27.32884658064516,1.411,39.897097119978014,95.12668800000003,2.9218161620917296,0.4431973099708557,0.1362036453999184,1000000.0
0.0,68.0,14.0,1.0,403.0,1.0,1.0,0.07767689638984798,13.0,0.15181,1.0,0.0,97.0,9.158285699796012,6,4.0,31.0,4.0,0.0,6.875189429614517,7.653467025389986,27.32884658064516,1.411,11.871626754219886,94.40801400000004,5.692428589243822,0.05975034087896347,0.0901440443813401,1000000.0
1.0,55.00000000000001,0.0,11.0,0.0,0.0,0.0,0.1471120049284491,21.0,0.15181,1.0,1.0,67.0,5.999999999999999,6,4.0,16.0,3.0,4.0,0.0,2.6652078945614353,27.328846580645163,1.411,11.899455608084303,94.49480100000002,6.856559550517936,0.3569149374961853,0.2550592227090918,1000000.0
1.0,61.95829131030169,14.0,5.0,1106.0,1.0,0.0,0.831139595809919,28.999999999999993,0.15181,1.0,8.0,69.0,5.0,6,4.0,10.0,4.0,9.0,52.29705541674005,2.5725545057392614,27.32884658064516,1.411,32.76198725932473,94.23985899999998,5.692428589243822,0.10897085070610046,0.1801638188704623,1000000.0
1.0,72.75859931683149,13.0,20.0,0.0,0.0,0.0,1.9778677962738496,38.0,0.15181,1.0,1.0,55.0,6.0,6,4.0,24.0,4.0,9.0,0.0,2.881032398887345,27.32884658064516,1.411,39.943953526223595,94.76207500000002,6.856559550517936,0.29795926809310913,0.27853684830553854,1000000.0
1.0,58.882699133643236,2.0,42.0,0.0,0.0,1.0,0.19316820234231935,24.63568719426089,0.15181,1.0,9.0,84.0,8.565967424738409,6,4.0,31.0,3.0,4.0,0.0,9.362717041024776,27.32884658064516,1.411,53.31240534073521,94.82715800000004,6.856559550517936,0.3569149374961853,0.1786348068892712,1000000.0
0.0,75.91040163346614,4.0,33.0,549.0,1.0,2.0,0.8843922230550125,44.3256738972866,0.15181,1.0,0.0,47.0,8.704050207368674,6,4.0,28.0,4.0,9.0,52.265897616687816,6.690584428673941,27.328846580645163,1.411,62.543525869071395,94.74104399999999,5.936805542232583,0.2977144718170166,0.14378203319652827,22.14088523640874
1.0,56.0,4.0,29.0,0.0,0.0,0.0,0.25027965396565377,41.2710131254225,0.15181,1.0,2.0,126.0,7.0,6,4.0,14.0,0.0,2.0,0.0,3.688292962036469,27.32884658064516,1.411,58.23339951997115,94.48163500000004,2.9016010248056756,0.4856013357639313,0.19669971700020447,15.730764698552829
0.0,83.45477763465564,4.0,25.0,0.0,0.0,2.0,0.8717490230388798,11.0,0.15181,1.0,11.0,39.0,10.835344432552247,6,4.0,23.0,4.0,9.0,0.0,4.954109349331165,27.32884658064516,1.411,14.365586641800027,94.39342400000004,6.856559550517936,0.2691316306591034,0.16075682627288007,1000000.0
