Additive_3,M1_is Enclosed,Initial GI (%),V1_Ventilation Type,Material_2,Turning times, Composting Method,Period (d),V4_Ventilation Day,V3_Ventilation Duration (min),Additive_4,Application Rate (%DW),Initial Moisture Content (%),Additive_2,Compost volume (m3),Material_3,Material_Main,Additive_1,Initial pH,V2_Ventilation Interval (min),V5_Ventilation rate (L/min/kg iniDW),Initial C/N (%),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
4.0,1.0,27.32884658064516,2.0,2.0,0.0,1.0,77.0,0.0,0.0,1.0,2.148416425366777,50.0,1.0,0.0996875,5.0,1,34.0,11.52489698195081,0.0,0.0,10.0,2.754411318174137,37.496191061040754,93.26392800000002,7.832739168280456,1.1383527517318726,0.12233148595051549,1000000.0
4.0,1.0,27.328846580645163,2.0,2.0,22.0,2.0,101.0,0.0,0.0,1.0,9.727814186570694,82.56310857122409,0.0,0.0996875,5.0,1,10.0,5.365320078226034,0.0,0.0,27.0,2.6939704832545663,49.29572133558456,92.78227300000002,1000000.0,1000000.0,1000000.0,1000000.0
4.0,0.0,27.32884658064516,2.0,5.0,7.0,2.0,121.0,0.0,0.0,1.0,4.1924329302902,67.0,0.0,0.0996875,2.0,1,13.0,6.0,0.0,0.0,26.0,2.754411318174137,89.97365444058826,92.70583000000005,9.666333335862733,1.1262034177780151,0.1265102310409974,1000000.0
4.0,1.0,27.328846580645163,2.0,14.0,9.0,1.0,104.0,0.0,0.0,1.0,6.881184684771906,73.7281775104069,0.0,0.0996875,0.0,1,30.0,7.000000000000001,0.0,0.0,18.0,2.754411318174137,52.184807325628086,93.18989600000005,10.69112575954564,1.1798193454742432,0.15737369282832128,1000000.0
4.0,0.0,27.32884658064516,2.0,5.0,0.0,1.0,85.0,0.0,0.0,1.0,7.023157777208986,77.74746692415067,0.0,0.0996875,5.0,1,16.0,11.64328204622176,0.0,0.07069493230515128,43.81031974103373,2.754411318174137,120.67164054753113,94.29298000000003,10.01740882462086,1.1304048299789429,0.12107456508344239,11.145870201223795
4.0,1.0,27.32884658064516,2.0,3.0,23.0,0.0,18.0,0.0,0.0,1.0,7.7688316473454,84.05058292479532,0.0,0.0996875,2.0,1,16.0,8.697362963361584,0.0,0.0,45.009341758367334,2.754411318174137,123.9742403628148,93.10685600000005,9.616617850470881,1.1323575973510742,0.15335616753461295,25.93484426210319
4.0,1.0,27.32884658064516,2.0,14.0,1.0,1.0,128.0,0.0,0.0,1.0,4.084471279216431,83.74959921118587,6.0,0.0996875,3.0,1,35.0,8.981399433097977,0.0,0.0,29.0,2.754411318174137,18.033850614222548,93.11100600000003,11.212586791996724,1.155974268913269,0.1839543903773293,1000000.0
4.0,1.0,27.32884658064516,0.0,5.0,30.0,0.0,78.0,30.0,0.0,1.0,8.433329492327102,61.0,0.0,0.0996875,2.0,1,25.0,10.228535885985886,0.0,1.1547400257034157,20.0,2.754411318174137,21.43965176628018,93.06129700000001,12.092338166260454,1.1604920625686646,0.19157794606533463,1000000.0
4.0,1.0,27.32884658064516,0.0,4.0,10.0,0.0,97.0,79.0,0.0,1.0,3.2843864575651986,61.0,0.0,0.0996875,0.0,1,25.0,10.239365198281934,0.0,1.9406512913375973,15.0,2.754411318174137,31.55366659254181,93.17052700000002,10.444980004768865,1.174387812614441,0.15760929547678396,1000000.0
4.0,1.0,27.32884658064516,2.0,14.0,8.0,1.0,122.0,0.0,0.0,1.0,9.180371359142487,80.43593573693954,0.0,0.0996875,5.0,1,2.0,11.841042633820269,0.0,0.0,37.0,2.754411318174137,15.587917702339551,93.35043800000007,9.616617850470881,1.1303797960281372,0.1792896962039878,1000000.0
4.0,0.0,27.32884658064516,2.0,3.0,15.0,2.0,63.0,0.0,0.0,1.0,3.5999180477403048,61.0,0.0,0.0996875,9.0,1,16.0,11.815109117437116,0.0,0.0,15.0,2.754411318174137,62.523647909278544,92.82398000000005,8.326337190322887,1.1264116764068604,0.1108564770073078,1000000.0
4.0,1.0,27.328846580645163,2.0,8.0,2.0,2.0,57.0,0.0,0.0,1.0,7.010591749176502,54.0,1.0,0.0996875,3.0,1,4.0,9.247001783893193,0.0,0.0,31.533759690877673,2.754411318174137,24.199994543427817,94.09791200000004,9.352702560113688,1.15471351146698,0.1516591300136434,1000000.0
4.0,0.0,27.32884658064516,0.0,2.0,2.0,2.0,116.0,33.0,0.0,1.0,6.891372426115234,58.0,0.0,0.0996875,0.0,1,25.0,5.0,0.0,1.864387006136042,26.0,2.754411318174137,37.45215310218227,92.17954400000004,11.212956334242735,1.1626489162445068,0.1508982908328472,1000000.0
4.0,0.0,27.32884658064516,2.0,12.0,1.0,1.0,133.0,0.0,0.0,1.0,2.5814187803447153,70.0,2.0,0.0996875,3.0,1,16.0,11.791560884894345,0.0,0.0,37.0,2.754411318174137,50.31810137826567,93.01860900000001,7.7408550179946145,1.153368592262268,0.13212880566093654,1000000.0
