 Composting Method,Initial pH,Period (d),Additive_1,Compost volume (m3),V5_Ventilation rate (L/min/kg iniDW),V2_Ventilation Interval (min),Initial GI (%),Additive_4,M1_is Enclosed,Initial C/N (%),Additive_3,Material_2,Material_3,Initial Moisture Content (%),Material_Main,V1_Ventilation Type,V4_Ventilation Day,Additive_2,Turning times,Application Rate (%DW),V3_Ventilation Duration (min),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.0,8.0,19.0,2.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,19.0,4.0,5.0,3.0,70.94741458659735,2,2.0,0.0,9.0,6.0,6.367806410898073,0.0,1.775,16.827762276971207,89.05969,6.091020771332633,0.18190902471542358,0.19268275273954494,1000000.0
2.0,6.0,129.0,36.0,0.06,1.270062901182909,0.0,27.32884658064516,1.0,1.0,36.0,4.0,5.0,0.0,80.37710220030064,2,0.0,2.0,0.0,18.0,6.536329155589433,0.0,1.775,36.470315809684685,90.005588,7.403503306552696,0.6302889585494995,0.19249685757868823,1000000.0
0.0,5.0,120.0,34.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,33.0,4.0,3.0,2.0,76.77816205710903,2,2.0,0.0,0.0,15.0,6.898151130319563,0.0,1.775,15.667580093293404,88.374374,3.7852263673144217,0.3262808322906494,0.17574486448778945,1000000.0
1.0,7.0,97.0,7.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,18.0,4.0,2.0,0.0,75.65893708522051,2,2.0,0.0,8.0,19.0,3.1066012461958388,0.0,1.775,18.085418310951514,87.96297100000001,6.592875579300572,0.4164905250072479,0.1597717161864792,1000000.0
2.0,5.0,36.0,10.0,0.06,1.1990155553815174,0.0,27.32884658064516,1.0,0.0,19.0,4.0,12.0,9.0,61.0,2,0.0,13.0,0.0,3.0,9.976241240708791,0.0,1.775,54.61764875463508,88.92332000000002,5.98700828864465,0.8760937452316284,0.1809411407665533,1000000.0
2.0,5.0,86.0,31.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,19.0,4.0,6.0,5.0,77.50163506897385,2,2.0,0.0,0.0,3.0,3.607953882732991,0.0,1.775,45.08907663583991,88.52973200000001,4.367747440296947,0.8858314156532288,0.20169939510928941,1000000.0
2.0,6.584019939488455,133.0,6.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,44.73690244906844,4.0,12.0,0.0,58.99999999999999,2,2.0,0.0,3.0,10.0,7.903822806892383,0.0,1.775,79.40800184709647,89.005523,7.117430882285744,0.6281484365463257,0.15169985543334502,20.444950532616673
1.0,5.0,51.0,34.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,42.353436065983566,4.0,6.0,5.0,73.39342744182836,2,2.0,0.0,2.0,0.0,2.7493823478285844,0.0,1.775,75.17734901712082,90.38841199999997,5.457682201880345,0.33388248085975647,0.18642082986402397,19.88355828827196
2.0,7.0,91.0,35.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,32.0,4.0,14.0,2.0,71.02687071752541,2,2.0,0.0,0.0,27.0,7.072811775900392,0.0,1.775,53.49576235797949,88.30202099999998,4.772940789095989,0.5345319509506226,0.1824066884978292,1000000.0
0.0,6.0,103.0,2.0,0.06,0.0,0.0,27.328846580645163,1.0,1.0,16.0,4.0,2.0,5.0,71.18039994368465,2,2.0,0.0,5.0,23.0,9.11229098160637,0.0,1.775,52.706995672617694,87.27592100000001,6.091020771332633,0.38674795627593994,0.1904465993743302,1000000.0
0.0,6.0,41.0,24.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,14.0,4.0,14.0,0.0,78.80752538426444,2,2.0,0.0,6.0,3.0,5.111456902759154,0.0,1.775,69.69500192415722,88.86752399999997,6.592875579300572,0.32552266120910645,0.18493604786661436,1000000.0
0.0,6.0,116.0,31.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,18.0,4.0,8.0,3.0,69.0,2,2.0,0.0,8.0,10.0,9.168822259490259,0.0,1.775,41.19690483414868,87.85099200000002,6.091020771332633,0.3740862011909485,0.15421206116228076,1000000.0
1.0,4.605645731863112,53.0,33.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,15.0,4.0,5.0,9.0,74.77382887256522,2,2.0,0.0,3.0,3.0,3.5880223393413324,1.0282572707624495,1.775,33.02165279851606,89.31511199999998,5.685827422533591,0.4948521554470062,0.14835406049543412,1000000.0
0.0,6.0,133.0,25.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,44.490012250109864,4.0,8.0,2.0,57.0,2,2.0,0.0,1.0,27.0,2.6060190546202637,0.0,1.775,78.969771743945,89.77587499999998,6.25374008649318,0.577440619468689,0.21415624956486243,20.57369753717486
1.0,5.0,80.0,8.0,0.06,0.0,0.0,27.328846580645163,1.0,1.0,17.0,4.0,13.0,3.0,80.56466951014929,2,2.0,0.0,1.0,14.0,7.92827635064868,0.0,1.775,39.978664382965256,90.76003099999998,5.1265645822446455,0.4735550880432129,0.17818803182698326,1000000.0
2.0,7.0,44.0,11.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,44.10685399878195,4.0,8.0,9.0,57.0,2,2.0,0.0,9.0,5.0,5.164185290003262,0.0,1.775,78.28966584783795,88.0857,6.615576074317807,0.39610186219215393,0.18348231619115557,21.02740136769187
0.0,5.0,109.0,21.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,16.0,4.0,0.0,9.0,52.0,2,2.0,0.0,2.0,9.0,9.53053228629867,0.0,1.775,70.01739496239634,88.038557,2.7375909106960803,0.6018227338790894,0.1649909663495971,1000000.0
1.0,5.0,26.0,13.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,36.0,4.0,13.0,4.0,67.0,2,2.0,0.0,1.0,23.0,4.508290010202727,0.0,1.775,9.835134980385837,88.70581899999999,5.1265645822446455,0.5106348395347595,0.1760500383727648,1000000.0
1.0,7.0,131.0,31.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,33.0,4.0,13.0,3.0,55.0,2,2.0,0.0,1.0,20.0,9.006642119704505,0.0,1.775,49.093389248310665,88.87328,5.531757931043687,0.4706878662109375,0.13797850602496603,1000000.0
1.0,7.0,25.0,2.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,43.96785278070848,4.0,5.0,0.0,64.0,2,2.0,0.0,3.0,5.0,8.323022172204798,0.0,1.775,78.04293868575755,90.91588299999998,6.592875579300572,0.38993483781814575,0.22758829197349245,21.830220599901253
1.0,6.0,132.0,19.0,0.06,0.054159271755939375,0.0,27.32884658064516,1.0,0.0,40.00666605499491,4.0,3.0,4.0,68.0,2,0.0,2.0,1.0,29.0,9.022574890322167,0.0,1.775,71.01183224761596,89.76984099999999,7.43117764099599,0.5995169281959534,0.1711453042866472,19.17017287656908
2.0,6.0,74.0,37.0,0.06,0.0,0.0,27.328846580645163,1.0,0.0,40.0,4.0,13.0,4.0,51.0,2,2.0,0.0,2.0,15.0,8.735302209703708,0.0,1.775,33.21351595336094,90.44079199999999,3.667339562480292,0.7119765281677246,0.1346723912725932,1000000.0
0.0,6.498589954198175,93.0,7.0,0.06,0.0,0.0,27.328846580645163,1.0,1.0,37.0,4.0,5.0,0.0,62.0,2,2.0,0.0,1.0,27.0,9.899248797189955,0.0,1.775,25.727532263157123,88.66299900000001,6.592875579300572,0.5887331366539001,0.18604245768970673,1000000.0
2.0,7.0,15.0,6.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,23.0,4.0,2.0,0.0,71.44611510719459,2,2.0,0.0,15.0,0.0,3.4611386441039933,0.0,1.775,40.945745627958985,89.68270899999999,7.117430882285744,0.7265064120292664,0.15389806658086777,1000000.0
2.0,5.0,13.0,22.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,15.0,4.0,14.0,0.0,75.32461414238486,2,2.0,0.0,8.0,8.0,6.183054243701012,0.0,1.775,14.150414904145922,89.061998,6.712237533486703,0.16146820783615112,0.13053502487827146,1000000.0
1.0,7.0,122.0,25.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,33.0,4.0,5.0,9.0,55.0,2,2.0,0.0,2.0,28.0,7.8483665990616736,0.0,1.775,40.44879158754429,88.917529,6.091020771332633,0.5407177209854126,0.1545681370771264,1000000.0
0.0,5.0,60.0,24.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,31.63579731669889,4.0,14.0,2.0,72.7598888777408,2,2.0,0.0,2.0,20.0,3.377000718872546,0.0,1.775,68.94689116211131,89.59920199999999,5.685827422533591,0.5118426084518433,0.2313902277697819,1000000.0
0.0,5.0,121.0,6.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,44.5403598330766,4.0,5.0,0.0,51.0,2,2.0,0.0,11.0,10.0,5.711725977875504,0.0,1.775,79.05913870371096,88.39676100000001,3.239445718664018,0.2481006383895874,0.18567393466239238,20.24340748132385
1.0,5.0,24.0,30.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,34.0,4.0,3.0,9.0,80.9373488372994,2,2.0,0.0,3.0,0.0,2.483835906331727,0.0,1.775,13.952956047862541,89.727683,5.457682201880345,0.3098124861717224,0.13128988708339312,1000000.0
1.0,6.0,118.0,10.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,26.0,4.0,6.0,3.0,83.86281824491874,2,2.0,0.0,0.0,29.0,6.317075589631042,0.0,1.775,40.447077221855274,89.04461599999999,4.190419716113462,0.2916196286678314,0.15310842562814767,1000000.0
0.0,8.45875380154131,28.0,18.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,11.0,4.0,6.0,5.0,69.0,2,2.0,0.0,8.0,6.0,5.465974079261979,0.0,1.775,37.669291665910805,88.54039399999999,6.091020771332633,0.24768967926502228,0.1890315675505699,1000000.0
2.0,6.0,104.0,20.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,30.0,4.0,12.0,0.0,63.0,2,2.0,0.0,2.0,20.0,3.460137476301753,0.0,1.775,37.06511420000965,89.208064,7.117430882285744,0.8959644436836243,0.2110643114263018,1000000.0
0.0,5.0,112.0,7.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,41.68357302813794,4.0,4.0,9.0,60.0,2,2.0,0.0,1.0,23.0,7.559455778452513,0.0,1.775,73.98834212494485,88.341147,5.1265645822446455,0.5476912260055542,0.1825279260444567,20.411954758781246
1.0,6.0,93.0,7.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,35.0,4.0,12.0,0.0,51.0,2,2.0,0.0,9.0,25.0,3.238805088629863,0.0,1.775,33.86355194545442,89.795662,3.644639067463058,0.4738948941230774,0.15819311366477037,1000000.0
2.0,4.621336133023633,48.0,7.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,44.970978711162545,4.0,5.0,0.0,79.68872497587901,2,2.0,0.0,6.0,4.0,3.653631579687621,0.0,1.775,79.82348721231352,90.17194199999999,6.712237533486703,0.7867037057876587,0.19259912671898835,1000000.0
1.0,6.0,45.0,34.0,0.06,0.0,0.0,27.328846580645163,1.0,0.0,36.0,4.0,6.0,9.0,62.99999999999999,2,2.0,0.0,0.0,1.0,3.2456814983124813,0.0,1.775,26.406326869655928,88.978839,4.190419716113462,0.3665296733379364,0.17351479946348508,1000000.0
2.0,7.0,36.0,14.0,0.06,0.0,0.0,27.328846580645163,1.0,0.0,26.0,4.0,8.0,9.0,73.00042242089083,2,2.0,0.0,0.0,3.0,3.3170648392541255,0.0,1.775,70.70236640974787,89.24025899999997,4.772940789095989,0.7920461893081665,0.17096624925039136,1000000.0
2.0,5.0,133.0,6.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,16.0,4.0,12.0,4.0,54.29303681731015,2,2.0,0.0,1.0,6.0,5.7368499538221736,0.0,1.775,70.23456468332432,89.33489300000001,5.651119885229818,0.5511402487754822,0.08144111695788551,1000000.0
1.0,7.784658921136135,24.0,6.0,0.06,0.0,0.0,27.555021449270754,1.0,1.0,27.0,4.0,5.0,5.0,79.26748483528442,2,2.0,0.0,10.0,2.0,3.7550718367731823,0.0,1.775,9.220831002642193,89.251147,6.091020771332633,0.4093153178691864,0.2162838410854788,1000000.0
2.0,6.0,14.0,2.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,42.04141984926415,4.0,14.0,0.0,55.0,2,2.0,0.0,15.0,16.0,8.454931530100882,0.0,1.775,74.62352023244387,87.672273,7.117430882285744,0.3894413113594055,0.14258896466052828,26.245153307565907
2.0,8.0,15.0,34.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,44.919141852629636,4.0,13.0,9.0,70.0,2,2.0,0.0,2.0,2.0,8.018415894532698,0.0,1.775,79.7314767884176,89.75074,6.615576074317807,1.5165369510650635,0.155216910447193,25.832505987240857
0.0,7.0,73.0,10.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,11.0,4.0,8.0,9.0,70.01482559574734,2,2.0,0.0,2.0,18.0,5.879514694183894,0.0,1.775,19.376656007686343,88.26589799999999,6.091020771332633,0.27604201436042786,0.1596292104257844,1000000.0
2.0,5.0,18.0,35.0,0.06,1.65770708627725,836.0,27.328846580645163,1.0,1.0,20.0,4.0,6.0,0.0,59.0,2,1.0,3.0,6.0,9.0,8.295134200947372,41.56088127134241,1.775,14.73468324521868,89.68359100000002,6.460922131042136,0.611257791519165,0.1657977926934945,1000000.0
0.0,5.0,85.0,31.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,11.0,4.0,14.0,2.0,64.0,2,2.0,0.0,7.0,21.0,5.28587150648093,0.0,1.775,51.46535278123716,88.48155499999999,5.685827422533591,0.3120233416557312,0.13875531007997283,1000000.0
2.0,6.0,65.0,36.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,17.0,4.0,4.0,3.0,61.0,2,2.0,0.0,1.0,12.0,2.5065449310020353,0.0,1.775,16.130335186450424,88.40234999999998,6.6971023241579015,0.9435654878616333,0.12242136697297927,1000000.0
0.0,5.0,82.0,35.0,0.06,0.0,0.0,27.328846580645163,1.0,1.0,44.65859123420619,4.0,2.0,9.0,74.20238752234263,2,2.0,0.0,1.0,30.0,2.477744037161277,0.0,1.775,79.26899944071599,89.36435099999998,4.898419361591399,0.5164417624473572,0.1683407349294869,21.580100022881776
2.0,8.014583406215426,27.0,16.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,18.0,4.0,2.0,0.0,70.22035987754128,2,2.0,0.0,9.0,0.0,4.4821898090860826,0.0,1.775,45.91941825578523,90.42847299999998,7.117430882285744,0.7252362370491028,0.18049186346422086,1000000.0
1.0,5.0,31.0,31.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,31.0,4.0,8.0,4.0,66.0,2,2.0,0.0,9.0,3.0,6.056517676275798,0.0,1.775,35.34256893865356,90.75226199999999,5.685827422533591,0.21164992451667786,0.1773111400000172,1000000.0
1.0,5.0,90.0,15.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,11.0,4.0,14.0,2.0,61.0,2,2.0,0.0,1.0,8.0,9.7172685495739,0.0,1.775,33.228442494185934,89.84351899999997,5.1265645822446455,0.5944065451622009,0.09131362143124926,1000000.0
1.0,4.460675638582029,26.0,4.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,33.0,4.0,12.0,0.0,58.0,2,2.0,0.0,9.0,5.0,2.777933121837456,0.0,2.256066722080019,55.14249738200972,90.60214699999997,1000000.0,1000000.0,1000000.0,1000000.0
0.0,6.0,56.0,28.0,0.06,0.5480718259017672,952.0,27.328846580645163,1.0,1.0,27.999999999999996,4.0,12.0,0.0,62.0,2,1.0,2.0,8.0,13.0,9.461469672055308,17.86278354346273,1.775,23.729750984252007,89.532748,9.268633195825325,0.584381639957428,0.15103578447686122,1000000.0
2.0,6.0,33.0,8.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,45.02328702026627,4.0,0.0,0.0,60.0,2,2.0,0.0,1.0,7.0,3.9279169956015405,0.0,1.775,79.91633446097262,88.92671699999997,7.117430882285744,0.8533929586410522,0.1687800645831235,22.741522741251565
0.0,7.0,95.0,19.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,36.0,4.0,2.0,0.0,62.0,2,2.0,0.0,13.0,9.0,5.912147857233246,0.0,1.775,35.11097191099481,87.83114400000001,6.592875579300572,0.24039000272750854,0.21159171629489246,1000000.0
2.0,5.0,30.0,14.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,19.0,4.0,14.0,4.0,56.0,2,2.0,0.0,8.0,0.0,9.13855989931093,0.0,1.775,60.61738959431005,90.69140500000002,6.210382725518763,0.9181106090545654,0.13024813392155668,1000000.0
1.0,6.0,73.0,15.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,11.0,4.0,12.0,2.0,69.0,2,2.0,0.0,0.0,13.0,5.949656417770639,0.0,1.775,13.558958857016247,89.08401999999998,4.190419716113462,0.3744966983795166,0.15388487090239902,1000000.0
1.0,5.0,51.0,12.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,37.0,4.0,0.0,2.0,83.98357147707381,2,2.0,0.0,1.0,24.0,4.677957750409021,0.0,1.775,18.19867113883887,87.64506499999999,5.1265645822446455,0.5152339935302734,0.18175402553844963,1000000.0
2.0,5.0,13.0,18.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,26.0,4.0,0.0,0.0,56.0,2,2.0,0.0,13.0,1.0,9.774060942997867,0.0,1.775,66.12668830081259,88.937079,6.712237533486703,0.5225275754928589,0.15032790582602398,1000000.0
0.0,7.0,102.0,38.0,0.06,1.1669428063922174,698.0,27.32884658064516,1.0,1.0,39.0,4.0,2.0,2.0,77.23318686075253,2,1.0,3.0,2.0,18.0,5.473299024800395,33.07685812386128,1.775,42.157611411445835,88.389608,7.3679634883711635,0.3910420536994934,0.15785179947509917,1000000.0
2.0,8.0,24.0,28.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,30.0,4.0,14.0,0.0,83.74890462078328,2,2.0,0.0,1.0,2.0,7.39422653408509,0.0,1.775,13.434633152945096,91.23127099999999,7.117430882285744,1.3833818435668945,0.2146280012975618,1000000.0
2.0,6.0,66.0,28.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,12.0,4.0,5.0,3.0,64.0,2,2.0,0.0,1.0,15.0,4.8444139210488295,0.0,1.775,44.57656066043489,89.18563999999998,6.0563132340288615,0.9675590395927429,0.15758873020685096,1000000.0
2.0,8.92029449877144,34.0,2.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,36.0,4.0,8.0,0.0,56.0,2,2.0,0.0,10.0,5.0,2.1322105841715366,0.0,1.775,17.76734913080358,90.87428099999997,7.706808910868688,0.8820642232894897,0.16309401402731008,1000000.0
2.0,6.0,18.0,11.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,22.0,4.0,6.0,3.0,79.02267603732304,2,2.0,0.0,3.0,1.0,7.92153487863925,0.0,1.775,49.907582046768795,90.21805999999998,6.615576074317807,1.2936676740646362,0.15792225056005949,1000000.0
1.0,5.0,103.0,18.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,43.91535510206648,4.0,5.0,3.0,50.0,2,2.0,0.0,3.0,1.0,4.2542696052304025,0.0,1.775,77.949755306168,88.52734099999999,2.7375909106960803,0.3705521523952484,0.2008316440487315,15.612760384339143
0.0,5.0,61.0,15.0,0.06,0.0,0.0,27.328846580645163,1.0,1.0,14.740847230401975,4.0,4.0,9.0,77.6597861559552,2,2.0,0.0,2.0,13.0,7.430031860744279,0.0,1.775,50.15382193839301,88.393425,5.685827422533591,0.4943406581878662,0.1781853345526559,1000000.0
2.0,7.0,21.0,15.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,31.0,4.0,5.0,4.0,70.0,2,2.0,0.0,7.0,2.0,8.713959559138313,0.0,1.775,23.10467839592743,89.975482,6.615576074317807,0.8993573784828186,0.1463173503588075,1000000.0
2.0,5.0,80.0,7.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,14.0,4.0,5.0,0.0,55.0,2,2.0,0.0,6.0,13.0,8.841041934341352,0.0,1.775,38.593362701086505,89.394442,6.712237533486703,0.35316288471221924,0.058254112398910166,1000000.0
0.0,5.0,82.0,21.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,38.0,4.0,6.0,4.0,58.0,2,2.0,0.0,1.0,13.0,6.76922840109194,0.0,1.775,46.33994730592838,90.09252799999999,5.1265645822446455,0.39856594800949097,0.19379165834803105,1000000.0
2.0,5.0,68.0,33.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,44.75866591944288,4.0,4.0,0.0,60.0,2,2.0,0.0,8.0,18.0,2.4632308648362553,0.0,1.775,79.44663200701112,88.788643,6.957310928420014,0.842676043510437,0.16652698992566958,21.608650619071387
2.0,6.0,73.0,20.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,10.0,4.0,3.0,0.0,66.0,2,2.0,0.0,5.0,17.0,5.792127112761276,0.0,1.775,27.371256135312763,88.472467,7.004647645544166,0.431272953748703,0.15503033518117715,1000000.0
2.0,5.0,103.0,12.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,21.0,4.0,5.0,0.0,57.0,2,2.0,0.0,7.0,0.0,2.4936260342013794,0.0,1.775,52.14787465523765,89.39039099999998,6.957310928420014,1.2359657287597656,0.18333543416156292,1000000.0
1.0,5.0,14.0,24.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,34.0,4.0,3.0,3.0,69.0,2,2.0,0.0,2.0,8.0,2.1359376760682682,0.0,1.775,45.85035689990728,88.41638499999998,4.959830950962156,0.5048733353614807,0.2047018350632113,1000000.0
0.0,5.0,44.0,13.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,41.67163410565572,4.0,5.0,0.0,69.0,2,2.0,0.0,1.0,6.0,3.677291968484454,0.0,1.775,73.9671505375389,88.93692199999998,6.187682230501529,0.5095816254615784,0.21217159948136555,22.386461337968207
1.0,6.0,68.0,6.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,44.83638151987647,4.0,3.0,9.0,70.0,2,2.0,0.0,2.0,13.0,7.677882264385146,0.0,1.775,79.58457719778073,88.87992999999999,6.091020771332633,0.4293133318424225,0.1775892146179265,18.1477621868041
0.0,6.0,24.0,15.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,14.0,4.0,13.0,0.0,54.00000000000001,2,2.0,0.0,10.0,1.0,7.195356143117573,0.0,1.775,35.026583407262585,89.71610699999998,6.592875579300572,0.25004446506500244,0.1297076178858216,1000000.0
1.0,6.0,116.0,33.0,0.06,0.5512292857585959,827.0,27.32884658064516,1.0,1.0,20.0,4.0,3.0,4.0,63.502330684618094,2,1.0,5.0,1.0,16.0,6.600874556694766,53.894887885169425,1.775,11.701648327387499,88.829543,6.869732103537509,0.3227965533733368,0.1676159536188326,1000000.0
1.0,5.0,74.0,37.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,25.251427614140578,4.0,12.0,4.0,81.05300743456894,2,2.0,0.0,2.0,9.0,6.15703245459937,0.0,1.775,63.56286146022257,90.53464899999997,5.685827422533591,0.2714174687862396,0.1701844595782266,1000000.0
2.0,5.0,74.0,36.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,32.0,4.0,13.0,4.0,81.29048450009243,2,2.0,0.0,9.0,21.0,5.731170020271851,0.0,1.775,41.845656077964705,88.69969499999999,6.210382725518763,0.2573893368244171,0.19555258832803568,1000000.0
0.0,5.0,131.0,27.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,33.0,4.0,6.0,4.0,81.62403170863661,2,2.0,0.0,11.0,11.0,6.213118539074598,0.0,1.775,43.3677437172026,87.2684,5.685827422533591,0.19475306570529938,0.20312089434160097,1000000.0
1.0,5.0,18.0,4.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,35.0,4.0,5.0,0.0,71.24662640219282,2,2.0,0.0,8.0,6.0,4.3994651272397745,0.0,1.775,68.20747033068349,89.891634,6.187682230501529,0.41282883286476135,0.17135578917562494,1000000.0
0.0,5.0,106.0,7.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,16.0,4.0,3.0,2.0,63.0,2,2.0,0.0,1.0,20.0,3.9884500769584363,0.0,1.775,32.30301302642812,88.91589699999999,5.1265645822446455,0.5308927893638611,0.15752051306559992,1000000.0
1.0,5.0,67.0,2.0,0.06,0.9768498596044106,886.0,27.32884658064516,1.0,1.0,11.828860382108056,4.0,12.0,0.0,64.0,2,1.0,3.0,8.0,22.0,9.217460662511272,10.996366706342174,1.775,12.366675017627296,90.372139,7.171393449404917,0.4849657416343689,0.11077245152260802,1000000.0
2.0,8.0,105.0,14.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,25.0,4.0,14.0,0.0,50.0,2,2.0,0.0,5.0,8.0,8.033706887106396,0.0,1.775,10.468090678910977,89.27948999999998,4.1691943704482295,0.4989696741104126,0.17564291764192352,1000000.0
0.0,5.0,115.0,21.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,27.0,4.0,14.0,5.0,80.89238018452434,2,2.0,0.0,0.0,3.0,4.324530948450612,0.0,1.775,70.25396660184092,88.63114000000002,3.7852263673144217,0.5197066068649292,0.2675601215455204,1000000.0
0.0,6.0,131.0,17.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,41.78319178579656,4.0,12.0,3.0,75.37910627956609,2,2.0,0.0,0.0,26.0,2.5457586536435546,0.0,1.775,74.16516541978889,89.230672,4.44744342559283,0.5164417624473572,0.22965863132106046,20.475320407060007
0.0,6.0,24.0,15.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,24.0,4.0,6.0,5.0,77.10087193301192,2,2.0,0.0,3.0,16.0,2.3507207399868038,0.0,1.775,56.65713181837267,87.024744,6.315151675863938,0.4913012385368347,0.23408386634737677,1000000.0
0.0,6.0,116.0,10.0,0.06,1.4649636732243299,0.0,27.32884658064516,1.0,1.0,38.0,4.0,6.0,0.0,74.67321038457284,2,0.0,1.0,9.0,22.0,2.175719023405893,0.0,1.775,49.682379470776574,88.989051,9.870607795882776,0.45248258113861084,0.2372932674417244,1000000.0
0.0,5.0,119.0,36.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,20.0,4.0,13.0,9.0,65.0,2,2.0,0.0,1.0,10.0,7.597507250396298,0.0,1.775,43.36831221549335,90.12167399999998,5.1265645822446455,0.4490576386451721,0.20183332107642454,1000000.0
1.0,6.0,118.0,15.0,0.06,1.8273431206398818,12.0,27.328846580645163,1.0,0.0,13.0,4.0,5.0,3.0,79.62254416866426,2,1.0,4.0,1.0,24.0,9.426491631858175,21.531131556136298,1.775,18.871076541116476,88.014927,7.021976355290874,0.7811651229858398,0.1612763278036755,1000000.0
1.0,7.0,28.0,35.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,35.0,4.0,12.0,5.0,73.75660520792732,2,2.0,0.0,3.0,0.0,3.9206118288013716,0.0,1.775,38.69530329348434,89.89825199999997,6.091020771332633,0.3055441081523895,0.1680469550241039,1000000.0
2.0,6.0,113.0,4.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,35.0,4.0,14.0,0.0,50.0,2,2.0,0.0,13.0,11.0,8.64749329931292,0.0,1.775,65.25321727395051,89.20248,4.1691943704482295,0.37980228662490845,0.11464939630320489,1000000.0
2.0,5.0,39.0,8.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,13.0,4.0,3.0,0.0,76.00264525523288,2,2.0,0.0,8.0,2.0,2.268080695819038,0.0,1.775,46.30196105018622,89.41631299999997,6.459459677501827,1.5540392398834229,0.11173627122315788,1000000.0
