M1_is Enclosed,Additive_4,Compost volume (m3),V1_Ventilation Type,V2_Ventilation Interval (min),Initial Moisture Content (%),Application Rate (%DW),V4_Ventilation Day,V5_Ventilation rate (L/min/kg iniDW),Material_Main,Material_3,Additive_3,Initial pH, Composting Method,Additive_2,Initial C/N (%),Material_2,Additive_1,Initial GI (%),Period (d),Turning times,V3_Ventilation Duration (min),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.0,1.0,2.147162565177521,2.0,0.0,65.0,9.260640114258607,0.0,0.0,0,3.0,4.0,11.338727967750351,0.0,0.0,36.0,2.0,8.0,27.32884658064516,130.0,30.0,0.0,1.596639959668374,58.26797754006888,103.07261200000006,10.896269422971002,0.32676225900650024,0.20352903161850633,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,81.46368314426002,6.164936812924393,0.0,0.0,0,3.0,4.0,5.0,0.0,13.0,25.0,13.0,2.0,27.32884658064516,130.0,30.0,0.0,1.596639959668374,30.846551074154938,108.59176000000006,10.779389138615992,0.5052582025527954,0.19994988902336774,1000000.0
1.0,1.0,2.147162565177521,1.0,735.0,60.0,3.965496978631003,23.0,1.7376459331655456,0,9.0,4.0,8.0,2.0,3.0,21.0,13.0,36.0,27.32884658064516,85.0,31.0,13.157817490986128,1.596639959668374,43.254146969021456,106.42641800000001,8.23849230524557,0.37611761689186096,0.18069200552458653,1000000.0
1.0,1.0,2.147162565177521,1.0,1205.0,68.0,6.164908019008761,2.0,1.165917929951652,0,3.0,4.0,8.003008018330945,0.0,8.0,39.0,5.0,19.0,27.328846580645163,86.0,30.0,51.365345914593455,1.596639959668374,17.615021364603784,106.69115200000006,8.550834994500843,0.324064165353775,0.18516747345695173,1000000.0
1.0,1.0,2.147162565177521,1.0,651.0,66.0,6.694114133231622,36.0,1.3790519320458294,0,4.0,4.0,8.0,0.0,7.0,28.0,12.0,22.0,27.328846580645163,52.0,27.0,42.228241285154226,1.596639959668374,34.59560596232297,105.34125200000003,7.477127470919319,0.2568140923976898,0.17645985633941078,1000000.0
1.0,1.0,2.147162565177521,1.0,1051.0,69.0,7.8137984741521835,58.0,1.283420417856829,0,3.0,4.0,9.226616986457419,0.0,9.0,17.0,13.0,30.0,27.32884658064516,100.0,30.0,56.80451306263399,1.596639959668374,59.107495337718106,107.98276100000002,9.84929268606471,0.19334305822849274,0.1551863689552038,1000000.0
0.0,1.0,2.147162565177521,1.0,1258.0,62.0,8.387973979802439,1.0,0.7878695492269137,0,3.0,4.0,7.0,1.0,8.0,40.0,13.0,35.0,27.328846580645163,98.0,30.0,5.756545560650434,1.596639959668374,57.24992092270685,109.043487,9.465934008615482,0.5106614232063293,0.1568759990983627,1000000.0
1.0,1.0,2.147162565177521,0.0,0.0,55.0,4.871600081754366,14.0,1.7616153792014002,0,9.0,4.0,8.0,0.0,8.0,28.0,14.0,12.0,27.32884658064516,105.0,30.0,0.0,1.596639959668374,22.06819920848339,104.60295100000003,9.328010368525268,0.34414583444595337,0.2282365140829502,1000000.0
1.0,1.0,2.147162565177521,0.0,0.0,74.10365195517713,9.62994311574024,19.0,1.9137504622222463,0,4.0,4.0,5.0,0.0,13.0,40.0,14.0,7.0,27.32884658064516,115.0,28.0,0.0,1.596639959668374,63.640468845136034,103.54799600000004,10.288991047696022,0.3699813485145569,0.24812534427908273,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,71.72159874073525,7.200881554221356,0.0,0.0,0,4.0,4.0,10.653271748171061,0.0,6.0,10.0,13.0,8.0,27.32884658064516,21.0,31.0,0.0,1.596639959668374,54.80926696246432,104.34709000000004,7.310552183884633,0.28491711616516113,0.17415704939912402,1000000.0
1.0,1.0,2.147162565177521,1.0,746.0,61.0,6.599851462516874,58.0,0.21483497470777557,0,2.0,4.0,7.0,2.0,9.0,35.0,4.0,23.0,27.32884658064516,126.0,31.0,36.14151715341641,1.596639959668374,39.83290246669331,103.743231,9.84929268606471,0.24313269555568695,0.15910496804498794,1000000.0
1.0,1.0,2.147162565177521,1.0,492.0,80.93624971772832,9.146373709831792,11.0,1.169162577724197,0,2.0,4.0,7.0,0.0,0.0,28.000000000000004,2.0,34.0,27.32884658064516,47.0,30.0,39.55426305641536,1.596639959668374,39.58165946665239,105.65572600000003,7.44194982818922,0.24036173522472382,0.18192087496901416,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,57.0,8.2345921279461,0.0,0.0,0,2.0,4.0,8.493232040497222,0.0,1.0,17.0,13.0,35.0,27.32884658064516,81.0,25.0,0.0,1.596639959668374,22.343798644589864,103.535743,10.35733894120812,0.2969195246696472,0.15231042665605093,1000000.0
1.0,1.0,2.147162565177521,1.0,31.0,73.36722265711593,7.774378333607621,17.0,0.22887934075541172,0,5.0,4.0,10.95747747214607,0.0,7.0,29.554926835708628,4.0,35.0,27.32884658064516,48.0,31.0,1.8163088555369522,1.596639959668374,62.63263957027293,105.755874,7.74660546253441,0.3478074073791504,0.19141729208050645,1000000.0
1.0,1.0,2.147162565177521,1.0,626.0,66.0,9.786630775384506,2.0,0.023619666510248605,0,2.0,4.0,11.587095415471815,2.0,10.0,21.0,13.0,12.0,27.32884658064516,85.0,27.0,25.328476221138885,1.596639959668374,22.7788066347418,103.01174499999998,9.630028369080524,0.19842618703842163,0.13099082711250246,1000000.0
1.0,1.0,2.147162565177521,1.0,1192.0,58.0,7.554645518812823,24.0,0.39682941366281144,0,0.0,4.0,8.069182518082826,0.0,13.0,40.4887306262642,5.0,15.0,27.32884658064516,85.0,30.0,49.76641674606908,1.596639959668374,64.64592523414213,104.81270400000002,7.673546657633672,0.4305539131164551,0.16518403205994256,22.257749451887175
1.0,1.0,2.147162565177521,1.0,44.0,50.0,5.352037198418903,64.0,1.7904059399462382,0,2.0,4.0,7.0,0.0,3.0,18.0,0.0,34.0,27.32884658064516,94.0,31.0,18.130820002248736,1.596639959668374,21.65584055028173,105.653215,9.480864692129305,0.027053387835621834,0.194812942393984,1000000.0
0.0,1.0,2.147162565177521,1.0,194.0,78.97895786235276,4.340747510347422,18.0,1.2666046006370433,0,0.0,4.0,8.937988386734975,2.0,13.0,42.407898663526865,3.0,22.0,27.32884658064516,87.0,30.0,46.2098816094393,1.596639959668374,67.71014561175403,102.22451600000002,7.984296854016786,0.471580445766449,0.1536653421376383,22.435571301368785
1.0,1.0,2.147162565177521,1.0,649.0,68.0,8.268633592636975,66.0,1.1992479072719069,0,9.0,4.0,8.0,0.0,9.0,34.0,8.0,13.0,27.32884658064516,102.0,31.0,35.11183154608307,1.596639959668374,36.196873447457165,106.160816,9.84929268606471,0.2450140416622162,0.18297480382368367,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,58.0,7.95058541644643,0.0,0.0,0,4.0,4.0,9.8115111550148,0.0,13.0,35.0,12.0,21.0,27.32884658064516,120.0,24.0,0.0,1.596639959668374,36.11448362842001,102.739398,10.779389138615992,0.41356566548347473,0.19711889847298647,1000000.0
1.0,1.0,2.147162565177521,1.0,542.0,74.20940169541353,8.860601709814803,43.0,0.3413783616472188,0,5.0,4.0,5.0,0.0,9.0,15.0,12.0,22.0,27.32884658064516,78.0,31.0,33.25291252503181,1.596639959668374,38.67748335203842,108.61576300000004,10.670227309312803,0.18086646497249603,0.1765169584062121,1000000.0
1.0,1.0,2.147162565177521,1.0,97.0,71.32211660038354,6.779142337522737,21.0,0.009377765107139169,0,0.0,4.0,5.0,0.0,12.0,40.1765151538886,5.0,18.0,27.32884658064516,21.0,29.0,39.963672836374066,1.596639959668374,64.14742953492052,103.36147800000005,7.593538275607046,0.4472244381904602,0.2049650162329143,27.26643797909353
0.0,1.0,2.147162565177521,1.0,594.0,67.0,7.626790579639556,40.0,1.1677318687560567,0,2.0,4.0,5.0,1.0,11.0,34.0,13.0,27.0,27.32884658064516,77.0,30.0,31.28240253232977,1.596639959668374,16.44775840959559,106.79200300000001,9.84929268606471,0.42499515414237976,0.18412436436852953,1000000.0
1.0,1.0,2.147162565177521,1.0,1096.0,61.0,9.80928474049053,15.0,0.28799089505712794,0,4.0,4.0,10.030787625025017,0.0,7.0,15.0,2.0,30.0,27.328846580645163,82.0,30.0,24.821801266133114,1.596639959668374,17.32099478901445,105.45578500000003,9.642818649536697,0.1657019406557083,0.1347809167919466,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,64.0,6.275795759526941,0.0,0.0,0,4.0,4.0,8.404161531129802,0.0,13.0,14.0,8.0,4.0,27.328846580645163,52.0,31.0,0.0,1.596639959668374,34.865028734882046,105.67976300000005,8.093003352547951,0.230794295668602,0.1551756216619843,1000000.0
0.0,1.0,2.147162565177521,2.0,0.0,70.21892976222435,2.773310855219563,0.0,0.0,0,5.0,4.0,10.082763867340578,2.0,11.0,37.0,14.0,15.0,27.32884658064516,43.0,30.0,0.0,1.596639959668374,37.639261793874496,103.12147300000002,7.792050638939739,0.532359778881073,0.17533504401837063,1000000.0
0.0,1.0,2.147162565177521,1.0,318.0,80.99944792886157,7.637709832081628,1.0,0.7378525202759911,0,0.0,4.0,11.891161608218734,2.0,11.0,29.0,14.0,7.0,27.32884658064516,66.0,31.0,5.555727405157802,1.596639959668374,14.946743631621878,108.24852999999999,8.994200431048833,0.4575924873352051,0.15340763581091235,1000000.0
1.0,1.0,2.147162565177521,1.0,1289.0,75.79041621593686,4.623916997537429,47.0,1.4625907069453026,0,9.0,4.0,9.7759683545273,0.0,0.0,16.0,14.0,23.0,27.32884658064516,58.0,27.0,53.37390166587441,1.596639959668374,42.91291982530879,105.53657400000002,10.715214773466904,0.179242342710495,0.17895461528546958,1000000.0
0.0,1.0,2.147162565177521,1.0,1026.0,53.0,3.9917042492935977,84.0,1.8504203979250118,0,4.0,4.0,10.020638556767071,1.0,1.0,17.0,8.0,25.0,27.32884658064516,97.0,31.0,39.43743798291522,1.596639959668374,22.58406907285136,105.66185399999999,9.84929268606471,0.3287610113620758,0.15911346131182202,1000000.0
1.0,1.0,2.147162565177521,1.0,51.0,58.0,2.36610944862725,39.0,1.8913034928865768,0,0.0,4.0,10.66080011842624,0.0,10.0,38.0,12.0,23.0,27.32884658064516,51.0,31.0,18.472860458309693,1.596639959668374,38.475432738682215,108.41658300000003,9.66280266318249,0.24432779848575592,0.21651772289434223,1000000.0
1.0,1.0,2.147162565177521,1.0,1021.0,55.99999999999999,5.446721124556446,17.0,0.3971180788509463,0,3.0,4.0,8.0,0.0,7.0,39.0,5.0,7.0,27.32884658064516,99.0,31.0,22.019313876280073,1.596639959668374,27.248829008041806,106.10581600000002,8.503600854442993,0.2972556948661804,0.17751323222055823,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,75.872047465579,2.803234045918186,0.0,0.0,0,0.0,4.0,6.999999999999999,0.0,6.0,25.999999999999996,14.0,23.0,27.32884658064516,77.0,31.0,0.0,1.596639959668374,14.308668013528443,106.68946800000002,10.35733894120812,0.44449421763420105,0.2939857394241393,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,59.0,7.88798825454837,0.0,0.0,0,2.0,4.0,10.157329965528128,1.0,11.0,28.0,13.0,22.0,27.32884658064516,42.0,27.0,0.0,1.596639959668374,19.21667679876398,101.509464,7.792050638939739,0.3958438038825989,0.2066961079743334,1000000.0
1.0,1.0,2.147162565177521,1.0,248.0,70.25062198265067,3.9670025749592313,5.0,1.5773810668436872,0,4.0,4.0,6.0,2.0,5.0,40.45627786794411,14.0,7.0,27.32884658064516,68.0,31.0,19.457984860602885,1.596639959668374,64.59410986340681,108.21739,10.900562036050664,0.2929079830646515,0.18131111168947994,21.815828051287532
1.0,1.0,2.147162565177521,2.0,0.0,67.0,3.016664134371659,0.0,0.0,0,3.0,4.0,8.869445655310466,0.0,7.0,16.0,14.0,20.0,27.32884658064516,33.0,28.0,0.0,1.596639959668374,61.50764789864812,106.30769800000002,8.07405478042495,0.2942965626716614,0.18382141034421026,1000000.0
1.0,1.0,2.147162565177521,0.0,0.0,55.0,4.211927037772742,7.0,1.4253370264517184,0,5.0,4.0,8.87889134614038,0.0,11.0,29.0,4.0,2.0,27.32884658064516,18.0,30.0,0.0,1.596639959668374,36.16162254679118,103.38740000000008,7.315382901233934,0.4085366725921631,0.23958988212687032,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,58.0,5.18676724072991,0.0,0.0,0,9.0,4.0,11.526233390747798,0.0,13.0,17.0,12.0,35.0,27.32884658064516,89.0,31.0,0.0,1.596639959668374,9.64948965682196,106.445969,10.779389138615992,0.2989025413990021,0.16833315537110433,1000000.0
1.0,1.0,2.147162565177521,1.0,490.0,56.0,4.448572591834445,58.0,0.3730573799806687,0,9.0,4.0,6.0,0.0,10.0,34.0,13.0,37.0,27.32884658064516,105.0,29.0,59.19383770559147,1.596639959668374,22.146787938143344,107.15854200000004,9.84929268606471,0.27959758043289185,0.1659553683948199,1000000.0
0.0,1.0,2.147162565177521,1.0,1185.0,51.0,5.249954140808135,10.0,1.4496517039091805,0,0.0,4.0,8.0,1.0,2.0,29.0,13.0,6.0,27.32884658064516,30.0,31.0,9.319061667050818,1.596639959668374,18.24075153691603,105.96658,7.579578946210364,0.4053778648376465,0.16066898405419106,1000000.0
1.0,1.0,2.147162565177521,1.0,258.0,68.0,7.782788874752344,78.0,1.5441873613379544,0,9.0,4.0,10.941400783724097,0.0,9.0,26.0,14.0,18.0,27.32884658064516,97.0,25.0,35.34267151811358,1.596639959668374,36.93367591381919,102.87685500000002,9.84929268606471,0.355244904756546,0.19806324268552253,1000000.0
1.0,1.0,2.147162565177521,1.0,732.0,75.81032669083622,3.4934748053434497,72.0,0.12318286591819239,0,2.0,4.0,6.0,0.0,3.0,27.0,13.0,21.0,27.32884658064516,90.0,28.0,44.41330574993341,1.596639959668374,35.78044540912628,106.27210600000002,9.84929268606471,0.3119046986103058,0.178177645468264,1000000.0
1.0,1.0,2.147162565177521,1.0,620.0,65.0,4.677328269437074,55.0,1.1186931281151429,0,9.0,4.0,11.571734960478567,1.0,8.0,37.0,3.0,28.0,27.32884658064516,63.0,31.0,20.554354071400613,1.596639959668374,15.063066003657854,105.062903,10.747114509026428,0.26464319229125977,0.16834380062700016,1000000.0
1.0,1.0,2.147162565177521,1.0,645.0,53.0,4.055827138092307,61.0,0.9505475697330508,0,4.0,4.0,11.453944596791317,0.0,6.0,38.0,0.0,31.0,27.32884658064516,127.0,31.0,21.786892126684478,1.596639959668374,59.86393280216733,105.321555,8.92624713455948,0.1460307389497757,0.16643506019769935,1000000.0
0.0,1.0,2.147162565177521,1.0,24.0,63.0,6.095702889230216,8.0,1.99754582283871,0,2.0,4.0,10.520037929828012,2.0,7.0,36.0,13.0,17.0,27.32884658064516,76.0,31.0,15.798118170982336,1.596639959668374,27.05339853468504,107.07858399999999,9.34425083179668,0.466234028339386,0.16022276778369135,1000000.0
1.0,1.0,2.147162565177521,0.0,0.0,70.0,5.977579926041342,4.0,0.2241525626267915,0,9.0,4.0,8.0,0.0,8.0,31.156417517794754,14.0,14.0,27.32884658064516,72.0,28.0,0.0,1.596639959668374,28.024943787962474,106.35178700000002,9.913497081132327,0.34557968378067017,0.2512612949892731,1000000.0
0.0,1.0,2.147162565177521,2.0,0.0,58.0,4.656164630665715,0.0,0.0,0,2.0,4.0,6.0,2.0,9.0,38.0,5.0,22.0,27.32884658064516,66.0,31.0,0.0,1.596639959668374,19.571113377212598,100.56109300000004,9.445440630265244,0.5396232008934021,0.18718577150965823,1000000.0
0.0,1.0,2.147162565177521,1.0,397.0,70.0,3.81109507509131,82.0,1.8941324199062441,0,9.0,4.0,8.968474076263234,2.0,0.0,10.0,14.0,2.0,27.32884658064516,90.0,29.0,24.89408075444649,1.596639959668374,37.02969249728987,104.73210400000002,9.870087087354245,0.5378079414367676,0.13949237435148742,1000000.0
1.0,1.0,2.147162565177521,0.0,0.0,58.0,9.966743652043277,53.0,0.7817748361383541,0,0.0,4.0,11.300734717783433,0.0,8.0,40.0,2.0,7.0,27.32884658064516,105.0,30.0,0.0,1.596639959668374,30.56159791439946,101.73795600000005,11.750885254459076,0.2996799945831299,0.21237355598003044,1000000.0
1.0,1.0,2.147162565177521,1.0,1302.0,66.0,7.500102902611534,8.0,0.1300323533496226,0,3.0,4.0,8.0,1.0,5.0,45.24041470317784,12.0,25.0,27.32884658064516,25.0,28.0,44.689774720080976,1.596639959668374,72.23265390706239,103.265908,7.118906139535609,0.34310996532440186,0.14141970488255787,26.74600002386119
0.0,1.0,2.147162565177521,2.0,0.0,83.99680128911132,2.1808071090505217,0.0,0.0,0,0.0,4.0,10.464087715593674,1.0,15.0,25.0,13.0,28.0,27.32884658064516,51.0,31.0,0.0,1.596639959668374,45.01624535557439,104.15904,7.81099921106274,0.6086185574531555,0.21359881377762485,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,70.0,3.4853316280981828,0.0,0.0,0,9.0,4.0,11.991869761874167,0.0,10.0,30.0,14.0,4.0,27.32884658064516,100.0,24.0,0.0,1.596639959668374,9.995002019265058,104.82334200000003,10.35733894120812,0.33115917444229126,0.19864416559373235,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,54.0,8.724796154175335,0.0,0.0,0,4.0,4.0,8.0,0.0,11.0,26.0,13.0,17.0,27.32884658064516,66.0,30.0,0.0,1.596639959668374,9.272448058965185,106.69541000000001,10.086296229181551,0.4825609624385834,0.22966914828080076,1000000.0
1.0,1.0,2.147162565177521,1.0,927.0,69.0,3.4110265743575434,20.0,0.19208895664096848,0,9.0,4.0,10.70341480284793,1.0,13.0,25.0,5.0,33.0,27.32884658064516,24.0,31.0,25.037766497992564,1.596639959668374,59.04872237760894,105.29022299999998,7.899926295825116,0.5378226041793823,0.1554215501887219,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,69.0,5.9630465346314265,0.0,0.0,0,9.0,4.0,10.992371418372826,0.0,0.0,44.78128857696521,12.0,19.0,27.32884658064516,45.0,28.0,0.0,1.596639959668374,71.49959478742355,105.964828,7.792050638939739,0.40285471081733704,0.22023895167134425,27.37245090046535
1.0,1.0,2.147162565177521,2.0,0.0,51.0,6.388367167558099,0.0,0.0,0,4.0,4.0,11.268820089403775,0.0,0.0,39.0,13.0,20.0,27.32884658064516,36.0,28.0,0.0,1.596639959668374,20.82539743270533,106.29778700000001,7.792050638939739,0.391789972782135,0.2075610558606948,1000000.0
1.0,1.0,2.147162565177521,1.0,1039.0,59.0,2.0783753133500396,51.0,0.837597504518063,0,4.0,4.0,11.178120358727188,0.0,10.0,29.0,13.0,36.0,27.32884658064516,53.0,31.0,53.943980049013625,1.596639959668374,33.78443548340608,108.74954200000003,7.477127470919319,0.27711987495422363,0.15977773786471305,1000000.0
0.0,1.0,2.147162565177521,1.0,261.0,80.09327988710278,4.137592379221972,24.0,1.9123162486716965,0,5.0,4.0,8.622815503465237,1.0,15.0,31.0,8.0,24.0,27.32884658064516,67.0,31.0,25.457049619446977,1.596639959668374,19.018997922677332,105.51839399999999,8.191808241141603,0.6399160623550415,0.1675577777040501,1000000.0
0.0,1.0,2.147162565177521,1.0,222.0,65.0,5.253733152747639,45.0,0.6214874491628775,0,4.0,4.0,11.805202676352692,1.0,1.0,38.0,3.0,12.0,27.32884658064516,66.0,31.0,53.012551716761585,1.596639959668374,36.17027755578985,105.10764300000001,9.729829144191115,0.409993052482605,0.162930004318375,1000000.0
1.0,1.0,2.147162565177521,1.0,1283.0,51.0,9.817408938665775,42.0,0.05582813668267206,0,4.0,4.0,8.0,1.0,0.0,26.0,8.0,15.0,27.32884658064516,86.0,31.0,4.665084841425584,1.596639959668374,11.864525517112838,105.51839399999999,11.303322181942232,0.3381277918815613,0.15930093138510037,1000000.0
1.0,1.0,2.147162565177521,1.0,1130.0,67.0,9.986551088959862,21.0,0.022359149076496276,0,5.0,4.0,7.0,0.0,5.0,40.0,6.0,17.0,27.32884658064516,100.0,31.0,9.088617766932721,1.596639959668374,25.685565234809395,106.108654,9.419377777771306,0.49802520871162415,0.16147391431987485,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,60.0,4.702278214574564,0.0,0.0,0,3.0,4.0,8.283969262231832,1.0,15.0,36.0,12.0,28.0,27.328846580645163,55.0,31.0,0.0,1.596639959668374,53.21450318947646,104.454627,7.81099921106274,0.3953491151332855,0.2102859969437619,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,56.0,6.742402063878077,0.0,0.0,0,9.0,4.0,8.847258520603958,0.0,13.0,29.0,12.0,33.0,27.32884658064516,40.0,24.0,0.0,1.596639959668374,56.926244538922106,102.739398,7.81099921106274,0.39663171768188477,0.19399993053749,1000000.0
0.0,1.0,2.147162565177521,1.0,1244.0,59.0,8.683157049424734,0.0,1.0281982193042916,0,9.0,4.0,9.453137707290969,1.0,7.0,32.0,13.0,18.0,27.32884658064516,123.0,30.0,36.56240476627752,1.596639959668374,51.01449105279933,109.043487,9.089765476263725,0.5203479528427124,0.15016785239242697,1000000.0
0.0,1.0,2.147162565177521,2.0,0.0,59.0,9.86858599117432,0.0,0.0,0,5.0,4.0,9.919275916653536,1.0,1.0,32.0,13.0,2.0,27.32884658064516,127.0,31.0,0.0,1.596639959668374,26.564184403305333,106.391022,10.896269422971002,0.623794436454773,0.14326800913629537,1000000.0
1.0,1.0,2.147162565177521,1.0,670.0,68.0,6.314502249206055,1.0,1.9704486467555533,0,3.0,4.0,10.195843101895626,0.0,6.0,42.828923195588025,12.0,14.0,27.32884658064516,104.0,31.0,0.5340152791239605,1.596639959668374,68.38237020364355,110.22735500000003,9.465934008615482,0.29282623529434204,0.16479067761333058,24.440829771625037
1.0,1.0,2.147162565177521,2.0,0.0,71.80002095746552,2.9590426722971763,0.0,0.0,0,5.0,4.0,8.837223460677746,0.0,3.0,26.0,14.0,7.0,27.32884658064516,73.0,26.0,0.0,1.596639959668374,34.94295369985939,104.45664600000002,10.35733894120812,0.432500422000885,0.22441015962182362,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,58.0,2.9656493397686354,0.0,0.0,0,0.0,4.0,6.0,0.0,1.0,32.0,14.0,22.0,27.32884658064516,72.0,30.0,0.0,1.596639959668374,9.991582007009876,106.74941000000003,10.35733894120812,0.3754989802837372,0.24675965788122306,1000000.0
1.0,1.0,2.147162565177521,1.0,114.0,71.86693112570781,5.903878643341705,21.0,1.4177550125473966,0,0.0,4.0,6.0,1.0,12.0,38.0,3.0,22.0,27.32884658064516,125.0,31.0,12.217038967136924,1.596639959668374,24.103964842825537,105.10764300000001,8.599675292989136,0.4498380720615387,0.2214707513005505,1000000.0
1.0,1.0,2.147162565177521,1.0,538.0,62.0,7.881543008898719,4.0,0.39627218491627647,0,4.0,4.0,9.833421618895056,0.0,3.0,22.0,13.0,22.0,27.32884658064516,63.0,23.0,13.936319565406993,1.596639959668374,59.17473894781369,105.24002200000001,8.413442888262987,0.2476130574941635,0.15583030590265015,1000000.0
1.0,1.0,2.147162565177521,0.0,0.0,57.0,9.309648912597696,27.0,1.558864413023777,0,2.0,4.0,9.950444620428426,0.0,7.0,45.43527590022357,13.0,22.0,27.32884658064516,70.0,31.0,0.0,1.596639959668374,72.54377708085441,104.85008900000003,8.688656274396024,0.5859630107879639,0.2161836924338199,25.287795694929454
1.0,1.0,2.147162565177521,2.0,0.0,82.92372032831642,7.550094192052339,0.0,0.0,0,5.0,4.0,8.0,2.0,8.0,19.0,2.0,30.0,27.32884658064516,73.0,31.0,0.0,1.596639959668374,8.62210401482929,101.06050700000006,10.35733894120812,0.23716677725315094,0.2093033023537924,1000000.0
1.0,1.0,2.147162565177521,1.0,641.0,50.0,6.634323415103058,15.0,0.9629573493601111,0,2.0,4.0,9.905026459311092,0.0,6.0,37.0,14.0,34.0,27.32884658064516,98.0,27.0,53.48773732755534,1.596639959668374,37.37406395577474,105.58066300000002,7.965348281893784,0.32121527194976807,0.1502987289706216,1000000.0
0.0,1.0,2.147162565177521,1.0,195.0,62.00000000000001,8.264586439444304,22.0,1.4114431149695237,0,2.0,4.0,8.0,2.0,6.0,15.0,5.0,4.0,27.328846580645163,23.0,31.0,56.54798675255892,1.596639959668374,53.757513444188625,104.533675,7.856593844969256,0.49386364221572876,0.1772329462723445,1000000.0
0.0,1.0,2.147162565177521,1.0,728.0,71.90288259684107,8.142983674190212,79.0,1.601463244360205,0,0.0,4.0,10.533525597242793,2.0,12.0,19.0,5.0,35.0,27.32884658064516,113.0,30.0,2.731281967773982,1.596639959668374,44.341011732812994,102.42232700000002,10.78334027230235,0.3260708749294281,0.1505402414652635,1000000.0
1.0,1.0,2.147162565177521,0.0,0.0,57.0,6.471704293970822,4.0,0.1423685892865032,0,5.0,4.0,9.339687936467318,1.0,8.0,40.0,14.0,36.0,27.32884658064516,103.0,31.0,0.0,1.596639959668374,11.28561153215681,105.12536800000002,9.913497081132327,0.3799830675125122,0.19959081981974455,1000000.0
0.0,1.0,2.147162565177521,2.0,0.0,51.0,8.160145150659888,0.0,0.0,0,2.0,4.0,5.598530560831927,1.0,3.0,35.0,13.0,21.0,27.32884658064516,18.0,31.0,0.0,1.596639959668374,8.195264352468353,105.071368,7.792050638939739,0.558549702167511,0.19715356156122166,1000000.0
1.0,1.0,2.147162565177521,1.0,1104.0,59.0,6.994547876603582,55.0,0.09113116430101931,0,9.0,4.0,6.0,0.0,11.0,43.32781634433086,5.0,27.0,27.32884658064516,125.0,30.0,57.74879306297649,1.596639959668374,69.17892294053115,104.55044400000003,9.84929268606471,0.2784024775028229,0.14829301993437885,22.292401899484368
1.0,1.0,2.147162565177521,1.0,335.0,82.10445691066886,3.1757312578411367,4.0,0.9490757329625804,0,2.0,4.0,8.0,1.0,0.0,31.000000000000004,12.0,8.0,27.328846580645163,54.0,28.0,19.038548261930465,1.596639959668374,37.23602263634149,105.314337,9.51876642884221,0.2993512749671936,0.21207348755886246,1000000.0
1.0,1.0,2.147162565177521,1.0,1153.0,71.49987902473012,8.694857231952145,35.0,1.7447597725338015,0,5.0,4.0,8.3762927819595,0.0,2.0,22.0,14.0,25.0,27.32884658064516,85.0,29.0,57.7488423535619,1.596639959668374,30.34625332463999,107.37189900000004,10.388223167827592,0.19166447222232819,0.17552189423289144,1000000.0
0.0,1.0,2.147162565177521,1.0,1155.0,63.0,9.821051396081707,47.0,0.18351120997125647,0,9.0,4.0,8.942056745291465,2.0,13.0,21.0,13.0,4.0,27.32884658064516,62.0,30.0,45.13090688519232,1.596639959668374,10.242172484969679,106.429565,10.901679396392279,0.28507593274116516,0.14100465660074582,1000000.0
1.0,1.0,2.147162565177521,2.0,0.0,78.28764356943702,2.759218764427138,0.0,0.0,0,0.0,4.0,10.787026415890281,0.0,7.0,39.0,12.0,34.0,27.32884658064516,116.0,28.0,0.0,1.596639959668374,29.83637840145206,105.964828,10.35733894120812,0.3754989802837372,0.24501881306562479,1000000.0
1.0,1.0,2.147162565177521,1.0,869.0,80.47151647750599,5.526624314975784,8.0,1.3433247280728167,0,5.0,4.0,8.0,0.0,1.0,28.0,12.0,16.0,27.32884658064516,42.0,29.0,17.795234968019734,1.596639959668374,49.11584030463712,109.18460400000004,9.30458133179878,0.29490146040916443,0.18427363256596332,1000000.0
1.0,1.0,2.147162565177521,1.0,286.0,60.0,5.0749178218263715,76.0,1.5768556675707799,0,3.0,4.0,7.0,0.0,12.0,38.0,0.0,16.0,27.32884658064516,89.0,30.0,26.410044701751083,1.596639959668374,35.39994421003377,104.31024500000004,8.94720602695007,0.11012725532054901,0.20224853283706418,1000000.0
