M1_is Enclosed,Period (d), Composting Method,Turning times,V2_Ventilation Interval (min),Compost volume (m3),Initial GI (%),Material_2,Additive_2,Initial Moisture Content (%),Material_3,Additive_1,V5_Ventilation rate (L/min/kg iniDW),Initial pH,Material_Main,Additive_3,Additive_4,V4_Ventilation Day,Application Rate (%DW),Initial C/N (%),V1_Ventilation Type,V3_Ventilation Duration (min),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.0,106.0,0.0,9.0,0.0,0.314,27.328846580645163,2.0,0.0,79.05984974256468,0.0,31.0,0.0,5.0,5,4.0,1.0,0.0,2.3441143252571193,28.815340559310673,2.0,0.0,1.4280600332415827,49.81328054727052,90.73754899999996,3.3006477751250656,0.4511410892009735,0.20094066504129013,1000000.0
1.0,98.0,2.0,8.0,1409.0,0.314,27.32884658064516,0.0,6.0,75.59058471246419,3.0,38.0,1.9016524648524251,8.029559468755172,5,4.0,1.0,3.0,7.978365549908321,25.0,1.0,51.61832728470475,1.4280600332415827,23.33651036285325,92.398003,6.18860605521249,0.3136349022388458,0.16938263762987352,1000000.0
1.0,97.0,0.0,22.0,899.0,0.314,27.32884658064516,5.0,5.0,51.0,9.0,2.0,0.9942912754588737,5.0,5,4.0,1.0,3.0,3.074710121614297,38.0,1.0,35.911296386427225,1.4280600332415827,8.094946072687758,92.178185,8.033176118912296,0.3301104009151459,0.17930720464246927,1000000.0
1.0,29.0,0.0,14.0,0.0,0.314,27.32884658064516,3.0,7.0,55.0,0.0,30.0,1.1293794801251766,10.409019730430154,5,4.0,1.0,4.0,5.083425976799743,29.0,0.0,0.0,1.4280600332415827,52.8055060736835,90.98793799999997,6.71705487455194,0.2065158635377884,0.23739550170578005,1000000.0
1.0,74.0,2.0,25.0,0.0,0.314,27.32884658064516,0.0,3.0,60.0,5.0,20.0,1.1251248037166843,6.0,5,4.0,1.0,0.0,4.464235276921506,26.0,2.0,0.0,1.4280600332415827,18.75005864326868,91.28721999999992,5.943319714604056,0.3614107370376587,0.20024037570778766,1000000.0
0.0,20.0,2.0,18.0,0.0,0.314,27.32884658064516,5.0,3.0,54.0,3.0,25.0,0.0,7.0,5,4.0,1.0,0.0,2.505424052245295,29.0,2.0,0.0,1.4280600332415827,47.997412795681434,90.77824899999995,3.1828114943831767,0.9023139476776123,0.17220116056101628,1000000.0
1.0,29.0,1.0,11.0,1096.0,0.314,27.32884658064516,4.0,10.0,54.0,0.0,15.0,1.0834034269305213,5.0,5,4.0,1.0,5.0,9.294822848940068,22.0,1.0,50.67374501945002,1.4280600332415827,38.974026878326534,92.40212100000001,6.18860605521249,0.20730046927928925,0.18248092850228909,1000000.0
1.0,35.0,0.0,31.0,0.0,0.314,27.32884658064516,3.0,1.0,68.0,5.0,19.0,0.0,10.015638531984633,5,4.0,1.0,0.0,2.358863850791895,43.694609482797304,2.0,0.0,1.4280600332415827,62.398525470481495,90.77824899999995,6.061155995345945,0.4608958661556244,0.21444716040656847,25.053441975901762
1.0,63.0,0.0,19.0,1034.0,0.314,27.60311015760053,4.0,11.0,70.77435089632439,3.0,25.0,0.625895141552486,10.196364356903764,5,4.0,1.0,4.0,8.535321495509542,40.288345547453495,1.0,37.467147510376925,1.4280600332415827,57.53417608174481,91.898853,6.18860605521249,0.3029073476791382,0.15991819316013822,22.405141633657024
1.0,34.0,0.0,25.0,0.0,0.314,27.32884658064516,2.0,8.0,63.0,3.0,38.0,0.3267781066549744,10.40225641687265,5,4.0,1.0,2.0,3.3599633065011005,33.0,0.0,0.0,1.4280600332415827,48.23635762465303,90.47318799999998,6.71705487455194,0.39855363965034485,0.2353527956014005,1000000.0
1.0,118.0,0.0,12.0,0.0,0.314,27.32884658064516,3.0,11.0,63.0,4.0,4.0,1.6866021275675784,9.00797930676017,5,4.0,1.0,4.0,4.058374663423949,40.0,0.0,0.0,1.4280600332415827,17.07017804839959,90.42073199999999,7.597307955705564,0.28785887360572815,0.24835026247971015,1000000.0
1.0,128.0,1.0,24.0,413.0,0.314,27.32884658064516,4.0,15.0,82.89540429689521,4.0,13.0,0.9154499557365123,6.0,5,4.0,1.0,5.0,7.739371223044201,29.0,1.0,44.140752678501094,1.4280600332415827,8.41733542568903,91.23828400000001,6.9930377128735,0.31701090931892395,0.19522998174688574,1000000.0
1.0,114.0,2.0,27.0,1165.0,0.314,27.32884658064516,3.0,6.0,55.0,9.0,8.0,1.7535948482428165,7.0,5,4.0,1.0,3.0,4.539856708441155,29.0,1.0,9.969017520220389,1.4280600332415827,14.98219578802852,92.30187499999998,7.566958462783827,0.2878592014312744,0.15508552887876245,1000000.0
1.0,90.0,0.0,7.0,1.0,0.314,27.32884658064516,4.0,3.0,53.0,2.0,13.0,1.5992688375656348,6.0,5,4.0,1.0,3.0,1.7180973383061118,13.999999999999998,1.0,0.3546931712787371,1.4280600332415827,32.01477194358971,92.89407500000002,6.71705487455194,0.35815173387527466,0.18319820691365915,1000000.0
0.0,104.0,2.0,6.0,0.0,0.314,27.32884658064516,5.0,3.0,73.7590477995291,2.0,20.0,0.0,8.672903688804876,5,4.0,1.0,0.0,8.160212682549075,39.0,2.0,0.0,1.4280600332415827,48.34316259572433,90.45451699999995,3.1828114943831767,0.43014639616012573,0.1424252584662954,1000000.0
