V4_Ventilation Day,Material_3,V3_Ventilation Duration (min),Additive_4,V2_Ventilation Interval (min),Initial pH,Initial C/N (%),Initial GI (%),Additive_2,Compost volume (m3),V5_Ventilation rate (L/min/kg iniDW),V1_Ventilation Type,Application Rate (%DW),Additive_1,Initial Moisture Content (%),Material_Main,Material_2,M1_is Enclosed,Period (d), Composting Method,Turning times,Additive_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
75.0,2.0,19.49385778167153,1.0,845.0,4.30571240168265,34.2509651849175,27.32884658064516,2.0,2.898703065689249,0.6785278126827865,1.0,36.080127437711454,38.0,47.21640617162718,5,8.0,0.0,96.0,2.0,30.0,5.0,6.367245060437854,45.94308713123858,107.08016400000002,4.342827563479323,0.060592107474803925,0.15140106927412325,23.40210919234865
28.0,4.0,15.63772260231115,1.0,1205.0,4.351012162357603,13.613685343150728,27.32884658064516,8.0,10.440193722928521,1.7889772946708593,1.0,30.643112964194543,15.0,66.4204149396575,5,14.0,1.0,77.0,1.0,27.0,1.0,4.8831191135993635,41.23766396554869,103.954538,8.447806904790406,0.5153773427009583,0.1305942701009371,23.971323204774183
0.0,2.0,0.0,1.0,0.0,9.069458754260232,33.30398146686024,27.32884658064516,3.0,1.6871958738021406,0.0,2.0,3.576959019299812,30.0,43.75314910615454,5,13.0,1.0,66.0,2.0,30.0,4.0,4.684621570744996,60.164927025544685,101.82159200000004,8.199707755670087,0.32614991068840027,0.17590264526620547,24.649905447265155
30.0,2.0,47.348916217149295,1.0,302.0,11.317170283792752,9.812071626296454,27.32884658064516,3.0,22.641782972868256,0.8088036618570771,1.0,17.230268046187348,10.0,53.94683190689272,5,3.0,0.0,66.0,2.0,31.0,4.0,6.637135797377348,28.737916413277883,107.641775,8.235559480910453,0.3425673246383667,0.14430708293826006,24.748714968864874
52.0,2.0,39.268026610135365,1.0,962.0,11.456986118924407,37.06445353390861,27.32884658064516,13.0,15.495100908654816,1.2198542456732642,1.0,37.48608109976322,31.0,54.31038865878787,5,13.0,1.0,80.0,0.0,30.0,6.0,7.73592196096387,26.879470337754995,104.89664499999999,11.418770319606985,0.6649926900863647,0.1437010728086726,26.028675972453033
51.0,2.0,14.850970597195412,1.0,760.0,8.982681755688386,34.43288079591053,27.32884658064516,6.0,23.246354934169236,5.2906163037210705,1.0,17.4812498246724,38.0,55.63533625054406,5,14.0,0.0,116.0,1.0,22.0,3.0,4.644085431597823,31.469973234849814,102.42502100000002,8.646411799423047,0.42573875188827515,0.1395300644358514,26.094005107128478
0.0,5.0,0.0,1.0,0.0,9.190077145541458,22.68844674816888,27.32884658064516,1.0,23.95032014575917,0.0,2.0,5.400427449642378,19.0,46.08739488072929,5,8.0,0.0,66.0,1.0,31.0,1.0,2.6344878540172623,41.468773751870785,106.39753800000004,2.4252015323395,0.22722774744033813,0.1650765389626611,25.086844467467305
59.0,4.0,8.902388593542236,1.0,492.0,11.08223672924737,27.922533781164272,27.32884658064516,15.0,12.994006794114565,0.23492428595440984,1.0,9.890454809784533,12.0,78.1032525654339,5,13.0,0.0,84.0,1.0,27.0,3.0,7.504435477796953,54.62884035962482,104.62071100000001,9.385101705861477,0.3586806058883667,0.14095886486475576,24.830365060679807
50.0,5.0,18.879205411409362,1.0,1084.0,4.980880547185855,31.621471334578676,27.32884658064516,10.0,20.9147469112445,3.99502399009949,1.0,9.790151293560083,27.0,76.8586592012653,5,14.0,0.0,126.0,1.0,30.0,1.0,1.32341097987733,42.2258642521592,104.66372000000003,5.732035975365328,0.5278124809265137,0.1766126170024906,23.717579162097838
37.0,0.0,14.580662795261617,1.0,866.0,4.813858141230595,19.18554461090934,27.32884658064516,7.0,8.324313091877958,5.601159465794482,1.0,33.364941287003134,18.0,69.36496722931322,5,13.0,0.0,87.0,2.0,4.0,4.0,8.06823259083831,59.995708514112586,104.177131,10.378577068645718,0.7497170567512512,0.12597974476924614,21.842113425204573
34.0,3.0,10.918896893756765,1.0,451.0,5.074697571655642,6.550757181929131,27.32884658064516,5.0,0.9342279495568573,2.484697988811102,1.0,16.225063860476418,13.0,78.39309882608501,5,14.0,0.0,98.0,1.0,30.0,6.0,7.703352600472137,43.76976539180433,106.96491100000003,11.091705425544268,0.7581095695495605,0.1407715545546319,23.299999194072026
52.0,4.0,13.002513630305588,1.0,505.0,5.301297145766926,40.81206820654335,27.32884658064516,6.0,7.008748833540776,9.931063458549493,1.0,6.757354464058761,13.0,51.4498135325105,5,13.0,1.0,120.0,0.0,31.0,6.0,5.12776150298963,53.63805880711254,106.702711,6.510953252695561,0.7034707069396973,0.14593936297912707,23.61473359546565
36.0,0.0,50.28798207743344,1.0,1338.0,5.1883323092417175,44.651384074702385,27.32884658064516,3.0,9.033493370842791,7.702769523569127,1.0,13.876044717464953,6.0,81.79165936053693,5,8.0,0.0,82.0,1.0,31.0,1.0,2.854771553864255,49.7793441165998,105.097814,4.636995400366835,0.3929787874221802,0.16765191326011733,22.91859671684549
69.0,0.0,40.51868039594702,1.0,970.0,9.159368992125913,11.636100745668287,27.32884658064516,11.0,6.248547593171503,1.2637138030701123,1.0,33.111060914487325,14.0,62.17806571124205,5,12.0,1.0,123.0,0.0,21.0,4.0,1.961882799964406,42.793323256612084,102.92150399999997,7.042317311325171,0.5232405662536621,0.12697167889380198,26.628540069036855
42.0,0.0,38.54876453489261,1.0,75.0,8.439879774945965,24.01014573057375,27.32884658064516,3.0,3.3779991054456673,0.0678249677070486,1.0,12.175601935581795,33.0,45.99699931980586,5,12.0,1.0,121.0,0.0,24.0,5.0,7.6597196521745206,56.74139056986119,103.83940399999997,6.147552442213282,0.7330145835876465,0.1655138022069593,24.804463654979173
70.0,0.0,29.103019881683814,1.0,1220.0,10.652074109536208,5.122445959099381,27.32884658064516,7.0,1.896180676929122,9.291127478979535,1.0,20.68225587850479,6.0,81.97327118239144,5,14.0,1.0,116.0,0.0,20.0,5.0,6.355289108186605,36.46673451586514,104.037449,7.887282246161103,0.7041659951210022,0.14905220353112156,25.014705319070853
71.0,4.0,49.77795598331335,1.0,1122.0,11.021510164577963,19.48863103564937,27.32884658064516,9.0,3.104322452883061,3.014089018108934,1.0,30.501263710077893,37.0,57.26400033402736,5,14.0,0.0,97.0,1.0,26.0,6.0,6.434297447098951,42.43284605545213,101.97990100000003,7.53794589896142,0.17249390482902527,0.14063443163455655,25.727719399376372
46.0,5.0,50.318392089642494,1.0,670.0,11.361276811393989,41.887950362516314,27.32884658064516,11.0,2.2643390776632697,6.845330329905204,1.0,36.45762093095565,27.0,53.73457871352025,5,4.0,1.0,124.0,1.0,30.0,4.0,5.703886524015637,47.59733803290067,106.226393,8.069790978370445,0.6334488391876221,0.1527279290946721,23.719630579518014
9.0,2.0,24.609930750182464,1.0,825.0,11.958399931773627,16.819930765692966,27.32884658064516,7.0,11.587369099527129,7.475908556106578,1.0,18.57044694895232,20.0,68.150080936641,5,2.0,1.0,72.0,0.0,27.0,5.0,6.2137219452844,56.105099765248255,101.294687,9.631385647339304,0.7841098308563232,0.15814179222603128,22.46802986551948
43.0,0.0,24.84885837953724,1.0,1384.0,5.386322088305304,19.925770490727732,27.32884658064516,5.0,20.805407844067282,2.9247458312616614,1.0,24.898492430809675,33.0,48.98005229302629,5,2.0,0.0,95.0,2.0,30.0,6.0,3.0893620972768288,38.433661766411355,104.51899000000007,3.037952266307764,0.447399765253067,0.16370955473300372,23.669052442566905
