V4_Ventilation Day,Material_3,V3_Ventilation Duration (min),Additive_4,V2_Ventilation Interval (min),Initial pH,Initial C/N (%),Initial GI (%),Additive_2,Compost volume (m3),V5_Ventilation rate (L/min/kg iniDW),V1_Ventilation Type,Application Rate (%DW),Additive_1,Initial Moisture Content (%),Material_Main,Material_2,M1_is Enclosed,Period (d), Composting Method,Turning times,Additive_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
20.0,2.0,49.19945204062082,1.0,743.0,8.795909912318596,38.65671398017195,27.32884658064516,3.0,9.862230924698501,7.380155896431947,1.0,18.841895704671234,2.0,57.94601383310506,8,8.0,1.0,119.0,2.0,30.0,3.0,1.4580498800487485,60.879414610592136,105.06588599999998,9.576329403006241,0.6740748882293701,0.15367268935477796,24.15079493619681
56.0,0.0,45.34411928926165,1.0,1267.0,7.31089082084519,8.195456565127191,27.32884658064516,10.0,4.514394551722103,1.0502178258868466,1.0,35.67303874478149,25.0,62.06358922023888,8,12.0,1.0,89.0,0.0,28.0,4.0,4.124673424362565,51.71499928652064,104.90515399999998,6.9500594610962905,0.5232405662536621,0.17005953575236693,26.92803365214195
34.0,3.0,40.70173398997502,1.0,152.0,9.89353651627024,5.438070747456181,27.32884658064516,1.0,5.786070765799464,3.9959318627102767,1.0,31.6874503963252,12.0,58.03025585722513,8,12.0,0.0,41.0,1.0,31.0,4.0,0.9621929760785044,53.40440465308603,102.832693,7.81183549510149,0.23880057036876678,0.1356732462462214,26.547962040672758
1.0,9.0,40.44488769715761,1.0,393.0,7.988389240763763,31.095748217975917,27.32884658064516,5.0,15.383575880218984,1.8556228044747511,1.0,7.9259563711660554,13.0,76.13936074466707,8,2.0,0.0,126.0,1.0,30.0,1.0,1.879252479942656,48.49651135423272,105.90215099999999,6.089304575394007,0.16726073622703552,0.18643385569728033,23.985359103399155
12.0,4.0,41.26326069670357,1.0,1309.0,9.047810625480892,12.138971419534212,27.32884658064516,2.0,7.078486704366158,0.9068798049885186,1.0,31.143788007275564,15.0,58.51667619259216,8,8.0,0.0,93.0,1.0,27.0,5.0,1.075131576397675,59.32988508289793,104.10309799999997,5.81182359134804,-0.06391783058643341,0.15879025935682364,24.705917457892063
38.0,2.0,41.56494737266086,1.0,1340.0,11.943016918335967,8.505285750551437,27.32884658064516,12.0,15.818255572633316,1.0056119264810015,1.0,0.9794388119488873,14.0,50.40681109499047,8,12.0,1.0,53.0,0.0,31.0,1.0,7.686636291445449,50.276781481073726,105.45764699999998,8.891540101890628,0.5788042545318604,0.1643166280452865,29.036492867214807
8.0,5.0,3.956189793203164,1.0,952.0,10.44381486341454,29.83774418109646,27.32884658064516,11.0,23.387055514176904,9.383937973896684,1.0,2.0411230890845005,19.0,61.20486433811522,8,5.0,1.0,127.0,1.0,30.0,3.0,6.85362144297499,37.547916979376666,105.47475000000003,8.932436697480929,0.7394078373908997,0.1622406553757223,26.869288532457787
23.0,4.0,12.131777712832335,1.0,633.0,6.6695270238994135,8.7361199259758,27.32884658064516,12.0,11.203453910698109,8.98934538458467,1.0,13.51105646604776,2.0,54.006956215527005,8,13.0,0.0,90.0,1.0,31.0,4.0,1.187144424599999,47.33562590524309,106.45084700000005,6.734345417943591,0.3652932047843933,0.1525057723922017,22.404203696716195
57.0,0.0,23.92913278898368,1.0,199.0,6.619258833477682,33.32635085072144,27.32884658064516,0.0,0.9821336915220922,2.4848658722465675,1.0,12.924676702098507,31.0,69.61916511432656,8,3.0,0.0,68.0,1.0,29.0,1.0,3.6558372448320515,54.59793577838701,103.17970500000008,4.688456087566066,0.3780863881111145,0.16349276559728548,24.62764579429742
79.0,5.0,14.719560718696025,1.0,544.0,4.89981311964857,31.255502123589043,27.32884658064516,3.0,8.844771171141765,7.694668459114627,1.0,31.857751736343122,30.0,83.89245000469143,8,2.0,0.0,82.0,2.0,31.0,3.0,6.228206751331802,32.376726890561265,107.99677200000004,6.827468428972618,0.1528434008359909,0.1457215258950219,24.499367114064285
