Initial GI (%),Initial pH,Additive_3,Turning times,Initial Moisture Content (%),Additive_1,V5_Ventilation rate (L/min/kg iniDW),M1_is Enclosed,V4_Ventilation Day, Composting Method,Application Rate (%DW),Additive_2,Additive_4,Material_3,Material_Main,V1_Ventilation Type,V3_Ventilation Duration (min),V2_Ventilation Interval (min),Initial C/N (%),Material_2,Period (d),Compost volume (m3),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
27.32884658064516,6.864740289604297,4,16.0,69.0,10.0,0,1.0,0,0.0,4.295487849245282,1.0,1,0.0,0,2,0,0,11.0,5.0,113.0,2.147162565177521,1.596639959668374,17.563039556352113,110.39038300000004,7.679775881427245,0.901393473148346,0.17590291757292836,1000000.0
27.32884658064516,5.181240726881538,4,0.0,64.0,21.0,0,0.0,0,2.0,4.732482461918506,3.0,1,9.0,0,2,0,0,11.249413957969333,5.0,60.0,2.147162565177521,1.596639959668374,17.961263848145,110.62585000000007,8.98086152522795,0.6461576819419861,0.131376336150511,19.699764603338195
27.32884658064516,5.4226421836753875,4,25.0,59.0,27.0,0,1.0,0,2.0,7.273618326574764,11.0,1,5.0,0,2,0,0,11.096897342262029,2.0,62.0,2.147162565177521,1.596639959668374,17.717749724993332,110.62585000000007,8.389518877016632,0.588189959526062,0.1524518278319664,22.236241577649803
27.32884658064516,8.0,4,19.0,57.0,25.0,0,1.0,0,2.0,4.3025840180202835,15.0,1,3.0,0,2,0,0,25.0,4.0,67.0,2.147162565177521,1.596639959668374,39.91599899170935,109.73173400000003,7.0201086433818025,0.9992687106132507,0.21968894841123096,1000000.0
27.32884658064516,6.0,4,31.0,67.0,21.0,0,0.0,0,1.0,8.877392231509617,13.0,1,2.0,0,2,0,0,12.33174906542486,3.0,128.0,2.147162565177521,1.596639959668374,19.68936333046046,110.62716000000006,8.389518877016632,0.49375835061073303,0.17867313407740326,21.88099626313594
27.32884658064516,6.0,4,27.0,65.0,11.0,0,1.0,0,1.0,9.481643559504736,3.0,1,0.0,0,2,0,0,13.466178857798706,5.0,114.0,2.147162565177521,1.596639959668374,21.500639268402836,110.55869600000005,9.049186115062078,0.48284876346588135,0.14595871574511182,20.570855084217964
27.32884658064516,5.0,4,24.0,56.0,18.0,0,0.0,0,1.0,6.919808069174163,9.0,1,2.0,0,2,0,0,14.176275793889968,6.0,91.0,2.147162565177521,1.596639959668374,22.634408411804223,110.82450000000006,8.389518877016632,0.4909440577030182,0.1334561649306672,22.9116406837527
27.32884658064516,7.0,4,23.0,56.49924248743965,4.0,0,0.0,0,1.0,7.975326788460973,7.0,1,9.0,0,2,0,0,13.119479890618859,6.0,109.0,2.147162565177521,1.596639959668374,20.94708584342774,110.11872700000005,8.389518877016632,0.49086055159568787,0.13247914789478582,21.823382742110116
27.32884658064516,6.179775702472698,4,7.0,61.61697714804494,36.0,0,1.0,0,0.0,5.153919188401482,3.0,1,4.0,0,2,0,0,17.419967110209765,4.0,48.0,2.147162565177521,1.596639959668374,27.81341558426972,109.64834800000006,8.944420656880776,0.7179563641548157,0.20171792481466846,22.229438760381235
27.32884658064516,7.0,4,11.0,60.0,18.0,0,0.0,0,2.0,8.550747594831181,9.0,1,3.0,0,2,0,0,19.372375970108134,6.0,86.0,2.147162565177521,1.596639959668374,30.93070958759403,109.48834900000006,8.389518877016632,0.521130383014679,0.17106767865182365,21.83633295201072
27.32884658064516,6.0,4,25.0,52.0,21.0,0,1.0,0,0.0,7.990102802891552,1.0,1,4.0,0,2,0,0,11.100424918902133,5.0,123.0,2.147162565177521,1.596639959668374,17.723381994817718,111.91406900000004,7.681901137701582,0.4385088384151459,0.15786617310519221,1000000.0
27.328846580645163,6.272614221079911,4,27.0,60.65423071783016,23.0,0,1.0,0,0.0,4.442138404881629,5.0,1,3.0,0,2,0,0,14.0,6.0,126.0,2.147162565177521,1.596639959668374,22.352959435357235,110.34743000000006,7.0201086433818025,0.971244215965271,0.17293329243071512,1000000.0
