V3_Ventilation Duration (min),M1_is Enclosed,Period (d),Additive_2,Material_2,Material_Main,V2_Ventilation Interval (min),Initial Moisture Content (%),V4_Ventilation Day,Additive_4,V5_Ventilation rate (L/min/kg iniDW),Additive_1,V1_Ventilation Type,Application Rate (%DW),Material_3,Initial C/N (%), Composting Method,Turning times,Compost volume (m3),Additive_3,Initial GI (%),Initial pH,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,0.0,28.0,0.0,14.0,10,0.0,66.0,0.0,1,0.0,7.0,2,9.641343171511682,2.0,14.284100374193105,2.0,13.0,0.6277154746460176,4,27.32884658064516,8.0,2.0952942734506244,29.929393715440735,99.184671,5.334910642533179,0.12188888341188431,0.144226992223071,27.784304284684804
0.0,1.0,22.0,6.0,13.0,10,0.0,63.94538185128119,10.0,1,1.488017685227128,19.0,0,5.583240929904908,9.0,33.14862297911353,1.0,3.0,0.6277154746460176,4,27.32884658064516,7.0,2.0952942734506244,69.45611990091037,102.26853299999999,8.28928065973645,0.23333945870399475,0.23529432138165446,26.805145389973877
0.0,1.0,36.0,8.0,6.0,10,0.0,62.96001488231572,0.0,1,0.0,6.0,2,5.458894299688848,3.0,23.904220844015132,0.0,22.0,0.6277154746460176,4,27.32884658064516,5.227330631255195,2.0952942734506244,50.08637704576395,98.60941499999998,6.088430350413265,0.15759043395519257,0.21638707109823296,27.735698184497593
0.0,0.0,47.0,15.0,4.0,10,0.0,66.80532101463388,0.0,1,0.0,10.0,2,8.160326058544415,3.0,23.283309086718294,2.0,2.0,0.6277154746460176,4,27.32884658064516,5.613337347949009,2.0952942734506244,48.78538419638173,100.53955500000001,5.496748361123763,0.1979985237121582,0.19074393257182343,17.9909252577588
0.0,1.0,23.0,0.0,6.0,10,0.0,67.0,0.0,1,0.0,8.0,2,2.440402618252431,5.0,15.41575276419238,0.0,5.0,0.6277154746460176,4,27.32884658064516,6.0,2.0952942734506244,32.30053848774293,99.82556199999999,6.389983760666495,0.13608884811401367,0.23463960163691638,22.41686761804553
0.0,1.0,15.0,3.0,12.0,10,0.0,54.91220536865056,0.0,1,0.0,13.0,2,4.748440524085158,9.0,19.518001196831403,2.0,21.0,0.6277154746460176,4,27.32884658064516,6.601977313703646,2.0952942734506244,40.89595613692327,99.091665,7.693423324605311,0.109453484416008,0.2216098558002938,28.797756813037036
16.12616268144388,1.0,17.0,0.0,8.0,10,898.0,51.341097782867905,6.0,1,0.4894681766860862,25.0,1,5.5520131977424985,9.0,35.43605768575351,2.0,4.0,0.6277154746460176,4,27.32884658064516,5.0,2.0952942734506244,74.24896874262531,102.02344699999999,10.27649573613988,1.1133397817611694,0.1580700405344539,24.656233984599595
0.0,1.0,35.0,7.0,14.0,10,0.0,58.0,0.0,1,0.0,33.0,2,8.665656398840135,2.0,32.58484752624409,0.0,3.0,0.6277154746460176,4,27.32884658064516,6.0,2.0952942734506244,68.27484442300099,100.75226800000002,7.491254063615607,0.24413760006427765,0.18461033258419812,21.561640253600146
0.0,0.0,18.0,12.0,4.0,10,0.0,59.58926592096278,0.0,1,0.0,34.0,2,4.3423024522458125,9.0,25.512591331324952,2.0,3.0,0.6277154746460176,4,27.32884658064516,5.0,2.0952942734506244,53.45638651741121,101.68307700000001,6.919121343094124,0.21913796663284302,0.22353836972471003,23.61569570698049
0.0,0.0,25.0,12.0,3.0,10,0.0,70.0,8.0,1,1.3162476672028713,13.0,0,9.814415105850983,0.0,38.76504804163935,2.0,5.0,0.6277154746460176,4,27.32884658064516,6.665776112244482,2.0952942734506244,81.22418317168528,100.348831,7.108442438426066,0.1654602438211441,0.19821836938554074,22.023027249067717
0.0,1.0,15.0,7.0,13.0,10,0.0,51.0,0.0,1,0.0,10.0,2,2.942633818795157,0.0,19.884002834346546,2.0,16.0,0.6277154746460176,4,27.32884658064516,7.0,2.0952942734506244,41.6628372720823,99.091665,7.693423324605311,0.09851015359163284,0.21035358811531374,30.878178381549326
0.0,0.0,22.0,7.0,6.0,10,0.0,62.0,0.0,1,0.0,19.0,2,7.63404103077563,5.0,33.0,2.0,2.0,0.6277154746460176,4,27.32884658064516,5.382178870189082,2.0952942734506244,69.1447110238706,101.47009700000002,5.516297629891782,0.1931854486465454,0.19465252565727917,1000000.0
0.0,1.0,33.0,5.0,6.0,10,0.0,56.109931588911486,0.0,1,0.0,17.0,2,6.2122231197709095,9.0,27.340456377661656,2.0,21.0,0.6277154746460176,4,27.32884658064516,8.0,2.0952942734506244,57.28630168164107,99.6925,7.673874055837292,0.15902404487133026,0.20604225219113761,27.38848270116914
0.0,1.0,25.0,13.0,8.0,10,0.0,61.05216394405363,0.0,1,0.0,15.0,2,5.7983642636719335,2.0,32.91855570848527,1.0,27.0,0.6277154746460176,4,27.32884658064516,8.0,2.0952942734506244,68.97406126625455,99.19975499999998,8.229112919478673,0.15140050649642944,0.23643164598716143,29.477080772972826
