Application Rate (%DW),Initial GI (%),V3_Ventilation Duration (min),Material_3, Composting Method,Initial C/N (%),V2_Ventilation Interval (min),M1_is Enclosed,V1_Ventilation Type,Turning times,Additive_2,Period (d),Additive_4,V5_Ventilation rate (L/min/kg iniDW),Material_2,Additive_1,V4_Ventilation Day,Initial Moisture Content (%),Compost volume (m3),Initial pH,Material_Main,Additive_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
5.12827768867033,27.32884658064516,0.0,2.0,2.0,19.911257563037722,0.0,1.0,0,19.0,2.0,58.0,1,0.01172096580182358,3.0,35.0,40.0,58.0,0.314,8.0,5,4,1.4280600332415827,28.434471137353366,94.66905800000002,4.7388380442882,0.9884771108627319,0.18953028191151233,26.617449402427624
8.735711580447806,27.32884658064516,21.77552440639506,4.0,2.0,14.934297928533713,615.0,1.0,1,2.0,2.0,68.0,1,0.40479357807853944,8.0,28.0,68.0,69.21529809801807,0.314,7.0,5,4,1.4280600332415827,21.327073996261554,94.63766400000003,6.14689593335869,0.871105432510376,0.13025846127679588,24.574827930943382
6.659760143076893,27.32884658064516,29.213140900652398,2.0,1.0,36.75605098491508,535.0,0.0,1,31.0,6.0,84.0,1,0.22622124541109123,4.0,2.0,38.0,52.92464854882919,0.314,7.0,5,4,1.4280600332415827,52.48984739134713,95.21689900000003,6.066225753388441,0.8751834034919739,0.15065529658465093,20.215752296222465
6.061152519844833,27.32884658064516,11.72453713486141,0.0,1.0,33.63090617309379,305.0,0.0,1,21.0,11.0,38.0,1,0.46577583299522374,8.0,16.0,33.0,57.0,0.314,7.0,5,4,1.4280600332415827,48.02695298749287,95.87082600000004,7.316171606303227,0.9517070651054382,0.15815690836725058,25.80555597725746
4.681665060499389,27.32884658064516,8.263732292053405,5.0,0.0,16.561412456546304,986.0,1.0,1,5.0,11.0,40.0,1,0.3735644365715838,6.0,21.0,28.0,63.272486273354986,0.314,7.0,5,4,1.4280600332415827,23.650691223223077,95.12372300000003,7.408949258443353,0.9413114190101624,0.15580992995400703,21.370409591062895
7.117000018453515,27.32884658064516,24.073418631266158,4.0,1.0,17.0,424.0,1.0,1,18.0,3.0,39.0,1,1.3876308048639963,5.0,36.0,24.0,53.0,0.314,7.0,5,4,1.4280600332415827,24.277020565106906,94.49874400000003,6.4822063478817755,0.9250409007072449,0.18727639277713365,1000000.0
9.778378621652443,27.32884658064516,0.0,9.0,1.0,10.211855149546977,0.0,1.0,0,29.0,11.0,33.0,1,0.13387769021420848,6.0,27.0,33.0,68.0,0.314,7.0,5,4,1.4280600332415827,14.583142204320284,95.08485300000002,5.1301832505590514,0.7536777853965759,0.1915665922754684,29.363887264213837
6.71721339355412,27.32884658064516,23.80307928176461,2.0,2.0,32.0,844.0,1.0,1,16.0,10.0,108.0,1,0.2449525655136422,13.0,28.0,78.0,66.39914713112123,0.314,7.548046340529581,5,4,1.4280600332415827,45.69792106373065,95.09591600000003,7.195513146451917,0.8854045271873474,0.1321359307747722,1000000.0
3.0781597595550965,27.32884658064516,0.0,9.0,1.0,14.866731610592964,0.0,0.0,0,14.0,11.0,29.0,1,0.32439472815628023,2.0,18.0,26.0,68.54552644008982,0.314,7.0,5,4,1.4280600332415827,21.230585238017078,95.36046600000003,5.300704633292925,0.8003619313240051,0.202658288214581,26.92413225280419
8.9107435869845,27.32884658064516,55.941938667664374,9.0,0.0,35.0,334.0,1.0,1,5.0,8.0,17.0,1,0.47976957581021384,0.0,14.0,14.0,62.08515691839227,0.314,6.0,5,4,1.4280600332415827,49.9821011634554,94.66946500000003,7.095631550006907,0.8042427897453308,0.20093421352875673,1000000.0
3.593339053538737,27.32884658064516,48.090736964139296,9.0,1.0,35.48251505208685,849.0,0.0,1,25.0,6.0,51.0,1,0.3100240310002267,12.0,28.0,25.0,63.464774692749344,0.314,7.626095348519742,5,4,1.4280600332415827,50.67116162477811,96.04202900000004,6.951136193463156,0.8555075526237488,0.13843550036705912,22.934473211306397
8.935393845391644,27.32884658064516,32.42536790434788,9.0,1.0,24.067793621372925,1321.0,1.0,1,15.0,2.0,82.0,1,0.09764293262079171,12.0,15.0,37.0,67.0,0.314,6.0,5,4,1.4280600332415827,34.37025415898937,95.78263700000004,5.902518980369929,0.871105432510376,0.14554031068132534,22.199829787030332
9.11639427076268,27.32884658064516,1.1759651610666988,4.0,1.0,27.93610870832254,967.0,0.0,1,28.0,15.0,89.0,1,0.06997291128214522,13.0,24.0,55.0,67.9707313849794,0.314,7.0,5,4,1.4280600332415827,39.894440330647555,95.64545800000003,7.15516256772551,0.7482277154922485,0.13804305020717686,25.543343982910503
6.167982253436423,27.32884658064516,6.946640949125163,2.0,2.0,26.319082089450802,804.0,1.0,1,6.0,5.0,113.0,1,0.4938216622818059,12.0,24.0,51.0,67.0,0.314,6.0,5,4,1.4280600332415827,37.58522924354906,95.00191400000003,8.376860876674328,1.0503209829330444,0.15500911592057284,24.505137596280026
3.08579020735354,27.32884658064516,21.14047412354654,0.0,2.0,38.04325106175992,1212.0,1.0,1,7.0,5.0,84.0,1,0.1089088629632382,0.0,17.0,80.0,55.29907517228241,0.314,8.0,5,4,1.4280600332415827,54.32804637587474,94.83147400000001,8.338574604456566,0.8587951064109802,0.13464839696343742,24.930778892384886
7.356291532228848,27.32884658064516,58.08631213860583,9.0,1.0,14.969204532337812,336.0,0.0,1,18.0,9.0,53.0,1,1.0714072385784437,5.0,30.0,26.0,59.15308473238589,0.314,5.0,5,4,1.4280600332415827,21.376922722050388,95.11636500000004,6.951136193463156,0.8831828832626343,0.16382282079406876,23.980170787654874
