V3_Ventilation Duration (min),Additive_2,Turning times,Material_2,M1_is Enclosed,Additive_4,Initial GI (%),Material_3,V2_Ventilation Interval (min), Composting Method,Application Rate (%DW),Compost volume (m3),V5_Ventilation rate (L/min/kg iniDW),Period (d),Initial pH,Initial Moisture Content (%),Additive_1,Material_Main,Initial C/N (%),V1_Ventilation Type,V4_Ventilation Day,Additive_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,MgSO₄,16.0,Byproduct,1.0,None,27.32884658064516,Byproduct,0.0,Reactor,2.4037027176572288,0.0551315789473684,0.0940890881630518,77.0,5.0,51.0,Gypsum,Food waste,12.0,Continuous,75.0,None,1.938857678018576,51.15640523888136,114.21007900000006,7.37617236750729,0.5362198352813721,0.1415964139334818,1000000.0
0.0,DCD,27.0,Green waste,1.0,None,27.32884658064516,None,0.0,Windrow,6.172395099422376,0.0551315789473684,0.5909168548508679,78.0,9.157009911570968,70.0,Urea,Food waste,26.0,Continuous,36.0,None,1.938857678018576,32.49606506459635,116.46533400000004,7.874696642416249,0.6665063500404358,0.184955900697051,1000000.0
0.0,Microbiological agent,29.0,Green Waste,1.0,None,27.32884658064516,None,0.0,Reactor,3.1168790979844894,0.0551315789473684,1.3418639649404682,98.0,8.84939056322235,50.0,Potassium phosphate,Food waste,12.0,Continuous,54.0,None,1.938857678018576,30.345015612130943,114.90704000000004,8.04162517849936,0.7095993757247925,0.1590277202274352,1000000.0
0.0,DCD,17.0,Husk,1.0,None,27.32884658064516,Green waste,0.0,Reactor,6.86968559857578,0.0551315789473684,1.3448093218894424,114.0,7.0,70.73644058549763,MgHPO₄,Food waste,38.0,Continuous,62.0,None,1.938857678018576,15.000328326253474,112.62098400000002,7.874696642416249,0.4265799224376678,0.205509781113917,1000000.0
0.0,Gypsum,27.0,Soil,1.0,None,27.32884658064516,Byproduct,0.0,Reactor,3.1198917204621104,0.0551315789473684,0.6384710896223471,93.0,8.0,52.0,Microbiological agent,Food waste,36.0,Continuous,52.0,None,1.938857678018576,37.04416919928882,115.32091000000004,7.110698153276706,0.7605127692222595,0.2185405941258242,1000000.0
0.0,Gypsum,8.0,Sawdust,1.0,None,27.32884658064516,Green waste,0.0,Reactor,2.032103859244681,0.0551315789473684,1.1932604247302403,95.0,6.0,57.0,MgO,Food waste,17.173675642696793,Continuous,62.0,None,1.938857678018576,54.16117143765544,115.41177000000005,6.51414631745187,0.7689772248268127,0.19322579533713,1000000.0
0.0,Ca-superphosphate,19.0,Plastic tube pieces,1.0,None,27.32884658064516,Poultry manure,0.0,Reactor,6.544843120135825,0.0551315789473684,0.2997804437756728,95.0,10.152607236417806,69.0,MgHPO₄,Food waste,14.0,Continuous,34.0,None,1.938857678018576,33.08133462128519,116.87646800000006,7.946461570923636,0.400888592004776,0.190332543792967,1000000.0
0.0,MgO,2.0,Straw,1.0,None,27.32884658064516,Green waste,0.0,Reactor,3.3967926979446696,0.0551315789473684,0.0834344592286697,105.0,5.0,68.0,Phosphogypsum,Food waste,16.0,Continuous,72.0,None,1.938857678018576,72.98724917920622,114.19227900000006,8.286002131488122,0.7348204851150513,0.1101695415890352,1000000.0
0.0,DCD,11.0,Straw,1.0,None,27.32884658064516,Poultry manure,0.0,Trough,8.633514571050071,0.0551315789473684,1.8469566879575017,63.0,5.0,83.54621440559973,Phosphogypsum,Food waste,19.0,Continuous,52.0,None,1.938857678018576,45.81921467706493,115.53592000000006,7.874696642416249,0.6711406707763672,0.2272105526567147,1000000.0
0.0,Mg(OH)₂,26.0,Byproduct,1.0,None,27.32884658064516,None,0.0,Trough,7.0250409945364245,0.0551315789473684,1.6133552746470514,101.0,5.0,80.26743431301378,Urea,Food waste,18.0,Continuous,77.0,None,1.938857678018576,76.50363987542313,116.35855400000004,7.1943950599955855,0.6681358218193054,0.1702790843169537,1000000.0
0.0,Ca-superphosphate,3.0,Woody peat,1.0,None,27.32884658064516,Byproduct,0.0,Windrow,2.0474339626255853,0.0551315789473684,0.8404749969628489,72.0,10.274696326851664,56.0,Lime,Food waste,40.0,Continuous,35.0,None,1.938857678018576,29.36326980747424,112.18204000000004,7.81099921106274,0.419659823179245,0.2135600731419066,1000000.0
0.0,DCD,22.0,Straw,1.0,None,27.32884658064516,Poultry manure,0.0,Trough,2.429033789809764,0.0551315789473684,0.917155294290054,64.0,8.0,52.0,Potassium phosphate,Food waste,24.0,Continuous,62.0,None,1.938857678018576,60.11877502583969,115.62491000000004,7.681533065019401,0.7401298880577087,0.2167958320138755,1000000.0
0.0,DCD,7.0,Soil,1.0,None,27.32884658064516,Green waste,0.0,Windrow,8.48370175317364,0.0551315789473684,1.419685720186662,124.0,5.0,67.0,Lime,Food waste,36.0,Continuous,35.0,None,1.938857678018576,62.1448319675844,113.80903000000004,8.119073595405007,0.422848492860794,0.2074432923915594,1000000.0
0.0,Potassium phosphate,24.0,None,1.0,None,27.32884658064516,Mature compost,0.0,Reactor,6.844902896944402,0.0551315789473684,1.839608969949285,72.0,9.41751812046338,83.51675585281814,K₂SO₄,Food waste,23.0,Continuous,31.0,None,1.938857678018576,76.63115359991642,112.82362400000002,7.80380641731938,0.4061687290668487,0.2209955035784982,1000000.0
0.7562757779503161,Gypsum,5.0,Byproduct,1.0,None,27.328846580645163,Green waste,0.0,Reactor,7.098468745516074,0.0551315789473684,1.3974291082496175,72.0,8.0,53.0,Organic acid,Food waste,16.0,Continuous,38.0,None,1.938857678018576,72.55401927083122,116.16644200000005,6.507844987761685,0.4540057480335235,0.1940740521229564,1000000.0
0.0,Microbiological agent,7.0,Soil,1.0,None,27.32884658064516,None,0.0,Trough,7.163767699828555,0.0551315789473684,0.0180921136189282,72.0,6.0,71.497885040466,Microbiological agent,Food waste,25.0,Continuous,49.0,None,1.938857678018576,30.78328941610752,113.06111000000004,7.8826138730601345,0.6424891948699951,0.189464192792477,1000000.0
0.0,Mg(OH)₂,21.0,Woody peat,1.0,None,27.32884658064516,Poultry manure,0.0,Trough,5.139633979570861,0.0551315789473684,1.6649077406532773,74.0,10.943421258547405,79.14543034305959,Sodium phosphates,Food waste,22.0,Continuous,54.0,None,1.938857678018576,68.9239862478356,116.00284000000003,9.087338693378904,0.6728131175041199,0.2055658256975447,1000000.0
0.0,Ca-superphosphate,16.0,Woody peat,1.0,None,27.32884658064516,None,0.0,Reactor,5.812461974304348,0.0551315789473684,1.5228911095834787,95.0,6.0,70.0,Mg(OH)₂,Food waste,10.0,Continuous,34.0,None,1.938857678018576,34.97671982177611,116.52713900000006,7.946461570923636,0.3947055041790008,0.1891079329432848,1000000.0
0.0,Ca-superphosphate,26.0,Plastic tube pieces,1.0,None,27.32884658064516,Mature compost,0.0,Windrow,7.846009935428365,0.0551315789473684,1.0571171009745204,106.0,11.31850335970076,51.0,Mature compost,Food waste,26.0,Continuous,43.0,None,1.938857678018576,20.37928956881763,115.56640400000003,7.946461570923636,0.4307375252246856,0.1900715602295959,1000000.0
