M1_is Enclosed,Initial Moisture Content (%),Material_2,V4_Ventilation Day,V2_Ventilation Interval (min),V1_Ventilation Type, Composting Method,V5_Ventilation rate (L/min/kg iniDW),Initial C/N (%),Compost volume (m3),Additive_4,Additive_2,Period (d),Initial pH,Material_Main,Additive_3,Additive_1,Turning times,Material_3,V3_Ventilation Duration (min),Application Rate (%DW),Initial GI (%),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,60.0,Soil,23.0,0.0,Continuous,Trough,1.8292920372639287,38.0,0.15181,None,Calcium magnesium phosphate fertilizer,128.0,6.0,OFMSW,None,Sodium phosphates,3.0,Green waste,0.0,5.244734889481446,27.32884658064516,1.411,8.412378124365764,94.84448700000004,6.856559550517936,0.4479632079601288,0.1961597124656693,1000000.0
1.0,67.0,Sawdust,8.0,0.0,Continuous,Trough,1.936912870674412,30.0,0.15181,None,DCD,92.0,5.0,OFMSW,None,Sand,0.0,Byproduct,0.0,7.859334156795414,27.328846580645163,1.411,31.315781723798104,95.13594500000004,2.901601024805676,0.3494983911514282,0.206112268801536,1000000.0
1.0,61.0,Husk,5.0,0.0,Continuous,Reactor,0.2501976769589122,22.0,0.15181,None,MgO,47.0,8.0,OFMSW,None,Organic acid,0.0,Straw,0.0,3.6644283168245577,27.32884658064516,1.411,26.881071732757,95.099888,2.901601024805676,0.3920819461345672,0.2167627657018064,1000000.0
1.0,63.0,Straw,2.0,0.0,Continuous,Windrow,1.9905208195270063,35.0,0.15181,None,Mg(OH)₂,15.0,8.0,OFMSW,None,Sand,3.0,None,0.0,9.671236852905365,27.32884658064516,1.411,40.45778124488373,95.45900200000004,6.856559550517936,0.3828492760658264,0.2175131080307158,1000000.0
1.0,59.0,Byproduct,28.0,236.0,Intermittent ,Reactor,1.533006753126837,26.06028667711613,0.15181,None,Gypsum,56.0,8.301131779083228,OFMSW,None,Microbiological agent,3.0,None,18.997766526533805,9.598016708061584,27.328846580645163,1.411,25.804829328349083,94.717467,6.042328481449796,0.2060438245534896,0.1803079358768567,1000000.0
1.0,65.0,Green Waste,18.0,1356.0,Intermittent ,Reactor,0.992386127845074,13.999999999999998,0.15181,None,None,111.0,4.717599942098499,OFMSW,None,Labile carbon source,3.0,Mature compost,48.30724210837771,3.659951237367825,27.32884658064516,1.411,43.26355803610731,94.212238,5.936805542232583,0.2059071511030197,0.1326655961287852,1000000.0
0.0,83.55991163470897,Green Waste,13.0,0.0,Continuous,Windrow,0.3190216275976311,16.0,0.15181,None,Mg(OH)₂,54.0,9.335492174844308,OFMSW,None,Gypsum,4.0,Byproduct,0.0,8.428068386583792,27.32884658064516,1.411,8.24392284611328,93.74841800000002,6.856559550517936,0.2150163501501083,0.1559002655412441,1000000.0
1.0,72.08143905147105,None,36.0,29.0,Intermittent ,Trough,1.4988307556167282,14.0,0.15181,None,Ca-superphosphate,51.0,8.0,OFMSW,None,MgSO₄,3.0,Mature compost,14.082070303843937,9.887765561528584,27.328846580645163,1.411,26.043039841402464,94.76335799999998,5.936805542232583,0.2059071511030197,0.1742306855277429,1000000.0
1.0,62.09788081669505,Woody peat,0.0,0.0,None,Windrow,0.0,15.0,0.15181,None,Microbiological agent,116.0,5.0,OFMSW,None,Potassium phosphate,0.0,Straw,0.0,7.217703315268132,27.328846580645163,1.411,37.43619019944228,94.52286200000002,2.9218161620917296,0.4698814749717712,0.1358014774487911,1000000.0
0.0,76.93656270550181,Byproduct,41.0,980.0,Intermittent ,Trough,0.6322557903259927,22.0,0.15181,None,DCD,49.0,11.121059756280763,OFMSW,None,Labile carbon source,3.0,Straw,21.5997942781672,8.392411920033856,27.328846580645163,1.411,52.97270276151001,94.25261799999998,6.042328481449796,0.3680247664451599,0.1440248602992298,1000000.0
0.0,56.0,Green waste,0.0,0.0,None,Windrow,0.0,20.0,0.15181,None,DCD,67.0,8.642838214584835,OFMSW,None,MgO,2.0,Byproduct,0.0,4.3224895374444765,27.32884658064516,1.411,28.76376011236272,93.72176100000004,6.412717690442143,0.3299826085567474,0.1675788301913686,1000000.0
1.0,56.0,Straw,45.0,0.0,Continuous,Trough,1.2450435937890203,11.0,0.15181,None,Potassium phosphate,51.0,6.0,OFMSW,None,Forsterite,3.0,Straw,0.0,7.837072636036426,27.32884658064516,1.411,55.60938127352805,94.36941500000005,6.856559550517936,0.3828492760658264,0.1743928877794767,1000000.0
0.0,69.0,Husk,8.0,101.0,Intermittent ,Trough,0.3486106014919221,28.0,0.15181,None,Mg(OH)₂,131.0,11.147775982318349,OFMSW,None,Sand,3.0,Poultry manure,40.92354856047027,3.6530146893930153,27.32884658064516,1.411,20.259820266543706,94.508328,5.936805542232583,0.3680247664451599,0.1504672682220249,1000000.0
1.0,72.16936692360663,Sawdust,8.0,0.0,Continuous,Windrow,1.960779100032861,27.0,0.15181,None,Inorganic acid,81.0,9.129887605925765,OFMSW,None,Sodium salt,0.0,Byproduct,0.0,5.629723092626758,27.32884658064516,1.411,18.550930337131803,94.90863500000005,2.901601024805676,0.3494983911514282,0.1580445557545608,1000000.0
1.0,58.0,Straw,42.0,0.0,Continuous,Windrow,1.509997914011778,10.0,0.15181,None,MgO,53.0,9.647458069487598,OFMSW,None,Lime,0.0,Byproduct,0.0,9.797174491518856,27.32884658064516,1.411,12.25358578330577,95.261372,2.901601024805676,0.3754327893257141,0.1215233500739795,1000000.0
1.0,51.0,Green Waste,31.0,0.0,Continuous,Trough,1.2338351373580594,28.0,0.15181,None,Potassium phosphate,76.0,11.1008168357273,OFMSW,None,Zeolite,3.0,Byproduct,0.0,8.657564221750688,27.32884658064516,1.411,19.435451996121227,94.57128300000004,6.856559550517936,0.2989462614059448,0.2020775039130563,1000000.0
0.0,77.89036037558412,Husk,12.0,1379.0,Intermittent ,Windrow,1.7584096639450872,34.0,0.15181,None,Ca-superphosphate,22.0,8.773590040643159,OFMSW,None,Clay,5.0,Straw,10.833134846647036,2.833105776920622,27.32884658064516,1.411,21.122929560533443,93.92874899999998,5.936805542232583,0.3073302209377289,0.1561337884713162,1000000.0
1.0,78.69719359789445,None,0.0,0.0,Continuous,Windrow,0.8044380066348651,34.0,0.15181,None,Calcium magnesium phosphate fertilizer,48.0,9.82403202093406,OFMSW,None,Microbiological agent,3.0,Mature compost,0.0,4.523632641082199,27.32884658064516,1.411,29.117740659480035,94.76906700000004,6.412717690442143,0.4134853780269623,0.1988302132952527,1000000.0
1.0,54.0,Straw,11.0,1145.0,Intermittent ,Reactor,0.0001056261990262,31.0,0.15181,None,Organic acid,111.0,12.044774958603805,OFMSW,None,Organic acid,3.0,Byproduct,20.189224520121986,4.353670250119764,27.328846580645163,1.411,30.17162554596598,94.410659,5.692428589243822,0.2066352516412735,0.1118804967980524,1000000.0
0.0,57.0,Byproduct,6.0,991.0,Intermittent ,Trough,0.5920682530477972,29.0,0.15181,None,DCD,105.0,9.209490428108095,OFMSW,None,MgHPO₄,2.0,Green waste,56.04899231723879,9.2816106762193,27.32884658064516,1.411,46.81483457797543,94.609983,6.042328481449796,0.5780402421951294,0.1443318596777597,1000000.0
0.0,59.0,Straw,2.0,0.0,Continuous,Windrow,1.7955090348896114,40.0,0.15181,None,Ca-superphosphate,73.0,6.410746370639206,OFMSW,None,MgO,0.0,Poultry manure,0.0,8.68402224027257,27.32884658064516,1.411,41.933959616133805,94.36487900000004,2.901601024805676,0.4172664582729339,0.1783428815433455,1000000.0
0.0,53.0,Sawdust,29.0,0.0,Continuous,Windrow,1.038713949630532,23.0,0.15181,None,None,125.0,9.804329636031476,OFMSW,None,Phosphogypsum,4.0,Straw,0.0,8.107648930360728,27.32884658064516,1.411,7.994703359717089,94.65564500000002,6.856559550517936,0.2691316306591034,0.1847313142013341,1000000.0
1.0,52.0,Green Waste,0.0,0.0,None,Reactor,0.0,12.0,0.15181,None,None,15.0,10.723748672102747,OFMSW,None,None,0.0,Poultry manure,0.0,4.885987744206323,27.32884658064516,1.411,33.22688939917629,95.12157000000003,2.9218161620917296,0.4439471960067749,0.165182670819616,1000000.0
0.0,68.0,Sawdust,6.0,0.0,Continuous,Trough,0.6517395482435453,16.0,0.15181,None,Ca-superphosphate,124.0,6.0,OFMSW,None,Sodium salt,3.0,Poultry manure,0.0,5.381649229154151,27.32884658064516,1.411,21.4669442594273,94.59596500000004,6.856559550517936,0.3540216982364654,0.1633785233060602,1000000.0
1.0,59.0,None,25.0,0.0,Continuous,Reactor,1.4717458324756707,19.61686408844179,0.15181,None,MgSO₄,97.0,9.518808752382894,OFMSW,None,Sulfur,4.0,None,0.0,7.62005418240718,27.32884658064516,2.1991059089199414,16.878578790091254,94.68423200000002,1000000.0,1000000.0,1000000.0,1000000.0
1.0,78.8383633553033,None,5.0,0.0,Continuous,Trough,0.1693898224370149,30.0,0.15181,None,Zeolite,24.0,5.498594458769013,OFMSW,None,Phosphogypsum,2.0,Green waste,0.0,6.45287584657421,27.328846580645163,1.411,26.19538667419585,94.47126500000005,6.856559550517936,0.4264751970767975,0.1970993505332371,1000000.0
0.0,62.0,Byproduct,5.0,0.0,Continuous,Windrow,0.3753696787823444,28.0,0.15181,None,None,70.0,5.0,OFMSW,None,None,0.0,Green waste,0.0,3.072538428624018,27.32884658064516,1.411,32.06588193324542,94.90863500000005,2.901601024805676,0.4856013357639313,0.1851199604298686,1000000.0
1.0,61.0,Husk,0.0,0.0,None,Trough,0.0,12.0,0.15181,None,None,79.0,9.5836349071177,OFMSW,None,None,2.0,Straw,0.0,8.813923604401882,27.32884658064516,1.411,30.59386575410185,93.78931000000004,6.412717690442143,0.3848209381103515,0.1691598205438412,1000000.0
1.0,51.0,Plastic tube pieces,1.0,0.0,Continuous,Reactor,1.1787324281106548,45.03570212120447,0.15181,None,Biochar,39.0,10.531790578313473,OFMSW,None,Phosphogypsum,0.0,Byproduct,0.0,8.32329828989181,27.32884658064516,1.411,63.54537569301952,94.92535500000004,2.901601024805676,0.3430489897727966,0.2004047365629123,23.986422342994896
1.0,81.87122420822399,Woody peat,10.0,1401.0,Intermittent ,Windrow,0.4081128378087617,24.0,0.15181,None,DCD,124.0,10.240283620987212,OFMSW,None,Inorganic acid,3.0,Green waste,59.084331216011776,9.51971010025235,27.328846580645163,1.411,44.571571790608,94.454528,5.692428589243822,0.1986569315195083,0.1410823226758635,1000000.0
1.0,79.95928349800357,Plastic tube pieces,78.0,0.0,Continuous,Trough,1.164340982381951,26.0,0.15181,None,MgO,82.0,8.0,OFMSW,None,Sulfur,3.0,Green waste,0.0,6.312497234622218,27.32884658064516,1.411,32.13826282534156,92.817605,6.856559550517936,0.4501065611839294,0.2154205726290005,1000000.0
1.0,69.0,Husk,3.0,0.0,Continuous,Reactor,0.3000863450201454,22.0,0.15181,None,DCD,14.0,10.05107694245655,OFMSW,None,Mature compost,2.0,Byproduct,0.0,4.260651953905796,27.32884658064516,1.411,30.943137610243,95.05551300000003,6.856559550517936,0.2753148376941681,0.2217289381620703,1000000.0
0.0,70.0,Byproduct,25.0,731.0,Intermittent ,Trough,1.4623443494915422,40.0,0.15181,None,Microbiological agent,93.0,5.0,OFMSW,None,Carbonatite,0.0,Green waste,34.57813996652167,9.085080168254638,27.32884658064516,1.411,43.38321057655221,94.59565299999996,2.5235024823592505,0.4987094104290008,0.1631906688435057,1000000.0
1.0,64.0,Byproduct,13.0,0.0,Continuous,Windrow,1.6637182152791508,10.0,0.15181,None,Inorganic acid,128.0,8.0,OFMSW,None,Sodium phosphates,4.0,None,0.0,9.844367325803642,27.32884658064516,1.411,52.0132035995105,94.68515200000004,6.856559550517936,0.2720248699188232,0.178287725883589,1000000.0
1.0,53.0,Green waste,18.0,0.0,Continuous,Reactor,1.1165866630008647,13.0,0.15181,None,Microbiological agent,128.0,8.0,OFMSW,None,Mature compost,0.0,Byproduct,0.0,9.394026405613268,27.32884658064516,1.411,14.56677547987018,94.833242,2.901601024805676,0.3430489897727966,0.1581949303225849,1000000.0
0.0,80.97131488042733,Soil,44.0,714.0,Intermittent ,Trough,1.971714539205769,35.0,0.15181,None,Mg(OH)₂,110.0,11.084714723314638,OFMSW,None,Inorganic acid,2.0,Green waste,53.04874191139198,8.436860361877498,27.32884658064516,1.411,30.88306687064298,93.855349,5.692428589243822,0.5726384520530701,0.1407426528853243,1000000.0
0.0,63.00000000000001,Plastic tube pieces,30.0,500.0,Intermittent ,Trough,0.2556452132679914,43.3527919058799,0.15181,None,Ca-superphosphate,47.0,9.830849995759465,OFMSW,None,Potassium phosphate,3.0,None,1.7893306999441785,4.033057254849528,27.32884658064516,1.411,61.170789379196535,94.64654000000004,6.037779079206606,0.2822619378566742,0.1253112446729994,21.175729687857466
1.0,81.6443040262146,Husk,23.0,0.0,Continuous,Reactor,0.4459990406648639,17.0,0.15181,None,DCD,48.0,11.58278820131339,OFMSW,None,Sulfur,4.0,None,0.0,9.872447370920534,27.328846580645163,1.411,22.93467016738345,94.63561200000002,6.856559550517936,0.2720248699188232,0.1821239674684971,1000000.0
1.0,60.0,Sawdust,6.0,0.0,Continuous,Windrow,0.4299285529755983,42.09641546321878,0.15181,None,MgO,95.0,8.0,OFMSW,None,Phosphogypsum,0.0,Straw,0.0,2.035829809213597,27.32884658064516,1.411,59.3980422186017,94.52606400000002,2.901601024805676,0.3920819461345672,0.1981535448749428,19.20015215972854
1.0,77.9625927551152,None,24.0,0.0,Continuous,Trough,0.5227927210187455,18.0,0.15181,None,Zeolite,35.0,10.411641309577522,OFMSW,None,K₂SO₄,4.0,Straw,0.0,7.335892620265976,27.32884658064516,1.411,52.78122760621208,94.24115400000002,6.856559550517936,0.2720248699188232,0.223232352825574,1000000.0
0.0,52.0,Green waste,0.0,0.0,None,Windrow,0.0,12.0,0.15181,None,Inorganic acid,54.0,6.0,OFMSW,None,Sulfur,3.0,Byproduct,0.0,9.518343612619304,27.32884658064516,1.411,38.9783304271469,93.79784600000004,6.412717690442143,0.3563126027584076,0.110453877238737,1000000.0
1.0,71.24406713040692,Plastic tube pieces,28.0,0.0,Continuous,Reactor,0.9850253638472456,10.0,0.15181,None,MgO,45.0,8.0,OFMSW,None,Inorganic acid,0.0,Poultry manure,0.0,9.129509582082862,27.32884658064516,1.411,30.8083846217171,94.988458,2.901601024805676,0.3920819461345672,0.1711099337808192,1000000.0
1.0,56.0,Green Waste,27.0,0.0,Continuous,Reactor,1.7628424039873725,41.21269114292408,0.15181,None,Ca-superphosphate,124.0,11.942340134035804,OFMSW,None,Labile carbon source,2.0,Byproduct,0.0,6.524442746562749,27.32884658064516,1.411,58.15110720266588,94.33509500000004,6.856559550517936,0.2753148376941681,0.2332977384698908,18.399465731625558
1.0,61.0,Straw,0.0,0.0,None,Reactor,0.0,32.0,0.15181,None,Inorganic acid,21.0,7.0,OFMSW,None,Zeolite,2.0,Byproduct,0.0,5.648208161207667,27.32884658064516,1.411,53.16301448293733,94.41151800000006,6.412717690442143,0.3623664677143097,0.2128320340722963,1000000.0
1.0,58.0,None,0.0,0.0,None,Trough,0.0,13.0,0.15181,None,Potassium phosphate,123.0,9.776746238507943,OFMSW,None,Ferric salt,0.0,None,0.0,5.678317953897273,27.32884658064516,1.411,21.75979833877815,93.67477000000002,2.9218161620917296,0.4439471960067749,0.1355724696998296,1000000.0
1.0,77.44049715822109,Green waste,0.0,0.0,None,Trough,0.0,15.0,0.15181,None,Calcium magnesium phosphate fertilizer,95.0,8.0,OFMSW,None,Sodium phosphates,0.0,Mature compost,0.0,2.910628875886869,27.32884658064516,1.411,14.945039745949758,94.64096400000004,2.9218161620917296,0.4438105225563049,0.1617089897513256,1000000.0
1.0,60.0,Woody peat,22.0,1334.0,Intermittent ,Reactor,0.8598983663810533,10.0,0.15181,None,MgO,51.0,8.557666526146495,OFMSW,None,MgSO₄,4.0,Poultry manure,1.2934533517781022,4.968535224744052,27.32884658064516,1.411,19.137713758456005,94.36718100000004,6.328234619616526,0.178254172205925,0.1424811536755655,1000000.0
0.0,62.0,Husk,41.0,907.0,Intermittent ,Windrow,0.1338737307314463,27.0,0.15181,None,Biochar,74.0,6.0,OFMSW,None,MgSO₄,0.0,Green waste,24.218121307824426,3.437872630623625,27.32884658064516,1.411,52.8742624691699,94.590221,2.3152173232698883,0.4987094104290008,0.1490514536866925,1000000.0
1.0,58.0,Sawdust,7.0,0.0,Continuous,Trough,1.838418307804965,44.24017326987136,0.15181,None,Inorganic acid,71.0,5.0,OFMSW,None,Sodium salt,4.0,Poultry manure,0.0,5.104274419716719,27.32884658064516,1.411,62.42288448378849,93.97239300000004,6.856559550517936,0.2720248699188232,0.2310078639038023,20.121693426711875
0.0,61.92905463095322,Green Waste,40.0,1330.0,Intermittent ,Trough,0.7903809090421816,29.810313214981143,0.15181,None,MgSO₄,62.0,8.0,OFMSW,None,Sodium phosphates,2.0,Poultry manure,4.092076724171458,5.704872473018303,27.32884658064516,1.411,26.670705496674493,94.18426400000004,5.936805542232583,0.2612013518810272,0.1535683148218015,1000000.0
1.0,55.40467224479637,Green waste,0.0,0.0,None,Trough,0.0,31.0,0.15181,None,None,99.0,7.0,OFMSW,None,Phosphogypsum,0.0,None,0.0,6.496754993829697,27.32884658064516,1.411,10.43319670629283,93.61976600000004,2.9218161620917296,0.4439471960067749,0.1800386613746846,1000000.0
0.0,54.0,Green waste,0.0,0.0,None,Trough,0.0,20.0,0.15181,None,None,71.0,8.62001138962134,OFMSW,None,None,2.0,Straw,0.0,8.954876990403688,27.32884658064516,1.411,55.6005123269448,93.99595300000004,6.412717690442143,0.3840710520744324,0.1675618133325218,1000000.0
1.0,53.0,Byproduct,19.0,457.0,Intermittent ,Reactor,0.248610818431485,40.65849054324924,0.15181,None,Mg(OH)₂,54.0,9.958109589393157,OFMSW,None,MgCl₂,2.0,Straw,25.157837822556072,6.469570742109521,27.32884658064516,1.411,57.36913015652468,93.93689999999998,6.042328481449796,0.3894479274749756,0.1659539858837165,18.908307391983783
1.0,80.98661086985004,Sawdust,31.0,0.0,Continuous,Reactor,1.6667138046170988,44.27078403077926,0.15181,None,MgSO₄,99.0,5.0,OFMSW,None,MgSO₄,2.0,Byproduct,0.0,4.19541696698817,27.32884658064516,1.411,62.466076267429536,94.19754100000004,6.856559550517936,0.2817642986774444,0.2305253874311841,21.600473538167
1.0,82.50093167602435,Green waste,0.0,0.0,None,Reactor,0.0,22.0,0.15181,None,DCD,20.0,10.072877712006434,OFMSW,None,Mature compost,4.0,Green waste,0.0,5.6171852668820135,27.32884658064516,1.411,36.73324302552612,94.36443000000004,6.412717690442143,0.4278294742107391,0.198303556798647,1000000.0
0.0,77.22436250903112,Soil,0.0,1131.0,Intermittent ,Trough,0.8052967003462679,40.28271294377055,0.15181,None,Microbiological agent,83.0,8.0,OFMSW,None,MgHPO₄,3.0,Byproduct,22.788250772836005,5.5664162376286255,27.32884658064516,1.411,56.83890796366025,94.148619,5.2485867291680295,0.3998128473758697,0.1555074894424181,18.214172999279096
0.0,83.78894658027713,Straw,0.0,0.0,None,Trough,0.0,15.0,0.15181,None,Ca-superphosphate,110.0,6.0,OFMSW,None,Organic acid,0.0,Green waste,0.0,9.170879818251771,27.32884658064516,1.411,54.50649660842452,94.64096400000004,2.9218161620917296,0.5662033557891846,0.1028477948752367,1000000.0
1.0,56.0,None,30.0,0.0,Continuous,Reactor,0.8134900546581252,40.8555209629927,0.15181,None,Biochar,99.0,8.267889885695572,OFMSW,None,Potassium phosphate,4.0,Green waste,0.0,2.50095191324652,27.32884658064516,1.411,57.6471400787827,94.75826200000004,6.856559550517936,0.3683198392391205,0.2257595329060459,19.13315648140136
1.0,66.0,Sawdust,37.0,1237.0,Intermittent ,Trough,1.5308697732948806,32.0,0.15181,None,Mg(OH)₂,89.0,11.533659381061248,OFMSW,None,MgSO₄,4.0,Green waste,10.427063993282657,7.032854801534962,27.32884658064516,1.411,36.175319418660806,94.730823,5.692428589243822,0.1591111123561859,0.1548031501921644,1000000.0
1.0,70.21334382772672,Green Waste,11.0,0.0,Continuous,Trough,0.9003157866774013,13.0,0.15181,None,MgSO₄,66.0,8.0,OFMSW,None,Potassium phosphate,2.0,Byproduct,0.9930405924988936,2.181540236850786,27.32884658064516,1.411,9.120010653856584,94.51796100000004,6.856559550517936,0.2753148376941681,0.1790410151090312,1000000.0
1.0,83.2076319140225,Straw,9.0,8.0,Intermittent ,Trough,0.2613969479244997,12.0,0.15181,None,Inorganic acid,118.0,10.562005080488923,OFMSW,None,Organic acid,2.0,None,1.3047654068550665,3.726949450874805,27.328846580645163,1.411,30.77202496068097,94.59624800000005,6.328234619616526,0.2365757673978805,0.163417013228355,1000000.0
1.0,74.4873748872268,Plastic tube pieces,0.0,0.0,None,Reactor,0.0,28.0,0.15181,None,Biochar,18.0,10.601653419377351,OFMSW,None,Lime,2.0,Mature compost,0.0,5.4536439757084505,27.32884658064516,1.411,54.77821867587624,94.61611200000004,6.412717690442143,0.3846842646598816,0.1965538145393792,1000000.0
1.0,61.75923884208014,Green Waste,0.0,0.0,None,Reactor,0.0,24.12026403026609,0.15181,None,Biochar,23.0,5.0,OFMSW,None,Phosphogypsum,3.0,Green waste,0.0,4.338080437759928,27.328846580645163,1.411,10.577302352070404,94.16930900000004,6.412717690442143,0.5096162557601929,0.2140455317028715,1000000.0
1.0,74.13650968909639,Green waste,31.0,0.0,Continuous,Trough,1.4794844849910296,16.0,0.15181,None,None,117.0,11.245785959816804,OFMSW,None,Microbiological agent,2.0,Mature compost,0.0,6.575614701263449,27.32884658064516,1.411,35.84090626496955,94.50931400000005,6.856559550517936,0.3328191339969635,0.1865083844271569,1000000.0
1.0,54.0,Green Waste,17.0,0.0,Continuous,Windrow,0.0655435258838625,19.0,0.15181,None,MgO,82.0,8.0,OFMSW,None,MgO,0.0,Straw,0.0,8.372847743620978,27.32884658064516,1.411,45.9913471578661,95.014377,2.901601024805676,0.3920819461345672,0.197983637701772,1000000.0
1.0,50.0,Husk,0.0,0.0,None,Trough,0.0,34.0,0.15181,None,Gypsum,16.0,9.546110400796778,OFMSW,None,Phosphogypsum,3.0,Mature compost,0.0,6.142271232341969,27.32884658064516,1.411,40.14274548609486,94.74070900000008,6.412717690442143,0.4134853780269623,0.1930996333088553,1000000.0
1.0,65.0,Woody peat,37.0,0.0,Continuous,Reactor,1.5798904300128789,23.0,0.15181,None,None,87.0,5.0,OFMSW,None,Zeolite,4.0,Mature compost,0.0,3.9625434074676114,27.32884658064516,1.411,7.355861135227661,94.51093300000002,6.856559550517936,0.2978225946426391,0.2300847607668674,1000000.0
1.0,51.0,Plastic tube pieces,15.0,0.0,Continuous,Trough,0.933804573100973,18.0,0.15181,None,Potassium phosphate,34.0,8.0,OFMSW,None,Microbiological agent,0.0,Byproduct,0.0,9.364357670405289,27.32884658064516,1.411,41.047310707140944,95.214695,2.901601024805676,0.3430489897727966,0.2105507402563215,1000000.0
0.0,70.69272572687791,Husk,0.0,0.0,None,Windrow,0.0,15.0,0.15181,None,MgO,129.0,8.0,OFMSW,None,Sand,0.0,Byproduct,0.0,3.8344652229598575,27.32884658064516,1.411,38.41428183447884,94.41539000000004,2.9218161620917296,0.3881535530090332,0.1286088358975157,1000000.0
1.0,68.0,Woody peat,21.0,0.0,Continuous,Reactor,1.9498525420698272,15.0,0.15181,None,Organic acid,77.0,11.81469164349782,OFMSW,None,Sodium salt,0.0,None,0.0,4.89072035601515,27.32884658064516,1.411,24.22141846689068,95.43053500000002,2.901601024805676,0.4180163443088531,0.1403160977646544,1000000.0
1.0,59.0,Green Waste,0.0,0.0,None,Windrow,0.0,30.0,0.15181,None,Zeolite,112.0,11.327963625314544,OFMSW,None,LB Culture,0.0,Poultry manure,0.0,3.0310117338768405,27.32884658064516,1.411,9.005427593192072,93.24608400000004,2.9218161620917296,0.4439471960067749,0.1724530514004369,1000000.0
1.0,77.37161384586199,Sawdust,23.0,0.0,Continuous,Windrow,1.0199190562965714,37.0,0.15181,None,Biochar,61.0,10.28465623380342,OFMSW,None,Organic acid,4.0,None,0.0,3.807062464915761,27.32884658064516,1.411,7.981656050846636,94.75826200000004,6.856559550517936,0.2720248699188232,0.1993546338062554,1000000.0
1.0,56.0,Green waste,36.0,111.0,Intermittent ,Trough,1.9448785860637257,25.0,0.15181,None,None,37.0,5.0,OFMSW,None,MgSO₄,4.0,Green waste,48.03228543383492,2.1399373592539224,27.32884658064516,1.411,22.52207941024252,94.907928,5.936805542232583,0.1591111123561859,0.2353873055404307,1000000.0
1.0,71.27846352285678,Byproduct,44.0,1303.0,Intermittent ,Trough,0.9330751877796428,16.840531438722785,0.15181,None,MgO,132.0,8.739686765862405,OFMSW,None,Lime,0.0,Byproduct,44.58494538636393,3.188519568197611,27.328846580645163,1.411,49.70076748635862,94.21610999999996,2.5235024823592505,0.3241587579250335,0.1372824178670119,1000000.0
1.0,83.2597151487831,Green waste,1.0,0.0,Continuous,Reactor,1.754459533817828,26.0,0.15181,None,Biochar,64.0,9.018261744571376,OFMSW,None,Labile carbon source,4.0,None,0.0,3.693785168331333,27.328846580645163,1.411,52.41072676404457,94.303297,6.856559550517936,0.2720248699188232,0.2373152996746296,1000000.0
1.0,70.10033476490047,None,38.0,118.0,Intermittent ,Trough,1.4476095080297875,14.0,0.15181,None,None,129.0,9.906078905893974,OFMSW,None,None,0.0,Poultry manure,39.49264155495613,5.689122767633761,27.32884658064516,1.411,39.02212115441841,94.36702199999996,2.3152173232698883,0.3101169168949127,0.1599843341542595,1000000.0
0.0,52.0,Soil,0.0,0.0,None,Trough,0.0,16.688927131287986,0.15181,None,MgO,38.0,8.498367910500214,OFMSW,None,Gypsum,0.0,None,0.0,4.189953461175049,27.32884658064516,1.411,54.09354660195244,94.03126200000004,2.9218161620917296,0.4431973099708557,0.1119224636691423,1000000.0
1.0,51.0,Byproduct,36.0,966.0,Intermittent ,Trough,1.1280581946309511,27.0,0.15181,None,Organic acid,74.0,5.0,OFMSW,None,MgSO₄,3.0,Byproduct,14.615849233302196,7.880475393696605,27.32884658064516,1.411,20.086903919888563,94.80880299999998,6.042328481449796,0.2282793968915939,0.162643510131371,1000000.0
1.0,70.4831546161628,None,38.0,1017.0,Intermittent ,Trough,0.91308636511579,40.90291284208218,0.15181,None,Potassium phosphate,116.0,10.216117667205106,OFMSW,None,Sand,0.0,Poultry manure,42.14096801569418,6.49829657209017,27.32884658064516,1.411,57.71401002017796,93.78688799999998,2.3152173232698883,0.3101169168949127,0.1514279838093917,20.731647413533175
1.0,66.0,Straw,31.0,795.0,Intermittent ,Trough,1.654067282713981,12.0,0.15181,None,Gypsum,112.0,11.44172705317215,OFMSW,None,Sand,0.0,Byproduct,11.883523356304307,8.552198446624129,27.32884658064516,1.411,40.796656182036905,94.87631199999996,2.33010909121024,0.3025146126747131,0.1368890300183086,1000000.0
0.0,58.0,Woody peat,26.0,0.0,Continuous,Windrow,0.2785861523876354,43.587704140094665,0.15181,None,None,67.0,8.0,OFMSW,None,None,2.0,Straw,0.0,7.599097909846178,27.32884658064516,1.411,61.502250541673575,94.20135400000002,6.856559550517936,0.3581403195858001,0.1848269049652675,18.45459931366928
1.0,59.0,Green waste,45.0,0.0,Continuous,Reactor,1.4419504229236824,27.0,0.15181,None,MgSO₄,103.0,8.713372273232036,OFMSW,None,Gypsum,0.0,None,0.0,9.19942517436696,27.32884658064516,1.411,48.91615939180383,94.65683700000004,2.901601024805676,0.3920819461345672,0.1820094481423411,1000000.0
1.0,60.0,Green waste,8.0,1308.0,Intermittent ,Trough,0.545005730799919,38.0,0.15181,None,Inorganic acid,97.0,5.0,OFMSW,None,Phosphogypsum,4.0,Green waste,23.90999219460588,9.60438301544434,27.32884658064516,1.411,41.99032868534377,94.69540299999998,5.936805542232583,0.1591111123561859,0.1546665453736466,1000000.0
