M1_is Enclosed,Additive_4,Compost volume (m3),V1_Ventilation Type,V2_Ventilation Interval (min),Initial Moisture Content (%),Application Rate (%DW),V4_Ventilation Day,V5_Ventilation rate (L/min/kg iniDW),Material_Main,Material_3,Additive_3,Initial pH, Composting Method,Additive_2,Initial C/N (%),Material_2,Additive_1,Initial GI (%),Period (d),Turning times,V3_Ventilation Duration (min),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.0,None,2.147162565177521,Intermittent ,641.0,50.0,6.634323415103058,15.0,0.9629573493601112,Cattle manure,Green waste,None,9.905026459311092,Reactor,Inorganic acid,37.0,Woody peat,Sodium phosphates,27.32884658064516,98.0,27.0,53.48773732755534,1.596639959668374,37.37406395577474,105.58066300000002,7.965348281893784,0.321215271949768,0.1502987289706216,1000000.0
0.0,None,2.147162565177521,Intermittent ,195.0,62.00000000000001,8.264586439444304,22.0,1.4114431149695237,Cattle manure,Green waste,None,8.0,Windrow,Inorganic acid,15.0,None,Ca-superphosphate,27.328846580645163,23.0,31.0,56.54798675255892,1.596639959668374,53.75751344418863,104.533675,7.856593844969256,0.4938636422157287,0.1772329462723445,1000000.0
0.0,None,2.147162565177521,Intermittent ,728.0,71.90288259684107,8.142983674190212,79.0,1.601463244360205,Cattle manure,Byproduct,None,10.533525597242791,Windrow,Organic acid,19.0,None,Sodium salt,27.32884658064516,113.0,30.0,2.731281967773982,1.596639959668374,44.341011732812994,102.42232700000002,10.78334027230235,0.3260708749294281,0.1505402414652635,1000000.0
1.0,None,2.147162565177521,Continuous,0.0,57.0,6.471704293970822,4.0,0.1423685892865032,Cattle manure,Poultry manure,None,9.339687936467318,Trough,MgO,40.0,Woody peat,Sulfur,27.32884658064516,103.0,31.0,0.0,1.596639959668374,11.28561153215681,105.12536800000002,9.913497081132329,0.3799830675125122,0.1995908198197445,1000000.0
0.0,None,2.147162565177521,None,0.0,51.0,8.160145150659888,0.0,0.0,Cattle manure,Green waste,None,5.598530560831927,Trough,DCD,35.0,Straw,MgCl₂,27.32884658064516,18.0,31.0,0.0,1.596639959668374,8.195264352468353,105.071368,7.792050638939739,0.558549702167511,0.1971535615612216,1000000.0
1.0,None,2.147162565177521,Intermittent ,1104.0,59.0,6.994547876603582,55.0,0.0911311643010193,Cattle manure,Straw,None,6.0,Reactor,None,43.32781634433086,None,None,27.32884658064516,125.0,30.0,57.74879306297649,1.596639959668374,69.17892294053115,104.55044400000004,9.84929268606471,0.2784024775028229,0.1482930199343788,22.292401899484368
1.0,None,2.147162565177521,Intermittent ,335.0,82.10445691066886,3.1757312578411367,4.0,0.9490757329625804,Cattle manure,Green waste,None,8.0,Trough,Biochar,31.000000000000004,Soil,Clay,27.328846580645163,54.0,28.0,19.038548261930465,1.596639959668374,37.23602263634149,105.314337,9.51876642884221,0.2993512749671936,0.2120734875588624,1000000.0
1.0,None,2.147162565177521,Intermittent ,1153.0,71.49987902473012,8.694857231952145,35.0,1.7447597725338015,Cattle manure,Poultry manure,None,8.3762927819595,Reactor,Calcium magnesium phosphate fertilizer,22.0,Woody peat,Microbiological agent,27.32884658064516,85.0,29.0,57.7488423535619,1.596639959668374,30.34625332463999,107.37189900000004,10.388223167827592,0.1916644722223281,0.1755218942328914,1000000.0
0.0,None,2.147162565177521,Intermittent ,1155.0,63.0,9.821051396081709,47.0,0.1835112099712564,Cattle manure,Straw,None,8.942056745291465,Windrow,Potassium phosphate,21.0,Straw,Ca-superphosphate,27.32884658064516,62.0,30.0,45.13090688519232,1.596639959668374,10.24217248496968,106.429565,10.90167939639228,0.2850759327411651,0.1410046566007458,1000000.0
1.0,None,2.147162565177521,None,0.0,78.28764356943702,2.759218764427138,0.0,0.0,Cattle manure,Byproduct,None,10.78702641589028,Reactor,Mg(OH)₂,39.0,Soil,Sodium phosphates,27.32884658064516,116.0,28.0,0.0,1.596639959668374,29.83637840145206,105.964828,10.35733894120812,0.3754989802837372,0.2450188130656247,1000000.0
1.0,None,2.147162565177521,Intermittent ,869.0,80.47151647750599,5.526624314975784,8.0,1.3433247280728169,Cattle manure,Poultry manure,None,8.0,Reactor,Ca-superphosphate,28.0,Soil,Labile carbon source,27.32884658064516,42.0,29.0,17.795234968019734,1.596639959668374,49.11584030463712,109.18460400000004,9.30458133179878,0.2949014604091644,0.1842736325659633,1000000.0
1.0,None,2.147162565177521,Intermittent ,286.0,60.0,5.074917821826372,76.0,1.57685566757078,Cattle manure,Mature compost,None,7.0,Reactor,Organic acid,38.0,Byproduct,Labile carbon source,27.32884658064516,89.0,30.0,26.410044701751083,1.596639959668374,35.39994421003377,104.31024500000004,8.94720602695007,0.110127255320549,0.2022485328370641,1000000.0
1.0,None,2.147162565177521,None,0.0,57.0,9.755654106058229,0.0,0.0,Cattle manure,Straw,None,9.345872521554297,Reactor,None,41.26512521044442,Woody peat,Phosphogypsum,27.32884658064516,85.0,31.0,0.0,1.596639959668374,65.88554785171439,106.68946800000002,10.896269422971002,0.4203832149505615,0.1824499405784895,23.4969357490831
1.0,None,2.147162565177521,Intermittent ,741.0,50.0,9.487153537904366,38.0,0.4975789151562098,Cattle manure,Green waste,None,5.0,Reactor,None,32.0,None,Gypsum,27.32884658064516,100.0,30.0,15.95087693904173,1.596639959668374,39.350627081341656,104.81270400000002,11.424218587238412,0.2283882647752761,0.1625788782786797,1000000.0
1.0,None,2.147162565177521,Intermittent ,681.0,58.0,9.69730123889422,9.0,1.321095248353711,Cattle manure,Byproduct,None,8.0,Reactor,MgSO₄,23.0,Straw,LB Culture,27.32884658064516,14.0,27.0,28.07794984651966,1.596639959668374,56.01050652289029,105.170003,8.127605834398665,0.3598138391971588,0.1753343203394864,1000000.0
1.0,None,2.147162565177521,Intermittent ,368.0,80.90143914092377,8.872767414636044,2.0,1.749806251015117,Cattle manure,Poultry manure,None,6.999999999999999,Trough,Microbiological agent,40.0,Sawdust,K₂SO₄,27.328846580645163,79.0,30.0,33.74296833626733,1.596639959668374,37.56260554086603,106.38680300000004,9.089765476263723,0.3146115839481354,0.2030752311678162,1000000.0
1.0,None,2.147162565177521,None,0.0,54.0,5.406291065328756,0.0,0.0,Cattle manure,Mature compost,None,8.0,Reactor,Microbiological agent,31.0,Woody peat,Inorganic acid,27.32884658064516,51.0,30.0,0.0,1.596639959668374,28.90669603373476,106.74941000000004,7.792050638939739,0.3605935573577881,0.2252995241210251,1000000.0
1.0,None,2.147162565177521,None,0.0,55.0,8.9148452929522,0.0,0.0,Cattle manure,None,None,7.0,Reactor,Gypsum,33.0,Straw,Lignite,27.32884658064516,46.0,25.0,0.0,1.596639959668374,29.3857111669865,103.392283,8.107871881159149,0.4135656654834747,0.2256647388715233,1000000.0
1.0,None,2.147162565177521,Intermittent ,1343.0,55.0,4.447405276066558,60.0,1.7658010387974858,Cattle manure,Mature compost,None,6.0,Reactor,Ca-superphosphate,41.51145566227565,Woody peat,MgCl₂,27.32884658064516,123.0,27.0,39.117749903304514,1.596639959668374,66.27884889439127,105.52494300000002,9.84929268606471,0.260037213563919,0.1716828517528632,25.37898871981347
0.0,None,2.147162565177521,Intermittent ,678.0,82.4865124020724,5.165441973449677,20.0,0.994308886036534,Cattle manure,None,None,8.0,Trough,Calcium magnesium phosphate fertilizer,38.0,Sawdust,Mg(OH)₂,27.32884658064516,23.0,29.0,10.374158999646014,1.596639959668374,59.68301416671455,102.64745500000004,7.74660546253441,0.6283455491065979,0.1784670480782774,1000000.0
1.0,None,2.147162565177521,None,0.0,69.0,9.66674079275673,0.0,0.0,Cattle manure,Green waste,None,8.0,Reactor,Biochar,18.0,Soil,Phosphogypsum,27.32884658064516,79.0,30.0,0.0,1.596639959668374,33.8441649599189,106.31836200000002,10.896269422971002,0.2977002263069153,0.2236004968531145,1000000.0
1.0,None,2.147162565177521,Intermittent ,878.0,66.0,7.651706604866609,83.0,1.6905388672545194,Cattle manure,Straw,None,10.001868186104868,Reactor,None,40.0,Sawdust,MgCl₂,27.32884658064516,111.0,30.0,11.324288364170288,1.596639959668374,37.0400637471364,105.21264600000002,10.764391700179347,0.2862495481967926,0.1652699715914251,1000000.0
1.0,None,2.147162565177521,Intermittent ,541.0,67.0,4.982132737259226,65.0,1.2961840411176746,Cattle manure,Mature compost,None,6.0,Trough,Microbiological agent,27.0,Straw,MgHPO₄,27.32884658064516,83.0,30.0,15.11722703520513,1.596639959668374,31.78920110628523,106.792003,10.240613641351702,0.3311609029769897,0.1981441952514253,1000000.0
1.0,None,2.147162565177521,None,0.0,70.0,8.505737586243024,0.0,0.0,Cattle manure,None,None,8.0,Reactor,Ca-superphosphate,22.0,Green waste,Biochar,27.32884658064516,113.0,31.0,0.0,1.596639959668374,41.7948633915298,104.71686900000007,10.896269422971002,0.4738564491271972,0.265075584728179,1000000.0
1.0,None,2.147162565177521,Intermittent ,698.0,52.0,5.285648031441128,5.0,1.637637651568237,Cattle manure,Mature compost,None,6.0,Reactor,Gypsum,25.0,Straw,Microbiological agent,27.32884658064516,89.0,25.0,10.109235830795338,1.596639959668374,25.46036636300114,106.032388,9.465934008615482,0.3951877355575561,0.18064579070637,1000000.0
0.0,None,2.147162565177521,Intermittent ,263.0,82.6188918652147,3.3391154681185418,13.0,0.3955789912513441,Cattle manure,None,None,7.0,Trough,DCD,18.0,Byproduct,Sodium phosphates,28.862242939386192,60.0,30.0,15.189142783924115,1.596639959668374,47.36710146317609,103.11791800000005,5.411371047640927,0.2362594306468963,0.1490610220173235,1000000.0
1.0,None,2.147162565177521,Intermittent ,1224.0,50.0,3.850896364050973,52.0,1.1625757215431165,Cattle manure,None,None,11.005239471912052,Reactor,None,27.0,Husk,None,27.32884658064516,93.0,30.0,15.87419828342868,1.596639959668374,14.007206714532463,104.76296400000004,10.675534400990562,0.3311609029769897,0.1684903394251244,1000000.0
0.0,None,2.147162565177521,None,0.0,54.0,8.86916194143905,0.0,0.0,Cattle manure,Straw,None,4.882718040840264,Trough,Calcium magnesium phosphate fertilizer,37.0,Husk,Urea,27.328846580645163,36.0,31.0,0.0,1.596639959668374,30.999260035625703,102.09068500000004,8.107871881159149,0.5830458998680115,0.1739113818103631,1000000.0
0.0,None,2.147162565177521,Intermittent ,324.0,80.88640611936822,7.695806692894202,37.0,1.4073273258399923,Cattle manure,Green waste,None,9.844198720631844,Windrow,Mg(OH)₂,25.0,Woody peat,Mature compost,27.32884658064516,75.0,30.0,26.932336220392493,1.596639959668374,24.518499292431663,105.667475,10.480166517248495,0.4884156584739685,0.1583834660028555,1000000.0
1.0,None,2.147162565177521,None,0.0,84.0575002751651,9.108833793104342,0.0,0.0,Cattle manure,None,None,9.831912979109518,Reactor,DCD,33.0,Soil,Biochar,27.32884658064516,66.0,31.0,0.0,1.596639959668374,53.75155047515232,108.59267800000003,10.086296229181553,0.4552681446075439,0.2234197367161782,1000000.0
0.0,None,2.147162565177521,Intermittent ,402.0,63.0,6.245151012150449,61.0,0.5004816407154258,Cattle manure,None,None,10.99608617836904,Windrow,MgO,30.0,Soil,Labile carbon source,27.32884658064516,123.0,31.0,40.33801988713883,1.596639959668374,33.32244818179607,105.949999,9.84929268606471,0.3925438523292541,0.1432748064688371,1000000.0
0.0,None,2.147162565177521,None,0.0,62.0,8.318853637358739,0.0,0.0,Cattle manure,Green waste,None,11.237455097144643,Trough,Biochar,15.400276729258705,Woody peat,Biochar,27.32884658064516,126.0,31.0,0.0,1.596639959668374,42.075625968187495,106.44138200000002,10.639343082693332,0.6451120376586914,0.0895897501047135,1000000.0
1.0,None,2.147162565177521,Intermittent ,1288.0,82.57893405117058,7.144262257446597,17.0,1.94664040475832,Cattle manure,Byproduct,None,8.0,Trough,None,15.0,Byproduct,None,27.32884658064516,24.0,31.0,48.35225101956341,1.596639959668374,40.06246958934739,104.884704,5.544043378889207,0.1337501108646392,0.1767295095221838,1000000.0
1.0,None,2.147162565177521,None,0.0,74.36716565611418,8.31646302497611,0.0,0.0,Cattle manure,None,None,6.0,Reactor,Biochar,13.0,Woody peat,Microbiological agent,27.32884658064516,92.0,30.0,0.0,1.596639959668374,61.26779838178248,104.81005300000004,10.639343082693332,0.3153387904167175,0.1937967706689693,1000000.0
0.0,None,2.147162565177521,None,0.0,78.70602774024442,4.542196502666523,0.0,0.0,Cattle manure,Byproduct,None,11.62132062930801,Trough,Zeolite,24.0,Soil,Sodium phosphates,27.32884658064516,35.0,31.0,0.0,1.596639959668374,10.576160507900743,104.454627,7.81099921106274,0.6086185574531555,0.1916654559183374,1000000.0
1.0,None,2.147162565177521,Intermittent ,747.0,78.00429969278451,8.719074194313151,16.0,1.921943455907985,Cattle manure,Straw,None,6.0,Trough,Mg(OH)₂,29.0,Sawdust,Ca-superphosphate,27.32884658064516,76.0,31.0,12.170821732426496,1.596639959668374,58.33999544110284,106.54741199999998,9.119657202629018,0.2848227024078369,0.1859061912739903,1000000.0
1.0,None,2.147162565177521,Continuous,0.0,57.0,3.025849805338712,0.0,0.6087935812269851,Cattle manure,Mature compost,None,6.719787558666246,Reactor,Gypsum,22.0,Straw,Sodium salt,27.32884658064516,103.0,30.0,0.0,1.596639959668374,45.9775647983044,106.651321,9.913497081132329,0.2785810828208923,0.2545423523913403,1000000.0
1.0,None,2.147162565177521,Intermittent ,608.0,59.0,9.737068276031518,13.0,1.789806840160465,Cattle manure,Green waste,None,6.0,Reactor,Ca-superphosphate,25.0,Woody peat,Inorganic acid,27.32884658064516,94.0,27.0,4.537435395432848,1.596639959668374,52.75864019731506,105.58066300000002,9.419377777771306,0.3638422191143036,0.1655559036733106,1000000.0
1.0,None,2.147162565177521,Continuous,0.0,80.03574254459807,2.133014906792175,29.0,1.1657387875166567,Cattle manure,Byproduct,None,8.668058426523135,Reactor,Ca-superphosphate,45.3061949015197,Soil,Lime,27.32884658064516,85.0,31.0,0.0,1.596639959668374,72.33768120028991,104.46141000000004,9.017260172142157,0.5653623342514038,0.2569792779767449,25.20973206764257
1.0,None,2.147162565177521,None,0.0,69.57572120745775,2.39457007043565,0.0,0.0,Cattle manure,Byproduct,None,10.119650418576912,Reactor,MgSO₄,34.0,Woody peat,Sodium salt,27.32884658064516,114.0,30.0,0.0,1.596639959668374,52.45470271642583,106.12086400000004,10.35733894120812,0.3754989802837372,0.2359192665945458,1000000.0
1.0,None,2.147162565177521,Intermittent ,212.0,53.0,9.947481089186375,30.0,1.0186262603386125,Cattle manure,Poultry manure,None,5.0,Reactor,Calcium magnesium phosphate fertilizer,26.0,Soil,Zeolite,27.32884658064516,91.0,31.0,21.97869047900172,1.596639959668374,52.27085115477227,108.47230300000004,10.926475740376802,0.3624212741851806,0.1842266367415345,1000000.0
1.0,None,2.147162565177521,Intermittent ,574.0,51.0,8.242741810171045,63.0,0.99439231674673,Cattle manure,None,None,11.35049962339719,Windrow,Zeolite,33.0,Straw,Microbiological agent,27.32884658064516,78.0,30.0,24.245822976844007,1.596639959668374,50.40649561639778,105.005919,10.72477700258253,0.277313083410263,0.1461183265173916,1000000.0
1.0,None,2.147162565177521,None,0.0,80.32597466688873,7.197164121033586,0.0,0.0,Cattle manure,Poultry manure,None,5.0,Reactor,Ca-superphosphate,27.0,Woody peat,Ca-superphosphate,27.32884658064516,112.0,15.0,0.0,1.596639959668374,35.52117657701406,100.99868599999998,10.35733894120812,0.4205418527126312,0.2548751499955189,1000000.0
1.0,None,2.147162565177521,Continuous,0.0,52.98893415964324,3.694161938361396,0.0,1.1755245105544578,Cattle manure,Byproduct,None,8.86262310017042,Reactor,DCD,23.0,Straw,Mg(OH)₂,27.328846580645163,26.0,27.0,0.0535786126555869,1.596639959668374,19.85349896681984,104.585815,7.34820877886395,0.42523193359375,0.2511204850278494,1000000.0
1.0,None,2.147162565177521,None,0.0,58.0,9.453567982170007,0.0,0.0,Cattle manure,Poultry manure,None,6.0,Reactor,Organic acid,37.0,Straw,Lime,27.32884658064516,125.0,31.0,0.0,1.596639959668374,45.47634807318852,106.63546800000002,11.318319620378874,0.4246304035186767,0.199075272928299,1000000.0
1.0,None,2.147162565177521,Intermittent ,237.0,83.1755998257041,8.427064521285251,16.0,1.653631594041703,Cattle manure,Byproduct,None,7.0,Reactor,Inorganic acid,21.96839777556836,Straw,MgSO₄,27.32884658064516,86.0,28.0,0.5943558836003437,1.596639959668374,33.73436718077311,106.28373700000002,8.880447296008423,0.2236793339252472,0.2281426592924677,1000000.0
0.0,None,2.147162565177521,Intermittent ,1181.0,66.0,5.314578972187476,4.0,0.3041374372389476,Cattle manure,Straw,None,8.835839926370168,Trough,DCD,32.0,Straw,Labile carbon source,27.32884658064516,126.0,31.0,58.76400314112517,1.596639959668374,15.014695320341202,109.612368,8.550834994500843,0.4781571328639984,0.1421336273233795,1000000.0
