Material_Main,Turning times,Application Rate (%DW),V3_Ventilation Duration (min), Composting Method,Initial pH,V1_Ventilation Type,Compost volume (m3),Additive_4,Initial Moisture Content (%),V2_Ventilation Interval (min),Additive_3,Initial GI (%),Material_2,Material_3,Period (d),V4_Ventilation Day,Additive_1,Initial C/N (%),M1_is Enclosed,Additive_2,V5_Ventilation rate (L/min/kg iniDW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
Sewage sludge,3.0,3.704344822435278,20.88445550445526,Windrow,6.0,Intermittent ,4.210797122302158,None,84.05185114536337,1225.0,None,27.66462588952113,Green Waste,Green waste,58.0,30.0,Potassium phosphate,18.0,0.0,Calcium magnesium phosphate fertilizer,0.0498075391357273,2.1457865217391303,53.62205893556133,97.84221900000004,7.063736547468148,0.4980395138263702,0.0918383486606474,1000000.0
Sewage sludge,3.0,3.288611484332632,25.199109959283813,Windrow,6.0,Intermittent ,4.210797122302158,None,59.0,1020.0,None,27.32884658064516,Byproduct,None,120.0,32.0,Ferric salt,34.0,0.0,DCD,1.9243094676369108,2.1457865217391303,25.44835327666947,101.89063600000004,9.387317090127535,0.4617609679698944,0.1247566054768657,1000000.0
Sewage sludge,0.0,8.468375331366575,0.0,Trough,8.576123092664776,Continuous,4.210797122302158,None,63.0,0.0,None,27.32884658064516,Plastic tube pieces,Straw,57.0,17.0,Inorganic acid,33.0,1.0,DCD,1.845715040975592,2.1457865217391303,59.96581915512965,99.48274500000004,5.007531993734813,0.46250119805336,0.2006519047804396,1000000.0
Sewage sludge,2.0,7.434153871387917,0.0,Trough,5.0,Continuous,4.210797122302158,None,61.0,0.0,None,27.32884658064516,Sawdust,Mature compost,84.0,15.0,Microbiological agent,18.0,1.0,Gypsum,1.260660635555606,2.1457865217391303,19.53186341581343,98.87923100000005,7.918622286365987,0.4728702008724212,0.1773804651636255,1000000.0
Sewage sludge,0.0,7.14413011469212,0.0,Windrow,8.765523474475183,Continuous,4.210797122302158,None,70.0,0.0,None,27.32884658064516,Green waste,Mature compost,101.0,70.0,Mg(OH)₂,40.5191118679754,1.0,DCD,0.6075139977353037,2.1457865217391303,86.94536411914164,100.057361,4.8262644219992605,0.4548949301242828,0.1363985006314697,27.907471166747676
Sewage sludge,7.0,7.024212450029444,4.329735214271773,Reactor,10.223297061026456,Intermittent ,4.210797122302158,None,59.0,215.0,None,27.32884658064516,Byproduct,Poultry manure,39.0,39.0,Gypsum,32.0,1.0,Inorganic acid,0.7882566737365566,2.1457865217391303,74.55677185934263,100.33359800000002,8.316883765821178,0.4206427633762359,0.1744949589764279,1000000.0
Sewage sludge,9.0,4.419601979282877,0.0,Windrow,8.0,Continuous,4.210797122302158,None,78.88340670113445,0.0,None,27.32884658064516,Byproduct,Green waste,124.0,24.0,Carbonatite,22.0,0.0,Ca-superphosphate,1.6630063498829115,2.1457865217391303,22.188494659180755,99.67492400000005,9.607172628240765,0.4371276795864105,0.2288364286582764,1000000.0
Sewage sludge,2.0,6.779894623887484,0.0,Trough,5.0,Continuous,4.210797122302158,None,74.05407697804792,0.0,None,27.32884658064516,Byproduct,Poultry manure,111.0,12.0,Labile carbon source,43.465100199304125,1.0,Organic acid,0.9253583100183108,2.1457865217391303,93.26682617370756,102.54562600000004,8.136241573697403,0.3040094077587127,0.1972018820847244,21.13673853978546
Sewage sludge,5.0,7.378770063935283,0.0,Windrow,11.60356563660146,Continuous,4.210797122302158,None,69.0,0.0,None,27.32884658064516,Byproduct,None,127.0,25.0,Ferric salt,21.0,1.0,Zeolite,1.682853084658816,2.1457865217391303,22.187149322457024,101.458907,6.507204869545299,0.5781251788139343,0.2089886001981153,1000000.0
Sewage sludge,0.0,5.593367925668328,21.32980962897968,Trough,8.0,Intermittent ,4.210797122302158,None,57.0,110.0,None,27.32884658064516,Byproduct,Green waste,80.0,59.0,MgSO₄,37.0,1.0,Zeolite,0.7958440376727234,2.1457865217391303,49.948643049225325,102.80079700000005,7.472921207887867,0.4620491564273834,0.160260654400773,1000000.0
Sewage sludge,1.0,7.667731103473611,57.07180157502613,Windrow,7.0,Intermittent ,4.210797122302158,None,79.23947209487626,520.0,None,27.328846580645163,None,Straw,35.0,18.0,Ca-superphosphate,21.0,0.0,MgSO₄,0.9041705771874904,2.1457865217391303,65.76965646890733,99.58284100000004,7.906650827607899,0.4636379182338714,0.1758976733647007,1000000.0
Sewage sludge,0.0,8.381545217320843,26.576367854867204,Trough,5.0,Intermittent ,4.210797122302158,None,60.0,1065.0,None,27.32884658064516,Husk,None,102.0,16.0,Labile carbon source,25.0,1.0,Inorganic acid,1.0067438249980836,2.1457865217391303,31.54591092646652,99.01066200000002,6.136563399583079,0.3189158141613006,0.1652780928525188,1000000.0
Sewage sludge,2.0,2.8952451722783,0.0,Windrow,8.532005792764867,Continuous,4.210797122302158,None,50.0,0.0,None,27.328846580645163,Byproduct,Poultry manure,88.0,58.0,Potassium phosphate,36.0,0.0,None,1.935824129226829,2.1457865217391303,14.637548990531023,102.75936200000004,7.674591617112838,0.5403792858123779,0.1627575374027139,1000000.0
Sewage sludge,2.0,4.958795670055372,15.53794906333935,Reactor,8.0,Intermittent ,4.210797122302158,None,73.81144860712301,1109.0,None,27.32884658064516,Byproduct,None,77.0,34.0,Inorganic acid,28.0,1.0,Organic acid,0.3350671997712948,2.1457865217391303,49.41893121448142,101.49893800000004,8.285281831781623,0.4562982618808746,0.1354338571932227,1000000.0
Sewage sludge,6.0,4.327778725091395,0.0,Reactor,11.26096561744648,Continuous,4.210797122302158,None,68.0,0.0,None,27.32884658064516,Byproduct,Straw,57.0,23.0,Lime,35.0,1.0,MgSO₄,1.3557435281982644,2.1457865217391303,68.94208351791343,100.86970700000003,7.547902722636386,0.4545494616031647,0.2200245075643005,1000000.0
Sewage sludge,6.0,5.857279005390881,0.0,Trough,11.378166362807477,Continuous,4.210797122302158,None,69.0,0.0,None,27.32884658064516,None,Green waste,101.0,29.0,None,45.1219997189956,0.0,None,1.4524001813259977,2.1457865217391303,96.8221788309376,99.08285800000002,7.330283435304968,0.4491735994815826,0.2026495154955538,23.445480462142797
Sewage sludge,21.0,2.172579638588913,0.0,Trough,8.918155981503645,Continuous,4.210797122302158,None,52.0,0.0,None,27.32884658064516,Soil,Byproduct,129.0,77.0,MgO,16.0,1.0,Zeolite,1.8826146179579168,2.1457865217391303,66.3545980966843,95.55477600000002,7.541554391502876,0.4300810992717743,0.1893629783971266,1000000.0
Sewage sludge,25.0,2.283406083501231,23.62646237489816,Trough,11.53425775778059,Intermittent ,4.210797122302158,None,70.24855298266473,1024.0,None,27.32884658064516,Byproduct,Poultry manure,72.0,25.0,Ca-superphosphate,16.0,1.0,Biochar,1.5531156414814518,2.1457865217391303,73.85058610652054,98.68218200000004,9.958410842510633,0.4105431735515594,0.1788726227008235,1000000.0
