M1_is Enclosed,Period (d), Composting Method,Turning times,V2_Ventilation Interval (min),Compost volume (m3),Initial GI (%),Material_2,Additive_2,Initial Moisture Content (%),Material_3,Additive_1,V5_Ventilation rate (L/min/kg iniDW),Initial pH,Material_Main,Additive_3,Additive_4,V4_Ventilation Day,Application Rate (%DW),Initial C/N (%),V1_Ventilation Type,V3_Ventilation Duration (min),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.0,131.0,Reactor,10.0,866.0,0.314,27.32884658064516,Byproduct,MgSO₄,72.69289766457646,Mature compost,Calcium magnesium phosphate fertilizer,1.540493082300018,7.0,Green waste,None,None,3.0,8.547746330378912,39.0,Intermittent ,24.659498990639875,1.4280600332415827,10.485425167354247,92.4587,8.195162656485596,0.3029073476791382,0.1672551302374743,1000000.0
0.0,115.0,Trough,9.0,1104.0,0.314,27.32884658064516,Green Waste,Biochar,67.19716241277999,Byproduct,Biochar,1.3225419699551206,6.0,Green waste,None,None,5.0,5.530529514591932,41.26562170082013,Intermittent ,31.02647334392064,1.4280600332415827,58.53306349077417,91.515526,6.18860605521249,0.1772662103176117,0.1961568665761132,1000000.0
1.0,91.0,Reactor,24.0,654.0,0.314,27.32884658064516,Plastic tube pieces,Ca-superphosphate,52.0,Mature compost,Urea,1.3697710402043544,10.771466206991915,Green waste,None,None,5.0,9.650020611815869,17.0,Intermittent ,32.334107175064105,1.4280600332415827,33.148231560408185,91.747219,6.18860605521249,0.3171118795871734,0.1559534541293924,1000000.0
1.0,75.0,Trough,17.0,0.0,0.314,27.32884658064516,Green waste,DCD,53.0,None,Microbiological agent,0.853896713141287,8.0,Green waste,None,None,0.0,2.649804509845059,14.0,None,0.0,1.4280600332415827,23.015889094947248,91.27452999999994,3.906028620984919,0.5316228866577148,0.2059418865022981,1000000.0
1.0,23.0,Reactor,1.0,1046.0,0.314,27.32884658064516,None,Gypsum,70.0,Green waste,Potassium phosphate,0.2069809108221432,7.0,Green waste,None,None,2.0,8.867924884994952,28.0,Intermittent ,49.52486084815455,1.4280600332415827,15.567193695550936,91.463718,6.18860605521249,0.3451774716377258,0.1545020520625897,1000000.0
0.0,133.0,Windrow,17.0,0.0,0.314,27.32884658064516,Byproduct,Ca-superphosphate,54.0,Green waste,Clay,0.0,5.0,Green waste,None,None,0.0,4.164900488043047,18.0,None,0.0,1.4280600332415827,48.86679550633434,90.79324899999996,3.1828114943831767,0.4162513017654419,0.1602852596264071,1000000.0
1.0,25.0,Trough,15.0,0.0,0.314,27.32884658064516,Green waste,Ca-superphosphate,79.47080834251238,Green waste,MgHPO₄,0.0,10.749003710679604,Green waste,None,None,0.0,3.675280417360229,31.0,None,0.0,1.4280600332415827,41.11254211832746,90.79324899999996,3.1828114943831767,0.5091649889945984,0.2082067922138991,1000000.0
1.0,116.0,Reactor,23.0,533.0,0.314,27.32884658064516,Byproduct,Biochar,71.18890518254602,Byproduct,MgHPO₄,0.3453309038814678,8.020497822189087,Green waste,None,None,3.0,6.915790587025089,17.0,Intermittent ,20.876134205558397,1.4280600332415827,23.36304171352953,92.254333,7.163693733739097,0.2118301093578338,0.1631759553576866,1000000.0
1.0,127.0,Reactor,17.0,1396.0,0.314,27.32884658064516,Husk,DCD,58.0,Mature compost,K₂SO₄,0.037931861693089,5.0,Green waste,None,None,0.0,9.708006764251884,44.63555994752413,Intermittent ,26.52717870157168,1.4280600332415827,63.74225922241797,92.00113299999995,6.910004206836197,0.4114516377449035,0.1314559400582685,19.41906353503315
1.0,128.0,Trough,30.0,240.0,0.314,27.328846580645163,Husk,None,64.0,Byproduct,Carbonatite,0.7623074216183046,10.989581263582526,Green waste,None,None,3.0,4.03810370480224,38.0,Intermittent ,0.8530625980735173,1.4280600332415827,53.28613796256193,91.674685,6.1887299436505305,0.1834229826927185,0.1802391509591935,1000000.0
0.0,84.0,Trough,22.0,0.0,0.314,27.32884658064516,Green Waste,Gypsum,75.74978778097433,None,Ca-superphosphate,1.6043154925410843,11.109345424623816,Green waste,None,None,2.0,5.599850511119051,15.0,Continuous,0.0,1.4280600332415827,54.04419257293695,90.75506199999998,7.597307955705564,0.341634601354599,0.2004687852546944,1000000.0
1.0,15.0,Reactor,20.0,0.0,0.314,27.32884658064516,Green waste,Ca-superphosphate,70.40516584199176,Green waste,Sand,0.0,6.0,Green waste,None,None,0.0,5.024804776169979,24.0,None,0.0,1.4280600332415827,24.162450421709345,90.33963799999994,3.3006477751250656,0.8135823607444763,0.1999121917437512,1000000.0
0.0,120.0,Trough,30.0,875.0,0.314,27.32884658064516,Green waste,None,80.00005890009126,Byproduct,None,1.8253800282522687,8.217021394282355,Green waste,None,None,3.0,3.979644883465947,31.0,Intermittent ,41.89404818271283,1.4280600332415827,24.22881603453124,92.32947199999998,6.18860605521249,0.1812796145677566,0.1632772768765792,1000000.0
1.0,99.0,Reactor,24.0,0.0,0.314,27.331041074004755,Byproduct,Biochar,73.29409312492558,Straw,Sodium salt,0.1320280131651916,6.0,Green waste,None,None,0.0,3.2662145855492426,16.0,None,0.0,1.4280600332415827,23.42681840324786,90.94969999999994,4.758268085394209,0.4980561733245849,0.1796996647412218,1000000.0
0.0,35.0,Trough,0.0,1105.0,0.314,27.32884658064516,None,Potassium phosphate,70.51948679536159,Poultry manure,Sand,1.81302402016829,9.632119933200364,Green waste,None,None,0.0,5.953940968817364,40.0,Intermittent ,33.134582476539656,1.4280600332415827,49.05655710963505,91.93112799999996,6.950294072404564,0.3774255812168121,0.1500946353219373,1000000.0
0.0,86.0,Trough,10.0,548.0,0.314,27.32884658064516,Plastic tube pieces,Organic acid,55.0,Straw,Urea,0.953053853082162,10.2529969118301,Green waste,None,None,4.0,9.569236675397342,15.0,Intermittent ,2.045406850124936,1.4280600332415827,20.96358624427293,91.477838,7.006517635800151,0.3038563728332519,0.1457933835319656,1000000.0
0.0,15.0,Windrow,28.0,0.0,0.314,27.32884658064516,Husk,Biochar,66.0,Mature compost,K₂SO₄,0.0,7.0,Green waste,None,None,0.0,3.838513829692964,26.0,None,0.0,1.4280600332415827,48.46368660968508,90.79324899999996,3.1828114943831767,0.7819551229476929,0.1763428051876106,1000000.0
1.0,67.0,Trough,29.0,0.0,0.314,27.32884658064516,Green waste,Calcium magnesium phosphate fertilizer,59.0,Straw,Clay,0.0,5.0,Green waste,None,None,0.0,8.74541799445484,25.0,None,0.0,1.4280600332415827,7.948983317329881,90.49521699999994,4.64043180465232,0.4128614664077759,0.1900683332527579,1000000.0
0.0,51.0,Trough,20.0,856.0,0.314,27.32884658064516,Plastic tube pieces,Mg(OH)₂,71.86079556959334,Straw,Sulfur,1.7307041982400162,7.0,Green waste,None,None,2.0,6.427091188249733,43.00885821191875,Intermittent ,13.44017828750779,1.4280600332415827,61.41923148779521,91.83182899999998,7.224724047163264,0.3042283952236175,0.1664835198430605,23.702788119132112
1.0,79.0,Trough,27.0,1200.0,0.314,27.32884658064516,Green waste,DCD,76.95659619105419,Byproduct,Phosphogypsum,1.6317855905521272,7.0,Green waste,None,None,2.0,9.275353962568683,23.0,Intermittent ,42.50078910080752,1.4280600332415827,8.773692979044501,92.777759,6.18860605521249,0.2482176423072815,0.1769734402924694,1000000.0
1.0,68.0,Reactor,23.0,823.0,0.314,27.32884658064516,Sawdust,None,67.0,Straw,None,1.392839577205864,11.083580564169392,Green waste,None,None,3.0,4.673188232484241,14.0,Intermittent ,28.49931199144975,1.4280600332415827,48.764031722202965,91.130338,9.32031603260469,0.3115483820438385,0.1708701808837057,1000000.0
1.0,70.0,Reactor,11.0,0.0,0.314,27.32884658064516,Green waste,DCD,70.29248500084742,Green waste,Gypsum,0.0,6.0,Green waste,None,None,0.0,3.917217810388332,28.0,None,0.0,1.4280600332415827,16.65366192702575,90.85554899999995,3.3006477751250656,0.4184442162513733,0.2017269856369961,1000000.0
1.0,106.0,Reactor,26.0,732.0,0.314,27.32884658064516,Byproduct,Gypsum,78.41236353747766,Byproduct,Mature compost,1.3586624792598023,11.347055712840952,Green waste,None,None,2.0,4.68137440689303,38.0,Intermittent ,31.094191075520374,1.4280600332415827,20.832430738455635,92.108541,6.18860605521249,0.2371229529380798,0.1623059944620005,1000000.0
0.0,14.0,Windrow,11.0,0.0,0.314,27.32884658064516,Husk,Biochar,66.0,Poultry manure,Ferric salt,0.0,6.0,Green waste,None,None,0.0,6.423046542843632,33.0,None,0.0,1.4280600332415827,37.908845727147714,90.74093799999996,6.76169416445577,0.728524386882782,0.1670098275502483,1000000.0
1.0,50.0,Windrow,23.0,407.0,0.314,27.32884658064516,Green waste,MgO,71.50776948232098,Mature compost,Sand,1.414513031839001,8.889953784521845,Green waste,None,None,0.0,4.587632958228797,29.0,Intermittent ,33.56236683816883,1.4280600332415827,43.92358015470693,92.17512099999996,4.946374366081296,0.409418523311615,0.1680839733145172,1000000.0
1.0,50.0,Reactor,26.0,0.0,0.314,27.328846580645163,Green Waste,Biochar,49.99999999999999,Mature compost,Gypsum,0.0,7.09743387675047,Green waste,None,None,0.0,2.615591891985452,10.0,None,0.4122638203153685,1.4280600332415827,11.17629929817504,90.77824899999996,3.3006477751250656,0.5316228866577148,0.1885935865149929,1000000.0
1.0,117.0,Reactor,15.0,0.0,0.314,27.32884658064516,Husk,Gypsum,59.0,Green waste,Sand,0.9156592093157704,10.52283141632974,Green waste,None,None,3.0,4.909835490550211,33.0,Continuous,0.0,1.4280600332415827,13.36201070953462,90.93835699999998,6.71705487455194,0.3239101469516754,0.2192300425857786,1000000.0
0.0,26.0,Windrow,24.0,0.0,0.314,27.32884658064516,Byproduct,Calcium magnesium phosphate fertilizer,66.0,Mature compost,Sand,0.0,9.36124797458117,Green waste,None,None,0.0,5.17692661469101,23.0,None,0.0,1.4280600332415827,28.428318161281137,90.33963799999994,3.1828114943831767,0.4407148659229278,0.1720346305571441,1000000.0
1.0,48.0,Reactor,21.0,0.0,0.314,27.32884658064516,Husk,DCD,73.37104634306166,None,Urea,0.0,9.81710593921139,Green waste,None,None,0.0,2.5932495532896587,36.0,None,0.0,1.4280600332415827,18.001902899629474,90.77824899999996,4.023864901726808,0.5316228866577148,0.18422862240683,1000000.0
0.0,121.0,Trough,8.0,0.0,0.314,27.32884658064516,None,Ca-superphosphate,78.44472821814712,Straw,Potassium phosphate,0.0,10.07009991557139,Green waste,None,None,0.0,2.109103985254343,40.27710050606253,None,0.0,1.4280600332415827,57.518117487562215,91.08536899999996,4.64043180465232,0.5218088626861572,0.1623377790915229,17.87499582292223
1.0,96.0,Windrow,10.0,495.0,0.314,27.32884658064516,Woody peat,Biochar,68.0,Green waste,Inorganic acid,1.2257957748262551,10.227488293248484,Green waste,None,None,2.0,7.187761207921891,35.0,Intermittent ,38.577636406849145,1.4280600332415827,50.84294431329025,91.313473,7.607168797213161,0.383898913860321,0.1486553365202499,1000000.0
1.0,73.0,Trough,27.0,1159.0,0.314,27.32884658064516,None,DCD,61.0,Straw,Lime,1.5943841696189145,10.594325715370228,Green waste,None,None,2.0,2.2458342108114264,42.63718139592797,Intermittent ,33.032759420556424,1.4280600332415827,60.888454681596286,92.93833099999998,8.033176118912296,0.4188994169235229,0.1656284890598816,22.61849544759583
0.0,57.0,Windrow,18.0,912.0,0.314,27.32884658064516,None,None,73.87053854527609,Mature compost,None,1.392738147232806,12.01535043003539,Green waste,None,None,3.0,4.770523889104275,26.0,Intermittent ,27.95179438097215,1.4280600332415827,23.15555877911506,92.02710299999995,8.036186795888561,0.2896693050861358,0.1648336711714913,1000000.0
1.0,91.0,Reactor,17.0,355.0,0.314,27.32884658064516,Byproduct,Calcium magnesium phosphate fertilizer,55.0,Poultry manure,Ferric salt,0.6232927789573617,11.318813056051829,Green waste,None,None,3.0,8.458215428823603,41.31343197103475,Intermittent ,5.437410675587011,1.4280600332415827,58.99806103387976,92.22771299999998,9.041679582209667,0.2721601128578186,0.1690708113549715,21.76987835553374
1.0,20.0,Reactor,15.0,0.0,0.314,27.32884658064516,Husk,Biochar,83.21934763442589,None,Biochar,0.0,7.0,Green waste,None,None,0.0,2.956545170459906,45.19500872655682,None,0.0,1.4280600332415827,64.54118566440036,90.82370299999994,4.023864901726808,0.876998782157898,0.2271553006731672,25.253879196802824
0.0,111.0,Windrow,11.0,0.0,0.314,27.32884658064516,Husk,Ca-superphosphate,63.0,Straw,Ca-superphosphate,0.0,8.416704982261946,Green waste,None,None,0.0,3.061849800609777,16.0,None,0.0,1.4280600332415827,30.649321444505446,90.85554899999995,4.64043180465232,0.4956870079040527,0.1256448864796696,1000000.0
1.0,97.0,Reactor,26.0,0.0,0.314,27.32884658064517,Husk,DCD,59.0,None,MgHPO₄,0.050887387315398,6.0,Green waste,None,None,0.0,2.8398551193505828,44.68748872542599,None,0.0,1.4280600332415827,63.816416634714685,91.34269399999994,4.023864901726808,0.5316228866577148,0.2226165137858092,17.21071824818116
1.0,132.0,Reactor,20.0,1138.0,0.314,27.32884658064516,Green Waste,Ca-superphosphate,58.0,Straw,MgO,1.4183115645035815,7.0,Green waste,None,None,4.0,2.204367465136376,15.0,Intermittent ,35.879817853102246,1.4280600332415827,30.2813798721546,92.98487499999996,8.033176118912296,0.3921868205070495,0.1525143814971186,1000000.0
1.0,128.0,Trough,12.0,0.0,0.314,27.32884658064516,None,Calcium magnesium phosphate fertilizer,62.0,None,K₂SO₄,0.0,11.059315398712936,Green waste,None,None,0.0,4.304549524078055,16.0,None,0.0,1.4280600332415827,31.60172838502546,90.85554899999995,3.906028620984919,0.4170416593551636,0.1540141626868107,1000000.0
0.0,52.0,Trough,20.0,0.0,0.314,27.32884658064516,Green Waste,Microbiological agent,83.40420992927434,Mature compost,Lignite,0.3016367594999192,6.0,Green waste,None,None,4.0,3.879123614517108,38.0,Continuous,0.0,1.4280600332415827,56.93274717273863,90.518833,6.71705487455194,0.2848075926303863,0.187332845432397,1000000.0
1.0,119.0,Reactor,30.0,1004.0,0.314,27.32884658064516,Husk,Zeolite,52.0,Byproduct,Mg(OH)₂,1.3306946883259414,7.0,Green waste,None,None,2.0,9.877907855109214,28.0,Intermittent ,13.04887542299439,1.4280600332415827,28.20069827869069,92.46140599999995,5.592006501008421,0.2234703302383422,0.1662013013005648,1000000.0
1.0,64.0,Reactor,16.0,433.0,0.314,27.32884658064516,Green waste,Microbiological agent,51.0,Green waste,Microbiological agent,1.9638257091197877,12.054850642599623,Green waste,None,None,0.0,7.97798961433431,34.0,Intermittent ,41.77993595721421,1.4280600332415827,23.48283966058392,92.32980099999996,4.946374366081296,0.4062994420528412,0.1817560837470817,1000000.0
1.0,14.0,Reactor,26.0,0.0,0.314,27.32884658064516,Husk,Ca-superphosphate,50.0,Poultry manure,Microbiological agent,0.0,8.794727681405872,Green waste,None,None,0.0,2.6799280763299747,42.7323120541916,None,0.0,1.4280600332415827,61.02430697259855,91.11724899999994,6.879530445197659,0.8308603167533875,0.2004449175424243,27.71415580295992
1.0,122.0,Reactor,23.0,0.0,0.314,27.32884658064516,None,Calcium magnesium phosphate fertilizer,67.0,Poultry manure,Urea,0.0,6.0,Green waste,None,None,0.0,1.8082884440228348,40.0,None,0.0,1.4280600332415827,19.642057011518958,91.12606899999992,6.061155995345945,0.4021979868412018,0.2137711953789559,1000000.0
0.0,82.0,Trough,8.0,444.0,0.314,27.32884658064516,Plastic tube pieces,None,75.97085410792279,Straw,None,1.253821543330906,10.68475390993622,Green waste,None,None,2.0,8.35968801041302,27.0,Intermittent ,42.54553758148781,1.4280600332415827,11.75625727488832,91.51457100000002,7.472735291928621,0.3346518278121948,0.1720224666740944,1000000.0
0.0,125.0,Trough,22.0,480.0,0.314,27.32884658064516,Green waste,Biochar,65.0,Straw,Lignite,1.752699297533559,9.046780466442517,Green waste,None,None,2.0,3.387667868923879,29.0,Intermittent ,30.64324106907048,1.4280600332415827,40.31353989274614,92.605511,8.033176118912296,0.3869110941886902,0.1628795546147675,1000000.0
1.0,80.0,Trough,27.0,145.0,0.314,27.328846580645163,Green Waste,Calcium magnesium phosphate fertilizer,55.0,Mature compost,MgO,0.0899511786811835,11.278778780966029,Green waste,None,None,4.0,7.556525583876119,19.0,Intermittent ,38.290451339352494,1.4280600332415827,50.41904017086034,91.531123,6.18860605521249,0.3187129199504852,0.165820451563233,1000000.0
1.0,103.0,Reactor,19.0,991.0,0.314,27.32884658064516,Straw,Biochar,66.63417752495106,Mature compost,Labile carbon source,1.985367691002741,11.679430606633533,Green waste,None,None,5.0,8.9345917421258,43.051980032807776,Intermittent ,50.08842720793935,1.4280600332415827,61.48081203676743,90.88388799999996,7.607168797213161,0.3547254800796509,0.1495979205678531,23.749488705265875
0.0,17.0,Windrow,1.0,0.0,0.314,27.328846580645163,None,DCD,53.0,Byproduct,Sodium phosphates,0.0,7.855145077621355,Green waste,None,None,0.0,2.6716932401597475,26.0,None,0.0,1.4280600332415827,7.764256187647026,90.56643499999994,3.1828114943831767,0.809727668762207,0.1525475400617383,1000000.0
1.0,18.0,Windrow,19.0,0.0,0.314,27.32884658064516,Green waste,DCD,68.0,Mature compost,MgHPO₄,0.0,9.252419601589793,Green waste,None,None,0.0,3.2847084170006315,42.97901112158556,None,0.0,1.4280600332415827,61.37660805098182,90.79324899999996,3.1828114943831767,0.8785030841827393,0.1732214466668167,27.570400405407185
1.0,105.0,Reactor,20.0,85.0,0.314,27.328846580645163,Plastic tube pieces,Ca-superphosphate,69.0,Mature compost,Phosphogypsum,1.318332167621195,5.0,Green waste,None,None,2.0,8.111785465556743,18.0,Intermittent ,5.272967785008658,1.4280600332415827,7.527618560610865,91.861354,6.1887299436505305,0.3449323177337646,0.20639390136414,1000000.0
1.0,81.0,Reactor,15.0,0.0,0.314,27.32884658064516,Plastic tube pieces,Ca-superphosphate,75.72321403090692,Straw,Urea,1.0433515141970162,8.332901928500355,Green waste,None,None,3.0,4.323857130143697,15.0,Continuous,0.0,1.4280600332415827,13.8129198379857,90.95796299999998,8.095283393685236,0.2898976802825928,0.2056754188613124,1000000.0
1.0,33.0,Reactor,28.0,450.0,0.314,27.328846580645163,Soil,Mg(OH)₂,57.0,Mature compost,MgHPO₄,1.215611105630247,12.05715531315457,Green waste,None,None,4.0,9.859384977999582,18.0,Intermittent ,1.0412753411653664,1.4280600332415827,17.018792307780863,91.41774,7.19838318829081,0.3219321370124817,0.1849672191027351,1000000.0
1.0,97.0,Windrow,30.0,1397.0,0.314,27.32884658064516,Byproduct,Potassium phosphate,70.4663142057467,Mature compost,Gypsum,1.310905523619906,5.0,Green waste,None,None,3.0,5.927249574921073,23.0,Intermittent ,38.85733562279435,1.4280600332415827,33.74175330611533,92.02710299999995,5.934117028190946,0.290452629327774,0.1783991036743998,1000000.0
1.0,103.0,Windrow,30.0,0.0,0.314,27.32884658064516,Green Waste,Biochar,56.0,Byproduct,MgO,0.0,6.0,Green waste,None,None,0.0,8.205016083631481,32.0,None,0.0,1.4280600332415827,26.03837010348837,90.49521699999994,3.1828114943831767,0.3396706283092499,0.1696663580900567,1000000.0
0.0,63.0,Windrow,18.0,3.0,0.314,27.32884658064516,None,Calcium magnesium phosphate fertilizer,72.97252291486741,Mature compost,Biochar,0.4790077802463812,5.0,Green waste,None,None,3.0,7.090123032466748,36.0,Intermittent ,40.77063381407844,1.4280600332415827,20.051737254544133,92.254333,6.18860605521249,0.2841490507125854,0.1766109508297659,1000000.0
0.0,119.0,Trough,20.0,0.0,0.314,27.32884658064516,Green waste,Inorganic acid,55.0,None,Calcium magnesium phosphate fertilizer,1.5274919609701467,6.0,Green waste,None,None,3.0,5.750613525664242,39.0,Continuous,0.0,1.4280600332415827,45.22272640656759,90.78692599999998,7.597307955705564,0.312494546175003,0.202917183588724,1000000.0
0.0,60.0,Trough,29.0,528.0,0.314,27.32884658064516,Sawdust,Mg(OH)₂,82.89786743329451,Mature compost,Sulfur,1.5034003828104496,8.383223220468132,Green waste,None,None,5.0,3.7383165859260687,27.0,Intermittent ,33.931255907545925,1.4280600332415827,41.53903009438294,91.160544,6.18860605521249,0.3935363292694092,0.1617397679266286,1000000.0
1.0,75.0,Reactor,30.0,439.0,0.314,27.328846580645163,None,Mg(OH)₂,70.13568043505327,Green waste,Organic acid,0.8352107045026744,6.0,Green waste,None,None,5.0,9.41368021060409,20.0,Intermittent ,15.790435872711337,1.4280600332415827,56.64981626981015,92.08227,6.471498835261569,0.3042603433132171,0.1997793175155984,1000000.0
0.0,16.0,Trough,0.0,0.0,0.314,27.32884658064516,Byproduct,Ca-superphosphate,70.94003437231541,Byproduct,MgSO₄,1.1454642123922354,9.97791445923198,Green waste,None,None,2.0,7.138178568735597,40.86975150901747,Continuous,0.1003916795039085,1.4280600332415827,58.36445869854271,91.60806699999998,6.273213014476148,0.6761817336082458,0.1803842059262808,24.505217484494526
0.0,129.0,Trough,21.0,209.0,0.314,27.32884658064516,Husk,Potassium phosphate,75.36820542809318,Poultry manure,MgHPO₄,1.065444191007364,11.14571257659928,Green waste,None,None,1.0,5.117967610023443,16.0,Intermittent ,40.4732159635243,1.4280600332415827,45.21102121897025,90.78136999999998,8.993359590873602,0.2470709681510925,0.1657012651258578,1000000.0
1.0,31.0,Windrow,16.0,0.0,0.314,27.32884658064516,Green Waste,DCD,59.0,Straw,Sand,0.0,11.235897594105277,Green waste,None,None,0.0,3.385589944840766,16.0,None,0.0,1.4280600332415827,25.88716719873349,90.79324899999996,4.64043180465232,0.4980561733245849,0.1497763235256139,1000000.0
1.0,55.0,Windrow,28.0,0.0,0.314,27.32884658064516,Green Waste,Ca-superphosphate,53.000000000000014,None,Ca-superphosphate,0.0,11.726117877545317,Green waste,None,None,0.0,0.1004020123059672,33.0,None,0.0,1.4280600332415827,25.86551784748722,91.12606899999992,0.602265148770659,0.5668212175369263,0.1776330179406797,1000000.0
0.0,61.0,Windrow,15.0,768.0,0.314,27.32884658064516,Byproduct,Calcium magnesium phosphate fertilizer,50.0,Straw,MgSO₄,0.9920371447516748,6.0,Green waste,None,None,3.0,5.540958338077783,34.0,Intermittent ,38.61514338658531,1.4280600332415827,41.80150608503376,92.303215,8.033176118912296,0.2917203605175018,0.1546813815169697,1000000.0
0.0,15.0,Windrow,13.0,0.0,0.314,27.32884658064516,None,Ca-superphosphate,72.78317872605582,Straw,MgO,0.0507370505124305,10.796074895351136,Green waste,None,None,0.0,2.183675309790522,10.0,None,0.0,1.4280600332415827,34.18163392460859,91.69051399999996,4.64043180465232,0.8911799192428589,0.1359210679540139,1000000.0
1.0,77.0,Windrow,13.0,771.0,0.314,27.32884658064516,None,Zeolite,83.42558621232018,Byproduct,Urea,1.670373393760212,9.877777822007218,Green waste,None,None,3.0,1.710698169104776,23.0,Intermittent ,9.681777585756484,1.4280600332415827,23.43350037983733,92.41772199999996,5.934240916628987,0.2611010074615478,0.1694058542412664,1000000.0
1.0,119.0,Trough,19.0,0.0,0.314,27.32884658064516,Husk,DCD,67.0,Green waste,Inorganic acid,0.0,9.004791853579551,Green waste,None,None,0.0,2.084777376397205,19.0,None,0.0,1.4280600332415827,16.30679942825396,91.12606899999992,3.1828114943831767,0.532382607460022,0.2150965013492964,1000000.0
0.0,33.0,Trough,6.0,95.0,0.314,27.32884658064516,Sawdust,None,65.0,Mature compost,Carbonatite,0.6727203782130813,9.109547367971231,Green waste,None,None,3.0,3.8817002712369,24.0,Intermittent ,27.228685608263188,1.4280600332415827,8.938583464393634,90.70180000000002,8.036186795888561,0.3120108246803283,0.1949532588145497,1000000.0
0.0,79.0,Trough,20.0,694.0,0.314,27.32884658064516,Green Waste,Gypsum,63.0,Green waste,Labile carbon source,1.6844215533617286,9.185044570556514,Green waste,None,None,0.0,3.8801593281464015,40.87359412915602,Intermittent ,53.00880255998558,1.4280600332415827,58.36994619078551,91.76816799999996,4.946374366081296,0.4682478308677673,0.1586655923143802,22.38982230592522
1.0,108.0,Trough,30.0,0.0,0.314,27.32884658064516,Green Waste,DCD,80.4233140456059,Green waste,MgHPO₄,0.3850659640458711,7.0,Green waste,None,None,2.0,8.861813844884121,35.0,Continuous,0.0,1.4280600332415827,10.886404224398198,91.34001099999998,6.71705487455194,0.3569632768630981,0.216709988024891,1000000.0
0.0,33.0,Windrow,23.0,322.0,0.314,27.328846580645163,None,Zeolite,52.0,Mature compost,Sodium phosphates,0.6889543963072755,9.009446009358166,Green waste,None,None,4.0,6.497696987864652,24.0,Intermittent ,43.9592224343518,1.4280600332415827,39.74588375352303,91.853163,5.934117028190946,0.3040847480297088,0.1506404975532783,1000000.0
1.0,43.0,Trough,1.0,567.0,0.314,27.32884658064516,Byproduct,Biochar,76.98001869609134,Mature compost,Mg(OH)₂,0.1484097998957971,7.0,Green waste,None,None,2.0,8.5945373254948,29.0,Intermittent ,26.65828010112989,1.4280600332415827,22.19255755406735,91.799218,8.036186795888561,0.3438244760036468,0.1416025949111436,1000000.0
1.0,25.0,Trough,31.0,1182.0,0.314,27.32884658064516,Byproduct,Microbiological agent,56.0,Green waste,MgHPO₄,1.5337201079222196,8.742185018039885,Green waste,None,None,4.0,7.576715565666708,16.0,Intermittent ,43.47802476688757,1.4280600332415827,42.75010080220611,92.5495,6.18860605521249,0.3058613836765289,0.171174226796974,1000000.0
1.0,47.0,Windrow,19.0,160.0,0.314,27.32884658064516,Byproduct,Mg(OH)₂,77.85131204864322,Byproduct,Labile carbon source,0.1346259018519369,9.155219324739797,Green waste,None,None,2.0,3.143651784249963,11.0,Intermittent ,53.18780807748645,1.4280600332415827,27.15195299129063,92.1701,6.18860605521249,0.2693280279636383,0.148294128557868,1000000.0
0.0,132.0,Trough,7.0,526.0,0.314,27.32884658064516,Husk,Mg(OH)₂,58.0,Mature compost,Labile carbon source,1.5741022509176288,11.367896358839282,Green waste,None,None,3.0,9.59164553246839,36.0,Intermittent ,0.0962101670253723,1.4280600332415827,41.22365864061842,93.037696,6.1887299436505305,0.3007639944553375,0.1555393456026476,1000000.0
1.0,121.0,Windrow,23.0,0.0,0.314,27.328846580645163,Husk,DCD,53.0,Poultry manure,Carbonatite,0.0,5.0,Green waste,None,None,0.0,4.459064414616142,39.0,None,0.0,1.4280600332415827,51.57559865233085,90.79324899999996,5.943319714604056,0.3614107370376587,0.1741107818124461,1000000.0
0.0,54.0,Windrow,17.0,734.0,0.314,27.32884658064516,Green waste,Microbiological agent,79.00925188099868,Mature compost,Forsterite,1.0746437530032054,8.0,Green waste,None,None,2.0,7.744323165773349,34.64659657953981,Intermittent ,6.850426238096123,1.4280600332415827,7.95179236487071,92.54500599999996,6.1887299436505305,0.3285844326019287,0.1609266005183264,1000000.0
0.0,33.0,Trough,6.0,1045.0,0.314,27.32884658064516,Green waste,MgSO₄,60.0,Straw,MgO,1.3979493590926284,9.56485357373948,Green waste,None,None,3.0,4.836154071301403,45.31226548937737,Intermittent ,8.262845429667875,1.4280600332415827,64.70863536101166,91.946843,7.566958462783827,0.2743329405784607,0.1600857707854455,22.56578133725544
1.0,110.0,Windrow,7.0,893.0,0.314,27.32884658064516,Green waste,Inorganic acid,57.0,Green waste,Gypsum,2.703276839024909,11.666390230736273,Green waste,None,None,3.0,3.424263231158213,35.0,Intermittent ,14.95552028273849,1.4280600332415827,44.67519798654281,92.225755,6.0365780756227085,0.3715279698371887,0.1519753674580005,1000000.0
1.0,24.0,Reactor,15.0,1059.0,0.314,27.32884658064516,Green waste,Inorganic acid,60.0,Mature compost,Sodium salt,1.6284069509502643,10.470713179925042,Green waste,None,None,4.0,6.515531524997512,10.0,Intermittent ,22.500670040448775,2.170514636117544,27.27849448106833,92.43980299999996,1000000.0,1000000.0,1000000.0,1000000.0
