Material_2,V5_Ventilation rate (L/min/kg iniDW),Additive_2,Initial C/N (%),V2_Ventilation Interval (min),Additive_3,Period (d),V1_Ventilation Type,Material_3,Application Rate (%DW),Additive_1,Initial GI (%),M1_is Enclosed,Material_Main,Compost volume (m3), Composting Method,V4_Ventilation Day,Additive_4,Turning times,V3_Ventilation Duration (min),Initial Moisture Content (%),Initial pH,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
Green Waste,1.6801156199344454,Calcium magnesium phosphate fertilizer,15.0,343.0,None,98.0,Intermittent ,Mature compost,5.014855544606206,Zeolite,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Reactor,16.0,None,31.0,4.543855443898597,53.0,8.0,2.4967368849582217,23.74134746087335,112.76458700000003,10.432101663161609,0.2269885838031768,0.1635487789630638,1000000.0
Green Waste,0.7434027772849363,Gypsum,32.0,849.0,None,47.0,Intermittent ,None,5.347381967353262,Mg(OH)₂,27.32884658064516,0.0,Poultry manure,0.6292491869918699,Windrow,15.0,None,7.0,17.565597605582397,65.0,9.81093517977201,2.4967368849582217,40.84990108675944,111.338433,10.432101663161609,0.6490864157676697,0.1491178091240549,1000000.0
Byproduct,1.903483002730372,Biochar,14.094623811582911,953.0,None,122.0,Intermittent ,Byproduct,8.358757355739645,Ca-superphosphate,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Reactor,43.0,None,10.0,7.233886898866051,76.25853296805155,5.0,2.4967368849582217,62.44131874785752,114.01578400000004,8.832494733527628,0.5476956367492676,0.1677324109079847,1000000.0
Sawdust,1.215706648849062,Potassium phosphate,41.18912974716693,45.0,None,52.0,Intermittent ,Byproduct,7.96230523178605,Lime,27.32884658064516,0.0,Poultry manure,0.6292491869918699,Windrow,25.0,None,2.0,1.5075743956663712,72.60386315427687,8.0,2.4967368849582217,102.83841949908158,114.27098400000006,8.783803447532907,1.185747504234314,0.1683594609926719,20.093807432500626
Byproduct,0.6451850802164034,DCD,18.0,985.0,None,32.0,Intermittent ,Straw,9.397584620527727,Ferric salt,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Windrow,32.0,None,8.0,1.6317526890455647,79.23607208673997,7.0,2.4967368849582217,99.36250695616788,112.72924500000006,8.692714171290419,0.5431690216064453,0.1830970488840083,1000000.0
Woody peat,0.1570646429807485,Ca-superphosphate,15.0,35.0,None,24.0,Intermittent ,None,5.4114970777481615,Zeolite,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Trough,15.0,None,14.0,2.348925701777333,75.70061163117835,10.69743585382387,2.4967368849582217,90.43847531855492,112.82384500000006,10.096791248638525,0.5663118362426758,0.1087480510204478,1000000.0
Husk,0.2264484188975968,Gypsum,30.0,94.0,None,101.0,Intermittent ,Mature compost,2.8050985148769536,Potassium phosphate,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Windrow,79.0,None,30.0,0.424848586060973,70.57280629620097,11.20474991760322,2.4967368849582217,22.12510496292747,113.50975400000004,8.355090332741018,1.043771743774414,0.1574753162203966,1000000.0
Byproduct,1.6053491121013852,Inorganic acid,44.60846388724566,345.0,None,71.0,Intermittent ,Straw,6.6253376990707125,Organic acid,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Windrow,21.0,None,13.0,5.424482470368572,77.78070221007589,10.05333421056032,2.4967368849582217,111.37559716861306,112.37518400000008,8.692714171290419,0.3841385245323181,0.162743339781479,21.701813422373174
Plastic tube pieces,1.5272545177182857,Gypsum,29.0,873.0,None,84.0,Intermittent ,Mature compost,2.7840532476147875,K₂SO₄,27.328846580645163,1.0,Poultry manure,0.6292491869918699,Trough,27.0,None,20.0,1.6390780799218676,69.0,10.082659198787413,2.4967368849582217,86.84839067501724,113.71015500000004,8.355090332741018,1.0648417472839355,0.1677891261936476,1000000.0
Green waste,0.1331604423359256,Organic acid,36.0,1182.0,None,64.0,Intermittent ,Byproduct,3.293047841209705,Labile carbon source,27.32884658064516,0.0,Poultry manure,0.6292491869918699,Trough,32.0,None,22.0,18.152077909562973,83.51561311368211,9.174062414638724,2.4967368849582217,49.41320196549381,111.231051,8.76230742108279,0.9088327288627625,0.1412042403326553,1000000.0
Sawdust,0.1961231783227068,Ca-superphosphate,39.0,0.0,None,71.0,Continuous,Green waste,3.735714579056757,Potassium phosphate,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Trough,15.0,None,4.0,0.0,75.35213261881138,11.71635901684079,2.4967368849582217,78.71614751801434,110.33000000000006,9.125801469698835,0.6168132424354553,0.210475588626773,1000000.0
Sawdust,1.9798750688717093,MgO,13.0,551.0,None,88.0,Intermittent ,Byproduct,3.817925395453536,Urea,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Trough,37.0,None,19.0,5.327564443205455,63.0,10.35050395980802,2.4967368849582217,47.871294707407934,113.86044400000004,8.541907813505125,0.7960387468338013,0.1481687760680159,1000000.0
Woody peat,0.6544505567529058,MgSO₄,11.485538062039389,117.0,None,80.0,Intermittent ,Byproduct,4.209481077847472,Gypsum,27.328846580645163,1.0,Poultry manure,0.6292491869918699,Windrow,19.0,None,26.0,6.79883662025272,82.22823969350284,8.0,2.4967368849582217,50.98800148908612,112.48291900000004,8.426997006559706,0.6198412775993347,0.1684372645216328,1000000.0
Husk,0.2615358472467106,MgSO₄,40.35088524988687,933.0,None,79.0,Intermittent ,None,9.042513750679753,Mg(OH)₂,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Reactor,25.0,None,16.0,6.1676004448422415,76.66779059925,10.230800127821574,2.4967368849582217,100.7455435441092,113.39868400000006,8.954324830266781,0.4912900328636169,0.156605038464077,19.97987213276108
Plastic tube pieces,0.3533964889275174,MgSO₄,16.0,584.0,None,52.0,Intermittent ,Poultry manure,4.610825053216292,Ferric salt,27.32884658064516,0.0,Poultry manure,0.6292491869918699,Windrow,50.0,None,21.0,22.56312732115748,66.0,7.0,2.4967368849582217,31.399828195238022,110.86592899999998,9.905720568687636,0.919967234134674,0.1676306034386153,1000000.0
Husk,0.290490536432161,DCD,39.0,1051.0,None,67.0,Intermittent ,Byproduct,8.214768365822462,Zeolite,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Trough,55.0,None,31.0,5.597020284802873,78.6430546933988,5.0,2.4967368849582217,78.37704383954309,113.68869000000002,9.198701783255542,0.6707615256309509,0.1495182143635054,1000000.0
Woody peat,0.551018855314745,Gypsum,44.904345073277256,375.0,None,77.0,Intermittent ,Poultry manure,4.370932380279311,Microbiological agent,27.32884658064516,0.0,Poultry manure,0.6292491869918699,Trough,22.0,None,30.0,4.471928113484987,55.99999999999999,7.0,2.4967368849582217,112.11433463934333,110.93631700000002,8.671373959548466,0.6179737448692322,0.1599635726927988,22.056954242795456
Soil,0.7121319503682986,None,18.0,829.0,None,75.0,Intermittent ,Straw,6.103271776976798,Calcium magnesium phosphate fertilizer,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Reactor,43.0,None,9.0,5.088086797552105,67.0,10.05262097220004,2.4967368849582217,29.48161629343593,112.55801400000006,8.783803447532907,0.3632786571979522,0.163330349942595,1000000.0
Straw,1.8567186024540032,MgO,41.471607353376015,578.0,None,132.0,Intermittent ,Green waste,6.768981877664044,Ferric salt,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Windrow,46.0,None,31.0,5.886461300761368,61.99999999999999,5.0,2.4967368849582217,103.54369175767852,112.21866200000004,8.783803447532907,0.6307191252708435,0.1346485047561073,24.068458708428583
None,1.6917868465374142,None,19.0,551.0,None,65.0,Intermittent ,Byproduct,7.007287883783647,None,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Reactor,37.0,None,14.0,3.288256825604321,69.0,11.38554383997289,2.4967368849582217,61.93244528566412,114.25871500000004,8.954324830266781,0.4152571260929107,0.1657169284471533,1000000.0
None,1.75544220051996,DCD,13.0,988.0,None,95.0,Intermittent ,Poultry manure,2.952494783562086,K₂SO₄,27.32884658064516,0.0,Poultry manure,0.6292491869918699,Trough,57.0,None,28.0,7.088456118897377,82.6325328779414,10.425246835289506,2.4967368849582217,14.719084653273342,111.34406000000004,8.355090332741018,0.9015805125236512,0.169668463825754,1000000.0
Sawdust,1.2810648691206654,None,26.0,302.0,None,71.0,Intermittent ,Byproduct,8.238065193964832,None,27.32884658064516,0.0,Poultry manure,0.6292491869918699,Windrow,16.0,None,4.0,2.8843856315905425,83.53067200736493,7.0,2.4967368849582217,50.80937930988162,114.29076400000004,9.06580758901812,0.3944222331047058,0.1611887478505246,1000000.0
Woody peat,0.9522066191495592,MgSO₄,39.0,333.0,None,83.0,Intermittent ,Poultry manure,5.133777586428801,LB Culture,27.328846580645163,1.0,Poultry manure,0.6292491869918699,Windrow,37.0,None,29.0,5.361215384614566,56.0,8.648758356110708,2.4967368849582217,78.00790907560591,110.67830900000004,9.570410154164552,0.8434863686561584,0.1579721348961271,1000000.0
Green Waste,0.916084235115586,Potassium phosphate,38.0,918.0,None,90.0,Intermittent ,None,7.586886373591431,Urea,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Reactor,40.0,None,5.0,4.262605722324695,50.0,11.389897537820858,2.4967368849582217,66.18773339560514,114.22339500000004,8.558612629523415,0.3675528764724731,0.1365512315001526,1000000.0
Straw,1.3778315028916344,Microbiological agent,29.0,207.0,None,79.0,Intermittent ,Straw,4.493575147936426,Calcium magnesium phosphate fertilizer,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Trough,69.0,None,10.0,2.732549414646304,70.0,8.0,2.4967368849582217,59.78698591715147,111.90365500000006,8.426997006559706,0.6654691696166992,0.1966300640387902,1000000.0
Green waste,0.3780926754598082,Organic acid,43.26112129391379,501.0,None,88.0,Intermittent ,Poultry manure,8.703284854399156,MgO,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Reactor,70.0,None,0.0,50.47334271905768,69.0,10.718571782798662,2.4967368849582217,108.0116372191661,111.102982,6.53272286825003,0.541373074054718,0.1483770582330154,19.81194454748597
Plastic tube pieces,0.6435125457686948,None,19.0,1393.0,None,113.0,Intermittent ,None,2.152195169256575,None,27.328846580645163,1.0,Poultry manure,0.6292491869918699,Reactor,44.0,None,17.0,0.5674261586195772,60.0,8.0,2.4967368849582217,54.54397582378253,112.60579800000004,8.110713379752257,1.022641658782959,0.1718326822216654,1000000.0
Green waste,1.2743447723289014,Gypsum,34.0,1019.0,None,65.0,Intermittent ,Poultry manure,6.7833608944429855,Clay,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Reactor,37.0,None,0.0,5.987101517980635,58.0,10.80067720509486,2.4967368849582217,48.85196309445359,114.32748500000008,6.517831100309679,0.530360221862793,0.1681999015270792,1000000.0
Sawdust,1.7102561198426984,Calcium magnesium phosphate fertilizer,35.0,155.0,None,121.0,Intermittent ,None,3.457822904685662,MgHPO₄,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Trough,35.0,None,4.0,4.368348010366789,58.0,9.010266000054797,2.4967368849582217,41.16751534368442,114.28715800000003,8.671373959548466,0.6917276978492737,0.1685582408157507,1000000.0
Byproduct,1.4986770141058328,Ca-superphosphate,24.0,166.0,None,27.0,Intermittent ,None,8.753541975420005,Potassium phosphate,27.32884658064516,0.0,Poultry manure,0.6292491869918699,Trough,23.0,None,14.0,15.706906495550273,83.86628030724479,6.0,2.4967368849582217,44.64249057420212,110.23531200000004,8.692714171290419,0.6219521164894104,0.1763030805305559,1000000.0
Straw,0.8926176148443634,Microbiological agent,19.0,519.0,None,133.0,Intermittent ,Green waste,4.861791796067817,Organic acid,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Trough,23.0,None,1.0,4.155867876275334,67.0,7.0,2.4967368849582217,84.94538612022926,113.66186200000004,9.01114731387561,0.9545716047286988,0.1272647905400969,1000000.0
Sawdust,1.511824045197535,Potassium phosphate,37.0,1241.0,None,95.0,Intermittent ,Byproduct,4.902952643229966,Calcium magnesium phosphate fertilizer,27.32884658064516,0.0,Poultry manure,0.6292491869918699,Windrow,49.0,None,0.0,35.46785319948916,56.0,5.0,2.4967368849582217,99.0565067576113,111.54292800000002,7.555488663194337,0.910010039806366,0.1360895073505535,1000000.0
Green waste,0.1437902740512968,Potassium phosphate,12.0,305.0,None,130.0,Intermittent ,Mature compost,6.26595273640616,Ferric salt,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Trough,20.0,None,11.0,7.001857095137385,81.95025140295677,6.0,2.4967368849582217,64.21221000654843,114.50059200000004,8.954324830266781,0.4248270988464355,0.1473509725992433,1000000.0
Green Waste,0.7306482359597022,None,14.0,409.0,None,129.0,Intermittent ,Byproduct,4.573163031826097,Urea,27.32884658064516,0.0,Poultry manure,0.6292491869918699,Windrow,74.0,None,6.0,58.606111000039895,72.25237166139877,6.0,2.4967368849582217,37.10030855907176,111.474599,11.584902075143798,0.7984809875488281,0.1299816816592923,1000000.0
Sawdust,0.887157822441681,Zeolite,12.0,778.0,None,42.0,Intermittent ,Straw,6.302581506748339,Urea,27.32884658064516,0.0,Poultry manure,0.6292491869918699,Trough,20.0,None,1.0,3.601254888633936,60.0,8.04653317644147,2.4967368849582217,48.26965959645206,113.59210700000008,8.224540607243965,0.8528515696525574,0.1412355992835129,1000000.0
None,0.4493098340351016,MgSO₄,27.0,246.0,None,105.0,Intermittent ,Poultry manure,6.044777830216436,Zeolite,27.32884658064516,0.0,Poultry manure,0.6292491869918699,Windrow,52.0,None,24.0,11.821624558537165,70.0,8.0,2.4967368849582217,91.06497437825684,110.36088099999998,8.954324830266781,0.6962087750434875,0.1626973802961195,1000000.0
Green waste,0.4028575068387758,Calcium magnesium phosphate fertilizer,44.324486282634176,1276.0,None,105.0,Intermittent ,Mature compost,5.292090252178984,Zeolite,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Windrow,40.0,None,21.0,0.0550815739764809,70.0,10.671392071823092,2.4967368849582217,110.66657980867748,113.90865200000005,10.150097521676395,1.0491372346878052,0.1355877494184909,24.231068266841454
Husk,0.2420707763961818,DCD,37.0,1360.0,None,102.0,Intermittent ,Mature compost,9.294165325512084,K₂SO₄,27.32884658064516,0.0,Poultry manure,0.6292491869918699,Trough,55.0,None,30.0,2.212810948002312,82.17049189575346,6.0,2.4967368849582217,60.63186715833493,113.599272,9.198701783255542,0.6330300569534302,0.1623853547340575,1000000.0
Green Waste,1.1117859766997185,Microbiological agent,40.21225373947599,896.0,None,54.0,Intermittent ,Poultry manure,6.373314343372462,Clay,27.32884658064516,0.0,Poultry manure,0.6292491869918699,Trough,53.0,None,5.0,39.00118769830621,66.0,10.58145540582457,2.4967368849582217,100.39941713864889,111.59437200000002,8.558612629523415,0.5658340454101562,0.1651720141239151,20.414364481869445
Green Waste,1.863166209461422,Inorganic acid,22.0,822.0,None,53.0,Intermittent ,Straw,7.469007972374597,Sulfur,27.32884658064516,0.0,Poultry manure,0.6292491869918699,Trough,4.0,None,23.0,4.533318129123417,82.50188279391804,10.951040936248358,2.4967368849582217,96.12362598167476,110.68868600000005,10.13019241300041,0.4794484674930572,0.1559731502064243,1000000.0
None,1.5873710625823212,Mg(OH)₂,22.0,1084.0,None,67.0,Intermittent ,Poultry manure,3.895442032508396,Urea,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Windrow,61.0,None,21.0,0.2628628419037171,63.0,10.685050375263632,2.4967368849582217,66.4051467590297,112.69112900000006,9.00668437407155,1.0561977624893188,0.147533943111823,1000000.0
Woody peat,0.2354102522958312,None,24.956855718085205,676.0,None,58.0,Intermittent ,Poultry manure,3.7743661942323774,None,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Windrow,49.0,None,0.0,7.307295182458963,65.0,5.996397084047117,2.4967368849582217,92.71344483665156,113.22393100000004,6.41207551558949,0.693152904510498,0.1376555524483631,1000000.0
Plastic tube pieces,1.6541420663050177,Inorganic acid,41.22792501121828,1181.0,None,23.0,Intermittent ,None,4.865364720227622,Clay,27.32884658064516,0.0,Poultry manure,0.6292491869918699,Trough,14.0,None,13.0,4.793852759640727,54.0,9.91433076298694,2.4967368849582217,102.9352810658003,112.39085400000008,10.432101663161609,0.6691312193870544,0.1635410752619692,24.830298299006767
Plastic tube pieces,0.964832629969653,None,35.0,896.0,None,98.0,Intermittent ,Byproduct,3.726346812522744,None,27.32884658064516,0.0,Poultry manure,0.6292491869918699,Windrow,76.0,None,12.0,4.911117627490047,75.29397137532708,8.0,2.4967368849582217,29.360684139655092,113.79543200000008,8.76230742108279,0.8800870180130005,0.177617910784668,1000000.0
Plastic tube pieces,1.4659061926656585,Mg(OH)₂,40.35927877962472,1011.0,None,82.0,Intermittent ,Mature compost,2.712851551111301,MgCl₂,27.32884658064516,0.0,Poultry manure,0.6292491869918699,Trough,57.0,None,8.0,43.90006452189765,61.0,10.251224728673662,2.4967368849582217,100.76649997940068,111.087498,8.355090332741018,0.8414660692214966,0.1659222332056166,25.415305128123286
Sawdust,1.566529465929122,Microbiological agent,24.0,880.0,None,60.0,Intermittent ,Mature compost,4.023761229214101,Organic acid,27.328846580645163,1.0,Poultry manure,0.6292491869918699,Reactor,40.0,None,3.0,6.202964502447205,72.56643945890917,8.837667387471136,2.4967368849582217,48.75337318448713,114.81208400000006,8.426997006559706,0.5568767189979553,0.1458719869184241,1000000.0
Green Waste,1.577141091275459,MgO,25.0,991.0,None,113.0,Intermittent ,Poultry manure,5.222898117746957,Potassium phosphate,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Reactor,14.0,None,6.0,1.7359088525104365,62.0,6.0,2.4967368849582217,81.33267969578355,113.00000800000008,10.187724710172848,0.7454881072044373,0.1712543561672076,1000000.0
Husk,0.3956800054493417,Zeolite,31.0,1369.0,None,65.0,Intermittent ,Poultry manure,4.841481911645921,Zeolite,27.32884658064516,0.0,Poultry manure,0.6292491869918699,Trough,54.0,None,5.0,7.023369727595005,61.0,9.976512808889767,2.4967368849582217,87.04766095917327,114.67011400000008,9.905720568687636,0.7773000001907349,0.1345932841957467,1000000.0
Husk,0.102821264111798,None,20.0,700.0,None,105.0,Intermittent ,Straw,9.319544375378191,Carbonatite,27.32884658064516,0.0,Poultry manure,0.6292491869918699,Windrow,75.0,None,9.0,2.1774101775534174,76.46349279473412,11.12499279407226,2.4967368849582217,55.02673824099413,112.68775900000009,8.954324830266781,0.6040371656417847,0.1701203465292171,1000000.0
Woody peat,0.496223547741542,Inorganic acid,13.0,292.0,None,76.0,Intermittent ,Byproduct,1.782190299643542,Mg(OH)₂,27.582211692691885,1.0,Poultry manure,0.6292491869918699,Reactor,48.0,None,11.0,6.992497545664417,65.61960434860721,4.678594515071277,2.4967368849582217,66.36633694314516,113.80617900000004,8.019779918217933,0.2009914964437484,0.1241462026293926,1000000.0
Husk,2.720019430151371,Calcium magnesium phosphate fertilizer,22.05819938302128,1241.0,None,64.0,Intermittent ,Poultry manure,6.397363561859299,MgO,27.576470026649226,1.0,Poultry manure,0.6292491869918699,Reactor,28.0,None,5.0,3.429265969744364,74.43260694566249,9.986592921539437,2.4967368849582217,51.391146945153245,114.41190900000008,9.126936854748152,0.3342311084270477,0.1612772414419018,1000000.0
Green Waste,1.4562403174050036,Ca-superphosphate,40.72858617846659,1383.0,None,28.0,Intermittent ,Mature compost,4.442648901312762,Mg(OH)₂,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Windrow,18.0,None,7.0,1.2494927855144566,72.78133519242073,8.0,2.4967368849582217,101.68856338397715,114.01857000000004,9.00668437407155,0.8276200890541077,0.1888593272925647,21.84565251832668
Plastic tube pieces,0.3609784967665663,MgO,23.0,722.0,None,109.0,Intermittent ,Mature compost,2.1230734889815617,Gypsum,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Reactor,22.0,None,12.0,4.2075758105312655,56.0,11.50882436065833,2.4967368849582217,95.37708041436436,114.44946400000003,8.110713379752257,0.34433713555336,0.1536275111333833,1000000.0
Woody peat,0.6889761182995935,Mg(OH)₂,11.0,70.0,None,72.0,Intermittent ,Green waste,2.26383846284869,Carbonatite,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Reactor,38.0,None,16.0,4.065849053192325,65.0,9.337729365139184,2.4967368849582217,59.66904688238712,112.79498100000004,8.019779918217933,0.2637435495853424,0.1444700143822005,1000000.0
None,0.7327959596242413,Potassium phosphate,31.0,677.0,None,42.0,Intermittent ,Byproduct,9.819596974279818,Sulfur,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Windrow,18.0,None,17.0,6.287984144224987,51.0,11.104567497807157,2.4967368849582217,38.89478394414011,113.57301000000004,8.954324830266781,0.5155484676361084,0.143221612402435,1000000.0
None,1.8068432038895783,Potassium phosphate,41.55136435654136,1061.0,None,115.0,Intermittent ,Straw,7.761876357559859,Biochar,27.32884658064516,1.0,Poultry manure,0.6292491869918699,Windrow,27.0,None,9.0,7.144641019033293,72.10954267916466,5.279382137336688,2.4967368849582217,103.74282400931516,111.81862500000008,8.954324830266781,0.6816057562828064,0.1987063322571943,19.353623425416213
Straw,1.573522549746835,None,25.0,335.0,None,53.0,Intermittent ,Green waste,2.395008613899906,Lime,27.328846580645163,1.0,Poultry manure,0.6292491869918699,Reactor,50.0,None,1.0,3.029331994045908,56.0,10.068512248355953,2.4967368849582217,84.65388677314941,113.60071200000004,7.216140124940233,0.4723648428916931,0.1576486791009145,1000000.0
Soil,1.7676757147921307,Ca-superphosphate,27.0,1018.0,None,114.0,Intermittent ,Poultry manure,3.081006007259634,Sulfur,27.32884658064516,0.0,Poultry manure,0.6292491869918699,Trough,17.0,None,8.0,2.854258046032488,78.52480409978973,9.170526577674202,2.4967368849582217,68.83918655314292,113.03881500000008,8.671373959548466,0.5657363533973694,0.1612722842305091,1000000.0
Plastic tube pieces,0.5437982200392575,Inorganic acid,36.0,1362.0,None,108.0,Intermittent ,Mature compost,2.805282863933116,Clay,27.32884658064516,0.0,Poultry manure,0.6292491869918699,Trough,12.0,None,1.0,52.98333130880513,74.52089199353999,8.329514146099461,2.4967368849582217,93.04836323309333,111.829158,8.077831633937286,1.0562435388565063,0.1521145440356718,1000000.0
