V5_Ventilation rate (L/min/kg iniDW),Additive_3,Application Rate (%DW),Additive_1,V2_Ventilation Interval (min),V3_Ventilation Duration (min),V4_Ventilation Day,M1_is Enclosed,Turning times,Material_2,Material_Main, Composting Method,Additive_2,Compost volume (m3),Period (d),Initial GI (%),Additive_4,Initial C/N (%),Initial pH,Material_3,Initial Moisture Content (%),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.751248567773851,None,6.0037795394648645,MgCl₂,0.0,0.0,3.0,1.0,1.0,None,Swine manure,Windrow,Inorganic acid,0.6277154746460176,30.0,27.32884658064516,None,17.0,8.473918535664781,None,73.40456866765595,Continuous,2.0952942734506244,17.358103489876385,105.90525400000004,10.842977424193109,0.870444118976593,0.1764074570223425,1000000.0
0.6025610710566054,None,2.6443023713756766,Biochar,1014.0,58.33076188775361,1.0,0.0,13.0,Byproduct,Swine manure,Windrow,Calcium magnesium phosphate fertilizer,0.6277154746460176,35.0,27.32884658064516,None,41.21688966593676,6.997415054409901,Green waste,67.0,Intermittent ,2.0952942734506244,86.20988833036287,105.29237600000005,7.280849487133209,0.3395576477050781,0.1730882879133438,1000000.0
0.0,None,5.435095665552046,Potassium phosphate,0.0,0.0,0.0,1.0,1.0,None,Swine manure,Trough,Potassium phosphate,0.6277154746460176,21.0,27.32884658064516,None,28.0,11.37622205596604,None,64.0,None,2.0952942734506244,34.465523655032364,105.22588100000004,10.891978153560636,0.620119571685791,0.2222911713451574,1000000.0
0.7006067846703778,None,2.4172263366082216,Ferric salt,431.0,22.970459033025133,0.0,1.0,1.0,Green Waste,Swine manure,Windrow,Gypsum,0.6277154746460176,17.0,27.32884658064516,None,12.0,11.869896849687574,Poultry manure,68.0,Intermittent ,2.0952942734506244,68.19645522559675,108.036857,7.280849487133209,0.5994857549667358,0.1680571507435253,1000000.0
1.976069334473317,None,4.021268649073575,MgSO₄,616.0,0.8185988528684973,24.0,1.0,8.0,Sawdust,Swine manure,Reactor,Calcium magnesium phosphate fertilizer,0.6277154746460176,35.0,27.32884658064516,None,30.0,9.32773978826873,Mature compost,70.0,Intermittent ,2.0952942734506244,58.51471521305978,108.64382400000004,8.982453465127266,0.6852371096611023,0.1625006236586702,1000000.0
0.7827426352505695,None,3.87136700274101,Forsterite,1141.0,15.124336975977648,10.0,1.0,8.0,Woody peat,Swine manure,Windrow,Mg(OH)₂,0.6277154746460176,37.0,27.32884658064516,None,32.0,8.0,None,81.00794185336323,Intermittent ,2.0952942734506244,67.06442762768013,106.16453600000004,8.355874969316792,0.4255834519863128,0.1766858711148237,1000000.0
0.3859439994005929,None,5.946810537358398,Sodium salt,1288.0,9.555216595524977,8.0,1.0,12.0,Sawdust,Swine manure,Trough,Microbiological agent,0.6277154746460176,40.0,27.32884658064516,None,26.0,10.649733110975298,Mature compost,71.59438477675485,Intermittent ,2.0952942734506244,44.83372502392579,105.52594600000003,9.023373554933746,0.6433058977127075,0.1386836572455244,1000000.0
0.9070737858088432,None,9.902316387537036,LB Culture,1197.0,55.76422192353309,31.0,1.0,7.0,Soil,Swine manure,Windrow,MgO,0.6277154746460176,47.0,27.328846580645163,None,44.373418364913846,5.0,Green waste,59.99999999999999,Intermittent ,2.0952942734506244,92.97536939343274,105.91631000000002,8.393159843725842,0.3831240236759186,0.1388652187482464,25.69395290416404
0.0,None,3.15254078852246,Mature compost,0.0,0.0,0.0,0.0,1.0,Green waste,Swine manure,Trough,Potassium phosphate,0.6277154746460176,13.0,27.328846580645163,None,36.0,8.77631257898138,Mature compost,74.16123882379839,None,2.0952942734506244,26.534987132290624,105.64079100000004,7.8091744180346145,0.7660097479820251,0.1881153190201097,1000000.0
1.291468506898089,None,2.017769602205531,Organic acid,1060.0,4.6998723151681805,5.0,1.0,29.0,Plastic tube pieces,Swine manure,Windrow,Inorganic acid,0.6277154746460176,45.0,27.32884658064516,None,42.8665137312552,9.158571411794616,None,68.0,Intermittent ,2.0952942734506244,89.81796074389159,104.88800900000004,9.023373554933746,0.4459424316883087,0.1528104007098474,28.60266637576792
0.8470116288755858,None,8.49918903328102,LB Culture,112.0,23.90491112936259,3.0,1.0,9.0,Husk,Swine manure,Windrow,Potassium phosphate,0.6277154746460176,24.0,27.32884658064516,None,13.0,8.624936749745464,Poultry manure,74.55248063163803,Intermittent ,2.0952942734506244,27.56575400977895,107.15896400000004,8.445159356941113,0.5936675071716309,0.203696771264147,1000000.0
