Additive_3,M1_is Enclosed,Initial GI (%),V1_Ventilation Type,Material_2,Turning times, Composting Method,Period (d),V4_Ventilation Day,V3_Ventilation Duration (min),Additive_4,Application Rate (%DW),Initial Moisture Content (%),Additive_2,Compost volume (m3),Material_3,Material_Main,Additive_1,Initial pH,V2_Ventilation Interval (min),V5_Ventilation rate (L/min/kg iniDW),Initial C/N (%),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
None,0.0,27.32884658064516,None,Green waste,0.0,Trough,40.0,0.0,0.0,None,9.593426825505633,69.0,Ca-superphosphate,0.0996875,Green waste,Digestate,Sulfur,4.379466616707125,0.0,0.0,15.0,2.754411318174137,78.84329910567358,93.785021,5.3195630616308,1.1475807428359983,0.0911018489396698,1000000.0
None,1.0,27.850029669167743,None,Soil,22.0,Reactor,34.0,0.0,0.0,None,1.1045922458782411,51.57902111515549,Biochar,0.0996875,Byproduct,Digestate,Mature compost,11.844864022255962,0.0,0.0,34.84671362589518,2.754411318174137,64.24587322398406,93.66263000000002,9.61661785047088,1.1659616231918335,0.1559342796933996,1000000.0
None,1.0,27.32884658064516,None,None,14.0,Trough,90.0,0.0,0.0,None,6.532939487231436,67.8059206551082,Biochar,0.0996875,Poultry manure,Digestate,Ca-superphosphate,5.0,0.0,0.0,27.0,2.754411318174137,74.48733258717265,95.34148000000005,10.463796610478926,1.1208604574203491,0.1713446532843835,1000000.0
None,1.0,27.32884658064516,None,Plastic tube pieces,0.0,Trough,91.0,0.0,0.0,None,9.62741369526903,61.0,Biochar,0.0996875,Green waste,Digestate,Microbiological agent,8.98558612234195,0.0,0.0,24.0,2.754411318174137,15.84336379370906,95.192273,11.403553869774262,1.132925271987915,0.1446801572115504,1000000.0
None,0.0,27.32884658064516,None,Straw,1.0,Trough,90.0,0.0,0.0,None,3.313960332968052,51.0,Biochar,0.0996875,Mature compost,Digestate,Biochar,5.0,0.0,0.0,28.0,2.754411318174137,103.67656505645668,96.72648600000008,10.864587584628906,1.1185685396194458,0.0970610147911293,1000000.0
None,1.0,27.32884658064516,None,None,0.0,Reactor,95.0,0.0,0.0,None,9.486812253111989,76.16118345275905,None,0.0996875,Straw,Digestate,None,9.70584787733644,0.0,0.0,27.0,2.754411318174137,30.99075669462838,92.64144200000004,11.212586791996724,1.158513069152832,0.1603128333820139,1000000.0
None,1.0,27.32884658064516,None,None,27.0,Reactor,16.0,0.0,0.0,None,8.010002272597998,58.0,Biochar,0.0996875,Green waste,Digestate,Mature compost,10.164504318953428,0.0,0.0,10.0,2.754411318174137,80.36843089145984,93.41641100000004,8.54228070032037,1.126430630683899,0.0910247071091088,1000000.0
None,1.0,27.32884658064516,None,Green waste,3.0,Reactor,90.0,0.0,0.0,None,9.410520125318287,70.30212064929293,Ca-superphosphate,0.0996875,Green waste,Digestate,Biochar,11.67841215193766,0.0,0.0,23.0,2.754411318174137,52.44138191395967,93.23807800000009,9.346623497008828,1.1558823585510254,0.1795202594339964,1000000.0
None,1.0,27.32884658064516,None,Soil,18.0,Reactor,13.0,0.0,0.0,None,9.569061595401486,64.0,Biochar,0.0996875,Poultry manure,Digestate,Lignite,11.830972439054513,0.0,0.0,23.0,2.754411318174137,59.40108910272192,93.04298200000002,10.390848397899273,1.1282304525375366,0.1550055740580084,1000000.0
None,1.0,27.32884658064516,None,Woody peat,12.0,Reactor,86.0,0.0,0.0,None,8.054671867435772,50.0,MgSO₄,0.0996875,Green waste,Digestate,Ca-superphosphate,5.132386872404303,0.0,0.0,10.0,2.754411318174137,94.975109266561,93.35625000000007,7.207332816762617,1.1432616710662842,0.0680357835171536,1000000.0
None,0.0,27.32884658064516,None,Husk,2.0,Windrow,71.0,0.0,0.0,None,8.646248410734977,59.0,Mg(OH)₂,0.0996875,Green waste,Digestate,Ca-superphosphate,6.0,0.0,0.0,40.8320327651284,2.754411318174137,112.46821319232689,93.11462800000008,7.112491779694532,1.1513257026672363,0.1070579912342139,10.831828596682056
None,1.0,27.328846580645163,None,None,13.0,Trough,48.0,0.0,0.0,None,9.50784108554058,78.61727272219835,Inorganic acid,0.0996875,Green waste,Digestate,Ca-superphosphate,8.784496460349121,0.0,0.0,35.0,2.754411318174137,102.45109823771402,92.94768900000008,9.352702560113688,1.1569290161132812,0.1668229837862362,1000000.0
None,0.0,27.32884658064516,None,Soil,9.0,Windrow,21.0,0.0,0.0,None,6.349959751444714,67.0,Calcium magnesium phosphate fertilizer,0.0996875,Poultry manure,Digestate,Biochar,5.0,0.0,0.0,19.0,2.754411318174137,24.501801054611683,92.88241900000008,8.153232590039712,1.1476080417633057,0.1317210414872785,1000000.0
None,1.0,27.32884658064516,None,Plastic tube pieces,5.0,Reactor,111.0,0.0,0.0,None,4.518759188000842,77.75174670118366,Biochar,0.0996875,Straw,Digestate,Labile carbon source,11.068181112158836,0.0,0.0,38.0,2.754411318174137,36.82220327689596,92.83286800000003,9.61661785047088,1.128820776939392,0.202574161008697,1000000.0
None,0.0,27.32884658064516,None,None,1.0,Windrow,114.0,0.0,0.0,None,2.413674880684014,59.0,None,0.0996875,Mature compost,Digestate,Urea,8.997684814601588,0.0,0.0,28.0,2.754411318174137,83.89520690137256,92.743401,8.588033778002657,1.140538454055786,0.1045507939160298,1000000.0
None,1.0,27.32884658064516,None,Green Waste,1.0,Reactor,44.0,0.0,0.0,None,8.520408400649604,77.67752445474018,MgO,0.0996875,Mature compost,Digestate,Biochar,9.812377886045244,0.0,0.0,21.0,2.754411318174137,105.62013617543172,95.30533500000006,9.879537118603528,1.1535768508911133,0.1784839800772123,1000000.0
None,1.0,27.32884658064516,None,Green Waste,26.0,Windrow,118.0,0.0,0.0,None,7.225644087104392,78.71668420239061,Biochar,0.0996875,Green waste,Digestate,Sulfur,6.0,0.0,0.0,19.0,2.754411318174137,26.439691650717386,93.22805600000004,11.708451343524873,1.1280221939086914,0.1647129979752562,1000000.0
None,1.0,27.32884658064516,None,Sawdust,26.0,Windrow,98.0,0.0,0.0,None,3.552290023634259,83.57595524373477,Biochar,0.0996875,Byproduct,Digestate,K₂SO₄,9.892820341749104,0.0,0.0,19.0,2.754411318174137,35.64137195374954,93.41641100000004,11.708451343524873,1.1714030504226685,0.1412528774300457,1000000.0
None,1.0,27.32884658064516,None,None,0.0,Reactor,94.0,0.0,0.0,None,9.157056597928726,55.0,Mg(OH)₂,0.0996875,None,Digestate,LB Culture,10.340775498171272,0.0,0.0,36.0,2.754411318174137,40.84659976315338,92.644792,10.36540803198868,1.1534690856933594,0.1231688725272544,1000000.0
None,1.0,27.32884658064516,None,Woody peat,0.0,Reactor,80.0,0.0,0.0,None,3.207295803377946,55.0,Mg(OH)₂,0.0996875,Mature compost,Digestate,LB Culture,8.71076172927065,0.0,0.0,15.0,2.754411318174137,103.74406258263016,92.96635600000003,7.944116075624855,1.1552047729492188,0.0928270520196477,1000000.0
None,1.0,27.32884658064516,Continuous,Husk,2.0,Trough,22.0,2.0,0.0,None,2.9606020923068384,51.0,MgSO₄,0.0996875,Poultry manure,Digestate,Ca-superphosphate,5.474005776220294,0.0,1.7415097581534205,26.0,2.754411318174137,72.76135485795344,92.43152300000006,9.280245862384124,1.1415517330169678,0.1937551378356243,1000000.0
None,0.0,27.32884658064516,None,Green waste,1.0,Windrow,46.0,0.0,0.0,None,3.615187470196292,66.0,Biochar,0.0996875,Straw,Digestate,Lime,11.77882107862228,0.0,0.0,14.0,2.754411318174137,70.29220141244802,94.43763000000004,8.213538138492638,1.1271668672561646,0.1223562766544014,1000000.0
None,1.0,27.32884658064516,None,Woody peat,24.0,Trough,35.0,0.0,0.0,None,3.435522797653217,74.62996126275199,Biochar,0.0996875,Straw,Digestate,MgCl₂,6.167895570427504,0.0,0.0,40.79144167730728,2.754411318174137,112.35640864061536,92.64451300000005,9.61661785047088,1.1262034177780151,0.1795336820002622,24.75526909903393
None,1.0,27.328846580645163,Continuous,Woody peat,0.0,Trough,30.0,14.0,0.0,None,9.334080002429657,54.0,MgO,0.0996875,None,Digestate,Ca-superphosphate,10.175814921106609,0.0,1.121546303719072,39.0,2.754411318174137,53.380064554913545,92.95150800000005,10.56599655445813,1.145980954170227,0.1596451945452112,1000000.0
None,0.0,27.983625170819355,None,Plastic tube pieces,9.0,Trough,19.0,0.0,0.0,None,8.898405512283926,65.66052775519584,Potassium phosphate,0.0996875,Green waste,Digestate,Biochar,10.443535452884486,0.0,0.0,31.0,2.754411318174137,78.93142430718176,92.96274600000008,7.112491779694532,1.15529203414917,0.128395599242013,1000000.0
None,1.0,27.32884658064516,Continuous,Soil,15.0,Windrow,131.0,63.0,0.0,None,7.482744103311547,77.74487947286852,Biochar,0.0996875,Byproduct,Digestate,Sulfur,9.38474547417787,0.0,0.6051304093829168,26.0,2.754411318174137,103.3137196561194,93.17052700000002,11.76508626322996,1.17751944065094,0.1642101116833616,1000000.0
None,1.0,27.32884658064516,None,None,8.0,Reactor,101.0,0.0,0.0,None,8.632200603214786,69.92976186528006,Biochar,0.0996875,Byproduct,Digestate,Ferric salt,7.0,0.0,0.0,14.0,2.754411318174137,73.20104188231393,93.18989600000003,8.200046284699804,1.1798193454742432,0.1038041282365808,1000000.0
None,0.0,27.328846580645163,None,Husk,14.0,Windrow,61.0,0.0,0.0,None,6.31933255956382,60.0,Microbiological agent,0.0996875,None,Digestate,Biochar,5.0,0.0,0.0,40.48155478922816,2.754411318174137,111.5028526887365,92.88241900000008,7.112491779694532,1.1475228071212769,0.150269403885373,19.847091915464283
None,1.0,27.32884658064516,None,Woody peat,0.0,Reactor,67.0,0.0,0.0,None,6.547872981101743,70.0,DCD,0.0996875,Poultry manure,Digestate,MgHPO₄,10.704913120656265,0.0,0.0,25.41616634396929,2.754411318174137,57.20307775274354,92.644792,9.942194413697408,1.155907392501831,0.1638622093705721,1000000.0
None,0.0,27.32884658064516,None,Straw,7.0,Trough,50.0,0.0,0.0,None,8.324163956999001,69.0,Zeolite,0.0996875,Byproduct,Digestate,Biochar,5.0,0.0,0.0,34.0,2.754411318174137,56.3998105102817,93.43588200000003,7.112491779694532,1.169817566871643,0.1060950757596038,1000000.0
None,1.0,27.32884658064516,None,Woody peat,12.0,Reactor,93.0,0.0,0.0,None,8.460609805866763,53.0,Ca-superphosphate,0.0996875,Green waste,Digestate,Ca-superphosphate,8.374159018761986,0.0,0.0,21.0,2.754411318174137,107.86343273305944,94.16636100000004,8.866831646728537,1.1553306579589844,0.1495072055803642,1000000.0
None,0.0,28.30113303987119,None,None,6.0,Windrow,102.0,0.0,0.0,None,6.505168115173829,71.94078262802081,Biochar,0.0996875,Green waste,Digestate,MgCl₂,11.107064230221464,0.0,0.0,13.999999999999998,2.754411318174137,33.716957951741534,92.89418500000004,7.892665777849681,1.128820776939392,0.1149092390106111,1000000.0
None,1.0,27.32884658064516,None,Green Waste,1.0,Reactor,76.0,0.0,0.0,None,8.19137471890808,81.54019161125706,Biochar,0.0996875,Poultry manure,Digestate,Organic acid,6.936085502415144,0.0,0.0,33.24490298383445,2.754411318174137,67.12017861794591,94.901359,10.629323322345872,1.1287773847579956,0.182123087379789,1000000.0
None,0.0,27.32884658064516,None,Green Waste,19.0,Windrow,32.0,0.0,0.0,None,2.3413219712893745,74.68371661632395,Biochar,0.0996875,Mature compost,Digestate,MgHPO₄,11.83408232410668,0.0,0.0,37.0,2.754411318174137,26.090659849477323,93.25470300000003,9.309237343620756,1.1134512424468994,0.1399815657526345,1000000.0
None,1.0,27.32884658064516,None,Plastic tube pieces,15.0,Trough,128.0,0.0,0.0,None,4.815853431622396,52.99999999999999,Ca-superphosphate,0.0996875,Mature compost,Digestate,Ca-superphosphate,5.0,0.0,0.0,18.0,2.754411318174137,101.25766240001408,94.45870800000006,9.37611778647964,1.1438335180282593,0.1382137510992484,1000000.0
None,0.0,27.32884658064516,None,Straw,1.0,Windrow,36.0,0.0,0.0,None,8.747697179582975,79.62375252646055,Biochar,0.0996875,Mature compost,Digestate,Urea,5.0,0.0,0.0,19.0,2.754411318174137,46.60063699173065,94.29043500000004,12.109242317674846,1.121615648269653,0.1283514427193158,1000000.0
None,1.0,27.32884658064516,None,None,10.0,Trough,35.0,0.0,0.0,None,2.636636796613325,67.0,None,0.0996875,Byproduct,Digestate,Ca-superphosphate,10.930087539803296,0.0,0.0,12.0,2.754411318174137,104.63247113378192,92.94809300000006,7.227272727254375,1.1748229265213013,0.1024681841097365,1000000.0
None,0.0,27.32884658064516,None,Green Waste,0.0,Windrow,80.0,0.0,0.0,None,6.555875193035887,55.00000000000001,Biochar,0.0996875,Green waste,Digestate,Mg(OH)₂,7.0,0.0,0.0,38.0,2.754411318174137,86.40272174098914,94.08942900000004,10.01740882462086,1.1317261457443235,0.12185478491643,1000000.0
None,0.0,27.32884658064516,None,Plastic tube pieces,26.0,Trough,122.0,0.0,0.0,None,8.131744435214914,58.0,Mg(OH)₂,0.0996875,None,Digestate,Biochar,8.0,0.0,1.955223864806348,13.0,2.754411318174137,87.87919873788607,92.34083900000005,2.125116082106708,1.1572201251983645,0.1267722251734678,1000000.0
None,0.0,27.32884658064516,Continuous,Sawdust,0.0,Trough,121.0,68.0,0.0,None,8.08984648925732,68.0,Biochar,0.0996875,Byproduct,Digestate,Zeolite,7.0,0.0,0.8106109100739598,26.0,2.754411318174137,36.31797204615586,93.59252700000005,11.88970073255632,1.254820466041565,0.1103045790852439,1000000.0
None,1.0,27.32884658064516,None,Green Waste,31.0,Reactor,64.0,0.0,0.0,None,3.0944268577594274,51.64784976996887,Biochar,0.0996875,Byproduct,Digestate,Lime,10.655959127534151,0.0,0.0,28.0,2.754411318174137,44.87917172629068,93.41641100000004,10.463796610478926,1.1725746393203735,0.1606245710994907,1000000.0
None,1.0,27.32884658064516,None,Sawdust,11.0,Reactor,46.0,0.0,0.0,None,3.912586307408102,62.0,Biochar,0.0996875,Poultry manure,Digestate,Carbonatite,5.0,0.0,0.0,33.0,2.754411318174137,66.1510307213262,93.16200200000004,9.61661785047088,1.1184513568878174,0.1885617531852597,1000000.0
None,1.0,27.32884658064516,None,Plastic tube pieces,0.0,Trough,131.0,0.0,0.0,None,8.952333144720518,63.0,Ca-superphosphate,0.0996875,Byproduct,Digestate,Lime,9.208676836326587,0.0,0.0,13.0,2.754411318174137,61.89152067896797,94.349007,7.510444663151653,1.1806814670562744,0.0752907636873117,1000000.0
None,1.0,27.32884658064516,Intermittent ,None,0.0,Windrow,75.0,66.0,19.63085939511177,None,9.254384131841295,61.0,Biochar,0.0996875,Poultry manure,Digestate,Biochar,8.036266002830935,741.0,0.2717354416331157,33.0,2.754411318174137,23.568363565666605,94.53856966666666,14.01461840131362,0.5403612852096558,0.1594948728573474,1000000.0
