Turning times,Initial C/N (%),V2_Ventilation Interval (min),Additive_3,V4_Ventilation Day,V1_Ventilation Type,Application Rate (%DW),Additive_2,Material_3,V5_Ventilation rate (L/min/kg iniDW),Additive_4,Compost volume (m3),Material_Main,Initial Moisture Content (%),Material_2, Composting Method,Initial GI (%),V3_Ventilation Duration (min),Period (d),Initial pH,Additive_1,M1_is Enclosed,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
18.0,40.536519604618746,0.0,None,60.0,Continuous,5.8379093459219495,Biochar,Byproduct,0.4450262310216708,None,0.08,Goat manure,66.62276903662601,Straw,Reactor,28.37874151078569,1.9105331245783572,81.0,8.0,Phosphogypsum,1.0,0.875,9.510843500538904,110.32426900000002,8.439811867326238,0.7422041296958923,0.2126185926843145,1000000.0
29.0,15.770359840963184,0.0,None,64.0,Continuous,6.42055839584508,Biochar,Mature compost,0.8792171615186852,None,0.08,Goat manure,67.0,Husk,Trough,27.32884658064516,0.0,71.0,7.0,Urea,0.0,0.875,8.218740897516575,111.14664200000004,6.039919879856204,0.545119047164917,0.1828972942490113,1000000.0
3.0,42.63518179977408,0.0,None,30.0,Continuous,2.394079952305772,Gypsum,None,1.907591210676558,None,0.08,Goat manure,80.88299756209402,Green Waste,Reactor,27.32884658064516,0.0,84.0,6.0,Potassium phosphate,1.0,0.875,37.30578407480232,108.55593900000002,6.984266355194449,0.6653425097465515,0.2133319251580964,17.734032617383775
3.0,40.43186447837603,0.0,None,2.0,Continuous,7.657961362612189,Biochar,Byproduct,1.3926417968087768,None,0.08,Goat manure,54.0,Sawdust,Windrow,27.32884658064516,1.7615324415304208,119.0,6.0,Urea,1.0,0.875,35.37788141857902,113.17184700000004,7.39263894004102,0.8450774550437927,0.1875214989227829,19.254498273366792
1.0,12.0,0.0,None,0.0,None,6.629590659070829,Biochar,Poultry manure,0.0,None,0.08,Goat manure,59.0,Woody peat,Windrow,27.32884658064516,0.0,59.0,5.0,Sulfur,1.0,0.875,34.313487807357404,106.12794200000006,6.558789607574616,0.2039191722869873,0.1271624463906848,1000000.0
19.0,31.0,0.0,None,33.0,Continuous,8.626498082866153,Calcium magnesium phosphate fertilizer,Green waste,0.8528667895436253,None,0.08,Goat manure,77.52751080539787,Byproduct,Reactor,27.32884658064516,0.0,45.0,7.0,Sodium salt,1.0,0.875,11.788677614168996,108.276287,7.216505343698484,0.5256856083869934,0.1887340994237245,1000000.0
6.0,19.0,442.0,None,6.0,Intermittent ,2.9547337602113544,Organic acid,Green waste,1.7048312379572366,None,0.08,Goat manure,67.0,Woody peat,Windrow,27.32884658064516,56.40123585527121,29.0,7.0,Urea,1.0,0.875,26.0070529542136,105.76031300000002,7.510213084103194,0.8239693641662598,0.1898195938576122,1000000.0
24.0,35.0,0.0,None,8.0,Continuous,2.3951043271479016,Gypsum,Green waste,1.0463053252782242,None,0.08,Goat manure,61.0,Straw,Reactor,27.32884658064517,0.2757003886948435,19.0,7.0,Urea,1.0,0.875,26.99807525443016,113.995252,2.712203287790724,0.7145670056343079,0.2407110607371727,1000000.0
14.0,15.0,0.0,None,29.0,Continuous,3.6604872732371465,Zeolite,Byproduct,1.4313151994915592,None,0.08,Goat manure,68.0,Green Waste,Windrow,27.32884658064516,0.0,31.0,5.0,Phosphogypsum,1.0,0.875,11.51434157007067,106.06080100000004,6.1318069314565085,0.5208320021629333,0.1917189361165878,1000000.0
10.0,15.342918535177716,0.0,None,0.0,None,7.5414480336610685,Ca-superphosphate,Mature compost,0.0,None,0.08,Goat manure,50.0,Plastic tube pieces,Windrow,28.570318241882937,0.0,56.0,5.0,Sodium phosphates,1.0,0.875,13.467831088674286,105.35089600000003,3.406312480535963,0.6651285290718079,0.115366630442814,1000000.0
2.0,14.0,0.0,None,67.0,Continuous,5.486934053426919,Biochar,Straw,1.010403452718757,None,0.08,Goat manure,73.4322213625538,None,Reactor,27.32884658064516,0.0,81.0,8.125669037596147,Sodium phosphates,1.0,0.875,10.827898035005283,108.795927,6.984266355194449,0.6648953557014465,0.1852638063389436,1000000.0
7.0,31.0,0.0,None,48.0,Continuous,4.102895114760566,None,Mature compost,0.8720800114062888,None,0.08,Goat manure,71.11328267488217,None,Windrow,27.32884658064516,0.0,78.0,8.054488922330407,Sulfur,1.0,0.875,29.762111109157782,106.053628,6.087577858699793,0.5178493857383728,0.2049836810858445,1000000.0
8.0,41.95336667274909,0.0,None,3.0,Continuous,5.758748966673039,Gypsum,Mature compost,0.0783643030241874,None,0.08,Goat manure,77.9386489194884,Byproduct,Reactor,27.32884658064516,0.0,128.0,8.0,MgHPO₄,1.0,0.875,36.70919583865545,105.59583700000002,6.981919471753437,0.5751724243164062,0.2099493482281003,16.83326272628352
24.0,27.0,0.0,None,7.0,Continuous,2.5051953836122047,Ca-superphosphate,Green waste,0.6247042113107559,None,0.08,Goat manure,69.0,Sawdust,Reactor,27.32884658064516,0.0,117.0,6.0,Microbiological agent,1.0,0.875,27.522589992027758,105.93796100000004,6.981919471753437,0.545119047164917,0.2400899338542337,1000000.0
0.0,32.0,915.0,None,15.0,Intermittent ,2.4648563408293267,Organic acid,Green waste,1.5485419344962297,None,0.08,Goat manure,81.96323497202727,Green waste,Windrow,27.32884658064516,25.226323686551886,90.0,5.0,Sulfur,1.0,0.875,13.27747609074128,105.17582600000004,7.239302840057302,0.3394356071949005,0.1679299461078267,1000000.0
13.0,36.0,0.0,None,14.0,Continuous,8.954796181797413,Ca-superphosphate,Mature compost,1.3280778806993938,None,0.08,Goat manure,68.0,Husk,Reactor,27.32884658064516,0.0,125.0,10.691803200014723,MgO,1.0,0.875,19.906467987466414,105.450084,7.216505343698484,0.5876650810241699,0.221430987661426,1000000.0
28.0,43.65913039934472,0.0,None,5.0,Continuous,2.825590237745078,Organic acid,Mature compost,0.686691829913828,None,0.08,Goat manure,71.25557387936698,Green waste,Reactor,27.32884658064516,1.0443428980739795,14.0,9.964201932438836,Sodium phosphates,1.0,0.875,38.20173909942663,107.04970999999998,8.263741531798047,0.65913987159729,0.2036250871158121,27.63139266022
13.0,42.90195926391076,0.0,None,54.0,Continuous,8.055821096408689,Calcium magnesium phosphate fertilizer,Straw,0.3693671652966137,None,0.08,Goat manure,65.0,Green Waste,Windrow,27.32884658064516,0.0,86.0,8.824411243310156,MgSO₄,1.0,0.875,37.53921435592192,104.33741900000004,6.14449551990007,0.6039581298828125,0.1784128068594102,24.437634358441223
3.0,27.000000000000004,0.0,None,0.0,None,4.5294471386513,DCD,Byproduct,0.0,None,0.08,Goat manure,66.0,Soil,Reactor,27.328846580645163,0.0,114.0,7.0,Sulfur,1.0,0.875,21.00984423694751,108.52667100000004,7.69526750049614,0.6821073889732361,0.1993219533293856,1000000.0
13.0,21.0,0.0,None,78.0,Continuous,3.536295597116533,Ca-superphosphate,Byproduct,1.1636721384148931,None,0.08,Goat manure,82.81862444316808,Green waste,Windrow,27.32884658064516,0.3590230820634443,99.0,8.0,Lime,0.0,-0.904533187975608,26.403373043544097,107.338645,1000000.0,1000000.0,1000000.0,1000000.0
2.0,11.0,0.0,None,78.0,Continuous,7.621045407240514,Gypsum,Poultry manure,1.8963120966911204,None,0.08,Goat manure,54.0,Soil,Windrow,27.32884658064516,0.0,82.0,8.0,Microbiological agent,0.0,0.875,12.839670467489764,105.879244,6.786511125417156,0.7366916537284851,0.1444923373067543,1000000.0
6.0,40.0,0.0,None,54.0,Continuous,8.410673057093213,Biochar,None,0.3313101508789995,None,0.08,Goat manure,65.0,Plastic tube pieces,Reactor,27.32884658064516,0.0,108.0,5.0,Sand,1.0,0.875,15.359979631788612,109.74480600000004,6.984266355194449,0.6966564059257507,0.1971718993734232,1000000.0
21.0,36.0,0.0,None,32.0,Continuous,4.839036354898791,Ca-superphosphate,Green waste,0.5205705357268884,None,0.08,Goat manure,81.9196790524874,Sawdust,Reactor,27.32884658064516,0.0,76.0,8.0,Urea,1.0,0.875,34.316465975349665,108.693966,6.981919471753437,0.5497182011604309,0.2099414988680145,1000000.0
2.0,36.0,0.0,None,16.0,Continuous,4.429174609282255,Calcium magnesium phosphate fertilizer,Straw,1.286793659884368,None,0.08,Goat manure,53.0,Sawdust,Reactor,27.32884658064516,0.0,82.0,9.784008925546612,Phosphogypsum,1.0,0.875,17.7498583125546,107.2109885,4.004038254434751,0.6774006485939026,0.2104333145862265,1000000.0
19.0,28.0,0.0,None,79.0,Continuous,3.4362759968725,Biochar,Mature compost,1.8272848807641648,None,0.08,Goat manure,55.0,Straw,Reactor,27.32884658064516,0.0,95.0,8.061025503560227,Labile carbon source,1.0,0.875,10.426655833273252,105.651401,7.693679402154983,0.5823831558227539,0.2173950262076004,1000000.0
4.0,11.0,0.0,None,7.0,Continuous,2.3576296182715426,MgO,Mature compost,1.7941141142161123,None,0.08,Goat manure,69.0,Green waste,Windrow,27.32884658064516,0.0,114.0,6.0,Sand,0.0,0.875,24.52552982213128,108.39241400000004,6.0419253173855845,0.6036850214004517,0.1709084083371527,1000000.0
1.0,10.023928515303028,0.0,None,46.0,Continuous,5.035238810990341,Calcium magnesium phosphate fertilizer,Mature compost,2.490849406614845,None,0.08,Goat manure,70.0,Soil,Trough,27.32884658064516,0.4063400225294627,95.0,10.34294970690758,Sand,1.0,0.875,24.11608567866763,111.383088,2.375435761805333,0.6808026432991028,0.1691959380245762,1000000.0
24.0,15.0,343.0,None,18.0,Intermittent ,6.166954419067592,Mg(OH)₂,Byproduct,1.0678001218902278,None,0.08,Goat manure,53.0,Woody peat,Trough,27.32884658064516,3.2007640740407983,104.0,5.0,Sodium phosphates,0.0,0.875,20.62600960334901,110.210992,4.792081952228377,1.015921711921692,0.1310950221562442,1000000.0
16.0,42.55418981473911,0.0,None,20.0,Continuous,3.57798703471855,Biochar,Poultry manure,1.5367481732747814,None,0.08,Goat manure,84.0338500134242,Woody peat,Trough,27.32884658064517,0.0,115.0,7.193205953131487,Sodium phosphates,0.0,0.875,37.23491608789672,109.38098200000002,6.75167981025776,0.5497182011604309,0.2015007086478941,20.56698806716238
28.0,28.000000000000004,36.0,None,23.0,Intermittent ,6.413122096435795,Ca-superphosphate,Green waste,1.7084498760809144,None,0.08,Goat manure,69.0,Straw,Trough,27.32884658064516,2.437999920676044,28.0,6.0,Sulfur,0.0,0.875,21.67396709344348,112.52626800000004,7.787357016988928,0.8712226152420044,0.1941397846919938,1000000.0
8.0,15.0,0.0,None,25.0,Continuous,7.293223982994844,MgSO₄,Byproduct,0.1910248886055421,None,0.08,Goat manure,76.27624080507988,Soil,Trough,27.32884658064516,0.0,96.0,7.0,Zeolite,1.0,0.875,12.05793756350928,107.64162400000004,6.75167981025776,0.5829813480377197,0.1626865537116965,1000000.0
0.0,11.0,0.0,None,66.0,Continuous,8.515016510111039,Biochar,None,1.2920386505089074,None,0.08,Goat manure,71.17569410826714,Woody peat,Trough,27.32884658064516,0.0,113.0,7.0,Zeolite,0.0,0.875,22.30023652967894,110.98750200000002,6.689558624575652,0.3251340091228485,0.1412608906944321,1000000.0
25.0,12.0,0.0,None,28.0,Continuous,3.067918265823935,Calcium magnesium phosphate fertilizer,Mature compost,0.4454595005745276,None,0.08,Goat manure,55.0,Husk,Trough,27.32884658064516,0.0,102.0,6.0,Sodium phosphates,1.0,0.875,15.858131278580606,110.08376600000004,6.027093216172013,0.5823831558227539,0.1913711005332612,1000000.0
11.0,30.0,0.0,None,39.0,Continuous,6.065719917906061,DCD,Byproduct,1.045897270410161,None,0.08,Goat manure,63.0,Husk,Trough,27.32884658064516,0.0,67.0,11.048822863662778,Sand,0.0,0.875,20.35381481521996,106.488429,6.039919879856204,0.5823831558227539,0.1828961539223779,1000000.0
22.0,21.0,224.0,None,72.0,Intermittent ,3.855137622779514,Calcium magnesium phosphate fertilizer,Green waste,0.1306769545872121,None,0.08,Goat manure,64.0,Byproduct,Reactor,27.32884658064516,34.58458790052041,119.0,5.0,Potassium phosphate,1.0,0.875,21.65342483915037,104.38137000000002,7.517932606955921,0.962681531906128,0.1494070958936458,1000000.0
29.0,29.03930313791887,0.0,None,57.0,Continuous,7.552009051996201,Biochar,None,0.3679909117131563,None,0.08,Goat manure,68.0,Husk,Trough,27.32884658064516,0.0,101.0,6.766304059913471,Sodium salt,1.0,0.875,30.95561686977218,109.158902,6.039919879856204,0.5876650810241699,0.2019784278161731,1000000.0
19.0,40.3614973403779,0.0,None,3.0,Continuous,3.9944072405034263,Ca-superphosphate,Poultry manure,1.1598428969581354,None,0.08,Goat manure,81.8330388753277,Soil,Trough,27.32884658064516,0.0,71.0,7.0,Zeolite,1.0,0.875,35.31631017283066,108.78211500000003,6.75167981025776,0.5497182011604309,0.2260858474335602,21.892630934227626
6.0,10.0,0.0,None,80.0,Continuous,8.711441750216881,Organic acid,Mature compost,1.3248886981910308,None,0.08,Goat manure,64.0,Sawdust,Windrow,27.328846580645163,0.0,130.0,6.549813785173617,Sodium salt,0.0,0.875,32.52470871789795,108.27483800000005,6.27651118933063,0.7573679685592651,0.1493172702664738,1000000.0
29.0,33.0,0.0,None,33.0,Continuous,7.807086240844301,Ca-superphosphate,Mature compost,0.9038362453686116,None,0.08,Goat manure,57.0,Husk,Trough,27.32884658064516,0.0,110.0,7.0,Sulfur,0.0,0.875,14.159670252736412,111.05562500000003,6.039919879856204,0.641227126121521,0.1871909720821535,1000000.0
