Additive_3,V4_Ventilation Day,V2_Ventilation Interval (min),Additive_1,V5_Ventilation rate (L/min/kg iniDW),Turning times,Additive_2,M1_is Enclosed,Material_Main,Material_2,Initial C/N (%),Additive_4,Application Rate (%DW),V1_Ventilation Type,Initial pH,Compost volume (m3),Material_3,Period (d),Initial Moisture Content (%),V3_Ventilation Duration (min),Initial GI (%), Composting Method,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
None,2.0,0.0,Calcium magnesium phosphate fertilizer,1.0739095236840293,6.0,Gypsum,1.0,Sheep manure,Byproduct,19.0,None,3.3705072987835187,Continuous,8.221080565646961,0.045,Green waste,41.0,65.0,0.0,27.32884658064516,Trough,1.97,63.232737229574106,104.50713800000004,11.707791888848917,0.555138349533081,0.2383650583965829,1000000.0
None,7.0,0.0,Urea,0.6581032773836482,2.0,Microbiological agent,1.0,Sheep manure,None,36.0,None,8.555962410709597,Continuous,7.0,0.045,Straw,42.0,55.0,0.0,27.32884658064516,Reactor,1.97,50.44777187196125,106.68020200000002,13.325256368116769,1.0298495292663574,0.1900374913047788,1000000.0
None,19.0,0.0,Mg(OH)₂,1.2185276972019814,2.0,Organic acid,1.0,Sheep manure,None,30.0,None,7.856144795675267,Continuous,8.745270730282993,0.045,Straw,72.0,62.0,0.0,29.335973174550173,Trough,1.97,61.73514680450745,102.148766,18.20696032374851,0.837405264377594,0.2299952842332935,1000000.0
None,4.0,0.0,LB Culture,1.5729459873537033,25.0,Microbiological agent,1.0,Sheep manure,Soil,31.0,None,2.854278067193028,Continuous,10.99832142407622,0.045,Byproduct,92.0,69.0,0.0,27.32884658064516,Reactor,1.97,58.73683160526514,103.09872600000004,14.880311339208436,0.9108884334564208,0.2350413115869928,1000000.0
None,1.0,0.0,MgO,1.1417434125833654,26.0,MgO,1.0,Sheep manure,Soil,30.0,None,5.006559554432914,Continuous,11.406277529928364,0.045,Straw,116.0,63.0,0.0,27.32884658064516,Windrow,1.97,50.20413594543141,108.538947,16.816633207596002,0.7832841277122498,0.2097265485973144,1000000.0
None,0.0,0.0,Lignite,0.0,11.0,None,1.0,Sheep manure,Woody peat,30.0,None,9.975467621308225,None,6.0,0.045,Straw,15.0,73.4240824251747,0.0,27.32884658064516,Reactor,1.97,67.85989047971903,100.20024300000004,14.424318919247948,0.6786133050918579,0.2146567463523145,1000000.0
None,6.0,0.0,Phosphogypsum,1.045030536458385,15.0,Zeolite,1.0,Sheep manure,Byproduct,36.0,None,7.47778494154484,Continuous,8.542637037450326,0.045,Straw,86.0,57.0,0.0,27.32884658064516,Windrow,1.97,29.690619719726435,107.691044,12.11212153179405,0.5812335014343262,0.2037599613408927,1000000.0
None,40.0,0.0,Lignite,0.8804246190464182,20.0,Ca-superphosphate,0.0,Sheep manure,Green Waste,42.4128813148215,None,6.433891085600469,Continuous,8.869763616110314,0.045,Straw,42.0,75.7668040847543,0.0,27.32884658064516,Trough,1.97,83.55337619019835,100.35583300000002,13.676709130281592,0.8575427532196045,0.196108582840902,26.954756153120083
None,1.0,0.0,Carbonatite,1.5652385288930075,16.0,None,0.0,Sheep manure,Woody peat,45.13675135116208,None,2.592369657241852,Continuous,8.472515547310442,0.045,Straw,39.0,64.0,0.0,27.32884658064516,Trough,1.97,88.9194001617893,108.132885,17.926418224919335,0.6991840600967407,0.1881499032401944,33.0567393308649
None,4.0,0.0,None,1.4129905763309882,0.0,None,1.0,Sheep manure,Husk,19.0,None,2.472403705495456,Continuous,8.0,0.045,Poultry manure,44.0,75.242836771267,1.1561742676036793,27.32884658064516,Windrow,1.97,67.13918227796671,103.960108,14.88221892814574,1.0250117778778076,0.1871189510292884,1000000.0
None,9.0,0.0,MgO,0.5227393351383363,2.0,None,1.0,Sheep manure,None,12.0,None,3.673542831618549,Continuous,9.173341855472572,0.045,Green waste,80.0,55.0,0.0,27.32884658064516,Windrow,1.97,56.69705980754371,101.99404900000002,13.530306924656191,0.9964434504508972,0.1769204888255119,1000000.0
None,9.0,0.0,Microbiological agent,0.5921621277270717,27.0,Potassium phosphate,1.0,Sheep manure,Straw,26.0,None,2.9402412222494583,Continuous,8.872646851861505,0.045,Poultry manure,111.0,84.07360464988699,0.0,27.32884658064516,Windrow,1.97,41.36989508902468,101.653615,21.804954557178277,0.984618067741394,0.234512507845385,1000000.0
None,6.0,0.0,MgO,1.5978792935835195,17.0,Zeolite,1.0,Sheep manure,Green Waste,45.42464000076841,None,6.726402034001697,Continuous,7.0,0.045,Straw,95.0,62.0,0.0,27.32884658064516,Trough,1.97,89.48654080151377,107.70075400000002,10.837909091855217,1.0469826459884644,0.2476022991096642,22.596495812089604
None,4.0,0.0,Potassium phosphate,2.6295437148035687,14.0,Organic acid,0.0,Sheep manure,Green waste,36.0,None,9.229326122376856,Continuous,6.565821498076229,0.045,None,73.0,58.0,0.0,27.328846580645163,Windrow,1.97,17.140064751306095,104.18975100000002,9.976862440723917,1.020291447639465,0.1970800990054552,1000000.0
