Additive_2,Additive_3,Material_3,Initial Moisture Content (%),Additive_4,Turning times,Initial GI (%),V2_Ventilation Interval (min), Composting Method,Material_2,V3_Ventilation Duration (min),Additive_1,M1_is Enclosed,Material_Main,V4_Ventilation Day,V5_Ventilation rate (L/min/kg iniDW),V1_Ventilation Type,Application Rate (%DW),Compost volume (m3),Initial pH,Initial C/N (%),Period (d),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
Ca-superphosphate,None,Green waste,60.0,None,29.0,27.32884658064516,0.0,Reactor,Woody peat,0.0,Calcium magnesium phosphate fertilizer,1.0,Green waste,9.0,1.1264342279433626,Continuous,2.7141665819091,0.314,6.0,30.0,28.0,1.4280600332415827,18.401689694345887,108.33592900000004,7.645099237892301,0.4677086472511291,0.2707379119347169,1000000.0
Microbiological agent,None,None,55.00000000000001,None,22.0,27.32884658064516,0.0,Trough,Byproduct,0.0,Mature compost,1.0,Green waste,0.0,0.0,None,3.4809356193093057,0.314,7.0,35.0,15.0,1.4280600332415827,34.834272791270536,109.80329600000005,5.730278896983255,0.6026590466499329,0.2264930217039111,1000000.0
Inorganic acid,None,Straw,76.82038852880291,None,30.0,27.32884658064516,0.0,Reactor,Sawdust,0.0,Organic acid,1.0,Green waste,0.0,0.0,None,3.0337998352252127,0.314,6.0,40.0,54.0,1.4280600332415827,10.635802294042234,111.72925800000004,6.56750803278196,0.5929785370826721,0.2092012721424652,1000000.0
None,None,Green waste,55.0,None,3.0,27.32884658064516,0.0,Reactor,Green waste,0.0,None,1.0,Green waste,25.0,1.3304970633963165,Continuous,2.189673521139499,0.314,6.0,33.0,96.0,1.4280600332415827,56.303732607224426,105.870503,6.711972139057196,0.362291544675827,0.2589473310651939,1000000.0
Mg(OH)₂,None,None,52.99999999999999,None,15.0,27.328846580645163,0.0,Windrow,Byproduct,0.0,Clay,0.0,Green waste,0.0,0.0,None,4.183690046379962,0.314,7.0,38.0,74.0,1.4280600332415827,43.70388923076277,108.767666,6.56750803278196,0.5915725827217102,0.167997803556441,1000000.0
Gypsum,None,Straw,76.2648534965916,None,22.0,27.32884658064516,1360.0,Trough,Green waste,39.79293015297029,Mature compost,0.0,Green waste,47.0,0.9836646529931972,Intermittent ,3.203208151088589,0.314,6.0,38.0,54.0,1.4280600332415827,30.357896658056617,109.58435200000004,5.96915574987707,0.7966222763061523,0.1626152320763016,1000000.0
Mg(OH)₂,None,Green waste,72.42528851893304,None,12.0,27.32884658064516,0.0,Windrow,Straw,0.0,Microbiological agent,1.0,Green waste,0.0,0.0,None,2.6741581967047106,0.314,5.0,35.0,98.0,1.4280600332415827,19.079600134377177,109.75072500000002,6.56750803278196,0.5910784006118774,0.2122871254244497,1000000.0
DCD,None,Byproduct,65.0,None,25.0,27.32884658064516,980.0,Windrow,Soil,8.417851509109276,Gypsum,1.0,Green waste,23.0,0.5876358434376843,Intermittent ,3.692656925448735,0.314,6.0,35.0,43.0,1.4280600332415827,27.326024710731605,111.40388400000002,9.759018374936211,0.8613606095314026,0.1484226363851228,1000000.0
Gypsum,None,Byproduct,60.0,None,10.0,27.32884658064516,0.0,Windrow,Sawdust,0.0,Microbiological agent,1.0,Green waste,15.0,1.7579736800490875,Continuous,2.818138141304781,0.314,5.0,45.12939131938902,50.0,1.4280600332415827,64.44748006773908,109.67660400000004,6.980735667578187,0.5834805965423584,0.2398030196734261,25.71318344071821
MgO,None,Mature compost,54.00000000000001,None,23.0,27.32884658064516,0.0,Reactor,Byproduct,0.0,Labile carbon source,1.0,Green waste,0.0,0.0,None,2.225776038380684,0.314,5.0,29.0,38.0,1.4280600332415827,30.86140207091819,107.88908100000005,6.565161149340946,0.5844044089317322,0.232105989396827,1000000.0
MgSO₄,None,Mature compost,57.0,None,26.0,27.32884658064516,0.0,Reactor,Plastic tube pieces,0.0,Forsterite,1.0,Green waste,0.0,0.0,None,3.184005767002172,0.314,7.427058783747048,37.0,63.0,1.4280600332415827,9.047612755054017,109.49211000000004,6.565161149340946,0.6007920503616333,0.2114031211035787,1000000.0
Mg(OH)₂,None,Mature compost,69.0,None,27.0,27.32884658064516,1068.0,Reactor,Sawdust,13.200653862650922,Biochar,1.0,Green waste,18.0,1.3681913692155296,Intermittent ,2.0553654313641223,0.314,7.0,41.99420689731934,58.0,1.4280600332415827,59.97024849773975,111.443136,9.953013629595242,0.6884227395057678,0.195450401990716,20.98951986180057
Inorganic acid,None,Poultry manure,72.93524694482923,None,23.0,27.32884658064516,0.0,Reactor,Sawdust,0.0,Labile carbon source,1.0,Green waste,0.0,0.0,None,2.106593240964192,0.314,5.0,36.0,125.0,1.4280600332415827,18.534183815924894,110.21550600000002,6.56750803278196,0.4979966580867767,0.2247432022046182,1000000.0
Ca-superphosphate,None,Byproduct,60.0,None,28.0,27.32884658064516,0.0,Reactor,Sawdust,0.0,MgSO₄,1.0,Green waste,0.0,0.0,None,4.062957412659015,0.314,6.0,35.0,132.0,1.4280600332415827,54.38511904996344,108.96385,6.758190614965289,0.4052275717258453,0.2160271010924022,1000000.0
Zeolite,None,Poultry manure,61.0,None,15.0,27.328846580645163,0.0,Windrow,Husk,0.0,Forsterite,1.0,Green waste,0.0,0.0,None,3.2763063990798926,0.314,6.0,32.0,66.0,1.4280600332415827,10.946997934197135,108.50781700000002,6.565161149340946,0.5827142000198364,0.1968232726511736,1000000.0
Ca-superphosphate,None,Poultry manure,61.0,None,19.0,27.32884658064516,0.0,Windrow,Woody peat,0.0,Carbonatite,0.0,Green waste,0.0,0.0,None,4.778794831803087,0.314,8.599321390688093,43.56719255662152,24.0,1.4280600332415827,62.21656645065136,104.86262800000004,7.325028768888133,0.4975795149803161,0.152165090112423,28.942149403847345
Ca-superphosphate,None,Byproduct,50.0,None,8.0,27.32884658064516,0.0,Windrow,Green Waste,0.0,Gypsum,0.0,Green waste,42.0,0.6682290238117918,Continuous,3.440334723048699,0.314,7.0,37.0,101.0,1.4280600332415827,39.87262013061254,106.35853600000002,5.999030749105151,0.3945686221122741,0.1902441050162552,1000000.0
Calcium magnesium phosphate fertilizer,None,Straw,72.07414484263703,None,14.0,27.32884658064516,0.0,Trough,Woody peat,0.0,Sodium phosphates,0.0,Green waste,0.0,0.0,None,3.44521048118417,0.314,5.0,42.55401804751496,45.0,1.4280600332415827,60.76969242749712,111.32574300000005,6.56750803278196,0.6588097214698792,0.1860226502634283,28.12988727402501
Zeolite,None,Mature compost,54.0,None,24.0,27.32884658064516,0.0,Trough,None,0.0,Microbiological agent,1.0,Green waste,43.0,1.5679518894741369,Continuous,2.0602909659327637,0.314,5.0,37.0,98.0,1.4280600332415827,47.546452389099485,106.610287,5.603935583955217,0.2502383291721344,0.2445351480570007,1000000.0
DCD,None,None,62.0,None,31.0,27.32884658064516,0.0,Windrow,Straw,0.0,Zeolite,1.0,Green waste,0.0,0.0,None,2.9654594308309044,0.314,5.0,32.0,133.0,1.4280600332415827,50.72873508147362,108.84537000000002,6.56750803278196,0.5664579272270203,0.1969990911582449,1000000.0
Inorganic acid,None,Mature compost,81.02674647478213,None,23.0,27.32884658064516,0.0,Reactor,Sawdust,0.0,Lime,1.0,Green waste,3.0,0.1171401336734223,Continuous,2.388028237051132,0.314,5.0,39.0,68.0,1.4280600332415827,11.797848720533915,107.60078500000002,6.90610086002119,0.5583080053329468,0.2401295598716846,1000000.0
Ca-superphosphate,None,Poultry manure,60.0,None,11.0,27.32884658064516,0.0,Trough,Woody peat,0.0,Ca-superphosphate,0.0,Green waste,0.0,0.0,None,4.074844474503083,0.314,7.0,43.24588816815572,68.0,1.4280600332415827,61.75772449497822,109.075782,6.683555807408292,0.3966973423957824,0.1702786699616504,20.78407675343854
None,None,Poultry manure,78.61995194928596,None,21.0,27.32884658064516,807.0,Reactor,Straw,19.350154917085494,None,1.0,Green waste,21.0,0.8246802910729796,Intermittent ,3.2216540358887107,0.314,6.0,39.0,50.0,1.4280600332415827,8.32091479395715,109.48235600000002,10.734747648809067,0.8076475858688354,0.1915154952032407,1000000.0
Inorganic acid,None,Straw,83.4387072586614,None,13.0,27.32884658064516,1230.0,Trough,Woody peat,29.28385033467751,Potassium phosphate,0.0,Green waste,17.0,0.7605480999335974,Intermittent ,2.3734373835141245,0.314,7.0,39.0,80.0,1.4280600332415827,46.92492311610917,106.834698,9.953013629595242,0.7660422325134277,0.1761509490339761,1000000.0
MgO,None,Poultry manure,70.51309955367223,None,20.0,27.32884658064516,0.0,Trough,Woody peat,0.0,MgO,0.0,Green waste,0.0,0.0,None,3.454351731115562,0.314,6.0,30.0,115.0,1.4280600332415827,13.871782117095291,108.18123400000005,6.565161149340946,0.597338080406189,0.2014218662549439,1000000.0
None,None,Green waste,51.0,None,21.0,27.328846580645163,0.0,Windrow,None,0.0,Carbonatite,0.0,Green waste,0.0,0.8545430482789935,None,3.540819399096195,0.314,5.0,42.491199087468445,121.0,1.4280600332415827,60.67998318132489,107.36150200000002,6.565161149340946,0.5384572148323059,0.1682742342968321,19.78018341078767
Inorganic acid,None,Green waste,65.0,None,29.0,27.32884658064516,674.0,Reactor,Soil,55.705570008670726,Labile carbon source,1.0,Green waste,27.0,0.4525665189569157,Intermittent ,2.2739551884757363,0.314,5.0,40.95338947135695,81.0,1.4280600332415827,58.48389872982149,108.45968,8.362581024454238,0.7841752171516418,0.1591552120887509,23.523673959980435
Gypsum,None,Straw,65.0,None,5.0,27.32884658064516,0.0,Reactor,Soil,0.0,Mature compost,1.0,Green waste,0.0,0.0,None,3.329038292244557,0.314,7.0,42.72363371105993,116.0,1.4280600332415827,61.01191377761745,109.59137400000002,6.56750803278196,0.5684486031532288,0.2527676225938805,15.6829292538618
Calcium magnesium phosphate fertilizer,None,Mature compost,70.0,None,18.0,27.32884658064516,0.0,Windrow,Soil,0.0,Urea,0.0,Green waste,0.0,0.0,None,2.2961010629001377,0.314,6.0,34.0,57.0,1.4280600332415827,33.61750663347063,111.54971600000005,6.56750803278196,0.4784807860851288,0.1652292748020201,1000000.0
Biochar,None,Green waste,55.0,None,3.0,27.32884658064516,0.0,Trough,Straw,0.0,Inorganic acid,1.0,Green waste,0.0,0.0,None,5.077383162446099,0.314,6.0,33.0,49.0,1.4280600332415827,36.966144520082,109.07018600000004,6.683555807408292,0.6605454087257385,0.2233128677618454,1000000.0
Calcium magnesium phosphate fertilizer,None,Green waste,77.05073113232969,None,5.0,27.32884658064516,0.0,Windrow,Husk,0.0,LB Culture,0.0,Green waste,0.0,0.0,None,2.113525191437569,0.314,5.0,37.0,20.0,1.4280600332415827,29.58947404489532,110.74385500000004,6.565399457465135,0.5767291188240051,0.1530124419565996,1000000.0
Ca-superphosphate,None,Straw,64.0,None,13.0,27.32884658064516,0.0,Windrow,Woody peat,0.0,Clay,1.0,Green waste,0.0,0.0,None,3.421210014137091,0.314,7.0,33.0,33.0,1.4280600332415827,37.13740310590828,111.64327400000002,6.683555807408292,0.4975795149803161,0.1915836340406452,1000000.0
Organic acid,None,Straw,70.0,None,20.0,27.32884658064516,0.0,Trough,Plastic tube pieces,0.0,Zeolite,0.0,Green waste,30.0,1.0884494112630103,Continuous,4.491610617615256,0.314,5.17649515660205,39.0,62.0,1.4280600332415827,50.43220784398938,106.08350800000002,6.035356405337301,0.5389761328697205,0.1989159717289836,1000000.0
Calcium magnesium phosphate fertilizer,None,None,51.0,None,16.0,27.32884658064516,0.0,Trough,Green Waste,0.0,MgHPO₄,0.0,Green waste,0.0,0.0,None,3.6278329878388,0.314,7.0,37.0,31.0,1.4280600332415827,17.354235670895363,109.94637200000004,6.56750803278196,0.6588097214698792,0.2001862419027404,1000000.0
Inorganic acid,None,Straw,52.0,None,9.0,27.32884658064516,616.0,Reactor,Straw,13.117440661489626,Organic acid,1.0,Green waste,2.0,0.839928487472503,Intermittent ,4.169506376980168,0.314,5.0,29.0,37.0,1.4280600332415827,56.260324497452224,105.95440200000004,9.953013629595242,0.8692498207092285,0.1865034330648571,1000000.0
Calcium magnesium phosphate fertilizer,None,Green waste,82.43553500681656,None,0.0,27.32884658064516,0.0,Windrow,Green waste,0.0,MgSO₄,1.0,Green waste,0.0,0.0,None,2.742015598713441,0.314,5.0,32.0,133.0,1.4280600332415827,21.686557904372886,108.251817,6.56750803278196,0.5664579272270203,0.1491902593702513,1000000.0
Organic acid,None,Mature compost,76.74680948543022,None,15.0,27.32884658064516,0.0,Windrow,Green Waste,0.0,Ferric salt,1.0,Green waste,0.0,0.0,None,2.0541022528992405,0.314,5.0,43.28428644827762,40.0,1.4280600332415827,61.81255954416552,109.87078300000005,6.565161149340946,0.3197391331195831,0.1863116840324032,25.51788886359676
Mg(OH)₂,None,None,59.0,None,10.0,27.32884658064516,1299.0,Windrow,Green waste,45.41151120728205,Ferric salt,0.0,Green waste,26.0,1.5192405999175742,Intermittent ,4.131092750414114,0.314,5.0,35.0,37.0,1.4280600332415827,26.681542021665816,109.76776800000005,9.039196758174125,0.8701989054679871,0.1671719243073079,1000000.0
Calcium magnesium phosphate fertilizer,None,Byproduct,59.0,None,10.0,27.32884658064516,0.0,Windrow,Straw,0.0,Sand,1.0,Green waste,0.0,0.0,None,3.2523839801179664,0.314,6.0,38.0,43.0,1.4280600332415827,20.24609354212961,111.39628600000005,6.642142840338956,0.6588097214698792,0.1820028836561499,1000000.0
Mg(OH)₂,None,Mature compost,71.89967635717645,None,29.0,27.32884658064516,0.0,Windrow,Woody peat,0.0,MgSO₄,0.0,Green waste,3.0,1.08227209653574,Continuous,2.9476959686956565,0.314,5.0,34.0,58.0,1.4280600332415827,13.09301097876731,110.22938400000004,6.90610086002119,0.5166724920272827,0.2064682300980191,1000000.0
Calcium magnesium phosphate fertilizer,None,None,66.0,None,6.0,27.32884658064516,0.0,Windrow,Plastic tube pieces,0.0,Calcium magnesium phosphate fertilizer,0.0,Green waste,0.0,0.0,None,3.9113030561130016,0.314,11.48865152370741,40.101188588597154,125.0,1.4280600332415827,57.26690470885903,103.80177700000002,6.56750803278196,0.5664579272270203,0.1434210673061114,16.82351880619844
Mg(OH)₂,None,Straw,66.0,None,28.0,27.32884658064516,0.0,Reactor,Green waste,0.0,MgO,1.0,Green waste,0.0,0.0,None,3.876256876354048,0.314,5.0,33.79410674673997,121.0,1.4280600332415827,54.394097694503074,109.03792200000002,6.56750803278196,0.5910784006118774,0.2116836679478261,1000000.0
Biochar,None,Straw,78.55326299303564,None,23.0,27.32884658064516,0.0,Trough,Straw,0.0,Ca-superphosphate,0.0,Green waste,0.0,0.0,None,4.401980277862853,0.314,5.0,36.0,89.0,1.4280600332415827,55.1600982199798,106.411498,6.683555807408292,0.5705757141113281,0.1818337357594388,1000000.0
Gypsum,None,Straw,81.74162878136397,None,8.0,27.32884658064516,0.0,Windrow,Woody peat,0.0,MgCl₂,0.0,Green waste,3.0,0.7438239327311646,Continuous,3.520578856119851,0.314,6.0,37.0,34.0,1.4280600332415827,30.11642210030201,109.63729300000004,6.90610086002119,0.5870854258537292,0.2126395274978247,1000000.0
None,None,Mature compost,62.236381096780775,None,24.0,27.32884658064516,0.0,Windrow,Green waste,0.0,None,0.0,Green waste,14.0,1.1691405190993227,Continuous,2.375905265212361,0.314,6.0,39.08447791439965,110.0,1.4280600332415827,51.19812755281031,105.92753400000004,6.903753976580179,0.362291544675827,0.208614023459426,1000000.0
Biochar,None,Byproduct,60.0,None,27.0,27.32884658064516,1104.0,Trough,Sawdust,12.185590133325157,MgSO₄,1.0,Green waste,0.0,0.0140034738996568,Intermittent ,3.3290742518169205,0.314,5.0,35.0,112.0,1.4280600332415827,14.860006320440178,108.65913099999996,8.999938069064521,0.6401452422142029,0.1420222657929528,1000000.0
Calcium magnesium phosphate fertilizer,None,None,62.0,None,12.0,27.32884658064516,0.0,Reactor,Byproduct,0.0,Mature compost,1.0,Green waste,0.0,0.0,None,3.7527504127523095,0.314,9.159557250233028,41.46742201169246,132.0,1.4280600332415827,59.21796805646028,103.935948,6.56750803278196,0.5664579272270203,0.2092308513920053,19.655484488375244
DCD,None,Straw,51.0,None,26.0,27.32884658064516,0.0,Trough,None,0.0,Sodium salt,0.0,Green waste,0.0,0.0,None,4.547570204267935,0.314,6.0,36.0,27.0,1.4280600332415827,9.345408480299154,108.79578000000004,7.1904586360267375,0.6595237851142883,0.1611710757029608,1000000.0
Inorganic acid,None,Byproduct,70.41266389738999,None,0.0,27.32884658064516,0.0,Reactor,Plastic tube pieces,0.0,Sodium salt,1.0,Green waste,32.0,0.9052243927582924,Continuous,2.7445362582502755,0.314,7.0,42.08503966238624,117.0,1.4280600332415827,60.09996313924063,109.14904799999996,6.11233809633531,0.5545247197151184,0.2000337407385301,19.72119441623776
