M1_is Enclosed,Additive_1,Initial GI (%),Additive_3,V2_Ventilation Interval (min),Additive_2,Initial Moisture Content (%),Material_2,Period (d),V3_Ventilation Duration (min),Additive_4,V4_Ventilation Day,Turning times, Composting Method,Initial pH,V5_Ventilation rate (L/min/kg iniDW),Material_Main,Initial C/N (%),Application Rate (%DW),V1_Ventilation Type,Compost volume (m3),Material_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.0,Biochar,27.32884658064516,None,0.0,Biochar,78.70426959310011,Plastic tube pieces,123.0,0.0,None,19.0,8.0,Trough,5.525249851668777,0.4369747715839311,Digestate,28.0,9.415718814345484,Continuous,0.0996875,Byproduct,2.754411318174137,17.599588583329,90.312202,5.944045639206359,0.3968121111392975,0.1757550739881768,1000000.0
0.0,Ca-superphosphate,27.32884658064516,None,663.0,Gypsum,65.0,None,125.0,16.139676979164562,None,9.0,3.0,Trough,8.416618825442907,1.2625313363361,Digestate,25.0,9.562376242009108,Intermittent ,0.0996875,None,2.754411318174137,72.05205852261312,92.36151600000004,4.818338462501911,0.2379302680492401,0.1579628699124894,1000000.0
0.0,Clay,27.32884658064516,None,1174.0,Mg(OH)₂,52.0,Byproduct,112.0,2.997537109949948,None,40.0,6.0,Trough,6.0,0.5632333996528998,Digestate,27.0,4.392191078392272,Intermittent ,0.0996875,Mature compost,2.754411318174137,34.72320095951359,89.46021800000004,6.451711477023329,0.2462926656007766,0.1264952145610544,1000000.0
1.0,Carbonatite,27.32884658064516,None,308.0,Calcium magnesium phosphate fertilizer,68.0,Byproduct,55.0,51.35954782661609,None,49.0,21.0,Reactor,5.0,0.5196752092928176,Digestate,27.0,4.257365663300294,Intermittent ,0.0996875,Poultry manure,2.754411318174137,16.30547150022504,90.51448400000002,6.992302176856867,0.0027183657512068,0.1712952432866377,1000000.0
1.0,Calcium magnesium phosphate fertilizer,27.32884658064516,None,510.0,Mg(OH)₂,50.0,Plastic tube pieces,84.0,58.535016424494536,None,65.0,9.0,Reactor,7.0,0.3317543352046896,Digestate,18.0,7.559664518394922,Intermittent ,0.0996875,Straw,2.754411318174137,16.55715886901837,91.68321300000004,5.666598762264189,0.2728406488895416,0.1496057174567248,1000000.0
1.0,Calcium magnesium phosphate fertilizer,27.32884658064516,None,0.0,Mg(OH)₂,51.0,Husk,64.0,0.0,None,38.0,26.0,Reactor,7.0,1.3478452907974006,Digestate,18.0,9.727256278651042,Continuous,0.0996875,Byproduct,2.754411318174137,17.07646017952617,90.84601700000002,6.625580615390738,0.0978123769164085,0.1679174419965381,1000000.0
1.0,Calcium magnesium phosphate fertilizer,27.32884658064516,None,516.0,DCD,60.74833918643084,Green waste,116.0,30.94679721844897,None,13.0,7.0,Reactor,11.048581121874877,1.210532809340911,Digestate,18.0,4.733946598756979,Intermittent ,0.0996875,Straw,2.754411318174137,48.55783363162018,92.40877300000004,5.666598762264189,0.2300869971513748,0.1648790802029867,1000000.0
0.0,Biochar,27.32884658064516,None,0.0,Microbiological agent,71.36217561125726,None,84.0,0.0,None,31.0,15.0,Trough,9.497006292741832,0.4420924266525081,Digestate,32.0,9.399944103462012,Continuous,0.0996875,Mature compost,2.754411318174137,47.662136852078326,90.38715500000002,5.415720708304948,0.320811003446579,0.1628628081256769,1000000.0
1.0,Biochar,27.328846580645163,None,204.0,Inorganic acid,83.5660110471135,Green Waste,103.0,21.452099989103587,None,11.0,18.0,Trough,5.0,1.004288349623732,Digestate,31.0,6.747802654943941,Intermittent ,0.0996875,Straw,2.754411318174137,75.14269278738473,92.61498000000005,5.859562568380741,0.2477003782987594,0.171171600954728,1000000.0
1.0,Biochar,27.32884658064516,None,682.0,Biochar,66.0,None,61.0,39.32140737979848,None,2.0,5.0,Trough,6.0,0.4934702234964612,Digestate,39.0,7.28810825873351,Intermittent ,0.0996875,Green waste,2.754411318174137,61.91040683496809,93.14954200000004,6.387887499282152,0.3177641928195953,0.15341427063362,1000000.0
