Additive_3,V4_Ventilation Day,Additive_4,Initial C/N (%),Additive_2,Application Rate (%DW),M1_is Enclosed,Turning times,Initial GI (%),Material_3,Initial Moisture Content (%),Compost volume (m3),Period (d),V2_Ventilation Interval (min),V3_Ventilation Duration (min),V5_Ventilation rate (L/min/kg iniDW),Additive_1, Composting Method,Material_Main,Material_2,Initial pH,V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
None,0.0,None,28.0,Microbiological agent,1.0695588672153729,1.0,5.0,27.32884658064516,Straw,71.2154507698389,0.15181,30.0,0.0,0.0,0.0,Forsterite,Reactor,OFMSW,Byproduct,7.0,None,1.411,46.774342199226695,104.11811100000004,4.25932907569196,0.027109483256936,0.2451705341700516,1000000.0
None,0.0,None,11.0,None,9.231106225509304,1.0,6.0,27.32884658064516,Mature compost,59.0,0.15181,99.0,0.0,0.0,0.0,Organic acid,Reactor,OFMSW,Plastic tube pieces,5.312449141403205,None,1.411,24.88124045443783,101.41706600000003,4.561247272154812,0.1666117757558822,0.1320235636911371,1000000.0
None,0.0,None,43.61037241386396,Ca-superphosphate,5.711746193611861,0.0,9.0,27.32884658064516,Straw,53.0,0.15181,28.0,0.0,0.0,0.0,Lime,Windrow,OFMSW,None,6.0,None,1.411,61.534235475962056,101.31444166666668,7.469242805986705,0.0479644052684307,0.1598649621274104,23.770283586710143
None,0.0,None,35.0,Microbiological agent,9.055935293816162,1.0,0.0,27.32884658064516,Byproduct,57.0,0.15181,73.0,0.0,0.0,0.0,Mature compost,Reactor,OFMSW,Plastic tube pieces,7.0,None,1.411,48.70091459450375,102.98713600000002,4.726859462766296,0.1178162172436714,0.1686873430967797,1000000.0
None,0.0,None,19.0,Zeolite,2.9448336440939524,1.0,2.0,27.32884658064516,Mature compost,66.0,0.15181,125.0,0.0,0.0,0.0,Sodium salt,Reactor,OFMSW,Green Waste,8.0,None,1.411,52.68090910698028,103.35501600000003,4.726859462766296,0.3445309698581695,0.2137265644785011,1000000.0
None,0.0,None,28.859567718705414,DCD,2.8249652948900943,1.0,0.0,27.32884658064516,Green waste,70.77688253095907,0.15181,87.0,0.0,0.0,0.0,Lignite,Windrow,OFMSW,Green waste,8.79956622041695,None,1.411,14.388837843717498,104.76029600000004,7.00917532250195,0.1442709118127823,0.1522539676282506,1000000.0
None,0.0,None,21.0,DCD,8.667368259145592,1.0,2.0,27.32884658064516,Byproduct,73.62283074499297,0.15181,106.0,0.0,0.0,0.0,Sand,Reactor,OFMSW,Plastic tube pieces,10.264197200157607,None,1.411,32.59648476304258,103.35501600000003,4.726859462766296,0.310765266418457,0.1913618755764267,1000000.0
None,0.0,None,42.289652157589096,Organic acid,5.1535796516485135,0.0,5.0,27.32884658064516,Poultry manure,63.0,0.15181,111.0,0.0,0.0,0.0,MgSO₄,Windrow,OFMSW,None,11.01639367939929,None,1.411,59.67069919435821,105.29550600000005,7.00917532250195,0.2963132262229919,0.159035995996701,12.648826475828232
None,0.0,None,42.10688869114532,Organic acid,7.512626530044685,0.0,1.0,27.32884658064516,None,63.0,0.15181,74.0,0.0,0.0,0.0,Labile carbon source,Windrow,OFMSW,Green waste,6.0,None,1.411,59.41281994320605,104.90384600000004,7.291179463987161,-0.0332334600389003,0.1471513002428698,12.3346617276408
None,0.0,None,26.0,Microbiological agent,3.688216323806354,1.0,0.0,27.32884658064516,Mature compost,63.0,0.15181,42.0,0.0,0.0,0.0,Zeolite,Trough,OFMSW,Green Waste,10.072260738674924,None,1.411,37.2912954458809,103.18401700000004,7.622801310341041,0.195853054523468,0.172536097063203,1000000.0
None,0.0,None,30.0,Zeolite,8.945167142506733,0.0,4.0,27.32884658064516,Green waste,60.0,0.15181,129.0,0.0,0.0,0.0,Urea,Trough,OFMSW,Green Waste,10.420905354350287,None,1.411,33.687333723642055,103.13805700000006,7.544864917375314,0.1477160900831222,0.1577231993779135,1000000.0
None,0.0,None,37.0,None,6.200813301949402,1.0,5.0,27.32884658064516,Byproduct,71.33523222441482,0.15181,79.0,0.0,0.0,0.0,K₂SO₄,Windrow,OFMSW,Plastic tube pieces,8.0,None,1.411,8.605596619264583,104.68256600000004,7.291179463987161,0.057639792561531,0.2033778420522835,1000000.0
None,0.0,None,10.0,Ca-superphosphate,3.780115028383247,0.0,2.0,27.32884658064516,Mature compost,69.0,0.15181,67.0,0.0,0.0,0.0,Organic acid,Windrow,OFMSW,Straw,8.0,None,1.411,27.4126618527138,101.356583,7.34085301135678,0.1502922475337982,0.1309668441467732,1000000.0
None,0.0,None,33.0,MgO,9.000176002711193,0.0,0.0,27.32884658064516,Mature compost,59.0,0.15181,100.0,0.0,0.0,0.0,Lignite,Trough,OFMSW,Green Waste,9.585398213368586,None,1.411,32.470846559354825,102.86594700000003,7.544864917375314,0.0594066381454467,0.1538734941059555,1000000.0
None,5.0,None,15.0,DCD,5.280538727077687,0.0,0.0,27.32884658064516,Green waste,63.0,0.15181,126.0,0.0,0.0,1.1033312048465571,Sodium phosphates,Windrow,OFMSW,Husk,10.39741627965,Continuous,1.411,51.323456945294126,103.29778700000004,5.851026204321969,0.4494648277759552,0.1256822207415418,1000000.0
None,0.0,None,37.0,Potassium phosphate,6.133675640825709,1.0,5.0,27.32884658064516,None,60.000000000000014,0.15181,30.0,0.0,0.0,0.0,Sand,Reactor,OFMSW,Husk,4.601816837313703,None,1.411,35.14529562414856,103.30905600000004,4.946440151973444,0.6197386980056763,0.1950936159008104,1000000.0
None,0.0,None,33.0,Calcium magnesium phosphate fertilizer,2.0418394360111844,1.0,1.0,27.32884658064516,Straw,77.54920874466103,0.15181,75.0,0.0,0.0,0.0,Sodium phosphates,Reactor,OFMSW,Husk,10.93480113472971,None,1.411,22.118336525678096,103.450136,4.726859462766296,0.310318112373352,0.1732309803594866,1000000.0
None,0.0,None,32.0,Microbiological agent,8.610862325819081,1.0,3.0,28.674590962669683,Mature compost,63.0,0.15181,98.0,0.0,0.0,1.303664589977647,K₂SO₄,Windrow,OFMSW,Green Waste,10.769636220351558,Continuous,1.411,51.824748521682245,104.09079400000005,7.291179463987161,0.1488070636987686,0.2053394373684023,1000000.0
None,0.0,None,17.0,None,7.926197348576954,1.0,3.0,27.32884658064516,Poultry manure,80.05042543771236,0.15181,96.0,0.0,0.0,0.0,MgHPO₄,Windrow,OFMSW,Green waste,7.0,None,1.411,19.81593188741961,104.93871600000004,7.00917532250195,-0.0086088273674249,0.1805090970861196,1000000.0
None,0.0,None,21.0,Organic acid,2.647582279932811,1.0,3.0,27.328846580645163,Straw,61.0,0.15181,127.0,0.0,0.0,0.0,Sodium salt,Trough,OFMSW,Byproduct,7.0,None,1.411,55.71705407067979,103.41593700000004,7.544864917375314,0.0433208607137203,0.2261487791527778,1000000.0
None,0.0,None,37.0,Biochar,8.520369803068716,1.0,0.0,27.32884658064516,Green waste,77.89680070035072,0.15181,60.0,0.0,0.0,0.0,Gypsum,Trough,OFMSW,Green waste,6.782679580097141,None,1.411,31.941479785966227,101.50144900000004,8.15854674771535,-0.2147440910339355,0.1365817033796526,1000000.0
None,0.0,None,33.0,DCD,3.0614707118542075,1.0,4.0,27.32884658064516,Byproduct,69.0,0.15181,123.0,0.0,0.0,0.0,MgHPO₄,Reactor,OFMSW,Green waste,9.19389966439099,None,1.411,31.816154693459744,102.95226600000004,4.726859462766296,0.2127066999673843,0.2063598966419066,1000000.0
None,0.0,None,31.0,Inorganic acid,9.58517434283032,1.0,2.0,27.328846580645163,Straw,70.0,0.15181,114.0,0.0,0.0,0.0,MgCl₂,Windrow,OFMSW,Woody peat,8.0,None,1.411,12.196834968695846,101.82651300000002,7.00917532250195,0.057639792561531,0.1969246544981122,1000000.0
None,0.0,None,31.0,Ca-superphosphate,3.589448057405532,1.0,3.0,27.32884658064516,None,62.0,0.15181,130.0,0.0,0.0,0.0,K₂SO₄,Reactor,OFMSW,Plastic tube pieces,10.094218080608584,None,1.411,10.840840962158612,103.02130600000002,5.459304593999232,0.217998057603836,0.2188779259067063,1000000.0
None,0.0,None,33.0,Mg(OH)₂,8.237115171948282,1.0,4.0,27.69047905496019,Poultry manure,77.96598838759078,0.15181,29.0,0.0,0.0,0.0,Labile carbon source,Reactor,OFMSW,Plastic tube pieces,8.0,None,1.411,32.11015476345238,103.95241600000004,5.380801982458643,0.1141716167330741,0.2302567620724665,1000000.0
None,0.0,None,11.0,DCD,4.926682561084497,1.0,0.0,27.32884658064516,Straw,68.0,0.15181,64.0,0.0,0.0,0.0,Lignite,Windrow,OFMSW,Byproduct,10.440352179228537,None,1.411,11.164909338815503,105.17917600000004,7.087111715467677,0.0509683974087238,0.1900769286089144,1000000.0
None,0.0,None,28.000000000000004,Gypsum,2.33447939733235,1.0,7.0,27.32884658064516,Poultry manure,75.57645656793648,0.15181,71.0,0.0,0.0,0.0,Lime,Reactor,OFMSW,Green waste,11.032894593585992,None,1.411,19.71648012814686,101.10882600000002,4.561247272154812,0.2127066999673843,0.2115517316121804,1000000.0
None,0.0,None,13.0,Potassium phosphate,8.62093362699843,1.0,14.0,27.931035119714227,Green waste,58.0,0.15181,54.0,0.0,0.0,0.0,Microbiological agent,Windrow,OFMSW,None,8.0,None,1.411,54.76586581769023,101.73530166666671,7.203473603851611,0.2311523109674453,0.1478396675912151,1000000.0
None,0.0,None,34.0,None,3.2224888094444357,1.0,1.0,27.328846580645163,Poultry manure,75.74543915836215,0.15181,100.0,0.0,0.0,0.0,Sodium salt,Reactor,OFMSW,None,6.0,None,1.411,12.987625440136949,103.450136,4.726859462766296,0.169896051287651,0.1988297818605402,1000000.0
None,0.0,None,13.999999999999998,Gypsum,3.735907438960055,0.0,7.0,27.32884658064516,Straw,66.0,0.15181,44.0,0.0,0.0,0.0,Sodium phosphates,Trough,OFMSW,Green Waste,10.707973951161414,None,1.411,53.359666898898176,101.85474600000003,7.457189119729557,0.1782697886228561,0.167676951670348,1000000.0
None,0.0,None,35.0,Inorganic acid,4.620612481997547,1.0,6.0,27.32884658064516,Byproduct,50.0,0.15181,17.0,0.0,0.0,0.0,Sand,Windrow,OFMSW,None,7.260624397655828,None,1.411,10.0192788526742,103.88551700000004,6.8970381070349305,0.0314778834581375,0.1856860185159005,1000000.0
None,0.0,None,17.0,Organic acid,6.189966642548541,0.0,0.0,27.328846580645163,None,79.35173363753879,0.15181,95.0,0.0,0.0,0.0,Phosphogypsum,Windrow,OFMSW,Husk,10.148017950052823,None,1.411,45.03747400784596,105.06358600000004,7.00917532250195,0.2273177206516266,0.1151660061923804,1000000.0
None,0.0,None,27.0,Potassium phosphate,4.313325815979033,1.0,1.0,27.32884658064516,Green waste,78.7099003775035,0.15181,56.0,0.0,0.0,0.0,Lime,Windrow,OFMSW,Plastic tube pieces,9.541201027306965,None,1.411,48.42077202973093,104.91976600000004,7.087111715467677,0.0777497217059135,0.1804448591428942,1000000.0
None,0.0,None,11.0,None,6.253777479349241,1.0,8.0,27.32884658064516,Green waste,58.00000000000001,0.15181,125.0,0.0,0.0,0.3134822866922496,None,Windrow,OFMSW,Green Waste,9.707921333876405,None,1.411,26.95293238061134,103.59309000000005,6.843563131890467,0.3030350804328918,0.1596577600912549,1000000.0
None,0.0,None,30.0,Organic acid,4.210556180831606,1.0,2.0,27.32884658064516,Straw,72.1593469190694,0.15181,63.0,0.0,0.0,0.0,Lime,Trough,OFMSW,Plastic tube pieces,5.0,None,1.411,13.630264114564856,103.44429700000003,7.622801310341041,0.373391181230545,0.2202734748183024,1000000.0
None,0.0,None,12.0,Gypsum,8.765440218639139,1.0,0.0,27.32884658064516,Green waste,58.0,0.15181,16.0,0.0,0.0,0.0,Urea,Reactor,OFMSW,Plastic tube pieces,7.0,None,1.411,9.69995047341571,103.35501600000003,4.780334437910757,0.1619688123464584,0.1135369282862249,1000000.0
None,0.0,None,25.0,None,9.116649605647233,1.0,3.0,27.32884658064516,Green waste,67.0,0.15181,67.0,0.0,0.0,0.0,Sodium salt,Reactor,OFMSW,Green Waste,8.0,None,1.411,53.83863534351429,103.30905600000004,4.804795855732023,0.3445309698581695,0.2096907609006052,1000000.0
