Additive_3,V3_Ventilation Duration (min),Initial GI (%),Initial pH,Additive_4,Additive_1,Additive_2, Composting Method,Application Rate (%DW),Compost volume (m3),Period (d),V4_Ventilation Day,V5_Ventilation rate (L/min/kg iniDW),Turning times,V1_Ventilation Type,Material_2,M1_is Enclosed,Material_3,Material_Main,Initial Moisture Content (%),Initial C/N (%),V2_Ventilation Interval (min),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
4,0.0,27.32884658064516,5.0,1,25.0,12.0,2.0,9.433308655682946,0.0996875,69.0,0.0,0.0,20.0,2,5.0,0.0,2.0,1,54.0,38.54971487661926,0.0,2.754411318174137,106.181770968546,107.358727,5.6597568012280055,0.8224118947982788,0.12420101773050074,21.0516138609662
4,0.0,27.32884658064516,7.374187661139689,1,24.0,10.0,0.0,6.2769681946060425,0.0996875,36.0,0.0,0.0,27.0,2,6.0,1.0,3.0,1,68.0,36.0,0.0,2.754411318174137,99.15880745426892,108.53534800000003,10.27800896142694,1.1066763401031494,0.16046567742493736,1000000.0
4,0.0,27.32884658064516,7.0,1,37.0,12.0,2.0,7.340072639206138,0.0996875,33.0,0.0,0.0,23.0,2,14.0,0.0,4.0,1,59.0,35.28535478591754,0.0,2.754411318174137,97.19038058812123,108.75599400000003,10.35293349690919,1.1066763401031494,0.1199896148429195,27.591420448909123
4,0.0,27.32884658064516,5.0,1,10.0,3.0,1.0,9.897947766347896,0.0996875,82.0,0.0,0.0,0.0,2,12.0,0.0,4.0,1,69.0,34.0,0.0,2.754411318174137,93.64998481792065,109.63095400000006,12.853666478078631,0.9745988845825195,0.13189157208738325,1000000.0
4,0.0,27.32884658064516,6.0,1,15.0,12.0,2.0,8.148178794416301,0.0996875,36.0,0.0,0.0,5.0,2,13.0,0.0,4.0,1,63.0,35.238628228774026,0.0,2.754411318174137,97.06167643026582,108.91343700000003,14.337361398728756,1.0430235862731934,0.12697030908727797,20.608132031098926
4,5.458216527279605,27.32884658064516,6.294778044437135,1,24.0,8.0,0.0,9.477521329295481,0.0996875,45.0,44.0,1.6613452262062345,24.0,1,5.0,1.0,2.0,1,51.0,30.8789870922205,6.0,2.754411318174137,85.05343154056523,108.95036900000002,7.042851700574914,0.8556759357452393,0.16734970551705786,21.674266202284127
4,0.0,27.32884658064516,6.890689498065138,1,4.0,7.0,0.0,5.531693968910093,0.0996875,61.0,0.0,0.0,6.0,2,12.0,1.0,4.0,1,54.0,33.546118518706315,0.0,2.754411318174137,92.39980852873569,108.77571100000004,5.598308144137319,1.1066763401031494,0.1627275245910245,17.397938375632968
4,0.0,27.32884658064516,6.0,1,33.0,5.0,1.0,6.641556299292359,0.0996875,19.0,0.0,0.0,0.0,2,0.0,0.0,2.0,1,68.0,33.0,0.0,2.754411318174137,90.89557349974652,109.82204500000003,13.124084692865251,0.6076632738113403,0.14436341154074447,1000000.0
4,29.412392764042522,27.32884658064516,7.101982855122234,1,35.0,8.0,2.0,9.821350426262242,0.0996875,29.0,29.0,1.7586333096373161,19.0,1,2.0,1.0,4.0,1,55.85364684628997,29.96356366110356,61.0,2.754411318174137,82.53197888097493,108.70782400000002,12.738568817163952,1.1132605075836182,0.17293218606303223,22.746037121685088
4,0.0,27.32884658064516,5.0,1,4.0,6.0,0.0,3.5037142170750246,0.0996875,29.0,0.0,0.0,2.0,2,8.0,1.0,4.0,1,55.0,31.0,0.0,2.754411318174137,85.38675086339825,109.01002600000007,1000000.0,1000000.0,1000000.0,1000000.0
4,0.0,27.32884658064516,6.0,1,23.0,15.0,0.0,3.2441581754553797,0.0996875,22.0,0.0,0.0,16.0,2,3.0,1.0,3.0,1,67.28936370847919,37.39537187304827,0.0,2.754411318174137,103.00223553445493,108.47411800000003,10.348119713466005,1.1066763401031494,0.1831443932175026,24.543327499556813
4,0.0,27.32884658064516,6.0,1,25.0,12.0,0.0,8.810994952835959,0.0996875,120.0,0.0,0.0,15.0,2,2.0,1.0,3.0,1,52.0,33.20727693477833,0.0,2.754411318174137,91.46649943489639,108.75898000000001,5.598308144137319,0.9805616140365601,0.1596019062059322,16.93482764424992
4,0.0,27.32884658064516,7.0,1,33.0,1.0,2.0,7.263814178932595,0.0996875,62.0,0.0,0.0,30.0,2,0.0,0.0,4.0,1,65.0,33.0,0.0,2.754411318174137,90.89557349974652,107.97251600000001,10.659898745002188,0.7579747438430786,0.1505567115498844,1000000.0
4,0.0,27.32884658064516,7.0,1,10.0,6.0,1.0,6.78201761129262,0.0996875,71.0,0.0,0.0,31.0,2,13.0,1.0,2.0,1,51.0,30.924454863901666,0.0,2.754411318174137,85.17866848549599,107.08779500000003,5.598308144137319,0.9485270977020264,0.1580986707064116,20.77940156682235
4,0.0,27.32884658064516,7.0,1,13.0,9.0,0.0,6.8383802530668385,0.0996875,23.0,0.0,0.0,1.0,2,4.0,1.0,2.0,1,55.0,36.0,0.0,2.754411318174137,99.15880745426892,109.90620000000003,5.598308144137319,0.9485270977020264,0.14825956892581277,1000000.0
4,0.0,27.32884658064516,7.0,1,12.0,11.0,0.0,4.506056783192813,0.0996875,90.0,0.0,0.0,0.0,2,5.0,1.0,2.0,1,61.35850389991065,34.4628944396852,0.0,2.754411318174137,94.92498650170945,109.85496400000004,12.325228769020091,0.9425643682479858,0.13440976481465197,1000000.0
4,0.0,27.32884658064516,6.0,1,14.0,15.0,2.0,7.822716557751699,0.0996875,129.0,76.0,0.06489271787697648,11.0,0,0.0,0.0,2.0,1,52.0,34.457001058173226,0.0,2.754411318174137,94.90875370497055,108.557194,5.9781903121587705,0.5622403621673584,0.12838232683740966,23.029719965384377
4,0.0,27.32884658064516,7.0,1,15.0,9.0,0.0,5.24746806449066,0.0996875,17.0,0.0,0.0,4.0,2,3.0,1.0,2.0,1,56.0,37.0,0.0,2.754411318174137,101.91321877244307,108.92567400000003,9.93496875658509,0.9485270977020264,0.17027762374080935,1000000.0
4,0.0,27.32884658064516,7.0,1,12.0,10.0,0.0,4.766891931468991,0.0996875,99.0,0.0,0.0,23.0,2,12.0,1.0,3.0,1,67.89394740975405,33.19382427074679,0.0,2.754411318174137,91.42944526482832,108.49014100000004,10.310834839056955,1.1066763401031494,0.16283142064823264,20.927846919585406
4,0.0,27.32884658064516,7.0,1,6.0,15.0,1.0,6.632630376401501,0.0996875,98.0,0.0,0.0,0.0,2,13.0,0.0,2.0,1,63.624968283004876,39.21959975682789,0.0,2.754411318174137,108.02690946446637,109.74694600000002,13.057671930820838,0.9520359039306641,0.12338031364019708,16.777606744484274
4,0.0,27.32884658064516,7.0,1,24.0,11.0,2.0,9.714053416056938,0.0996875,129.0,0.0,0.0,13.0,2,0.0,0.0,3.0,1,67.0,32.73121776580246,0.0,2.754411318174137,90.1552366717487,109.46968800000002,14.507096270604093,0.6318594217300415,0.15883491282391163,19.473719415297364
4,7.858312921437209,27.32884658064516,5.523559077103275,1,16.0,15.0,1.0,9.777333944896599,0.0996875,80.0,68.0,0.35065463809223507,0.0,1,0.0,1.0,5.0,1,51.39792956754675,31.0,736.0,2.754411318174137,85.38675086339825,108.29773399999998,9.318721603210538,0.6157194375991821,0.1406264959431845,1000000.0
4,0.0,27.32884658064516,5.643449275042027,1,38.0,3.0,0.0,3.410477378857354,0.0996875,77.0,0.0,0.0,25.0,2,5.0,1.0,4.0,1,61.0,34.916649022085,0.0,2.754411318174137,96.17481325914483,108.40933800000002,10.066525335705036,1.1066763401031494,0.15234714908012048,17.527720508641842
4,0.0,27.32884658064516,7.0,1,24.0,11.0,0.0,3.4954397167086713,0.0996875,82.0,0.0,0.0,1.0,2,8.0,1.0,3.0,1,53.0,36.0,0.0,2.754411318174137,99.15880745426892,110.56518000000005,5.631134021767335,1.1066763401031494,0.1701279719187396,1000000.0
4,0.0,27.32884658064516,6.872983932251206,1,19.0,6.0,0.0,4.62053909548272,0.0996875,99.0,0.0,0.0,2.0,2,4.0,1.0,4.0,1,63.0,33.28739679422792,0.0,2.754411318174137,91.68718248257485,108.80861200000002,9.851733180272003,1.1066763401031494,0.1718555784951759,11.842557792642141
4,0.0,27.32884658064516,6.0,1,33.0,6.0,1.0,7.277356851629436,0.0996875,89.0,0.0,0.0,10.0,2,6.0,0.0,4.0,1,59.31915336643618,32.44819383014823,0.0,2.754411318174137,89.37567234006848,108.63408700000004,10.35293349690919,1.1066763401031494,0.10174484043906881,19.354854160560286
4,0.0,27.32884658064516,5.0,1,16.0,8.0,2.0,7.93110607566508,0.0996875,96.0,0.0,0.0,8.0,2,14.0,1.0,3.0,1,68.59134348779135,36.76711785696944,0.0,2.754411318174137,101.27176556187905,108.56748700000001,10.27800896142694,1.0430235862731934,0.14643344630837207,23.557657292474307
4,0.0,27.32884658064516,5.080697075874834,1,34.0,5.0,0.0,7.439313777153757,0.0996875,104.0,0.0,0.0,11.0,2,4.0,1.0,2.0,1,57.0,37.0,0.0,2.754411318174137,101.91321877244307,108.31807400000001,10.099686157463758,0.9485270977020264,0.14241673799438187,1000000.0
4,0.0,27.32884658064516,5.272474247771043,1,25.0,11.0,2.0,5.011426154325048,0.0996875,41.0,13.0,0.02059930946985533,5.0,0,14.0,1.0,3.0,1,51.441835966183675,36.0,0.0,2.754411318174137,99.15880745426892,108.84770900000001,5.598308144137319,1.133878469467163,0.17049735269636934,1000000.0
4,0.0,27.32884658064516,7.0,1,20.0,15.0,1.0,9.987191762393426,0.0996875,105.0,58.0,0.12470670581846965,22.0,0,5.0,0.0,2.0,1,69.78538204585172,34.01872755841258,0.0,2.754411318174137,93.70156821677404,108.094489,10.766304771506897,0.854108989238739,0.14600766308503743,21.09267733332039
4,0.0,27.32884658064516,6.0,1,4.0,7.0,2.0,9.848812584666536,0.0996875,95.0,0.0,0.0,21.0,2,6.0,0.0,2.0,1,60.0,32.05047490939007,0.0,2.754411318174137,88.2801908432802,107.13267300000003,10.766304771506897,0.8318834900856018,0.1582317606914476,18.73300292438286
4,0.0,27.32884658064516,6.0,1,4.0,7.0,0.0,6.73790501306551,0.0996875,51.0,0.0,0.0,22.0,2,0.0,1.0,4.0,1,57.136054854054834,33.98616454389703,0.0,2.754411318174137,93.61187628103855,109.04455000000002,10.099686157463758,0.7579747438430786,0.16183542911698218,19.365771688667007
4,0.0,27.32884658064516,5.075395780292515,1,12.0,15.0,1.0,5.099239563082783,0.0996875,16.0,0.0,0.0,3.0,2,3.0,1.0,4.0,1,64.40996612769268,35.20360000206586,0.0,2.754411318174137,96.96519428616529,109.15178800000004,10.026630873805773,1.1066763401031494,0.14714871759890014,22.11534832314992
4,0.0,27.32884658064516,6.0,1,16.0,6.0,2.0,9.693593372850092,0.0996875,118.0,50.0,0.11707894089940996,0.0,0,14.0,0.0,2.0,1,53.242685689448535,39.00131573887698,0.0,2.754411318174137,107.42566549484586,109.60882,7.932083833376491,0.8386667370796204,0.08337573199899581,17.817286556679967
4,0.0,27.32884658064516,7.33330659856884,1,28.0,11.0,0.0,3.1104199939626156,0.0996875,59.0,0.0,0.0,22.0,2,14.0,1.0,4.0,1,58.04602056940032,34.0,0.0,2.754411318174137,93.64998481792065,108.84075100000001,10.132512035093773,1.1066763401031494,0.1534364821943049,1000000.0
4,0.0,27.32884658064516,6.063967295505673,1,20.0,13.0,1.0,9.028015981910533,0.0996875,15.0,0.0,0.0,14.0,2,6.0,1.0,4.0,1,54.0,33.31719827019824,0.0,2.754411318174137,91.76926800528581,108.73115000000003,5.279874633206554,0.9805616140365601,0.15002374780915315,24.978047338756873
4,0.0,27.32884658064516,5.0,1,25.0,1.0,0.0,5.931227024383135,0.0996875,43.0,0.0,0.0,26.0,2,2.0,1.0,3.0,1,63.87065019934073,36.01512006397651,0.0,2.754411318174137,99.20045432961734,108.34124700000001,10.063915748214823,1.1066763401031494,0.17681722928492336,22.13003743121255
4,0.0,27.32884658064516,7.0,1,17.0,5.0,2.0,9.314290604633406,0.0996875,128.0,0.0,0.0,15.0,2,3.0,0.0,3.0,1,68.88024915135014,38.36284192511378,0.0,2.754411318174137,105.66704599585869,107.92075500000003,10.729019897097848,0.9805616140365601,0.1602962059206435,18.459707855045345
4,0.0,27.32884658064516,6.0,1,10.0,10.0,0.0,8.735619889215906,0.0996875,51.0,0.0,0.0,12.0,2,4.0,1.0,2.0,1,60.731136133876305,36.81551058227332,0.0,2.754411318174137,101.40505903217334,108.30690400000003,10.03369945807502,0.8224118947982788,0.15703250186415216,19.208802291915056
4,0.0,27.32884658064516,5.997264642222753,1,36.0,7.0,0.0,8.382701628778614,0.0996875,42.0,0.0,0.0,8.0,2,12.0,1.0,3.0,1,62.0,39.066358710235704,0.0,2.754411318174137,107.604820591324,107.82244700000003,10.03369945807502,1.0430235862731934,0.13853674196716667,24.322826205967324
4,0.0,27.32884658064516,6.32482325423218,1,17.0,0.0,0.0,8.726824710083154,0.0996875,32.0,0.0,0.0,1.0,2,8.0,1.0,4.0,1,61.26166161238578,35.443599049900094,0.0,2.754411318174137,97.62625037987091,109.67865700000004,10.03369945807502,0.9805616140365601,0.15298960621474833,20.021218770492602
4,0.0,27.32884658064516,5.668292582491205,1,19.0,3.0,0.0,7.035535979257969,0.0996875,83.0,0.0,0.0,0.0,2,14.0,1.0,2.0,1,60.94431266634605,37.90629929129808,0.0,2.754411318174137,104.4095397980477,109.56436700000002,12.15961657840861,0.9425643682479858,0.14603975446926695,14.780694945322637
4,0.0,27.32884658064516,7.0,1,15.0,13.0,1.0,9.35706226454764,0.0996875,57.0,0.0,0.0,0.0,2,8.0,1.0,4.0,1,60.0,30.621655093990046,0.0,2.754411318174137,84.3446333721109,109.33799200000009,14.605408666722143,0.9745988845825195,0.1275117020445583,17.86968263925766
4,0.0,27.32884658064516,6.0,1,10.0,15.0,1.0,8.65112506470334,0.0996875,94.0,0.0,0.0,29.0,2,4.0,1.0,3.0,1,63.0,33.0,0.0,2.754411318174137,90.89557349974652,108.44558000000002,9.818907302641987,0.9805616140365601,0.15688940926110445,1000000.0
4,0.0,27.32884658064516,5.109566805484174,1,23.0,7.0,0.0,3.281063865414404,0.0996875,119.0,0.0,0.0,3.0,2,0.0,1.0,4.0,1,52.0,36.396907784705164,0.0,2.754411318174137,100.25205474873226,109.60178800000001,5.631134021767335,0.7579747438430786,0.1782538603539614,14.135030540314034
4,0.0,27.32884658064516,7.0,1,25.0,5.0,0.0,3.5713689656929093,0.0996875,95.0,0.0,0.0,18.0,2,3.0,1.0,2.0,1,55.0,33.07831175738528,0.0,2.754411318174137,91.11127629063463,108.675962,5.631134021767335,0.9485270977020264,0.16717092155486224,19.3902909711337
4,0.0,27.32884658064516,5.0,1,13.0,3.0,1.0,9.842932335213662,0.0996875,64.0,0.0,0.0,4.0,2,5.0,1.0,3.0,1,62.25175317245464,34.0,0.0,2.754411318174137,93.64998481792065,108.24443800000003,9.800566117697452,0.9805616140365601,0.19037742436337726,1000000.0
4,0.0,27.32884658064516,8.0,1,15.0,8.0,0.0,9.453608272403807,0.0996875,22.0,0.0,0.0,2.0,2,4.0,1.0,3.0,1,54.047076493439036,34.0,0.0,2.754411318174137,93.64998481792065,108.44558000000002,5.317159507615605,0.9805616140365601,0.16355979632707607,1000000.0
4,0.0,27.32884658064516,7.0,1,30.0,5.0,1.0,7.576629659930282,0.0996875,35.0,0.0,0.0,0.0,2,3.0,0.0,2.0,1,62.0,35.0,0.0,2.754411318174137,96.40439613609479,109.46181300000003,13.027455640681037,0.8789116144180298,0.12423596112913259,1000000.0
4,0.0,27.32884658064516,8.0,1,25.0,11.0,2.0,8.32037448601317,0.0996875,39.0,0.0,0.0,28.0,2,2.0,0.0,2.0,1,69.72584759224327,35.59273591279072,0.0,2.754411318174137,98.03703464297384,108.52324100000001,11.036722986293519,0.8943459391593933,0.1788760741138163,23.113609333107224
4,0.0,27.32884658064516,6.876173705337186,1,30.0,10.0,2.0,6.022135616059351,0.0996875,39.0,0.0,0.0,7.0,2,5.0,1.0,3.0,1,65.13186792305976,33.55810668525539,0.0,2.754411318174137,92.43282887036261,108.44558000000002,9.938469594544658,1.1066763401031494,0.15668470325838382,20.256083743573836
4,0.0,27.32884658064516,5.157084425499329,1,33.0,7.0,1.0,4.648414734645148,0.0996875,85.0,54.0,0.08636941640600626,28.0,0,0.0,1.0,2.0,1,55.0,34.52458597259026,0.0,2.754411318174137,95.09491035817865,108.08559,5.631134021767335,0.6308697462081909,0.1523413139674591,24.445163319545046
4,0.0,27.32884658064516,7.0,1,20.0,2.0,2.0,9.08954019995495,0.0996875,54.0,0.0,0.0,30.0,2,8.0,0.0,2.0,1,59.942463930125136,35.25663027613874,0.0,2.754411318174137,97.11126147327751,107.32079900000002,10.082515282122571,0.8224118947982788,0.13155177609575838,25.360648256244488
