Material_3,V1_Ventilation Type,V5_Ventilation rate (L/min/kg iniDW),Initial C/N (%),M1_is Enclosed,Period (d),Material_2,Additive_1,Additive_3, Composting Method,V3_Ventilation Duration (min),Compost volume (m3),Turning times,Initial Moisture Content (%),Initial GI (%),V2_Ventilation Interval (min),Additive_4,V4_Ventilation Day,Material_Main,Additive_2,Application Rate (%DW),Initial pH,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
9.0,2,0,16.0,1.0,63.0,0.0,22.0,4,1.0,0,0.05513157894736841,20.0,69.56517852670056,27.32884658064516,0,1,0,3,3.0,2.8319573073216597,5.855927535096232,1.938857678018576,31.021722848297216,93.93622300000001,7.775156183858172,0.667188823223114,0.1783033812373416,1000000.0
9.0,2,0,30.0,1.0,91.0,0.0,7.0,4,1.0,0,0.05513157894736841,16.0,65.85202414211659,27.32884658064516,0,1,0,3,8.0,9.868206020286781,5.898089044158127,1.938857678018576,58.16573034055728,94.48156,7.966722699527029,0.15629008412361145,0.18137778404189844,1000000.0
5.0,2,0,35.0,1.0,50.0,14.0,4.0,4,0.0,0,0.05513157894736841,13.0,52.0,27.32884658064516,0,1,0,3,1.0,5.698704832464684,6.884001647528146,1.938857678018576,67.86001873065015,96.26853100000004,5.6791641502302275,1.224177360534668,0.20905907049248795,1000000.0
3.0,2,0,13.745033778622123,1.0,30.0,14.0,34.0,4,1.0,0,0.05513157894736841,9.0,61.0,27.32884658064516,0,1,0,3,8.0,5.091751444093402,7.0,1.938857678018576,26.649664276306183,93.85919100000002,10.520607370220294,0.4966532588005066,0.121250588376309,27.874949218763525
9.0,2,0,27.749202331219742,1.0,30.0,4.0,16.0,4,1.0,0,0.05513157894736841,9.0,52.65325557016319,27.32884658064516,0,1,0,3,8.0,5.6123505555503685,6.705105340420703,1.938857678018576,53.80175399877636,94.71936300000003,5.680909941791352,0.13869398832321167,0.21463293818782103,23.40726347763538
9.0,2,0,29.111743980476543,1.0,94.0,13.0,18.0,4,1.0,0,0.05513157894736841,5.0,53.0,27.32884658064516,0,1,0,3,1.0,6.893802213153892,5.821377912949252,1.938857678018576,56.443528337058005,94.25459300000004,6.2086702177155315,1.0381885766983032,0.21421723256357608,15.755489473756072
5.0,2,0,28.08468613415541,1.0,83.0,2.0,23.0,4,0.0,0,0.05513157894736841,20.0,58.0,27.32884658064516,0,1,0,3,8.0,9.321299640537951,6.0,1.938857678018576,54.45220934594906,94.534199,8.147214891873904,0.1322735995054245,0.17816861577687146,18.941249694757566
5.0,2,0,26.887779921034582,1.0,85.0,5.0,33.0,4,1.0,0,0.05513157894736841,15.0,61.0,27.32884658064516,0,1,0,3,8.0,9.10484106462927,6.0,1.938857678018576,52.1315785447716,94.53706400000002,9.992847094296113,0.08347613364458084,0.20089122134072232,18.160122733497907
9.0,2,0,32.0,1.0,59.0,5.0,2.0,4,1.0,0,0.05513157894736841,6.0,63.0,27.32884658064516,0,1,0,3,6.0,4.132451264221459,7.0,1.938857678018576,62.04344569659443,96.55891000000003,7.999548577157045,0.7392770051956177,0.26224515759068756,1000000.0
9.0,2,0,36.91800761811862,1.0,129.0,13.0,21.0,4,0.0,0,0.05513157894736841,15.0,58.0,27.32884658064516,0,1,0,3,8.0,7.302115279390469,6.244373967015723,1.938857678018576,71.57876252753758,94.935944,8.72336515505456,0.3797556459903717,0.18051886207139614,21.015755550496635
9.0,2,0,16.122078656416022,1.0,87.0,5.0,15.0,4,0.0,0,0.05513157894736841,8.0,62.99615992663661,27.32884658064516,0,1,0,3,8.0,5.875531607436322,7.0,1.938857678018576,31.258415988611613,94.61188300000002,8.19560487913038,0.1404484063386917,0.1681212952697971,20.32840512267205
0.0,2,0,30.963589540838523,1.0,68.0,6.0,4.0,4,0.0,0,0.05513157894736841,4.0,68.39827873698599,27.32884658064516,0,1,0,3,0.0,3.4826935442372298,5.0,1.938857678018576,60.03399332027045,94.87503600000004,7.664931312516597,0.3951236605644226,0.18550705975329967,17.37199014973936
9.0,2,0,11.0,1.0,45.0,13.0,31.0,4,1.0,0,0.05513157894736841,17.0,69.0,27.32884658064516,0,1,0,3,3.0,8.887528389112722,7.0,1.938857678018576,21.327434458204337,93.89577500000001,11.204370035925628,0.2528447210788727,0.15638928450224235,1000000.0
3.0,2,0,36.314288686153986,1.0,107.0,14.0,21.0,4,1.0,0,0.05513157894736841,9.0,62.650546004721456,27.32884658064516,0,1,0,3,8.0,9.559387106271199,6.0,1.938857678018576,70.40823744093277,93.85919100000002,8.674975167798085,0.35667750239372253,0.16173434728985694,20.548512880587612
5.0,2,0,38.18449834541767,1.0,108.0,0.0,20.0,4,0.0,0,0.05513157894736841,6.0,65.0,27.32884658064516,0,1,0,3,1.0,6.023847945363321,7.0,1.938857678018576,74.03430779830066,94.03443400000006,8.147214891873904,1.0278276205062866,0.22958128474260858,17.482124532780233
9.0,2,0,10.461874017014402,1.0,130.0,13.0,30.0,4,0.0,0,0.05513157894736841,10.0,55.658818218793755,27.32884658064516,0,1,0,3,8.0,4.23367918628818,7.0,1.938857678018576,20.284084764351416,94.90764300000002,11.204370035925628,0.7766164541244507,0.15279417289652292,24.535371704395352
4.0,2,0,24.822707301618564,1.0,72.0,2.0,33.0,4,2.0,0,0.05513157894736841,15.0,59.79504133654055,27.32884658064516,0,1,0,3,2.0,9.135366467629,6.105272092908221,1.938857678018576,48.12769664095092,93.83970500000004,9.992847094296113,1.2764074802398682,0.17540382572089797,18.922997175585497
9.0,2,0,30.500616480955173,1.0,103.0,3.0,22.0,4,2.0,0,0.05513157894736841,9.0,59.0,27.32884658064516,0,1,0,3,3.0,6.611238841659031,6.0,1.938857678018576,59.13635444839986,94.25459300000004,8.19560487913038,0.12872451543807983,0.19561493630733656,17.808037363430515
4.0,2,0,15.0,1.0,39.0,13.0,8.0,4,0.0,0,0.05513157894736841,7.0,64.99339355463512,27.32884658064516,0,1,0,3,1.0,4.651662798831603,5.5182725982160346,1.938857678018576,29.08286517027864,94.30408100000004,8.446092988194733,1.511696457862854,0.10937438084304121,1000000.0
2.0,2,0,11.0,1.0,63.0,4.0,2.0,4,0.0,0,0.05513157894736841,30.0,65.21791239046377,27.32884658064516,0,1,0,3,1.0,2.83309180704972,5.333958264646929,1.938857678018576,21.327434458204337,95.62397600000004,7.530709894628362,1.5248360633850098,0.171384133382742,1000000.0
5.0,2,0,38.83681807197356,1.0,44.0,0.0,19.0,4,2.0,0,0.05513157894736841,14.0,66.0,27.32884658064516,0,1,0,3,8.0,4.364575941426059,7.187015155648423,1.938857678018576,75.29906290865652,95.05329900000002,8.147214891873904,0.6961469650268555,0.2139939526670951,23.08605184156909
2.0,2,0,19.0,1.0,73.0,0.0,2.0,4,1.0,0,0.05513157894736841,5.0,66.0,27.32884658064516,0,1,0,3,1.0,6.473546247301583,5.749055941944489,1.938857678018576,19.38857678018576,95.86045600000006,7.951158589900569,1.1992908716201782,0.183874526179542,1000000.0
4.0,2,0,14.605034848249314,1.0,97.0,14.0,37.0,4,1.0,0,0.05513157894736841,9.0,51.95942937281075,27.32884658064516,0,1,0,3,0.0,2.55035459224864,6.992564946258803,1.938857678018576,28.31708395325705,93.56248600000006,6.896385337098264,1.4740321636199951,0.12378882579111676,22.14895587897117
9.0,2,0,13.284617437628128,0.0,78.0,4.0,7.0,4,2.0,0,0.05513157894736841,15.0,58.0,27.32884658064516,0,1,0,3,5.0,3.5997887797159054,6.0,1.938857678018576,25.756982518484758,94.118075,7.966722699527029,0.6991404294967651,0.11000520326727085,19.893543296954903
9.0,2,0,35.0,1.0,38.0,4.0,2.0,4,1.0,0,0.05513157894736841,16.0,59.0,27.32884658064516,0,1,0,3,8.0,7.919643386537361,5.0,1.938857678018576,67.86001873065015,95.84011000000001,7.999548577157045,0.01610643044114113,0.19340937526786356,1000000.0
4.0,2,0,30.0,1.0,89.0,6.0,7.0,4,0.0,0,0.05513157894736841,21.0,59.0,27.32884658064516,0,1,0,3,3.0,8.429447012590025,5.0,1.938857678018576,58.16573034055728,93.98571100000001,7.918332712270553,0.37417325377464294,0.16710852126703057,1000000.0
9.0,2,0,10.250191162001395,1.0,113.0,4.0,28.0,4,1.0,0,0.05513157894736841,15.0,58.0,27.32884658064516,0,1,0,3,1.0,3.4031714582753487,8.0,1.938857678018576,19.873661835604555,94.45091600000002,10.840584447432729,1.3841373920440674,0.16645568101110994,21.953910806702297
9.0,2,0,18.154872800609716,1.0,18.0,13.0,18.0,4,0.0,0,0.05513157894736841,5.0,63.45176213599767,27.32884658064516,0,1,0,3,8.0,7.814937392157427,6.4531407789980095,1.938857678018576,35.19971452291276,94.61188300000002,8.72336515505456,0.25276732444763184,0.1874517727621874,25.30834552012025
4.0,2,0,22.077778705189253,1.0,102.0,0.0,23.0,4,1.0,0,0.05513157894736841,12.0,68.90170009063303,27.32884658064516,0,1,0,3,9.0,4.755163810672504,8.0,1.938857678018576,42.8056707561512,92.644399,8.147214891873904,0.7297713756561279,0.1887727989854651,22.732726155511024
3.0,2,0,24.574896317418197,1.0,35.0,5.0,36.0,4,2.0,0,0.05513157894736841,16.0,65.8504002400818,27.32884658064516,0,1,0,3,5.0,6.9251238835356235,5.0,1.938857678018576,47.6472264115367,93.69183300000003,9.992847094296113,0.3613991141319275,0.17012983003794663,26.512011864947368
9.0,2,0,25.0,1.0,87.0,0.0,10.0,4,0.0,0,0.05513157894736841,12.0,58.0,27.32884658064516,0,1,0,3,6.0,8.42906119958425,5.943527916210398,1.938857678018576,48.4714419504644,93.57749800000003,7.966722699527029,0.08436602354049683,0.18896945320098724,1000000.0
2.0,2,0,23.865023669274503,1.0,119.0,4.0,36.0,4,0.0,0,0.05513157894736841,7.0,56.74099131754079,27.32884658064516,0,1,0,3,1.0,8.391486093495395,7.0,1.938857678018576,46.27088437726792,93.44975500000005,8.5686456364099,1.0967274904251099,0.18029998448549858,17.915755018367896
3.0,2,0,20.0,1.0,38.0,14.0,4.0,4,1.0,0,0.05513157894736841,25.0,58.0,27.32884658064516,0,1,0,3,0.0,5.7159015622367075,7.0,1.938857678018576,38.77715356037152,95.29246600000002,8.478918865824749,1.2241160869598389,0.19240220314132436,1000000.0
9.0,2,0,21.806543299402172,1.0,16.0,2.0,19.0,4,2.0,0,0.05513157894736841,11.0,65.36757734604619,27.32884658064516,0,1,0,3,8.0,5.377293671698703,7.0,1.938857678018576,42.27978390709043,95.45991900000003,8.19560487913038,0.09654552489519119,0.2036501604680107,28.791186598644842
0.0,2,0,20.0,1.0,78.0,5.0,4.0,4,0.0,0,0.05513157894736841,15.0,69.04845044600128,27.32884658064516,0,1,0,3,0.0,8.18322228549429,6.0,1.938857678018576,38.77715356037152,95.92123700000002,7.664931312516597,0.2660139799118042,0.1778426482789967,1000000.0
4.0,2,0,20.343227501781573,1.0,114.0,12.0,15.0,4,2.0,0,0.05513157894736841,10.0,64.0,27.32884658064516,0,1,0,3,8.0,8.496778714648372,6.0,1.938857678018576,39.442622837507855,94.22362300000003,8.674975167798085,0.5464265942573547,0.15528352096455056,21.01964650798821
5.0,2,0,19.28057042795274,1.0,116.0,8.0,20.0,4,0.0,0,0.05513157894736841,10.0,62.93056815872008,27.32884658064516,0,1,0,3,6.0,3.2736178904592084,5.186476040779392,1.938857678018576,37.38228201081407,94.05234400000005,8.068368222855922,0.9705546498298645,0.19682998496266882,23.75374933665271
5.0,2,0,29.339567722067617,1.0,92.0,5.0,34.0,4,0.0,0,0.05513157894736841,14.0,65.0,27.32884658064516,0,1,0,3,3.0,9.09500876163055,6.0,1.938857678018576,56.88524614767678,94.23516400000004,9.992847094296113,0.09787260740995407,0.17443588183836875,18.045718973253752
9.0,2,0,25.730928107607042,1.0,113.0,0.0,13.0,4,0.0,0,0.05513157894736841,10.0,60.0,27.32884658064516,0,1,0,3,0.0,6.53684573555021,5.0,1.938857678018576,49.8886075239779,94.46306300000003,8.19560487913038,0.9845665097236633,0.20109314871383882,20.91937901562335
2.0,2,0,23.0,1.0,24.0,3.0,4.0,4,1.0,0,0.05513157894736841,10.0,69.0,27.32884658064516,0,1,0,3,2.0,6.685022582412834,5.29677757867467,1.938857678018576,44.593726594427245,96.36167100000004,7.951158589900569,1.2459068298339844,0.1844472849140849,1000000.0
5.0,2,0,31.02674940332547,1.0,21.0,0.0,33.0,4,2.0,0,0.05513157894736841,15.0,57.0,27.32884658064516,0,1,0,3,0.0,8.238711125956788,6.329975023267425,1.938857678018576,60.15645130459586,94.27120500000002,9.992847094296113,1.3187021017074585,0.1745408574949665,25.602266737391492
3.0,2,0,11.997198842044668,0.0,13.0,4.0,4.0,4,1.0,0,0.05513157894736841,6.0,68.7784094030971,27.32884658064516,0,1,0,3,1.0,2.637632438933069,6.356691789176819,1.938857678018576,23.260861089613872,93.95343700000001,7.715800432339531,1.507431149482727,0.13169004114574814,25.48307374919595
5.0,2,0,21.37722252561565,1.0,28.0,14.0,24.0,4,1.0,0,0.05513157894736841,14.0,64.4841516303764,27.32884658064516,0,1,0,3,2.0,8.875722160676599,8.0,1.938857678018576,41.44739202850156,94.23516400000004,8.674975167798085,1.0400059223175049,0.1961339608225765,30.683775766398455
4.0,2,0,33.202187931775,1.0,58.0,0.0,35.0,4,0.0,0,0.05513157894736841,8.0,53.0,27.32884658064516,0,1,0,3,5.0,6.669775588442123,5.0,1.938857678018576,64.37431699853767,93.60293400000006,7.19309237870159,0.0835365355014801,0.16040187297003314,24.47471290867653
9.0,2,0,11.727901851753968,1.0,72.0,8.0,17.0,4,2.0,0,0.05513157894736841,30.0,67.11603413090961,27.32884658064516,0,1,0,3,8.0,2.8714784415881276,6.0,1.938857678018576,22.738732552321455,93.83353899999999,7.775156183858172,0.9206877946853638,0.15432371647107798,25.174414740618232
5.0,2,0,33.64947704573287,1.0,104.0,5.0,38.0,4,0.0,0,0.05513157894736841,16.0,63.0,27.32884658064516,0,1,0,3,0.0,8.065483227600236,6.0,1.938857678018576,65.24154693142901,94.27120500000002,9.992847094296113,1.100615382194519,0.16420393040982584,21.625261127978032
5.0,2,0,21.431652131132388,1.0,123.0,12.0,30.0,4,1.0,0,0.05513157894736841,6.0,55.621904587182485,27.32884658064516,0,1,0,3,1.0,5.282973112976877,8.0,1.938857678018576,41.552923287069206,94.03443400000006,10.520607370220294,1.022386074066162,0.20207582423578793,21.616003260006647
0.0,2,0,26.720417757463913,1.0,18.0,12.0,2.0,4,1.0,0,0.05513157894736841,1.0,69.0,27.32884658064516,0,1,0,3,3.0,8.76659601522412,7.786801677970806,1.938857678018576,51.80708712892281,95.29043400000002,8.192691588440777,0.2120855450630188,0.16435396858783358,23.8879535588769
9.0,2,0,10.837930857766672,1.0,68.0,2.0,2.0,4,0.0,0,0.05513157894736841,13.0,65.18396144330696,27.32884658064516,0,1,0,3,6.0,6.6547489536961795,5.650386587903461,1.938857678018576,21.013205457415363,96.22078500000003,7.999548577157045,0.08935593068599701,0.18207139229341404,19.20406201454406
4.0,2,0,39.0,1.0,87.0,14.0,8.0,4,0.0,0,0.05513157894736841,10.0,60.61593687953858,27.32884658064516,0,1,0,3,2.0,9.536058957723155,6.0,1.938857678018576,75.61544944272447,94.51255100000004,8.446092988194733,1.0555377006530762,0.15209671874609287,1000000.0
9.0,2,0,10.318671319657609,0.0,61.0,4.0,4.0,4,2.0,0,0.05513157894736841,27.0,52.0,27.32884658064516,0,1,0,3,3.0,6.664545858449188,6.0,1.938857678018576,20.00643511506823,94.08947099999999,5.484853639818018,0.1815321296453476,0.11820997094554728,21.080010694828367
4.0,2,0,35.13161399426287,1.0,20.0,5.0,6.0,4,1.0,0,0.05513157894736841,5.0,67.0,27.32884658064516,0,1,0,3,0.0,4.433992195885184,6.0,1.938857678018576,68.11519953396142,94.38948100000003,7.918332712270553,1.5142511129379272,0.1981126033116866,22.269150818728086
9.0,2,0,34.0,1.0,128.0,0.0,19.0,4,0.0,0,0.05513157894736841,16.0,56.204425836964845,27.32884658064516,0,1,0,3,3.0,9.217863862539215,6.645146704406477,1.938857678018576,65.92116105263159,94.49136400000002,8.19560487913038,0.09415638446807861,0.18298902264589098,1000000.0
9.0,2,0,20.0,1.0,13.0,2.0,19.0,4,2.0,0,0.05513157894736841,4.0,60.0,27.32884658064516,0,1,0,3,8.0,4.428108723741984,7.546403494609744,1.938857678018576,38.77715356037152,94.04422900000003,8.19560487913038,0.6838647127151489,0.24683912143933054,1000000.0
2.0,2,0,37.11768607841609,1.0,123.0,3.0,31.0,4,0.0,0,0.05513157894736841,13.0,67.84384404409226,27.32884658064516,0,1,0,3,3.0,8.857177230582836,6.375350319931574,1.938857678018576,71.96591064342024,93.65048500000005,8.5686456364099,0.09657767415046692,0.16404179573951116,19.18560487327324
9.0,2,0,39.74020030211402,1.0,48.0,2.0,7.0,4,1.0,0,0.05513157894736841,6.0,65.23027962325327,27.32884658064516,0,1,0,3,1.0,4.265883738017185,6.251376968643507,1.938857678018576,77.0505924817499,94.27683500000003,7.966722699527029,1.4185843467712402,0.21012738815453372,19.16730762286733
