V2_Ventilation Interval (min),Additive_2,Turning times,Initial C/N (%),Initial GI (%),V5_Ventilation rate (L/min/kg iniDW),V1_Ventilation Type,Initial Moisture Content (%),Material_Main,Material_2,Period (d),Initial pH,Compost volume (m3),Additive_1,Application Rate (%DW),M1_is Enclosed,V3_Ventilation Duration (min), Composting Method,V4_Ventilation Day,Material_3,Additive_4,Additive_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
567.0,9.0,27.0,33.063361009295605,27.32884658064516,0.7096692889932803,1,50.0,7,8.0,87.0,7.0,0.6292491869918699,25.0,3.883070526211771,1.0,50.74978670765462,2.0,52.0,0.0,1,4,2.4967368849582217,82.55051297259783,98.42540399999996,10.92836923176683,0.3754059672355652,0.1552132759526034,23.55543380620389
1295.0,3.0,31.0,35.352487675654444,27.32884658064516,0.6963714663872624,1,69.0,7,2.0,111.0,7.0,0.6292491869918699,7.0,6.792266054375886,0.0,32.85137372017679,2.0,56.0,3.0,1,4,2.4967368849582217,88.2658599548374,103.01473999999999,9.100945473398195,0.5001567602157593,0.17907911856131387,23.397616122873078
347.0,7.0,28.0,28.88165201082783,27.32884658064516,1.5255242010203172,1,63.426720223690765,7,13.0,110.0,6.0,0.6292491869918699,7.0,6.461131447632795,1.0,44.37178675622675,2.0,59.0,3.0,1,4,2.4967368849582217,72.10988587396163,100.64062199999998,10.550895306562246,0.8333613276481628,0.14249394980619842,24.32195808173607
595.0,0.0,25.0,13.821547028901715,27.32884658064516,0.7211482855375615,1,56.52237910874253,7,8.0,92.0,7.0480096147777225,0.6292491869918699,2.0,3.9948731693326023,1.0,32.489860930279825,0.0,66.0,3.0,1,4,2.4967368849582217,34.508766274243634,103.20372000000002,5.085599644178947,0.9533470273017883,0.1712898274120901,22.579515488932902
1050.0,6.0,9.0,24.482139836318094,27.32884658064516,1.1763646443080311,1,51.0,7,2.0,107.0,6.0,0.6292491869918699,10.0,5.815358421370193,1.0,20.06705464458763,0.0,78.0,2.0,1,4,2.4967368849582217,61.12546155204043,102.128201,8.797240086240757,1.0387036800384521,0.16217572519595766,23.558219659170977
684.0,2.0,8.0,24.0,27.32884658064516,0.2850756497201823,1,53.91322308252902,7,6.0,112.0,6.0,0.6292491869918699,7.0,9.687264170848312,1.0,17.251077584757144,1.0,81.0,5.0,1,4,2.4967368849582217,59.92168523899732,101.579923,9.636635068271556,0.8350497484207153,0.1873623519815266,1000000.0
0.0,6.0,7.0,14.785281638843824,27.32884658064516,1.8848016408641883,0,61.0,7,4.0,113.0,7.115761509121728,0.6292491869918699,7.0,4.505810209753443,1.0,0.0,2.0,71.0,9.0,1,4,2.4967368849582217,36.91495802219692,100.66253499999998,10.890646394578296,0.4104306399822235,0.19733129614551656,23.425127006751488
529.0,2.0,10.0,34.909446144610165,27.32884658064516,1.1148819082553691,1,68.90069182396384,7,2.0,82.0,6.259942173411231,0.6292491869918699,8.0,8.681577528051927,1.0,33.96723101615008,1.0,75.0,0.0,1,4,2.4967368849582217,87.15970182271079,101.780451,9.636635068271556,0.3751344680786133,0.16198104876361136,23.632175335039268
669.0,1.0,30.0,12.784398569735735,27.32884658064516,0.3505419169211934,1,68.63424727054388,7,3.0,110.0,6.874528985283434,0.6292491869918699,37.0,8.123774480392733,0.0,33.62860225993679,1.0,54.0,9.0,1,4,2.4967368849582217,31.919279461066346,101.864033,9.619669145483163,0.4976356327533722,0.15094432646358014,24.233476812104715
571.0,0.0,8.0,35.0,27.32884658064516,0.7139759759970077,1,64.0,7,2.0,114.0,6.321421606083575,0.6292491869918699,7.0,4.990135260778603,1.0,59.84910250044472,0.0,68.0,3.0,1,4,2.4967368849582217,87.38579097353775,103.36721200000002,5.085599644178947,0.9544751644134521,0.14905717456145853,1000000.0
116.0,3.0,7.0,26.932015105251658,27.32884658064516,0.34897660413861775,1,58.0,7,13.0,96.0,5.566456015272228,0.6292491869918699,30.0,3.752781555891426,1.0,8.665085943562826,2.0,59.0,9.0,1,4,2.4967368849582217,67.2421554995338,103.00156899999996,8.525935493184965,0.8350497484207153,0.18753799573949909,24.194259322447724
1101.0,6.0,31.0,11.94005583329426,27.32884658064516,1.085281194702321,1,51.0,7,8.0,114.0,6.0,0.6292491869918699,19.0,7.113421886047247,1.0,51.695637650611566,0.0,61.0,5.0,1,4,2.4967368849582217,29.811177807446352,101.95243300000001,8.797240086240757,0.9488005042076111,0.1585326841110598,26.667832095540714
50.0,6.0,19.0,26.0,27.32884658064516,0.16339851317099585,1,66.15278112900968,7,12.0,105.0,6.465480353279583,0.6292491869918699,35.0,5.3642073106124935,1.0,23.981667864536792,0.0,66.0,9.0,1,4,2.4967368849582217,64.91515900891376,104.18539499999997,8.797240086240757,0.9463774561882019,0.1655945242534851,1000000.0
1222.0,3.0,14.0,38.00279971509179,27.32884658064516,1.4191622641953714,1,69.0,7,13.0,108.0,7.896549795153202,0.6292491869918699,23.0,6.494980116543594,0.0,45.725610500539794,1.0,82.0,9.0,1,4,2.4967368849582217,94.88299178034947,102.91066299999994,9.636635068271556,0.5006768703460693,0.17284478219476232,25.678518057150782
941.0,7.0,28.0,14.143196112934096,27.32884658064516,1.081333003248594,1,62.604649329522175,7,3.0,112.0,5.446976487830822,0.6292491869918699,8.0,7.20101817741182,1.0,0.026203347055537844,2.0,69.0,9.0,1,4,2.4967368849582217,35.3118394063603,102.79086299999996,14.453687422852317,0.8363844156265259,0.15204266963005614,25.13028258130955
925.0,2.0,1.0,27.66264788854943,27.32884658064516,0.27735115680979683,1,55.1579717843465,7,12.0,128.0,5.0,0.6292491869918699,11.0,8.31919718814019,0.0,15.034908121155791,1.0,82.0,9.0,1,4,2.4967368849582217,69.06635331895303,102.21690499999997,9.918639209756767,0.49831151962280273,0.11995120516948811,22.336469025974647
23.0,0.0,22.0,14.0,27.32884658064516,0.5052152662797011,1,54.352084666225984,7,5.0,127.0,8.0,0.6292491869918699,36.0,8.279246203703677,1.0,41.53737933585595,0.0,67.0,4.0,1,4,2.4967368849582217,34.954316389415105,103.40677600000001,5.085599644178947,0.9502619504928589,0.18573643143540922,1000000.0
1330.0,0.0,29.0,27.897711600323312,27.32884658064516,0.6954982960275802,1,61.078514681462124,7,6.0,97.0,5.0,0.6292491869918699,19.0,9.175757804545519,1.0,13.165151158748685,0.0,73.0,5.0,1,4,2.4967368849582217,69.65324555845407,101.85286200000002,5.367603785664158,0.950319766998291,0.17008989397171534,24.040754655531316
455.0,1.0,21.0,30.615876776228756,27.32884658064516,0.5864058165662789,1,61.83523512410318,7,0.0,114.0,7.0,0.6292491869918699,28.0,2.863741014444461,0.0,40.604595101759514,1.0,66.0,0.0,1,4,2.4967368849582217,76.43978881254614,101.630276,9.619669145483163,0.35236090421676636,0.17635542333001233,24.307154114923932
1122.0,5.0,27.0,34.0,27.32884658064516,0.1091477574792703,1,69.0,7,14.0,72.0,7.0,0.6292491869918699,11.0,3.650405250313389,1.0,7.773547676003744,2.0,64.0,9.0,1,4,2.4967368849582217,84.88905408857954,103.24086399999995,7.086474877952779,0.8349038362503052,0.1455351840503802,1000000.0
492.0,5.0,13.0,10.0,27.32884658064516,0.6077408493028678,1,65.26345609257244,7,0.0,129.0,6.0,0.6292491869918699,35.0,7.970476266228816,1.0,42.27807978277684,0.0,71.0,9.0,1,4,2.4967368849582217,99.86947539832886,104.68408999999998,5.726924262515197,0.9519778490066528,0.1520934719498634,1000000.0
157.0,1.0,20.0,25.0,27.32884658064516,1.3092539957335103,1,57.0,7,8.0,117.0,6.0,0.6292491869918699,18.0,3.3560697166256697,0.0,34.87816337426034,1.0,66.0,0.0,1,4,2.4967368849582217,62.418422123955544,101.15604399999998,9.619669145483163,0.35236090421676636,0.16493318882783625,1000000.0
75.0,7.0,16.0,36.04997420101955,27.32884658064516,0.7620865526830949,1,67.0,7,5.0,74.0,6.0,0.6292491869918699,18.0,8.901392601172137,0.0,14.488876650986347,2.0,74.0,9.0,1,4,2.4967368849582217,90.00730028947781,104.86770199999995,11.005322816712615,0.5623210668563843,0.1851895112866516,23.32317972171565
818.0,0.0,19.0,16.200403759284153,27.32884658064516,0.4437245804635048,1,62.0,7,13.0,75.0,5.0,0.6292491869918699,6.0,3.8525739462636324,1.0,58.91202335876917,0.0,57.0,2.0,1,4,2.4967368849582217,40.44814561702058,102.29115999999998,5.085599644178947,1.037276268005371,0.10106547240257449,25.759510141941934
961.0,2.0,25.0,14.136983157183245,27.32884658064516,0.17028138334792553,1,59.0,7,12.0,133.0,6.0,0.6292491869918699,35.0,6.840779021086516,0.0,39.18724301487221,1.0,79.0,0.0,1,4,2.4967368849582217,35.29632729057254,101.53510499999997,9.636635068271556,0.3505818247795105,0.1198863402071024,24.38991749875217
117.0,8.0,16.0,17.0,27.328846580645163,0.3223606324856645,1,52.0,7,2.0,100.0,7.0,0.6292491869918699,21.0,3.642860746416509,0.0,27.08439779689887,1.0,65.0,9.0,1,4,2.4967368849582217,42.44452704428977,101.68457699999999,11.46405882664019,0.5658712983131409,0.17475756172517265,1000000.0
649.0,2.0,0.0,21.867328075948592,27.32884658064516,0.3024623243072109,1,64.868345217941,7,3.0,107.0,5.0,0.6292491869918699,24.0,7.213388242344619,1.0,23.187375011775057,0.0,57.0,0.0,1,4,2.4967368849582217,54.59696458270335,102.85664799999999,7.378439465159359,0.7847588658332825,0.11957985330858774,20.26629920910615
1235.0,7.0,22.0,20.572148511299048,27.32884658064516,0.7892038589270673,1,68.0,7,2.0,118.0,6.946696109463547,0.6292491869918699,31.0,6.658294457320322,1.0,56.125371102863284,0.0,82.0,2.0,1,4,2.4967368849582217,51.3632419909987,102.15076600000002,8.722701086249714,1.0395722389221191,0.1552378789244977,24.05058189176739
100.0,3.0,7.0,31.029614464969953,27.32884658064516,0.5128688516500945,1,52.928185003154354,7,0.0,79.0,5.7053564148600415,0.6292491869918699,14.0,2.5109887861474522,0.0,3.62966878266642,1.0,72.0,9.0,1,4,2.4967368849582217,77.47278296072365,100.86246499999999,12.016350243056875,0.5006768703460693,0.17293936880519215,23.318787568656393
619.0,0.0,17.0,20.967977520780426,27.32884658064516,0.5280418560515276,1,61.687125961808434,7,12.0,129.0,6.340473859989054,0.6292491869918699,16.0,6.960157326646572,1.0,29.663271775988058,2.0,54.0,4.0,1,4,2.4967368849582217,52.351522879107335,101.82899599999995,6.808105652417789,0.8368850350379944,0.13978764614564654,24.783919873797437
1073.0,2.0,28.0,14.14900676460325,27.328846580645163,1.4450161485566981,1,60.04374053253129,7,3.0,126.0,8.0,0.6292491869918699,17.0,3.2342771230489076,1.0,55.08696342790535,0.0,64.0,3.0,1,4,2.4967368849582217,35.32634707470832,103.67766000000002,7.378439465159359,0.9538769721984863,0.16766250459298918,25.15700713766412
432.0,0.0,6.0,23.082045142741823,27.32884658064516,0.4396652546090334,1,51.0,7,6.0,73.0,7.0,0.6292491869918699,4.0,4.037152896054174,1.0,31.91635016622595,2.0,46.0,9.0,1,4,2.4967368849582217,57.62979348815427,98.78651899999998,6.808105652417789,0.8345198035240173,0.21585853723131393,20.12909116388472
374.0,8.0,27.0,10.40844405612114,27.32884658064516,0.7831276622739036,1,53.0,7,0.0,112.0,7.143331399451417,0.6292491869918699,36.0,8.133851793069338,1.0,53.97303599854391,2.0,71.0,0.0,1,4,2.4967368849582217,25.987146189941814,99.63159300000001,10.92836923176683,0.37532299757003784,0.16102536371381396,25.994280626421883
308.0,3.0,21.0,33.70463057493456,27.32884658064516,0.24421835519115165,1,52.441030069867296,7,8.0,110.0,6.0,0.6292491869918699,31.0,2.6317888079424963,1.0,40.742927651564386,2.0,60.0,9.0,1,4,2.4967368849582217,84.15159435032976,103.96060499999996,9.100945473398195,0.834846019744873,0.15514064773914213,25.010304587540567
1321.0,5.0,5.0,16.98608354169834,27.452639172082012,0.9246740795538815,1,51.477809367142115,7,8.0,133.0,6.244794250893245,0.6292491869918699,18.0,2.7031399045285225,1.0,46.661208312765126,2.0,79.0,0.0,1,4,2.4967368849582217,42.40978130954003,102.858126,7.229310466659236,0.36752820014953613,0.12050261005365323,22.78479987970316
205.0,1.0,5.0,11.087382501525038,27.32884658064516,0.5646612621432745,1,57.0,7,2.0,105.0,7.0,0.6292491869918699,23.0,2.8088449162711324,1.0,20.90657320951689,1.0,62.0,5.0,1,4,2.4967368849582217,27.68227684919792,102.036426,9.619669145483163,0.8368850350379944,0.15511407223528265,22.552924633805436
804.0,5.0,1.0,26.999999999999996,27.32884658064516,0.5740015951563009,1,52.36430881711708,7,4.0,104.0,6.0,0.6292491869918699,28.0,6.2905398330137094,1.0,20.39400638893723,2.0,55.0,5.0,1,4,2.4967368849582217,67.41189589387197,102.69594499999998,7.229310466659236,0.8374149799346924,0.14386642139891614,1000000.0
1054.0,2.0,22.0,10.834831252676326,27.32884658064516,0.7387849041001988,1,53.0,7,6.0,122.0,7.7108514688198575,0.6292491869918699,11.0,2.6485058518722804,1.0,28.193590048808247,2.0,78.0,2.0,1,4,2.4967368849582217,27.051722830855077,103.58392699999999,9.100945473398195,0.6002872586250305,0.16581299400263702,26.151410284101377
862.0,6.0,14.0,11.847936726534014,27.32884658064516,0.8989957551314016,1,66.0,7,8.0,122.0,5.514328557474679,0.6292491869918699,23.0,3.2993324562172934,1.0,58.363954781327024,0.0,60.0,3.0,1,4,2.4967368849582217,29.581180635788645,102.39016300000002,8.797240086240757,0.9529559016227722,0.15705927873645645,26.901568374737995
170.0,6.0,24.0,38.846118754702026,27.32884658064516,0.9065606058480726,1,64.0,7,2.0,109.0,7.4226754228563205,0.6292491869918699,6.0,5.192405342592016,1.0,29.529791908966367,2.0,72.0,4.0,1,4,2.4967368849582217,96.98853753233189,102.985908,10.299626290384795,0.8351620435714722,0.19275084194825504,23.73271579512391
1065.0,8.0,8.0,29.0,27.32884658064516,1.2845909754148888,1,59.0,7,6.0,66.0,6.0,0.6292491869918699,28.0,3.526486237440625,0.0,45.640905229064174,1.0,66.0,9.0,1,4,2.4967368849582217,72.40536966378843,102.12257299999997,11.46405882664019,0.5682365298271179,0.160807272366927,1000000.0
37.0,7.0,28.0,13.37824743693863,27.32884658064516,0.5465499692054507,1,65.0,7,12.0,58.0,6.0,0.6292491869918699,2.0,9.225537360061843,1.0,52.48340172284564,0.0,58.0,9.0,1,4,2.4967368849582217,33.401963831902464,104.60461399999994,8.722701086249714,0.9460729956626892,0.15173644732928016,22.59802846412324
1158.0,0.0,17.0,30.0,27.32884658064516,1.7637896942642153,1,63.0,7,8.0,86.0,7.708748031240301,0.6292491869918699,12.0,9.718358970499258,1.0,47.610006127988534,1.0,82.0,9.0,1,4,2.4967368849582217,74.90210654874664,101.51183899999997,7.207034996398847,0.8386562466621399,0.17689734327254364,1000000.0
562.0,3.0,4.0,10.033549686123738,27.32884658064516,0.30428595009474013,1,53.110315684746524,7,5.0,120.0,6.600564356395841,0.6292491869918699,34.0,2.8428374364555786,1.0,50.0445292222001,0.0,58.0,5.0,1,4,2.4967368849582217,25.051133588406124,102.96986999999999,7.378439465159359,0.9496126174926758,0.13655732760333425,21.98245805168082
52.0,7.0,7.0,16.075394044829547,27.32884658064516,0.16658787966586486,1,58.0,7,3.0,107.0,7.0,0.6292491869918699,4.0,5.116469183406296,0.0,32.91244346186002,1.0,52.0,9.0,1,4,2.4967368849582217,40.13602925196367,103.30495099999995,11.259008270100765,0.5599558353424072,0.1640131817679256,18.536826721283823
0.0,8.0,11.0,38.1916180746625,27.32884658064516,0.8237135266051876,0,55.0,7,0.0,110.0,8.0,0.6292491869918699,18.0,7.654076905556583,1.0,0.0,2.0,82.0,9.0,1,4,2.4967368849582217,95.35442154324697,101.41547899999998,12.115030820418584,0.41781091690063477,0.19874242475608725,25.2401523139709
761.0,5.0,16.0,21.852498465526786,27.32884658064516,1.6845107559205197,1,50.86709555928636,7,14.0,112.0,6.690854348771946,0.6292491869918699,37.0,2.309244563978436,0.0,33.508975564547946,2.0,75.0,9.0,1,4,2.4967368849582217,54.55993894737367,102.33769799999993,7.056887097994075,0.5024481415748596,0.1543499377694396,24.292987690303413
0.0,7.0,13.0,12.52144103166465,27.32884658064516,0.3068464923902656,0,54.0,7,0.0,96.0,8.0,0.6292491869918699,21.0,6.4290365595879555,1.0,0.0,0.0,80.0,9.0,1,4,2.4967368849582217,31.26274367658646,102.07905099999999,9.999266478623161,0.5294612050056458,0.19281546824053789,25.8908128649577
