Material_2,Initial pH,Additive_3,Additive_2,Initial Moisture Content (%),V2_Ventilation Interval (min),Material_3,Application Rate (%DW), Composting Method,Additive_4,V1_Ventilation Type,Initial C/N (%),Compost volume (m3),Material_Main,Period (d),V3_Ventilation Duration (min),Additive_1,V4_Ventilation Day,M1_is Enclosed,Initial GI (%),Turning times,V5_Ventilation rate (L/min/kg iniDW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
4.0,6.595433585791479,4,10.0,51.0,643.0,0.0,7.924142952638978,0.0,1,1,23.0,2.147162565177521,0,34.0,52.71545287147122,19.0,13.0,1.0,27.32884658064516,28.0,1.0295132487604644,1.596639959668374,36.722719072372605,106.27004699999999,7.316943534840435,0.9868841171264648,0.19085529653179778,1000000.0
14.0,6.0,4,5.0,57.0,691.0,9.0,5.667259096019125,1.0,1,1,15.0,2.147162565177521,0,36.0,17.26684437959225,37.0,13.0,0.0,27.32884658064516,30.0,0.10677291349774798,1.596639959668374,23.94959939502561,106.76325599999997,7.181409095717898,0.893184244632721,0.12746204422038057,1000000.0
6.0,7.0,4,6.0,51.0,0.0,5.0,3.549424185134951,0.0,1,2,18.86315479318231,2.147162565177521,0,120.0,0.0,21.0,0.0,1.0,27.328846580645163,31.0,0.0,1.596639959668374,30.1176667082049,105.47654650000003,3.6738302478426896,1.1139123439788818,0.2170108755911006,22.751124110206973
5.0,5.793752454207167,4,8.0,62.96734085250867,0.0,4.0,4.056716680814733,1.0,1,2,12.525885206899915,2.147162565177521,0,51.0,0.0,35.0,0.0,1.0,27.328846580645163,28.0,0.0,1.596639959668374,19.99932885155536,110.27269300000003,3.1755988630090357,1.0943846702575684,0.17423011830524485,24.051186423308703
8.0,7.0,4,2.0,61.280071342079545,0.0,4.0,6.70771053229807,2.0,1,2,28.82480660726073,2.147162565177521,0,34.0,0.0,13.0,0.0,0.0,27.32884658064516,29.0,0.0,1.596639959668374,46.02283805886545,109.22139100000003,3.85538114357398,1.113023281097412,0.19112443096880946,27.178185953974015
5.0,6.494003906394473,4,0.0,55.0,0.0,2.0,4.589973252771171,1.0,1,2,10.818199432714557,2.147162565177521,0,99.0,0.0,22.0,0.0,1.0,27.32884658064516,28.0,0.0,1.596639959668374,17.2727695059338,106.13199500000002,3.195814000295089,1.070862054824829,0.17119898108022932,22.506182298523026
3.0,7.0,4,5.0,50.35854767104942,1098.0,2.0,2.1890889827173536,1.0,1,1,19.518225318497695,2.147162565177521,0,30.0,37.30753561031276,34.0,15.0,1.0,27.32884658064516,30.0,0.17122538408828825,1.596639959668374,31.163578485324397,108.50074,7.486693449360936,0.9962106943130493,0.16855570737841716,27.991652825768703
12.0,6.391223991042542,4,0.0,55.69835331432065,0.0,3.0,2.437507554960723,0.0,1,2,34.0,2.147162565177521,0,34.0,0.0,38.0,0.0,1.0,27.32884658064516,30.0,0.0,1.596639959668374,54.285758628724714,111.46628550000001,3.2780860051077085,1.0067386627197266,0.2552927230407479,1000000.0
3.0,5.5508371061802375,4,12.0,56.60712009463578,0.0,2.0,5.923738200550251,1.0,1,2,38.44387656696648,2.147162565177521,0,36.0,0.0,15.0,0.0,1.0,27.32884658064516,30.0,0.0,1.596639959668374,61.38102953137731,108.95391750000005,2.3755431076565383,1.0859928131103516,0.21726417062771555,24.60674407188183
4.0,7.0,4,1.0,62.157661468299345,0.0,5.0,3.63836640204046,2.0,1,2,12.985716414392819,2.147162565177521,0,38.0,0.0,12.0,0.0,0.0,27.32884658064516,27.0,0.0,1.596639959668374,20.73351373214109,108.93161600000003,3.6738302478426896,1.1139123439788818,0.13403101682684126,24.38550018924828
