Material_Main,V3_Ventilation Duration (min),Additive_4,Initial pH,V2_Ventilation Interval (min),M1_is Enclosed,Turning times,Compost volume (m3),Material_3,Application Rate (%DW),Additive_1,Material_2,V4_Ventilation Day,Initial Moisture Content (%),V5_Ventilation rate (L/min/kg iniDW), Composting Method,Initial GI (%),Period (d),Additive_3,Initial C/N (%),Additive_2,V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
2,5.381493053645379,1,6.0,1279.0,0.0,21.0,0.06,5.0,4.646029762420152,27.0,8.0,65.0,61.0,0.3105558284975256,1.0,27.32884658064516,98.0,4,20.952595813785294,11.0,1,1.775,37.190857569468896,96.92826199999998,8.69380574287867,0.7203676700592041,0.15488048645024638,28.025774732238915
2,0.34324308473451026,1,7.0,484.0,1.0,18.0,0.06,0.0,8.025208073949424,19.0,6.0,61.0,51.147657514289804,1.2843586257211215,0.0,27.32884658064516,121.0,4,34.85570568508757,10.0,1,1.775,61.86887759103043,98.00159599999999,7.76654189232992,0.626473605632782,0.15728377087418205,26.024765846815644
2,0.0,1,7.099834802291525,0.0,1.0,15.0,0.06,0.0,4.808924021820527,35.0,13.0,0.0,60.58996210515055,0.0,0.0,27.328846580645163,25.0,4,38.0,0.0,2,1.775,67.45,96.09733899999998,14.660921010640001,0.6176778674125671,0.20953499986301158,1000000.0
2,3.761059924155783,1,5.317393113550692,956.0,0.0,20.0,0.06,5.0,8.346046788336754,23.0,8.0,52.0,52.0,1.1822336507542999,1.0,27.32884658064516,127.0,4,18.64107391606183,6.0,1,1.775,33.08790620100975,96.61221399999997,5.535269877680207,0.48083311319351196,0.15085211987361388,28.938251287942585
2,6.710943481266041,1,7.0,1016.0,1.0,17.0,0.06,4.0,9.265119222481642,33.0,2.0,25.0,68.90779875243221,0.6328720273522221,2.0,27.32884658064516,69.0,4,12.743443131142932,12.0,1,1.775,22.619611557778704,97.49924699999995,7.560095549340368,0.5826047658920288,0.13539522902358403,25.602652726785877
2,5.243681601464245,1,8.0,876.0,0.0,4.0,0.06,0.0,2.119596691406688,10.0,4.0,12.0,57.57406613692689,1.6687661511966418,2.0,27.32884658064516,19.0,4,38.31844750054479,12.0,1,1.775,68.01524431346701,98.15718499999998,6.915838514543175,0.9931744933128357,0.18155953654773868,24.492416238588035
2,5.577449447046838,1,5.102377639560846,1329.0,1.0,4.0,0.06,2.0,8.158659550275157,7.0,0.0,14.0,53.005231046728575,0.14266586847688423,2.0,27.32884658064516,18.0,4,21.155655625971246,7.0,1,1.775,37.55128873609896,98.56758099999998,7.419397844240581,0.2654242217540741,0.12697988172899688,23.946881255364676
2,6.007694968066792,1,5.168379715485067,1215.0,1.0,13.0,0.06,3.0,6.5790226419704725,35.0,5.0,63.0,68.0,1.8637591756267837,0.0,27.32884658064516,122.0,4,30.58696009569127,6.0,1,1.775,54.291854169852,98.37701099999998,8.385770938706623,0.5315213799476624,0.17384172789298458,27.1020560839102
2,6.1946920526582305,1,7.0,93.0,0.0,30.0,0.06,4.0,6.7892152189713535,36.0,4.0,30.0,59.229853343234275,1.9655803572435737,1.0,27.32884658064516,87.0,4,36.0,9.0,1,1.775,63.9,97.07806199999997,7.455519909296504,0.6485048532485962,0.18053002697281803,1000000.0
2,5.713497744266993,1,7.0,580.0,1.0,16.0,0.06,9.0,9.43358051201307,31.0,2.0,31.0,50.162255844751456,0.9494787306199488,0.0,27.32884658064516,48.0,4,19.79909592234329,12.0,1,1.775,35.14339526215934,96.99366799999999,5.806440957277636,0.628184974193573,0.16600179497730297,27.04213537706608
2,0.0,1,5.0,0.0,1.0,18.0,0.06,3.0,7.01542309692943,19.0,2.0,0.0,64.59871788236156,0.0,0.0,27.32884658064516,30.0,4,14.023724099408284,10.0,2,1.775,24.892110276449703,96.15890499999999,10.00258345480866,0.41193532943725586,0.15096728932125664,27.75093929183682
2,3.220469658412499,1,6.649882485562134,999.0,0.0,25.0,0.06,2.0,7.503567042253809,14.0,12.0,42.0,53.71022469981001,1.040497516835503,2.0,27.32884658064516,42.0,4,37.75576728269847,9.0,1,1.775,67.01648692678978,98.097602,9.393551267317024,0.6012524366378784,0.14898489255727654,28.218443185793554
2,1.0827623552793386,1,5.0,120.0,1.0,18.0,0.06,0.0,4.801882722215087,22.0,14.0,62.0,66.46347711538735,0.2312425008954988,0.0,27.32884658064516,101.0,4,28.810517384025495,15.0,1,1.775,51.13866835664525,98.88883199999998,11.457512490265447,0.4177294373512268,0.1790573462723945,26.595517114881332
2,6.925016010656597,1,6.072971858024308,412.0,1.0,16.0,0.06,2.0,7.489284484902834,19.0,0.0,19.0,56.0,1.3547112587963197,2.0,27.32884658064516,28.0,4,25.46921851847663,5.0,1,1.775,45.20786287029602,98.62302199999998,8.058326934174021,0.7998051643371582,0.2005584162514477,26.02840845230085
2,2.498634137892095,1,8.0,871.0,1.0,28.0,0.06,3.0,5.354545535079387,21.0,4.0,14.0,52.99052009155854,0.6352551329977361,0.0,27.32884658064516,40.0,4,21.383220435741553,1.0,1,1.775,37.95521627344125,98.691258,10.228176073851117,0.9519612193107605,0.16832055068113558,26.77230716315752
2,6.850989642080629,1,7.0,100.0,1.0,22.0,0.06,0.0,9.845597665045807,6.0,6.0,26.0,67.0,1.0098586644841907,2.0,27.32884658064516,40.0,4,32.14899077868003,2.0,1,1.775,57.06445863215705,98.57665099999998,7.639403390069615,0.7826693654060364,0.2123431306203495,25.99132024908579
2,5.6142599548752266,1,7.685565837953748,1131.0,1.0,15.0,0.06,4.0,6.45513674778844,36.0,8.0,11.0,57.0,1.006253039506264,2.0,27.32884658064516,17.0,4,12.0,11.0,1,1.775,21.299999999999997,97.75583200000001,7.560095549340368,0.629170298576355,0.1484751129969907,1000000.0
2,4.870751133437272,1,7.609045141966231,546.0,1.0,4.0,0.06,4.0,2.1754373214871228,22.0,6.0,20.0,57.45076403564912,1.4607610684908967,0.0,27.32884658064516,57.0,4,35.09663266845733,7.0,1,1.775,62.29652298651176,96.46564999999997,7.183824700248186,0.8963911533355713,0.1868839752540496,20.545153416662657
2,2.0771723612247905,1,7.177448717932442,636.0,1.0,5.0,0.06,0.0,8.263974741883514,30.0,8.0,12.0,61.0,0.17294165278620044,2.0,27.32884658064516,15.0,4,27.814471271179492,7.0,1,1.775,49.370686506343596,98.42830799999997,9.228770827590003,0.2720871865749359,0.13739028725723812,27.325048321248417
2,7.172548988049064,1,7.0,1231.0,1.0,31.0,0.06,0.0,7.170256162095712,21.0,5.0,27.0,68.22661394681361,1.772135728734935,1.0,27.32884658064516,63.0,4,16.220185756114795,2.0,1,1.775,28.790829717103758,97.27427899999996,7.534827750025751,0.7998051643371582,0.16628512203480375,25.664887618899925
2,6.549460110177576,1,7.0,711.0,1.0,29.0,0.06,3.0,5.938441107357511,15.0,14.0,69.0,60.48082726745351,0.448431385194872,0.0,27.32884658064516,108.0,4,31.0,15.0,1,1.775,55.025,98.953913,8.385770938706623,0.7703370451927185,0.15126225554461362,1000000.0
2,0.0,1,5.323288622712452,0.0,1.0,8.0,0.06,3.0,8.443440910976637,20.0,2.0,0.0,58.0,0.0,0.0,27.32884658064516,104.0,4,31.148708730710904,2.0,2,1.775,55.28895799701185,96.15890499999999,10.032067172405826,0.6078210473060608,0.17827048198643025,21.371075225630197
2,2.2391544753750114,1,6.0,882.0,0.0,7.0,0.06,0.0,8.188764918838492,35.0,3.0,34.0,51.15312064456269,0.7770877137343926,2.0,27.32884658064516,35.0,4,17.353996957180872,15.0,1,1.775,30.803344598996045,98.59637199999997,6.594351256031179,0.5517644286155701,0.11788090516076719,26.976445241234376
2,0.4702082358097104,1,6.848871995987166,69.0,1.0,17.0,0.06,2.0,8.578327011333531,16.0,0.0,25.0,50.6667055342972,1.7055949017683159,0.0,27.32884658064516,41.0,4,22.01194328222422,2.0,1,1.775,39.07119932594799,98.61068899999998,6.417251830910418,0.7729288935661316,0.21749139127770356,28.0407902265372
2,8.950997251107992,1,7.0,415.0,1.0,28.0,0.06,0.0,3.453892198880585,8.0,13.0,10.0,65.07636495775527,1.1512986894909334,0.0,27.32884658064516,29.0,4,22.231276959817077,5.0,1,1.775,39.46051660367531,96.77698599999998,9.298826989097632,0.9927387833595276,0.2050372083568168,28.760212737396156
2,4.549872024660173,1,5.0,1319.0,1.0,20.0,0.06,0.0,4.810359783818891,16.0,2.0,69.0,52.0,1.2566402283124956,0.0,27.32884658064516,90.0,4,24.38565707346102,11.0,1,1.775,43.284541305393304,98.324097,6.857730785811812,0.8600021600723267,0.15931856805937283,28.43201534051132
2,2.7012648701270736,1,6.071909844003872,1333.0,1.0,28.0,0.06,5.0,3.496903442747192,16.0,3.0,22.0,53.833059348506566,0.6761019957905401,1.0,27.32884658064516,39.0,4,39.87184105994068,0.0,1,1.775,70.7725178813947,96.59502299999998,9.016114535317193,0.9646683931350708,0.15616940431820608,25.39399865065578
2,7.230996248795881,1,5.0,290.0,1.0,30.0,0.06,2.0,9.652470856267072,17.0,12.0,58.0,64.0,1.9733660102947614,1.0,27.32884658064516,128.0,4,26.201190084046683,13.0,1,1.775,46.50711239918286,97.77452799999998,5.319331722571333,0.6894960403442383,0.16365508194073308,28.715274782401792
2,1.3726471342032665,1,6.0,1207.0,1.0,6.0,0.06,3.0,6.6883483384550555,38.0,2.0,49.0,55.472327915576884,1.356881610543832,0.0,27.32884658064516,56.0,4,36.166015001610134,12.0,1,1.775,64.19467662785799,98.777976,10.054446216956258,0.605851411819458,0.16579409642081994,23.715487249489982
2,0.0,1,5.261789257884493,0.0,1.0,8.0,0.06,0.0,9.376185478988976,22.0,3.0,0.0,53.0,0.0,1.0,27.32884658064516,103.0,4,14.419645870546574,12.0,2,1.775,25.59487142022017,96.14992699999998,7.163525371475055,0.4101444482803345,0.12169563762665442,22.473970403265625
2,0.5501240489695158,1,6.0,572.0,1.0,12.0,0.06,4.0,6.2496250362866155,37.0,13.0,37.0,55.0,0.16594112150682072,0.0,27.32884658064516,69.0,4,13.401231395830177,15.0,1,1.775,23.787185727598562,96.08321599999995,10.21922665668328,0.4143284261226654,0.10534000595067361,27.54110584903114
2,0.0,1,5.6816594035350185,0.0,1.0,18.0,0.06,0.0,8.68217182803646,28.0,0.0,0.0,65.0,0.0,0.0,27.32884658064516,85.0,4,25.576427842563035,10.0,2,1.775,45.39815942054938,96.50486399999998,10.00258345480866,0.41193532943725586,0.18487622159544234,1000000.0
2,2.24101697038136,1,7.699767082023245,661.0,1.0,19.0,0.06,5.0,6.176707350998148,12.0,4.0,63.0,54.0,0.24562832719269956,0.0,27.32884658064516,108.0,4,19.900869317902078,10.0,1,1.775,35.324043039276184,96.85700299999999,10.21922665668328,0.41367387771606445,0.15281761980204828,24.30864915923671
2,5.652780763347085,1,7.015814515892769,978.0,0.0,28.0,0.06,2.0,4.516908118361737,20.0,8.0,64.0,69.0,0.8890429392688508,2.0,27.32884658064516,130.0,4,23.88309474349847,8.0,1,1.775,42.39249316970979,98.11406099999998,8.798381382922535,0.7372341156005859,0.1678462370745911,27.722126096454595
2,1.4236204002878727,1,6.0,1060.0,0.0,26.0,0.06,9.0,3.4757047511854005,16.0,2.0,45.0,65.0,1.8660556362302514,1.0,27.32884658064516,72.0,4,16.185969067067372,9.0,1,1.775,28.730095094044586,96.17720999999997,9.703800292830515,0.8500506281852722,0.15678903517718373,27.162125934621947
2,5.435887740347994,1,6.557759029930036,775.0,0.0,12.0,0.06,4.0,4.143151742072894,28.0,12.0,72.0,67.0,0.3200984627746939,1.0,27.32884658064516,118.0,4,14.94523830894575,8.0,1,1.775,26.527797998378706,96.50579199999999,5.422600738747842,0.7826325297355652,0.12320871824794428,28.39254614997694
2,6.145012864987485,1,7.0,220.0,1.0,1.0,0.06,3.0,4.47143187567417,6.0,2.0,47.0,64.0,0.3046746821532753,1.0,27.32884658064516,81.0,4,16.0,13.0,1,1.775,28.4,97.53844699999998,7.571383620827483,0.9415525197982788,0.13694405492563677,1000000.0
2,2.404723970868916,1,6.0,805.0,1.0,29.0,0.06,3.0,5.82655344929074,25.0,0.0,60.0,50.526870590652464,0.784855791375981,1.0,27.32884658064516,64.0,4,28.08356935735381,3.0,1,1.775,49.84833560930301,98.35599599999998,6.524048068650798,0.9502801299095154,0.15207778086972176,25.966404423948614
2,3.9713711732491586,1,7.0,815.0,1.0,3.0,0.06,2.0,8.974432898548208,21.0,6.0,14.0,67.29071414870236,1.1504053729959771,0.0,27.32884658064516,14.0,4,35.283856085234056,7.0,1,1.775,62.62884455129045,98.73762799999999,9.263140819430498,0.49314606189727783,0.20402547598708576,25.57403761250912
2,7.347997288673254,1,5.768071413914074,238.0,1.0,2.0,0.06,2.0,5.479462461030559,27.0,4.0,39.0,56.0,0.02030276221285887,2.0,27.32884658064516,40.0,4,38.0,11.0,1,1.775,67.45,96.49395799999998,8.899952181004512,0.5273810029029846,0.14738532191256537,1000000.0
2,2.680101516242883,1,7.512101201207686,1388.0,1.0,28.0,0.06,0.0,9.991739827014397,23.0,14.0,59.0,64.0,0.0637669135108403,0.0,27.32884658064516,96.0,4,34.09639646075527,5.0,1,1.775,60.5211037178406,98.70651099999999,10.21922665668328,0.6083753705024719,0.11421194670551676,25.0980535804127
2,4.098196834233001,1,5.698761017380142,550.0,0.0,13.0,0.06,3.0,2.943532889039589,16.0,12.0,68.0,61.36102183445851,1.9168156561576029,2.0,27.32884658064516,92.0,4,19.39859556086989,9.0,1,1.775,34.43250712054405,97.37080299999998,7.928969008512075,1.0238593816757202,0.1649216944051227,29.527892627123624
2,5.78898818667942,1,6.0,1335.0,1.0,13.0,0.06,9.0,7.826111878688694,25.0,8.0,62.0,60.71137569662862,0.2265025465633419,0.0,27.32884658064516,110.0,4,23.0,8.0,1,1.775,40.824999999999996,96.43852499999997,8.385770938706623,0.3893982768058777,0.15789942027962517,1000000.0
2,2.467207560332263,1,5.0,1364.0,0.0,28.0,0.06,2.0,6.464191818038842,25.0,4.0,25.0,52.89725589572005,0.09261822599137304,2.0,27.32884658064516,33.0,4,22.637458255413748,10.0,1,1.775,40.1814884033594,98.097602,6.759131695758199,0.41367387771606445,0.13230281130944072,23.00572752298244
2,5.6064252479879055,1,7.471880665911801,1186.0,0.0,13.0,0.06,0.0,9.163271638904654,17.0,13.0,35.0,64.46700272803606,0.03725250298962757,1.0,27.32884658064516,49.0,4,23.841448251136814,0.0,1,1.775,42.31857064576784,98.45527999999996,8.872723130490119,0.7097874879837036,0.10547050043073398,26.989330406752767
2,0.0,1,7.417937994639768,0.0,1.0,15.0,0.06,0.0,4.677952673499665,37.0,0.0,0.0,60.0,0.0,0.0,27.32884658064516,95.0,4,26.052903498277708,1.0,2,1.775,46.243903709442925,96.15890499999999,14.032540999541304,0.6176778674125671,0.20526045228443424,20.643756564033716
2,5.25045792359948,1,5.95407419378455,867.0,1.0,11.0,0.06,4.0,5.1022254637820454,25.0,4.0,58.0,60.0,1.7219465294829364,1.0,27.32884658064516,62.0,4,13.696997251481175,2.0,1,1.775,24.312170121379083,96.91359999999997,7.560591515756786,1.008833885192871,0.14482801902427916,27.575068028842495
2,5.6569892330115685,1,7.033714446743172,439.0,1.0,18.0,0.06,9.0,7.6466050636416565,15.0,2.0,11.0,56.358744657892856,0.3609587750418197,0.0,27.32884658064516,21.0,4,14.477874752368113,0.0,1,1.775,25.6982276854534,97.52448899999999,10.898845624365178,0.7891288995742798,0.14580031139873534,29.288296042889264
2,0.0,1,7.67940721636336,0.0,0.0,20.0,0.06,3.0,9.923434620487804,19.0,2.0,0.0,51.0,0.0,1.0,27.32884658064516,127.0,4,37.314317083583646,15.0,2,1.775,66.23291282336096,96.38262399999998,7.245339479753318,0.4117014706134796,0.1588689448617669,18.84634724143508
2,1.2121523067472606,1,7.0,963.0,1.0,31.0,0.06,3.0,8.389680649043317,8.0,3.0,47.0,59.0,1.6306626468778063,0.0,27.32884658064516,119.0,4,20.235942433059257,12.0,1,1.775,35.91879781868018,98.896052,10.21922665668328,0.626473605632782,0.16717508623329028,26.28839319759369
2,6.57559986961952,1,7.0,359.0,0.0,9.0,0.06,3.0,3.2441907666548317,27.0,4.0,16.0,52.343368731881824,0.9633049728725047,1.0,27.32884658064516,37.0,4,22.101033254218247,11.0,1,1.775,39.22933402623739,98.23016899999998,5.422600738747842,1.024066686630249,0.18229786391355726,27.560749870660434
2,5.982572048781185,1,5.0,119.0,0.0,27.0,0.06,2.0,6.355888300184574,35.0,6.0,50.0,68.58240682804103,0.8311285384636009,2.0,27.32884658064516,54.0,4,37.167133891384026,12.0,1,1.775,65.97166265720664,98.26835099999998,7.560095549340368,0.5842395424842834,0.17240667991402917,27.681991710174174
2,4.327394708781302,1,5.073827579208496,1197.0,0.0,6.0,0.06,5.0,3.9025641372082527,31.0,0.0,67.0,60.0,1.137719096925126,2.0,27.32884658064516,131.0,4,39.279850374255915,11.0,1,1.775,69.72173441430425,96.31255799999997,8.69402684669501,0.9928940534591675,0.1666539849074611,25.41950530495207
2,0.49488706862105714,1,7.205284446565184,704.0,0.0,26.0,0.06,0.0,5.513507693366983,2.0,3.0,38.0,57.908414002884456,1.5328640752873646,2.0,27.32884658064516,56.0,4,10.304026193852636,7.0,1,1.775,18.289646494088426,97.84433599999997,9.393551267317024,0.675284206867218,0.15366592999543882,25.36022274583104
2,7.210294148560661,1,6.0,880.0,1.0,8.0,0.06,3.0,5.608124841721896,34.0,6.0,43.0,52.0,1.906880477491587,2.0,27.32884658064516,48.0,4,28.952216192100458,11.0,1,1.775,51.39018374097831,97.27901899999998,5.283209657515413,0.8964899182319641,0.16834868494957722,25.504626272842884
2,5.037104719530725,1,6.103463284860476,869.0,1.0,10.0,0.06,3.0,9.059180013747106,4.0,6.0,31.0,51.0,1.9747927536663468,0.0,27.32884658064516,61.0,4,23.871643354381835,1.0,1,1.775,42.372166954027755,98.406922,7.038529853194947,0.8028391003608704,0.17504031215793514,24.101148201484133
2,5.591600540983852,1,5.737172964838249,699.0,1.0,3.0,0.06,2.0,6.535086178435645,22.0,2.0,62.0,58.61277889120312,1.1017676542319155,0.0,27.32884658064516,112.0,4,34.94091676566855,3.0,1,1.775,62.02012725906167,98.64014499999999,9.304985958729175,0.7517556548118591,0.1611875942223469,22.233935162114495
2,0.8245453442906014,1,6.270634200684674,55.0,1.0,13.0,0.06,4.0,4.5388505428866335,36.0,14.0,77.0,68.0,1.677975826233445,1.0,27.32884658064516,105.0,4,30.0,7.0,1,1.775,53.25,97.04700299999999,10.527261460855327,0.7318153977394104,0.20683795451458437,1000000.0
2,2.7618569268413817,1,7.654847082528932,721.0,1.0,3.0,0.06,2.0,2.2044264150665134,4.0,14.0,42.0,52.783877539347365,1.9437420362529587,0.0,27.32884658064516,44.0,4,15.0,10.0,1,1.775,26.625,97.93808200000001,6.670317132241098,0.8127145171165466,0.13239752205901506,1000000.0
