V5_Ventilation rate (L/min/kg iniDW),Additive_4,Initial C/N (%),Compost volume (m3),Additive_1,Material_2,Additive_2,Initial pH,Application Rate (%DW),V2_Ventilation Interval (min),Initial GI (%),V4_Ventilation Day,M1_is Enclosed,V3_Ventilation Duration (min), Composting Method,Initial Moisture Content (%),Turning times,Material_3,Additive_3,Period (d),V1_Ventilation Type,Material_Main,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,1,24.920865909923943,0.08,4.0,4.0,10.0,8.0,6.453163337532502,0,27.32884658064516,0.0,0.0,0,1.0,66.80706385527739,15.0,3.0,4,15.0,2,4,0.875,21.80575767118345,103.53317899999995,7.20555395786511,0.29173028469085693,0.16420938029746285,24.462554955534475
1.25017425940392,1,17.0,0.08,35.0,6.0,6.0,5.4018214293323,7.94467003394898,0,27.32884658064516,28.0,0.0,0,2.0,59.60896498483765,26.0,3.0,4,44.0,0,4,0.875,14.875,102.83867899999997,7.074615107218278,0.34173548221588135,0.15106933449365184,1000000.0
0.0,1,20.063085546403578,0.08,23.0,2.0,7.0,6.101925046778886,6.608688051054063,0,27.328846580645163,0.0,0.0,0,2.0,66.26614389615438,19.0,3.0,4,101.0,2,4,0.875,17.55519985310313,102.33988399999994,8.84826032163788,0.28537800908088684,0.17888242338672938,18.59264388143633
0.0,1,20.47477141887404,0.08,13.0,14.0,6.0,5.887200412984062,2.562707378950989,0,27.32884658064516,0.0,0.0,0,2.0,55.781895871484394,23.0,5.0,4,73.0,2,4,0.875,17.915424991514787,101.97445399999995,8.84826032163788,0.3125980794429779,0.157192233773369,20.552322948358732
0.0,1,33.0,0.08,24.0,0.0,15.0,6.038947531259144,2.2066091820849234,0,27.32884658064516,0.0,1.0,0,0.0,65.85753769735118,12.0,3.0,4,15.0,2,4,0.875,28.875,103.64370499999997,7.039941767253627,0.2906292974948883,0.20478615330382732,1000000.0
1.2265735022928181,1,35.149685208546195,0.08,33.0,0.0,5.0,6.467464731266418,5.47901072954178,0,27.32884658064516,13.0,0.0,0,1.0,60.0,12.0,5.0,4,14.0,0,4,0.875,30.75597455747792,103.19563999999995,7.356619248703489,0.29775652289390564,0.19727623907437886,26.80128350470052
0.0,1,22.0,0.08,17.0,14.0,15.0,7.0,4.556078878965651,0,27.32884658064516,0.0,0.0,0,2.0,64.29688999923643,23.0,4.0,4,84.0,2,4,0.875,19.25,102.48088399999995,8.93578876411219,0.3270852565765381,0.1527883259758057,1000000.0
0.5208419329277589,1,29.307186530564792,0.08,8.0,5.0,1.0,6.0,2.1648111366676597,0,27.32884658064516,48.0,0.0,0,2.0,67.9068155215456,24.0,3.0,4,54.0,0,4,0.875,25.643788214244193,102.34811899999994,7.074615107218278,0.3348580300807953,0.18785529008537982,24.188603405022608
0.33431367216352004,1,24.510470467447302,0.08,37.0,2.0,10.0,5.301029233066522,4.543600791742608,0,27.32884658064516,18.0,0.0,0,2.0,59.0,23.0,4.0,4,50.0,0,4,0.875,21.44666165901639,103.51875899999996,8.384665202271892,0.37109440565109253,0.1765112113600607,24.875754453272556
0.5753600757478616,1,20.009352359510206,0.08,37.0,8.0,10.0,8.0,4.1316530839985735,0,27.32884658064516,65.0,0.0,0,1.0,56.57687323903806,29.0,3.0,4,71.0,0,4,0.875,17.50818331457143,102.51434399999997,10.120863635374892,0.3581021726131439,0.19004765941710797,26.86729895734231
0.057006127570434995,1,33.0,0.08,10.0,3.0,13.0,7.146573012125529,2.959480311347951,0,27.32884658064516,27.0,1.0,0,2.0,64.92679040867112,25.0,3.0,4,82.0,0,4,0.875,35.0,103.35849899999998,10.122104023939658,0.360046923160553,0.1926476122854649,1000000.0
1.2126582827524301,1,39.50617790392166,0.08,11.0,12.0,8.0,6.0,4.6754864059825545,0,27.32884658064516,33.0,0.0,0,1.0,61.33244707360802,26.0,4.0,4,47.0,0,4,0.875,34.567905665931455,103.41454899999997,7.074615107218278,0.3672007620334625,0.1989848434263737,26.942699651972703
0.0,1,38.0,0.08,11.0,0.0,3.0,6.0,5.751062557687749,0,27.32884658064516,0.0,0.0,0,2.0,57.60860686723376,28.0,4.0,4,128.0,2,4,0.875,33.25,106.01501399999995,9.013872512249362,0.3132436275482178,0.14884003042504346,1000000.0
0.7159664972746906,1,26.0,0.08,14.0,6.0,11.0,7.3885731449885075,4.075819507026049,0,27.32884658064516,19.0,0.0,0,2.0,52.0,30.0,4.0,4,39.0,0,4,0.875,35.0,103.42924899999998,8.384665202271892,0.3587477207183838,0.17673277923366065,1000000.0
0.0,1,20.0,0.08,34.0,0.0,8.0,6.589625610783371,4.562148514381646,0,27.32884658064516,0.0,1.0,0,0.0,56.0,13.0,3.0,4,46.0,2,4,0.875,17.5,102.34862699999998,6.952413324779317,0.28028663992881775,0.18746680107155753,1000000.0
0.18460342394489704,1,21.310387893218046,0.08,30.0,0.0,3.0,5.450430174089683,2.7710509496551223,0,27.32884658064516,6.0,0.0,0,2.0,62.403562746595256,15.0,2.0,4,16.0,0,4,0.875,18.64658940656579,104.77696699999993,7.356619248703489,0.32915985584259033,0.1928154720496454,26.66496662957435
0.5531818761006901,1,32.92623250153505,0.08,6.0,0.0,13.0,7.329253709834105,2.5911244451808466,0,27.32884658064516,49.0,0.0,0,1.0,65.79753930576358,29.0,4.0,4,65.0,0,4,0.875,28.810453438843165,105.11905099999996,10.239831373481806,0.361540824174881,0.19390428515540703,24.68804037339565
0.4928723906105279,1,33.93872868324513,0.08,23.0,0.0,15.0,7.0,2.299343346388163,0,27.32884658064516,58.0,0.0,0,2.0,69.0,29.0,2.0,4,121.0,0,4,0.875,29.69638759783949,104.35798399999996,10.122104023939658,0.3867594599723816,0.17992850501747812,24.966743922624104
0.0,1,32.87392645687779,0.08,19.0,0.0,9.0,7.0,2.8557128773401645,0,27.32884658064516,0.0,1.0,0,2.0,50.83266199650568,22.0,5.0,4,79.0,2,4,0.875,28.764685649768065,102.63891299999996,8.93578876411219,0.2809321880340576,0.18415930227790583,18.59098164983451
0.25612375299843837,1,37.467862861573884,0.08,21.0,4.0,8.0,8.0,6.710828509316312,0,27.32884658064516,51.0,0.0,0,2.0,62.62917509425776,13.0,3.0,4,61.0,0,4,0.875,32.784380003877146,104.64131099999997,9.532007369055103,0.327779620885849,0.17341928002868115,25.62452108861498
0.0,1,22.0,0.08,15.0,8.0,8.0,6.0,9.602341048888293,0,27.32884658064516,0.0,0.0,0,1.0,64.09457211921632,27.0,4.0,4,104.0,2,4,0.875,19.25,102.89743899999996,9.013872512249362,0.3372848629951477,0.13990528407852157,1000000.0
0.030637300113004917,1,24.41615467235,0.08,12.0,2.0,3.0,8.0,2.572833367551109,0,27.32884658064516,47.0,0.0,0,2.0,57.0,16.0,4.0,4,97.0,0,4,0.875,21.36413533830625,103.54728199999994,9.259670260982736,0.30244728922843933,0.1795553843892967,24.327249957267725
0.0,1,26.90082231274654,0.08,25.0,6.0,7.0,8.0,6.025882234787526,0,27.32884658064516,0.0,0.0,0,1.0,60.73962763596079,31.0,2.0,4,133.0,2,4,0.875,23.538219523653225,102.92035899999995,9.013872512249362,0.36207833886146545,0.16207248818459633,20.58446136329392
1.7348340658813808,1,22.51547134886051,0.08,37.0,0.0,8.0,7.966095848390273,4.956646755651753,0,27.32884658064516,52.0,0.0,0,1.0,62.0,28.0,3.0,4,64.0,0,4,0.875,19.701037430252946,104.49946699999997,8.38371751952556,0.546222984790802,0.1931699163411834,25.53700823823641
0.0,1,33.0,0.08,4.0,2.0,9.0,6.0,2.633547808840383,0,27.32884658064516,0.0,0.0,0,2.0,67.10449478085332,17.0,2.0,4,94.0,2,4,0.875,28.875,102.40857899999996,8.93578876411219,0.31530070304870605,0.15692351317212128,1000000.0
0.0,1,18.0,0.08,18.0,2.0,10.0,6.0,5.023011947211357,0,27.32884658064516,0.0,0.0,0,1.0,59.476689587057045,14.0,3.0,4,47.0,2,4,0.875,15.75,103.53317899999995,7.20555395786511,0.29173028469085693,0.16838836871063542,1000000.0
0.48123752338540315,1,35.0,0.08,16.0,0.0,7.0,7.1463258688012345,3.58977083777525,0,27.32884658064516,80.0,0.0,0,2.0,64.26794456509533,12.0,4.0,4,81.0,0,4,0.875,30.625,104.39341299999997,9.094058070371254,0.31072884798049927,0.17890148324014266,1000000.0
0.0,1,33.0,0.08,24.0,2.0,7.0,6.0,2.2103664841539965,0,27.32884658064516,0.0,1.0,0,1.0,62.90782386004269,15.0,3.0,4,102.0,2,4,0.875,28.875,103.18408099999996,9.295876653734574,0.29060834646224976,0.21989618441309572,1000000.0
1.7056285086636525,1,33.31823812544959,0.08,38.0,13.0,12.0,5.32904291530351,3.915565293770949,0,27.32884658064516,23.0,0.0,0,1.0,58.16190485369569,14.0,3.0,4,31.0,0,4,0.875,29.15345835976839,103.86294399999997,8.56889162103464,0.5158001184463501,0.19043456351416493,27.443609021156693
0.0,1,28.0,0.08,8.0,4.0,13.0,7.664255951153393,3.3940708244691313,0,27.32884658064516,0.0,0.0,0,2.0,62.14851203403038,31.0,4.0,4,121.0,2,4,0.875,24.5,102.79275399999995,8.93578876411219,0.32773080468177795,0.15371707317643474,1000000.0
0.0,1,39.92246116090285,0.08,36.0,0.0,11.0,7.707271101094905,6.464191818038842,0,27.32884658064516,0.0,0.0,0,1.0,63.0,10.0,3.0,4,14.0,2,4,0.875,34.93215351578999,104.04368999999997,6.12859694070902,0.28013506531715393,0.15207086883936594,24.070975404388186
1.018136581658613,1,28.0,0.08,38.0,12.0,12.0,8.0,2.8272405206981075,0,27.32884658064516,39.0,0.0,0,2.0,66.12989641822548,25.0,3.0,4,78.0,0,4,0.875,24.5,104.34281399999996,10.28771621455114,0.3732338547706604,0.20841732215077055,1000000.0
0.5897855744371525,1,28.54529305820561,0.08,10.0,5.0,13.0,8.0,2.92238372011832,0,27.32884658064516,58.0,0.0,0,2.0,56.98055896619721,15.0,2.0,4,84.0,0,4,0.875,24.977131425929908,103.18029499999994,10.56972035603635,0.3579820692539215,0.18077876802223322,26.118412229533554
0.0,1,33.0,0.08,18.0,8.0,6.0,6.974487801608706,5.577674635576893,0,27.32884658064516,0.0,0.0,0,1.0,50.061230567715654,25.0,3.0,4,31.0,2,4,0.875,28.875,103.26997399999996,6.670409183294106,0.3010028600692749,0.15742283111072622,1000000.0
0.0,1,30.0,0.08,17.0,3.0,11.0,7.364957218064552,3.963458810794667,0,27.32884658064516,0.0,0.0,0,1.0,54.61728331233915,16.0,3.0,4,19.0,2,4,0.875,26.25,102.60765399999995,7.039941767253627,0.28013506531715393,0.18470503155083898,1000000.0
0.016659268983719944,1,37.0,0.08,16.0,8.0,13.0,7.0,2.6817729523647387,0,27.32884658064516,63.0,0.0,0,2.0,52.0,17.0,5.0,4,106.0,0,4,0.875,32.375,103.65601399999996,10.28771621455114,0.3297756016254425,0.1766943530491178,1000000.0
0.0,1,16.272285782597216,0.08,7.0,2.0,8.0,5.049693141309924,3.8463697522531497,0,27.32884658064516,0.0,1.0,0,2.0,69.0,24.0,4.0,4,63.0,2,4,0.875,14.238250059772565,102.45028299999996,8.465392957601205,0.33032169938087463,0.1687262466167912,19.79484952347335
0.0,1,12.140452127775973,0.08,15.0,0.0,9.0,7.0,4.381369866910155,0,27.32884658064516,0.0,1.0,0,1.0,64.0,19.0,4.0,4,87.0,2,4,0.875,10.622895611803976,103.57196499999996,9.10140095472367,0.28556424379348755,0.17402754390537897,22.05451895277615
0.0,1,37.024599219081544,0.08,16.0,14.0,11.0,6.142244485624352,9.697504390021562,0,27.32884658064516,0.0,0.0,0,2.0,69.86168457400181,18.0,4.0,4,95.0,2,4,0.875,32.39652431669635,102.58837899999999,8.93578876411219,0.28779104351997375,0.13638024602826554,18.709916728606824
0.7077736593786075,1,27.584940731889095,0.08,30.0,8.0,15.0,6.121470930364104,3.7892948926990915,0,27.32884658064516,48.0,0.0,0,1.0,62.0,17.0,4.0,4,80.0,0,4,0.875,24.136823140402957,102.48726399999995,10.122104023939658,0.32443931698799133,0.18712530822064832,25.733543028272784
1.5997243330320878,1,10.639304053746166,0.08,27.0,13.0,11.0,8.0,4.158823545903844,0,27.32884658064516,61.0,1.0,0,0.0,55.005125205066335,28.0,4.0,4,91.0,0,4,0.875,9.309391047027894,102.25762799999998,10.276207535081596,0.5529488921165466,0.18257993663592503,28.587127345724408
0.0,1,28.13382236181411,0.08,34.0,13.0,6.0,7.0,2.087117748421764,0,27.32884658064516,0.0,1.0,0,0.0,54.0,21.0,3.0,4,105.0,2,4,0.875,24.617094566587348,102.92565099999996,9.013872512249362,0.2684861719608307,0.21426491342529308,21.541774305356682
0.9743728313632027,1,28.756881086246366,0.08,37.0,4.0,0.0,5.849591144047277,6.677808696021923,0,27.32884658064516,57.0,0.0,0,2.0,52.92669465875895,24.0,4.0,4,92.0,0,4,0.875,25.16227095046557,101.95273399999995,8.812053928886042,0.3493441939353943,0.17656570111070172,24.850747759448762
1.4854694998160545,1,39.97385276233399,0.08,21.0,12.0,10.0,6.044395067120039,2.595586824179969,0,27.32884658064516,81.0,0.0,0,2.0,66.0,17.0,3.0,4,86.0,0,4,0.875,34.97712116704224,104.08231399999997,10.122104023939658,0.32164621353149414,0.19450573436108337,1000000.0
0.2125224946160591,1,32.626187452647486,0.08,25.0,0.0,1.0,7.0,5.174092798010475,0,27.32884658064516,36.0,0.0,0,2.0,60.0,31.0,2.0,4,102.0,0,4,0.875,28.54791402106655,104.76149299999996,8.977666119497524,0.3745628297328949,0.18545757989557599,24.801973941140773
0.0,1,25.0,0.08,15.0,8.0,10.0,5.434008162627329,4.0224819226806465,0,27.32884658064516,0.0,0.0,0,1.0,62.0,30.0,4.0,4,115.0,2,4,0.875,21.875,103.87711899999995,8.93578876411219,0.3371332883834839,0.15344280981895186,1000000.0
0.0,1,27.002584426449246,0.08,6.0,5.0,13.0,6.0,2.747266754284259,0,27.32884658064516,0.0,0.0,0,2.0,60.0,19.0,3.0,4,58.0,2,4,0.875,23.627261373143092,104.05483399999996,8.999312445508766,0.29521408677101135,0.15597289822789487,20.833882595374345
0.0,1,13.141097046770312,0.08,11.0,2.0,5.0,7.0,6.925735724040409,0,27.32884658064516,0.0,1.0,0,2.0,67.0,12.0,4.0,4,39.0,2,4,0.875,11.498459915924023,102.19908999999996,7.1180255153908005,0.26087746024131775,0.1529378338446586,23.72342069220028
