V4_Ventilation Day,V2_Ventilation Interval (min),M1_is Enclosed,Additive_4,Additive_2,Material_2,Additive_3, Composting Method,Initial C/N (%),Application Rate (%DW),Initial pH,Turning times,Initial Moisture Content (%),Additive_1,Compost volume (m3),Initial GI (%),Material_Main,Period (d),V3_Ventilation Duration (min),V1_Ventilation Type,Material_3,V5_Ventilation rate (L/min/kg iniDW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
21.0,0.0,0.0,1,8.0,0.0,4,1.0,27.0,3.8512170459813473,5.751142101577164,3.0,64.0,19.0,0.045,27.32884658064516,9,59.0,0.0,0,9.0,1.8655090549876063,1.97,53.19,95.2051,2.741594105260643,1.2169139385223389,0.22158265741630345,1000000.0
81.0,185.0,1.0,1,15.0,14.0,4,1.0,18.996488986310347,9.562035933625118,7.93710511473978,2.0,67.54558230115171,25.0,0.045,27.32884658064516,9,105.0,59.23713104415615,1,4.0,0.8334725891968968,1.97,37.42308330303138,95.85303199999997,6.133992228655078,1.1021708250045776,0.18645089399196674,27.424171282615244
59.0,444.0,0.0,1,1.0,2.0,4,1.0,20.0,7.2572921280017955,7.0,10.0,62.0,6.0,0.045,27.32884658064516,9,107.0,57.80153297039831,1,0.0,0.6338282037174883,1.97,39.4,95.76524099999997,7.88092488368677,1.1010640859603882,0.14789700562627614,1000000.0
5.0,242.0,1.0,1,6.0,0.0,4,0.0,17.0,2.243501148575546,6.0,17.0,58.0,10.0,0.045,27.481109304957943,9,17.0,57.646206766478464,1,2.0,0.7464047248118117,1.97,33.49,96.73577999999996,4.515142675547223,1.1578694581985474,0.15921825219557853,1000000.0
49.0,553.0,1.0,1,11.0,4.0,4,0.0,13.131091357738967,2.6534324128778,7.0,3.0,51.35024804359842,27.0,0.045,27.32884658064516,9,56.0,59.977210745116835,1,5.0,0.47225640101545263,1.97,25.868249974745765,95.85191999999995,5.182960610522233,1.157979130744934,0.14461272015869564,22.389000440345555
34.0,0.0,1.0,1,3.0,0.0,4,2.0,28.0,2.1813249259817518,7.0,1.0,64.0,7.0,0.045,27.32884658064516,9,40.0,0.0,0,2.0,0.9793537644330468,1.97,55.16,95.91411300000001,0.07890706598425776,1.2481677532196045,0.2023707710714934,1000000.0
35.0,116.0,1.0,1,15.0,0.0,4,0.0,12.006944086458041,8.342069651888092,6.0,17.0,66.45582107872193,14.0,0.045,27.32884658064516,9,82.0,56.995281229322494,1,3.0,0.4369803924209228,1.97,23.65367985032234,95.61766699999994,7.131775730101809,1.1010640859603882,0.17426796288293392,26.393503119571164
20.0,784.0,0.0,1,11.0,5.0,4,1.0,10.39360178712591,7.331763445394594,5.0,13.0,55.0,2.0,0.045,27.32884658064516,9,61.0,58.37082686055746,1,0.0,1.021964549952122,1.97,20.475395520638042,95.81728199999998,7.70127906858741,1.1010640859603882,0.15061937196988653,23.21773598862722
54.0,1005.0,1.0,1,9.0,3.0,4,2.0,19.20536828393722,3.145762745615258,7.0,15.0,62.0,13.0,0.045,27.32884658064516,9,100.0,56.15519722343144,1,3.0,1.5962644992627617,1.97,37.83457551935632,94.97923899999996,6.8123371976496445,1.1608786582946777,0.1457033544550466,27.252229697202505
16.0,725.0,1.0,1,1.0,4.0,4,0.0,31.74965791737214,8.140307823850243,6.0,8.0,59.0,14.0,0.045,27.32884658064516,9,24.0,57.626282889025255,1,3.0,0.5558649836761695,1.97,62.54682609722312,95.10020399999998,7.311421545201169,1.1010640859603882,0.14180309398290314,24.656192093553017
37.0,0.0,1.0,1,13.0,12.0,4,0.0,38.83012769593608,9.246357175236218,5.0,13.0,54.0,20.0,0.045,27.32884658064516,9,61.0,0.0,0,4.0,0.22771428151738005,1.97,76.49535156099407,94.28124000000001,2.5796109883696707,1.293746829032898,0.2447926790625083,26.133883591965382
80.0,0.0,1.0,1,6.0,0.0,4,1.0,32.8518182372478,3.202626511952686,5.441123826374073,2.0,52.0,12.0,0.045,27.32884658064516,9,127.0,0.0,0,9.0,0.2714901202239255,1.97,64.71808192737817,95.46131100000001,2.5765430369854907,1.2169139385223389,0.19111578913047125,21.574073316477207
34.0,0.0,1.0,1,2.0,0.0,4,0.0,23.0,4.366397197852754,6.0,30.0,51.10788173256228,12.0,0.045,27.32884658064516,9,34.0,0.0,0,3.0,1.1515610868481714,1.97,19.7,94.88527400000001,2.3269066262761373,1.2653614282608032,0.20531775781875206,1000000.0
60.0,49.0,1.0,1,12.0,0.0,4,1.0,30.54172321301012,9.014254174651258,6.0,12.0,61.0,36.0,0.045,27.32884658064516,9,101.0,59.04405962493915,1,9.0,0.2330939406613206,1.97,60.167194729629934,95.76597899999997,6.495804379168804,0.8581751585006714,0.1741718900274789,27.205956180519088
45.0,1295.0,0.0,1,3.0,5.0,4,2.0,18.304766237699024,5.285632837051,6.281620007020923,11.0,57.0,17.0,0.045,27.32884658064516,9,96.0,58.59777480986798,1,5.0,1.9587812462192713,1.97,36.06038948826708,96.00532699999997,7.075085477817983,1.105205774307251,0.15218366068730857,25.929134649580273
42.0,1358.0,1.0,1,10.0,12.0,4,0.0,10.83354089945613,9.607137394950726,5.339998349780878,18.0,59.10024214658505,37.0,0.045,27.32884658064516,9,60.0,58.649001249122456,1,0.0,0.7553635710126985,1.97,21.342075571928575,96.02129099999996,6.908466396969606,1.0870329141616821,0.12778123242735498,30.47261439003988
45.0,1024.0,1.0,1,11.0,2.0,4,1.0,11.048826564460125,8.224199673766096,7.0,25.0,57.99941443981607,38.0,0.045,27.32884658064516,9,70.0,58.741528054988876,1,5.0,0.7252949058084617,1.97,21.766188331986445,95.81728199999998,6.271444080966676,1.0828289985656738,0.15056126195781322,28.003541214936963
51.0,739.0,0.0,1,3.0,3.0,4,2.0,20.0,5.469201648650248,7.0,10.0,59.0,11.0,0.045,27.32884658064516,9,51.0,57.1574257135238,1,2.0,1.6782963339400332,1.97,39.4,95.51626699999996,6.509200707522621,1.1083029508590698,0.15287299564247295,1000000.0
24.0,523.0,0.0,1,13.0,14.0,4,2.0,39.429056648597935,8.291749321942707,6.064629895154546,27.0,53.0,10.0,0.045,27.32884658064516,9,64.0,57.765639771544365,1,3.0,0.30762561334284233,1.97,77.67524159773794,95.10020399999998,7.658635487729169,1.1010640859603882,0.12299729258738107,23.64255553551014
21.0,498.0,1.0,1,9.0,0.0,4,2.0,18.89012015420143,8.504316129484671,5.0,8.0,59.79200457486084,6.0,0.045,27.32884658064516,9,40.0,58.24140401662478,1,3.0,0.12631659506682347,1.97,37.21353670377682,96.36398599999997,7.131775730101809,1.1010640859603882,0.15882979627159344,24.15255961401902
8.0,0.0,0.0,1,7.0,0.0,4,2.0,39.47892605090849,7.365943194736229,6.0,12.0,65.0,2.0,0.045,27.32884658064516,9,22.0,0.0,0,4.0,0.9034516795837801,1.97,77.77348432028973,95.596894,3.3709813066099605,1.3169759511947632,0.22901623126843554,25.016633812909646
43.0,508.0,0.0,1,13.0,4.0,4,1.0,28.258624597952654,9.649030381968922,5.977801063045675,17.0,62.0,13.0,0.045,27.32884658064516,9,82.0,58.06821925604718,1,0.0,1.8015052693143054,1.97,55.669490457966724,95.82567799999997,7.70127906858741,1.1021708250045776,0.15255740689805447,24.13139096154855
39.0,263.0,1.0,1,8.0,2.0,4,0.0,24.0,5.894745115717068,5.325060490630217,25.0,63.0,31.0,0.045,27.32884658064516,9,111.0,59.449099257052474,1,3.0,0.9951404248090499,1.97,47.28,95.95653999999995,7.3764643608024345,1.088434100151062,0.15395275120297014,1000000.0
48.0,0.0,1.0,1,7.0,0.0,4,0.0,35.0,8.272865686463193,5.0,19.0,66.0,17.0,0.045,27.32884658064516,9,72.0,0.0,0,2.0,1.4656904652964657,1.97,68.95,95.52712200000002,1.2626818630420373,1.293746829032898,0.20607342281353702,1000000.0
39.0,62.0,0.0,1,10.0,14.0,4,1.0,28.41775494187932,6.274064088216726,8.0,13.0,55.249493667023884,34.0,0.045,27.32884658064516,9,54.0,59.660902677467774,1,9.0,0.3932065187753675,1.97,55.98297723550226,95.88543399999998,6.704200733733493,0.8536672592163086,0.1678534930085585,28.595343812735532
71.0,1165.0,1.0,1,13.0,3.0,4,0.0,17.702299816344667,9.860042205565698,5.218364784523731,4.0,53.0,18.0,0.045,27.32884658064516,9,121.0,58.9904931502592,1,9.0,0.12702472130299425,1.97,34.87353063819899,96.14157099999997,6.1404141408259125,0.8571584224700928,0.11998655609408872,23.872702123731923
0.0,0.0,1.0,1,11.0,0.0,4,1.0,28.826878651429535,6.959026349316751,7.171476307947534,23.0,65.0,14.0,0.045,27.32884658064516,9,36.0,0.0,2,4.0,0.0,1.97,56.78895094331618,94.932478,1.9519975930326048,0.41501888632774353,0.23006940930199582,26.11352850889702
23.0,620.0,0.0,1,9.0,8.0,4,2.0,24.31842068029376,3.539376899912255,8.0,31.0,62.0,31.0,0.045,27.32884658064516,9,71.0,58.95756613856676,1,5.0,1.1445182560121214,1.97,47.90728874017871,95.70857199999995,5.925940981171107,1.1553454399108887,0.162484725328142,26.10844347674699
4.0,0.0,1.0,1,9.0,0.0,4,1.0,20.0,8.745035485073311,8.0,11.0,58.0,14.0,0.045,27.32884658064516,9,13.0,0.0,0,4.0,1.1742847340695322,1.97,39.4,95.212018,2.349873812227841,1.30326247215271,0.23823749544319398,1000000.0
52.0,0.0,1.0,1,12.0,0.0,4,0.0,32.428688950029056,8.816841197732336,6.922928737363431,10.0,69.0,14.0,0.045,27.32884658064516,9,75.0,0.0,0,0.0,0.5518621656156786,1.97,63.88451723155724,95.89047200000003,2.1462697944860323,1.293746829032898,0.21574992604222049,23.98355814184234
31.0,1.0,1.0,1,2.0,0.0,4,2.0,27.398887910692093,2.2578652070334373,7.675255601690211,10.0,60.0,37.0,0.045,27.32884658064516,9,81.0,29.54302783179145,1,2.0,0.4589821198760291,1.97,53.97580918406342,96.455506,4.606578609521216,1.198278784751892,0.20479127616585724,24.002412009713805
82.0,458.0,0.0,1,12.0,12.0,4,1.0,12.97237528044688,5.728420938539733,6.004129754753858,0.0,53.06666468794411,2.0,0.045,27.32884658064516,9,104.0,58.66438578506031,1,4.0,1.8764084369203977,1.97,25.555579302480353,95.76882899999995,6.348810495390601,1.1039670705795288,0.13073033301541478,21.21009496612092
74.0,782.0,1.0,1,9.0,0.0,4,1.0,37.0,9.880875202265234,6.0,27.0,57.0,30.0,0.045,27.32884658064516,9,80.0,54.70223883401979,1,4.0,1.733679122997298,1.97,72.89,94.98785899999997,6.385102771526537,1.0866378545761108,0.14360549659170502,1000000.0
41.0,1218.0,1.0,1,1.0,13.0,4,2.0,32.716696426587944,3.768510936220308,7.0,14.0,63.0,31.0,0.045,27.32884658064516,9,105.0,57.497239982958575,1,5.0,0.905054160219362,1.97,64.45189196037825,95.28832199999995,5.933268563281893,1.1553454399108887,0.15939761663939428,25.746781785291102
16.0,0.0,1.0,1,10.0,0.0,4,0.0,17.123349388949755,8.98327848720114,6.0,1.0,60.05026731944055,15.0,0.045,27.32884658064516,9,16.0,0.0,0,5.0,0.38483649244965834,1.97,33.73299829623102,95.74723900000001,2.586032900540505,1.293746829032898,0.22018008712313505,21.8945095320581
8.0,537.0,1.0,1,8.0,0.0,4,0.0,25.0,7.748119166493245,7.914738293434955,16.0,59.0,28.0,0.045,27.32884658064516,9,25.0,59.87825635052677,1,2.0,1.4287052442460166,1.97,49.25,95.96164099999994,5.193681107651404,1.1250195503234863,0.1689213733419472,1000000.0
61.0,435.0,0.0,1,13.0,5.0,4,1.0,37.6022860351823,3.409218651459521,7.64280961458108,26.0,66.04860299200243,35.0,0.045,27.791911349864748,9,82.0,59.65816698748117,1,0.0,1.256611982805409,1.97,74.07650348930913,95.28832199999995,7.246074362816956,1.1588376760482788,0.15484647169238738,26.17863593325433
58.0,1102.0,0.0,1,10.0,14.0,4,1.0,14.221910838684337,6.051374506272933,6.0,9.0,65.0,21.0,0.045,27.32884658064516,9,67.0,51.876096496499656,1,2.0,0.5939133139590882,1.97,28.017164352208145,95.04961999999995,5.274803451298679,1.1039670705795288,0.1282872876425435,29.038729798282027
0.0,0.0,1.0,1,6.0,0.0,4,2.0,28.67924350345526,7.245562345441155,7.0,24.0,59.0,13.0,0.045,27.32884658064516,9,88.0,0.0,2,4.0,0.0,1.97,56.49810970180686,94.932478,1.7807278552657304,0.4179472029209137,0.22834778599861077,20.918382741893993
26.0,0.0,0.0,1,1.0,0.0,4,1.0,25.233380416067458,2.5514262805019197,5.7065223788404476,10.0,57.47701887164033,10.0,0.045,27.32884658064516,9,40.0,0.0,0,0.0,0.5309307189995871,1.97,49.70975941965289,94.82457199999999,0.7761074298950335,1.2653614282608032,0.19714099183421566,25.669001700584623
18.0,120.0,1.0,1,7.0,12.0,4,0.0,35.17295276776918,3.7060279086364147,7.0,15.0,59.0,38.0,0.045,27.729591671400694,9,49.0,58.46902086209943,1,3.0,0.8596877882279097,1.97,69.29071695250529,95.28832199999995,6.786687024224757,1.1588376760482788,0.17474611832088097,1000000.0
20.0,757.0,1.0,1,8.0,0.0,4,0.0,21.222851464246556,3.836904503288795,6.0,15.0,55.0,10.0,0.045,27.32884658064516,9,21.0,59.174770647265284,1,0.0,1.007286651713758,1.97,41.80901738456571,95.99987799999995,7.015240049580183,1.1608786582946777,0.15311111196725835,28.374078746628605
56.0,297.0,1.0,1,10.0,8.0,4,0.0,32.01755642794612,6.405372109761942,7.0,23.0,69.0,14.0,0.045,27.32884658064516,9,93.0,57.33583641468467,1,0.0,1.6988659850622276,1.97,63.07458616305385,95.53628999999995,8.019742471650087,1.1039670705795288,0.18856155600588687,28.495124004053082
73.0,0.0,1.0,1,6.0,0.0,4,1.0,29.094156837343583,5.194836950683292,6.0,1.0,67.0,37.0,0.045,27.32884658064516,9,82.0,0.0,0,3.0,1.9559896834855743,1.97,57.31548896956686,96.32939300000002,3.0603304284444017,1.3802061080932617,0.1745264469977701,1000000.0
37.0,0.0,1.0,1,6.0,0.0,4,1.0,34.319391557474994,6.153900522057666,7.0,1.0,50.33659976481826,20.0,0.045,27.32884658064516,9,108.0,0.0,0,4.0,0.32447530940337455,1.97,67.60920136822574,95.98024900000001,2.5796109883696707,1.2908185720443726,0.23230204904033702,18.181944050185084
16.0,0.0,1.0,1,15.0,0.0,4,0.0,24.043976391596285,9.1932485744534,7.7054665944329415,25.0,55.223265874437594,10.0,0.045,27.32884658064516,9,38.0,0.0,0,2.0,0.19596926032850748,1.97,47.36663349144468,95.202352,1.5753342420631156,1.293746829032898,0.24741368874298705,26.490690966487218
45.0,0.0,1.0,1,11.0,0.0,4,0.0,37.67190562420747,9.85423428970908,6.0,26.0,53.06530124218389,15.0,0.045,27.32884658064516,9,80.0,0.0,0,9.0,0.311258955774405,1.97,74.21365407968871,95.89047200000003,2.5740084668755556,1.2437219619750977,0.2054010685240385,23.012868792037565
34.0,0.0,1.0,1,13.0,0.0,4,2.0,27.764862958034204,5.098096883677233,6.0,21.0,56.74781488238643,28.0,0.045,27.32884658064516,9,34.0,0.0,0,9.0,1.8358662551549765,1.97,54.69678002732738,95.87626600000002,3.4472660852121573,1.238774061203003,0.1999696926908017,27.94822423745783
33.0,827.0,1.0,1,15.0,8.0,4,0.0,23.0,5.418840875614615,7.0,4.0,68.83858374091358,12.0,0.045,27.32884658064516,9,41.0,53.106416912303274,1,4.0,0.9667738977783249,1.97,45.31,94.99165799999993,6.866689123253294,1.1083029508590698,0.13274907785459616,1000000.0
52.0,24.0,0.0,1,3.0,6.0,4,2.0,19.92448868663766,9.977138281380965,6.0,13.0,51.549482005486496,2.0,0.045,27.32884658064516,9,107.0,57.92763900936939,1,3.0,1.434711621035533,1.97,39.25124271267619,96.14157099999997,7.340172084666496,1.1021708250045776,0.17581528040991898,23.194051770019158
40.0,0.0,1.0,1,6.0,0.0,4,1.0,30.0,8.577867693278138,6.0,25.0,60.0,24.0,0.045,27.32884658064516,9,74.0,0.0,0,9.0,1.1644053930415932,1.97,59.1,96.23961600000003,2.567586554704721,1.2373664379119873,0.21752576546141267,1000000.0
34.0,1.0,1.0,1,3.0,4.0,4,1.0,36.61831575593324,4.29321355986053,7.039057469911418,22.0,68.79694200673478,36.0,0.045,27.653691973602996,9,67.0,48.19841497410517,1,4.0,0.6447969337291327,1.97,72.13808203918848,96.228361,7.646710694746162,1.1983253955841064,0.19469398921106967,1000000.0
24.0,0.0,1.0,1,3.0,0.0,4,2.0,28.369210121217243,8.496165784233979,6.0,7.0,59.0,14.0,0.045,27.32884658064516,9,40.0,0.0,0,5.0,1.0685863225184475,1.97,55.88734393879797,95.87626600000002,2.586032900540505,1.293746829032898,0.22992001433280293,23.801487882866905
