Initial Moisture Content (%),Compost volume (m3),Initial C/N (%),Additive_1,V2_Ventilation Interval (min),Additive_3,V1_Ventilation Type,V4_Ventilation Day,Material_Main,Period (d),Additive_4,Initial pH,Initial GI (%),Turning times,V3_Ventilation Duration (min), Composting Method,M1_is Enclosed,Material_2,Additive_2,Application Rate (%DW),V5_Ventilation rate (L/min/kg iniDW),Material_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
59.0,0.045,13.0,23.0,0.0,4.0,2.0,0.0,9,18.0,1.0,5.0,27.32884658064516,24.0,0.0,0.0,1.0,0.0,11.0,3.3896255768398316,0.0,0.0,1.97,40.308309868170724,91.72197399999997,9.055383979398227,0.60625159740448,0.1900448365817523,1000000.0
67.0,0.045,34.0,25.0,809.0,4.0,1.0,34.0,9,46.0,1.0,11.406955371529389,27.32884658064516,0.0,58.88589553607072,2.0,0.0,3.0,5.0,2.6772114320217097,0.7857353774944131,4.0,1.97,69.69330007751586,93.09728100000004,13.07547493643606,0.6677257418632507,0.1298050976677637,1000000.0
67.0,0.045,30.000000000000004,7.0,1358.0,4.0,1.0,29.0,9,90.0,1.0,7.0,27.32884658064516,2.0,25.027747771788377,0.0,1.0,4.0,2.0,3.4315866569193645,0.9883194213192212,9.0,1.97,61.02497839218243,90.84710500000004,9.036959515745377,0.43573036789894104,0.1611352021459577,1000000.0
60.0,0.045,31.0,12.0,0.0,4.0,2.0,0.0,9,24.0,1.0,8.0,27.32884658064516,13.0,0.0,0.0,1.0,0.0,11.0,5.269196683741581,0.0,9.0,1.97,27.122460203623334,91.79194399999997,9.055383979398227,0.6125283241271973,0.24681917755085875,1000000.0
58.0,0.045,44.41945355384508,15.0,0.0,4.0,2.0,0.0,9,105.0,1.0,9.244221927091338,27.32884658064516,29.0,0.0,2.0,1.0,0.0,9.0,4.543691343557873,0.0,5.0,1.97,87.5063235010748,91.89121899999996,9.055383979398227,0.7701603770256042,0.21384787426975047,22.5501596775462
71.43537996832066,0.045,29.0,22.0,1312.0,4.0,1.0,33.0,9,74.0,1.0,6.0,27.32884658064516,0.0,7.64602174775624,1.0,1.0,8.0,12.0,5.164397126818103,0.21610166175809753,3.0,1.97,10.772277520653224,91.652592,11.79175749834816,0.6718653440475464,0.09858759606592174,1000000.0
51.0,0.045,16.0,30.0,0.0,4.0,2.0,0.0,9,51.0,1.0,5.0,27.32884658064516,8.0,0.0,2.0,1.0,0.0,9.0,2.188397037379058,0.0,0.0,1.97,63.1403956636347,92.13772399999998,9.055383979398227,0.8337626457214355,0.1865467980095652,1000000.0
77.13543503928,0.045,13.0,11.0,0.0,4.0,2.0,0.0,9,54.0,1.0,9.883352757876114,27.32884658064516,2.0,0.0,0.0,1.0,0.0,2.0,2.62212895641467,0.0,9.0,1.97,56.97932527844618,92.47005999999998,9.055383979398227,0.6899821162223816,0.2078515158260672,1000000.0
79.09773902797717,0.045,40.28244415408568,25.0,862.0,4.0,1.0,0.0,9,99.0,1.0,6.0,27.32884658064516,0.0,23.859762821206626,2.0,0.0,2.0,7.0,7.426929118982388,0.9387150303865444,4.0,1.97,79.35641498354879,92.76976400000007,11.017286398131978,0.7063848972320557,0.1334265447916318,17.153695025204563
80.69669738838823,0.045,13.0,15.0,116.0,4.0,1.0,7.0,9,97.0,1.0,6.0,27.32884658064516,8.0,22.405968168967387,0.0,1.0,3.0,7.0,5.795351073637187,0.5505819816222497,5.0,1.97,59.75062454221985,90.57242100000003,8.283407743127531,0.4972970187664032,0.1954297383830939,1000000.0
55.0,0.045,14.0,35.0,0.0,4.0,2.0,0.0,9,42.0,1.0,8.84833459535416,27.32884658064516,29.0,0.0,2.0,0.0,0.0,6.0,5.375471063469833,0.0,3.0,1.97,75.97032529904483,91.62005699999996,11.030801683413301,0.7171158790588379,0.18397914623916856,1000000.0
61.0,0.045,16.0,24.0,158.0,4.0,1.0,33.0,9,89.0,1.0,7.0,27.32884658064516,19.0,25.694481325831212,2.0,1.0,2.0,0.0,5.740637329235336,1.615682936802087,0.0,1.97,15.609940451195692,90.54411700000004,6.892516274365888,0.8045801520347595,0.17037374299053074,1000000.0
53.0,0.045,18.0,17.0,0.0,4.0,2.0,0.0,9,37.0,1.0,11.216726781451172,27.32884658064516,0.0,0.0,0.0,1.0,0.0,7.0,2.343103596461107,0.0,3.0,1.97,45.896281517799245,92.80283499999997,9.297680681780237,0.5821903944015503,0.21950648842304354,1000000.0
54.0,0.045,35.824659181151965,14.0,0.0,4.0,2.0,0.0,9,22.0,1.0,8.0,27.32884658064516,6.0,0.0,0.0,1.0,0.0,3.0,4.703318516241267,0.0,9.0,2.4502423633260877,78.44596730098019,92.72515099999997,1000000.0,1000000.0,1000000.0,1000000.0
59.0,0.045,28.0,20.0,0.0,4.0,0.0,6.0,9,86.0,1.0,8.0,27.32884658064516,26.0,0.0,2.0,1.0,0.0,0.0,2.394812004805817,1.1409015130053222,9.0,1.97,41.081319343965696,91.65990099999998,8.228323701192737,0.987598180770874,0.23768703133874394,1000000.0
62.0,0.045,29.0,25.0,0.0,4.0,2.0,0.0,9,106.0,1.0,10.269675101351895,27.32884658064516,29.0,0.0,1.0,1.0,0.0,11.0,4.2268688133804195,0.0,2.0,1.97,19.185855495018675,91.81697399999997,9.055383979398227,0.7014782428741455,0.22677866804505004,1000000.0
62.0,0.045,17.0,12.0,1026.0,4.0,1.0,8.0,9,119.0,1.0,6.0,27.32884658064516,13.0,56.06848445101171,1.0,1.0,0.0,12.0,4.941914093613178,1.0679351003656967,0.0,1.97,65.9943112405756,91.287652,6.880246566934472,0.85125732421875,0.1401251857516677,1000000.0
71.35851272857781,0.045,25.0,6.0,1408.0,4.0,1.0,0.0,9,37.0,1.0,7.000000000000001,27.32884658064516,14.0,54.60501340119181,1.0,0.0,3.0,3.0,3.910336380535502,0.28427142427187024,4.0,1.97,12.668060600997368,91.90576400000003,9.788175637828157,0.7194403409957886,0.1683052453777422,1000000.0
65.0,0.045,40.961397864543535,17.0,0.0,4.0,2.0,0.0,9,112.0,1.0,10.13759468579073,27.32884658064516,10.0,0.0,1.0,1.0,0.0,1.0,3.5381542031468403,0.0,4.0,1.97,80.69395379315077,91.91541399999994,8.496121139109285,0.8938965201377869,0.21270009713775756,22.86567795368287
61.0,0.045,34.0,35.0,0.0,4.0,2.0,0.0,9,45.0,1.0,10.89246616135615,27.32884658064516,12.0,0.0,1.0,0.0,0.0,9.0,2.1598793383412977,0.0,0.0,1.97,74.33248082753917,91.93324799999999,11.030801683413301,0.829694390296936,0.1835424283366633,1000000.0
64.0,0.045,11.0,10.0,0.0,4.0,2.0,0.0,9,51.0,1.0,4.992026140934707,27.32884658064516,27.0,0.0,2.0,1.0,0.0,6.0,2.8084569447985026,0.0,4.0,1.97,29.526977352522856,92.13772399999998,9.055383979398227,0.7203237414360046,0.20292348200468924,1000000.0
77.6035440541693,0.045,13.0,30.0,1277.0,4.0,1.0,4.0,9,123.0,1.0,10.12159152152498,27.32884658064516,14.0,6.218034911343624,1.0,1.0,4.0,3.0,6.509823039870659,1.8116671663669248,9.0,1.97,77.52851944852144,90.52257300000005,9.211711213623108,0.8621063828468323,0.17582287057427154,1000000.0
55.0,0.045,14.0,22.0,305.0,4.0,1.0,3.0,9,14.0,1.0,9.899551157533764,27.32884658064516,14.0,19.71367834871093,0.0,1.0,0.0,12.0,6.260797175297112,0.6854686169715674,0.0,1.97,77.96131803831231,93.115685,7.466509026823439,0.6080147624015808,0.16704434824897052,1000000.0
70.0,0.045,44.268059757719584,16.0,0.0,4.0,2.0,0.0,9,26.0,1.0,12.041835527250411,27.32884658064516,1.0,0.0,2.0,0.0,0.0,8.0,4.04352648307097,0.0,3.0,1.97,87.20807772270759,91.26513199999995,11.030801683413301,0.7701603770256042,0.18936891657597357,21.322857392741902
70.06039669114809,0.045,29.0,7.0,0.0,4.0,2.0,0.0,9,123.0,1.0,11.65744880002418,27.32884658064516,21.0,0.0,2.0,0.0,0.0,10.0,4.877013643273828,0.0,5.0,1.97,25.989575091584967,91.76282199999996,11.030801683413301,0.7108971476554871,0.20465814281822278,1000000.0
80.82182072511904,0.045,24.0,2.0,0.0,4.0,2.0,0.0,9,104.0,1.0,11.586795475832208,27.32884658064516,13.0,0.0,0.0,1.0,0.0,5.0,2.064869801660815,0.0,4.0,1.97,62.74773721884487,92.23272399999998,9.055383979398227,1.5311801433563232,0.20849563553761946,1000000.0
61.0,0.045,36.0,20.0,733.0,4.0,1.0,0.0,9,73.0,1.0,11.14150245362367,27.32884658064516,21.0,25.356604010086045,2.0,1.0,0.0,10.0,2.933568376444798,1.719630912737829,2.0,1.97,12.11985820688619,94.00145199999999,6.879583653185211,0.7219793200492859,0.15263352658281026,1000000.0
80.3750358913933,0.045,25.0,36.0,860.0,4.0,1.0,4.0,9,53.0,1.0,6.571482953713006,27.32884658064516,12.0,59.419002550890134,2.0,0.0,3.0,6.0,3.06678943691694,1.863530020586492,3.0,1.97,28.79659720552709,91.88832300000004,10.106199094091668,0.8630849719047546,0.14426404097266832,1000000.0
81.33734499662233,0.045,25.0,12.0,626.0,4.0,1.0,43.0,9,77.0,1.0,8.565334365842636,27.32884658064516,0.0,16.067127240008666,2.0,1.0,2.0,1.0,6.580031882329705,1.2403684986410997,0.0,1.97,23.370576163629572,92.02132100000004,12.45811755423244,0.8117793798446655,0.13769640361140387,1000000.0
62.0,0.045,37.0,6.0,0.0,4.0,2.0,0.0,9,119.0,1.0,10.234015652378076,27.32884658064516,10.0,0.0,0.0,1.0,0.0,9.0,3.5706589278621372,0.0,9.0,1.97,48.3468845408236,90.61067799999995,9.055383979398227,0.6223977208137512,0.204853003662653,1000000.0
67.0,0.045,22.0,17.0,348.0,4.0,1.0,4.0,9,13.0,1.0,9.68494602630037,27.32884658064516,3.0,32.32245027834708,2.0,1.0,0.0,15.0,2.181937874569795,1.6711853982008573,9.0,1.97,27.521543853983992,93.21780500000001,6.567408102564352,1.0648173093795776,0.18471578407914468,1000000.0
64.0,0.045,39.0,25.0,422.0,4.0,1.0,26.0,9,90.0,1.0,6.0,27.32884658064516,7.0,27.382393457524117,1.0,1.0,0.0,2.0,5.593571816230758,1.5556191964238193,3.0,1.97,45.45114634993485,91.26364599999997,8.896948645855947,1.0399610996246338,0.16356108565541738,1000000.0
66.0,0.045,10.0,24.0,543.0,4.0,1.0,4.0,9,105.0,1.0,6.0,27.32884658064516,6.0,38.58111429944861,0.0,1.0,3.0,0.0,3.054584342268475,1.5797516490923593,3.0,1.97,32.18855060217262,91.39508900000006,5.29502179679577,0.6092134118080139,0.15701178183374306,1000000.0
63.0,0.045,15.0,25.0,1077.0,4.0,1.0,15.0,9,69.0,1.0,7.0,27.32884658064516,22.0,28.173435188983483,2.0,1.0,4.0,0.0,5.364274910630022,0.08493714651524908,5.0,1.97,26.55965033682843,90.34400200000003,5.804261062447982,0.9916461110115051,0.15060233568080955,1000000.0
72.22083901482078,0.045,38.43188703881902,38.0,684.0,4.0,1.0,4.0,9,63.0,1.0,9.94231286092546,27.32884658064516,0.0,57.140502251626316,0.0,1.0,14.0,5.0,5.2512905323932335,0.8220502430648984,5.0,1.97,38.30572271969978,92.23255200000001,8.922230077897062,0.512031078338623,0.13795452310726558,1000000.0
58.0,0.045,39.0,16.0,0.0,4.0,0.0,7.0,9,80.0,1.0,7.0,27.32884658064516,0.0,0.0,2.0,1.0,0.0,5.0,5.2229716672034785,0.886061741513944,0.0,1.97,23.75687863200115,90.68007199999997,9.132068491168756,0.8948249220848083,0.20315569803361705,1000000.0
56.0,0.045,34.0,7.0,0.0,4.0,2.0,0.0,9,40.0,1.0,9.969135555231311,27.32884658064516,15.0,0.0,2.0,1.0,0.0,5.0,6.153932238947773,0.0,9.0,1.97,30.146558984131623,92.26035499999998,9.055383979398227,0.7254840731620789,0.21480654950629155,1000000.0
65.0,0.045,23.0,38.0,0.0,4.0,2.0,0.0,9,128.0,1.0,9.995000585721758,27.32884658064516,0.0,0.0,1.0,0.0,8.0,7.0,5.079530152721103,0.0,0.0,1.97,62.893626198233825,90.08837899999999,12.687449051577591,0.6246209740638733,0.15724985674265543,1000000.0
65.0,0.045,29.0,33.0,1384.0,4.0,1.0,28.0,9,117.0,1.0,5.0,27.32884658064516,30.0,57.596549174240586,0.0,1.0,2.0,0.0,3.2203497183944485,1.1339386863192435,4.0,1.97,64.70063165552732,91.54957600000003,8.467124979964332,0.5340160727500916,0.13091384815156468,1000000.0
55.0,0.045,34.0,15.0,171.0,4.0,1.0,8.0,9,94.0,1.0,5.0,27.32884658064516,6.0,1.58817204911466,1.0,1.0,0.0,9.0,2.6548501721468742,1.142436853258644,3.0,1.97,24.626138806254808,92.41583399999999,8.494233170866801,0.8638399243354797,0.17101410455029628,1000000.0
68.54674816301115,0.045,34.0,34.0,691.0,4.0,1.0,22.0,9,34.0,1.0,7.0,27.32884658064516,11.0,12.634480791145657,0.0,1.0,0.0,8.0,4.309602333185569,1.0846303934209707,2.0,1.97,24.59126833552634,91.90673099999998,7.801509600079017,0.554606020450592,0.15308812084118575,1000000.0
70.62617046655092,0.045,19.0,7.0,0.0,4.0,2.0,0.0,9,33.0,1.0,7.0,27.32884658064516,24.0,0.0,1.0,1.0,0.0,10.0,2.605662346998355,0.0,5.0,1.97,13.365180965709564,92.18548899999998,9.055383979398227,0.6757059097290039,0.22791220284455926,1000000.0
71.1287768526396,0.045,34.0,6.0,0.0,4.0,2.0,0.0,9,56.0,1.0,10.972226492815231,27.32884658064516,22.0,0.0,2.0,1.0,0.0,5.0,2.187593789358432,0.0,9.0,1.97,75.54768694835066,92.45091499999998,9.055383979398227,0.8559139370918274,0.19409364299215398,1000000.0
56.0,0.045,43.03200925860203,2.0,0.0,4.0,2.0,0.0,9,58.0,1.0,10.7276503341973,27.32884658064516,5.0,0.0,0.0,1.0,0.0,2.0,2.5352909780349595,0.0,9.0,1.97,84.773058239446,92.22098699999997,9.055383979398227,0.7486666440963745,0.2223498172596244,18.3274365007287
65.0,0.045,40.37077645552496,18.0,0.0,4.0,0.0,4.0,9,49.0,1.0,8.003521321675375,27.32884658064516,19.0,0.0,0.0,1.0,0.0,0.0,2.5697840608068105,1.152901676289516,4.0,1.97,79.53042961738417,91.66175399999995,8.261149578822753,0.7470884323120117,0.2610176693019991,27.662635776669532
50.0,0.045,36.0,17.0,0.0,4.0,2.0,0.0,9,91.0,1.0,10.633225792533871,27.32884658064516,12.0,0.0,2.0,0.0,0.0,6.0,2.4891061737982225,0.0,3.0,1.97,74.63991810508952,91.87514799999997,11.030801683413301,0.6825785040855408,0.1844654674417144,1000000.0
59.46867036978141,0.045,22.0,27.0,0.0,4.0,2.0,0.0,9,50.0,1.0,5.0,27.32884658064516,13.0,0.0,1.0,0.0,0.0,11.0,2.2398529843700983,0.0,2.0,1.97,52.98760400614959,91.29930699999997,11.030801683413301,0.6859303116798401,0.18918034924480998,1000000.0
52.0,0.045,35.0,30.0,0.0,4.0,2.0,0.0,9,33.0,1.0,9.811274263595116,27.32884658064516,25.0,0.0,0.0,1.0,0.0,3.0,4.53341382232179,0.0,9.0,1.97,72.18693467086425,92.72515099999997,9.055383979398227,0.7023289799690247,0.20149366742690714,1000000.0
83.73403061673511,0.045,31.0,6.0,1007.0,4.0,1.0,82.0,9,122.0,1.0,7.0,27.32884658064516,17.0,56.31033744721561,2.0,0.0,3.0,3.0,2.0907208698337714,1.403884680058423,3.0,1.97,60.86733563268656,91.14171900000002,11.786455497987774,0.35995665192604065,0.15072075562238965,1000000.0
76.74566648537464,0.045,17.0,30.0,0.0,4.0,2.0,0.0,9,89.0,1.0,7.0,27.32884658064516,30.0,0.0,2.0,1.0,0.0,6.0,3.124267945899195,0.0,2.0,1.97,52.606315479283666,92.13772399999998,9.055383979398227,0.7203237414360046,0.21660768782801681,1000000.0
60.0,0.045,24.0,27.0,420.0,4.0,1.0,22.0,9,37.0,1.0,7.0,27.32884658064516,0.0,46.15398255653305,0.0,1.0,4.0,11.0,5.97967842421685,1.8832125260505117,3.0,1.97,22.26108138413675,93.41546100000004,5.921775499051814,0.44716617465019226,0.16218318031951023,1000000.0
68.0,0.045,14.0,19.0,110.0,4.0,1.0,16.0,9,56.0,1.0,10.18945741763521,27.32884658064516,1.0,11.138098407348062,0.0,1.0,0.0,12.0,5.43530148988597,0.03553802607234524,9.0,1.97,44.08165723914722,90.95730499999999,7.801509600079017,0.5297476053237915,0.1823295870017016,1000000.0
82.38395167051586,0.045,25.0,16.0,220.0,4.0,1.0,1.0,9,77.0,1.0,8.0,27.32884658064516,23.0,57.15882197354057,0.0,1.0,2.0,3.0,4.811884669777579,0.15035405096085386,9.0,1.97,27.446228914777294,92.50671900000003,7.762053143953098,0.582508385181427,0.16283568448481192,1000000.0
60.0,0.045,26.0,23.0,0.0,4.0,2.0,0.0,9,133.0,1.0,9.645919900426339,27.32884658064516,9.0,0.0,2.0,0.0,0.0,12.0,4.5960809254378345,0.0,5.0,1.97,38.3382772777927,91.29930699999997,11.030801683413301,0.7108971476554871,0.20992445060911671,1000000.0
62.0,0.045,44.065130526393595,31.0,0.0,4.0,2.0,0.0,9,78.0,1.0,7.0,27.32884658064516,5.0,0.0,1.0,1.0,0.0,3.0,5.447357971199404,0.0,0.0,1.97,86.80830713699538,92.22355499999996,9.055383979398227,0.8445102572441101,0.2229779706473031,17.230360930088615
83.4119982076771,0.045,16.0,34.0,0.0,4.0,2.0,0.0,9,119.0,1.0,6.0,27.32884658064516,5.0,0.0,0.0,1.0,0.0,1.0,4.834555005755089,0.0,9.0,1.97,64.66279998371489,92.47005999999998,8.496121139109285,0.7153529524803162,0.2104605490427857,1000000.0
66.0,0.045,25.0,13.0,0.0,4.0,2.0,0.0,9,54.0,1.0,6.0,27.32884658064516,22.0,0.0,2.0,1.0,0.0,8.0,4.271593208596984,0.0,3.0,1.97,67.72017844380649,92.23272399999998,9.055383979398227,0.7209601998329163,0.20636425886566395,1000000.0
