Initial C/N (%),V1_Ventilation Type,Additive_4,Initial Moisture Content (%),Turning times,V5_Ventilation rate (L/min/kg iniDW),Material_3,Initial GI (%), Composting Method,V3_Ventilation Duration (min),M1_is Enclosed,Additive_3,Application Rate (%DW),Initial pH,Additive_1,Additive_2,V2_Ventilation Interval (min),V4_Ventilation Day,Material_Main,Compost volume (m3),Period (d),Material_2,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
21.0,2.0,1.0,78.17067609583609,1.0,0.0,4.0,27.32884658064516,1.0,0.0,0.0,4.0,2.2839997984712985,8.114377156395967,14.0,2.0,0.0,0.0,9,0.045,70.0,3.0,1.97,30.37754969893391,107.65431600000002,7.587940126112142,0.23586316406726837,0.18434424930608956,1000000.0
44.17561256089148,1.0,1.0,71.2608884054566,24.0,0.2025487871823204,0.0,27.32884658064516,1.0,28.614725393444665,1.0,4.0,7.439939398645494,6.0,15.0,11.0,574.0,3.0,9,0.045,66.0,6.0,1.97,87.02595674495622,112.35519700000005,7.161046634690967,0.9920374751091003,0.13479980080886161,23.08382207744765
44.93800421454379,1.0,1.0,77.67186165370077,30.0,0.9354760783795135,5.0,27.32884658064516,0.0,30.517332140431034,1.0,4.0,5.064401887780361,8.0,6.0,1.0,48.0,0.0,9,0.045,102.0,8.0,1.97,88.52786830265126,112.89993400000002,5.098872540164861,0.46465572714805603,0.21033418942215582,23.593935235068496
39.0,2.0,1.0,72.11469739494925,24.0,0.0,9.0,27.32884658064516,1.0,0.0,0.0,4.0,6.387114687372825,6.0,15.0,2.0,0.0,0.0,9,0.045,100.0,8.0,1.97,53.531143689247884,108.067173,7.594597917569112,0.3378571569919586,0.16831022810049104,1000000.0
36.0,2.0,1.0,70.0,26.0,0.0,9.0,27.32884658064516,2.0,0.0,0.0,4.0,9.396498180056192,7.0,12.0,2.0,0.0,0.0,9,0.045,33.0,0.0,1.97,46.73349053516317,108.30125900000002,7.594597917569112,0.3378571569919586,0.21275164818400297,1000000.0
37.0,1.0,1.0,65.0,30.0,0.6724598677877449,0.0,27.32884658064516,0.0,55.584384418365744,1.0,4.0,8.213651705286079,8.496699321202343,31.0,15.0,1372.0,3.0,9,0.045,95.0,4.0,1.97,46.2211307725088,112.54593700000004,7.112642346622753,1.000056505203247,0.13396899121348319,1000000.0
23.0,1.0,1.0,52.0,25.0,1.1571350630119364,4.0,27.32884658064516,1.0,4.615360111236189,0.0,4.0,3.0696161810472473,5.0,15.0,10.0,157.0,5.0,9,0.045,121.0,8.0,1.97,21.28496833606114,109.63257200000004,7.161046634690967,0.9920374751091003,0.15447823380435824,1000000.0
25.0,2.0,1.0,70.54667816639376,1.0,0.0,0.0,27.32884658064516,0.0,0.0,1.0,4.0,9.506692432864249,9.483278812061133,25.0,1.0,0.0,0.0,9,0.045,118.0,2.0,1.97,56.45750314104328,107.95518899999999,7.9225183043651635,0.19090022146701813,0.20752134362765465,1000000.0
20.0,2.0,1.0,70.29492236580958,14.0,0.0,9.0,27.32884658064516,0.0,0.0,1.0,4.0,2.5809568794271303,10.6752149866534,2.0,2.0,0.0,0.0,9,0.045,56.0,6.0,1.97,27.513849778348472,108.067173,7.594597917569112,0.3378571569919586,0.2109362136780661,1000000.0
29.0,1.0,1.0,81.12083621055362,26.0,0.29095975859327994,0.0,27.32884658064516,2.0,50.18944931671769,0.0,4.0,8.448251122446756,11.86931103961344,7.0,2.0,114.0,5.0,9,0.045,96.0,8.0,1.97,58.625842180079594,110.57052900000001,7.161046634690967,0.9920374751091003,0.17164369597102452,1000000.0
31.0,2.0,1.0,71.67776511974671,31.0,0.0,0.0,27.32884658064516,0.0,0.0,1.0,4.0,2.689319792065752,5.0,2.0,0.0,0.0,0.0,9,0.045,36.0,4.0,1.97,9.823376561076657,108.17487400000002,7.059615195210737,0.280536025762558,0.22366316595383529,1000000.0
18.0,2.0,1.0,64.0,9.0,0.0,3.0,27.32884658064516,2.0,0.0,1.0,4.0,9.123638965126315,6.0,24.0,0.0,0.0,0.0,9,0.045,65.0,5.0,1.97,19.902614320758044,108.14308799999999,7.58597521098674,0.2420448213815689,0.18409839410181836,1000000.0
39.0,2.0,1.0,58.0,6.0,0.0,4.0,27.32884658064516,2.0,0.0,0.0,4.0,9.969560280870091,8.0,21.0,2.0,0.0,0.0,9,0.045,31.0,4.0,1.97,53.991111437754476,108.37954599999999,7.059615195210737,0.28932586312294006,0.21390784906610583,1000000.0
13.0,2.0,1.0,52.0,22.0,0.0,9.0,27.32884658064516,2.0,0.0,0.0,4.0,8.135542454846759,8.0,2.0,0.0,0.0,0.0,9,0.045,42.0,0.0,1.97,61.13998732709418,108.067173,7.594597917569112,0.282952219247818,0.20532744954701868,1000000.0
11.0,2.0,1.0,64.0,10.0,0.0,9.0,27.32884658064516,1.0,0.0,1.0,4.0,2.625601161937822,7.0,22.0,2.0,0.0,0.0,9,0.045,79.0,13.0,1.97,70.07419745870486,108.172292,7.479002942582267,0.2928940951824188,0.2317132481795393,1000000.0
40.0,1.0,1.0,62.0,13.0,0.5664712857654224,3.0,27.32884658064516,2.0,52.928796710081365,0.0,4.0,3.2642571672192746,7.0,30.0,10.0,892.0,0.0,9,0.045,34.0,14.0,1.97,56.60303833856384,112.63574500000003,4.672453161209355,0.39549586176872253,0.14439275471224966,1000000.0
39.0,2.0,1.0,56.0,1.0,0.0,9.0,27.32884658064516,1.0,0.0,1.0,4.0,4.794500180447579,7.0,10.0,2.0,0.0,0.0,9,0.045,74.0,5.0,1.97,19.77878090900604,108.067173,8.11570040203632,0.23943139612674713,0.21015058639019144,1000000.0
13.0,1.0,1.0,52.0,27.0,1.8092964073823787,5.0,27.32884658064516,1.0,41.95747249039625,0.0,4.0,2.563131092405739,8.163215371348304,38.0,9.0,69.0,5.0,9,0.045,30.0,13.0,1.97,33.00744445196192,108.21007800000005,6.55815392590574,1.0493217706680298,0.18675775166237343,1000000.0
25.0,1.0,1.0,72.52066734725504,11.0,1.6289457346053815,2.0,27.32884658064516,1.0,28.322044675912522,0.0,4.0,6.611534437048328,7.0,24.0,15.0,1404.0,2.0,9,0.045,39.0,6.0,1.97,52.18773145618176,111.01428000000004,7.1799952068139685,0.6664039492607117,0.1587093129568584,1000000.0
20.0,1.0,1.0,69.46152293869152,18.0,0.2196846299662689,0.0,27.32884658064516,0.0,32.28283998515464,1.0,4.0,3.506171469282372,11.936472311910578,33.0,15.0,1054.0,0.0,9,0.045,62.0,5.0,1.97,49.43542865746455,111.61042000000002,5.576828267872657,0.39549586176872253,0.12146227957211903,1000000.0
14.0,1.0,1.0,57.0,5.0,1.5033763305399317,3.0,27.32884658064516,1.0,59.65985534126519,0.0,4.0,8.871429395941611,7.0,16.0,6.0,596.0,2.0,9,0.045,59.0,2.0,1.97,37.88859703363733,111.24565400000003,7.161046634690967,0.7113669514656067,0.13678523098113413,1000000.0
27.0,1.0,1.0,60.0,14.0,0.5693886023257508,2.0,27.32884658064516,0.0,24.563431760805468,1.0,4.0,6.476919159478765,7.0,36.0,3.0,530.0,0.0,9,0.045,54.0,5.0,1.97,63.448163026524014,111.99101000000002,5.900318496722823,0.39549586176872253,0.13601448950307482,1000000.0
29.0,1.0,1.0,69.0,9.0,1.2134076448671418,2.0,27.32884658064516,2.0,12.057114647465044,1.0,4.0,4.575800353596879,11.13398438643598,8.0,1.0,24.0,2.0,9,0.045,126.0,8.0,1.97,65.7931882390356,112.97380100000002,7.161046634690967,0.730350136756897,0.1895652389502138,1000000.0
40.531011319533256,1.0,1.0,70.0,10.0,1.3073466817113089,3.0,27.32884658064516,0.0,18.643679764050272,1.0,4.0,5.253949707758171,8.799882102025954,20.0,6.0,143.0,5.0,9,0.045,55.0,5.0,1.97,79.84609229948052,110.22335600000001,7.161046634690967,0.9920374751091003,0.20638169671120177,27.732295703650365
37.0,1.0,1.0,53.0,4.0,1.2726179722104525,3.0,27.32884658064516,1.0,40.460529188902015,1.0,4.0,2.1303965648771843,8.0,36.0,6.0,474.0,4.0,9,0.045,102.0,13.0,1.97,17.848705925549755,111.33615400000002,6.794177584710065,1.000056505203247,0.16868240208023735,1000000.0
15.0,1.0,1.0,54.0,16.0,1.7391012507312824,0.0,27.32884658064516,2.0,25.68800171233468,1.0,4.0,6.5380930851151255,6.0,4.0,15.0,523.0,4.0,9,0.045,61.0,13.0,1.97,13.862047561314547,110.72090300000005,6.5380402160511135,0.9920374751091003,0.15114891061112645,1000000.0
