M1_is Enclosed,Additive_1,Initial GI (%),Additive_3,V2_Ventilation Interval (min),Additive_2,Initial Moisture Content (%),Material_2,Period (d),V3_Ventilation Duration (min),Additive_4,V4_Ventilation Day,Turning times, Composting Method,Initial pH,V5_Ventilation rate (L/min/kg iniDW),Material_Main,Initial C/N (%),Application Rate (%DW),V1_Ventilation Type,Compost volume (m3),Material_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.0,6.0,27.32884658064516,4.0,0.0,6.0,63.0,3.0,53.0,0.0,1.0,0.0,28.0,1.0,5.0,0.0,1,30.000000000000004,9.974158445888172,2.0,0.0996875,0.0,2.754411318174137,83.3544743624056,89.77566800000001,6.750649955191778,0.2177857607603073,0.1479791894154064,1000000.0
1.0,7.0,27.328846580645163,4.0,802.0,1.0,53.0,2.0,71.0,43.93130128700195,1.0,44.0,1.0,0.0,8.0,1.6867142454928685,1,25.0,5.414119122400665,1.0,0.0996875,2.0,2.754411318174137,60.095778655863754,91.06776000000002,6.693155077999254,0.2571049630641937,0.15980344806198335,1000000.0
1.0,8.0,27.32884658064516,4.0,0.0,9.0,57.0,0.0,100.0,0.0,1.0,61.0,25.0,0.0,9.67480423535752,1.5943158820573806,1,28.0,8.749149276831268,0.0,0.0996875,4.0,2.754411318174137,15.738171131186375,89.160516,7.285623990348836,0.12317676097154617,0.16731983907997547,1000000.0
1.0,4.0,27.32884658064516,4.0,65.0,12.0,63.0,12.0,85.0,47.11639153982867,1.0,68.0,12.0,1.0,6.0,1.7945356910765693,1,44.66894745941292,8.52876276803919,1.0,0.0996875,9.0,2.754411318174137,123.03665445313281,91.62547000000004,5.800407777047159,0.24593520164489746,0.18249287889057328,23.78071836115808
1.0,6.0,27.32884658064516,4.0,0.0,15.0,50.0,0.0,118.0,0.0,1.0,11.0,25.0,0.0,11.643584037393829,1.6278137664953751,1,33.0,3.43210014227742,0.0,0.0996875,4.0,2.754411318174137,55.35440768706873,90.029251,6.625580615390738,0.1758790761232376,0.1816693068262676,1000000.0
1.0,2.0,27.328846580645163,4.0,0.0,7.0,57.0,8.0,108.0,0.0,1.0,57.0,18.0,0.0,10.137596793874557,1.0897104177978418,1,29.0,5.589892108572423,0.0,0.0996875,4.0,2.754411318174137,85.5356521399371,89.49235700000001,6.548306572353371,0.2805539667606354,0.17949318563732197,1000000.0
1.0,6.0,27.32884658064516,4.0,0.0,6.0,67.0,4.0,24.0,0.0,1.0,0.0,28.0,0.0,7.0,0.0,1,35.0,8.841871322884955,2.0,0.0996875,4.0,2.754411318174137,75.31942471766432,89.83364499999999,5.598471007646023,0.3085750341415405,0.16764833543395607,1000000.0
0.0,6.0,27.32884658064516,4.0,719.0,7.0,81.66374948965613,4.0,77.0,8.001753400109237,1.0,76.0,16.0,2.0,5.0,1.796501827264252,1,12.0,9.291975714058875,1.0,0.0996875,3.0,2.754411318174137,102.79462109767523,91.23372500000004,5.79166810206523,0.22672125697135925,0.15424625260417324,1000000.0
0.0,4.0,27.328846580645163,4.0,1159.0,8.0,61.999999999999986,13.0,44.0,45.655067647245374,1.0,30.0,22.0,2.0,6.0,0.4634545785027593,1,13.0,4.282933924098786,1.0,0.0996875,4.0,2.754411318174137,77.5433283237719,88.91795600000005,8.081467800568621,0.022704413160681725,0.09294147400169321,1000000.0
1.0,2.0,27.32884658064516,4.0,1043.0,1.0,82.4679816392172,8.0,42.0,40.39960200228175,1.0,22.0,9.0,2.0,10.630475366264786,0.6084751586344501,1,33.0,4.23765754063537,1.0,0.0996875,4.0,2.754411318174137,34.33770515497847,91.30452800000005,6.387887499282152,0.2249976098537445,0.1758554616988511,1000000.0
1.0,6.0,27.32884658064516,4.0,713.0,0.0,59.0,4.0,95.0,35.2992924068465,1.0,80.0,19.0,2.0,8.117687317304789,0.3716305851409505,1,30.0,9.287313283216795,1.0,0.0996875,0.0,2.754411318174137,109.3575008677572,91.93176700000002,6.319993032966641,0.3304043710231781,0.14520821638430212,1000000.0
1.0,2.0,27.32884658064516,4.0,344.0,9.0,70.0,8.0,86.0,18.836940829492658,1.0,19.0,23.0,2.0,6.0,1.185127890178946,1,29.0,9.856485856332199,1.0,0.0996875,9.0,2.754411318174137,46.23530540441406,90.73247700000003,7.2623862815830815,-0.006824798416346312,0.174029091039831,1000000.0
1.0,2.0,27.32884658064516,4.0,1193.0,11.0,61.0,6.0,64.0,56.235298409826385,1.0,50.0,21.0,0.0,10.745167588977335,1.8267463253435645,1,11.0,3.893057906056007,1.0,0.0996875,4.0,2.754411318174137,87.06942203748757,92.00632600000003,7.819620462188183,-0.002862965688109398,0.15163178862315194,1000000.0
1.0,6.0,27.32884658064516,4.0,407.0,12.0,52.0,5.0,69.0,20.581102688773516,1.0,34.0,10.0,1.0,8.755598793973263,1.51027747907539,1,29.0,5.696153478056886,1.0,0.0996875,4.0,2.754411318174137,63.73860318850542,92.15871400000003,5.79166810206523,0.2349901646375656,0.17396161563790466,1000000.0
1.0,7.0,27.32884658064516,4.0,1213.0,3.0,75.84764015363272,3.0,92.0,18.19983280404607,1.0,76.0,19.0,1.0,5.0,0.6149797523798137,1,16.0,4.864854328619038,1.0,0.0996875,9.0,2.754411318174137,91.31085635895684,89.79719400000003,6.289899486898885,0.25339800119400024,0.14461878059635797,1000000.0
1.0,11.0,27.32884658064516,4.0,543.0,13.0,83.01378648539331,2.0,103.0,50.32345584112278,1.0,27.0,31.0,0.0,7.0,1.8443014513357947,1,28.0,8.730054612573642,1.0,0.0996875,9.0,2.754411318174137,77.33025724122788,88.25467699999999,7.11657445365905,0.0026252062525600195,0.16332210610986855,1000000.0
0.0,8.0,27.328846580645163,4.0,1248.0,5.0,69.0,2.0,36.0,41.89553994872822,1.0,12.0,21.0,1.0,11.357160193737268,1.5137587335807974,1,11.0,2.142004349796953,1.0,0.0996875,0.0,2.754411318174137,28.46799745894044,90.21444500000003,7.279183506782352,0.12702365219593048,0.13325896803388187,1000000.0
1.0,6.0,27.32884658064516,4.0,698.0,8.0,60.0,4.0,105.0,50.45320908077637,1.0,19.0,25.0,0.0,8.162474227758551,0.5990491286159441,1,29.0,6.589482208034999,1.0,0.0996875,9.0,2.754411318174137,47.876282531408364,92.44481400000002,7.0694224754665305,-0.012437810190021992,0.15740038914922413,1000000.0
1.0,4.0,27.32884658064516,4.0,0.0,3.0,51.0,8.0,56.0,0.0,1.0,36.0,13.0,1.0,11.729363626934596,0.5236510418027762,1,17.0,9.456577714132486,0.0,0.0996875,9.0,2.754411318174137,22.461982114197202,89.83629500000002,4.3744966024261185,0.28363677859306335,0.15664282227107032,1000000.0
0.0,4.0,27.32884658064516,4.0,0.0,12.0,68.0,5.0,74.0,0.0,1.0,37.0,30.0,1.0,5.0,0.7932309826144814,1,35.0,3.680203492358567,0.0,0.0996875,3.0,2.754411318174137,108.68071081396971,89.01369400000003,5.7773203156284625,0.1940397024154663,0.14915877120092524,1000000.0
1.0,2.0,28.90786242960208,4.0,669.0,9.0,77.3203933592456,4.0,72.0,24.07808204426616,1.0,25.0,31.0,2.0,10.709244139409115,0.20026039247855354,1,25.0,9.877683887306773,1.0,0.0996875,4.0,2.754411318174137,92.78855911141483,91.56958900000004,7.2623862815830815,0.02864103391766548,0.14308099506767535,1000000.0
0.0,6.0,27.328846580645163,4.0,86.0,10.0,66.0,5.0,40.0,40.83249755245425,1.0,33.0,10.0,2.0,8.453051637420785,0.7764758788003492,1,21.0,3.4178779375015265,1.0,0.0996875,0.0,2.754411318174137,25.34615823105426,91.04258200000005,5.79166810206523,0.2979627847671509,0.16470173991419143,1000000.0
0.0,2.0,27.32884658064516,4.0,749.0,7.0,74.1617386952144,12.0,43.0,55.80769275325869,1.0,37.0,31.0,1.0,7.0,0.2845145569486127,1,37.0,5.005099716376314,1.0,0.0996875,0.0,2.754411318174137,100.63352528778844,90.17942500000005,9.450672686955818,0.027129437774419785,0.118908012758237,1000000.0
0.0,4.0,27.32884658064516,4.0,884.0,11.0,58.86946213992589,8.0,80.0,17.47306993427472,1.0,10.0,5.0,1.0,10.754763508085208,0.8150836959189295,1,44.75344584016524,9.183082805339742,1.0,0.0996875,3.0,2.754411318174137,123.2693977494444,92.28779100000006,4.818338462501911,0.23618915677070618,0.14244836053936913,19.40435771176077
1.0,7.0,27.32884658064516,4.0,607.0,15.0,67.0,5.0,81.0,41.792308298794374,1.0,40.0,11.0,0.0,8.0,0.15675552804518378,1,23.0,3.256143871857539,1.0,0.0996875,0.0,2.754411318174137,60.554920210866655,90.19056700000002,6.164830147097844,0.3536851108074188,0.14553122581198255,1000000.0
1.0,6.0,27.32884658064516,4.0,1330.0,11.0,59.0,2.0,130.0,20.23413354076346,1.0,4.0,11.0,2.0,10.721981059133192,1.3583479355697075,1,41.966033611856716,4.308186979946023,1.0,0.0996875,2.0,2.754411318174137,115.59171795937439,91.18529200000006,5.79166810206523,0.23042695224285126,0.15037438191958077,21.200803144321952
1.0,2.0,27.328846580645163,4.0,0.0,13.0,56.0,3.0,80.0,0.0,1.0,0.0,6.0,1.0,8.0,0.0,1,21.0,3.04076613174142,2.0,0.0996875,5.0,2.754411318174137,82.42705474083607,89.605382,5.415720708304948,0.48364973068237305,0.21027592976288148,1000000.0
0.0,6.0,27.328846580645163,4.0,831.0,2.0,65.0,14.0,121.0,40.91713810080888,1.0,12.0,6.0,1.0,9.244465564251758,1.7050043946595501,1,35.0,7.593881068883948,1.0,0.0996875,9.0,2.754411318174137,57.698389965442686,90.31384500000001,7.077635462491612,0.22863127291202545,0.15774312916492453,1000000.0
1.0,4.0,27.32884658064516,4.0,1075.0,2.0,64.0,4.0,52.0,19.0533963510499,1.0,0.0,17.0,0.0,7.0,1.6948098619370966,1,26.0,5.842005221951938,1.0,0.0996875,5.0,2.754411318174137,64.24632468307576,92.20935000000001,5.950924326550336,0.24214202165603638,0.17326682543519384,1000000.0
1.0,7.0,27.32884658064516,4.0,107.0,1.0,80.98872610098525,12.0,28.0,48.2607156491696,1.0,20.0,15.0,0.0,8.591937547804646,1.1561489320652274,1,20.0,6.201692009968401,1.0,0.0996875,4.0,2.754411318174137,17.17128214444778,89.10065800000002,8.135874679422708,0.27513256669044495,0.19347704827288106,1000000.0
1.0,2.0,27.32884658064516,4.0,0.0,11.0,69.0,6.0,95.0,0.0,1.0,0.0,25.0,0.0,9.276679078319034,0.0,1,25.0,7.075110102351487,2.0,0.0996875,0.0,2.754411318174137,44.33210145953763,89.40986000000001,7.951130285555708,0.233641117811203,0.16267886310826551,1000000.0
0.0,8.0,27.32884658064516,4.0,457.0,11.0,50.0,2.0,88.0,22.800110344343125,1.0,16.0,23.0,2.0,6.0,1.2181503550796713,1,43.32093021212374,8.51128277638662,1.0,0.0996875,3.0,2.754411318174137,119.32366049010555,89.30785400000002,7.854535190225667,0.0051844073459506035,0.15090621620623523,20.436823383422432
1.0,4.0,27.32884658064516,4.0,1170.0,12.0,53.0,0.0,115.0,14.422446944452304,1.0,57.0,3.0,0.0,9.87065101778855,1.5322175895421324,1,44.68627187099561,6.299322143829523,1.0,0.0996875,2.0,2.754411318174137,123.08437300847687,92.35286300000006,5.950924326550336,0.25264230370521545,0.14407539855584103,19.87239630454136
1.0,6.0,27.328846580645163,4.0,805.0,10.0,79.20390708630559,13.0,111.0,34.660805259618435,1.0,0.0,9.0,2.0,7.000000000000001,0.1970195381215567,1,12.0,3.4240394140340857,1.0,0.0996875,9.0,2.754411318174137,94.17571976554748,88.98223600000004,7.077635462491612,0.3342936038970947,0.16109094682580466,1000000.0
0.0,37.0,27.32884658064516,4.0,609.0,15.0,61.0,4.0,84.0,59.43610705890444,1.0,0.0,13.0,1.0,9.214905812962662,1.7568440948006088,1,18.0,6.185182556775688,1.0,0.0996875,5.0,2.754411318174137,13.57846071383992,87.46727000000001,5.693672608314057,0.07598397135734558,0.13028116970743328,1000000.0
0.0,7.0,27.32884658064516,4.0,80.0,11.0,71.16606783859865,5.0,105.0,54.72848059673664,1.0,34.0,4.0,1.0,6.0,1.1652937900968672,1,45.39203838799723,9.750324039856554,1.0,0.0996875,9.0,2.754411318174137,125.02834429089448,90.37593600000002,6.289899486898885,0.24193568527698517,0.16643264726674298,16.135599169335613
1.0,4.0,28.503423395894547,4.0,342.0,10.0,68.92713342075913,3.0,101.0,39.7786732080135,1.0,56.0,10.0,1.0,6.0,1.0467915072669212,1,17.0,7.88544690891374,1.0,0.0996875,2.0,2.754411318174137,45.1114939209393,92.38664300000003,4.818338462501911,0.24203169345855713,0.1378674441377591,1000000.0
1.0,2.0,27.32884658064516,4.0,0.0,1.0,52.0,2.0,15.0,0.8754938537583555,1.0,0.0,12.0,0.0,5.0,0.0,1,22.0,4.6744667115337695,2.0,0.0996875,5.0,2.754411318174137,56.49395366370099,90.344735,7.235706630230095,0.4711814224720001,0.20510872098463034,1000000.0
1.0,4.0,27.32884658064516,4.0,0.0,8.0,51.0,0.0,97.0,0.0,1.0,80.0,9.0,0.0,8.838487695753773,0.567738681949528,1,41.07748094508916,8.018058477903075,0.0,0.0996875,9.0,2.754411318174137,113.14427843723603,90.01580600000001,5.507082466474543,0.288941353559494,0.1808918713729325,22.32432093776879
1.0,6.0,27.32884658064516,4.0,0.0,13.0,64.0,2.0,44.0,0.0,1.0,0.0,9.0,0.0,5.999999999999999,0.0,1,14.999999999999998,5.53489088477136,2.0,0.0996875,4.0,2.754411318174137,90.51949603047721,90.02548200000001,5.222756902188396,0.38618987798690796,0.11450068857729737,1000000.0
1.0,7.0,27.32884658064516,4.0,620.0,1.0,77.05986199828644,2.0,121.0,14.007358797479704,1.0,16.0,1.0,1.0,7.0,0.3145720431697103,1,37.0,9.374827592026396,1.0,0.0996875,5.0,2.754411318174137,27.452473136268797,91.03036300000002,6.818224417800295,0.28230538964271545,0.15420690064121878,1000000.0
1.0,4.0,27.32884658064516,4.0,1083.0,1.0,54.0,14.0,131.0,58.25477263932819,1.0,26.0,6.0,0.0,8.873303097518274,1.8363413237676744,1,14.0,2.3726814960722162,1.0,0.0996875,5.0,2.754411318174137,103.37293505704413,90.88432800000002,7.454096125562789,0.36106014251708984,0.1352263631379577,1000000.0
1.0,4.0,27.32884658064516,4.0,772.0,3.0,74.03032384635314,5.0,93.0,9.628660004909191,1.0,4.0,5.0,1.0,11.880638526011992,0.0778496272328657,1,18.0,8.561330410872579,1.0,0.0996875,3.0,2.754411318174137,86.24720693245952,92.83382000000005,4.818338462501911,0.26563236117362976,0.13903193063496175,1000000.0
1.0,6.0,27.32884658064516,4.0,0.0,8.0,68.0,0.0,94.0,0.0,1.0,0.0,9.0,0.0,7.0,0.0,1,20.0,7.904274034015954,2.0,0.0996875,3.0,2.754411318174137,77.91817895712502,90.02548200000001,5.222756902188396,0.38628053665161133,0.1933158697868726,1000000.0
1.0,8.0,27.32884658064516,4.0,0.0,10.0,55.0,3.0,31.0,0.0,1.0,0.0,17.0,0.0,10.692268730574703,0.0,1,21.0,7.714421011022849,2.0,0.0996875,2.0,2.754411318174137,105.45514158905166,88.324537,5.882800277146494,0.3945324420928955,0.16037268319492975,1000000.0
1.0,6.0,27.32884658064516,4.0,0.0,1.0,68.0,4.0,106.0,0.0,1.0,73.0,20.0,0.0,7.0,0.537782170960535,1,23.0,6.68015090319997,0.0,0.0996875,9.0,2.754411318174137,75.14524122288847,90.55260700000001,5.751081833089807,0.274019330739975,0.1973100435628564,1000000.0
0.0,6.0,27.32884658064516,4.0,249.0,3.0,56.0,3.0,62.0,29.090805168265813,1.0,57.0,10.0,1.0,12.008326911329075,0.10310942985827887,1,30.0,4.515364544307032,1.0,0.0996875,2.0,2.754411318174137,109.29898754980513,92.39689300000003,5.79166810206523,0.264760285615921,0.12026416144926183,1000000.0
1.0,8.0,27.32884658064516,4.0,1337.0,1.0,52.0,3.0,64.0,38.726056483190575,1.0,48.0,20.0,2.0,10.598501247565142,1.7329958470877944,1,15.0,2.0259154949662452,1.0,0.0996875,3.0,2.754411318174137,78.54731663630437,89.44415500000002,6.980036407924739,0.348696768283844,0.12957052306787242,1000000.0
1.0,4.0,27.32884658064516,4.0,299.0,6.0,65.0,6.0,107.0,38.95890666141588,1.0,83.0,21.0,0.0,8.969079995395937,0.8637840803766061,1,24.0,4.9628916906072735,1.0,0.0996875,9.0,2.754411318174137,46.15469503121844,91.57551500000004,6.77839635630936,0.015684109181165695,0.17998989824540257,1000000.0
1.0,6.0,27.328846580645163,4.0,631.0,5.0,55.0,2.0,34.0,11.954151759197384,1.0,30.0,1.0,0.0,6.0,0.49948013316798207,1,25.000000000000004,5.995793693371763,1.0,0.0996875,2.0,2.754411318174137,47.34893965321791,92.57081200000005,5.666598762264189,0.21551018953323364,0.13667478986587592,1000000.0
0.0,2.0,27.32884658064516,4.0,22.0,7.0,64.0,12.0,118.0,52.155450338851644,1.0,20.0,11.0,1.0,7.0,1.6752741615102993,1,20.0,3.483487850009699,1.0,0.0996875,3.0,2.754411318174137,54.388409349641805,91.02778300000004,7.169612663434358,0.3058139383792877,0.11266170987644569,1000000.0
0.0,2.0,27.32884658064516,4.0,214.0,8.0,66.0,4.0,122.0,48.91492163079858,1.0,25.0,5.0,1.0,8.0,0.8101268878198424,1,28.0,2.8367881088158056,1.0,0.0996875,3.0,2.754411318174137,98.78528429005961,92.96725000000006,5.859562568380741,0.3518420457839966,0.1704175852253323,1000000.0
1.0,4.0,27.32884658064516,4.0,0.0,1.0,82.03804903158529,0.0,74.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,1,39.0,8.100637410674068,2.0,0.0996875,0.0,2.754411318174137,101.70922332350737,88.60247300000003,4.902821533327529,0.3914368152618408,0.1640345356950726,1000000.0
1.0,7.0,27.32884658064516,4.0,115.0,2.0,75.76839916149885,6.0,110.0,58.530958152284555,1.0,71.0,31.0,0.0,6.0,0.590400629411975,1,16.0,9.201308281148734,1.0,0.0996875,2.0,2.754411318174137,51.26696712211237,90.26873400000002,7.567653860300182,0.0037672168109565973,0.14695287504750001,1000000.0
0.0,4.0,27.328846580645163,4.0,660.0,0.0,77.3905893194391,3.0,62.0,0.11277852726657489,1.0,16.0,13.0,1.0,10.958378775229132,0.4352361026568585,1,22.0,9.010656356986196,1.0,0.0996875,2.0,2.754411318174137,90.02422861262932,92.52621000000005,5.346663393403322,0.34314337372779846,0.14674736921799084,1000000.0
1.0,6.0,27.32884658064516,4.0,337.0,0.0,68.0,6.0,59.0,11.326953341432395,1.0,59.0,30.0,0.0,8.462656959687285,1.4335753855668298,1,35.0,2.675131127996771,1.0,0.0996875,2.0,2.754411318174137,41.417658139273925,92.005509,7.597747406367937,0.17692452669143677,0.16976308898489947,1000000.0
0.0,6.0,27.32884658064516,4.0,622.0,1.0,63.0,12.0,106.0,40.33983274679803,1.0,77.0,24.0,2.0,11.69749325728421,1.2892171103648764,1,21.0,5.972747478910428,1.0,0.0996875,2.0,2.754411318174137,72.16664209879404,88.74924700000003,9.879797970480283,-0.017995988950133324,0.15071331014116524,1000000.0
1.0,6.0,27.328846580645163,4.0,0.0,7.0,74.24857822155151,2.0,109.0,0.0,1.0,0.0,17.0,0.0,8.0,0.0,1,17.0,5.905141195505157,2.0,0.0996875,0.0,2.754411318174137,30.618686471306184,90.061523,5.222756902188396,0.38618987798690796,0.1675559277808739,1000000.0
1.0,4.0,27.32884658064516,4.0,1304.0,8.0,63.0,5.0,119.0,49.14668832830095,1.0,4.0,20.0,0.0,11.212388186858554,0.9292096221589954,1,29.0,9.862957723247245,1.0,0.0996875,3.0,2.754411318174137,50.132919497138914,92.98445400000004,5.950924326550336,0.2323174625635147,0.15662796447591573,1000000.0
1.0,6.0,27.32884658064516,4.0,855.0,0.0,70.99403769325906,12.0,114.0,59.60835345761221,1.0,11.0,3.0,1.0,9.781768151231205,1.1548076963280427,1,13.0,8.676333684179738,1.0,0.0996875,3.0,2.754411318174137,34.79530716484737,91.40460800000001,7.598737946958815,0.29433587193489075,0.14222659445585717,1000000.0
0.0,4.0,27.32884658064516,4.0,1054.0,2.0,58.0,6.0,83.0,14.511036199624352,1.0,62.0,30.0,1.0,7.0,0.664102426402531,1,38.0,7.505381659959188,1.0,0.0996875,9.0,2.754411318174137,36.38436322818914,90.68407600000002,6.221162175704255,0.011578865349292755,0.1440184598898605,1000000.0
1.0,6.0,27.32884658064516,4.0,0.0,12.0,53.0,6.0,36.0,0.0,1.0,0.0,10.0,0.0,5.0,0.0,1,24.0,7.4454293641930755,2.0,0.0996875,2.0,2.754411318174137,33.949700112467596,89.49238199999999,5.222756902188396,0.4036000967025757,0.14433909109840867,1000000.0
0.0,2.0,27.56316034376313,4.0,0.0,13.0,70.70051368514517,4.0,70.0,0.0,1.0,23.0,3.0,1.0,7.2583714034373354,1.2082741520308495,1,28.0,4.808890500872592,0.0,0.0996875,4.0,2.754411318174137,78.92085618676263,88.15988900000004,5.415720708304948,0.29367703199386597,0.19294723119501817,1000000.0
1.0,2.0,27.32884658064516,4.0,0.0,15.0,57.0,6.0,34.0,0.0,1.0,8.0,18.0,0.0,6.0,0.6832692091249332,1,34.0,3.6214366125919732,0.0,0.0996875,9.0,2.754411318174137,50.749426442067815,89.46778800000001,6.548306572353371,0.3527451157569885,0.196008239656345,1000000.0
1.0,2.0,27.32884658064516,4.0,852.0,2.0,53.0,14.0,98.0,18.648218785765376,1.0,7.0,18.0,2.0,9.401848028013644,1.260077243819527,1,11.0,2.0118098169611676,1.0,0.0996875,0.0,2.754411318174137,15.843785338216485,89.31591200000004,7.169612663434358,0.33381491899490356,0.1104153495536665,1000000.0
1.0,2.0,27.32884658064516,4.0,0.0,8.0,67.0,2.0,113.0,0.0,1.0,0.0,26.0,0.0,8.0,0.0,1,11.0,7.435387222390749,2.0,0.0996875,0.0,2.754411318174137,90.66967226688472,89.94296,7.951130285555708,0.233641117811203,0.16819729996885271,1000000.0
0.0,6.0,27.32884658064516,4.0,0.0,0.0,77.12659793208103,2.0,118.0,0.0,1.0,0.0,8.0,1.0,8.0,0.0,1,23.0,6.770610323282877,2.0,0.0996875,3.0,2.754411318174137,42.875116300849854,89.94652400000001,5.8761511728908475,0.45729613304138184,0.15538378080207843,1000000.0
1.0,4.0,27.32884658064516,4.0,656.0,12.0,77.72953222172407,6.0,105.0,5.533365801645099,1.0,4.0,7.0,0.0,7.0,0.5439249932952723,1,26.0,4.372356952815463,1.0,0.0996875,9.0,2.754411318174137,17.89971632354344,90.87839800000003,5.950924326550336,0.23443377017974854,0.1920804467076519,1000000.0
1.0,4.0,27.32884658064516,4.0,0.0,9.0,77.4231157361775,2.0,115.0,0.0,1.0,0.0,8.0,0.0,9.737173207555264,0.0,1,14.0,2.1017381125835977,2.0,0.0996875,3.0,2.754411318174137,23.74459862312013,89.75774600000001,5.507082466474543,0.4940505623817444,0.14546321638191717,1000000.0
0.0,6.0,27.32884658064516,4.0,484.0,3.0,77.39683691550904,0.0,22.0,29.28015603398037,1.0,14.0,4.0,2.0,8.0,1.6099444079061571,1,12.0,8.592162466020909,1.0,0.0996875,2.0,2.754411318174137,40.800257332928965,89.95115100000004,6.032236410380159,0.26479318737983704,0.14808819196219036,1000000.0
1.0,6.0,27.32884658064516,4.0,0.0,1.0,76.4477076759025,4.0,92.0,0.0,1.0,0.0,15.0,1.0,10.959645905626363,0.0,1,21.0,6.701973480481821,2.0,0.0996875,0.0,2.754411318174137,70.16592645091754,89.908165,5.8761511728908475,0.38680166006088257,0.17653020220121232,1000000.0
0.0,2.0,27.32884658064516,4.0,923.0,3.0,73.61583182838899,3.0,62.0,23.048059986705542,1.0,45.0,15.0,1.0,10.002736732444824,1.5208604333407338,1,35.0,8.059145417631516,1.0,0.0996875,3.0,2.754411318174137,53.238615023882254,93.01023100000002,5.859562568380741,0.2477167248725891,0.16143695915224812,1000000.0
0.0,2.0,27.32884658064516,4.0,0.0,2.0,80.08874875074429,4.0,91.0,0.0,1.0,0.0,27.0,1.0,6.0,0.0,1,19.0,4.16625396520048,2.0,0.0996875,0.0,2.754411318174137,89.76393410635285,89.04268700000003,6.818544421507289,0.23094342648983002,0.14594197724728575,1000000.0
1.0,17.0,27.32884658064516,4.0,17.0,11.0,75.65944827486271,3.0,54.0,47.13545734249625,1.0,54.0,20.0,1.0,9.821807392728978,1.321063513680541,1,22.0,9.422706670551777,1.0,0.0996875,9.0,2.754411318174137,104.24144999298578,88.73374299999999,5.693672608314057,0.44145193696022034,0.17283185987310912,1000000.0
1.0,4.0,27.32884658064516,4.0,0.0,10.0,52.0,5.0,51.0,0.0,1.0,0.0,16.0,0.0,6.0,0.0,1,38.0,7.442957286015193,2.0,0.0996875,4.0,2.754411318174137,58.70285828588446,89.79624299999999,5.507082466474543,0.4033169150352478,0.15053782737085034,1000000.0
1.0,4.0,27.32884658064516,4.0,816.0,13.0,81.1043148194411,4.0,61.0,33.89466116976237,1.0,38.0,12.0,0.0,8.082501758174805,0.03268111682071462,1,15.0,6.419620355174487,1.0,0.0996875,0.0,2.754411318174137,41.28245628445999,92.28620300000004,5.950924326550336,0.27288076281547546,0.14860994528502844,1000000.0
1.0,2.0,27.32884658064516,4.0,923.0,15.0,64.0,4.0,85.0,28.976837316710686,1.0,10.0,18.0,1.0,8.654254511124826,0.4698816219172064,1,34.0,2.0815484411668486,1.0,0.0996875,4.0,2.754411318174137,49.28331866916104,92.55487000000002,5.859562568380741,0.3633723855018616,0.140536740351637,1000000.0
1.0,4.0,27.32884658064516,4.0,494.0,3.0,75.33653987995423,3.0,109.0,46.13899912649424,1.0,17.0,19.0,1.0,10.276597574193616,1.4642141983061585,1,10.0,2.2059301238367457,1.0,0.0996875,3.0,2.754411318174137,52.44023156350584,91.95958300000004,4.818338462501911,0.37241360545158386,0.1504476888301681,1000000.0
1.0,2.0,27.32884658064516,4.0,1358.0,8.0,64.0,3.0,74.0,58.307978206216895,1.0,48.0,12.0,0.0,6.0,0.07981818680151687,1,36.0,2.356136682299058,1.0,0.0996875,0.0,2.754411318174137,46.565834940596275,92.71701400000003,6.992148432429166,0.3630351722240448,0.1503438292756712,1000000.0
1.0,4.0,27.32884658064516,4.0,0.0,7.0,54.0,2.0,22.0,0.0,1.0,0.0,17.0,0.0,9.822682331265879,0.0,1,18.0,5.585535758619468,2.0,0.0996875,0.0,2.754411318174137,33.05867645293732,89.22492399999999,5.666157593449856,0.46410608291625977,0.15874003390868824,1000000.0
1.0,2.0,27.32884658064516,4.0,447.0,12.0,51.0,8.0,61.0,55.06446748992735,1.0,49.0,26.0,0.0,6.0,0.5387980778708712,1,31.0,9.467432957407441,1.0,0.0996875,2.0,2.754411318174137,101.77912952810577,92.73567400000002,8.3949721456315,-0.0064739384688436985,0.1544546185317783,1000000.0
1.0,2.0,27.32884658064516,4.0,0.0,10.0,83.86281442821934,4.0,87.0,2.3272499532660995,1.0,24.0,21.0,0.0,9.447034068168978,0.8914114986837114,1,38.0,4.770625373077243,0.0,0.0996875,0.0,2.754411318174137,74.35415608527002,89.98919400000001,7.3757786021123914,0.13450419902801514,0.19614475417501903,1000000.0
1.0,2.0,27.32884658064516,4.0,655.0,9.0,70.0,0.0,102.0,47.540005794418036,1.0,59.0,10.0,1.0,10.229901535479815,1.5449965005566586,1,40.0,5.796356688660228,1.0,0.0996875,0.0,2.754411318174137,18.756383533853782,92.89301100000004,5.859562568380741,0.2529744803905487,0.16202770441489772,1000000.0
1.0,4.0,27.32884658064516,4.0,565.0,10.0,50.0,5.0,110.0,47.95405563053942,1.0,4.0,8.0,0.0,8.143494160830954,1.0424109561053307,1,41.40691614152934,9.182335352452437,1.0,0.0996875,2.0,2.754411318174137,114.05167847091577,92.94841300000006,5.950924326550336,0.2367801070213318,0.1679148297821213,19.239226903125143
