Additive_2,Additive_3,Material_3,Initial Moisture Content (%),Additive_4,Turning times,Initial GI (%),V2_Ventilation Interval (min), Composting Method,Material_2,V3_Ventilation Duration (min),Additive_1,M1_is Enclosed,Material_Main,V4_Ventilation Day,V5_Ventilation rate (L/min/kg iniDW),V1_Ventilation Type,Application Rate (%DW),Compost volume (m3),Initial pH,Initial C/N (%),Period (d),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
11.0,4.0,2.0,60.0,1.0,9.0,27.32884658064516,0.0,0.0,12.0,0.0,18.0,1.0,5,0.0,0.0,2.0,4.2074034448198585,0.314,10.14821929381106,40.0,30.0,1.4280600332415827,26.983365067700856,105.676918,7.12756152207612,0.6026590466499329,0.18242524039892813,1000000.0
3.0,4.0,0.0,71.71037864952952,1.0,17.0,28.927578857882686,0.0,2.0,8.0,0.0,20.0,1.0,5,27.0,1.8362257982742403,0.0,3.9336170980878227,0.314,6.0,40.121561498982395,62.0,1.4280600332415827,57.450944517640295,109.92104700000002,6.310191934399914,0.5105705261230469,0.21752178158912566,1000000.0
1.0,4.0,4.0,57.0,1.0,4.0,27.328846580645163,0.0,2.0,5.0,0.0,13.0,1.0,5,27.0,1.910709404525045,0.0,2.8331766127903935,0.314,6.0,38.0,48.0,1.4280600332415827,39.598501211604884,108.23567100000002,6.35160490146925,0.46770864725112915,0.2473243036779221,1000000.0
8.0,4.0,3.0,69.0,1.0,9.0,27.32884658064516,185.0,2.0,6.0,6.764147240354723,20.0,1.0,5,1.0,0.38869860363455766,1.0,3.4333429294543203,0.314,7.0,34.0,103.0,1.4280600332415827,53.40179102466477,108.73103199999997,10.159033461916815,0.7998949885368347,0.1632437472606408,1000000.0
2.0,4.0,3.0,70.83666971727442,1.0,25.0,27.32884658064516,0.0,1.0,4.0,0.0,2.0,1.0,5,0.0,0.0,2.0,4.913644145745994,0.314,6.0,32.0,46.0,1.4280600332415827,29.053592039732525,107.22765700000004,6.5675080327819595,0.633865475654602,0.2295333900085058,1000000.0
1.0,4.0,5.0,54.41518270986861,1.0,23.0,27.32884658064516,0.0,2.0,13.0,0.0,14.0,1.0,5,0.0,0.0,2.0,1.7097694867889943,0.314,6.0,36.0,13.0,1.4280600332415827,41.537366711912085,112.00417300000005,5.658591007457856,0.4154990017414093,0.1974394544145426,1000000.0
10.0,4.0,2.0,56.0,1.0,25.0,27.32884658064516,0.0,0.0,13.0,0.0,23.0,1.0,5,0.0,0.0,2.0,3.170388464963192,0.314,6.355026241735962,32.0,45.0,1.4280600332415827,24.78205002629058,109.98076700000003,6.565161149340946,0.6026590466499329,0.2273371438911103,1000000.0
9.0,4.0,9.0,76.37732444787292,1.0,1.0,27.32884658064516,0.0,0.0,14.0,0.0,12.0,1.0,5,0.0,0.0,2.0,3.7569734932498187,0.314,9.675780125088561,35.925460202063256,94.0,4.028505952447253,15.498557000549638,104.48292300000001,1000000.0,1000000.0,1000000.0,1000000.0
1.0,4.0,3.0,69.0,1.0,1.0,27.32884658064516,0.0,0.0,0.0,0.0,19.0,1.0,5,0.0,0.0,2.0,3.551473554023283,0.314,8.059735167879406,35.0,13.0,1.4280600332415827,33.94150373601633,106.746486,5.658591007457856,0.49757951498031616,0.23793644199107794,1000000.0
3.0,4.0,9.0,64.0,1.0,1.0,27.32884658064516,0.0,1.0,12.0,0.0,30.0,0.0,5,0.0,0.0,2.0,4.660359364147318,0.314,7.0,42.03363276201751,64.0,1.4280600332415827,60.026550999391205,110.48132399999999,6.5675080327819595,0.5873152613639832,0.1888171131542895,16.206541436399124
1.0,4.0,0.0,69.0,1.0,11.0,27.32884658064516,961.0,2.0,13.0,32.82313758251293,6.0,0.0,5,23.0,0.8401538955721113,1.0,3.1070956033520263,0.314,5.0,42.86099529465748,33.0,1.4280600332415827,61.208074365255875,110.91315200000003,8.999938069064521,0.5004703998565674,0.16358003081949504,25.765680470273
5.0,4.0,9.0,62.0,1.0,8.0,27.32884658064516,19.0,0.0,12.0,23.120698596133572,17.0,1.0,5,34.0,1.4215182545763732,1.0,6.795121648778578,0.314,5.0,45.165861074268115,35.0,1.4280600332415827,64.49956106710403,104.98309899999998,8.781390473048102,0.8840625286102295,0.23601762184972902,27.045405527962156
11.0,4.0,9.0,63.0,1.0,18.0,27.32884658064516,0.0,2.0,6.0,0.0,19.0,0.0,5,0.0,0.0,2.0,2.3128686215990317,0.314,5.0,42.97984900353105,66.0,1.4280600332415827,61.377804596700756,109.16837100000002,6.565161149340946,0.3125001788139343,0.16120722025918185,21.31824603753562
2.0,4.0,5.0,60.0,1.0,0.0,27.32884658064516,472.0,0.0,2.0,33.61312277850489,33.0,1.0,5,3.0,0.41445440108142395,1.0,3.9351525216011876,0.314,6.0,36.0,73.0,1.4280600332415827,48.88148763050678,110.50094499999996,8.859136980396464,0.7625789046287537,0.18919292866084153,1000000.0
5.0,4.0,9.0,59.0,1.0,6.0,27.32884658064516,0.0,2.0,3.0,0.0,21.0,1.0,5,17.0,1.4173721437210698,0.0,2.090633129097334,0.314,7.0,42.915486495329716,47.0,1.4280600332415827,61.28589107109925,109.39349800000002,6.90610086002119,0.39108598232269287,0.23521982773449787,21.24181076613549
3.0,4.0,2.0,72.82084604907095,1.0,4.0,27.32884658064516,913.0,1.0,2.0,1.0643651308071922,16.0,0.0,5,36.0,0.31892256529973007,1.0,3.703837845801413,0.314,7.0,42.14145013088624,44.0,1.4280600332415827,60.18052067476191,109.27267300000003,5.965101832453744,0.6970072388648987,0.1323091191818575,21.117323343932405
9.0,4.0,9.0,64.0,1.0,15.0,27.32884658064516,0.0,1.0,12.0,0.0,16.0,1.0,5,0.0,0.0,2.0,3.0511341157390865,0.314,7.0,40.0,27.0,1.4280600332415827,22.559718631343458,110.63533500000003,7.188111752585724,0.6026590466499329,0.22476139875082893,1000000.0
3.0,4.0,3.0,54.0,1.0,28.0,27.32884658064516,0.0,1.0,13.0,0.0,14.0,1.0,5,32.0,1.9549860716088043,0.0,2.2641687544635163,0.314,7.0,34.0,101.0,1.4280600332415827,46.0896733016253,108.296397,6.2355571268429175,0.44249239563941956,0.2487034680175043,1000000.0
8.0,4.0,5.0,82.83312607537013,1.0,8.0,27.328846580645163,0.0,1.0,4.0,0.0,24.0,1.0,5,0.0,0.0,2.0,3.756869748844559,0.314,7.260007459287636,42.1917924909717,107.0,1.4280600332415827,60.25241258717901,108.73302000000004,6.565161149340946,0.597338080406189,0.21692470653285478,16.986746395773846
3.0,4.0,3.0,80.55136480031595,1.0,5.0,27.32884658064516,813.0,2.0,0.0,57.62640287269586,24.0,0.0,5,39.0,1.1741788135607067,1.0,2.849124040404722,0.314,7.0,41.58669909543691,50.0,1.4280600332415827,59.388302892637334,108.63241500000005,6.457192778430817,0.8840625286102295,0.14652621811073452,21.717570392476777
6.0,4.0,9.0,58.0,1.0,18.0,27.328846580645163,1020.0,0.0,13.0,50.68855050832978,24.0,1.0,5,41.0,0.8736119610211781,1.0,3.924312688418301,0.314,6.950855368342053,44.7862309077432,122.0,1.4280600332415827,62.98576532820607,107.65949099999997,6.262383652274541,0.794613778591156,0.15922575141959885,1000000.0
7.0,4.0,2.0,60.0,1.0,3.0,27.32884658064516,0.0,2.0,5.0,0.0,25.0,1.0,5,0.0,0.0,2.0,5.004232851933934,0.314,6.0,31.0,75.0,1.4280600332415827,46.20913796418291,106.424237,6.5675080327819595,0.5927477478981018,0.20942440054920286,1000000.0
8.0,4.0,9.0,66.0,1.0,28.0,27.32884658064516,1111.0,1.0,6.0,59.986063769979104,25.0,1.0,5,14.0,1.9670147494987902,1.0,2.101792725933411,0.314,6.0,32.0,42.0,1.4280600332415827,55.09288202273836,110.87537300000004,10.159033461916815,0.7212415337562561,0.1862761243645724,1000000.0
15.0,4.0,2.0,70.36229422990766,1.0,26.0,27.32884658064516,0.0,2.0,13.0,0.0,19.0,0.0,5,0.0,0.0,2.0,2.2001025723378467,0.314,6.0,34.0,86.0,1.4280600332415827,30.30912981799366,108.37358200000004,6.565161149340946,0.349996417760849,0.1752144534026986,1000000.0
7.0,4.0,4.0,64.54062337695993,1.0,9.0,27.32884658064516,0.0,0.0,14.0,0.0,15.0,1.0,5,0.0,0.0,2.0,3.468630809345334,0.314,6.0,45.04600836754797,115.0,1.4280600332415827,64.32840420676116,109.44582500000003,6.5675080327819595,0.5910784006118774,0.20717836250948252,18.710642924118982
6.0,4.0,4.0,72.95989360534705,1.0,19.0,27.32884658064516,1294.0,1.0,12.0,54.141713965121696,30.0,1.0,5,11.0,1.3788528054977522,1.0,4.251946046844079,0.314,5.0,39.0,44.0,1.4280600332415827,31.41293065875992,110.72701800000003,9.953013629595242,0.8701989054679871,0.18165575651030552,1000000.0
8.0,4.0,5.0,71.74077057408726,1.0,25.0,27.32884658064516,0.0,2.0,2.0,0.0,11.0,1.0,5,0.0,0.0,2.0,3.4099729481528627,0.314,7.0,42.71663082075988,56.0,1.4280600332415827,61.00191322986277,110.98779700000003,6.565161149340946,0.5992382168769836,0.18173781266708655,21.25035108157514
7.0,4.0,4.0,57.0,1.0,24.0,27.32884658064516,538.0,1.0,12.0,22.117304000121784,38.0,1.0,5,33.0,0.4542745217757558,1.0,2.123171463928273,0.314,7.0,36.0,126.0,1.4280600332415827,26.294638372045945,108.84359799999997,8.362581024454238,0.773127555847168,0.1428320291003588,1000000.0
1.0,4.0,4.0,72.78048393920184,1.0,15.0,27.328846580645163,371.0,1.0,12.0,14.580774382221826,36.0,1.0,5,31.0,0.8293858585721308,1.0,4.086729993907561,0.314,6.999999999999999,39.0,92.0,1.4280600332415827,44.54128103266675,107.78478799999995,7.539146406601958,0.42517441511154175,0.18031605180211702,1000000.0
2.0,4.0,4.0,73.20574211813911,1.0,10.0,27.32884658064516,0.0,0.0,6.0,0.0,14.0,1.0,5,0.0,0.0,2.0,2.7196739574721898,0.314,7.0,40.20672619081783,62.0,1.4280600332415827,43.640580530819065,111.06143800000001,6.5675080327819595,0.586601197719574,0.21323995585204267,1000000.0
1.0,4.0,5.0,70.0,1.0,2.0,27.32884658064516,0.0,2.0,4.0,0.0,31.0,0.0,5,0.0,0.0,2.0,3.7022780472978267,0.314,6.0,38.0,55.0,1.4280600332415827,52.218636580272864,110.44064900000004,6.683555807408292,0.43033280968666077,0.17012376213436975,1000000.0
5.0,4.0,5.0,83.61683026454243,1.0,21.0,27.32884658064516,0.0,2.0,13.0,0.0,18.0,0.0,5,0.0,0.0,2.0,4.572525239271789,0.314,5.0,40.17631801040854,31.0,1.4280600332415827,57.37419403346841,108.71917200000001,6.5675080327819595,0.6602253317832947,0.17364831109438825,27.747974167285932
6.0,4.0,2.0,67.52654920658685,1.0,31.0,27.32884658064516,590.0,0.0,2.0,21.226002851346088,35.0,1.0,5,25.0,1.5313910915070188,1.0,3.5327047070320106,0.314,10.347775526448077,44.26105230317989,46.0,1.4280600332415827,63.00705732676513,104.80625899999995,9.039196758174125,0.8701989054679871,0.16224060660145426,1000000.0
13.0,4.0,3.0,84.01753719794277,1.0,13.0,27.32884658064516,0.0,0.0,2.0,0.0,30.0,1.0,5,48.0,0.40730884915456533,0.0,3.2044908150712375,0.314,5.0,34.0,61.0,1.4280600332415827,44.46416232792667,106.595715,5.1128538434931405,0.6247087121009827,0.20968689674244467,1000000.0
0.0,4.0,0.0,64.0,1.0,17.0,27.328846580645163,39.0,2.0,6.0,33.403306875567054,8.0,1.0,5,27.0,1.5780035742734295,1.0,4.663422742201062,0.314,7.0,41.67589146094858,74.0,1.4280600332415827,59.515674945094815,106.69343399999997,7.613781214158955,0.6245065331459045,0.20128881261866544,20.762077178251634
11.0,4.0,9.0,75.60509183397895,1.0,6.0,27.32884658064516,0.0,2.0,13.0,0.0,16.0,0.0,5,0.0,0.0,2.0,3.4341523292807006,0.314,6.0,32.0,46.0,1.4280600332415827,31.80702480567718,109.04945800000003,6.565161149340946,0.6026590466499329,0.19343572485904542,1000000.0
0.0,4.0,0.0,56.744359063079415,1.0,29.0,27.328846580645163,0.0,1.0,6.0,0.0,24.0,1.0,5,0.0,0.0,2.0,4.1397955341950174,0.314,7.322759610126955,34.0,34.0,1.4280600332415827,55.81647248343621,110.25803600000003,6.758190614965289,0.6605454087257385,0.2215357683685794,1000000.0
11.0,4.0,4.0,63.0,1.0,5.0,27.32884658064516,0.0,0.0,12.0,0.0,37.0,1.0,5,0.0,0.0,2.0,2.8724078186398923,0.314,6.0,35.0,130.0,1.4280600332415827,46.06481969106146,108.51550300000002,6.565161149340946,0.6020774245262146,0.233562238654158,1000000.0
9.0,4.0,4.0,64.0,1.0,0.0,27.32884658064516,0.0,1.0,13.0,0.0,18.0,1.0,5,0.0,0.0,2.0,3.0913926593364405,0.314,5.0,42.31302941152616,115.0,1.4280600332415827,60.42554618797611,109.455736,6.565161149340946,0.6020774245262146,0.22284350039306466,17.7302128275622
9.0,4.0,4.0,58.0,1.0,15.0,27.328846580645163,1014.0,0.0,4.0,58.70317465991937,24.0,1.0,5,34.0,2.3218604710942103,1.0,2.389674350756973,0.314,7.317502554595748,41.448436337822415,129.0,1.4280600332415827,59.190855374402304,107.491227,8.820826428149903,0.6655372381210327,0.16400245032901575,22.106413219176392
2.0,4.0,4.0,58.52010083993531,1.0,7.0,27.32884658064516,0.0,0.0,12.0,0.0,28.0,1.0,5,0.0,0.0,2.0,1.4937676826049477,0.314,5.0,36.0,125.0,1.6809075239490716,23.001105844354107,109.89742900000003,1000000.0,1000000.0,1000000.0,1000000.0
2.0,4.0,0.0,74.84474761902246,1.0,10.0,27.32884658064516,968.0,0.0,8.0,52.95689132635623,16.0,1.0,5,35.0,0.472467237341353,1.0,4.2481135416325255,0.314,6.0,34.0,112.0,1.4280600332415827,41.50741972388415,107.82605999999996,7.79984050442199,0.7688999772071838,0.15190500871962345,1000000.0
11.0,4.0,3.0,51.99999999999999,1.0,19.0,27.32884658064516,0.0,2.0,12.0,0.0,34.0,1.0,5,18.0,1.166317154685625,0.0,3.170004561506576,0.314,5.0,38.0,39.0,1.4280600332415827,32.97146430108665,108.32293600000003,6.903753976580179,0.5269795060157776,0.2190173741016036,1000000.0
2.0,4.0,0.0,61.0,1.0,29.0,27.32884658064516,0.0,2.0,14.0,0.0,18.0,0.0,5,0.0,0.0,2.0,2.1499184511260268,0.314,7.0,45.34915020655088,111.0,1.4280600332415827,64.76130895144458,108.89123800000002,6.642142840338956,0.47337618470191956,0.16741520930632364,20.580483786639345
5.0,4.0,0.0,59.0,1.0,16.0,27.32884658064516,0.0,0.0,2.0,0.0,16.0,1.0,5,0.0,0.0,2.0,2.377403014560989,0.314,6.0,41.57090746684402,110.0,1.4280600332415827,59.36575149898403,108.68870900000002,6.642142840338956,0.47536689043045044,0.22676150215636853,16.274784843840024
5.0,4.0,2.0,52.0,1.0,1.0,27.32884658064516,0.0,1.0,12.0,0.0,14.0,0.0,5,0.0,0.0,2.0,9.91069020686121,0.314,6.0,36.0,39.0,1.4280600332415827,21.418851301057018,104.935054,6.5675080327819595,0.6602253317832947,0.1415444351235656,1000000.0
8.0,4.0,4.0,68.0,1.0,16.0,27.32884658064516,0.0,1.0,8.0,0.0,38.0,1.0,5,0.0,0.0,2.0,5.0979654108715815,0.314,7.0,31.0,119.0,1.4280600332415827,46.712693543720974,107.54156799999998,6.565161149340946,0.597338080406189,0.20928325168791467,1000000.0
2.0,4.0,9.0,62.0,1.0,17.0,27.328846580645163,0.0,2.0,2.0,0.0,25.0,0.0,5,0.0,0.0,2.0,2.337048423897947,0.314,11.239161236552338,35.0,60.0,1.4280600332415827,14.960955957051496,106.98830200000002,6.5675080327819595,0.4875219762325287,0.1660756383452954,1000000.0
11.0,4.0,2.0,78.15159058698018,1.0,23.0,27.32884658064516,0.0,1.0,14.0,0.0,6.0,1.0,5,0.0,0.0,2.0,3.567015994384932,0.314,5.0,32.0,36.0,1.4280600332415827,53.32984164545593,109.65176700000002,6.565161149340946,0.6026590466499329,0.22309622647668959,1000000.0
9.0,4.0,0.0,79.51941321670965,1.0,26.0,27.32884658064516,0.0,2.0,5.0,0.0,22.0,1.0,5,0.0,0.0,2.0,3.4967695861869093,0.314,5.0,44.59826519943714,65.0,1.4280600332415827,63.689000083225125,109.10031800000003,6.6905328275954306,0.5842695236206055,0.1894725051033484,1000000.0
0.0,4.0,4.0,76.04818748480227,1.0,0.0,27.32884658064516,0.0,1.0,14.0,0.0,14.0,0.0,5,0.0,0.0,2.0,3.43260950576858,0.314,8.0,35.0,105.0,1.4280600332415827,46.48252940130874,106.07923100000002,6.683555807408292,0.5727661848068237,0.1730178499431693,1000000.0
11.0,4.0,0.0,52.0,1.0,10.0,27.32884658064516,0.0,2.0,6.0,0.0,21.0,1.0,5,0.0,0.0,2.0,3.164157218672065,0.314,5.0,45.02941403034181,73.0,1.4280600332415827,64.30470649701891,108.290614,6.6905328275954306,0.6025716066360474,0.18486204101316062,20.87216344679805
5.0,4.0,9.0,64.0,1.0,1.0,27.32884658064516,0.0,0.0,3.0,0.0,6.0,1.0,5,0.0,0.0,2.0,2.6298471292732843,0.314,5.0,29.0,132.0,1.4280600332415827,14.992572638795515,106.83546499999999,6.5675080327819595,0.5684486031532288,0.2390274876447475,1000000.0
2.0,4.0,4.0,53.99999999999999,1.0,13.0,27.32884658064516,0.0,1.0,2.0,0.0,18.0,1.0,5,0.0,0.0,2.0,3.5079786124857635,0.314,7.0,36.0,38.0,1.4280600332415827,11.811419726256688,110.46940400000001,6.5675080327819595,0.6588097214698792,0.21688583517502816,1000000.0
10.0,4.0,0.0,69.0,1.0,2.0,27.32884658064516,0.0,2.0,5.0,0.0,17.0,1.0,5,0.0,0.0,2.0,3.984104471294212,0.314,5.0,34.0,67.0,1.4280600332415827,34.48978261533698,108.36899100000001,6.6905328275954306,0.5723196268081665,0.1953307187706677,1000000.0
5.0,4.0,3.0,50.0,1.0,18.0,27.32884658064516,0.0,1.0,6.0,0.0,18.0,1.0,5,0.0,0.0,2.0,2.627107516629953,0.314,6.0,32.0,29.0,1.4280600332415827,35.6874004622195,110.20555600000003,7.1904586360267375,0.6602253317832947,0.2311234127937109,1000000.0
3.0,4.0,3.0,70.0,1.0,21.0,27.32884658064516,0.0,0.0,14.0,0.0,31.0,1.0,5,54.0,1.5272071723703262,0.0,2.810373568776428,0.314,5.0,37.0,127.0,1.4280600332415827,10.78709301345076,106.043847,6.976589518936589,0.5053203105926514,0.24528160915059938,1000000.0
15.0,4.0,2.0,55.0,1.0,2.0,27.32884658064516,0.0,0.0,12.0,0.0,34.0,1.0,5,0.0,0.0,2.0,4.1019597387704865,0.314,5.0,36.0,33.0,1.4280600332415827,16.08078767926564,109.51347200000002,6.565161149340946,0.6026590466499329,0.21446236719649325,1000000.0
5.0,4.0,5.0,63.0,1.0,8.0,27.32884658064516,0.0,2.0,2.0,0.0,37.0,0.0,5,0.0,0.0,2.0,2.322703520525267,0.314,10.423426894252849,35.0,19.0,1.4280600332415827,37.727323203313745,106.41767600000003,7.9569834916472955,0.5781447291374207,0.14895518040465525,1000000.0
1.0,4.0,5.0,57.0,1.0,23.0,27.32884658064516,0.0,0.0,14.0,0.0,35.0,1.0,5,20.0,1.7047068716386016,0.0,3.5836922030783915,0.314,5.0,36.0,110.0,1.4280600332415827,25.861542489637372,107.40559400000001,7.022148634647523,0.38741591572761536,0.23456251564238825,1000000.0
10.0,4.0,3.0,66.0,1.0,17.0,27.32884658064516,1386.0,2.0,12.0,33.32103393224201,13.0,1.0,5,28.0,0.9825858140408863,1.0,4.269133167066371,0.314,7.0,39.0,31.0,1.4280600332415827,52.33741009309776,107.798353,9.150736955838891,0.8076475858688354,0.1651275441960788,1000000.0
8.0,4.0,4.0,59.0,1.0,0.0,27.328846580645163,0.0,1.0,8.0,0.0,18.0,1.0,5,0.0,0.0,2.0,4.825440530276325,0.314,6.999999999999999,34.0,76.0,1.4280600332415827,23.900403886153004,109.54724499999999,6.565161149340946,0.5990074276924133,0.20922586863991435,1000000.0
9.0,4.0,9.0,57.0,1.0,22.0,27.32884658064516,0.0,1.0,5.0,0.0,13.0,1.0,5,11.0,1.5036317484589259,0.0,3.0798877283453443,0.314,6.0,45.32715024138048,21.0,1.4280600332415827,64.72989168045203,107.98530200000003,6.938304381446041,0.5269795060157776,0.23760485173431026,25.932821010956427
1.0,4.0,0.0,68.0,1.0,13.0,27.32884658064516,0.0,2.0,5.0,0.0,23.0,1.0,5,0.0,0.0,2.0,2.1348824894264222,0.314,5.0,39.0,20.0,1.4280600332415827,12.730426421960072,110.58131200000004,6.83010498198949,0.4154990017414093,0.1939583497097597,1000000.0
11.0,4.0,9.0,73.92408003205307,1.0,8.0,27.32884658064516,903.0,2.0,5.0,3.6915453428131215,27.0,0.0,5,40.0,0.3942025372290969,1.0,3.327602223058298,0.314,6.0,41.013828780732894,45.0,1.4280600332415827,58.570209691978,108.60900200000006,6.793774908619728,1.1780879497528076,0.1519697251720135,22.355464620966988
6.0,4.0,3.0,70.89352714187365,1.0,5.0,27.32884658064516,0.0,2.0,8.0,0.0,11.0,1.0,5,0.0,0.0,2.0,4.299353283509518,0.314,7.0,33.0,99.0,1.4280600332415827,42.90189643607267,108.105294,6.5675080327819595,0.5910784006118774,0.20179476321101852,1000000.0
8.0,4.0,0.0,54.0,1.0,14.0,27.32884658064516,0.0,2.0,0.0,0.0,7.0,1.0,5,0.0,0.0,2.0,3.174384930619403,0.314,7.0,35.0,44.0,1.4280600332415827,23.360530841940434,111.28339700000002,6.6905328275954306,0.6664850115776062,0.20060628884110404,1000000.0
3.0,4.0,2.0,56.0,1.0,17.0,27.32884658064516,0.0,0.0,5.0,0.0,23.0,1.0,5,29.0,0.7263567912110502,0.0,2.7272428684085748,0.314,7.0,40.0,120.0,1.4280600332415827,7.034730570124315,106.91304699999999,6.2355571268429175,0.507317841053009,0.2423459964574052,1000000.0
8.0,4.0,4.0,65.0,1.0,13.0,27.328846580645163,0.0,1.0,0.0,0.0,18.0,1.0,5,0.0,0.0,2.0,2.361968567521101,0.314,7.0,35.0,85.0,1.4280600332415827,12.816909159617772,109.64175900000001,6.565161149340946,0.5042564868927002,0.2292628756180293,1000000.0
1.0,4.0,2.0,60.0,1.0,29.0,27.32884658064516,0.0,0.0,14.0,0.0,6.0,1.0,5,9.0,1.1264342279433626,0.0,2.7141665819091,0.314,6.0,30.0,28.0,1.4280600332415827,18.401689694345887,108.33592900000004,7.6450992378923015,0.46770864725112915,0.2707379119347169,1000000.0
10.0,4.0,4.0,55.00000000000001,1.0,22.0,27.32884658064516,0.0,1.0,0.0,0.0,19.0,1.0,5,0.0,0.0,2.0,3.4809356193093057,0.314,7.0,35.0,15.0,1.4280600332415827,34.834272791270536,109.80329600000003,5.730278896983255,0.6026590466499329,0.22649302170391114,1000000.0
6.0,4.0,9.0,76.82038852880291,1.0,30.0,27.32884658064516,0.0,0.0,8.0,0.0,28.0,1.0,5,0.0,0.0,2.0,3.0337998352252127,0.314,6.0,40.0,54.0,1.4280600332415827,10.635802294042234,111.72925800000004,6.5675080327819595,0.5929785370826721,0.20920127214246528,1000000.0
11.0,4.0,2.0,55.0,1.0,3.0,27.32884658064516,0.0,0.0,3.0,0.0,27.0,1.0,5,25.0,1.3304970633963165,0.0,2.189673521139499,0.314,6.0,33.0,96.0,1.4280600332415827,56.303732607224426,105.87050300000001,6.711972139057196,0.362291544675827,0.25894733106519396,1000000.0
7.0,4.0,4.0,52.99999999999999,1.0,15.0,27.328846580645163,0.0,2.0,0.0,0.0,8.0,0.0,5,0.0,0.0,2.0,4.1836900463799624,0.314,7.0,38.0,74.0,1.4280600332415827,43.70388923076277,108.767666,6.5675080327819595,0.5915725827217102,0.16799780355644103,1000000.0
5.0,4.0,9.0,76.2648534965916,1.0,22.0,27.32884658064516,1360.0,1.0,3.0,39.79293015297029,19.0,0.0,5,47.0,0.9836646529931972,1.0,3.203208151088589,0.314,6.0,38.0,54.0,1.4280600332415827,30.357896658056617,109.58435200000004,5.96915574987707,0.7966222763061523,0.16261523207630166,1000000.0
7.0,4.0,2.0,72.42528851893304,1.0,12.0,27.32884658064516,0.0,2.0,13.0,0.0,25.0,1.0,5,0.0,0.0,2.0,2.6741581967047106,0.314,5.0,35.0,98.0,1.4280600332415827,19.079600134377177,109.75072500000002,6.5675080327819595,0.5910784006118774,0.21228712542444972,1000000.0
3.0,4.0,0.0,65.0,1.0,25.0,27.32884658064516,980.0,2.0,12.0,8.417851509109276,12.0,1.0,5,23.0,0.5876358434376843,1.0,3.692656925448735,0.314,6.0,35.0,43.0,1.4280600332415827,27.326024710731605,111.40388400000002,9.759018374936211,0.8613606095314026,0.14842263638512285,1000000.0
5.0,4.0,0.0,60.0,1.0,10.0,27.32884658064516,0.0,2.0,8.0,0.0,25.0,1.0,5,15.0,1.7579736800490875,0.0,2.8181381413047806,0.314,5.0,45.12939131938902,50.0,1.4280600332415827,64.44748006773908,109.67660400000004,6.980735667578187,0.5834805965423584,0.23980301967342613,25.71318344071821
8.0,4.0,3.0,54.00000000000001,1.0,23.0,27.32884658064516,0.0,0.0,0.0,0.0,16.0,1.0,5,0.0,0.0,2.0,2.225776038380684,0.314,5.0,29.0,38.0,1.4280600332415827,30.86140207091819,107.88908100000005,6.565161149340946,0.5844044089317322,0.23210598939682708,1000000.0
9.0,4.0,3.0,57.0,1.0,26.0,27.32884658064516,0.0,0.0,6.0,0.0,11.0,1.0,5,0.0,0.0,2.0,3.184005767002172,0.314,7.427058783747048,37.0,63.0,1.4280600332415827,9.047612755054015,109.49211000000003,6.565161149340946,0.6007920503616333,0.2114031211035787,1000000.0
7.0,4.0,3.0,69.0,1.0,27.0,27.32884658064516,1068.0,0.0,8.0,13.200653862650922,2.0,1.0,5,18.0,1.3681913692155296,1.0,2.0553654313641223,0.314,7.0,41.99420689731934,58.0,1.4280600332415827,59.97024849773975,111.44313600000001,9.953013629595242,0.6884227395057678,0.195450401990716,20.98951986180057
6.0,4.0,5.0,72.93524694482923,1.0,23.0,27.32884658064516,0.0,0.0,8.0,0.0,16.0,1.0,5,0.0,0.0,2.0,2.106593240964192,0.314,5.0,36.0,125.0,1.4280600332415827,18.534183815924898,110.21550600000002,6.5675080327819595,0.49799665808677673,0.22474320220461824,1000000.0
1.0,4.0,0.0,60.0,1.0,28.0,27.32884658064516,0.0,0.0,8.0,0.0,24.0,1.0,5,0.0,0.0,2.0,4.062957412659015,0.314,6.0,35.0,132.0,1.4280600332415827,54.38511904996344,108.96385000000001,6.758190614965289,0.40522757172584534,0.21602710109240225,1000000.0
15.0,4.0,5.0,61.0,1.0,15.0,27.328846580645163,0.0,2.0,4.0,0.0,11.0,1.0,5,0.0,0.0,2.0,3.2763063990798926,0.314,6.0,32.0,66.0,1.4280600332415827,10.946997934197137,108.50781700000002,6.565161149340946,0.5827142000198364,0.1968232726511736,1000000.0
1.0,4.0,5.0,61.0,1.0,19.0,27.32884658064516,0.0,2.0,14.0,0.0,7.0,0.0,5,0.0,0.0,2.0,4.778794831803087,0.314,8.599321390688093,43.56719255662152,24.0,1.4280600332415827,62.216566450651364,104.86262800000004,7.325028768888133,0.49757951498031616,0.15216509011242307,28.942149403847345
1.0,4.0,0.0,50.0,1.0,8.0,27.32884658064516,0.0,2.0,2.0,0.0,12.0,0.0,5,42.0,0.6682290238117918,0.0,3.440334723048699,0.314,7.0,37.0,101.0,1.4280600332415827,39.87262013061254,106.35853600000002,5.999030749105151,0.39456862211227417,0.19024410501625522,1000000.0
