Initial C/N (%),V4_Ventilation Day,Additive_2,Initial Moisture Content (%),Period (d), Composting Method,Compost volume (m3),Material_2,V1_Ventilation Type,V3_Ventilation Duration (min),Additive_3,Additive_4,Material_Main,Turning times,V5_Ventilation rate (L/min/kg iniDW),Application Rate (%DW),V2_Ventilation Interval (min),M1_is Enclosed,Material_3,Initial GI (%),Initial pH,Additive_1,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
22.0,4.0,5.0,56.0,133.0,0.0,0.6277154746460176,3.0,1.0,0.03709683109837547,4.0,1.0,10,5.0,0.08053993133246284,2.9925608127548724,1173.0,1.0,4.0,27.32884658064516,5.0,30.0,2.0952942734506244,48.19931975958461,98.11747299999996,6.343500751098563,0.6071043610572815,0.12717552809195254,1000000.0
33.0,81.0,2.0,71.28073601778807,102.0,1.0,0.6277154746460176,4.0,1.0,40.11484495659672,4.0,1.0,10,18.0,0.6396678665579376,9.830818986813938,963.0,0.0,2.0,27.32884658064516,7.0,30.0,2.0952942734506244,36.3965653150639,97.77092899999994,5.585990592822452,0.5699544548988342,0.16240009072443942,1000000.0
16.0,1.0,11.0,55.0,71.0,1.0,0.6277154746460176,2.0,1.0,16.27621456526285,4.0,1.0,10,1.0,0.41631436148050627,3.424572618393758,874.0,0.0,2.0,27.32884658064516,5.0,6.0,2.0952942734506244,18.824851332945904,101.71459499999996,8.983518734044884,0.7557576894760132,0.13354042863135362,1000000.0
29.0,64.0,5.0,69.0,84.0,2.0,0.6277154746460176,4.0,1.0,43.166182151198335,4.0,1.0,10,1.0,0.8329804479604748,7.394048317175495,965.0,0.0,2.0,27.32884658064516,8.0,2.0,2.0952942734506244,80.96027487760895,97.12834999999994,4.872355623658539,0.5453473925590515,0.16860371793758874,1000000.0
18.0,24.0,15.0,53.0,68.0,1.0,0.6277154746460176,14.0,1.0,36.33582909239589,4.0,1.0,10,15.0,1.8849188144966527,3.1625370723756285,1346.0,0.0,4.0,27.32884658064516,8.0,31.0,2.0952942734506244,57.16060056659478,96.35706099999992,7.1089131976162605,0.6892319321632385,0.17424218142981146,1000000.0
30.0,2.0,3.0,72.60373190163828,106.0,1.0,0.6277154746460176,0.0,1.0,6.152656983749631,4.0,1.0,10,4.0,0.14016093433596066,5.359801609689418,385.0,0.0,4.0,27.32884658064516,11.83713190432045,21.0,2.0952942734506244,40.02171634508528,100.38886599999995,8.77480316649795,0.6454485654830933,0.10558700027092995,1000000.0
12.0,10.0,9.0,52.0,111.0,1.0,0.6277154746460176,5.0,1.0,44.869916291122145,4.0,1.0,10,13.0,0.5462341804342978,7.954879304835356,1391.0,0.0,4.0,27.32884658064516,11.688216265425716,19.0,2.0952942734506244,43.99809591547013,97.08029899999994,6.807672917124147,1.2592064142227173,0.15354736735540894,1000000.0
43.864034415411,9.0,7.0,70.4007098744249,33.0,0.0,0.6277154746460176,0.0,1.0,23.188525825700207,4.0,1.0,10,28.0,0.4739654663723316,3.9721952352955463,1393.0,1.0,0.0,27.32884658064516,8.0,37.0,2.0952942734506244,91.90806012105178,97.59053499999996,8.045553152315728,0.5625337958335876,0.15684322525254607,25.469035637546096
32.0,0.0,1.0,63.0,51.0,1.0,0.6277154746460176,2.0,1.0,59.33430594643525,4.0,1.0,10,28.0,1.137109649799765,6.286521866767001,1194.0,0.0,3.0,27.32884658064516,7.0,35.0,2.0952942734506244,56.47015994881852,99.33466399999993,4.428113692968684,0.6360900402069092,0.15758382643091456,1000000.0
29.0,9.0,10.0,70.86629912460633,21.0,1.0,0.6277154746460176,3.0,1.0,48.01594921766332,4.0,1.0,10,15.0,1.8389187819981128,2.5714546885452956,862.0,0.0,4.0,27.32884658064516,10.835844707557417,21.0,2.0952942734506244,69.60311409183619,99.23152199999997,8.463686614312593,1.2940195798873901,0.17856430828992212,1000000.0
37.0,14.0,1.0,62.0,72.0,1.0,0.6277154746460176,5.0,1.0,15.117891868370483,4.0,1.0,10,5.0,1.0318680319874818,2.3229387709308544,970.0,0.0,2.0,27.328846580645163,8.0,4.0,2.0952942734506244,40.73624675984054,98.53607899999996,7.5112741098493805,0.5533933043479919,0.15834640668366265,1000000.0
17.0,42.0,15.0,51.0,71.0,2.0,0.6277154746460176,0.0,1.0,52.964285177905346,4.0,1.0,10,0.0,0.5434121607174323,3.7163440180329177,1211.0,0.0,2.0,27.32884658064516,8.0,19.0,2.0952942734506244,75.5727726752931,97.18363199999996,9.707485686982867,0.5550509095191956,0.13532195389338986,1000000.0
34.0,2.0,6.0,61.0,29.0,1.0,0.6277154746460176,2.0,1.0,10.347969806104189,4.0,1.0,10,1.0,0.5983398013474088,9.813879874879726,638.0,0.0,4.0,27.32884658064516,7.0,4.0,2.0952942734506244,54.13965496881601,101.42693899999995,5.358770806167616,0.6152383685112,0.16029971628266373,1000000.0
29.0,4.0,5.0,53.0,101.0,0.0,0.6277154746460176,4.0,1.0,28.932377428937222,4.0,1.0,10,27.0,0.5772102210229346,7.936665255631475,10.0,1.0,0.0,27.32884658064516,7.0,36.0,2.0952942734506244,45.36666696970102,98.53831199999995,5.254409977198524,0.5547916293144226,0.20457952498591214,1000000.0
29.0,6.0,12.0,55.0,19.0,0.0,0.6277154746460176,3.0,1.0,36.560000847981776,4.0,1.0,10,22.0,1.636359542003574,5.066499236271278,959.0,1.0,5.0,27.32884658064516,10.747660811034848,37.0,2.0952942734506244,27.478147044329614,98.76981299999996,7.0820970476851475,1.1110445261001587,0.16155974866153344,1000000.0
15.0,9.0,5.0,63.0,90.0,1.0,0.6277154746460176,3.0,1.0,37.7855934665832,4.0,1.0,10,8.0,1.6496405005180255,9.8795453552393,1236.0,0.0,9.0,27.32884658064516,11.4482538910106,2.0,2.0952942734506244,56.752680204313016,99.24350799999995,4.566846919569221,1.2866568565368652,0.18107009478295602,1000000.0
23.0,6.0,5.0,58.0,85.0,1.0,0.6277154746460176,5.0,1.0,54.72522705322091,4.0,1.0,10,9.0,1.2651029133891367,5.52985664038505,999.0,1.0,9.0,27.32884658064516,8.649816275315954,38.0,2.0952942734506244,51.42661259824226,98.99156399999997,6.997644981185182,1.1067755222320557,0.15537012004573994,1000000.0
28.0,7.0,1.0,50.0,51.0,0.0,0.6277154746460176,5.0,1.0,42.922765834876124,4.0,1.0,10,26.0,0.5995287049528908,6.6785366595698,1060.0,1.0,9.0,27.32884658064516,8.04557728069128,19.0,2.0952942734506244,64.34227865312994,98.80961799999996,7.92483834634959,0.8792569041252136,0.1804955473824909,1000000.0
34.0,17.0,12.0,67.0,130.0,2.0,0.6277154746460176,4.0,1.0,6.9507862064910295,4.0,1.0,10,7.0,1.5231410968765222,1.44889816245457,1162.0,0.0,9.0,27.32884658064516,11.355596473992616,6.0,2.0952942734506244,18.78343866250675,97.60087899999994,5.840134428684412,1.2691049575805664,0.15737751468769723,1000000.0
12.0,1.0,9.0,55.0,15.0,1.0,0.6277154746460176,0.0,1.0,5.011500359853331,4.0,1.0,10,3.0,0.7863147725840114,2.1702238436866974,908.0,0.0,2.0,27.328846580645163,7.0,14.0,2.0952942734506244,20.32881985872665,101.48945899999994,8.277635833008487,1.3364274501800537,0.14424760410785992,1000000.0
31.0,5.0,9.0,51.0,90.0,1.0,0.6277154746460176,5.0,1.0,35.37214651304785,4.0,1.0,10,27.0,0.20092061931797467,2.1704222505319475,453.0,0.0,4.0,27.32884658064516,9.50813529476315,33.0,2.0952942734506244,36.656165256424856,101.12114699999998,6.4063697748057065,0.6780353784561157,0.14242812266224225,1000000.0
32.0,1.0,0.0,59.0,51.0,1.0,0.6277154746460176,6.0,1.0,32.8134517179625,4.0,1.0,10,17.0,0.17210419541216382,7.3202394860068125,833.0,0.0,4.0,27.32884658064516,8.0,28.0,2.0952942734506244,75.58244120838414,99.77791099999995,7.903155036093853,0.4531107544898987,0.14520619170686697,1000000.0
21.0,1.0,12.0,56.0,130.0,0.0,0.6277154746460176,0.0,1.0,35.040092489205286,4.0,1.0,10,0.0,0.4894708161374457,9.260875717890606,126.0,1.0,0.0,27.32884658064516,6.0,16.0,2.0952942734506244,57.400781213317714,101.17168499999997,6.85348084117569,0.44363486766815186,0.16347977272441458,1000000.0
27.0,7.0,15.0,58.0,33.0,1.0,0.6277154746460176,4.0,1.0,59.21819026141022,4.0,1.0,10,19.0,1.7709618921921761,4.18911922218507,408.0,0.0,5.0,27.32884658064516,8.513394682528881,24.0,2.0952942734506244,59.32321643851673,100.47938299999996,9.463846200405575,0.9260203838348389,0.1758681974533281,1000000.0
15.0,8.0,13.0,52.0,76.0,1.0,0.6277154746460176,14.0,1.0,53.13335192565191,4.0,1.0,10,23.0,0.3275066060413463,4.352010917616002,1099.0,0.0,4.0,27.32884658064516,8.408641413414568,8.0,2.0952942734506244,52.95707352567284,97.90141799999994,7.2338458811041795,0.6437329053878784,0.12543290866740398,1000000.0
44.39665301440775,6.0,9.0,74.6272811430562,127.0,2.0,0.6277154746460176,13.0,1.0,59.657061023775185,4.0,1.0,10,28.0,0.989799439629276,2.1290100036594986,632.0,0.0,0.0,27.32884658064516,10.138649553938723,31.0,2.0952942734506244,93.02405282146294,98.15442899999998,7.136086175841122,0.5308545231819153,0.16141151899336487,26.72164411449632
11.0,6.0,3.0,69.0,99.0,1.0,0.6277154746460176,5.0,1.0,28.774572697073317,4.0,1.0,10,17.0,0.5240895094892952,5.709648240398838,295.0,0.0,9.0,27.328846580645163,11.870613007298072,35.0,2.0952942734506244,11.27497647740012,100.80364499999996,6.898834997308017,0.9851771593093872,0.17138831693900233,1000000.0
21.0,5.0,13.0,80.11436331138816,16.0,1.0,0.6277154746460176,2.0,1.0,42.30419373909679,4.0,1.0,10,24.0,0.3643130492251323,8.945872270147376,896.0,0.0,2.0,27.32884658064516,8.28245185773365,17.0,2.0952942734506244,59.187644957812296,100.57916699999996,5.254219395505883,0.45885005593299866,0.16544728557229188,1000000.0
45.21707606473863,0.0,8.0,52.0,114.0,0.0,0.6277154746460176,3.0,1.0,30.58961071194996,4.0,1.0,10,17.0,1.869537249160981,2.431619779767524,806.0,1.0,4.0,27.32884658064516,8.31291749462679,33.0,2.0952942734506244,94.74308054062814,100.04859199999993,7.326817869242447,0.996726930141449,0.1610544879494386,25.109397726043778
31.661571186288892,32.0,1.0,52.99999999999999,126.0,0.0,0.6277154746460176,4.0,1.0,49.48030247887605,4.0,1.0,10,15.0,1.1095810315340922,0.7214626351229887,163.0,1.0,3.0,27.32884658064516,8.663380208241765,30.0,2.0952942734506244,29.777120216985733,97.75934799999997,9.133524361482692,1.3075006008148193,0.18342294942941711,1000000.0
38.0,1.0,15.0,70.44003397639673,17.0,1.0,0.6277154746460176,5.0,1.0,3.709869290391168,4.0,1.0,10,7.0,1.026621835654027,4.526432954433654,783.0,0.0,4.0,27.32884658064516,11.056734265857681,31.0,2.0952942734506244,67.64564778574032,99.88922899999994,8.901495041330998,1.1285988092422485,0.15043684170541155,1000000.0
14.0,53.0,0.0,78.77733819925342,57.0,0.0,0.6277154746460176,2.0,1.0,57.19396546851315,4.0,1.0,10,16.0,0.805976226643285,2.9133779709440244,1259.0,1.0,4.0,27.328846580645163,8.261982266009365,4.0,2.0952942734506244,66.00463754303459,96.51203399999997,7.612027171599402,1.2192023992538452,0.18415390463597256,1000000.0
42.285708799011566,9.0,2.0,61.0,48.0,2.0,0.6277154746460176,6.0,1.0,26.14008316762559,4.0,1.0,10,0.0,0.15215331791775788,9.052132535965166,415.0,0.0,4.0,27.32884658064516,8.767075761406641,13.0,2.0952942734506244,88.60100349536961,97.72007699999995,4.295809763324883,1.2636768817901611,0.11194563441656791,22.522919803604594
35.0,65.0,8.0,61.0,85.0,1.0,0.6277154746460176,0.0,1.0,28.388813708859935,4.0,1.0,10,10.0,0.48189466337256337,9.000239485410024,402.0,0.0,3.0,27.328846580645163,10.76029671984052,19.0,2.0952942734506244,44.024585386199206,97.42310899999993,7.497640734905792,1.203914761543274,0.1588131670272059,1000000.0
10.0,6.0,7.0,80.52229701632677,93.0,1.0,0.6277154746460176,3.0,1.0,29.903963758897127,4.0,1.0,10,22.0,1.9529796726711988,5.085359721241089,746.0,0.0,2.0,27.32884658064516,8.332609192901753,11.0,2.0952942734506244,48.89349394659783,100.75261899999998,5.556070589180012,0.48327895998954773,0.18624955079631575,1000000.0
36.0,0.0,9.0,52.0,81.0,2.0,0.6277154746460176,3.0,1.0,45.70265053311707,4.0,1.0,10,22.0,0.8260048333229819,5.143720430558287,635.0,1.0,5.0,27.32884658064516,8.0,12.0,2.0952942734506244,37.92457990041041,97.23853299999993,5.552616001589603,0.8774637579917908,0.17521603841961197,1000000.0
18.0,3.0,8.0,50.0,68.0,0.0,0.6277154746460176,3.0,1.0,0.7164026202254337,4.0,1.0,10,12.0,0.6208141340986173,9.108178065291249,351.0,1.0,0.0,27.32884658064516,6.0,10.0,2.0952942734506244,72.42074805032802,98.20116799999997,5.9908191933035715,1.1008111238479614,0.17717590529429983,1000000.0
37.0,16.0,15.0,59.0,100.0,1.0,0.6277154746460176,4.0,1.0,14.16153813132448,4.0,1.0,10,0.0,0.22198166303529074,4.54906093865515,30.0,0.0,3.0,27.32884658064516,5.0,12.0,2.0952942734506244,40.39372014210137,97.95369899999994,6.615470540257457,0.7744119167327881,0.1518628680568211,1000000.0
41.65238610057914,37.0,9.0,81.01188419715139,125.0,1.0,0.6277154746460176,0.0,1.0,40.016444208689784,4.0,1.0,10,25.0,1.5220495634126585,6.7251561943396965,799.0,0.0,2.0,27.32884658064516,11.375869176935543,20.0,2.0952942734506244,86.24571707442706,97.67481499999992,5.381670851605018,0.6870760321617126,0.15637023129242222,1000000.0
43.94267344719186,30.0,8.0,61.0,75.0,1.0,0.6277154746460176,4.0,1.0,55.706741113262964,4.0,1.0,10,18.0,1.3053989569547484,3.7043235160822823,159.0,0.0,4.0,27.32884658064516,7.0,10.0,2.0952942734506244,92.07283203401191,97.42310899999993,6.305521871360303,0.6737203001976013,0.1760620337113863,23.086185135043106
44.65944476555858,4.0,8.0,67.0,93.0,1.0,0.6277154746460176,3.0,1.0,51.41470458701927,4.0,1.0,10,19.0,0.41602911595651104,3.5726107920886117,142.0,0.0,3.0,27.32884658064516,7.0,25.0,2.0952942734506244,93.57467887275936,100.51028699999998,9.556917130414227,0.8328636884689331,0.19112144206333886,23.34115467029094
39.0,5.0,10.0,70.28912268863454,78.0,1.0,0.6277154746460176,0.0,1.0,49.274111234425966,4.0,1.0,10,13.0,1.6445241994046278,3.310051664161782,139.0,0.0,9.0,27.32884658064516,8.873085191569436,38.0,2.0952942734506244,76.84879777812424,100.48787699999995,7.836290503268572,0.8401279449462891,0.16947667895448387,1000000.0
10.0,2.0,6.0,62.0,43.0,2.0,0.6277154746460176,0.0,1.0,59.17463854553255,4.0,1.0,10,6.0,0.3831172594138079,2.6212663073582245,119.0,0.0,0.0,27.32884658064516,10.41894717970623,6.0,2.0952942734506244,70.02127141113809,99.53624299999996,9.251391075322896,0.5565915703773499,0.1566744931585794,1000000.0
10.0,1.0,9.0,57.0,66.0,1.0,0.6277154746460176,0.0,1.0,35.300061097220095,4.0,1.0,10,8.0,1.4088740500069532,8.423616421509237,721.0,1.0,5.0,27.328846580645163,8.0,38.0,2.0952942734506244,63.542854280836394,99.25058899999995,7.51165814005197,0.7214193940162659,0.18456880012665,1000000.0
26.0,0.0,10.0,51.0,106.0,1.0,0.6277154746460176,6.0,1.0,32.1378636991272,4.0,1.0,10,2.0,0.5566810779639149,7.434339368732607,967.0,1.0,4.0,27.32884658064516,8.0,13.0,2.0952942734506244,14.126214686502427,97.32026099999993,4.312852264279883,0.8616654276847839,0.15497956119804565,1000000.0
26.0,1.0,2.0,62.0,93.0,2.0,0.6277154746460176,0.0,1.0,16.179720411424086,4.0,1.0,10,22.0,1.2773634875076385,7.787763499290792,98.0,0.0,4.0,27.32884658064516,11.441820965716989,38.0,2.0952942734506244,69.56055013466224,99.00460399999993,7.062428394726548,0.813224732875824,0.17397996950902564,1000000.0
28.0,0.0,6.0,80.88835114772962,53.0,0.0,0.6277154746460176,0.0,1.0,33.09081955121094,4.0,1.0,10,21.0,0.2614466150972332,2.575063731302108,1307.0,1.0,2.0,27.32884658064516,8.0,33.0,2.0952942734506244,51.34123685020713,99.44747199999995,7.320395957071613,0.5489934086799622,0.15664763741330873,1000000.0
