Additive_3,V4_Ventilation Day,Additive_4,Initial C/N (%),Additive_2,Application Rate (%DW),M1_is Enclosed,Turning times,Initial GI (%),Material_3,Initial Moisture Content (%),Compost volume (m3),Period (d),V2_Ventilation Interval (min),V3_Ventilation Duration (min),V5_Ventilation rate (L/min/kg iniDW),Additive_1, Composting Method,Material_Main,Material_2,Initial pH,V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
4.0,0.0,1.0,24.0,7.0,4.946121384282013,1.0,2.0,27.32884658064516,3.0,61.0,0.15181,13.0,0.0,0.0,0.0,22.0,0.0,6,3.0,7.0,2.0,1.411,8.274599077313532,102.90332600000005,4.780334437910757,0.06731190532445908,0.2261896255275357,1000000.0
4.0,0.0,1.0,19.0,10.0,8.483420369564794,1.0,7.0,27.32884658064516,4.0,52.0,0.15181,34.0,0.0,0.0,0.0,38.0,2.0,6,6.0,12.054329747161034,2.0,1.411,15.57210994762326,103.49203900000003,7.013910321471506,0.2384870946407318,0.15122500355765792,1000000.0
4.0,0.0,1.0,10.0,10.0,5.128157112724286,1.0,3.0,27.32884658064516,9.0,53.0,0.15181,14.0,0.0,0.0,0.0,15.0,2.0,6,2.0,11.69892786848669,2.0,1.411,27.54045046820167,104.48345700000006,7.344654439131625,0.11001917719841003,0.1721516526613623,1000000.0
4.0,0.0,1.0,37.0,7.0,9.027581730781122,1.0,12.0,27.32884658064516,5.0,76.07441549760779,0.15181,20.0,0.0,0.0,0.0,36.0,2.0,6,3.0,11.127021926244062,2.0,1.411,16.41291879078867,101.19465166666669,6.915173350025077,0.24675670266151428,0.16257203272273812,1000000.0
4.0,0.0,1.0,41.7886685803822,1.0,0.5368343976608341,1.0,7.0,27.32884658064516,9.0,57.0,0.15181,114.0,0.0,0.0,0.0,34.0,0.0,6,6.0,7.0,2.0,1.411,58.96381136691929,103.23057200000002,5.011688261902538,0.22040127217769623,0.225827296546021,17.904455465705684
4.0,0.0,1.0,42.21789469775963,5.0,6.996458617109782,0.0,4.0,27.32884658064516,3.0,76.36864486248501,0.15181,46.0,0.0,0.0,0.8242439521172562,23.0,2.0,6,5.0,9.752050672900847,0.0,1.411,59.569449418538845,104.82030600000003,7.087111715467677,0.6172122955322266,0.1662851289776183,19.691326092264323
4.0,0.0,1.0,40.69980651566641,15.0,7.226799308080564,1.0,5.0,27.32884658064516,5.0,64.0,0.15181,123.0,0.0,0.0,0.0,21.0,0.0,6,5.0,5.0,2.0,1.411,57.42742699360531,103.20685600000003,4.726859462766296,0.6910340785980225,0.21910820829118893,15.58603712349965
4.0,0.0,1.0,11.0,7.0,6.746134403380337,1.0,5.0,27.328846580645163,4.0,62.0,0.15181,17.0,0.0,0.0,0.0,17.0,2.0,6,3.0,6.0,2.0,1.411,32.037765301342176,104.71433600000005,7.062650297646414,-0.06004472076892853,0.15719462732045472,1000000.0
4.0,0.0,1.0,25.0,11.0,3.9511829578328923,0.0,23.0,27.32884658064516,0.0,74.40287374705954,0.15181,16.0,0.0,0.0,0.0,13.0,2.0,6,4.0,11.033516300005534,2.0,1.411,45.277165406497225,100.67628166666671,8.161601833562019,0.08480141311883926,0.14497798027314124,1000000.0
4.0,0.0,1.0,14.0,13.0,8.828068721589844,1.0,6.0,27.328846580645163,5.0,53.0,0.15181,69.0,0.0,0.0,0.0,11.0,2.0,6,6.0,11.093359622880904,2.0,1.411,51.255721400996144,103.30787700000005,6.23438844857471,0.1393856704235077,0.133446458689923,1000000.0
4.0,0.0,1.0,40.0,1.0,2.7718851353559586,1.0,4.0,27.32884658064516,2.0,78.50862799001479,0.15181,37.0,0.0,0.0,0.0,38.0,2.0,6,2.0,5.0,2.0,1.411,7.210683438222569,105.01762600000004,7.27942586259234,0.5876340866088867,0.16001281237723583,1000000.0
4.0,0.0,1.0,37.0,6.0,7.096602737893719,1.0,4.0,27.328846580645163,9.0,65.0,0.15181,106.0,0.0,0.0,0.0,23.0,0.0,6,5.0,5.401021510450973,2.0,1.411,37.96235333680106,103.20685600000003,4.726859462766296,0.22973321378231049,0.21899724251166136,1000000.0
4.0,0.0,1.0,24.0,2.0,5.932126773648797,1.0,1.0,28.31944295775451,9.0,61.0,0.15181,23.0,0.0,0.0,0.0,25.0,2.0,6,5.0,8.0,2.0,1.411,32.60002627933238,105.87425600000002,7.381113700709087,0.20218530297279358,0.2170930937180906,1000000.0
4.0,0.0,1.0,31.0,11.0,3.603973107687252,1.0,27.0,27.572115725368285,9.0,77.44129423580972,0.15181,55.0,0.0,0.0,0.0,33.0,2.0,6,4.0,11.820168247470813,2.0,1.411,32.23790560068074,101.35325266666669,8.21947410844983,0.10066817700862885,0.15447778377003352,1000000.0
4.0,0.0,1.0,12.0,13.0,3.55712008596694,0.0,4.0,27.32884658064516,2.0,55.0,0.15181,116.0,0.0,0.0,0.0,25.0,2.0,6,2.0,10.235212416265401,2.0,1.411,21.330504274195043,105.01762600000004,7.00917532250195,0.21633407473564148,0.12895017189965277,1000000.0
4.0,0.0,1.0,18.492782782698235,11.0,3.3265670138400854,0.0,1.0,27.32884658064516,2.0,55.0,0.15181,122.0,0.0,0.0,0.0,36.0,2.0,6,12.0,10.459850303676454,2.0,1.411,53.509104736413796,101.35658300000001,7.00917532250195,0.2273177206516266,0.1096602260757153,1000000.0
4.0,0.0,1.0,21.0,3.0,9.368619874354799,1.0,4.0,28.386515983188904,9.0,74.13922988434143,0.15181,42.0,0.0,0.0,0.0,17.0,2.0,6,6.0,7.0,2.0,1.411,24.095105132834238,105.82547600000004,7.087111715467677,-0.06302510201931,0.2170765617238682,1000000.0
4.0,0.0,1.0,11.0,7.0,6.493427551859731,1.0,16.0,27.32884658064516,9.0,55.0,0.15181,20.0,0.0,0.0,0.0,23.0,2.0,6,6.0,9.083636546423204,2.0,1.411,55.0320178821336,101.3361886666667,7.1610067764940855,0.2296454757452011,0.14108205286589545,1000000.0
4.0,0.0,1.0,32.0,7.0,7.983522418552167,0.0,0.0,27.32884658064516,9.0,59.0,0.15181,133.0,0.0,0.0,0.0,37.0,2.0,6,4.0,5.0,2.0,1.411,38.05834423057502,105.34146600000004,7.00917532250195,0.47704407572746277,0.1366392870057223,1000000.0
4.0,0.0,1.0,39.0,7.0,2.6508581480517357,0.0,6.0,27.32884658064516,2.0,62.0,0.15181,28.0,0.0,0.0,0.0,30.0,1.0,6,2.0,5.0,2.0,1.411,52.79907517789019,101.49413200000005,7.751191104970969,0.564710795879364,0.19034620362530988,1000000.0
4.0,0.0,1.0,26.0,3.0,8.419641779537123,1.0,0.0,27.32884658064516,2.0,83.5548127484918,0.15181,48.0,0.0,0.0,0.0,37.0,2.0,6,2.0,5.0,2.0,1.411,45.460741985165484,105.06358600000003,7.087111715467677,0.5865800380706787,0.11683201659554798,1000000.0
4.0,0.0,1.0,26.0,3.0,3.3485598160492653,1.0,0.0,29.511578143502984,4.0,79.27105113795042,0.15181,88.0,0.0,0.0,0.0,11.0,2.0,6,3.0,6.0,2.0,1.411,7.553651436674051,104.82093600000002,6.322064246220466,-0.033233460038900375,0.14353692011029698,1000000.0
4.0,0.0,1.0,45.30902816586676,15.0,2.3061236762778803,0.0,2.0,27.32884658064516,0.0,59.0,0.15181,80.0,0.0,0.0,0.0,19.0,2.0,6,0.0,10.527473601618922,2.0,1.411,63.931038742038005,103.53003500000004,7.00917532250195,0.05096839740872383,0.1516899355177677,12.730723396517442
4.0,0.0,1.0,32.0,1.0,9.68993554220732,0.0,8.0,27.32884658064516,2.0,73.14369614629324,0.15181,53.0,0.0,0.0,0.0,36.0,2.0,6,5.0,9.204781294551461,2.0,1.411,53.297698782262415,103.59309000000003,7.175240820745296,0.28960198163986206,0.130624247983674,1000000.0
4.0,0.0,1.0,31.0,8.0,5.672376014132371,1.0,3.0,27.32884658064516,4.0,80.30288286128962,0.15181,111.0,0.0,0.0,0.0,36.0,1.0,6,6.0,8.06572905515659,2.0,1.411,51.88795963557662,103.13805700000006,7.544864917375314,0.15338334441184998,0.2108510968345037,1000000.0
4.0,0.0,1.0,39.0,3.0,7.780825316340458,0.0,6.0,27.32884658064516,4.0,81.4579374312907,0.15181,36.0,0.0,0.0,0.0,11.0,2.0,6,6.0,5.0,2.0,1.411,49.708656486767765,102.88899700000003,6.326799245190022,0.4452705681324005,0.13876232029339203,1000000.0
4.0,0.0,1.0,43.470365536818406,12.0,8.179221764399001,0.0,3.0,27.32884658064516,2.0,80.52570092709266,0.15181,93.0,0.0,0.0,0.0,38.0,1.0,6,0.0,8.745037226226476,2.0,1.411,61.33668577245077,103.13805700000006,7.544864917375314,0.1858869045972824,0.13945837698594757,13.610075657282387
4.0,0.0,1.0,11.0,11.0,4.146914176114462,1.0,1.0,27.32884658064516,3.0,53.0,0.15181,97.0,0.0,0.0,0.0,27.0,2.0,6,3.0,9.399656822369238,2.0,1.411,35.968683148561105,105.06358600000003,7.00917532250195,0.2961196005344391,0.16789626279434267,1000000.0
4.0,0.0,1.0,45.319868841854216,10.0,7.547246669175514,1.0,0.0,28.58852039488448,0.0,72.56114873350101,0.15181,79.0,0.0,0.0,0.0,11.0,0.0,6,2.0,9.980081583687342,2.0,1.411,63.9463349358563,101.93616500000003,4.039748386484812,0.2102440595626831,0.1518494967629317,12.706956309025633
4.0,0.0,1.0,24.0,13.0,8.948396395680884,1.0,0.0,27.328846580645163,9.0,54.0,0.15181,60.0,0.0,0.0,0.0,18.0,2.0,6,3.0,9.11341365445482,2.0,1.411,26.548529754877467,105.17917600000003,7.087111715467677,0.07755608856678009,0.1654329536505476,1000000.0
4.0,0.0,1.0,40.0,8.0,7.530072550375209,1.0,7.0,27.32884658064516,5.0,68.0,0.15181,102.0,0.0,0.0,0.0,33.0,2.0,6,5.0,8.122805543539135,2.0,1.411,48.852471212705424,104.16339700000005,6.843563131890467,0.15338334441184998,0.18638464799907362,1000000.0
4.0,0.0,1.0,10.0,3.0,3.8485281689029964,0.0,5.0,27.32884658064516,0.0,75.68426358798243,0.15181,77.0,0.0,0.0,0.0,33.0,1.0,6,4.0,5.0,2.0,1.411,40.20604104273203,103.13805700000006,7.544864917375314,0.47666671872138977,0.1512846100219917,1000000.0
4.0,0.0,1.0,40.2778477927972,9.0,9.45554946317837,1.0,5.0,27.32884658064516,0.0,78.77554585567843,0.15181,130.0,0.0,0.0,0.0,14.0,2.0,6,4.0,5.0,2.0,1.411,56.83204323563685,104.49409600000003,7.291179463987161,0.47704407572746277,0.15050327164129276,14.83399459110632
4.0,0.0,1.0,33.0,9.0,1.4832426333447837,1.0,6.0,27.32884658064516,2.0,75.82147074636983,0.15181,133.0,0.0,0.0,0.0,30.0,0.0,6,3.0,8.0,2.0,1.411,30.93199319414939,103.05271800000003,4.561247272154812,0.2723754346370697,0.21350049815645528,1000000.0
4.0,0.0,1.0,15.0,1.0,4.174442057887675,1.0,2.0,27.32884658064516,9.0,62.0,0.15181,108.0,0.0,0.0,0.0,22.0,0.0,6,5.0,8.0,2.0,1.411,9.202785853852834,103.25281600000002,5.177300452514022,0.17904724180698395,0.18253597119423207,1000000.0
4.0,0.0,1.0,22.0,10.0,4.532854513729383,1.0,5.0,27.328846580645163,3.0,71.54249992182683,0.15181,24.0,0.0,0.0,0.0,37.0,1.0,6,4.0,5.0,2.0,1.411,33.76594376606962,103.13805700000006,7.916803295582452,0.44985535740852356,0.2054577433790444,1000000.0
4.0,2.0,1.0,44.29677276080929,3.0,7.971255390798346,1.0,4.0,27.32884658064516,2.0,60.0,0.15181,59.0,0.0,0.0,0.22541014787450614,17.0,2.0,6,0.0,5.0,0.0,1.411,62.502746365501906,104.36904900000005,8.206688165795702,0.27067652344703674,0.18481335322853287,20.98378799963232
4.0,0.0,1.0,19.0,11.0,8.650905898333136,0.0,1.0,27.32884658064516,5.0,57.0,0.15181,31.0,0.0,0.0,0.0,31.0,2.0,6,6.0,11.022128283658777,2.0,1.411,26.015674477797727,105.34146600000004,7.228756011709098,0.25607043504714966,0.14335380388998029,1000000.0
4.0,0.0,1.0,17.0,5.0,7.129369249322143,0.0,1.0,27.32884658064516,3.0,74.46690464270554,0.15181,28.0,0.0,0.0,0.0,24.0,2.0,6,3.0,10.470164409602257,2.0,1.411,18.55825279935447,105.06358600000003,7.381113700709087,0.32487213611602783,0.14469890842085456,1000000.0
4.0,3.0,1.0,27.0,8.0,2.6685560535440134,1.0,1.0,27.32884658064516,9.0,72.87425533312269,0.15181,31.0,0.0,0.0,1.8528277554127859,14.0,2.0,6,4.0,9.778117523970655,0.0,1.411,55.518538798862814,103.18648700000006,8.630336603522334,0.3796140253543854,0.2034383481375719,1000000.0
4.0,0.0,1.0,11.0,7.0,4.679215712550545,1.0,3.0,27.996602578796654,2.0,81.79546043446345,0.15181,47.0,0.0,0.0,0.0,14.0,2.0,6,6.0,8.0,2.0,1.411,54.15041685356699,104.92040600000004,7.369115856952888,0.0036655233707278967,0.19031264645043822,1000000.0
4.0,0.0,1.0,10.0,9.0,9.063654150193983,1.0,2.0,27.32884658064516,2.0,82.45737159203877,0.15181,133.0,0.0,0.0,0.0,10.0,2.0,6,5.0,11.408830583604935,2.0,1.411,15.047198541796993,103.87777100000002,6.322064246220466,0.1397630274295807,0.15073612834353758,1000000.0
4.0,0.0,1.0,31.0,1.0,7.0701754348356385,1.0,5.0,27.32884658064516,3.0,83.92128795388096,0.15181,72.0,0.0,0.0,0.0,21.0,1.0,6,6.0,6.0,2.0,1.411,41.58522885838544,102.94073700000007,7.798606213264413,-0.02831946685910225,0.21121499735422208,1000000.0
4.0,0.0,1.0,21.0,6.0,3.0182081763091846,1.0,3.0,27.32884658064516,3.0,50.0,0.15181,109.0,0.0,0.0,0.0,24.0,2.0,6,2.0,7.0,2.0,1.411,48.635241515297906,105.01762600000004,7.00917532250195,0.21364204585552216,0.20089035494493995,1000000.0
4.0,1.0,1.0,11.0,8.0,7.209607541619523,1.0,0.0,27.32884658064516,9.0,76.17740614382963,0.15181,128.0,0.0,0.0,1.504603501192377,34.0,2.0,6,5.0,10.663808209383554,0.0,1.411,33.46816227165167,104.05648700000005,8.185083075996678,0.49115094542503357,0.13572213298936714,1000000.0
4.0,0.0,1.0,28.0,8.0,4.863126603382788,0.0,2.0,27.32884658064516,3.0,75.33648113675896,0.15181,54.0,0.0,0.0,0.0,22.0,2.0,6,0.0,6.0,2.0,1.411,28.417559717142307,104.70679600000003,7.087111715467677,-0.0988941341638565,0.13870429497215436,1000000.0
4.0,0.0,1.0,42.30137572451588,13.0,7.948083238775919,0.0,4.0,27.328846580645163,0.0,50.0,0.15181,38.0,0.0,0.0,0.0,38.0,2.0,6,6.0,7.0,2.0,1.411,59.68724114729191,105.01762600000004,7.025684566703237,0.068333700299263,0.1371916865177325,20.005481058292087
4.0,0.0,1.0,29.0,10.0,4.618471071905171,0.0,8.0,27.32884658064516,5.0,64.0,0.15181,73.0,0.0,0.0,0.0,33.0,2.0,6,3.0,6.0,2.0,1.411,54.70622011815348,103.87097000000003,6.843563131890467,0.15579524636268616,0.16799118776628513,1000000.0
4.0,0.0,1.0,31.0,8.0,2.852445040336522,0.0,2.0,27.32884658064516,2.0,56.0,0.15181,35.0,0.0,0.0,0.0,25.0,2.0,6,2.0,6.0,2.0,1.411,38.57208091600514,105.06358600000003,7.17952251208299,0.21891966462135315,0.17307510791996247,1000000.0
4.0,0.0,1.0,19.0,5.0,4.709055532599669,0.0,6.0,27.328846580645163,4.0,56.0,0.15181,95.0,0.0,0.0,0.0,20.0,2.0,6,6.0,8.336869285433288,2.0,1.411,50.20278193224051,103.54719700000004,6.843563131890467,0.11685009300708771,0.14027519272733988,1000000.0
4.0,0.0,1.0,39.0,6.0,7.868667490476857,1.0,0.0,27.32884658064516,0.0,54.04608721433772,0.15181,59.0,0.0,0.0,0.32145915778258716,35.0,0.0,6,2.0,4.331485213816163,2.0,1.411,10.534407716561393,103.35501600000003,4.8047958557320225,0.6472995281219482,0.15656679520279967,1000000.0
4.0,0.0,1.0,40.0,15.0,3.5041205834759266,1.0,8.0,30.31919264086959,0.0,63.0,0.15181,24.0,0.0,0.0,0.0,23.0,2.0,6,0.0,8.963314327369487,2.0,1.411,8.744138960293842,103.70292000000003,7.215501510097604,0.3643781244754791,0.18358749356069656,1000000.0
4.0,0.0,1.0,43.83002550610672,0.0,7.004092784171338,1.0,3.0,27.32884658064516,3.0,83.8046658462331,0.15181,45.0,0.0,0.0,0.0,37.0,0.0,6,5.0,9.574479329589183,2.0,1.411,61.84416598911658,102.67090000000002,5.2552368454797485,0.2948329746723175,0.17589807402905486,18.863245934936266
4.0,0.0,1.0,37.0,13.0,2.8659525057541577,0.0,7.0,27.32884658064516,4.0,70.0,0.15181,17.0,0.0,0.0,0.0,28.0,2.0,6,6.0,9.488900001697216,2.0,1.411,51.69886310534899,103.88551700000004,6.8970381070349305,0.2384870946407318,0.1453081930776873,1000000.0
4.0,0.0,1.0,20.0,1.0,4.823111120606511,1.0,2.0,27.32884658064516,2.0,83.03658294913929,0.15181,69.0,0.0,0.0,0.0,14.0,1.0,6,4.0,9.336382474727627,2.0,1.411,38.231998882610405,102.89311700000003,8.15854674771535,0.14410603046417236,0.19550582341052686,1000000.0
4.0,6.0,1.0,37.0,5.0,8.152191038333015,0.0,19.0,29.566136669574142,4.0,64.0,0.15181,83.0,0.0,0.0,0.41198264597234946,36.0,2.0,6,5.0,10.879432344900707,0.0,1.411,51.969073331732176,100.5076826666667,7.1372433799038,0.5211963057518005,0.16173192105256773,1000000.0
4.0,0.0,1.0,34.0,2.0,2.4243991386642625,1.0,4.0,27.32884658064516,0.0,63.0,0.15181,23.0,0.0,0.0,0.0,30.0,0.0,6,4.0,9.038483949143759,2.0,1.411,22.04684593023725,103.30905600000004,5.0987978409734325,0.2917032837867737,0.21697206308508168,1000000.0
4.0,0.0,1.0,24.0,8.0,3.7716128616699374,1.0,5.0,27.32884658064516,5.0,70.65391488116039,0.15181,87.0,0.0,0.0,0.0,23.0,2.0,6,6.0,8.092321760052151,2.0,1.411,25.908720643879363,105.09818600000004,7.00917532250195,0.222378671169281,0.2234962686692403,1000000.0
4.0,0.0,1.0,27.0,13.0,6.627320313897673,1.0,4.0,27.32884658064516,9.0,74.56301228200164,0.15181,75.0,0.0,0.0,0.0,24.0,0.0,6,0.0,8.686660975246593,2.0,1.411,35.67141019218046,103.40417600000002,4.726859462766296,0.2322731763124466,0.2011792017686617,1000000.0
4.0,0.0,1.0,11.0,8.0,7.6914818548794175,0.0,1.0,27.32884658064516,2.0,62.0,0.15181,70.0,0.0,0.0,0.0,23.0,2.0,6,2.0,5.0,2.0,1.411,17.896706354577805,104.70679600000003,7.00917532250195,0.5372892022132874,0.14158432610597874,1000000.0
4.0,0.0,1.0,43.117488163998196,2.0,6.188082009294944,1.0,0.0,27.32884658064516,3.0,73.75307006442893,0.15181,64.0,0.0,0.0,0.0,18.0,2.0,6,3.0,8.0,2.0,1.411,60.83877579940145,104.76029600000004,7.087111715467677,-0.04582939296960831,0.16149310972503708,12.522650650119681
4.0,0.0,1.0,22.0,10.0,8.63134599961952,0.0,5.0,27.32884658064516,0.0,70.70638300692319,0.15181,99.0,0.0,0.0,0.0,36.0,1.0,6,6.0,11.634358025277916,2.0,1.411,7.980965615740008,102.74457900000007,7.544864917375314,0.2273177206516266,0.1548272979059197,1000000.0
4.0,0.0,1.0,38.0,13.0,7.652642411859717,1.0,7.0,27.32884658064516,2.0,64.0,0.15181,38.0,0.0,0.0,0.0,31.0,2.0,6,4.0,7.0,2.0,1.411,43.112160393779234,103.88551700000004,6.860072376091754,0.05075044557452202,0.1811316929583775,1000000.0
4.0,0.0,1.0,28.0,0.0,4.032071070448352,0.0,1.0,27.32884658064516,4.0,60.0,0.15181,61.0,0.0,0.0,0.0,28.0,2.0,6,4.0,7.0,2.0,1.411,16.611264175759356,103.58600900000003,7.34085301135678,-0.055093083530664444,0.16530972245501366,1000000.0
4.0,0.0,1.0,20.0,12.0,9.450268743549582,1.0,5.0,27.32884658064516,9.0,65.0,0.15181,18.0,0.0,0.0,0.0,28.0,1.0,6,3.0,8.0,2.0,1.411,53.16513335815439,103.41593700000004,7.598339892519776,0.11541306227445602,0.22944806686624702,1000000.0
4.0,0.0,1.0,12.0,12.0,6.634943485930187,1.0,5.0,27.32884658064516,0.0,64.0,0.15181,69.0,0.0,0.0,0.0,12.0,2.0,6,2.0,8.965561731585227,2.0,1.411,27.75152549996772,104.58000500000001,7.369115856952888,0.05940663814544678,0.17098494066074943,1000000.0
4.0,0.0,1.0,20.0,15.0,5.190507176460678,1.0,3.0,27.32884658064516,3.0,82.8269001221611,0.15181,39.0,0.0,0.0,0.0,12.0,0.0,6,4.0,5.0,2.0,1.411,30.434554004292487,102.82564500000002,5.007367438916531,0.6197175979614258,0.2003459998566364,1000000.0
4.0,0.0,1.0,23.57838797885105,13.0,7.752524502961439,1.0,1.0,27.328846580645163,4.0,78.4489257053688,0.15181,65.0,0.0,0.0,0.0,33.0,2.0,6,5.0,7.0,2.0,1.411,50.68867396331416,105.06358600000003,7.087111715467677,0.0794757753610611,0.16214425257497025,1000000.0
4.0,0.0,1.0,25.0,10.0,5.081562596503552,1.0,0.0,27.328846580645163,3.0,63.0,0.15181,88.0,0.0,0.0,0.0,16.0,1.0,6,5.0,5.0,2.0,1.411,54.42668458519273,103.16896700000005,7.826869058860523,0.47666671872138977,0.19127353001579722,1000000.0
4.0,0.0,1.0,21.0,7.0,2.8390546027575305,0.0,2.0,27.32884658064516,5.0,52.0,0.15181,108.0,0.0,0.0,0.0,34.0,2.0,6,3.0,8.0,2.0,1.411,8.596252891449803,105.34146600000004,7.00917532250195,0.1453782469034195,0.16096315135379394,1000000.0
4.0,0.0,1.0,24.0,11.0,9.387038439487291,1.0,7.0,27.32884658064516,4.0,72.93320601932001,0.15181,13.0,0.0,0.0,0.0,36.0,0.0,6,5.0,5.0,2.0,1.411,43.138424878649886,101.32216600000005,4.614722247299274,0.6151539087295532,0.1766102403022275,1000000.0
4.0,0.0,1.0,16.0,10.0,3.5496444741871374,0.0,3.0,27.32884658064516,2.0,61.0,0.15181,63.0,0.0,0.0,0.0,31.0,2.0,6,6.0,10.842358246442721,2.0,1.411,11.838640176063981,105.01762600000004,7.087111715467677,0.16517671942710876,0.09706055431198912,1000000.0
4.0,0.0,1.0,37.0,3.0,3.9064473931822397,0.0,5.0,27.32884658064516,9.0,55.0,0.15181,112.0,0.0,0.0,0.0,20.0,2.0,6,3.0,7.0,2.0,1.411,46.7434629084624,104.93871600000004,7.00917532250195,-0.008608827367424965,0.18657579379010522,1000000.0
4.0,0.0,1.0,16.0,5.0,6.142713654059281,0.0,7.0,27.32884658064516,5.0,65.0,0.15181,114.0,0.0,0.0,0.0,38.0,2.0,6,2.0,5.0,2.0,1.411,41.37336093374026,104.16339700000005,6.843563131890467,0.5340049266815186,0.15102635575561996,1000000.0
4.0,0.0,1.0,40.0,2.0,2.674735772103717,0.0,0.0,27.32884658064516,2.0,77.64410778353941,0.15181,102.0,0.0,0.0,0.0,24.0,2.0,6,2.0,9.37617278695689,2.0,1.411,29.018983087267618,105.06358600000003,7.00917532250195,0.21633407473564148,0.11017733785999254,1000000.0
4.0,0.0,1.0,28.0,10.0,1.0695588672153729,1.0,5.0,27.32884658064516,9.0,71.2154507698389,0.15181,30.0,0.0,0.0,0.0,11.0,0.0,6,0.0,7.0,2.0,1.411,46.774342199226695,104.11811100000003,4.2593290756919595,0.027109483256936073,0.2451705341700516,1000000.0
4.0,0.0,1.0,11.0,11.0,9.231106225509304,1.0,6.0,27.32884658064516,3.0,59.0,0.15181,99.0,0.0,0.0,0.0,28.0,0.0,6,6.0,5.312449141403205,2.0,1.411,24.88124045443783,101.41706600000003,4.561247272154812,0.16661177575588226,0.1320235636911371,1000000.0
4.0,0.0,1.0,43.61037241386396,1.0,5.711746193611861,0.0,9.0,27.32884658064516,9.0,53.0,0.15181,28.0,0.0,0.0,0.0,18.0,2.0,6,5.0,6.0,2.0,1.411,61.534235475962056,101.31444166666668,7.469242805986705,0.04796440526843071,0.1598649621274104,23.770283586710146
4.0,0.0,1.0,35.0,10.0,9.055935293816162,1.0,0.0,27.32884658064516,0.0,57.0,0.15181,73.0,0.0,0.0,0.0,19.0,0.0,6,6.0,7.0,2.0,1.411,48.70091459450375,102.98713600000002,4.726859462766296,0.11781621724367142,0.1686873430967797,1000000.0
4.0,0.0,1.0,19.0,15.0,2.9448336440939524,1.0,2.0,27.32884658064516,3.0,66.0,0.15181,125.0,0.0,0.0,0.0,35.0,0.0,6,2.0,8.0,2.0,1.411,52.68090910698028,103.35501600000003,4.726859462766296,0.34453096985816956,0.21372656447850116,1000000.0
4.0,0.0,1.0,28.859567718705414,3.0,2.8249652948900943,1.0,0.0,27.32884658064516,2.0,70.77688253095907,0.15181,87.0,0.0,0.0,0.0,17.0,2.0,6,3.0,8.79956622041695,2.0,1.411,14.388837843717498,104.76029600000004,7.00917532250195,0.1442709118127823,0.1522539676282506,1000000.0
4.0,0.0,1.0,21.0,3.0,8.667368259145592,1.0,2.0,27.32884658064516,0.0,73.62283074499297,0.15181,106.0,0.0,0.0,0.0,33.0,0.0,6,6.0,10.264197200157609,2.0,1.411,32.59648476304258,103.35501600000003,4.726859462766296,0.31076526641845703,0.1913618755764267,1000000.0
4.0,0.0,1.0,42.289652157589096,12.0,5.1535796516485135,0.0,5.0,27.32884658064516,5.0,63.0,0.15181,111.0,0.0,0.0,0.0,24.0,2.0,6,5.0,11.01639367939929,2.0,1.411,59.670699194358214,105.29550600000005,7.00917532250195,0.29631322622299194,0.15903599599670107,12.648826475828232
4.0,0.0,1.0,42.10688869114532,12.0,7.5126265300446855,0.0,1.0,27.32884658064516,4.0,63.0,0.15181,74.0,0.0,0.0,0.0,16.0,2.0,6,3.0,6.0,2.0,1.411,59.41281994320605,104.90384600000003,7.291179463987161,-0.033233460038900375,0.1471513002428698,12.334661727640801
4.0,0.0,1.0,26.0,10.0,3.688216323806354,1.0,0.0,27.32884658064516,3.0,63.0,0.15181,42.0,0.0,0.0,0.0,38.0,1.0,6,2.0,10.072260738674924,2.0,1.411,37.2912954458809,103.18401700000005,7.622801310341041,0.19585305452346802,0.172536097063203,1000000.0
4.0,0.0,1.0,30.0,15.0,8.945167142506733,0.0,4.0,27.32884658064516,2.0,60.0,0.15181,129.0,0.0,0.0,0.0,37.0,1.0,6,2.0,10.420905354350289,2.0,1.411,33.687333723642055,103.13805700000006,7.544864917375314,0.14771609008312225,0.15772319937791354,1000000.0
4.0,0.0,1.0,37.0,11.0,6.200813301949402,1.0,5.0,27.32884658064516,0.0,71.33523222441482,0.15181,79.0,0.0,0.0,0.0,14.0,2.0,6,6.0,8.0,2.0,1.411,8.605596619264583,104.68256600000004,7.291179463987161,0.05763979256153107,0.20337784205228351,1000000.0
4.0,0.0,1.0,10.0,1.0,3.780115028383247,0.0,2.0,27.32884658064516,3.0,69.0,0.15181,67.0,0.0,0.0,0.0,28.0,2.0,6,13.0,8.0,2.0,1.411,27.412661852713796,101.35658300000001,7.34085301135678,0.15029224753379822,0.13096684414677323,1000000.0
4.0,0.0,1.0,33.0,8.0,9.000176002711193,0.0,0.0,27.32884658064516,3.0,59.0,0.15181,100.0,0.0,0.0,0.0,17.0,1.0,6,2.0,9.585398213368586,2.0,1.411,32.470846559354825,102.86594700000005,7.544864917375314,0.05940663814544678,0.15387349410595552,1000000.0
4.0,5.0,1.0,15.0,3.0,5.280538727077687,0.0,0.0,27.32884658064516,2.0,63.0,0.15181,126.0,0.0,0.0,1.1033312048465571,34.0,2.0,6,4.0,10.397416279649999,0.0,1.411,51.323456945294126,103.29778700000004,5.851026204321969,0.4494648277759552,0.12568222074154184,1000000.0
