Additive_1,Additive_2,Additive_3,Material_Main,Material_3,V6_Extra,Period (d),V4_Ventilation Day,V3_Ventilation Duration (min),V2_Ventilation Interval (min),Turning times,Application Rate (%DW),Compost volume (m3),Initial Moisture Content (%),V5_Ventilation rate (L/min/kg iniDW),Initial TN (%),Initial C/N (%),V1_Ventilation Type,Initial pH,Initial TC (%),Additive Species,Initial NH3-N (g/kg),Initial density (kg/L),Initial FW (kg),Initial DW (kg),Initial NO2-N (g/kg),CO2-C (g)
10,1,1,4,3,1,75.01062955139784,70.90845354221139,26.930315190676318,293.24787968095256,6.403782022690024,26.062256620256044,1.9349254712232011,18.25923857916496,12.424489888435465,2.38969037570157,10.242676581853157,1,0.3919268972200343,8.67987449348803,1,2.1751072327103405,0.1959429242044689,2302.79338909811,498.332331510282,0.8743717471586305,[187133.89]
9,5,4,4,4,0,67.38839088372319,27.354332461789514,3.6103761124933547,224.8525638960887,6.269225257859529,16.647518858349155,2.4421205791635425,9.636902094014264,17.8106320961487,1.110528394808607,33.85192308743113,0,5.5252183949556954,47.998931169525065,2,5.9740291293804955,0.652514684969324,2754.7517349641785,650.2939669787996,8.917921374804495,[187856.2]
4,2,0,1,8,0,61.14485016308267,37.90601102014393,0.8704989450733727,458.91702290838134,11.406751002098465,34.62365588962961,2.5031483129781886,6.5914884470251955,0.45662574317383453,1.1845164585161485,19.053523999829224,1,8.883771558634558,26.742937707595132,1,6.7484415083235,0.050580141498379756,2857.0361566885304,674.257619818208,10.25310481587148,[201437.28]
23,3,3,1,8,3,100.02343819886283,9.571358408331548,24.861729541988144,244.2419873605533,0.44491400128520553,34.6999077828773,2.5098925984820153,13.669405306004322,13.498893920686996,3.1538931125245635,5.1729346643997385,1,7.278087972845227,34.43562602050979,0,7.0355753759189446,1.510767412227611,1899.968765066905,756.3677232765987,3.965437319717906,[185948.08]
18,3,3,2,1,0,73.75055184321597,0.5180662406887735,26.449535642601514,245.16125669403442,7.996370664185037,11.010059999040859,2.263801416445616,68.17197666152215,2.3787162214191704,1.3579800160749456,1.2313577130403845,1,0.6082728061731753,45.03797450491709,1,2.249621136506675,1.1917132638607006,2663.984699799484,441.84396954293584,3.0205251858014877,[192718.39]
16,0,1,2,6,0,16.279791119961057,18.488117237867023,25.351947554298622,377.34153140959774,8.13244827184042,6.401635908192309,2.0972882865564157,4.672411207375536,1.6963102310308136,2.2692247209890004,17.75044710042718,2,7.416342963434263,44.03303276491957,2,12.539784208961166,2.132798919227406,2779.8812747979637,840.3014464427816,6.510583858423101,[185108.31]
16,2,4,4,0,0,77.23661386439066,37.32816501496076,8.252128687202875,52.493379698862284,11.043409870976957,4.557077506995703,2.2933011182791576,52.74096104419497,12.242604557821668,0.7689346008347955,15.91580509150744,2,0.21215332005437693,13.219599780581916,4,6.002781703455255,0.4654914491741158,1878.000890710393,668.5279173480355,1.8355595649111958,[187604.06]
27,3,1,4,3,1,111.25795377969824,72.82510100372936,29.70198579157549,45.20731270781556,7.89742119390343,29.57037994283152,2.1677363043696336,63.63846958325372,4.456720642601106,2.2288033893702437,28.14394719226491,0,7.775285018308428,2.304223024079411,0,2.0919025403657088,0.1372145395885203,2100.6938246942614,498.8863014388514,8.733581468872533,[201350.52]
22,3,3,4,0,0,108.25373496070401,33.914243423125455,10.917954498748294,234.5763502857045,11.206325777323139,23.684721586365697,2.503808944631895,57.451454081162396,11.382409964861088,0.9064678317438468,18.814033928606563,0,8.400896005635289,44.47688179109014,2,11.99047388463359,1.3343568068015206,1430.1484594923133,472.54053973551123,4.771228618622896,[189228.05]
12,4,3,3,2,2,68.55503210180444,12.258869998469121,27.94490073378631,29.02756957593337,6.01872580329025,23.193413812479267,2.2488687841140265,31.770431052676138,5.010603359057756,2.5400654457577967,35.83154692083749,1,3.395366507576643,7.043291531589877,2,12.72957014291793,2.0997213977967317,1995.4866273976563,380.912811655739,8.355805260978915,[186257.05]
14,7,3,2,0,3,44.54056301053612,51.733618629569115,25.06245740168093,76.31897778320803,9.05816365806017,1.8408541261411977,2.2547640822503165,53.45244448461267,8.726040472942286,2.7683572297146997,6.68742896460184,2,7.617090186381582,2.442335342536942,4,12.525708676397189,0.502194138129436,2393.7952708896596,703.0414933580378,5.915126631293802,[186612.75]
17,5,1,4,7,1,94.01386726195042,45.14784016851547,23.88302778296568,379.26838728767876,6.923704506449499,34.53354824947188,2.499284381850562,4.433381781087108,14.894126506271428,1.2363275955766988,25.906371430347647,0,7.627970874084216,47.231824918770364,1,4.342426644673601,1.8703860821067473,2480.8496510330865,864.306994759988,2.7029224966541614,[197809.45]
1,1,4,3,1,0,57.162010769481505,50.72866984820955,7.370760399418618,314.9885271326137,9.459846730450481,33.609443379852436,2.270929505279675,39.53666891385312,9.0423653423292,0.15999416540305086,19.77017575149164,2,2.967738150751254,6.549674790709067,4,12.69400153347994,1.342301050915971,2549.841243528334,840.7083095652276,1.9104804930325716,[186985.53]
13,6,2,1,0,2,52.147115551731204,72.37801782448257,12.978647283222621,156.900333064317,4.071145356243015,21.88190658046973,2.314808645017145,73.49943339714332,5.020602072375158,2.9299390635244817,10.750035885134494,1,7.796419650800271,45.141470054880486,4,7.394605155640445,1.4490444447073234,2558.067402371949,844.1447153100607,0.43384069564853,[192429.2]
12,5,0,5,1,1,88.691259829002,61.41438584973587,13.359972675722704,158.47007001059333,8.928916588092848,4.086982883766984,2.2915630608688,68.00371222842895,14.905564329399414,0.40323806471904616,17.550448301486554,0,1.9078319744489631,38.173877188129744,2,3.840992477728797,0.031511741081212755,1035.1438982191062,716.0602112883089,6.286399256004139,[187713.25]
0,7,2,1,3,1,110.20421783372223,22.14830542913473,29.519692745344834,49.3075802449285,7.948866012655205,22.81744989642466,2.317240497272264,65.55707869570266,3.952101559761635,2.4102440654811947,2.4440193892335436,2,7.370901459042663,15.869156020657385,3,6.80211043777967,0.3069320671243145,2316.0553811620657,867.0669626806741,0.2900355063897973,[207168.4]
24,3,1,5,2,1,81.47525494058871,6.224746165737985,25.081380839949617,476.028732055121,10.505918376222638,18.763296497418025,2.2738096230617035,65.0778511271221,-0.6374371559749015,3.982398108086784,26.83529145151576,2,5.376543055570042,34.87564474235174,4,12.807870107200127,1.9065913980044198,1927.5323122901038,634.5943691056829,10.804886414117652,[186127.02]
16,8,1,3,7,3,82.89804234052912,8.668476329269255,2.6641467484672354,164.97599068178098,8.524112696635466,7.911328629769926,2.3068435231405533,32.83065444523344,0.21797764975134437,2.6177712652282636,4.699081668696781,1,6.8652412191063705,14.642306677312112,0,3.9738368266187845,0.9461599244322996,1542.2645780875444,589.6018854413451,10.338394961898251,[180827.69]
16,6,0,5,5,2,71.3772373056342,73.12180768581982,19.571802963160092,159.34808859426735,9.7011548770229,18.387091335607867,2.213633962898128,26.485956844142393,4.551434553475926,3.1558881897555606,12.828289881549924,0,4.918667254150616,53.62608963903007,1,2.284159904434674,0.21615750662737646,2575.009526289966,505.94893087802774,7.708530494009432,[187902.23]
20,8,1,4,1,2,70.43093131128177,71.55798627578291,7.481835675396424,275.2985374981686,8.266438936918853,23.346679387913806,2.2507346635115137,65.41585210701531,11.619683656390814,1.0363730630567494,8.757561977200282,1,3.4138058153708473,39.201593363405884,2,7.368552715904729,1.7350384343475156,2198.7534724480747,681.9346400752827,6.070096338636208,[191082.45]
0,8,3,1,1,2,78.45287119481321,14.147031830930178,28.3922483233757,264.3388996519275,8.256495668493038,13.794445355186207,2.0567294082057894,70.56719044830791,3.209956202962327,1.974127734218258,18.311992865980386,1,4.65906072370328,18.082541530775277,2,1.5664090173458478,0.8609091609343368,2842.2121640337505,988.3329171815666,7.5592488218301,[196887.44]
17,3,4,3,7,0,54.31732233124079,39.9598057936992,2.9509235271416645,195.07466598943202,10.510899988478045,29.739457173542224,2.4409977572564387,42.804476072470486,15.063986180051753,2.9192399341726936,32.94037386915898,1,2.888121030960759,25.92410393579459,0,10.022345241391132,0.021319376562810445,1088.1455578171956,823.1301380362991,10.280949564045681,[182505.08]
20,3,0,1,0,2,23.60732796481915,34.9557799584852,7.468929544493896,145.53064778001777,11.793815396834333,1.630231285410158,2.409086348648797,71.28581027773475,2.650913887336022,1.0814551892512108,4.670234119882925,1,8.03102761422753,37.801510468594174,1,12.875095000890328,0.0907317767390689,2738.068596923086,550.2090928428622,1.2322701368571727,[191578.88]
25,7,3,1,7,1,99.1605875678123,22.84447353275864,24.975147639048647,456.17425901125387,7.450464917386316,28.767899656929174,2.3064260876837412,73.1250748114678,4.3670679196534,0.14845240652571484,6.936211479999886,1,2.6431576639352454,9.850933517689937,3,6.478674997312934,1.6094447564801497,2824.785050978451,551.4480182869976,0.09896262950777301,[192344.8]
0,4,4,2,6,0,15.795277388118393,11.370736405015595,21.58176338256168,246.01148796870945,7.6201179859066075,33.85113181799258,1.972826815377062,59.139323531661475,1.73249013181458,0.709021994580352,14.877344846269398,1,7.122132852418111,0.6380132112192084,3,2.058765421248361,1.2568612944148063,2842.58805971036,652.2680905342023,8.143440532097145,[187760.44]
2,7,3,2,0,2,108.12887906994254,8.725316127382307,16.329804114926677,250.55927753490502,11.420449590375302,27.66962291596918,2.161818751879394,39.76956488151119,7.734554927614455,0.6137607615299608,6.080981810330314,0,8.470169732391744,13.569376432514229,3,10.221842243947307,0.9281497504569701,2508.4766242135115,995.516652008864,5.947548022688678,[196324.12]
0,0,4,1,4,2,74.80141127952265,50.20406866216667,15.458515871256452,119.80409133179886,6.984520632627786,19.376306143400086,2.3777829001358826,47.19849067838752,1.9311088275341142,3.7620608698399463,21.315572803631174,1,8.858819327747613,3.9642272649214476,3,5.313448341143442,1.1710873844868255,2534.5117829653154,770.8233715383958,10.064980639183522,[192708.22]
21,1,1,4,4,0,49.635455565171696,58.85053482389717,2.2929412048892495,183.68806653353195,6.382150944892301,0.7466943043529392,2.381574481164937,59.1074975812847,10.740991913392941,0.9500079017825583,31.336884933250968,0,8.702860086238168,20.64148582195588,3,9.951799807499885,1.8854477728588632,1313.5423220666078,690.3777668042203,9.548843453821627,[189306.9]
17,5,0,4,2,1,69.69557762177267,-0.4143383191341654,6.326530054299388,64.1084525929234,8.915429034623386,19.52413250581704,2.494780300069279,52.419070210285575,2.003925931496461,0.4223986326816481,6.150546112743577,0,7.076652955586114,17.87053070655854,2,5.803678215398072,0.6388973634517098,2529.0575464128583,981.6085061161674,6.34553968795664,[185295.33]
5,6,3,5,3,1,50.1555679274576,52.7308254876301,25.908504223675582,41.61633427007496,6.900293354218924,8.21391299072311,2.096759342874763,57.31477087810744,17.495624035611723,2.2343096176530315,16.53240689319038,1,7.330740252579746,11.949786528634917,4,12.496540717768976,0.6320540102556941,1359.6802413611,632.2607581618059,5.2202865771797615,[191481.72]
15,5,4,5,3,2,102.77390591574249,26.375274314510243,-0.47634405122504964,468.8764235029142,6.944306589142433,33.594167802193866,2.31187176657834,32.74483369823205,13.019595245999145,4.493394936354807,29.379785993812472,0,7.344767201695422,34.33669155643443,4,12.473245662308253,0.3074939457494067,2007.8655280085804,391.3631724682417,4.81891635969913,[193754.67]
16,6,3,4,2,0,49.86079078193245,67.01372823934628,19.677557234977428,381.4986242015552,7.472859970843654,31.828936180741113,2.1921037362684914,14.775245729986342,-0.0019076126893508016,1.3371823303961876,15.19825866748431,0,9.003668153345835,31.517432119807474,3,12.170759230800899,0.04817226619660369,2821.225798311411,531.8588130950044,8.43548325438035,[197665.89]
17,4,4,4,4,0,58.76625166654372,37.9712972144396,-0.581518056454323,370.87647202249696,7.985938865043867,11.147291904754747,2.495915876144187,0.4672593985172198,17.430781517058744,0.5274035831318659,34.696238832669955,1,8.919329323520849,28.092136274112374,1,4.379854445731503,0.4634313793325624,2847.5257836178325,582.3712231313124,7.08535934212364,[200184.3]
3,0,4,2,3,0,96.94003612944927,36.8581450975359,2.691926796700745,16.290691765704562,9.169254428533593,19.41862064447329,2.183077215794482,64.59122286735081,2.151639679375067,2.2886935345546457,23.545933194322036,1,8.076575042343448,15.030710621459466,4,5.274452824429488,0.6851807770636987,2498.820309351855,802.6721929955677,0.539723107827921,[203682.12]
