Additive_1,Additive_2,Additive_3,Material_Main,Material_3,V6_Extra,Period (d),V4_Ventilation Day,V3_Ventilation Duration (min),V2_Ventilation Interval (min),Turning times,Application Rate (%DW),Compost volume (m3),Initial Moisture Content (%),V5_Ventilation rate (L/min/kg iniDW),Initial TN (%),Initial C/N (%),V1_Ventilation Type,Initial pH,Initial TC (%),Additive Species,Initial NH3-N (g/kg),Initial density (kg/L),Initial FW (kg),Initial DW (kg),Initial NO2-N (g/kg),CO2-C loss (%)
3,1,0,3,1,0,55.115639433588385,59.535042873634445,28.99145404899534,16.374925446745316,8.92385829450258,14.796140828706491,0.7655487163326385,69.02268206913884,0.8622053705041992,2.19014970196183,20.945143095010714,2,10.175548157058882,45.33308551969322,1,0.21667981652070492,0.028534165139836594,135.45762344721462,40.04723995336999,0.6997728643484257,[35.37848]
0,1,0,4,3,0,32.761935639486495,48.77402467029774,26.581169159551166,26.635731686939224,2.2018992727267896,2.5117562820039403,0.41704450664280557,73.16523871145297,-0.3557298347373534,2.901161415935574,21.043213022229583,1,10.155140361435008,30.664097595984078,2,0.2890939699588798,0.06351883503080859,192.08450244616444,102.30512740041293,0.9496229859082789,[40.022503]
2,0,2,4,2,0,36.83543662733081,40.31658667244655,9.38156396919184,10.83891304471811,5.427314054822265,14.04400689253015,0.19587344639889534,61.08768668445728,1.7660128387002154,0.6603104698089,18.061432003931568,0,1.2084595324953735,48.990794452008785,0,6.168918299460035,0.6099975795054641,278.8310678561246,49.34947359264132,0.5011528883625874,[38.40325]
2,1,0,2,2,0,72.78040712489693,53.93163475855753,3.5379765953723243,15.975971449343817,0.44788630008942576,6.9211403351778635,0.648653088206047,70.7016430787037,2.2560245234835676,3.222757290560243,11.039175583735162,0,10.367027041947999,45.129045238921115,0,1.0920099714257225,0.36902444408865165,73.66672981617478,123.7289325399683,0.5313784050710426,[38.35085]
6,1,2,3,0,0,33.577796308837776,42.14192516575728,20.446627292512062,27.81189873682506,3.6380337554260787,9.985121233208346,0.5729392517596817,74.02688970319471,0.9344979243733862,1.4687682618246003,13.795468808295851,1,9.031236942004607,39.11805455423053,1,1.1686275185873136,0.5528486549712308,285.9709307489839,103.06674875580975,0.12392764506584653,[34.938095]
3,0,1,1,0,0,32.3819915067647,30.486426262239117,28.68751711725927,27.91707612651698,3.7796527093184658,0.28344398196448184,1.2828510700543903,68.19134243302308,1.8926060258566868,3.7067467129550637,20.16233408146776,0,0.8766391412861286,36.1953993837419,0,9.329475966392152,0.11867679333951175,192.34040195225353,72.59363743848178,0.32513593864642015,[34.814224]
1,4,1,2,0,0,33.69430849381516,31.382121334319365,10.254177191590665,28.918664643608547,4.5855909688772645,13.311779080262431,0.22573584876633088,61.57388221429476,-0.8445553615292036,0.05669563060742453,12.791828607989146,0,3.321548996798687,16.827475654575835,0,2.9187236238750867,0.45324078311995264,215.33312552770548,46.302508505140835,0.28577489047755605,[34.03773]
5,2,0,3,3,0,40.63539409052548,44.91773310383224,12.340615898426718,20.36053693942745,7.677444509054256,9.959897731948528,0.8886589623198131,65.07158526245473,1.412123888093212,3.4597908292291923,26.53750004929037,0,0.14607666161476976,16.302056180435905,3,0.39603333469836977,0.32583235971339275,282.95030121160414,93.79856911678186,0.31514316082911764,[35.97531]
3,1,2,3,3,0,73.36057417434688,58.67153539035402,19.379270909538004,2.6354775335046083,6.39757531023303,8.291553142652571,1.2843442616799599,7.532318222889158,-0.7762059899855451,1.7936440557341113,20.092195738789975,2,5.006419524707121,28.07489041548913,0,1.1358209669222286,0.41331096355393654,246.04198061885253,58.03816614660282,0.07976480334777629,[34.053753]
0,1,0,3,0,0,36.974323352787316,62.66333859273119,7.668889068664001,15.824258035234983,2.361332127507001,6.128839102300263,0.35762180540890376,17.108214853913076,0.10444208832041779,1.9585550567368144,27.411203118006316,0,8.022263872713674,51.28969437847619,0,0.055142949675032214,0.4246922373686701,43.94544216403311,10.846675163795714,0.707285469568812,[37.72858]
3,3,1,3,0,0,32.054228036343446,38.11485168592309,3.726233259899582,34.56888029702777,2.4145229708505114,21.356877443890667,1.066782925181947,70.03277261124992,1.4065355567068658,1.9146230017387802,23.80520366101981,0,8.872767506720681,49.62446802644951,3,1.4540049205689436,0.4234830732170317,288.10316323707934,73.20629259308103,0.10393833637755212,[36.3433]
3,3,0,2,2,0,85.73110211477623,50.862541574217346,18.623522786362845,19.579094512860596,4.409489715223179,13.40738375183563,1.2117063775052086,69.6998355267771,1.4433878098458641,1.4792574116270614,17.886476445665615,1,5.660638347087197,24.410129273834926,0,5.848517091407868,0.6304966000138263,376.13821164656434,1.268491664735808,0.36489290682790787,[33.08312]
0,4,1,4,2,0,42.87152285632594,32.791386559904204,23.463013966893737,14.919154777009533,10.214106506360118,0.3166813422309539,0.9934571431217191,61.31761724185618,0.16485239848812583,4.043653942370172,20.60288970275711,1,0.3853425953308566,27.835508006360577,0,1.0840398737169037,0.10287808317554105,221.48234183057903,139.17914253587952,0.9510874248718049,[36.847878]
3,4,0,1,0,0,33.65559412221843,32.9041470427314,12.340853606707341,6.661431055473756,3.1039857349653857,11.134036041222945,0.1456210043169377,44.536283082060194,1.6844251456097,2.6803503085575198,26.195971410413595,1,9.788276613977438,47.06704438189656,0,0.7564911714435132,0.40177070296983053,251.15378018220733,72.03559253550083,0.7901152082256174,[34.91223]
4,4,1,2,0,0,41.345220571021144,60.10163661859844,25.864810779555487,34.23766720268554,4.090219400263799,15.235380860209471,0.8087562219583725,1.2486350271753097,-0.7025249749089584,0.8095376545357746,24.80137484063188,2,1.8782939324360888,20.008249501558364,0,1.7305003824133203,0.25833338824672375,6.352723221657827,85.54932730926492,0.2512984444800806,[35.67967]
3,2,2,4,2,0,31.906897158182282,59.24487133817148,21.802583923121,18.64783051342644,8.826299759870434,11.337196501471647,1.3265839807296307,52.73106668886334,1.4900569237164794,4.111827123674862,28.71362772795444,2,10.441220720296402,11.269541479892634,2,1.059996937502192,0.42349952256725765,88.29665397781355,90.19701273854201,0.32030617143142004,[35.0888]
3,4,1,2,2,0,89.79301723022962,57.916536993331555,26.4582288408561,32.9430755637517,8.302894060399467,6.353387826932616,0.9343645228186087,76.90322723631338,0.14895187094242657,2.780211286388873,14.332680260144405,2,8.703544130883406,13.992415909537565,0,0.8494208762748596,0.2844185780188803,189.94526515728424,134.3293733465286,0.8327967121704384,[38.183746]
6,0,0,5,2,0,51.727141320232136,53.97373775455984,22.118451190087722,18.470689432558164,4.80715303207314,3.0674453729458806,0.319143216741213,79.6451090267418,-0.1627894533434575,3.2499307536749753,11.199755557354568,1,5.042238581819053,25.911758807632683,0,0.5383519755804371,0.7117583683438936,157.78810142093852,122.8587568792473,0.40679755107007526,[36.26965]
3,0,0,2,1,0,61.13464600162286,44.00158989239295,16.969438530702753,14.00636486853219,5.3670233072450975,12.696814564930694,0.12151380649776507,74.16357904194196,0.1749893705990131,2.6593960771969725,20.559089082270315,1,0.6974376489406232,25.17545992077865,1,2.041871752910383,0.09544124579197324,137.3010447500577,63.608823056061205,0.6871409650515712,[35.995193]
3,4,0,2,0,0,31.286901039391665,54.358331651747775,17.09308658526532,13.065392986272327,1.1296821866236553,10.10516419299553,1.2033669881554616,30.99431362015526,-0.9617091113122793,3.658825364845858,16.434772827797588,1,8.035325763946155,4.047457102221625,0,1.0046603491496078,0.4824672000625071,126.14517404383382,66.28169022265347,0.685640994499441,[43.20455]
1,2,2,4,0,0,73.8080803605905,35.445906723503946,9.443723045982402,8.33545686982327,4.7357869026212915,3.79131304808869,0.8636040364323679,65.09042209818259,0.7353702442179022,1.603287630679798,20.93378342783445,0,5.835387118742025,22.16431775065596,0,0.5653319562051493,0.7443285081874397,203.2453014520663,120.16861977234508,0.32608349719665763,[35.028854]
3,4,2,0,2,0,60.72360884314146,45.70064429575527,13.066084256776048,19.10276104284147,11.689484045478181,1.1670861974805828,1.1455211093972941,74.64494099857936,-0.14235337522259162,0.1412459930134211,18.265854110361502,1,5.385144384140348,14.050778003145108,0,0.22521051833971192,0.5675612850615422,58.19151247752032,79.45942758733152,0.6743323630234197,[39.97467]
4,3,2,4,3,0,33.321998802197356,50.665897227130955,10.568353582182239,6.678137262620587,2.215312904952137,15.085507223845948,0.29174909432364315,4.205671162888925,-0.31807758465734703,2.099597842454569,18.27735307035373,2,5.170574865471512,7.133929155295756,0,0.37670178532169735,0.020531840254397526,375.4418697194889,104.85786846457302,0.8530226113096347,[38.335545]
