Additive_1,Additive_2,Additive_3,Material_Main,Material_3,V6_Extra,Period (d),V4_Ventilation Day,V3_Ventilation Duration (min),V2_Ventilation Interval (min),Turning times,Application Rate (%DW),Compost volume (m3),Initial Moisture Content (%),V5_Ventilation rate (L/min/kg iniDW),Initial TN (%),Initial C/N (%),V1_Ventilation Type,Initial pH,Initial TC (%),Additive Species,Initial NH3-N (g/kg),Initial density (kg/L),Initial FW (kg),Initial DW (kg),Initial NO2-N (g/kg),CH4-C (g)
1,1,1,5,1,2,108.17985464039224,74.66943862879083,9.920280913733032,58.2461819847387,13.44264572374486,0.803017465104787,5.468912963011911,70.24205491663615,1.2061983909769802,0.4504651626052595,27.358096691034103,1,6.245012803137274,43.11275160013536,0,0.05979250045313811,1.283457757350044,3644.966897693061,525.8128597663546,1.563686200434838,[30530.96195037]
5,1,1,0,2,0,56.83084712348157,61.47097609101198,18.60649723112664,233.49799715741878,11.78382163026849,17.869939479836155,5.985446746486337,63.694036932760106,5.87993638941611,2.708786735919905,25.460813158726577,0,8.375463356944493,29.696074542945137,4,8.74849078301026,1.3965232849476672,2299.659539262521,569.7164192299934,4.84388157848138,[33800.71727082]
1,0,1,2,0,1,32.678333863329186,70.55524515044227,9.598513979428178,108.94910910685124,14.149937972271145,25.22939252388429,8.604733484073437,71.0138839741056,3.2112449719948435,2.775494965493223,16.215679505795876,0,1.0115191368462628,28.951888800777738,3,2.53867717266674,1.4093568883778052,1581.5655010867042,835.386131979415,10.130911973307455,[30681.64126933]
6,2,0,1,3,2,89.6466452466625,14.030617856688758,23.181975149908013,461.0874530248065,7.3387980193052185,3.480234411565044,3.1976913051722864,57.791463730416176,3.0589647919842013,1.4523856154652188,1.618123415280952,0,8.374106965267636,17.706173337821383,3,11.251441767506968,1.423138720266824,1009.7395798635295,770.6206163404972,10.404010102763735,[32849.81146959]
2,2,0,5,0,3,64.41413688179725,55.75350004974972,21.615912538468784,207.50121257043327,12.659505169663555,7.529473022550509,5.269562561855726,74.90667805992139,1.365057638045633,1.9441509455939128,21.257675390882437,0,6.107134778489406,28.152236653296576,0,11.314898026165572,1.238894697440089,2297.6450672309074,945.437262032744,1.0708799199260481,[30741.36130293]
13,1,0,4,2,0,28.01384695816589,65.56576843294584,3.8766348831238258,134.97474666061092,2.283810508336133,17.300222935589222,3.2447134838997367,56.29396078180774,5.559347916466977,1.2046965765414408,5.695128976808329,1,8.457341394640302,21.65758645821443,0,12.776189140675688,1.345924144471151,1308.167876600875,299.1396202509,6.749590747051663,[32773.98674151]
5,2,1,4,0,3,58.43764272936792,40.36359515659152,0.7848722961961746,192.08737297118068,12.70080360963081,5.033837780340442,6.883062465773956,74.67256114422803,5.7702920420274255,0.6981511678744752,19.63759893240756,2,5.570357615180574,46.50899572269019,4,8.812079826855545,1.3693866335297928,1790.4166066591904,899.5358640124196,3.805009958878893,[30794.36179263]
1,0,1,4,0,1,19.11653067482688,43.38534079203205,9.222475663977239,136.05013550683032,11.920935096023065,24.652704815705416,7.095969065745926,58.097398889176006,3.7256504353466564,0.6825004928210754,22.47840460425513,1,8.301651224079425,39.175501079837254,4,0.967233474565821,1.2665271560134266,2041.0185736174508,478.7695646414323,7.917279456809024,[33737.2889315]
2,2,1,5,0,1,109.06926807828953,61.335619492309554,-0.21419321402517955,341.9069695636503,13.54054027853852,24.220391868474316,5.217154843614312,71.48712899640617,5.913031831507962,2.414075921553605,16.261401852373087,1,4.992105608777761,16.415411597121345,3,10.254764457279851,1.3506987626840163,3390.5565403207106,937.5392277002721,4.5117769375727494,[30813.96200372]
12,2,0,0,2,3,22.291097288027558,47.4468228235298,25.368293985131842,376.3051019958756,9.015658749800398,0.5761386158311523,1.8920209718603007,54.78042196191566,3.2809471609599,1.6890501238454578,13.84713887755483,2,8.683449441378801,38.27885084659501,1,3.5489942826695695,1.387071772416665,3390.6463370637703,695.0820608296931,4.2918527780697735,[33336.32419122]
4,1,0,0,2,1,52.57304659832302,63.38170976395547,18.01846609806157,332.0953189853884,10.55588442693887,29.927536243724287,7.61477160377691,66.6460993553676,0.12964235150818237,2.077566153798515,17.00543826709398,2,8.644695030216232,52.46032828566673,3,0.7849525136489655,1.26647922890066,2642.7614741242564,124.80628523775484,10.678925859288492,[33987.85037936]
2,2,1,0,1,3,92.40969056598777,22.472007418149175,11.405128858957864,337.9331401513515,12.068179193737649,10.50709839945659,7.527338488596588,59.074818252799574,-0.8065318538446671,2.618476831474543,12.96080347725482,1,8.633416911525442,34.813998457658414,1,1.882479470371894,1.2908799763643464,141.66279658209507,158.9807220450975,9.72624857461603,[33748.3565302]
1,1,0,4,2,1,35.454492455429595,43.05130414483377,27.38188364961763,232.1615848014314,10.683052102792464,15.275526037789865,10.042703800384349,49.345283300105734,0.7179874526693213,4.644531582571667,9.266765571043692,0,5.705969317047172,32.39797722730111,2,11.981668560484518,1.3870510174938324,1402.7393224398063,119.72078039657052,9.636512070951762,[30342.75204284]
9,1,0,3,2,0,94.81431712109257,37.638914138646584,26.27194477687951,307.8341688250053,12.115096906577058,14.422808232892015,0.47975747699780324,61.05624221360199,1.003111315635318,0.6734302111335865,22.760010474533267,2,8.625635013021572,19.652931174941134,3,1.726732878520943,1.391182691311601,647.623799896686,298.6724272230081,1.0082963516770684,[33452.92676428]
4,1,1,2,3,2,111.28890812658103,58.083023473470114,3.1107531828307824,275.19485048705803,13.887114117979017,13.413769469844345,11.126110726142569,70.52168393246323,3.371125564608315,0.44390227892226697,8.494788207589567,2,8.625829248245564,5.519565395546845,0,11.41267689343586,1.2729656488589827,1129.7125806918464,359.1618574023194,3.749266361552804,[33740.248179]
12,2,0,5,2,1,73.59984132769638,54.84043888702395,1.6277735089366603,85.68280292129258,10.59099209438598,10.984366402026485,5.5755320277909695,60.21970931905673,1.0868956252648339,1.6563318285554949,15.316336871238681,1,8.441825561944446,41.635937708808235,0,0.08218390235817422,1.2968235030556006,3636.0343542324945,935.5320569728057,6.14555773419949,[34280.51995588]
7,2,1,0,0,3,20.476515325889817,13.139146486460369,23.01180872223484,460.76549049182046,13.319452820451033,0.9842147261452989,2.329806439202509,70.5734566829412,5.155044094386066,0.2702095387145537,21.7896101234404,2,8.531447326135671,1.0045347911646672,1,4.04220719677837,1.285192732021991,1794.3174594649097,737.6168483453107,10.592648120471406,[33850.07700359]
13,1,0,4,2,2,110.62356947430034,36.94833048413261,5.516647467207795,223.1484620667076,2.207608805623982,6.5191460093977565,2.951097355994584,58.95293051425569,2.878717447277822,0.09055788983868276,21.710262720169077,0,8.292563827148978,32.309688301471425,1,5.904829529149451,1.4128030093097834,3637.1671694600277,989.0549973698883,4.947422346056446,[33142.80357417]
5,2,1,5,1,1,81.24155251614347,41.16549637221907,5.377977006044522,3.44205647722392,14.660318162674173,7.807579106120593,6.906951885749941,62.333937795579025,3.822143328694705,3.9994614833993865,23.067823826153333,0,6.419954806492175,16.402997601874077,1,7.1790095550935105,1.4135934166943052,2212.1246409179294,979.4430481062316,2.4540844994096824,[30793.65766091]
5,1,1,1,3,1,38.24977249941391,19.349709351642396,26.987162139079818,249.6012873665248,12.875809264481077,15.673975919499114,7.504215048151625,54.917936361810696,4.7085585358510595,3.9308426266008123,22.30496092476211,0,5.981093187165123,10.232261195002911,4,9.131945212829475,1.2424559925586534,2382.6720304125542,341.4414270450883,8.744104408103405,[30258.97911683]
8,2,0,1,1,1,84.17870121107448,15.74328270702362,8.328682232322429,9.73528058024598,11.08761269592257,18.034045830380414,0.5918210177470241,63.155783894387206,2.301317415075642,3.427431390364457,2.4606044244407705,2,8.203313543506281,23.90775341552817,2,11.8714807807575,1.3641154480752107,1762.7840908389378,730.1893494562962,0.8644156927926733,[31308.83197953]
1,1,1,5,0,1,67.02687115954411,43.72325952582353,8.177482001548702,64.16427885805692,6.636626801496776,30.35344426219627,0.8935572091899111,59.33853061990109,0.23215632694894284,0.2839296718760139,12.83142029937751,1,8.53752628656014,49.95367913715795,3,11.713583857439055,1.3617237113489826,595.9472250453274,38.37410917162221,9.575662082194972,[32717.01056462]
8,0,1,5,0,3,48.97511767166825,48.852767638343195,2.9228490043700255,194.1199868242445,11.398365814550491,23.00477830026777,6.359804200219115,57.74896132996263,2.4318493575050413,1.9058685737541416,20.034988126359263,1,4.678226133024562,33.18920781551738,0,11.82433203696821,1.393808615113006,3150.8471539914103,746.41492616969,9.962555504080065,[30519.85822928]
9,0,0,0,0,0,68.4477122989306,73.86906977814719,20.392210861710826,452.54858771585344,14.063560856550863,24.33794018191478,9.686703615571451,69.5791009305833,2.2890583182012545,0.10433779729197258,19.975622265409804,0,3.3842447684077928,40.05487280087275,2,2.9594982109391883,1.4102460977631746,3618.600276986955,682.8222882404957,8.654147687318101,[30544.49762212]
6,0,1,3,1,3,60.58021402301072,60.78466325171681,4.097139838879757,249.36172016462217,13.728461730076264,23.631128354045128,2.7097362055327343,73.24982429478109,3.6704900153305404,0.3288252470335608,24.21394700788163,2,8.26954464472498,5.302683917108628,1,7.4009560351546675,1.2832859620380848,1834.9705246823569,170.54936412894926,2.7517579872163047,[33211.58049514]
2,0,0,5,1,2,49.355988602681876,22.795550998359577,17.477974713369594,159.3613764548984,14.09594848849717,5.086774541885278,9.840543278842626,69.2719211130653,5.06032034905733,0.9675553027867208,0.3335536833884824,0,8.241520834299443,44.44269003731763,3,3.5580358430851087,1.3269488584719402,1028.0930030511488,164.56564641424077,5.8732725009400335,[33281.1726575]
10,1,1,1,2,0,69.5253379332334,53.831991690722454,21.225599650939373,52.3125779550482,14.48234277098949,21.77408790226876,10.973270381785534,61.40914177031767,2.4328970319798393,1.8957239095941232,17.244445442125503,0,0.8568420624392181,35.68704935020099,2,1.7319398907084556,1.2479159446951964,3556.38769427085,917.4951918573523,1.4938049648450649,[30874.04806875]
4,2,0,5,2,1,53.07182466208737,33.314119219398066,29.78660158773534,118.87825105581338,14.2166695266994,8.159282033784347,8.498186405805837,72.87105593705722,0.36781814331413676,3.2742389776271077,19.566023217012216,1,1.253239585751816,33.072519886472925,0,10.242350005920821,1.3042955726177652,2334.116195553111,984.556898440685,8.694617850554689,[30852.51851693]
13,0,1,3,3,1,34.62872232429299,68.71359232562229,18.921363573866053,283.3633925074398,13.885376061686008,16.350911259141487,4.470252124312405,54.3269878993867,2.1991335364715052,4.893005604354381,15.688865710480208,2,8.210685452778623,37.448759753782625,4,5.562974889539264,1.4095361552658738,3798.041151659169,763.7418087228394,1.0527028802155893,[32186.53382538]
5,2,0,1,2,0,91.29569360967653,50.84548268776013,20.21243263105368,171.30716152544534,13.863836382707865,15.48515169106204,3.4305558952310156,60.687481633981115,-0.16500312482061963,4.599918982184948,25.14840759887012,2,7.261421868013579,44.01351741775898,3,10.88922117919077,1.359981088927493,3892.1909286511827,934.1857574142076,8.260596507801374,[30742.9104117]
8,1,0,5,2,1,19.27370782840609,11.985176379761503,0.8886615946082519,438.6578356123639,12.952400967349991,18.508108774834795,6.511074258692392,61.934289131828834,5.328957286339529,0.8313158034905576,6.474343336488559,0,7.096306063925583,24.437647745348833,0,5.304819761948731,1.2808280479566676,3153.9371288808657,590.2697531838288,0.6064455533452744,[30277.05593045]
0,1,1,0,0,0,21.82637283479458,70.31913322640007,13.883131443706223,306.1927513221261,3.1903287880849547,21.186574549450015,3.427846849407649,60.807846136028274,1.9103374132155788,2.3177560034118416,24.381965186736792,0,8.19781437908946,5.392182592669721,2,12.695324322915035,1.338389740047061,632.4017471221845,868.2863194383549,3.0147156882126227,[30513.53283889]
0,1,0,4,2,3,53.74207589007213,27.720146327025972,14.125370812911719,373.5723376764409,11.431113666067874,12.299302420737183,9.47529486725681,53.366681071203296,2.3609200488204753,0.3097371653300308,3.1257626084680155,1,8.691562818041618,43.884340642682126,2,10.351912669005442,1.2625933326447747,1932.0059397681857,348.8691719937013,7.779837966603626,[33861.555189]
8,1,0,2,2,3,18.40814458860409,42.22508229255672,19.431766619666494,479.2460825043904,8.889988472097595,8.965764817423917,1.3096213075978724,58.11311303898458,2.6794765265602503,4.773395870416037,4.074404623564109,1,8.532965935284127,32.708971799194714,2,10.078488873518877,1.31550399305761,3887.089081748436,508.38247410655447,1.0007153965775588,[32945.64877516]
9,1,0,3,1,3,59.00666970868093,63.222792317647645,18.44744300739411,25.695181649529083,9.754400292938307,25.398418563126878,5.032338796786236,62.73705666147551,2.619834253691914,2.7513083756834944,3.290886152848572,0,8.545183742160498,13.595827972930943,0,1.1441790197434656,1.3449811710117197,2796.5587352188822,238.77735267096156,9.567931509650645,[33059.89142231]
0,1,1,0,0,0,25.362968082047832,26.657545829922103,9.78478769421408,305.5430321360977,13.983531135359897,14.049824350711063,7.216923426224079,61.56638520960109,4.4639076821438,4.003839329661167,5.103082168457904,0,8.479244427834416,10.338248438115077,1,0.9919182233164876,1.26569879916414,1245.9299524010996,523.2103057882376,5.015976562759758,[33831.23425094]
2,0,0,5,0,2,70.00543450486525,29.053658498792046,3.9957200396408137,341.6019150632793,3.0355083535904566,20.090495112846796,0.8847778105020371,59.807033237735304,3.3159487444513474,0.7220588177960154,26.705294243646247,1,8.54976567808452,16.273715214963975,0,2.471981777174405,1.3183155619945435,798.1075630529712,889.7919567880664,7.90410592292555,[33376.69712292]
3,0,0,2,0,1,48.433497030539904,28.71686939648626,14.102032901447274,58.47893481890502,11.61445775356246,15.92556804662747,8.89275607893768,50.53991099357019,2.7027351078254833,3.0096317271866853,14.268523225069009,1,8.185943468967725,42.778270241162716,3,4.204618956139282,1.391192265008942,659.2481149634068,866.4635137393444,3.2532725381558607,[31174.99527454]
2,2,1,3,0,3,44.19999859727621,12.012852750955306,24.577103868470534,296.01902947032244,14.948915776322702,16.38839251445263,8.921565709990785,69.10093827445364,3.7103949421264817,2.4429094061911862,0.6817247322004982,2,3.3299346431710712,50.77354079538716,0,7.920716705879502,1.4064018519630894,2918.0172310310954,499.3975315764465,9.347583640440469,[30306.39818984]
5,1,1,0,3,2,94.07409283090837,11.53958633651274,12.156549328317135,190.74607656975326,8.735504549363005,5.592981055818981,0.19149024373500467,59.123232188106314,-0.6629612337646256,2.137274719370496,10.802128041454845,2,8.638393956371491,48.31927073659237,1,8.26902265608387,1.3447887604803892,3694.894440690401,322.97934194966916,1.160000241798465,[33003.86037341]
